dataset,task,view,repetition,held_out_group,stim_n,stim_n_ties,stim_accuracy,stim_balanced_accuracy,stim_macro_f1,stim_auc,stim_log_loss,stim_brier,glob_n,glob_n_ties,glob_accuracy,glob_balanced_accuracy,glob_macro_f1,glob_auc,glob_log_loss,glob_brier,delta_ba_pp,delta_accuracy_pp,delta_macro_f1,delta_auc,logloss_gain,brier_gain,bits_per_trial,n,n_fallback_trials
IDARE,arousal,A_LOPO,0,sbj_P_12,26,0,0.8076923076923077,0.8006535947712419,0.7926634768740032,0.9281045751633987,0.4045257551249514,0.13051887863246237,26,0,0.6538461538461539,0.5,0.3953488372093023,0.5,0.6478619699049797,0.2276501510999661,30.065359477124186,15.384615384615385,0.3973146396647009,0.4281045751633987,0.24333621478002826,0.09713127246750375,0.35105995033183846,26,0
IDARE,arousal,A_LOPO,0,sbj_P_13,30,0,0.7333333333333333,,0.4230769230769231,,0.6482266691083662,0.21464962589011372,30,0,1.0,,0.5,,0.4917063656912298,0.15086860416866166,,-26.66666666666667,-0.07692307692307693,,-0.15652030341713646,-0.06378102172145206,-0.22581106553833866,30,0
IDARE,arousal,A_LOPO,0,sbj_P_14,28,0,0.8571428571428571,0.9230769230769231,0.7083333333333333,0.9423076923076923,0.4354930276627078,0.13324183541429482,28,0,0.9285714285714286,0.5,0.48148148148148145,0.5,0.5220450672324074,0.16581784902634622,42.307692307692314,-7.142857142857151,0.2268518518518518,0.4423076923076923,0.08655203956969959,0.0325760136120514,0.12486819826603093,28,0
IDARE,arousal,A_LOPO,0,sbj_P_15,29,0,0.8275862068965517,0.7736842105263158,0.7919655667144907,0.9210526315789473,0.36373925253992434,0.10964833749983044,29,0,0.6551724137931034,0.5,0.3958333333333333,0.5,0.6472398622739306,0.22734467077548215,27.368421052631575,17.24137931034483,0.3961322333811574,0.42105263157894735,0.28350060973400626,0.11769633327565171,0.40900492375224823,29,0
IDARE,arousal,A_LOPO,0,sbj_P_16,30,0,0.9666666666666667,0.9444444444444444,0.9589603283173734,0.9603174603174603,0.2655051612324116,0.06787777504205465,30,0,0.7,0.5,0.4117647058823529,0.5,0.6260537585923985,0.21694444444444447,44.44444444444444,26.66666666666667,0.5471956224350205,0.46031746031746035,0.36054859735998696,0.14906666940238983,0.5201616734107248,30,0
IDARE,arousal,A_LOPO,0,sbj_P_17,31,0,0.9032258064516129,0.9375,0.8784313725490196,1.0,0.3101492316406999,0.08929908348453394,31,0,0.7741935483870968,0.5,0.43636363636363634,0.5,0.5916814396168467,0.20005889638955568,43.75,12.903225806451612,0.44206773618538325,0.5,0.2815322079761468,0.11075981290502174,0.4061651202977073,31,0
IDARE,arousal,A_LOPO,0,sbj_P_18,30,0,0.8,0.8125,0.7963800904977376,0.8169642857142857,0.5453494998707967,0.16746941284545308,30,0,0.4666666666666667,0.5,0.3181818181818182,0.5,0.7395336008692754,0.27259097002776983,31.25,33.333333333333336,0.47819827231591944,0.3169642857142857,0.19418410099847871,0.10512155718231675,0.28014843952998686,30,0
IDARE,arousal,A_LOPO,0,sbj_P_19,27,0,0.6666666666666666,0.75,0.6666666666666666,0.9506172839506173,0.5811528682025563,0.20261831736250274,27,0,0.3333333333333333,0.5,0.25,0.5,0.8073267874211262,0.3057768037132789,25.0,33.33333333333333,0.41666666666666663,0.4506172839506173,0.22617391921856989,0.10315848635077618,0.3262999916350518,27,0
IDARE,arousal,A_LOPO,0,sbj_P_20,31,0,0.7419354838709677,0.7777777777777778,0.7394957983193278,0.8867521367521367,0.5278811893854339,0.17497548030917554,31,0,0.41935483870967744,0.5,0.29545454545454547,0.5,0.7636051295696336,0.28437422363182435,27.77777777777778,32.25806451612903,0.4440412528647823,0.3867521367521367,0.23572394018419962,0.10939874332264882,0.3400777595225514,31,0
IDARE,arousal,A_LOPO,0,sbj_P_21,30,0,0.9666666666666667,0.9761904761904762,0.9614890885750962,0.9788359788359788,0.2636528959999912,0.06586445413716895,30,0,0.7,0.5,0.4117647058823529,0.5,0.6260537585923985,0.21694444444444444,47.61904761904761,26.66666666666667,0.5497243826927433,0.47883597883597884,0.36240086259240734,0.15107999030727548,0.5228339272759487,30,0
IDARE,arousal,A_LOPO,0,sbj_P_22,29,0,0.8620689655172413,0.8473684210526315,0.8473684210526315,0.9263157894736842,0.33886116502870833,0.1002217087946419,29,0,0.6551724137931034,0.5,0.3958333333333333,0.5,0.6472398622739306,0.22734467077548215,34.73684210526316,20.68965517241379,0.45153508771929823,0.4263157894736842,0.30837869724522227,0.12712296198084025,0.4448964172314812,29,0
IDARE,arousal,A_LOPO,0,sbj_P_23,26,0,0.8846153846153846,0.8846153846153846,0.8830584707646176,0.9230769230769231,0.36156424741412274,0.10043070985398884,26,0,0.5,0.5,0.3333333333333333,0.5,0.7227009200482115,0.2643486366392168,38.46153846153846,38.46153846153846,0.5497251374312844,0.42307692307692313,0.3611366726340888,0.16391792678522799,0.521010086692341,26,0
IDARE,arousal,A_LOPO,0,sbj_P_24,31,0,0.9032258064516129,0.884090909090909,0.89198606271777,0.9863636363636363,0.2591835583681533,0.06579591436318387,31,0,0.6451612903225806,0.5,0.39215686274509803,0.5,0.6520169372851347,0.22968889680878998,38.40909090909091,25.806451612903224,0.499829199972672,0.48636363636363633,0.39283337891698134,0.16389298244560613,0.5667387676591841,31,0
IDARE,arousal,A_LOPO,0,sbj_P_25,31,0,0.9032258064516129,0.884090909090909,0.89198606271777,0.9090909090909091,0.36705075795984105,0.10913268895596406,31,0,0.6451612903225806,0.5,0.39215686274509803,0.5,0.6520169372851347,0.22968889680878998,38.40909090909091,25.806451612903224,0.499829199972672,0.40909090909090906,0.2849661793252936,0.12055620785282592,0.41111929373367617,31,0
IDARE,arousal,A_LOPO,0,sbj_P_26,30,0,0.8333333333333334,0.8068181818181819,0.7948016415868673,0.8948863636363636,0.4258124335625485,0.13135481065787136,30,0,0.7333333333333333,0.5,0.4230769230769231,0.5,0.6104857338063204,0.20929881260174277,30.681818181818187,10.000000000000009,0.3717247185099442,0.39488636363636365,0.18467330024377193,0.07794400194387141,0.2664272544462884,30,0
IDARE,arousal,A_LOPO,0,sbj_P_27,29,0,0.7931034482758621,0.7764423076923077,0.7803030303030303,0.8894230769230769,0.43629877008105566,0.14012129116756594,29,0,0.5517241379310345,0.5,0.35555555555555557,0.5,0.6972414009156396,0.25186974498407155,27.64423076923077,24.13793103448276,0.4247474747474747,0.38942307692307687,0.2609426308345839,0.11174845381650561,0.3764606394615737,29,0
IDARE,arousal,A_LOPO,0,sbj_P_28,32,0,0.9375,0.9583333333333333,0.9227053140096618,0.9791666666666666,0.2972472308672114,0.08110271807632288,32,0,0.75,0.5,0.42857142857142855,0.5,0.6028480242938374,0.2055452418306341,45.83333333333333,18.75,0.4941338854382333,0.47916666666666663,0.30560079342662605,0.12444252375431122,0.44088874916832593,32,0
IDARE,arousal,A_LOPO,0,sbj_P_29,31,0,0.8709677419354839,0.8523809523809525,0.8523809523809525,0.9071428571428571,0.37233268688468873,0.11229274030213565,31,0,0.6774193548387096,0.5,0.40384615384615385,0.5,0.6366997837298328,0.22217102685634332,35.23809523809525,19.354838709677423,0.4485347985347986,0.40714285714285714,0.2643670968451441,0.10987828655420767,0.3814010995927017,31,0
IDARE,arousal,A_LOPO,0,sbj_P_30,30,0,0.9666666666666667,0.95,0.9614890885750962,0.99,0.2487418459831695,0.06074074818612156,30,0,0.6666666666666666,0.5,0.4,0.5,0.6417823566700924,0.2246660442401609,44.99999999999999,30.000000000000004,0.5614890885750962,0.49,0.3930405106869229,0.16392529605403933,0.5670375956364894,30,0
IDARE,arousal,A_LOPO,0,sbj_P_31,29,0,0.8275862068965517,0.8333333333333333,0.8242424242424242,0.9285714285714286,0.41199007609585436,0.1263549702790712,29,0,0.4827586206896552,0.5,0.32558139534883723,0.5,0.731408459931619,0.26861239846538565,33.33333333333333,34.48275862068965,0.498661028893587,0.4285714285714286,0.3194183838357646,0.14225742818631446,0.46082331832862505,29,0
IDARE,arousal,A_LOPO,0,sbj_P_32,28,0,0.8928571428571429,0.8722222222222222,0.8805120910384068,0.9833333333333333,0.2592665611630392,0.06670323129867703,28,0,0.6428571428571429,0.5,0.391304347826087,0.5,0.6531124157053448,0.23022654847012872,37.22222222222222,25.0,0.4892077432123198,0.4833333333333333,0.39384585454230564,0.1635233171714517,0.5681994612228604,28,0
IDARE,arousal,A_LOPO,0,sbj_P_33,24,0,0.8333333333333334,0.8,0.7473684210526316,0.925,0.40598152916286323,0.12311278144096327,24,0,0.8333333333333334,0.5,0.45454545454545453,0.5,0.5640612083833271,0.18649442833881177,30.000000000000004,0.0,0.29282296650717704,0.42500000000000004,0.15807967922046384,0.0633816468978485,0.2280607692766813,24,0
IDARE,arousal,A_LOPO,0,sbj_P_34,29,0,0.896551724137931,0.8638888888888889,0.8751793400286945,0.9444444444444444,0.31794863796276085,0.09019804594275298,29,0,0.6896551724137931,0.5,0.40816326530612246,0.5,0.6309051945804467,0.21932668764285423,36.38888888888889,20.68965517241379,0.467016074722572,0.4444444444444444,0.31295655661768584,0.12912864170010124,0.4515008722460215,29,0
IDARE,arousal,A_LOPO,0,sbj_P_35,25,0,0.8,0.7951388888888888,0.7877758913412564,0.8472222222222222,0.4779941718503677,0.14887913186542467,25,0,0.64,0.5,0.3902439024390244,0.5,0.65447500594146,0.23089521920253916,29.513888888888886,16.000000000000004,0.39753198890223196,0.3472222222222222,0.17648083409109233,0.08201608733711449,0.2546080241551668,25,0
IDARE,arousal,A_LOPO,0,sbj_P_36,27,0,0.8518518518518519,0.8461538461538461,0.8465909090909092,0.945054945054945,0.3623790157299733,0.11203442776542326,27,0,0.5185185185185185,0.5,0.34146341463414637,0.5,0.7135599998161767,0.2598687388176367,34.61538461538461,33.333333333333336,0.5051274944567627,0.44505494505494503,0.3511809840862034,0.14783431105221345,0.5066470641956716,27,0
IDARE,arousal,A_LOPO,0,sbj_P_37,20,0,0.8,0.8,0.7916666666666667,0.93,0.39583095195813456,0.12361010693052046,20,0,0.5,0.5,0.3333333333333333,0.5,0.7224960632487023,0.26425206728948364,30.000000000000004,30.000000000000004,0.4583333333333334,0.43000000000000005,0.32666511129056774,0.14064196035896318,0.4712781360903434,20,0
IDARE,arousal,A_LOPO,0,sbj_P_38,26,0,0.8846153846153846,0.875,0.880184331797235,0.9761904761904762,0.30944240842818505,0.08790267336196353,26,0,0.5384615384615384,0.5,0.35,0.5,0.7037133023176652,0.25504297786751406,37.5,34.61538461538461,0.530184331797235,0.47619047619047616,0.3942708938894801,0.16714030450555054,0.5688126633812117,26,0
IDARE,arousal,A_LOPO,0,sbj_P_39,31,0,0.9032258064516129,0.898989898989899,0.8861689106487147,0.9343434343434344,0.3268125774795509,0.09468107719005221,31,0,0.7096774193548387,0.5,0.41509433962264153,0.5,0.6215382361729673,0.21472673680232207,39.8989898989899,19.354838709677413,0.4710745710260732,0.43434343434343436,0.29472565869341644,0.12004565961226986,0.4251992462197251,31,0
IDARE,arousal,A_LOPO,0,sbj_P_40,30,0,0.6333333333333333,0.6583710407239819,0.6296296296296295,0.6742081447963801,0.769230989522232,0.26141223294030935,30,0,0.43333333333333335,0.5,0.3023255813953488,0.5,0.7563900430278057,0.28084434549458975,15.837104072398189,19.999999999999996,0.3273040482342807,0.17420814479638014,-0.012840946494426353,0.0194321125542804,-0.01852556982782942,30,0
IDARE,arousal,A_LOPO,0,sbj_P_41,32,0,0.6875,,0.4074074074074074,,0.7543538580669633,0.2521611389446772,32,0,1.0,,0.5,,0.492425067250648,0.15121012891320817,,-31.25,-0.09259259259259262,,-0.2619287908163153,-0.100951010031469,-0.3778833675767408,32,0
IDARE,arousal,A_LOPO,0,sbj_P_42,29,0,0.5862068965517241,0.7272727272727273,0.5817307692307692,0.8246753246753247,0.8178927866850201,0.27984351257026857,29,0,0.2413793103448276,0.5,0.19444444444444445,0.5,0.8562575331464141,0.3296850909061884,22.72727272727273,34.482758620689644,0.38728632478632474,0.3246753246753247,0.038364746461393984,0.049841578335919845,0.05534862946481551,29,0
IDARE,arousal,A_LOPO,0,sbj_P_43,26,0,0.9230769230769231,0.91875,0.91875,0.98125,0.24539087695538117,0.061996492943962145,26,0,0.6153846153846154,0.5,0.38095238095238093,0.5,0.6662939854362308,0.23669373509788863,41.87499999999999,30.76923076923077,0.537797619047619,0.48124999999999996,0.42090310848084955,0.17469724215392649,0.6072348273000711,26,0
IDARE,arousal,A_LOPO,0,sbj_P_44,30,0,0.8666666666666667,0.8500000000000001,0.8500000000000001,0.855,0.4132065176007762,0.12885385305972488,30,0,0.6666666666666666,0.5,0.4,0.5,0.6417823566700924,0.2246660442401609,35.00000000000001,20.000000000000007,0.45000000000000007,0.355,0.22857583906931622,0.09581219118043602,0.3297652294923363,30,0
IDARE,arousal,A_LOPO,0,sbj_P_45,25,0,0.8,0.7824675324675325,0.7877758913412564,0.8636363636363636,0.4634228496873986,0.14252697007526005,25,0,0.56,0.5,0.358974358974359,0.5,0.693152925538933,0.24986605832176154,28.246753246753254,24.0,0.4288015323668974,0.36363636363636365,0.22973007585153443,0.10733908824650149,0.3314304411740541,25,0
IDARE,arousal,A_LOPO,0,sbj_P_46,30,0,0.6333333333333333,0.5972222222222222,0.5970695970695971,0.7268518518518519,0.6952184912893636,0.23602483720052875,30,0,0.6,0.5,0.375,0.5,0.6737218124300228,0.24033714769063805,9.722222222222221,3.3333333333333326,0.22206959706959706,0.22685185185185186,-0.021496678859340812,0.0043123104901093,-0.03101315198595361,30,0
IDARE,arousal,A_LOPO,0,sbj_P_47,26,0,0.8076923076923077,0.8333333333333333,0.8074074074074074,0.8,0.599223440524434,0.1887452663234188,26,0,0.4230769230769231,0.5,0.2972972972972973,0.5,0.7612328743769753,0.2832220289564027,33.33333333333333,38.46153846153847,0.51011011011011,0.30000000000000004,0.1620094338525413,0.09447676263298391,0.2337302067962899,26,0
IDARE,arousal,A_LOPO,0,sbj_P_48,27,0,0.8888888888888888,0.8636363636363636,0.8781954887218044,0.9943181818181818,0.2662109106204426,0.0705408931704433,27,0,0.5925925925925926,0.5,0.37209302325581395,0.5,0.677305564983602,0.24209487171901387,36.36363636363637,29.629629629629626,0.5061024654659905,0.49431818181818177,0.41109465436315934,0.17155397854857057,0.5930842191856924,27,0
IDARE,arousal,A_LOPO,0,sbj_P_49,28,0,0.75,0.8703703703703703,0.5366430260047281,0.8518518518518519,0.6050027636676824,0.20199702274264464,28,0,0.9642857142857143,0.5,0.4909090909090909,0.5,0.5064320619934767,0.15813241405051742,37.03703703703704,-21.42857142857143,0.045733935095637224,0.35185185185185186,-0.09857070167420567,-0.043864608692127216,-0.14220746248232197,28,0
IDARE,arousal,A_LOPO,0,sbj_P_50,29,0,0.9310344827586207,0.9166666666666667,0.9267676767676767,1.0,0.23686344488830413,0.056688725646815444,29,0,0.5862068965517241,0.5,0.3695652173913043,0.5,0.6804078242515609,0.24361619944609084,41.66666666666667,34.48275862068966,0.5572024593763724,0.5,0.44354437936325675,0.18692747379927538,0.6398992765215437,29,0
IDARE,arousal,A_LOPO,0,sbj_P_52,29,0,0.6551724137931034,0.65,0.6446078431372549,0.7571428571428571,0.6688535664023654,0.23415158619743445,29,0,0.5172413793103449,0.5,0.3409090909090909,0.5,0.7142415648122904,0.26020181132383635,15.000000000000002,13.793103448275856,0.30369875222816406,0.2571428571428571,0.04538799840992502,0.0260502251264019,0.065481040221875,29,0
IDARE,arousal,A_LOPO,0,sbj_P_53,27,0,0.9629629629629629,0.95,0.9593984962406015,1.0,0.2020721636025055,0.041681753596148494,27,0,0.6296296296296297,0.5,0.38636363636363635,0.5,0.6594460752911553,0.23333422935390974,44.99999999999999,33.33333333333333,0.5730348598769651,0.5,0.4573739116886498,0.19165247575776123,0.6598510742252018,27,0
IDARE,arousal,A_LOPO,0,sbj_P_54,23,0,0.782608695652174,0.7727272727272727,0.7667342799188641,0.9772727272727273,0.39082398177560956,0.1236820323306924,23,0,0.5217391304347826,0.5,0.34285714285714286,0.5,0.7118776657495441,0.25904596171874594,27.27272727272727,26.086956521739136,0.42387713706172125,0.4772727272727273,0.3210536839739346,0.13536392938805353,0.4631825577283279,23,0
IDARE,arousal,A_LOPO,0,sbj_P_55,29,0,0.7586206896551724,,0.43137254901960786,,0.5967812937406403,0.19870803463854605,29,0,1.0,,0.5,,0.4913478168064197,0.1506982755294935,,-24.13793103448276,-0.06862745098039214,,-0.10543347693422056,-0.04800975910905256,-0.1521083543166809,29,0
IDARE,arousal,A_LOPO,0,sbj_P_56,30,0,0.8666666666666667,0.8571428571428572,0.8611111111111112,0.9464285714285714,0.3321386242774457,0.09578389214576911,30,0,0.5333333333333333,0.5,0.34782608695652173,0.5,0.7063051913134433,0.25631212295317435,35.71428571428572,33.333333333333336,0.5132850241545894,0.4464285714285714,0.37416656703599754,0.16052823080740525,0.5398082507292815,30,0
IDARE,arousal,A_LOPO,0,sbj_P_57,24,0,0.6666666666666666,0.59375,0.5966386554621849,0.62109375,0.732789816542974,0.2509866573978666,24,0,0.6666666666666666,0.5,0.4,0.5,0.6417474671164206,0.22464955982164603,9.375,0.0,0.19663865546218484,0.12109375,-0.09104234942655343,-0.026337097576220547,-0.1313463460285688,24,0
IDARE,arousal,A_LOPO,0,sbj_P_58,31,0,0.967741935483871,0.9782608695652174,0.9594771241830065,0.9945652173913043,0.25199869250889784,0.062170810146355074,31,0,0.7419354838709677,0.5,0.42592592592592593,0.5,0.6065321644960074,0.2073560266467262,47.82608695652174,22.580645161290324,0.5335511982570805,0.4945652173913043,0.3545334719871096,0.14518521650037114,0.5114836818649493,31,0
IDARE,arousal,A_LOPO,0,sbj_P_59,28,0,0.6785714285714286,0.763157894736842,0.6781609195402298,0.9415204678362573,0.6240784048713107,0.2188164910055627,28,0,0.32142857142857145,0.5,0.24324324324324326,0.5,0.8137258609661304,0.30890242707333176,26.315789473684205,35.714285714285715,0.4349176762969866,0.4415204678362573,0.1896474560948197,0.09008593606776907,0.2736034444252038,28,0
IDARE,arousal,A_LOPO,0,sbj_P_60,30,0,0.7333333333333333,0.7777777777777778,0.7321428571428572,0.9629629629629629,0.48544547188988185,0.1644418646634832,30,0,0.4,0.5,0.2857142857142857,0.5,0.7734081661025322,0.2891736889144243,27.77777777777778,33.33333333333333,0.4464285714285715,0.4629629629629629,0.2879626942126503,0.12473182425094109,0.41544235090161563,30,0
IDARE,arousal,A_LOPO,0,sbj_P_61,31,0,0.9354838709677419,0.9565217391304348,0.9217171717171717,1.0,0.2621187400235595,0.06752152274674418,31,0,0.7419354838709677,0.5,0.42592592592592593,0.5,0.6065321644960077,0.2073560266467262,45.652173913043484,19.354838709677413,0.4957912457912458,0.5,0.34441342447244816,0.13983450389998203,0.49688353950198655,31,0
IDARE,arousal,A_LOPO,0,sbj_P_62,32,0,0.96875,0.9545454545454546,0.964562569213732,0.9307359307359307,0.30135182754053735,0.07651993911326596,32,0,0.65625,0.5,0.39622641509433965,0.5,0.646737723837925,0.22709803878913207,45.45454545454546,31.25,0.5683361541193923,0.43073593073593075,0.3453858962973877,0.1505780996758661,0.498286519781231,32,0
IDARE,arousal,A_LOPO,0,sbj_P_63,31,0,0.9032258064516129,0.884090909090909,0.89198606271777,0.9181818181818182,0.346025209737969,0.10285664088123771,31,0,0.6451612903225806,0.5,0.39215686274509803,0.5,0.6520169372851347,0.22968889680878996,38.40909090909091,25.806451612903224,0.499829199972672,0.4181818181818182,0.30599172754716564,0.12683225592755226,0.44145274788534267,31,0
IDARE,arousal,A_LOPO,0,sbj_P_64,27,0,0.8518518518518519,0.8323863636363636,0.8411764705882353,0.9090909090909091,0.36654489260821743,0.10862998933457134,27,0,0.5925925925925926,0.5,0.37209302325581395,0.5,0.677305564983602,0.24209487171901387,33.23863636363637,25.92592592592593,0.46908344733242135,0.40909090909090906,0.3107606723753845,0.13346488238444254,0.44833288093928714,27,0
IDARE,arousal,A_LOPO,0,sbj_P_65,30,0,0.9666666666666667,0.9772727272727273,0.9589603283173734,1.0,0.24424507972573667,0.0595909275242802,30,0,0.7333333333333333,0.5,0.4230769230769231,0.5,0.6104857338063204,0.20929881260174277,47.72727272727273,23.33333333333334,0.5358834052404504,0.5,0.36624065408058376,0.14970788507746258,0.5283735754139885,30,0
IDARE,arousal,B_SUBJECT_FOLD,0,0,593,0,0.7757166947723441,0.7515127969673425,0.758106910311027,0.80724494360858,0.5335857878222463,0.1690839783711209,593,0,0.5919055649241147,0.5,0.3718220338983051,0.5,0.6793795883115449,0.24307417218336527,25.151279696734253,18.381112984822934,0.38628487641272186,0.30724494360858,0.14579380048929858,0.07399019381224436,0.210335992958266,593,0
IDARE,arousal,B_SUBJECT_FOLD,0,1,596,0,0.8187919463087249,0.79234934086629,0.801908044562073,0.8514595103578154,0.45993771602039835,0.14120213707638743,596,0,0.6040268456375839,0.5,0.37656903765690375,0.5,0.6722768628175038,0.23961828859060402,29.234934086629004,21.476510067114095,0.42533900690516924,0.3514595103578154,0.21233914679710542,0.0984161515142166,0.3063406340707776,596,0
IDARE,arousal,B_SUBJECT_FOLD,0,2,610,36,0.8475409836065574,0.817603121383145,0.8259148446490219,0.8856626376642127,0.4060504065937988,0.12444488436988971,610,0,0.6573770491803279,0.5,0.39663699307616224,0.5,0.6502582738004412,0.2287700837326252,31.760312138314497,19.01639344262295,0.42927785157285964,0.3856626376642127,0.2442078672066424,0.10432519936273549,0.3523174789650935,610,0
IDARE,valence,A_LOPO,0,sbj_P_01,27,0,0.9629629629629629,0.9666666666666667,0.9627586206896552,0.9888888888888889,0.1419058312812736,0.04176652440931336,27,0,0.4444444444444444,0.5,0.3076923076923077,0.5,0.6966556709524142,0.25175375988269316,46.666666666666664,51.85185185185185,0.6550663129973475,0.48888888888888893,0.5547498396711406,0.2099872354733798,0.8003348426275021,27,0
IDARE,valence,A_LOPO,0,sbj_P_02,29,0,0.9655172413793104,0.96875,0.9653524492234169,0.9591346153846154,0.2035435576179927,0.047873856016993344,29,0,0.4482758620689655,0.5,0.30952380952380953,0.5,0.6964453139663686,0.2516486077632466,46.875,51.724137931034484,0.6558286396996074,0.4591346153846154,0.49290175634837585,0.20377475174625326,0.711106919529262,29,0
IDARE,valence,A_LOPO,0,sbj_P_03,27,0,0.9629629629629629,0.9666666666666667,0.9627586206896552,1.0,0.12341231019063702,0.035422151971585374,27,0,0.4444444444444444,0.5,0.3076923076923077,0.5,0.6966556709524142,0.25175375988269316,46.666666666666664,51.85185185185185,0.6550663129973475,0.5,0.5732433607617772,0.21633160791110778,0.827015353793539,27,0
IDARE,valence,A_LOPO,0,sbj_P_05,31,0,0.9354838709677419,0.9354166666666667,0.9354166666666667,0.9875,0.15590306181357258,0.046769930559919036,31,0,0.5161290322580645,0.5,0.3404255319148936,0.5,0.6926486049786668,0.24975074885787873,43.541666666666664,41.93548387096774,0.5949911347517731,0.48750000000000004,0.5367455431650942,0.2029808182979597,0.7743601333435344,31,0
IDARE,valence,A_LOPO,0,sbj_P_06,30,0,1.0,1.0,1.0,1.0,0.07213931172740967,0.013972285999349044,30,0,0.5,0.5,0.3333333333333333,0.5,0.6934918706591795,0.25017228565763366,50.0,50.0,0.6666666666666667,0.5,0.6213525589317699,0.23619999965828462,0.8964222554145318,30,0
IDARE,valence,A_LOPO,0,sbj_P_07,25,0,0.96,0.9615384615384616,0.96,1.0,0.10120740761457314,0.030149726017632363,25,0,0.48,0.5,0.32432432432432434,0.5,0.6945773683014926,0.2507149014484067,46.15384615384615,48.0,0.6356756756756756,0.5,0.5933699606869195,0.22056517543077434,0.856051899695498,25,0
IDARE,valence,A_LOPO,0,sbj_P_08,30,0,0.9666666666666667,0.9642857142857143,0.9663299663299663,1.0,0.07824832688575471,0.01732765718952194,30,0,0.5333333333333333,0.5,0.34782608695652173,0.5,0.6917914920312657,0.2493222809614751,46.42857142857143,43.333333333333336,0.6185038793734445,0.5,0.613543165145511,0.23199462377195315,0.8851556817267471,30,0
IDARE,valence,A_LOPO,0,sbj_P_09,31,0,0.8709677419354839,0.9,0.8675213675213675,1.0,0.3041228146792006,0.09956835136166788,31,0,0.6451612903225806,0.5,0.39215686274509803,0.5,0.6873321369435653,0.24709288856734518,40.0,22.580645161290324,0.4753645047762695,0.5,0.3832093222643647,0.14752453720567732,0.5528541888532196,31,0
IDARE,valence,A_LOPO,0,sbj_P_10,26,0,0.9615384615384616,0.9642857142857143,0.9614814814814814,0.9880952380952381,0.1418707493290268,0.03672061895621133,26,0,0.46153846153846156,0.5,0.3157894736842105,0.5,0.6956315065122498,0.2512418284187917,46.42857142857143,50.0,0.6456920077972709,0.48809523809523814,0.553760757183223,0.2145212094625804,0.7989078982271534,26,0
IDARE,valence,A_LOPO,0,sbj_P_11,28,0,0.9642857142857143,0.9642857142857143,0.9642401021711366,0.9795918367346939,0.14862512613993703,0.040384199269513775,28,0,0.5,0.5,0.3333333333333333,0.5,0.6934910301752802,0.25017186570493755,46.42857142857143,46.42857142857143,0.6309067688378034,0.47959183673469385,0.5448659040353432,0.20978766643542376,0.7860753377012715,28,0
IDARE,valence,A_LOPO,0,sbj_P_12,22,0,1.0,1.0,1.0,1.0,0.04005175288458738,0.003735091695077124,22,0,0.6363636363636364,0.5,0.3888888888888889,0.5,0.6872682938601264,0.2470610411698679,50.0,36.36363636363637,0.6111111111111112,0.5,0.647216540975539,0.24332594947479078,0.9337360940467188,22,0
IDARE,valence,A_LOPO,0,sbj_P_13,24,0,1.0,1.0,1.0,1.0,0.0490469718327238,0.008150061428524542,24,0,0.4583333333333333,0.5,0.3142857142857143,0.5,0.695803533187437,0.2513278211412435,50.0,54.16666666666667,0.6857142857142857,0.5,0.6467565613547133,0.243177759712719,0.9330724837288434,24,0
IDARE,valence,A_LOPO,0,sbj_P_14,23,0,1.0,1.0,1.0,1.0,0.03829980871036515,0.0035545493638969917,23,0,0.5652173913043478,0.5,0.3611111111111111,0.5,0.6902706128087578,0.24856198507115568,50.0,43.47826086956522,0.6388888888888888,0.5,0.6519708040983926,0.2450074357072587,0.9405950458771408,23,0
IDARE,valence,A_LOPO,0,sbj_P_15,23,0,1.0,1.0,1.0,1.0,0.04801138695534063,0.005014511390690571,23,0,0.43478260869565216,0.5,0.30303030303030304,0.5,0.6971866804625826,0.2520191979009802,50.0,56.52173913043479,0.696969696969697,0.5,0.6491752935072419,0.24700468651028964,0.9365619766105352,23,0
IDARE,valence,A_LOPO,0,sbj_P_16,26,0,0.9615384615384616,0.9615384615384616,0.9614814814814814,0.9881656804733728,0.1403076966873227,0.03962994700152782,26,0,0.5,0.5,0.3333333333333333,0.5,0.6934901927621108,0.2501714472858476,46.15384615384615,46.15384615384615,0.6281481481481481,0.48816568047337283,0.5531824960747881,0.21054150028431978,0.7980736437936753,26,0
IDARE,valence,A_LOPO,0,sbj_P_17,27,0,1.0,1.0,1.0,1.0,0.07030809210587155,0.010987381705105102,27,0,0.5185185185185185,0.5,0.34146341463414637,0.5,0.6925266795940106,0.24968979938833785,50.0,48.14814814814815,0.6585365853658536,0.5,0.6222185874881391,0.23870241768323275,0.8976716705180738,27,0
IDARE,valence,A_LOPO,0,sbj_P_18,25,0,0.84,0.8365384615384616,0.8376623376623377,0.8621794871794872,0.47914341123462956,0.12465916407046664,25,0,0.52,0.5,0.34210526315789475,0.5,0.6924512781098301,0.2496521067817914,33.65384615384615,31.999999999999996,0.4955570745044429,0.3621794871794872,0.21330786687520054,0.12499294271132476,0.307738201723455,25,0
IDARE,valence,A_LOPO,0,sbj_P_19,23,0,0.9565217391304348,0.9642857142857143,0.9551656920077972,1.0,0.09135013321895069,0.022398781350495996,23,0,0.6086956521739131,0.5,0.3783783783783784,0.5,0.6883913650503353,0.24762250340725186,46.42857142857143,34.78260869565217,0.5767873136294188,0.5,0.5970412318313846,0.22522372205675587,0.8613484243693765,23,0
