dataset,task,view,repetition,metric,n_replicates_requested,n_replicates_valid,n_replicates_invalid,ci95_low,ci95_high,bootstrap_mean,n_all_class_degenerate_resamples,bootstrap_variant
IDARE,arousal,A_LOPO,0,brier_gain,10000,10000,0,0.07325214681460285,0.10990937917512039,0.09177721085205821,0,sensitivity_refit_within_resample
IDARE,arousal,A_LOPO,0,stim_auc,10000,10000,0,0.7904614523464326,0.8683627073629643,0.83267548838937,0,sensitivity_refit_within_resample
IDARE,arousal,B_SUBJECT_FOLD,0,stim_balanced_accuracy,10000,10000,0,0.7564774865511108,0.8167055582922598,0.7869563404545897,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,stim_accuracy,10000,10000,0,0.7829014070064446,0.8435266379731269,0.8143337884432686,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,stim_macro_f1,10000,10000,0,0.763460568034783,0.8256774590303996,0.7952784378775374,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,stim_auc,10000,10000,0,0.8092673337750832,0.8742680265660517,0.8427060200753089,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,stim_log_loss,10000,10000,0,0.41690354548222036,0.51972897497247,0.46583192716641186,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,stim_brier,10000,10000,0,0.12641837885892784,0.1646390667136545,0.14467785983488265,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,glob_balanced_accuracy,10000,10000,0,0.5,0.5,0.5,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,glob_accuracy,10000,10000,0,0.5682441832347778,0.664820885327614,0.6173909755251358,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,glob_macro_f1,10000,10000,0,0.36234419951655716,0.39933478187352045,0.3815757036503436,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,glob_auc,10000,10000,0,0.4145183173673408,0.5247765836847537,0.46913709607917425,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,glob_log_loss,10000,10000,0,0.6443301661616831,0.6914224356681319,0.667526360671788,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,glob_brier,10000,10000,0,0.22590773753614918,0.2489476932441296,0.2372621402797275,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,delta_ba_pp,10000,10000,0,25.647748655111084,31.670555829225982,28.69563404545897,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,delta_accuracy_pp,10000,10000,0,15.233277121978638,23.76182526432944,19.694281291813283,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,delta_macro_f1,10000,10000,0,0.38110415789906027,0.44337673322324667,0.41370273422719395,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,delta_auc,10000,10000,0,0.3106204113558672,0.4296258999601677,0.3735689239961345,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,logloss_gain,10000,10000,0,0.15226967435853914,0.24742073075904256,0.20169443350537622,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,brier_gain,10000,10000,0,0.07402132120376365,0.10977307485690634,0.09258428044484487,0,primary_fixed_predictions
IDARE,arousal,B_SUBJECT_FOLD,0,bits_per_trial,10000,10000,0,0.21967870407484175,0.3569526612791941,0.29098355899311507,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,stim_balanced_accuracy,10000,10000,0,0.9433479486782053,0.9677944187769499,0.9558852182962715,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,stim_accuracy,10000,10000,0,0.9435866983372921,0.9680474799462142,0.956147524505615,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,stim_macro_f1,10000,10000,0,0.9435218947542552,0.9680024293009191,0.9560795060542514,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,stim_auc,10000,10000,0,0.9734839516408615,0.988368909964083,0.98139773095629,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,stim_log_loss,10000,10000,0,0.11553525969892522,0.1729378557256247,0.14297058708708701,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,stim_brier,10000,10000,0,0.028865707196177915,0.046676871712536566,0.03747828125550827,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,glob_balanced_accuracy,10000,10000,0,0.5,0.5,0.5,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,glob_accuracy,10000,10000,0,0.4958817438217891,0.5293761447534885,0.5128973189131666,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,glob_macro_f1,10000,10000,0,0.3314979582198838,0.3461386177426053,0.33899546174925055,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,glob_auc,10000,10000,0,0.41286027219794474,0.4383771830862199,0.425529199332612,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,glob_log_loss,10000,10000,0,0.6922824211875118,0.6939939276398837,0.693112711371712,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,glob_brier,10000,10000,0,0.24956765014437435,0.2504231843294178,0.24998268572456828,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,delta_ba_pp,10000,10000,0,44.33479486782053,46.77944187769499,45.588521829627155,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,delta_accuracy_pp,10000,10000,0,42.40236599698456,46.172248803827756,44.32502055924483,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,delta_macro_f1,10000,10000,0,0.6036030856248366,0.6299170447230182,0.6170840443050009,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,delta_auc,10000,10000,0,0.5431103455184065,0.5676922023310376,0.5558685316236779,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,logloss_gain,10000,10000,0,0.5206051254374967,0.5774320442233968,0.5501421242846252,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,brier_gain,10000,10000,0,0.20350421569673596,0.22099571161552603,0.21250440446906,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,bits_per_trial,10000,10000,0,0.7510744327300533,0.8330583466514712,0.7936873144895485,0,primary_fixed_predictions
IDARE,valence,A_LOPO,0,stim_balanced_accuracy,10000,10000,0,0.9365259244752612,0.9673456145913597,0.9539705488792253,0,sensitivity_refit_within_resample
IDARE,valence,A_LOPO,0,delta_ba_pp,10000,10000,0,43.72578074114609,49.80240875584509,45.853326794288066,0,sensitivity_refit_within_resample
IDARE,valence,A_LOPO,0,bits_per_trial,10000,10000,0,0.7404933966594082,0.8324079023949129,0.7877775662896551,0,sensitivity_refit_within_resample
IDARE,valence,A_LOPO,0,logloss_gain,10000,10000,0,0.513270910117726,0.576981190620852,0.54604579898205,0,sensitivity_refit_within_resample
IDARE,valence,A_LOPO,0,brier_gain,10000,10000,0,0.20209637473965894,0.22087056843213598,0.2118165699223165,0,sensitivity_refit_within_resample
IDARE,valence,A_LOPO,0,stim_auc,10000,10000,0,0.9714698309886701,0.9882030635474364,0.9805971590296236,0,sensitivity_refit_within_resample
IDARE,valence,B_SUBJECT_FOLD,0,stim_balanced_accuracy,10000,10000,0,0.943463529292595,0.9674380404632987,0.9559148249729799,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,stim_accuracy,10000,10000,0,0.9435927330623562,0.9676439611842297,0.9561764861080035,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,stim_macro_f1,10000,10000,0,0.9435545697839275,0.9675804129586015,0.9561087428387213,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,stim_auc,10000,10000,0,0.9751106893426116,0.9902179762451311,0.9831964488334676,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,stim_log_loss,10000,10000,0,0.1157566919980371,0.17112301988813017,0.1423554680988742,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,stim_brier,10000,10000,0,0.02850355798411768,0.04576223101847195,0.03682281974174589,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,glob_balanced_accuracy,10000,10000,0,0.5,0.5,0.5,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,glob_accuracy,10000,10000,0,0.4961099971709266,0.529661081739491,0.5128627078926936,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,glob_macro_f1,10000,10000,0,0.33159994793752506,0.3462604155013895,0.33898028788066187,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,glob_auc,10000,10000,0,0.46564702654029283,0.5020315963289428,0.4838176597869805,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,glob_log_loss,10000,10000,0,0.69241170640511,0.694370719468645,0.693395592792779,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,glob_brier,10000,10000,0,0.2496322756376233,0.2506112882666803,0.2501239905751691,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,delta_ba_pp,10000,10000,0,44.34635292925951,46.74380404632987,45.59148249729799,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,delta_accuracy_pp,10000,10000,0,42.42239054713112,46.126442567143066,44.331377821530985,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,delta_macro_f1,10000,10000,0,0.6038141369339154,0.6296422585701278,0.6171284549580595,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,delta_auc,10000,10000,0,0.4813674695538401,0.5166731393541829,0.4993787890464871,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,logloss_gain,10000,10000,0,0.5225568759233107,0.5772673509263859,0.5510401246939045,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,brier_gain,10000,10000,0,0.20451279919234255,0.2214598937848077,0.2133011708334232,0,primary_fixed_predictions
IDARE,valence,B_SUBJECT_FOLD,0,bits_per_trial,10000,10000,0,0.7538902134769896,0.832820744448606,0.7949828552267322,0,primary_fixed_predictions
