matrix,modality,representation,task,policy,recipe,fold_id,runs,n_samples,macro_f1_mean,balanced_accuracy_mean,accuracy_mean,majority_macro_f1_mean,majority_balanced_accuracy_mean,delta_macro_f1_vs_majority,delta_bal_acc_vs_majority,pred_skew_mean,true_skew_mean,one_class_runs,failure_labels
broader_single_modality,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,3,1,352,0.5103989201912711,0.5124701690699472,0.5198863636363636,0.3747779751332149,0.5,0.13562094505805616,0.012470169069947246,0.5397727272727273,0.5994318181818182,0,weak_signal_near_chance
broader_single_modality,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,4,1,320,0.476010101010101,0.4793522267206478,0.48125,0.37254901960784315,0.5,0.10346108140225785,-0.02064777327935219,0.50625,0.59375,0,weak_signal_near_chance
broader_single_modality,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,5,1,320,0.5486505831333417,0.5483201129615017,0.58125,0.3834296724470135,0.5,0.16522091068632822,0.04832011296150174,0.646875,0.621875,0,no_major_failure_flag
broader_single_modality,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,6,1,320,0.5511921458625526,0.5710577681797416,0.553125,0.3834296724470135,0.5,0.16776247341553913,0.07105776817974163,0.55625,0.621875,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,balanced_sampler_ce,1,1,315,0.46661828737300437,0.5080518460329929,0.4666666666666667,0.3895348837209302,0.5,0.07708340365207417,0.008051846032992915,0.6476190476190476,0.638095238095238,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,balanced_sampler_ce,2,1,321,0.5015976597659766,0.5141636141636141,0.5700934579439252,0.37790697674418605,0.5,0.12369068302179054,0.014163614163614113,0.7632398753894081,0.6074766355140186,0,weak_signal_near_chance;prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,balanced_sampler_ce,3,1,307,0.5053131260343176,0.5058019152790959,0.5179153094462541,0.36041666666666666,0.5,0.1448964593676509,0.005801915279095904,0.5960912052117264,0.5635179153094463,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,balanced_sampler_ce,4,1,287,0.5560975609756098,0.5564285714285714,0.5923344947735192,0.37878787878787873,0.5,0.17730968218773108,0.056428571428571384,0.6759581881533101,0.6097560975609756,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,balanced_sampler_ce,5,1,282,0.49589945826453613,0.4989495798319328,0.5354609929078015,0.3761061946902655,0.5,0.11979326357427061,-0.0010504201680672232,0.6773049645390071,0.6028368794326241,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,balanced_sampler_ce,6,1,287,0.5277709399494721,0.540120304165248,0.5574912891986062,0.40824742268041236,0.5,0.11952351726905974,0.04012030416524803,0.5609756097560976,0.6898954703832753,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,1,1,315,0.4997928748964374,0.5029457973291438,0.5619047619047619,0.3895348837209302,0.5,0.11025799117550722,0.0029457973291437956,0.7142857142857143,0.638095238095238,0,weak_signal_near_chance;prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,2,1,321,0.5135370428090842,0.5177045177045176,0.5607476635514018,0.37790697674418605,0.5,0.13563006606489814,0.01770451770451764,0.7040498442367601,0.6074766355140186,0,weak_signal_near_chance;prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,3,1,307,0.4411962625070326,0.49536278146838064,0.46254071661237783,0.36041666666666666,0.5,0.08077959584036593,-0.004637218531619358,0.758957654723127,0.5635179153094463,0,weak_signal_near_chance;prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,4,1,287,0.4737137228157915,0.5048214285714285,0.578397212543554,0.37878787878787873,0.5,0.09492584402791276,0.004821428571428532,0.8362369337979094,0.6097560975609756,0,weak_signal_near_chance;prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,5,1,282,0.46797806510036727,0.4857142857142857,0.46808510638297873,0.3761061946902655,0.5,0.09187187041010175,-0.01428571428571429,0.5886524822695035,0.6028368794326241,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,6,1,287,0.4762773722627738,0.5377085461355124,0.47735191637630664,0.40824742268041236,0.5,0.06802994958236142,0.037708546135512444,0.6445993031358885,0.6898954703832753,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,1,1,352,0.5037433155080214,0.5070343646008368,0.5056818181818182,0.36347197106690776,0.5,0.14027134444111367,0.00703436460083684,0.5085227272727273,0.5710227272727273,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,2,1,352,0.5113478611783697,0.5180140454025804,0.5113636363636364,0.35648994515539306,0.5,0.15485791602297666,0.018014045402580448,0.5596590909090909,0.5539772727272727,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,3,1,352,0.45638513153690485,0.5006942874673039,0.5056818181818182,0.3370998116760829,0.5,0.11928531986082197,0.0006942874673039334,0.7926136363636364,0.5085227272727273,0,weak_signal_near_chance;prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,4,1,320,0.4745484400656815,0.4916256157635468,0.5125,0.35353535353535354,0.5,0.12101308653032794,-0.008374384236453203,0.721875,0.546875,0,weak_signal_near_chance;prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,5,1,320,0.4826841782892028,0.4884313725490196,0.496875,0.3469387755102041,0.5,0.1357454027789987,-0.011568627450980418,0.634375,0.53125,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,6,1,320,0.5509990884789889,0.5517883755588674,0.571875,0.38223938223938225,0.5,0.16875970623960668,0.051788375558867394,0.596875,0.61875,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,1,1,352,0.5510059095165822,0.560014497051168,0.5511363636363636,0.36347197106690776,0.5,0.18753393844967448,0.060014497051168014,0.5539772727272727,0.5710227272727273,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,2,1,352,0.5078947368421053,0.5082475910501388,0.5170454545454546,0.35648994515539306,0.5,0.15140479168671223,0.008247591050138836,0.5823863636363636,0.5539772727272727,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,3,1,352,0.5298802845972658,0.5323247327800562,0.53125,0.3370998116760829,0.5,0.1927804729211829,0.03232473278005621,0.5625,0.5085227272727273,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,4,1,320,0.5460098522167487,0.563743842364532,0.55,0.35353535353535354,0.5,0.19247449868139516,0.06374384236453201,0.640625,0.546875,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,5,1,320,0.5093318748718149,0.5107843137254902,0.509375,0.3469387755102041,0.5,0.16239309936161078,0.010784313725490158,0.521875,0.53125,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,6,1,320,0.5437321770381656,0.5746812386156648,0.54375,0.38223938223938225,0.5,0.1614927947987833,0.07468123861566478,0.6125,0.61875,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,balanced_sampler_ce,1,1,352,0.48216819436102343,0.48499926286303996,0.5198863636363636,0.40338983050847455,0.5,0.07877836385254888,-0.01500073713696004,0.59375,0.6761363636363636,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,balanced_sampler_ce,2,1,352,0.5388465743275599,0.5387343728051692,0.5880681818181818,0.39100346020761245,0.5,0.14784311411994744,0.038734372805169226,0.6846590909090909,0.6420454545454546,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,balanced_sampler_ce,3,1,352,0.538728089848113,0.5389223606736957,0.5767045454545454,0.3824561403508772,0.5,0.15627194949723583,0.0389223606736957,0.6676136363636364,0.6193181818181818,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,balanced_sampler_ce,4,1,320,0.5173453996983408,0.5199175824175825,0.5875,0.393939393939394,0.5,0.12340600575894684,0.019917582417582458,0.73125,0.65,0,weak_signal_near_chance;prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,balanced_sampler_ce,5,1,320,0.4652019663992025,0.5024038461538461,0.465625,0.393939393939394,0.5,0.07126257245980855,0.0024038461538461453,0.621875,0.65,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,balanced_sampler_ce,6,1,320,0.5537258314645602,0.5636704119850187,0.609375,0.4192377495462795,0.5,0.1344880819182807,0.06367041198501866,0.63125,0.721875,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,ce_class_weighted,1,1,352,0.4657538670197307,0.525062656641604,0.4659090909090909,0.40338983050847455,0.5,0.06236403651125616,0.02506265664160401,0.6590909090909091,0.6761363636363636,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,ce_class_weighted,2,1,352,0.5356560875300691,0.5368380390504284,0.5653409090909091,0.39100346020761245,0.5,0.14465262732245665,0.03683803905042837,0.6107954545454546,0.6420454545454546,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,ce_class_weighted,3,1,352,0.5153953323495709,0.5206422018348624,0.5255681818181818,0.3824561403508772,0.5,0.1329391919986937,0.020642201834862428,0.5255681818181818,0.6193181818181818,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,ce_class_weighted,4,1,320,0.4600342101613425,0.4677197802197802,0.54375,0.393939393939394,0.5,0.06609481622194852,-0.03228021978021978,0.74375,0.65,0,weak_signal_near_chance;prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,ce_class_weighted,5,1,320,0.48970099667774086,0.4910714285714286,0.55,0.393939393939394,0.5,0.09576160273834688,-0.008928571428571397,0.69375,0.65,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,ce_class_weighted,6,1,320,0.509852624606723,0.538061189746583,0.5375,0.4192377495462795,0.5,0.09061487506044347,0.03806118974658301,0.515625,0.721875,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,balanced_sampler_ce,1,1,301,0.4783945441332663,0.48543046357615893,0.4850498338870432,0.33407079646017696,0.5,0.14432374767308936,-0.014569536423841067,0.6146179401993356,0.5016611295681063,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,balanced_sampler_ce,2,1,292,0.49170933763643065,0.5271208708708708,0.5308219178082192,0.33636363636363636,0.5,0.1553457012727943,0.027120870870870784,0.7705479452054794,0.5068493150684932,0,prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,balanced_sampler_ce,3,1,300,0.47602141576958634,0.4819349658771578,0.49,0.3464052287581699,0.5,0.12961618701141642,-0.018065034122842216,0.6333333333333333,0.53,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,balanced_sampler_ce,4,1,272,0.5421124083627478,0.548104008667389,0.5441176470588235,0.34299516908212563,0.5,0.19911723928062214,0.04810400866738895,0.5882352941176471,0.5220588235294118,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,balanced_sampler_ce,5,1,256,0.5275275275275276,0.5492500765228038,0.5390625,0.3452685421994885,0.5,0.18225898532803914,0.049250076522803776,0.68359375,0.52734375,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,balanced_sampler_ce,6,1,246,0.5240002715730872,0.5393719008264463,0.5365853658536586,0.33692722371967654,0.5,0.1870730478534106,0.03937190082644626,0.6707317073170732,0.508130081300813,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,ce_class_weighted,1,1,301,0.49092042015310655,0.4953200883002208,0.4950166112956811,0.33407079646017696,0.5,0.1568496236929296,-0.004679911699779216,0.5913621262458472,0.5016611295681063,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,ce_class_weighted,2,1,292,0.5158456708098638,0.5165165165165165,0.5171232876712328,0.33636363636363636,0.5,0.1794820344462274,0.016516516516516533,0.5445205479452054,0.5068493150684932,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,ce_class_weighted,3,1,300,0.4651453021929043,0.46514117489629336,0.4666666666666667,0.3464052287581699,0.5,0.11874007343473436,-0.03485882510370664,0.5233333333333333,0.53,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,ce_class_weighted,4,1,272,0.4990249187432286,0.5029252437703142,0.5,0.34299516908212563,0.5,0.15602974966110295,0.002925243770314223,0.5661764705882353,0.5220588235294118,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,ce_class_weighted,5,1,256,0.48950637463223273,0.5108662381389654,0.5234375,0.3452685421994885,0.5,0.14423783243274424,0.010866238138965367,0.73046875,0.52734375,0,weak_signal_near_chance;prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,ce_class_weighted,6,1,246,0.5014258810868981,0.5362314049586777,0.540650406504065,0.33692722371967654,0.5,0.16449865736722158,0.036231404958677715,0.7723577235772358,0.508130081300813,0,prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,balanced_sampler_ce,1,1,352,0.4989648033126295,0.5168857698263649,0.5,0.36347197106690776,0.5,0.13549283224572173,0.016885769826364916,0.6164772727272727,0.5710227272727273,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,balanced_sampler_ce,2,1,352,0.5056018291687081,0.5070217276099629,0.5113636363636364,0.3669064748201439,0.5,0.13869535434856423,0.007021727609962891,0.5284090909090909,0.5795454545454546,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,balanced_sampler_ce,3,1,352,0.4994479205005521,0.49951262142448993,0.5170454545454546,0.3747779751332149,0.5,0.12466994536733716,-0.0004873785755100668,0.5880681818181818,0.5994318181818182,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,balanced_sampler_ce,4,1,320,0.5013671243348132,0.509919028340081,0.503125,0.37254901960784315,0.5,0.12881810472697008,0.00991902834008096,0.534375,0.59375,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,balanced_sampler_ce,5,1,320,0.40377961139206814,0.46033888450517046,0.409375,0.3834296724470135,0.5,0.020349938945054658,-0.039661115494829535,0.71875,0.621875,0,weak_signal_near_chance;prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,balanced_sampler_ce,6,1,320,0.5334722837179667,0.534469870011213,0.578125,0.3834296724470135,0.5,0.15004261127095325,0.034469870011213044,0.6875,0.621875,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,1,1,352,0.4902432439066297,0.49051102105367206,0.4971590909090909,0.36347197106690776,0.5,0.12677127283972195,-0.009488978946327942,0.5454545454545454,0.5710227272727273,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,2,1,352,0.5269288203086112,0.5268945416004239,0.5397727272727273,0.3669064748201439,0.5,0.16002234548846733,0.026894541600423927,0.5852272727272727,0.5795454545454546,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,3,1,352,0.46888202506479215,0.4759840005377971,0.5170454545454546,0.3747779751332149,0.5,0.09410404993157723,-0.024015999462202897,0.7017045454545454,0.5994318181818182,0,weak_signal_near_chance;prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,4,1,320,0.5158268118919027,0.5163967611336032,0.528125,0.37254901960784315,0.5,0.14327779228405957,0.01639676113360322,0.565625,0.59375,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,5,1,320,0.5099935525467441,0.5128119938535654,0.525,0.3834296724470135,0.5,0.12656388009973057,0.012811993853565351,0.553125,0.621875,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,6,1,320,0.49628436504740636,0.518771543668757,0.596875,0.3834296724470135,0.5,0.11285469260039288,0.018771543668756996,0.825,0.621875,0,weak_signal_near_chance;prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,balanced_sampler_ce,1,1,352,0.4729633538695663,0.4732343234323433,0.48011363636363635,0.36462093862815886,0.5,0.10834241524140742,-0.026765676567656715,0.5426136363636364,0.5738636363636364,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,balanced_sampler_ce,2,1,352,0.5111713710505772,0.5125534188034189,0.5198863636363636,0.37142857142857144,0.5,0.13974279962200575,0.01255341880341887,0.5426136363636364,0.5909090909090909,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,balanced_sampler_ce,3,1,352,0.5040808394869802,0.5159839671522143,0.5056818181818182,0.3541284403669725,0.5,0.14995239912000774,0.015983967152214285,0.6051136363636364,0.5482954545454546,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,balanced_sampler_ce,4,1,320,0.47009168383214184,0.5144010128184839,0.4875,0.35742971887550207,0.5,0.11266196495663977,0.014401012818483938,0.7375,0.55625,0,weak_signal_near_chance;prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,balanced_sampler_ce,5,1,320,0.4689747177301273,0.4843843843843844,0.521875,0.36633663366336633,0.5,0.10263808406676095,-0.015615615615615586,0.7375,0.578125,0,weak_signal_near_chance;prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,balanced_sampler_ce,6,1,320,0.4388177339901478,0.4445128205128205,0.44375,0.3786407766990291,0.5,0.06017695729111866,-0.05548717948717952,0.515625,0.609375,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,ce_class_weighted,1,1,352,0.4727753303964758,0.48481848184818477,0.5170454545454546,0.36462093862815886,0.5,0.10815439176831693,-0.015181518151815232,0.7159090909090909,0.5738636363636364,0,weak_signal_near_chance;prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,ce_class_weighted,2,1,352,0.5084870253036846,0.5243055555555556,0.5085227272727273,0.37142857142857144,0.5,0.13705845387511317,0.02430555555555558,0.5823863636363636,0.5909090909090909,0,no_major_failure_flag
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,ce_class_weighted,3,1,352,0.4631624939201834,0.49302636295499724,0.4744318181818182,0.3541284403669725,0.5,0.10903405355321089,-0.006973637045002756,0.6931818181818182,0.5482954545454546,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,ce_class_weighted,4,1,320,0.4520487411482672,0.4834230099699319,0.515625,0.35742971887550207,0.5,0.09461902227276514,-0.016576990030068073,0.784375,0.55625,0,weak_signal_near_chance;prediction_skew
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,ce_class_weighted,5,1,320,0.46561978144317817,0.4777777777777778,0.465625,0.36633663366336633,0.5,0.09928314777981184,-0.0222222222222222,0.58125,0.578125,0,weak_signal_near_chance
label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,ce_class_weighted,6,1,320,0.4703802724486099,0.4833846153846154,0.471875,0.3786407766990291,0.5,0.09173949574958079,-0.016615384615384587,0.55625,0.609375,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,balanced_sampler_ce,1,1,315,0.46851114002276795,0.539604608536266,0.473015873015873,0.3895348837209302,0.5,0.07897625630183774,0.03960460853626602,0.7301587301587301,0.638095238095238,0,prediction_skew
label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,balanced_sampler_ce,2,1,321,0.4869710235563894,0.4888888888888889,0.4984423676012461,0.37790697674418605,0.5,0.10906404681220333,-0.011111111111111127,0.5420560747663551,0.6074766355140186,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,balanced_sampler_ce,3,1,307,0.5054008758177002,0.5054352514882237,0.5146579804560261,0.36041666666666666,0.5,0.14498420915103355,0.005435251488223658,0.5732899022801303,0.5635179153094463,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,balanced_sampler_ce,4,1,287,0.5532389532389532,0.5632142857142857,0.5574912891986062,0.37878787878787873,0.5,0.1744510744510745,0.06321428571428567,0.5121951219512195,0.6097560975609756,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,balanced_sampler_ce,5,1,282,0.49497379050706547,0.4950105042016807,0.5141843971631206,0.3761061946902655,0.5,0.11886759581679995,-0.00498949579831931,0.5921985815602837,0.6028368794326241,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,balanced_sampler_ce,6,1,287,0.5241071428571429,0.5418227215980025,0.5470383275261324,0.40824742268041236,0.5,0.11585972017673052,0.04182272159800249,0.5296167247386759,0.6898954703832753,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,ce_class_weighted,1,1,315,0.5351540389746907,0.5646766169154229,0.5365079365079365,0.3895348837209302,0.5,0.1456191552537605,0.06467661691542292,0.5841269841269842,0.638095238095238,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,ce_class_weighted,2,1,321,0.4944470975542844,0.49444444444444446,0.5171339563862928,0.37790697674418605,0.5,0.11654012081009835,-0.005555555555555536,0.6043613707165109,0.6074766355140186,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,ce_class_weighted,3,1,307,0.5387379148157826,0.5389094987490294,0.5504885993485342,0.36041666666666666,0.5,0.17832124814911593,0.03890949874902938,0.5960912052117264,0.5635179153094463,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,ce_class_weighted,4,1,287,0.5300830889540568,0.541607142857143,0.5331010452961672,0.37878787878787873,0.5,0.15129521016617803,0.041607142857142954,0.5296167247386759,0.6097560975609756,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,ce_class_weighted,5,1,282,0.5296206618240517,0.5301995798319328,0.5602836879432624,0.3761061946902655,0.5,0.15351446713378614,0.030199579831932777,0.6524822695035462,0.6028368794326241,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,ce_class_weighted,6,1,287,0.5238310708898944,0.549143116558847,0.5400696864111498,0.40824742268041236,0.5,0.11558364820948208,0.049143116558846955,0.5052264808362369,0.6898954703832753,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,1,1,352,0.5067672096093566,0.527643240749893,0.5085227272727273,0.36347197106690776,0.5,0.14329523854244886,0.027643240749892994,0.6306818181818182,0.5710227272727273,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,2,1,352,0.48382051031381373,0.4838477870325004,0.48863636363636365,0.35648994515539306,0.5,0.12733056515842067,-0.01615221296749958,0.5426136363636364,0.5539772727272727,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,3,1,352,0.5379679144385027,0.54099525301127,0.5397727272727273,0.3370998116760829,0.5,0.2008681027624198,0.04099525301127005,0.5710227272727273,0.5085227272727273,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,4,1,320,0.5247029393370857,0.5272906403940887,0.525,0.35353535353535354,0.5,0.17116758580173214,0.027290640394088683,0.521875,0.546875,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,5,1,320,0.5293699598266723,0.53,0.534375,0.3469387755102041,0.5,0.18243118431646826,0.030000000000000027,0.571875,0.53125,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,6,1,320,0.4961423397890097,0.507865540652426,0.5,0.38223938223938225,0.5,0.11390295754962743,0.00786554065242595,0.53125,0.61875,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,1,1,352,0.536898179910408,0.5467529900168034,0.5369318181818182,0.36347197106690776,0.5,0.17342620884350024,0.04675299001680344,0.5625,0.5710227272727273,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,2,1,352,0.4835906788247214,0.4843867385268659,0.48579545454545453,0.35648994515539306,0.5,0.12710073366932834,-0.015613261473134077,0.5113636363636364,0.5539772727272727,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,3,1,352,0.5211815001943256,0.5238479671908807,0.5227272727272727,0.3370998116760829,0.5,0.18408168851824275,0.02384796719088067,0.5653409090909091,0.5085227272727273,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,4,1,320,0.5153931080302097,0.518128078817734,0.515625,0.35353535353535354,0.5,0.16185775449485612,0.01812807881773404,0.525,0.546875,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,5,1,320,0.5186052303860523,0.5213725490196078,0.528125,0.3469387755102041,0.5,0.17166645487584825,0.021372549019607834,0.609375,0.53125,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,6,1,320,0.5194610170867324,0.5208643815201193,0.5375,0.38223938223938225,0.5,0.13722163484735017,0.02086438152011927,0.575,0.61875,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,balanced_sampler_ce,1,1,352,0.5082521117608837,0.5518207282913166,0.5113636363636364,0.40338983050847455,0.5,0.10486228125240915,0.051820728291316565,0.5965909090909091,0.6761363636363636,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,balanced_sampler_ce,2,1,352,0.4612794612794613,0.46779744346116026,0.4744318181818182,0.39100346020761245,0.5,0.07027600107184884,-0.032202556538839744,0.5142045454545454,0.6420454545454546,0,weak_signal_near_chance
