source_id,family,modality,representation,task,policy,recipe,fold_id,n,accuracy,balanced_accuracy,macro_f1,majority_accuracy,true_0,true_1,pred_0,pred_1,tn,fp,fn,tp,one_class_pred,prob1_mean,prob1_std,prob1_q05,prob1_median,prob1_q95,brier,ece_10,best_threshold,best_threshold_macro_f1,best_threshold_balanced_accuracy,best_threshold_accuracy,best_threshold_pred_0,best_threshold_pred_1,threshold_macro_f1_gain,threshold_balanced_accuracy_gain,prediction_skew_abs
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,ce_class_weighted,5,320,0.55,0.4910714285714286,0.48970099667774086,0.65,208,112,222,98,143,65,79,33,False,0.32494455937703604,0.344194820228938,0.008101442456245361,0.15372066199779505,0.9534887373447418,0.3584623828275217,0.3091168479208135,0.4149999999999999,0.503078982597055,0.5030906593406593,0.546875,207,113,0.013377985919314106,0.012019230769230727,0.19374999999999998
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,ce_class_weighted,6,320,0.5375,0.538061189746583,0.509852624606723,0.721875,231,89,165,155,124,107,41,48,False,0.4666768580413191,0.351014783764545,0.01701652128249403,0.4634631723165512,0.95550157725811,0.3287758398450487,0.2844457216822775,0.6499999999999999,0.5531659904783894,0.5662483583831899,0.603125,196,124,0.043313365871666454,0.028187168636606863,0.015625
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,balanced_sampler_ce,1,301,0.4850498338870432,0.48543046357615893,0.4783945441332663,0.5016611295681063,151,150,116,185,56,95,60,90,False,0.5835951115824654,0.3146206574523059,0.0581001117825508,0.6450121402740479,0.9559564590454102,0.34940686057938375,0.30853978773436674,0.8476415276527405,0.5325659998173016,0.5475717439293598,0.5481727574750831,205,96,0.05417145568403525,0.06214128035320088,0.11461794019933558
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,balanced_sampler_ce,2,292,0.5308219178082192,0.5271208708708708,0.49170933763643065,0.5068493150684932,148,144,225,67,118,30,107,37,False,0.3106829867736526,0.2377241021218484,0.04447645228356117,0.2447666451334953,0.7683164954185484,0.32367745385481234,0.23799682104934566,0.22499999999999998,0.5580896068700947,0.5585585585585586,0.5582191780821918,139,153,0.06638026923366402,0.03143768768768784,0.2705479452054794
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,balanced_sampler_ce,3,300,0.49,0.4819349658771578,0.47602141576958634,0.53,141,159,110,190,49,92,61,98,False,0.5693916336322824,0.2689178992242727,0.11291369572281833,0.6297250390052795,0.922742035984993,0.33387764690716143,0.25627735300610466,0.7622503638267517,0.5074672494027332,0.5267630135153218,0.5166666666666667,200,100,0.0314458336331469,0.04482804763816406,0.1333333333333333
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,balanced_sampler_ce,4,272,0.5441176470588235,0.548104008667389,0.5421124083627478,0.5220588235294118,130,142,160,112,83,47,77,65,False,0.42906516968436975,0.3301571666314716,0.03986044544726606,0.33707553148269653,0.94112229347229,0.34029287527250923,0.28104168918969874,0.25999999999999995,0.5587726114041904,0.559534127843987,0.5625,117,155,0.016660203041442667,0.011430119176598086,0.08823529411764708
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,balanced_sampler_ce,5,256,0.5390625,0.5492500765228038,0.5275275275275276,0.52734375,121,135,175,81,89,32,86,49,False,0.37799114841618575,0.22392047486288602,0.07587312348186964,0.3385951668024063,0.7820189148187637,0.30627691951026337,0.22327472883625887,0.3749332129955292,0.5429617761501487,0.5448117539026629,0.54296875,136,120,0.015434248622621105,-0.004438322620140878,0.18359375
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,balanced_sampler_ce,6,246,0.5365853658536586,0.5393719008264463,0.5240002715730872,0.508130081300813,121,125,165,81,86,35,79,46,False,0.3595726152321672,0.2903356294765594,0.035658740438520874,0.2629071325063705,0.8757791966199875,0.3307549276710321,0.2626399098312467,0.1866206228733062,0.5515078528777159,0.5552727272727273,0.556910569105691,98,148,0.027507581304628714,0.01590082644628099,0.17073170731707316
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,ce_class_weighted,1,301,0.4950166112956811,0.4953200883002208,0.49092042015310655,0.5016611295681063,151,150,123,178,61,90,62,88,False,0.5953204763180691,0.35649752552987146,0.0441662706434726,0.7189999222755432,0.9711092710494996,0.37854461785114135,0.3457949659864471,0.7664003968238831,0.5347553435788731,0.5348344370860927,0.5348837209302325,155,146,0.04383492342576656,0.0395143487858719,0.09136212624584716
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,ce_class_weighted,2,292,0.5171232876712328,0.5165165165165165,0.5158456708098638,0.5068493150684932,148,144,159,133,83,65,76,68,False,0.46941117374609187,0.27401505995948505,0.07731322087347503,0.47111369669437403,0.8975863069295883,0.31218437375753755,0.2235539148957149,0.4499999999999999,0.5442586399108138,0.5449512012012012,0.5445205479452054,137,155,0.028412969100950036,0.028434684684684686,0.04452054794520549
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,ce_class_weighted,3,300,0.4666666666666667,0.46514117489629336,0.4651453021929043,0.53,141,159,143,157,62,79,81,78,False,0.4927329557389021,0.14990930625444804,0.22530358061194414,0.506537675857544,0.7091067373752595,0.282879873642637,0.15126733330388867,0.5389929413795471,0.49504520070002567,0.5018734109460725,0.49666666666666665,176,124,0.02989989850712138,0.036732236049779154,0.023333333333333317
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,ce_class_weighted,4,272,0.5,0.5029252437703142,0.4990249187432286,0.5220588235294118,130,142,154,118,74,56,80,62,False,0.437563717166674,0.30666258477541825,0.046738811209797816,0.37207604944705963,0.9081384301185608,0.3439643449359459,0.2835005585117923,0.2787953317165375,0.5236166602813201,0.5255687973997833,0.5294117647058824,112,160,0.02459174153809157,0.022643553629469126,0.06617647058823528
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,ce_class_weighted,5,256,0.5234375,0.5108662381389654,0.48950637463223273,0.52734375,121,135,69,187,34,87,35,100,False,0.6314394033688586,0.2077605155742961,0.24518919363617894,0.6784262955188751,0.8945736289024353,0.3014004168015306,0.2290783007920254,0.5099999999999999,0.5051894683840369,0.5232629323538414,0.53515625,72,184,0.015683093751804156,0.012396694214875992,0.23046875
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,ce_class_weighted,6,246,0.540650406504065,0.5362314049586777,0.5014258810868981,0.508130081300813,121,125,56,190,32,89,24,101,False,0.6149867086148844,0.141323891127332,0.3467744365334511,0.6150365769863129,0.8217369616031647,0.26644278525005116,0.1123671377819728,0.5643616318702698,0.5835590465872156,0.5911404958677686,0.5934959349593496,87,159,0.08213316550031746,0.05490909090909091,0.27235772357723576
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,balanced_sampler_ce,1,352,0.5,0.5168857698263649,0.4989648033126295,0.5710227272727273,151,201,217,135,96,55,121,80,False,0.38971552063859155,0.35426523197978044,0.014009990077465761,0.26909908652305603,0.9512674748897553,0.39446410825447964,0.3445377321331762,0.095,0.5243364524106984,0.5270501795657474,0.5482954545454546,122,230,0.025371649098068882,0.010164409739382485,0.11647727272727271
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,balanced_sampler_ce,2,352,0.5113636363636364,0.5070217276099629,0.5056018291687081,0.5795454545454546,148,204,166,186,71,77,95,109,False,0.5167803921768527,0.3117786784181616,0.0516066478565335,0.5324678122997284,0.9425796657800675,0.35324564481521137,0.2908353211241774,0.6749999999999999,0.5112216230180515,0.5274244833068362,0.5113636363636364,210,142,0.005619793849343413,0.02040275569687333,0.02840909090909094
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,balanced_sampler_ce,3,352,0.5170454545454546,0.49951262142448993,0.4994479205005521,0.5994318181818182,141,211,145,207,58,83,87,124,False,0.5620872054820542,0.2984229952546771,0.05989268161356449,0.638941764831543,0.9317952007055282,0.3265793233047317,0.2582528481196442,0.6399999999999999,0.5354384592824324,0.5419985882827468,0.5397727272727273,177,175,0.0359905387818803,0.042485966858256896,0.08806818181818177
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,balanced_sampler_ce,4,320,0.503125,0.509919028340081,0.5013671243348132,0.59375,130,190,171,149,71,59,100,90,False,0.4612784527504118,0.32242856828004013,0.026399477850645725,0.45260201394557953,0.9105800718069077,0.34475707514952303,0.29026385245088027,0.3347067832946777,0.5486782720825274,0.5489878542510122,0.5625,134,186,0.047311147747714166,0.03906882591093119,0.03437499999999999
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,balanced_sampler_ce,5,320,0.409375,0.46033888450517046,0.40377961139206814,0.621875,121,199,230,90,81,40,149,50,False,0.35057515478692947,0.2575155457342641,0.050952588766813266,0.276433527469635,0.8693471312522889,0.391721759688339,0.35679562636651097,0.1074751839041709,0.49656750572082375,0.5144731924083226,0.5875,63,257,0.09278789432875562,0.0541343079031521,0.21875
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,balanced_sampler_ce,6,320,0.578125,0.534469870011213,0.5334722837179667,0.621875,121,199,100,220,43,78,57,142,False,0.633553976775147,0.28103081376913713,0.11589140556752676,0.7551928162574768,0.9260947376489638,0.2879739384745841,0.20761612558271736,0.7121132612228394,0.5689759157251417,0.5742348104157149,0.58125,145,175,0.03550363200717499,0.03976494040450185,0.1875
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,1,352,0.4971590909090909,0.49051102105367206,0.4902432439066297,0.5710227272727273,151,201,160,192,67,84,93,108,False,0.5309916522554968,0.29756280540683505,0.05909127257764335,0.5534440279006958,0.9451652079820633,0.327012885692459,0.2678477756139314,0.36999999999999994,0.5100322525886946,0.5129649764422919,0.5340909090909091,123,229,0.019789008682064846,0.02245395538861983,0.045454545454545414
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,2,352,0.5397727272727273,0.5268945416004239,0.5269288203086112,0.5795454545454546,148,204,146,206,66,82,80,124,False,0.5092006372711197,0.13530334397919166,0.2691642209887504,0.5256798565387726,0.7189498245716095,0.2641706543760754,0.08076742757111788,0.4426472783088684,0.5438633862321156,0.5512718600953894,0.5852272727272727,98,254,0.016934565923504397,0.024377318494965494,0.08522727272727271
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,3,352,0.5170454545454546,0.4759840005377971,0.46888202506479215,0.5994318181818182,141,211,105,247,38,103,67,144,False,0.6590703104262833,0.3329430798773497,0.022155958227813192,0.8297384977340698,0.9686669737100602,0.3697053048327683,0.3275769754334099,0.7549999999999999,0.49674158797712453,0.49712614702026825,0.5113636363636364,151,201,0.02785956291233238,0.021142146482471147,0.20170454545454541
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,4,320,0.528125,0.5163967611336032,0.5158268118919027,0.59375,130,190,139,181,59,71,80,110,False,0.5464188680169173,0.30990603308149084,0.08304540030658242,0.5966257452964783,0.9439297258853913,0.3262616766656994,0.2588852288085036,0.69,0.5275667536835518,0.5406882591093117,0.528125,179,141,0.011739941791649056,0.02429149797570851,0.06562500000000004
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,5,320,0.525,0.5128119938535654,0.5099935525467441,0.621875,121,199,143,177,56,65,87,112,False,0.5588283206161577,0.3418674090036719,0.04744561202824108,0.5871760845184326,0.9797092586755751,0.3532667941904398,0.29099719162913973,0.43999999999999995,0.5234792542123945,0.5246480335562108,0.54375,133,187,0.01348570166565044,0.011836039702645462,0.05312499999999998
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,6,320,0.596875,0.518771543668757,0.49628436504740636,0.621875,121,199,56,264,24,97,32,167,False,0.7106509334931616,0.23051580796723764,0.15966537520289417,0.7940470576286316,0.9294949382543564,0.27900645281532477,0.19002723064622842,0.7246482372283936,0.5495943036926644,0.5497736616969143,0.575,123,197,0.053309938645258015,0.031002118028157333,0.32499999999999996
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,balanced_sampler_ce,1,352,0.48011363636363635,0.4732343234323433,0.4729633538695663,0.5738636363636364,202,150,191,161,105,97,86,64,False,0.441138743549924,0.35486627168878854,0.016141608264297176,0.408790647983551,0.96117924451828,0.3841344679936064,0.3498904750343751,0.695,0.4976370550784088,0.5016831683168317,0.5255681818181818,233,119,0.02467370120884249,0.0284488448844884,0.042613636363636354
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,balanced_sampler_ce,2,352,0.5198863636363636,0.5125534188034189,0.5111713710505772,0.5909090909090909,208,144,191,161,115,93,76,68,False,0.4740647077560425,0.3113078907945564,0.056466071121394575,0.4525913745164871,0.9129417270421981,0.3348165700470258,0.2632254653356292,0.6,0.5264666315727905,0.5264423076923077,0.5426136363636364,209,143,0.015295260522213305,0.01388888888888884,0.042613636363636354
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,balanced_sampler_ce,3,352,0.5056818181818182,0.5159839671522143,0.5040808394869802,0.5482954545454546,193,159,139,213,79,114,60,99,False,0.5648201640737667,0.28649873704457346,0.05776316225528711,0.6307299435138702,0.911716029047966,0.34139317500958727,0.25982843819920987,0.6545544862747192,0.5284757458899939,0.5287743995828853,0.53125,186,166,0.024394906403013672,0.012790432430671017,0.10511363636363635
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,balanced_sampler_ce,4,320,0.4875,0.5144010128184839,0.47009168383214184,0.55625,178,142,84,236,49,129,35,107,False,0.6746832524600904,0.30364416851608356,0.06256137453019617,0.8203854262828827,0.9569911003112792,0.3828619707891424,0.3367071333166677,0.9014880657196044,0.52,0.528564646304795,0.55,222,98,0.04990831616785818,0.014163633486311111,0.23750000000000004
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,balanced_sampler_ce,5,320,0.521875,0.4843843843843844,0.4689747177301273,0.578125,185,135,236,84,134,51,102,33,False,0.34722487508552147,0.23939385449832634,0.06611133068799971,0.28502820432186127,0.8066531449556351,0.3177182665718437,0.22969954804284495,0.2437587976455688,0.4812297355365444,0.4922922922922923,0.48125,137,183,0.012255017806417134,0.007907907907907907,0.2375
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,balanced_sampler_ce,6,320,0.44375,0.4445128205128205,0.4388177339901478,0.609375,195,125,155,165,86,109,69,56,False,0.5193915902753361,0.3145942655021329,0.07255283445119849,0.5203719437122345,0.9494793266057968,0.3835221967572968,0.3413483866374008,0.929229497909546,0.48757683764657267,0.5298461538461539,0.6125,283,37,0.048759103656424885,0.08533333333333337,0.015625
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,ce_class_weighted,1,352,0.5170454545454546,0.48481848184818477,0.4727753303964758,0.5738636363636364,202,150,252,100,142,60,110,40,False,0.34491126313911413,0.27801991587103825,0.033124861866235665,0.2523481696844101,0.8838897675275802,0.3315898159779099,0.26724721856986766,0.2217394411563873,0.4969601550199831,0.5052475247524753,0.4971590909090909,157,195,0.024184824623507295,0.020429042904290484,0.21590909090909088
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,ce_class_weighted,2,352,0.5085227272727273,0.5243055555555556,0.5084870253036846,0.5909090909090909,208,144,147,205,91,117,56,88,False,0.5201144207438285,0.12205194512463832,0.305901563167572,0.5269984900951385,0.7050219237804413,0.2612762178076152,0.09446863711557607,0.5599999999999999,0.5460256442258888,0.5462072649572649,0.5596590909090909,205,147,0.037538618922204225,0.021901709401709324,0.08238636363636365
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,ce_class_weighted,3,352,0.4744318181818182,0.49302636295499724,0.4631624939201834,0.5482954545454546,193,159,108,244,58,135,50,109,False,0.5754725724162365,0.160159753922926,0.27927152663469307,0.6112399101257324,0.7813008904457093,0.2920159539212337,0.17979243035766893,0.6621258854866028,0.5171144644828856,0.52083944341252,0.5340909090909091,225,127,0.05395197056270218,0.027813080457522732,0.19318181818181823
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,ce_class_weighted,4,320,0.515625,0.4834230099699319,0.4520487411482672,0.55625,178,142,251,69,137,41,114,28,False,0.25849112269934266,0.2814322603511834,0.014977913396432925,0.1306544169783592,0.8633838891983034,0.3561745517986299,0.32537927667144684,0.156038299202919,0.5236546101598005,0.5238566228833677,0.528125,173,147,0.07160586901153332,0.040433612913435724,0.284375
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,ce_class_weighted,5,320,0.465625,0.4777777777777778,0.46561978144317817,0.578125,185,135,134,186,74,111,60,75,False,0.5633704287232831,0.27102530641016304,0.14650418162345877,0.6049403548240662,0.9427184462547302,0.3447919333946583,0.2825370917795226,0.6924070715904236,0.5062077034018819,0.5064064064064064,0.521875,192,128,0.040587921958703754,0.02862862862862864,0.08125000000000004
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,ce_class_weighted,6,320,0.471875,0.4833846153846154,0.4703802724486099,0.609375,195,125,142,178,84,111,58,67,False,0.5721567378612236,0.2747450182175188,0.15479044839739797,0.5786800682544708,0.9368844568729401,0.3448935630361648,0.2799232362536714,0.7171253561973572,0.5076923076923078,0.5076923076923077,0.53125,195,125,0.03731203524369786,0.024307692307692252,0.05625000000000002
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,balanced_sampler_ce,1,315,0.473015873015873,0.539604608536266,0.46851114002276795,0.638095238095238,201,114,85,230,60,141,25,89,False,0.5418971666740993,0.0899358232858428,0.38727724850177764,0.5470061898231506,0.6924003660678864,0.25354143774815796,0.10558266379530469,0.5689720511436462,0.6024691358024692,0.601924587588374,0.6349206349206349,204,111,0.13395799577970124,0.062319979052107954,0.23015873015873012
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,balanced_sampler_ce,2,321,0.4984423676012461,0.4888888888888889,0.4869710235563894,0.6074766355140186,195,126,174,147,104,91,70,56,False,0.4929480996922912,0.11003824942786297,0.3114168643951416,0.4901762902736664,0.6681414246559143,0.26319484527588644,0.09149127934023595,0.5625311732292175,0.5069876368389522,0.5134920634920634,0.5607476635514018,232,89,0.020016613282562823,0.02460317460317457,0.042056074766355145
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,balanced_sampler_ce,3,307,0.5146579804560261,0.5054352514882237,0.5054008758177002,0.5635179153094463,173,134,176,131,100,73,76,58,False,0.48737796946923195,0.11861067824030709,0.30894387960433956,0.4839581847190857,0.7247345805168152,0.2577003392600734,0.0777812585574408,0.528542160987854,0.5373594242015295,0.5420584936588733,0.5635179153094463,207,100,0.03195854838382928,0.036623242170649606,0.07328990228013027
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,balanced_sampler_ce,4,287,0.5574912891986062,0.5632142857142857,0.5532389532389532,0.6097560975609756,175,112,140,147,94,81,46,66,False,0.5084954041741035,0.10636445389495319,0.3392644673585892,0.5045080184936523,0.6745299577713012,0.24745952608405963,0.03332695318223706,0.5249999999999999,0.596794847885818,0.6016071428571429,0.6062717770034843,156,131,0.04355589464686482,0.03839285714285723,0.012195121951219523
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,balanced_sampler_ce,5,282,0.5141843971631206,0.4950105042016807,0.49497379050706547,0.6028368794326241,170,112,167,115,100,70,67,45,False,0.4784013386947889,0.10374548311506282,0.3050920382142067,0.47414565086364746,0.6528474986553192,0.2606122295274862,0.06996096543809203,0.5486674308776855,0.5160183066361557,0.5252100840336134,0.574468085106383,210,72,0.021044516129090196,0.030199579831932666,0.09219858156028371
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,balanced_sampler_ce,6,287,0.5470383275261324,0.5418227215980025,0.5241071428571429,0.6898954703832753,198,89,152,135,110,88,42,47,False,0.4768495893540698,0.11137193265381583,0.2908845454454422,0.4867955148220062,0.6476458489894866,0.24246454672944037,0.06167533604317839,0.5640922784805298,0.5474025974025974,0.5475825672454886,0.6445993031358885,222,65,0.023295454545454564,0.005759845647486106,0.029616724738675937
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,ce_class_weighted,1,315,0.5365079365079365,0.5646766169154229,0.5351540389746907,0.638095238095238,201,114,131,184,93,108,38,76,False,0.5186293584959848,0.09496735574097674,0.3642618954181671,0.5191245079040527,0.6749186158180237,0.24353635928222536,0.039005703774709584,0.5635934472084045,0.6078733682803988,0.6054595443833464,0.653968253968254,222,93,0.07271932930570812,0.04078292746792345,0.08412698412698416
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,ce_class_weighted,2,321,0.5171339563862928,0.49444444444444446,0.4944470975542844,0.6074766355140186,195,126,194,127,117,78,77,49,False,0.47423002272380105,0.10344159547040442,0.3017379343509674,0.473546028137207,0.6472387909889221,0.25843618697611076,0.06902127223222794,0.5077983736991882,0.5133203378817414,0.5135531135531135,0.5420560747663551,204,117,0.018873240327456964,0.01910866910866904,0.10436137071651092
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,ce_class_weighted,3,307,0.5504885993485342,0.5389094987490294,0.5387379148157826,0.5635179153094463,173,134,183,124,109,64,74,60,False,0.4892538863109843,0.11640364336953207,0.30738993883132937,0.47783362865448,0.7371105372905731,0.2573507588985795,0.03812835780533597,0.4899128675460815,0.5541295063096404,0.554309377965663,0.5602605863192183,170,137,0.015391591493857826,0.01539987921663366,0.09609120521172637
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,ce_class_weighted,4,287,0.5331010452961672,0.541607142857143,0.5300830889540568,0.6097560975609756,175,112,135,152,88,87,47,65,False,0.5157924021370319,0.09906427801313045,0.3649754971265793,0.5148354768753052,0.6690082252025603,0.2507209962100821,0.05201181104789627,0.5981062650680542,0.5819107559578531,0.5867857142857142,0.6411149825783972,220,67,0.051827667003796374,0.04517857142857129,0.029616724738675937
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,ce_class_weighted,5,282,0.5602836879432624,0.5301995798319328,0.5296206618240517,0.6028368794326241,170,112,184,98,115,55,69,43,False,0.4663049802712515,0.11423855911855617,0.2726881682872772,0.46916452050209045,0.656175684928894,0.2589533686318752,0.08056274394617005,0.4865441620349884,0.5452507374631268,0.5453256302521008,0.5638297872340425,169,113,0.015630075639075147,0.015126050420168013,0.1524822695035461
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,ce_class_weighted,6,287,0.5400696864111498,0.549143116558847,0.5238310708898944,0.6898954703832753,198,89,142,145,104,94,38,51,False,0.5023803114891052,0.09205437869254551,0.35782869756221775,0.500504195690155,0.6489728450775146,0.2527560971760427,0.034038408500392206,0.5199999999999999,0.5673461361997771,0.5797015094767903,0.5993031358885017,167,120,0.043515065309882694,0.030558392917943378,0.005226480836236891
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,1,352,0.5085227272727273,0.527643240749893,0.5067672096093566,0.5710227272727273,201,151,130,222,79,122,51,100,False,0.5182069507004186,0.07953308546023627,0.3892750069499016,0.5209942758083344,0.6388190686702728,0.24908749077563722,0.06195653577081183,0.5492982268333435,0.5662187773556683,0.5676419228361503,0.5880681818181818,230,122,0.05945156774631166,0.03999868208625734,0.13068181818181823
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,2,352,0.48863636363636365,0.4838477870325004,0.48382051031381373,0.5539772727272727,195,157,191,161,103,92,88,69,False,0.4924482151188634,0.1091211402741384,0.3030165001749992,0.48241743445396423,0.6685241162776947,0.2656171633465275,0.10082043165510352,0.5084679126739502,0.5036075036075036,0.5037399967336273,0.5113636363636364,201,151,0.01978699329368988,0.01989220970112693,0.042613636363636354
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,3,352,0.5397727272727273,0.54099525301127,0.5379679144385027,0.5085227272727273,173,179,201,151,106,67,95,84,False,0.4859215616756542,0.09977183128937028,0.32746181041002276,0.48259842395782465,0.6646060764789581,0.253659066674911,0.03763250638307495,0.4840697050094604,0.5596555369926475,0.5597733070688152,0.5596590909090909,178,174,0.021687622554144803,0.01877805405754518,0.07102272727272729
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,4,320,0.525,0.5272906403940887,0.5247029393370857,0.546875,175,145,153,167,88,87,65,80,False,0.5066741965711117,0.0787807360263476,0.388959527015686,0.5051533579826355,0.6432163089513779,0.2493401455409173,0.040812300145626076,0.5142717957496643,0.552826326562746,0.5529064039408866,0.55625,173,147,0.028123387225660323,0.025615763546797954,0.021874999999999978
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,5,320,0.534375,0.53,0.5293699598266723,0.53125,170,150,183,137,102,68,81,69,False,0.48542477991431954,0.09750613749057441,0.3224412500858307,0.47983345389366144,0.6412778526544571,0.2598062047324244,0.08039640095084905,0.4796056151390075,0.5402613395361565,0.5409803921568628,0.540625,159,161,0.010891379709484172,0.01098039215686275,0.07187500000000002
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,6,320,0.5,0.507865540652426,0.4961423397890097,0.61875,198,122,150,170,94,104,56,66,False,0.5103212193585932,0.09741979286126144,0.342875836789608,0.5071412622928619,0.6720335811376572,0.2623535360071657,0.07821425478905439,0.5244428515434265,0.5249558658321296,0.5287299221725451,0.5375,174,146,0.02881352604311993,0.020864381520119157,0.03125
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,1,352,0.5369318181818182,0.5467529900168034,0.536898179910408,0.5710227272727273,201,151,154,198,96,105,58,93,False,0.5112547973509539,0.08131919191063991,0.38168734312057495,0.5112548172473907,0.6512356758117676,0.24503831641526733,0.036107475022700716,0.5163038372993469,0.5808430118752447,0.582451978518006,0.5852272727272727,187,165,0.04394483196483667,0.035698988501202567,0.0625
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,2,352,0.48579545454545453,0.4843867385268659,0.4835906788247214,0.5539772727272727,195,157,180,172,97,98,83,74,False,0.49799684227698227,0.09281605227943515,0.34217352420091623,0.4984370619058609,0.6425420105457306,0.26114055151948534,0.08932326230305165,0.5149999999999999,0.5202154563668013,0.5203658337416299,0.5284090909090909,203,149,0.036624777542079934,0.035979095214764,0.011363636363636354
