cache_row,subject_id,subject_col,stimulus_id,eeg_file,eeg_begin_raw,energy_ratio_gt40hz,energy_ratio_gt64hz,stride_vs_poly_z_nrmse,stride_vs_poly_z_corr,stride_vs_lowpass_z_nrmse,stride_vs_lowpass_z_corr,poly_vs_lowpass_z_nrmse,poly_vs_lowpass_z_corr
1050,34,sbj_P_34,8080,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_34.mat,454131.0,0.007194192488833471,0.00017757684320177192,0.022882113430260587,0.9997382044424822,0.014083549876558157,0.9999008268114374,0.020636132362376887,0.9997870750205615
1051,34,sbj_P_34,Snow_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_34.mat,462510.0,0.007925170722496953,0.0003823633147102821,0.021437106579948826,0.9997702252307398,0.01849167245471426,0.9998290290249137,0.01545538824587257,0.9998805654870845
1052,34,sbj_P_34,4220,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_34.mat,471230.0,0.005439532986102969,0.00020730435397166443,0.015409496117690592,0.9998812737147001,0.015211848512637658,0.9998842998324143,0.010725496784331696,0.9999424818593645
1053,34,sbj_P_34,5760,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_34.mat,479918.0,0.013405937488124233,0.0003955291301415837,0.014355490678579413,0.9998969599436881,0.016628798009409775,0.999861741538381,0.0071300810301736985,0.9999745809722513
1054,34,sbj_P_34,3063,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_34.mat,487666.0,0.009171875818993917,0.0003984986837909727,0.02010974626974828,0.9997977990524831,0.022057762968000518,0.9997567275464236,0.012877085671226361,0.9999170903323078
1055,34,sbj_P_34,3080,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_34.mat,495802.0,0.011326750887972834,0.0005146938866674947,0.026618792663240003,0.9996457199385754,0.02500164850046689,0.9996874587861286,0.02031537631543144,0.9997936427425812
1056,35,sbj_P_35,Dummy_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,178013.0,0.013835585091353483,0.00047916903801504347,0.02186436457986144,0.9997609747807596,0.024178849510160205,0.999707691618183,0.014256637622587538,0.9998983741418493
1057,35,sbj_P_35,3053,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,188574.0,0.011580685127408716,0.0003805787423534287,0.025837144208449774,0.9996662209895761,0.02328205552748761,0.9997289729452076,0.020759499678326285,0.9997845215865528
1058,35,sbj_P_35,Tumor_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,198305.0,0.016749752092917725,0.0006723867886183649,0.03064471189318358,0.9995304508164917,0.02510654468313777,0.9996848307070372,0.025484540853385976,0.9996752690887464
1059,35,sbj_P_35,Dog_18,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,210458.0,0.018813672331980814,0.0007734886751368282,0.031088575339926962,0.9995167502416672,0.03022686192606257,0.9995431684090521,0.022812070223609666,0.9997398047260568
1060,35,sbj_P_35,Miserable_pose_3,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,220734.0,0.012424852800072429,0.0005115849475037761,0.02319784738287604,0.9997309299384008,0.024413017825878437,0.9997020022803162,0.015878025274191434,0.9998739441566963
1061,35,sbj_P_35,Pinecone_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,230829.0,0.016761153292762655,0.0006863813611748706,0.045669957526206444,0.9989571274897774,0.02913200694421327,0.9995756630857021,0.04105281122876463,0.9991573333451077
1062,35,sbj_P_35,Garbage_dump_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,239235.0,0.015989937648586718,0.000689036936518586,0.023532804686955282,0.9997231035517822,0.027111869208759177,0.9996324732740033,0.013982006147857365,0.9999022517520403
1063,35,sbj_P_35,Depressed_pose_4,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,247955.0,0.01903135897692009,0.0008764649095991222,0.03230115510686333,0.9994783176893822,0.030936419880925357,0.9995214689624748,0.023180284606352557,0.9997313372027847
1064,35,sbj_P_35,Angry_face_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,258794.0,0.03372887008050607,0.002332823268329012,0.048849561322896765,0.9988068601792801,0.04946800190744916,0.9987764583936425,0.03332600661526399,0.9994446886415395
1065,35,sbj_P_35,Dog_26,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,269173.0,0.015449483713226294,0.0006371466241814147,0.02672180800532834,0.9996429724884625,0.025757970715627874,0.9996682634723062,0.019623224752430897,0.9998074645251578
1066,35,sbj_P_35,8370,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,278390.0,0.02649971357127963,0.001199161573122645,0.02589906681958329,0.9996646191689378,0.028570856026214446,0.9995918530929646,0.016488654643083536,0.9998640621340303
1067,35,sbj_P_35,Dog_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,289257.0,0.01391384573521765,0.0005316306760915101,0.028802078007290437,0.9995852201512305,0.022916827608432232,0.9997374095061822,0.024068191870333055,0.9997103610700462
1068,35,sbj_P_35,9220,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,297092.0,0.01380939669626377,0.0006028671409992088,0.022213330203160526,0.9997532839806433,0.02294340237398535,0.9997368001437531,0.015495361892081951,0.9998799468799168
1069,35,sbj_P_35,Lake_12,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,307081.0,0.011715890616781246,0.0005363367778619697,0.024931511556936525,0.9996892098657438,0.024034392633871707,0.9997111739853606,0.018497713973569693,0.9998289172888758
1070,35,sbj_P_35,2314,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,318823.0,0.03561446746449972,0.0016233553240587255,0.028901758170375012,0.9995823441873303,0.03348994488996869,0.9994392117956328,0.017386779509868437,0.999848849949137
1071,35,sbj_P_35,1750,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,328631.0,0.06064491472647099,0.006610654533719171,0.07034068830610883,0.9975260937843116,0.08442148665854332,0.9964365062951801,0.030732827808702744,0.9995277466474405
1072,35,sbj_P_35,8492,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,338129.0,0.014073447740945539,0.0006229643952424509,0.021523736459496602,0.9997683643844111,0.019206053795610786,0.9998155637488,0.016333689339877337,0.9998666052962738
1073,35,sbj_P_35,1441,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,350561.0,0.01098064504618676,0.00047968255699612565,0.023571843138419476,0.9997221841055285,0.02249916720164322,0.9997468937376165,0.017941566514387358,0.9998390500955047
1074,35,sbj_P_35,Flowers_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,361288.0,0.01505186763581059,0.0007111695917459755,0.02201773424237574,0.9997576096894166,0.02436564495388575,0.9997031576729905,0.01305824458671087,0.999914741124157
1075,35,sbj_P_35,Yarn_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,372178.0,0.00859385335221706,0.00036940977120766935,0.024766168780143656,0.999693318441977,0.018852633074282598,0.999822289113083,0.02075844383421955,0.9997845435047914
1076,35,sbj_P_35,9331,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,381142.0,0.010596025098410428,0.0004673708300517544,0.0244328189642014,0.9997015186787315,0.024837209693188145,0.9996915565073283,0.017031384268002575,0.999854965974958
1077,35,sbj_P_35,Beach_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,390259.0,0.009792931761091365,0.00038568129258838264,0.03305017889275412,0.9994538428375781,0.0208221931728322,0.9997832181357365,0.029698650925321573,0.9995589950666081
1078,35,sbj_P_35,2491,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,398728.0,0.01042464521634641,0.00043540435678327216,0.024627353244796407,0.9996967467360781,0.020723487160391636,0.999785268539956,0.02006048173361924,0.9997987885363072
1079,35,sbj_P_35,9360,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,408561.0,0.024819426032387595,0.0011671548224688778,0.029471689458238175,0.9995657097602384,0.03271039263169974,0.9994650151069402,0.01704718672178641,0.9998546967124361
1080,35,sbj_P_35,Lake_3,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,417244.0,0.013846664167998306,0.0006388323140767242,0.027686139608986096,0.9996167388367759,0.02684708048676988,0.9996396171346679,0.01984827727704589,0.9998030229445665
1081,35,sbj_P_35,3170,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,426886.0,0.012470523464469046,0.0005492009865576767,0.022870080818457227,0.9997384797016786,0.023573419969145686,0.9997221469354787,0.016217765869848976,0.9998684920350952
1082,35,sbj_P_35,8080,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,436400.0,0.012018936177914073,0.000498993996294358,0.027812933183483036,0.9996132203738655,0.025656953881309445,0.9996708603587665,0.021204218582411637,0.9997751905571551
1083,35,sbj_P_35,Snow_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,447606.0,0.012196252368387705,0.0005311084333694652,0.025768174288303677,0.9996680005969238,0.02308505294557642,0.99973354016525,0.01987665727936548,0.9998024592476996
1084,35,sbj_P_35,4220,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,456819.0,0.009710133728298398,0.0003730492488353343,0.01944978279054679,0.9998108529747002,0.016888484535384603,0.9998573895450494,0.016008975700021733,0.9998718563485177
1085,35,sbj_P_35,5760,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,464193.0,0.006427669838528279,0.00028054648485034586,0.021698978836240848,0.9997645771587329,0.018859095089136125,0.9998221672662093,0.017236298770074574,0.9998514550023545
1086,35,sbj_P_35,3063,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,473528.0,0.00762779911338003,0.00027810249574789197,0.024091166573681107,0.9997098078465588,0.01804340982127556,0.9998372176810103,0.02064717359125783,0.999786847111346
1087,35,sbj_P_35,3080,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_35.mat,483146.0,0.012891316990547975,0.0008102596226032035,0.044964811407625684,0.9989890828675384,0.026507490127446687,0.9996486764835717,0.04042087814362304,0.9991830763050492
1088,36,sbj_P_36,Dummy_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_36.mat,192514.0,0.003472007782592349,0.00013521789189614472,0.02845627256793837,0.9995951202757699,0.010665548859352746,0.9999431230337646,0.027509300029878243,0.9996216192059334
1089,36,sbj_P_36,3053,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_36.mat,202394.0,0.005629347446467118,0.0002694279992881575,0.016328364202727756,0.999866692261231,0.0160668697457581,0.9998709278482866,0.011541457880236061,0.9999333973749996
1090,36,sbj_P_36,Tumor_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_36.mat,213117.0,0.0042573020607387215,0.00016977093366330015,0.03809878341685625,0.9992742413510778,0.011857307779768234,0.9999297021261073,0.03702605679146978,0.9993145355592374
1091,36,sbj_P_36,Dog_18,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_36.mat,224034.0,0.0037020491757352066,0.0001242298394542689,0.0215764608648336,0.9997672281682737,0.010315088632871512,0.9999467994732474,0.020306997698769223,0.9997938129222314
1092,36,sbj_P_36,Miserable_pose_3,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_36.mat,232909.0,0.021264331176392107,0.0016953344048055837,0.02938075507907155,0.9995683856154924,0.032218705345330056,0.9994809775129359,0.01630598193000756,0.9998670574766491
1093,36,sbj_P_36,Pinecone_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_36.mat,242305.0,0.014105074323485123,0.0009385226594332248,0.027027318658134902,0.999634762023076,0.028814320438015652,0.9995848674688483,0.017049046000575992,0.9998546650152351
1094,36,sbj_P_36,Garbage_dump_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_36.mat,253217.0,0.0158214497061066,0.0009724322656505232,0.0289988457623744,0.9995795334722251,0.029808674850695095,0.9995557214518226,0.01916187883234694,0.999816411199807
1095,36,sbj_P_36,Depressed_pose_4,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_36.mat,262553.0,0.01741197488485124,0.0009667186083548922,0.038988610559650784,0.9992399441233136,0.02913489329293091,0.9995755789964047,0.0327414131323641,0.9994639999330471
1096,36,sbj_P_36,Angry_face_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_36.mat,271125.0,0.01597435408972472,0.0010650527598065494,0.03056777171965857,0.9995328056660472,0.029522917393795,0.9995641986742791,0.02211525243959169,0.9997554578047663
1097,36,sbj_P_36,Dog_26,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_36.mat,280269.0,0.013911182958936355,0.0009690234033551188,0.03593444448498317,0.9993543578497781,0.0285997853889587,0.9995910261378524,0.028601166560467163,0.9995909866356898
1098,36,sbj_P_36,8370,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_36.mat,290753.0,0.011545398909832132,0.0007130437728165506,0.03319539825776746,0.9994490327672544,0.02265224901493417,0.9997434378072824,0.028591007522729424,0.9995912771444173
1099,36,sbj_P_36,Dog_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_36.mat,299910.0,0.014524753020921244,0.0009098360843774765,0.030106081054358694,0.9995468119417744,0.027695929599082347,0.9996164677418208,0.021991443139748372,0.9997581882143156
1100,36,sbj_P_36,9220,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_36.mat,308890.0,0.011704307275683938,0.0006205445050812725,0.023770673856040675,0.9997174775322148,0.022722369899083772,0.9997418469530844,0.017311293825269556,0.9998501595530472
1101,36,sbj_P_36,Lake_12,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_36.mat,318429.0,0.004943097200371883,0.0002151639985942236,0.015876958210540876,0.9998739610989907,0.013330918653539294,0.9999111433039268,0.012756613605266707,0.9999186344046634
1102,36,sbj_P_36,2314,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_36.mat,328370.0,0.004724867139657938,0.00020541805556758454,0.011973564633253992,0.9999283168749868,0.011951854155237362,0.9999285765911257,0.008067683078482496,0.9999674562448728
1103,36,sbj_P_36,1750,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_36.mat,338108.0,0.019228952931163796,0.0011566703542303593,0.03463812746658361,0.9994001000628046,0.031049437881450776,0.9995179662036227,0.02631588180403964,0.9996537371824376
1104,36,sbj_P_36,8492,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_36.mat,347187.0,0.008131652960713462,0.0004902355055952124,0.025739108782619615,0.9996687491395381,0.02191617232745495,0.9997598406952564,0.020213605544842753,0.9997957050754388
