source_group,source_name,modality,variant,task,label_policy,recipe,level,fold_id,n,default_macro_f1,default_balanced_accuracy,default_accuracy,default_pred_0,default_pred_1,best_threshold,best_macro_f1,best_balanced_accuracy,best_accuracy,best_pred_0,best_pred_1,threshold_one_class,macro_f1_gain,balanced_accuracy_gain
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_low,balanced_sampler_ce,fold,1,352,0.48216819436102343,0.48499926286303996,0.5198863636363636,209,143,0.75,0.5016423150979725,0.5020639834881321,0.5738636363636364,248,104,False,0.019474120736949097,0.017064720625092122
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_low,balanced_sampler_ce,fold,2,352,0.5388465743275599,0.5387343728051692,0.5880681818181818,241,111,0.62,0.5569767767077184,0.557346537435033,0.6164772727272727,255,97,False,0.0181302023801585,0.018612164629863814
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_low,balanced_sampler_ce,fold,3,352,0.538728089848113,0.5389223606736957,0.5767045454545454,235,117,0.14,0.547692003558367,0.5544981514446118,0.5568181818181818,184,168,False,0.008963913710253957,0.015575790770916087
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_low,balanced_sampler_ce,fold,4,320,0.5173453996983408,0.5199175824175825,0.5875,234,86,0.5,0.5173453996983408,0.5199175824175825,0.5875,234,86,False,0.0,0.0
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_low,balanced_sampler_ce,fold,5,320,0.4652019663992025,0.5024038461538461,0.465625,121,199,0.88,0.5123923251547098,0.5147664835164835,0.540625,189,131,False,0.047190358755507256,0.012362637362637319
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_low,balanced_sampler_ce,fold,6,320,0.5537258314645602,0.5636704119850187,0.609375,202,118,0.6900000000000001,0.5719636169074371,0.5719636169074371,0.65625,231,89,False,0.018237785442876908,0.008293204922418473
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_low,ce_class_weighted,fold,1,352,0.4657538670197307,0.525062656641604,0.4659090909090909,120,232,0.89,0.5219469795740982,0.5226301046734483,0.5738636363636364,230,122,False,0.056193112554367486,-0.0024325519681557273
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_low,ce_class_weighted,fold,2,352,0.5356560875300691,0.5368380390504284,0.5653409090909091,215,137,0.41000000000000003,0.5422704090248928,0.5469167017839585,0.5625,200,152,False,0.006614321494823661,0.010078662733530086
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_low,ce_class_weighted,fold,3,352,0.5153953323495709,0.5206422018348624,0.5255681818181818,185,167,0.76,0.5280053986310614,0.5283102834451595,0.5653409090909091,233,119,False,0.012610066281490528,0.007668081610297084
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_low,ce_class_weighted,fold,4,320,0.4600342101613425,0.4677197802197802,0.54375,238,82,0.32,0.5094139219831861,0.5209478021978022,0.521875,163,157,False,0.04937971182184364,0.05322802197802201
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_low,ce_class_weighted,fold,5,320,0.48970099667774086,0.4910714285714286,0.55,222,98,0.4180131286382675,0.49862637362637363,0.49862637362637363,0.54375,208,112,False,0.008925376948632768,0.007554945054945028
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_low,ce_class_weighted,fold,6,320,0.509852624606723,0.538061189746583,0.5375,165,155,0.65,0.5531659904783894,0.5662483583831899,0.603125,196,124,False,0.043313365871666454,0.028187168636606863
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,discard_midpoint,balanced_sampler_ce,fold,1,301,0.4783945441332663,0.48543046357615893,0.4850498338870432,116,185,0.85,0.528531412565026,0.5442384105960265,0.5448504983388704,206,95,False,0.050136868431759685,0.05880794701986758
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,discard_midpoint,balanced_sampler_ce,fold,2,292,0.49170933763643065,0.5271208708708708,0.5308219178082192,225,67,0.23,0.5547736335913676,0.5549924924924925,0.5547945205479452,142,150,False,0.0630642959549369,0.02787162162162171
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,discard_midpoint,balanced_sampler_ce,fold,3,300,0.47602141576958634,0.4819349658771578,0.49,110,190,0.67,0.506469254368414,0.5097015923993042,0.5066666666666667,165,135,False,0.030447838598827603,0.027766626522146454
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,discard_midpoint,balanced_sampler_ce,fold,4,272,0.5421124083627478,0.548104008667389,0.5441176470588235,160,112,0.26,0.5587726114041904,0.559534127843987,0.5625,117,155,False,0.016660203041442667,0.011430119176598086
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,discard_midpoint,balanced_sampler_ce,fold,5,256,0.5275275275275276,0.5492500765228038,0.5390625,175,81,0.38,0.5390343648904352,0.5411080501989592,0.5390625,137,119,False,0.011506837362907585,-0.008142026323844531
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,discard_midpoint,balanced_sampler_ce,fold,6,246,0.5240002715730872,0.5393719008264463,0.5365853658536586,165,81,0.18662062287330616,0.5515078528777159,0.5552727272727273,0.556910569105691,98,148,False,0.027507581304628714,0.01590082644628099
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,discard_midpoint,ce_class_weighted,fold,1,301,0.49092042015310655,0.4953200883002208,0.4950166112956811,123,178,0.77,0.5346320346320346,0.5348123620309051,0.5348837209302325,157,144,False,0.04371161447892802,0.03949227373068431
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,discard_midpoint,ce_class_weighted,fold,2,292,0.5158456708098638,0.5165165165165165,0.5171232876712328,159,133,0.45,0.5442586399108138,0.5449512012012012,0.5445205479452054,137,155,False,0.028412969100950036,0.028434684684684686
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,discard_midpoint,ce_class_weighted,fold,3,300,0.4651453021929043,0.46514117489629336,0.4666666666666667,143,157,0.54,0.49463960999118683,0.5022748561488024,0.49666666666666665,178,122,False,0.02949430779828255,0.03713368125250904
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,discard_midpoint,ce_class_weighted,fold,4,272,0.4990249187432286,0.5029252437703142,0.5,154,118,0.28,0.5202821869488536,0.5220476706392199,0.5257352941176471,113,159,False,0.02125726820562507,0.01912242686890564
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,discard_midpoint,ce_class_weighted,fold,5,256,0.48950637463223273,0.5108662381389654,0.5234375,69,187,0.51,0.5051894683840369,0.5232629323538414,0.53515625,72,184,False,0.015683093751804156,0.012396694214875992
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,discard_midpoint,ce_class_weighted,fold,6,246,0.5014258810868981,0.5362314049586777,0.540650406504065,56,190,0.5700000000000001,0.5809482046179015,0.5872727272727273,0.5894308943089431,90,156,False,0.07952232353100341,0.051041322314049564
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_high,balanced_sampler_ce,fold,1,352,0.4989648033126295,0.5168857698263649,0.5,217,135,0.08,0.5240312200465562,0.5278903495766202,0.5511363636363636,117,235,False,0.025066416733926733,0.011004579750255261
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_high,balanced_sampler_ce,fold,2,352,0.5056018291687081,0.5070217276099629,0.5113636363636364,166,186,0.48000000000000004,0.5093795093795094,0.5100688924218336,0.5170454545454546,160,192,False,0.003777680210801271,0.0030471648118707284
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_high,balanced_sampler_ce,fold,3,352,0.4994479205005521,0.49951262142448993,0.5170454545454546,145,207,0.64,0.5354384592824324,0.5419985882827468,0.5397727272727273,177,175,False,0.0359905387818803,0.042485966858256896
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_high,balanced_sampler_ce,fold,4,320,0.5013671243348132,0.509919028340081,0.503125,171,149,0.34,0.5459622641509433,0.5463562753036437,0.559375,135,185,False,0.04459513981613006,0.036437246963562764
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_high,balanced_sampler_ce,fold,5,320,0.40377961139206814,0.46033888450517046,0.409375,230,90,0.11,0.4943866943866944,0.5119606295942523,0.584375,64,256,False,0.09060708299462628,0.051621745089081794
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_high,balanced_sampler_ce,fold,6,320,0.5334722837179667,0.534469870011213,0.578125,100,220,0.74,0.5679956799567996,0.5749615847834213,0.578125,150,170,False,0.034523396238832826,0.040491714772208254
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_high,ce_class_weighted,fold,1,352,0.4902432439066297,0.49051102105367206,0.4971590909090909,160,192,0.37,0.5100322525886946,0.5129649764422919,0.5340909090909091,123,229,False,0.019789008682064846,0.02245395538861983
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_high,ce_class_weighted,fold,2,352,0.5269288203086112,0.5268945416004239,0.5397727272727273,146,206,0.44,0.5398692810457516,0.5478934817170111,0.5823863636363636,97,255,False,0.012940460737140391,0.020998940116587206
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_high,ce_class_weighted,fold,3,352,0.46888202506479215,0.4759840005377971,0.5170454545454546,105,247,0.8567415654659271,0.4959834971484043,0.507629995630399,0.4971590909090909,194,158,False,0.027101472083612133,0.03164599509260191
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_high,ce_class_weighted,fold,4,320,0.5158268118919027,0.5163967611336032,0.528125,139,181,0.6900000000000001,0.5275667536835518,0.5406882591093117,0.528125,179,141,False,0.011739941791649056,0.02429149797570851
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_high,ce_class_weighted,fold,5,320,0.5099935525467441,0.5128119938535654,0.525,143,177,0.44,0.5234792542123945,0.5246480335562108,0.54375,133,187,False,0.01348570166565044,0.011836039702645462
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_high,ce_class_weighted,fold,6,320,0.49628436504740636,0.518771543668757,0.596875,56,264,0.72,0.548153993106026,0.548153993106026,0.575,121,199,False,0.05186962805861961,0.029382449437268976
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_low,balanced_sampler_ce,fold,1,352,0.4729633538695663,0.4732343234323433,0.48011363636363635,191,161,0.7000000000000001,0.4976370550784088,0.5016831683168317,0.5255681818181818,233,119,False,0.02467370120884249,0.0284488448844884
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_low,balanced_sampler_ce,fold,2,352,0.5111713710505772,0.5125534188034189,0.5198863636363636,191,161,0.6,0.5264666315727905,0.5264423076923077,0.5426136363636364,209,143,False,0.015295260522213305,0.01388888888888884
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_low,balanced_sampler_ce,fold,3,352,0.5040808394869802,0.5159839671522143,0.5056818181818182,139,213,0.65,0.5231629069022299,0.5235930524326262,0.5255681818181818,184,168,False,0.01908206741524965,0.007609085280411931
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_low,balanced_sampler_ce,fold,4,320,0.47009168383214184,0.5144010128184839,0.4875,84,236,0.9020869672298432,0.5183745139846984,0.5278525083082766,0.55,224,96,False,0.04828283015255652,0.013451495489792631
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_low,balanced_sampler_ce,fold,5,320,0.4689747177301273,0.4843843843843844,0.521875,236,84,0.45,0.4793779580797836,0.48768768768768767,0.51875,223,97,False,0.01040324034965634,0.003303303303303251
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_low,balanced_sampler_ce,fold,6,320,0.4388177339901478,0.4445128205128205,0.44375,155,165,0.93,0.4833333333333333,0.5284102564102564,0.6125,285,35,False,0.0445155993431855,0.08389743589743592
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_low,ce_class_weighted,fold,1,352,0.4727753303964758,0.48481848184818477,0.5170454545454546,252,100,0.22,0.4941712145186812,0.5027722772277228,0.4943181818181818,156,196,False,0.02139588412220539,0.017953795379538007
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_low,ce_class_weighted,fold,2,352,0.5084870253036846,0.5243055555555556,0.5085227272727273,147,205,0.56,0.5460256442258888,0.5462072649572649,0.5596590909090909,205,147,False,0.037538618922204225,0.021901709401709324
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_low,ce_class_weighted,fold,3,352,0.4631624939201834,0.49302636295499724,0.4744318181818182,108,244,0.66,0.5147018273882635,0.5182487698373904,0.53125,224,128,False,0.05153933346808015,0.02522240688239319
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_low,ce_class_weighted,fold,4,320,0.4520487411482672,0.4834230099699319,0.515625,251,69,0.1306544169783592,0.52349229985501,0.5253204620984333,0.525,160,160,False,0.0714435587067428,0.04189745212850138
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_low,ce_class_weighted,fold,5,320,0.46561978144317817,0.4777777777777778,0.465625,134,186,0.6910984754562378,0.5062077034018819,0.5064064064064064,0.521875,192,128,False,0.040587921958703754,0.02862862862862864
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,valence,midpoint_as_low,ce_class_weighted,fold,6,320,0.4703802724486099,0.4833846153846154,0.471875,142,178,0.7000000000000001,0.5064734770079955,0.5068717948717949,0.525,187,133,False,0.03609320455938558,0.023487179487179488
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,discard_midpoint,balanced_sampler_ce,fold,1,315,0.46851114002276795,0.539604608536266,0.473015873015873,85,230,0.5700000000000001,0.6008748250900717,0.6000261848651479,0.6349206349206349,206,109,False,0.13236368506730378,0.0604215763288819
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,discard_midpoint,balanced_sampler_ce,fold,2,321,0.4869710235563894,0.4888888888888889,0.4984423676012461,174,147,0.56,0.5022716183247493,0.5083638583638583,0.5545171339563862,230,91,False,0.015300594768359932,0.01947496947496946
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,discard_midpoint,balanced_sampler_ce,fold,3,307,0.5054008758177002,0.5054352514882237,0.5146579804560261,176,131,0.53,0.5315519989149232,0.5374859805021137,0.5602605863192183,210,97,False,0.026151123097223006,0.032050729013890056
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,discard_midpoint,balanced_sampler_ce,fold,4,287,0.5532389532389532,0.5632142857142857,0.5574912891986062,140,147,0.5277646839618683,0.5887381157090701,0.5926785714285714,0.5993031358885017,158,129,False,0.03549916247011686,0.02946428571428572
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,discard_midpoint,balanced_sampler_ce,fold,5,282,0.49497379050706547,0.4950105042016807,0.5141843971631206,167,115,0.5492584109306335,0.51060625618519,0.5207457983193278,0.5709219858156028,211,71,False,0.015632465678124485,0.02573529411764708
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,discard_midpoint,balanced_sampler_ce,fold,6,287,0.5241071428571429,0.5418227215980025,0.5470383275261324,152,135,0.5746725559234619,0.5473402475744396,0.5489728748155714,0.6550522648083623,229,58,False,0.02323310471729667,0.007150153217568955
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,discard_midpoint,ce_class_weighted,fold,1,315,0.5351540389746907,0.5646766169154229,0.5365079365079365,131,184,0.5440702199935913,0.6028846153846155,0.6058523173605657,0.6253968253968254,189,126,False,0.06773057640992475,0.04117570044514274
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,discard_midpoint,ce_class_weighted,fold,2,321,0.4944470975542844,0.49444444444444446,0.5171339563862928,194,127,0.51,0.5092148760330578,0.5095848595848596,0.5389408099688473,205,116,False,0.014767778478773419,0.015140415140415087
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,discard_midpoint,ce_class_weighted,fold,3,307,0.5387379148157826,0.5389094987490294,0.5504885993485342,183,124,0.4892045229673386,0.5511695906432748,0.5514192045552584,0.5570032573289903,169,138,False,0.012431675827492161,0.01250970580622901
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,discard_midpoint,ce_class_weighted,fold,4,287,0.5300830889540568,0.541607142857143,0.5331010452961672,135,152,0.5780535936355591,0.5759456264775414,0.5764285714285714,0.6167247386759582,201,86,False,0.04586253752348468,0.03482142857142845
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,discard_midpoint,ce_class_weighted,fold,5,282,0.5296206618240517,0.5301995798319328,0.5602836879432624,184,98,0.48651540875434873,0.5452507374631268,0.5453256302521008,0.5638297872340425,169,113,False,0.015630075639075147,0.015126050420168013
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,discard_midpoint,ce_class_weighted,fold,6,287,0.5238310708898944,0.549143116558847,0.5400696864111498,142,145,0.52,0.5673461361997771,0.5797015094767903,0.5993031358885017,167,120,False,0.043515065309882694,0.030558392917943378
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_high,balanced_sampler_ce,fold,1,352,0.5067672096093566,0.527643240749893,0.5085227272727273,130,222,0.547937598824501,0.5638092004753013,0.5651543606470957,0.5852272727272727,229,123,False,0.057041990865944636,0.03751111989720268
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_high,balanced_sampler_ce,fold,2,352,0.48382051031381373,0.4838477870325004,0.48863636363636365,191,161,0.51,0.4963157894736842,0.49674995917034137,0.5056818181818182,205,147,False,0.012495279159870476,0.01290217213784095
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_high,balanced_sampler_ce,fold,3,352,0.5379679144385027,0.54099525301127,0.5397727272727273,201,151,0.48259842395782465,0.553944872674442,0.5539929602480059,0.5539772727272727,176,176,False,0.015976958235939365,0.012997707236735878
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_high,balanced_sampler_ce,fold,4,320,0.5247029393370857,0.5272906403940887,0.525,153,167,0.52,0.5448619177432736,0.5448275862068965,0.55,179,141,False,0.020158978406187966,0.017536945812807847
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_high,balanced_sampler_ce,fold,5,320,0.5293699598266723,0.53,0.534375,183,137,0.47983345389366144,0.5370478983382209,0.5376470588235294,0.5375,160,160,False,0.007677938511548521,0.00764705882352934
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_high,balanced_sampler_ce,fold,6,320,0.4961423397890097,0.507865540652426,0.5,150,170,0.53,0.5206477732793522,0.5224374896506044,0.5375,182,138,False,0.02450543349034251,0.014571948998178486
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_high,ce_class_weighted,fold,1,352,0.536898179910408,0.5467529900168034,0.5369318181818182,154,198,0.5272939682006836,0.5728155339805825,0.5725676254489144,0.5852272727272727,211,141,False,0.03591735407017449,0.025814635432110933
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_high,ce_class_weighted,fold,2,352,0.4835906788247214,0.4843867385268659,0.48579545454545453,180,172,0.51,0.5024145510405857,0.502417115792912,0.5085227272727273,196,156,False,0.018823872215864346,0.018030377266046116
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_high,ce_class_weighted,fold,3,352,0.5211815001943256,0.5238479671908807,0.5227272727272727,199,153,0.52,0.5302955421567659,0.5423515355055382,0.5397727272727273,229,123,False,0.009114041962440256,0.018503568314657493
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_high,ce_class_weighted,fold,4,320,0.5153931080302097,0.518128078817734,0.515625,152,168,0.519757017493248,0.5425822415441792,0.5425615763546798,0.546875,176,144,False,0.027189133513969566,0.024433497536945792
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_high,ce_class_weighted,fold,5,320,0.5186052303860523,0.5213725490196078,0.528125,195,125,0.4830000877380371,0.534426487357949,0.5345098039215687,0.5375,176,144,False,0.015821256971896624,0.013137254901960826
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_high,ce_class_weighted,fold,6,320,0.5194610170867324,0.5208643815201193,0.5375,184,136,0.52,0.556972646417184,0.5565490975327041,0.5875,206,114,False,0.0375116293304516,0.03568471601258483
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_low,balanced_sampler_ce,fold,1,352,0.5082521117608837,0.5518207282913166,0.5113636363636364,142,210,0.5789123326539993,0.6042759654451502,0.600545481350435,0.6761363636363636,264,88,False,0.09602385368426647,0.048724753059118386
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_low,balanced_sampler_ce,fold,2,352,0.4612794612794613,0.46779744346116026,0.4744318181818182,181,171,0.5820074319839477,0.5101272539773125,0.5221590110970642,0.6051136363636364,281,71,False,0.04884779269785122,0.05436156763590394
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_low,balanced_sampler_ce,fold,3,352,0.5063868845771398,0.5065384088730659,0.53125,213,139,0.5102413833141327,0.5128091296059332,0.5131110502533206,0.5482954545454546,229,123,False,0.006422245028793405,0.006572641380254707
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_low,balanced_sampler_ce,fold,4,320,0.5775369458128079,0.6078296703296704,0.58125,142,178,0.54,0.6131232239731336,0.619848901098901,0.634375,187,133,False,0.03558627816032567,0.012019230769230616
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_low,balanced_sampler_ce,fold,5,320,0.5064905883914984,0.5113324175824175,0.528125,179,141,0.55,0.5155592935239698,0.5168269230769231,0.578125,227,93,False,0.009068705132471377,0.005494505494505586
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_low,balanced_sampler_ce,fold,6,320,0.5143366437484085,0.5531640644000195,0.534375,154,166,0.55,0.5382395382395382,0.5403716134053214,0.615625,220,100,False,0.0239028944911297,-0.012792450994698168
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_low,ce_class_weighted,fold,1,352,0.4997416020671835,0.5616983635559487,0.5,122,230,0.5965631604194641,0.6150601468520543,0.61031254607106,0.7017045454545454,281,71,False,0.11531854478487086,0.04861418251511129
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_low,ce_class_weighted,fold,2,352,0.4817813765182186,0.48595308329821607,0.5,192,160,0.55,0.506824402690791,0.5096572552324765,0.5710227272727273,253,99,False,0.02504302617257237,0.023704171934260443
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_low,ce_class_weighted,fold,3,352,0.5030755268730462,0.5039709708339039,0.5227272727272727,204,148,0.48000000000000004,0.5087770840984209,0.5186567164179104,0.5142045454545454,171,181,False,0.005701557225374687,0.014685745584006593
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_low,ce_class_weighted,fold,4,320,0.5806199266491248,0.5910027472527473,0.596875,175,145,0.5547946840524673,0.5982142857142858,0.5961538461538461,0.6625,240,80,False,0.017594359065161047,0.005151098901098883
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_low,ce_class_weighted,fold,5,320,0.48970099667774086,0.4910714285714286,0.55,222,98,0.55,0.5031235330227856,0.5127060439560439,0.596875,251,69,False,0.0134225363450447,0.021634615384615308
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,arousal,midpoint_as_low,ce_class_weighted,fold,6,320,0.5174573715346247,0.5385232744783306,0.553125,176,144,0.5470428168773651,0.5618035402454805,0.5603142176175884,0.659375,240,80,False,0.04434616871085584,0.02179094313925778
