source_id,family,modality,representation,task,policy,recipe,subject_id,n,accuracy,balanced_accuracy,macro_f1,majority_accuracy,true_0,true_1,pred_0,pred_1,tn,fp,fn,tp,one_class_pred,prob1_mean,prob1_std,prob1_q05,prob1_median,prob1_q95,brier,ece_10,best_threshold,best_threshold_macro_f1,best_threshold_balanced_accuracy,best_threshold_accuracy,best_threshold_pred_0,best_threshold_pred_1,threshold_macro_f1_gain,threshold_balanced_accuracy_gain,prediction_skew_abs
broader_eeg_stim_bsl_only,broader_primary,EEG,STIM-BSL-only,valence,midpoint_as_high,balanced_sampler_ce,2,32,0.5,0.5,0.4817813765182186,0.5,16,16,10,22,5,11,5,11,False,0.6818978353403509,0.2559413286204135,0.252633211016655,0.750845193862915,0.9603688120841981,0.3794611809634908,0.36235736729577184,0.4480623602867126,0.5076923076923077,0.53125,0.53125,9,23,0.025910931174089047,0.03125,0.1875
broader_emg_bsl_stats,broader_primary,EMG,feature-plus-BSL-stats,valence,midpoint_as_high,balanced_sampler_ce,20,32,0.5,0.5,0.4817813765182186,0.5,16,16,22,10,11,5,11,5,False,,,,,,,,,,,,0,0,,,0.1875
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,48,32,0.5,0.5,0.4817813765182186,0.5,16,16,22,10,11,5,11,5,False,0.46866413205862045,0.0550764468393094,0.40428737998008724,0.4668206125497818,0.552119916677475,0.250381802179156,0.10090733878314492,0.43499999999999994,0.5555555555555556,0.5625,0.5625,12,20,0.07377417903733696,0.0625,0.1875
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,35,32,0.5,0.5,0.4817813765182186,0.5,16,16,10,22,5,11,5,11,False,0.6713138045743108,0.31767274679441293,0.1260723192244768,0.8606341183185577,0.9652459233999252,0.3628073918510739,0.34336314257234335,0.8894397020339966,0.6190476190476191,0.625,0.625,20,12,0.13726624252940045,0.125,0.1875
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,48,32,0.5,0.5,0.4817813765182186,0.5,16,16,10,22,5,11,5,11,False,0.6718859197571874,0.26512955068272065,0.21106827482581136,0.709515243768692,0.9649517327547074,0.37222022872508875,0.28871599677950144,0.4549999999999999,0.5076923076923077,0.53125,0.53125,9,23,0.025910931174089047,0.03125,0.1875
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,ce_class_weighted,2,32,0.5,0.5,0.4817813765182186,0.6875,10,22,16,16,5,5,11,11,False,0.4786394488764927,0.39958568494956115,0.016504004318267027,0.4664499759674072,0.9721519201993942,0.4015231831419153,0.3786676834570244,0.0235507916659116,0.5656108597285068,0.5772727272727273,0.71875,3,29,0.08382948321028816,0.07727272727272727,0.0
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,ce_class_weighted,53,32,0.5,0.5,0.4817813765182186,0.6875,22,10,16,16,11,11,5,5,False,0.49176595639437437,0.19101525699958255,0.2065326929092407,0.49856412410736084,0.7720937579870224,0.2760493008571501,0.1658349642530084,0.7,0.6342857142857142,0.6272727272727273,0.75,28,4,0.1525043377674956,0.12727272727272732,0.0
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,balanced_sampler_ce,20,32,0.5,0.5,0.4817813765182186,0.5,16,16,10,22,5,11,5,11,False,0.647631730302237,0.29580472198947,0.05024268291890617,0.7710931301116943,0.9390030860900879,0.36494556047661125,0.3124858798692003,0.695,0.5270935960591133,0.53125,0.53125,13,19,0.045312219540894705,0.03125,0.1875
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,48,32,0.5,0.5,0.4817813765182186,0.5,16,16,22,10,11,5,11,5,False,0.46866413205862045,0.0550764468393094,0.40428737998008724,0.4668206125497818,0.552119916677475,0.250381802179156,0.10090733878314492,0.43499999999999994,0.5555555555555556,0.5625,0.5625,12,20,0.07377417903733696,0.0625,0.1875
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,balanced_sampler_ce,8,32,0.5,0.5,0.4817813765182186,0.5,16,16,22,10,11,5,11,5,False,0.4788176268339157,0.05308043778579819,0.40273718684911725,0.4894379675388336,0.5382485747337341,0.258254467749216,0.04258733242750168,0.4913822412490845,0.5607843137254902,0.5625,0.5625,18,14,0.07900293720727158,0.0625,0.1875
broader_eeg_bsl_stats,broader_primary,EEG,STIM-BSL-plus-BSL-stats,arousal,midpoint_as_high,ce_class_weighted,1,32,0.5,0.5137254901960784,0.4817813765182186,0.53125,17,15,9,23,5,12,4,11,False,,,,,,,,,,,,0,0,,,0.21875
broader_eeg_bsl_stats,broader_primary,EEG,STIM-BSL-plus-BSL-stats,valence,midpoint_as_high,balanced_sampler_ce,59,32,0.5,0.5137254901960784,0.4817813765182186,0.53125,15,17,23,9,11,4,12,5,False,,,,,,,,,,,,0,0,,,0.21875
broader_emg_bsl_stats,broader_primary,EMG,feature-plus-BSL-stats,valence,midpoint_as_high,balanced_sampler_ce,47,32,0.5,0.5137254901960784,0.4817813765182186,0.53125,15,17,23,9,11,4,12,5,False,,,,,,,,,,,,0,0,,,0.21875
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,52,32,0.5,0.5137254901960784,0.4817813765182186,0.53125,15,17,23,9,11,4,12,5,False,0.4223834960721433,0.10991364839129733,0.2349572472274303,0.43442925810813904,0.5747976869344711,0.268984993430409,0.15906734624877578,0.3999999999999999,0.6190476190476191,0.6196078431372549,0.625,13,19,0.13726624252940045,0.10588235294117654,0.21875
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,53,32,0.5,0.5137254901960784,0.4817813765182186,0.53125,17,15,9,23,5,12,4,11,False,0.6740804075961933,0.26366650458397,0.17561557367444036,0.7666074633598328,0.9210988849401475,0.3628730880477846,0.31389715301338583,0.82,0.5835835835835836,0.5862745098039216,0.59375,20,12,0.10180220706536502,0.07254901960784321,0.21875
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,52,32,0.5,0.5137254901960784,0.4817813765182186,0.53125,15,17,23,9,11,4,12,5,False,0.4223834960721433,0.10991364839129733,0.2349572472274303,0.43442925810813904,0.5747976869344711,0.268984993430409,0.15906734624877578,0.3999999999999999,0.6190476190476191,0.6196078431372549,0.625,13,19,0.13726624252940045,0.10588235294117654,0.21875
broader_eeg_stim_bsl_only,broader_primary,EEG,STIM-BSL-only,valence,midpoint_as_high,balanced_sampler_ce,19,32,0.5,0.5169082125603865,0.4817813765182186,0.71875,9,23,17,15,5,4,12,11,False,0.470215862384066,0.22933684990478712,0.1284383192658424,0.47339557111263275,0.7942423343658447,0.33359841291451325,0.2694759892765432,0.37999999999999995,0.5393133997785161,0.5483091787439613,0.59375,12,20,0.057532023260297493,0.0314009661835748,0.03125
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,59,32,0.5,0.5169082125603865,0.4817813765182186,0.71875,9,23,17,15,5,4,12,11,False,0.49877700209617615,0.046849101471355264,0.42349480092525477,0.49559368193149567,0.5716636180877686,0.2493160774095164,0.03795368224382402,0.4749125242233276,0.6135265700483092,0.6135265700483092,0.6875,9,23,0.13174519353009062,0.09661835748792269,0.03125
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,59,32,0.5,0.5169082125603865,0.4817813765182186,0.71875,9,23,17,15,5,4,12,11,False,0.49877700209617615,0.046849101471355264,0.42349480092525477,0.49559368193149567,0.5716636180877686,0.2493160774095164,0.03795368224382402,0.4749125242233276,0.6135265700483092,0.6135265700483092,0.6875,9,23,0.13174519353009062,0.09661835748792269,0.03125
broader_emg_bsl_stats,broader_primary,EMG,feature-plus-BSL-stats,arousal,midpoint_as_high,ce_class_weighted,45,32,0.5,0.5317460317460317,0.4817813765182186,0.5625,14,18,24,8,11,3,13,5,False,,,,,,,,,,,,0,0,,,0.25
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,balanced_sampler_ce,12,32,0.5,0.5317460317460317,0.4817813765182186,0.5625,18,14,8,24,5,13,3,11,False,0.5263341004028916,0.04420163293557556,0.45782248973846434,0.5298168063163757,0.5878377825021743,0.2503602752997496,0.0651725148782134,0.5199999999999999,0.5933528836754643,0.6071428571428572,0.59375,13,19,0.11157150715724573,0.07539682539682546,0.25
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,balanced_sampler_ce,9,32,0.5,0.5833333333333333,0.4817813765182186,0.625,12,20,26,6,11,1,15,5,False,0.18078838824294508,0.2541496450505932,0.03400802854448553,0.0553132817149162,0.7369601398706436,0.4300244720384985,0.4267501963768155,0.0548478029668331,0.7117117117117115,0.725,0.71875,15,17,0.22993033519349293,0.14166666666666672,0.3125
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,discard_midpoint,ce_class_weighted,53,28,0.5357142857142857,0.5357142857142857,0.48221906116642954,0.5,14,14,23,5,12,2,11,3,False,0.4637537875345775,0.03163823845325922,0.42554103434085844,0.4595707654953003,0.5247835338115692,0.24473257414045133,0.03541033821446553,0.44499999999999995,0.6888888888888889,0.7142857142857143,0.7142857142857143,6,22,0.20666982772245934,0.1785714285714286,0.3214285714285714
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,ce_class_weighted,34,29,0.4827586206896552,0.5638888888888889,0.48275862068965514,0.6896551724137931,20,9,9,20,7,13,2,7,False,0.5649372853081802,0.11114884240538127,0.41061971783637996,0.556667685508728,0.7730617642402648,0.28759277764578844,0.17697016946200664,0.6449999999999999,0.6547619047619048,0.6472222222222221,0.7241379310344828,22,7,0.17200328407224963,0.08333333333333326,0.18965517241379315
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,13,30,0.9333333333333333,0.4666666666666667,0.4827586206896552,1.0,30,0,28,2,28,2,0,0,False,0.15565223231290776,0.22552449351966716,0.01656427653506394,0.07201420143246645,0.6397625401616084,0.0750889146012938,0.05732131367549303,0.84,0.4915254237288135,0.48333333333333334,0.9666666666666667,29,1,0.008766803039158333,0.016666666666666663,0.43333333333333335
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,balanced_sampler_ce,24,31,0.5483870967741935,0.48636363636363633,0.4833333333333333,0.6451612903225806,20,11,22,9,14,6,8,3,False,0.30822988015208996,0.33607547905428636,0.007747367490082899,0.1504471898078918,0.942499190568924,0.30632557521725146,0.3097505577419314,0.16999999999999998,0.6198439241917503,0.6227272727272727,0.6451612903225806,19,12,0.136510590858417,0.13636363636363635,0.2096774193548387
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,20,31,0.5483870967741935,0.5042735042735043,0.4833333333333333,0.5806451612903226,13,18,7,24,3,10,4,14,False,0.6532107053264495,0.3122015249588639,0.0827626250684261,0.7094323039054871,0.9738722145557404,0.3685398363480632,0.3086806814516744,0.5841331481933594,0.5507246376811594,0.5534188034188035,0.5806451612903226,10,21,0.06739130434782614,0.04914529914529919,0.27419354838709675
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,balanced_sampler_ce,3,32,0.9375,0.4838709677419355,0.4838709677419355,0.96875,31,1,31,1,30,1,1,0,False,0.02755707429605531,0.09440728204615251,0.007368811848573295,0.0085219303146004,0.027454005740582908,0.04044426988322415,0.03821080250781961,0.5549999999999999,0.49206349206349204,0.5,0.96875,32,0,0.008192524321556538,0.016129032258064502,0.46875
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,ce_class_weighted,3,32,0.9375,0.4838709677419355,0.4838709677419355,0.96875,31,1,31,1,30,1,1,0,False,0.19415548257529733,0.09700007581125882,0.1105888161808252,0.1662417128682136,0.34617492258548727,0.07109044747373003,0.1629054825752974,0.58,0.49206349206349204,0.5,0.96875,32,0,0.008192524321556538,0.016129032258064502,0.46875
broader_eeg_bsl_stats,broader_primary,EEG,STIM-BSL-plus-BSL-stats,arousal,midpoint_as_high,ce_class_weighted,13,32,0.9375,0.5,0.4838709677419355,0.9375,30,2,32,0,30,0,2,0,True,,,,,,,,,,,,0,0,,,0.5
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,discard_midpoint,ce_class_weighted,8,30,0.5,0.4910714285714286,0.4857142857142857,0.5333333333333333,14,16,11,19,5,9,6,10,False,0.5060557961463928,0.061208708504018695,0.38264213800430297,0.5210866332054138,0.5784529864788055,0.2593653205399173,0.07375526428222655,0.5199999999999999,0.5661846496106784,0.5669642857142857,0.5666666666666667,15,15,0.08047036389639267,0.0758928571428571,0.1333333333333333
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,54,23,0.5217391304347826,0.5113636363636364,0.48681541582150106,0.5217391304347826,12,11,17,6,9,3,8,3,False,0.3313793376412081,0.30829076743986866,0.012811946868896472,0.3316579163074493,0.891746950149536,0.32923360817410846,0.2891266224500925,0.3499999999999999,0.6057142857142856,0.606060606060606,0.6086956521739131,13,10,0.11889886989278459,0.09469696969696961,0.2391304347826087
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,57,32,0.6875,0.5120772946859903,0.4871794871794871,0.71875,9,23,3,29,1,8,2,21,False,0.841627933550626,0.20072376305936934,0.31071822345256805,0.9204853475093842,0.970825183391571,0.25748356047068743,0.24594114674255252,0.8549999999999999,0.5883040935672514,0.5917874396135265,0.65625,10,22,0.10112460638776433,0.07971014492753625,0.40625
broader_emg_bsl_stats,broader_primary,EMG,feature-plus-BSL-stats,arousal,midpoint_as_high,balanced_sampler_ce,49,32,0.6875,0.48888888888888893,0.48717948717948717,0.84375,27,5,25,7,21,6,4,1,False,,,,,,,,,,,,0,0,,,0.28125
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,ce_class_weighted,61,32,0.6875,0.5,0.48717948717948717,0.75,24,8,28,4,21,3,7,1,False,0.3243971443735063,0.15602109062791275,0.15224083065986632,0.27753823995590204,0.6263314008712768,0.21896221775021033,0.12621497688814998,0.4099999999999999,0.5833333333333333,0.5833333333333333,0.6875,24,8,0.09615384615384609,0.08333333333333326,0.375
broader_eeg_stim_bsl_only,broader_primary,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,9,32,0.6875,0.5272727272727273,0.4871794871794872,0.6875,10,22,2,30,1,9,1,21,False,0.7709021104965359,0.19010915924532867,0.47202339917421343,0.81807941198349,0.9593328565359116,0.2461429338649391,0.1646352370735258,0.5049999999999999,0.5656108597285068,0.5772727272727273,0.71875,3,29,0.07843137254901955,0.04999999999999993,0.4375
broader_eeg_stim_bsl_only,broader_primary,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,58,32,0.6875,0.5454545454545454,0.4871794871794872,0.65625,11,21,1,31,1,10,0,21,False,0.8231955147348344,0.16361309203131705,0.5564903348684311,0.886249840259552,0.9502506166696549,0.2542094237664064,0.1842778525315225,0.74,0.5883040935672516,0.5865800865800865,0.65625,8,24,0.10112460638776433,0.04112554112554112,0.46875
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,60,32,0.6875,0.5454545454545454,0.4871794871794872,0.65625,11,21,1,31,1,10,0,21,False,0.6166463140398264,0.03968667162100183,0.5497065395116806,0.6191862225532532,0.6607399225234986,0.22658875231026,0.06933968700468537,0.5816488862037659,0.6081632653061224,0.6125541125541125,0.71875,4,28,0.12098377812663519,0.0670995670995671,0.46875
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,balanced_sampler_ce,48,32,0.6875,0.5454545454545454,0.4871794871794872,0.65625,21,11,31,1,21,0,10,1,False,0.42309954110533,0.052350487495457225,0.3397674098610878,0.41839165985584253,0.4906530916690826,0.23443350158942292,0.13685990776866674,0.4649999999999999,0.5594493116395495,0.5649350649350648,0.65625,26,6,0.07226982446006225,0.01948051948051943,0.46875
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,60,32,0.6875,0.5454545454545454,0.4871794871794872,0.65625,11,21,1,31,1,10,0,21,False,0.6166463140398264,0.03968667162100183,0.5497065395116806,0.6191862225532532,0.6607399225234986,0.22658875231026,0.06933968700468537,0.5816488862037659,0.6081632653061224,0.6125541125541125,0.71875,4,28,0.12098377812663519,0.0670995670995671,0.46875
broader_emg_bsl_stats,broader_primary,EMG,feature-plus-BSL-stats,arousal,midpoint_as_high,ce_class_weighted,6,32,0.6875,0.6,0.4871794871794872,0.9375,2,30,10,22,1,1,9,21,False,,,,,,,,,,,,0,0,,,0.1875
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,8,29,0.5172413793103449,0.5119047619047619,0.48737373737373735,0.7241379310344828,21,8,15,14,11,10,4,4,False,0.5302011869077025,0.32311471154567967,0.034372117370367,0.4934390485286712,0.9545900225639343,0.37476995744831926,0.3330257776482352,0.6749999999999999,0.5421052631578948,0.5595238095238095,0.5862068965517241,17,12,0.05473152578415741,0.04761904761904767,0.017241379310344807
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,2,29,0.5172413793103449,0.5357142857142857,0.4873737373737374,0.7586206896551724,7,22,15,14,4,3,11,11,False,0.4467218345480746,0.3504001779221336,0.025203720107674542,0.4228384494781494,0.9117159485816956,0.35734685163652274,0.33527512263892023,0.08499999999999999,0.6852713178294574,0.6948051948051948,0.7586206896551724,8,21,0.19789758045571998,0.15909090909090906,0.017241379310344807
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,discard_midpoint,ce_class_weighted,21,29,0.5172413793103449,0.5480769230769231,0.4873737373737374,0.5517241379310345,16,13,6,23,4,12,2,11,False,0.6210597835738083,0.13314983450597653,0.43301434516906734,0.6119431257247925,0.8433114171028137,0.3014715347476667,0.15700577456375645,0.5199999999999999,0.6133333333333334,0.6418269230769231,0.6206896551724138,9,20,0.125959595959596,0.09375,0.2931034482758621
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,43,26,0.5384615384615384,0.49375,0.49019607843137253,0.6153846153846154,16,10,18,8,11,5,7,3,False,0.3614297598027266,0.2720856625486355,0.040705272927880246,0.2620493024587631,0.8209333419799805,0.33058120013823145,0.262969001267965,0.31999999999999995,0.5606758832565284,0.5625,0.5769230769230769,15,11,0.07047980482515587,0.06874999999999998,0.1923076923076923
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,balanced_sampler_ce,3,27,0.9629629629629629,0.5,0.49056603773584906,0.9629629629629629,26,1,27,0,26,0,1,0,True,0.023187039868423184,0.061814300345905245,0.00604951111599796,0.0088767074048519,0.0277587708085775,0.040841056671099926,0.03879884357943578,0.33999999999999997,0.49056603773584906,0.5,0.9629629629629629,27,0,0.0,0.0,0.5
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,3,27,0.9629629629629629,0.5,0.49056603773584906,0.9629629629629629,26,1,27,0,26,0,1,0,True,0.008466638159006777,0.0019950035825473515,0.00706057311035686,0.0081127742305397,0.01013608351349825,0.036590740887182574,0.028570398878030256,0.05,0.49056603773584906,0.5,0.9629629629629629,27,0,0.0,0.0,0.5
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,balanced_sampler_ce,37,32,0.5625,0.49090909090909085,0.49090909090909085,0.6875,22,10,22,10,15,7,7,3,False,0.44860102608799934,0.11436898540574657,0.2910117864608764,0.4315168112516403,0.6327553451061249,0.255607240925885,0.09495965205132963,0.57,0.5833333333333333,0.5818181818181818,0.6875,26,6,0.09242424242424241,0.09090909090909094,0.1875
broader_emg_bsl_stats,broader_primary,EMG,feature-plus-BSL-stats,valence,midpoint_as_high,balanced_sampler_ce,33,32,0.5625,0.5,0.49090909090909085,0.625,12,20,8,24,3,9,5,15,False,,,,,,,,,,,,0,0,,,0.25
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,balanced_sampler_ce,58,32,0.5625,0.5,0.49090909090909085,0.75,24,8,20,12,15,9,5,3,False,0.47817739797756076,0.12403764484517053,0.26383873000741004,0.47762326896190643,0.649078419804573,0.26168019921224117,0.08213945711031556,0.6298540830612183,0.6621417797888386,0.6458333333333333,0.78125,27,5,0.17123268887974774,0.14583333333333326,0.125
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,balanced_sampler_ce,19,32,0.5625,0.5238095238095238,0.49090909090909085,0.5625,14,18,6,26,3,11,3,15,False,0.5633240984752774,0.07106576120605479,0.4745707362890243,0.5603801012039185,0.7052366375923157,0.25688465006794325,0.09473856259137385,0.5340607166290283,0.5465587044534412,0.5476190476190476,0.5625,12,20,0.055649613544350385,0.023809523809523725,0.3125
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,20,32,0.5625,0.5625,0.49090909090909085,0.5,16,16,4,28,3,13,1,15,False,0.5543225845322013,0.05540401684591677,0.4548750653862953,0.5475331544876099,0.6400220513343811,0.24266913485158795,0.06047746818512681,0.5331377983093262,0.6532019704433498,0.65625,0.65625,13,19,0.16229287953425897,0.09375,0.375
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,21,32,0.5625,0.5625,0.49090909090909085,0.5,16,16,4,28,3,13,1,15,False,0.7081041091587394,0.21549870346576253,0.29683319181203843,0.7730650305747986,0.9329247146844863,0.3051403588770141,0.20732881710864604,0.5049999999999999,0.539313399778516,0.59375,0.59375,5,27,0.04840430886942515,0.03125,0.375
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,20,32,0.5625,0.5625,0.49090909090909085,0.5,16,16,4,28,3,13,1,15,False,0.5543225845322013,0.05540401684591677,0.4548750653862953,0.5475331544876099,0.6400220513343811,0.24266913485158795,0.06047746818512681,0.5331377983093262,0.6532019704433498,0.65625,0.65625,13,19,0.16229287953425897,0.09375,0.375
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,balanced_sampler_ce,14,28,0.6785714285714286,0.5961538461538461,0.49090909090909085,0.9285714285714286,26,2,19,9,18,8,1,1,False,0.28822913992085625,0.33272854015497444,0.008934113616123755,0.09961976483464241,0.9016109287738799,0.22224587049213812,0.20452381550733534,0.5599999999999999,0.5366430260047281,0.6346153846153846,0.75,21,7,0.04573393509563728,0.038461538461538436,0.17857142857142855
broader_emg_bsl_stats,broader_primary,EMG,feature-plus-BSL-stats,arousal,midpoint_as_high,ce_class_weighted,61,32,0.5625,0.49275362318840576,0.49090909090909096,0.71875,23,9,21,11,15,8,6,3,False,,,,,,,,,,,,0,0,,,0.15625
broader_eeg_stim_bsl_only,broader_primary,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,29,32,0.5625,0.4935064935064935,0.49090909090909096,0.65625,11,21,9,23,3,8,6,15,False,0.5903142569586635,0.20909963629231737,0.20523065179586408,0.5950564742088318,0.8515220701694488,0.23430941887820553,0.13128056842833757,0.5199999999999999,0.6666666666666667,0.6753246753246753,0.6875,13,19,0.17575757575757578,0.18181818181818182,0.21875
broader_emg_bsl_stats,broader_primary,EMG,feature-plus-BSL-stats,arousal,midpoint_as_high,balanced_sampler_ce,8,32,0.5625,0.4935064935064935,0.49090909090909096,0.65625,21,11,23,9,15,6,8,3,False,,,,,,,,,,,,0,0,,,0.21875
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,21,32,0.5625,0.4935064935064935,0.49090909090909096,0.65625,21,11,23,9,15,6,8,3,False,0.46306430269032717,0.06298089144349589,0.3756628528237343,0.45350512862205505,0.5577467113733291,0.2544967878344594,0.1487625082954765,0.5199999999999999,0.5362318840579711,0.5411255411255411,0.625,25,7,0.0453227931488801,0.047619047619047616,0.21875
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,21,32,0.5625,0.4935064935064935,0.49090909090909096,0.65625,21,11,23,9,15,6,8,3,False,0.46306430269032717,0.06298089144349589,0.3756628528237343,0.45350512862205505,0.5577467113733291,0.2544967878344594,0.1487625082954765,0.5199999999999999,0.5362318840579711,0.5411255411255411,0.625,25,7,0.0453227931488801,0.047619047619047616,0.21875
broader_emg_bsl_stats,broader_primary,EMG,feature-plus-BSL-stats,arousal,midpoint_as_high,ce_class_weighted,10,32,0.5625,0.5101214574898786,0.49090909090909096,0.59375,19,13,25,7,15,4,10,3,False,,,,,,,,,,,,0,0,,,0.28125
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,balanced_sampler_ce,32,32,0.5625,0.5101214574898786,0.49090909090909096,0.59375,13,19,7,25,3,10,4,15,False,0.727375578135252,0.2941892110556552,0.1048198658972978,0.8800797462463379,0.9294427454471589,0.3582916100068133,0.39858030155301094,0.8974425196647644,0.625,0.6477732793522267,0.625,19,13,0.13409090909090904,0.13765182186234814,0.28125
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,balanced_sampler_ce,63,32,0.5625,0.5101214574898786,0.49090909090909096,0.59375,19,13,25,7,15,4,10,3,False,0.4590387651696801,0.038275611532449745,0.4033394023776054,0.45827189087867737,0.5115502417087555,0.24919556391833778,0.01835308317095039,0.5099999999999999,0.5210884353741496,0.5769230769230769,0.65625,30,2,0.030179344465058655,0.06680161943319829,0.28125
broader_eeg_stim_bsl_only,broader_primary,EEG,STIM-BSL-only,valence,midpoint_as_high,balanced_sampler_ce,50,32,0.5625,0.5411764705882353,0.49090909090909096,0.53125,15,17,5,27,3,12,2,15,False,0.682129368185997,0.1695078300229743,0.366582678258419,0.7191028296947479,0.889973720908165,0.2869976795216635,0.23360604792833328,0.7499999999999999,0.5607843137254902,0.5686274509803921,0.5625,19,13,0.06987522281639924,0.027450980392156876,0.34375
broader_emg_bsl_stats,broader_primary,EMG,feature-plus-BSL-stats,valence,midpoint_as_high,balanced_sampler_ce,52,32,0.5625,0.5411764705882353,0.49090909090909096,0.53125,17,15,27,5,15,2,12,3,False,,,,,,,,,,,,0,0,,,0.34375
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,balanced_sampler_ce,32,28,0.6785714285714286,0.55,0.49090909090909096,0.6428571428571429,18,10,27,1,18,0,9,1,False,0.09010895881302917,0.16069585858309554,0.00412206181790673,0.01637788768857715,0.3516917392611502,0.27180930071353504,0.24996370601833667,0.0468316823244094,0.6888888888888889,0.6888888888888889,0.7142857142857143,18,10,0.19797979797979792,0.13888888888888884,0.4642857142857143
broader_eeg_bsl_stats,broader_primary,EEG,STIM-BSL-plus-BSL-stats,valence,midpoint_as_high,balanced_sampler_ce,6,32,0.5625,0.5882352941176471,0.49090909090909096,0.53125,15,17,29,3,15,0,14,3,False,,,,,,,,,,,,0,0,,,0.40625
