subject_id,modality,task,label_policy,n,correct,errors,accuracy,error_rate,n_sources,n_recipes,n_folds,variants,recipes,hard_subject_flag
27,EEG,arousal,midpoint_as_low,64,35,29,0.546875,0.453125,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
32,EEG,valence,midpoint_as_low,64,35,29,0.546875,0.453125,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
34,EEG,arousal,midpoint_as_low,64,35,29,0.546875,0.453125,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
39,EEG,arousal,midpoint_as_low,64,35,29,0.546875,0.453125,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
42,EEG,valence,midpoint_as_low,64,35,29,0.546875,0.453125,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
45,EEG,arousal,midpoint_as_low,64,35,29,0.546875,0.453125,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
45,EMG,valence,midpoint_as_low,64,35,29,0.546875,0.453125,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
47,EMG,arousal,midpoint_as_low,64,35,29,0.546875,0.453125,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
48,EEG,valence,midpoint_as_low,64,35,29,0.546875,0.453125,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
52,EEG,arousal,midpoint_as_low,64,35,29,0.546875,0.453125,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
57,EEG,valence,midpoint_as_low,64,35,29,0.546875,0.453125,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
24,EEG,arousal,discard_midpoint,62,34,28,0.5483870967741935,0.4516129032258065,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
27,EEG,valence,discard_midpoint,62,34,28,0.5483870967741935,0.4516129032258065,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
29,EMG,arousal,discard_midpoint,62,34,28,0.5483870967741935,0.4516129032258065,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
18,EEG,arousal,discard_midpoint,60,33,27,0.55,0.44999999999999996,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
30,EEG,arousal,discard_midpoint,60,33,27,0.55,0.44999999999999996,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
40,EEG,arousal,discard_midpoint,60,33,27,0.55,0.44999999999999996,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
40,EMG,valence,discard_midpoint,60,33,27,0.55,0.44999999999999996,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
42,EMG,valence,discard_midpoint,60,33,27,0.55,0.44999999999999996,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
46,EEG,arousal,discard_midpoint,60,33,27,0.55,0.44999999999999996,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
21,EMG,valence,discard_midpoint,58,32,26,0.5517241379310345,0.4482758620689655,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
27,EMG,arousal,discard_midpoint,58,32,26,0.5517241379310345,0.4482758620689655,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
52,EEG,arousal,discard_midpoint,58,32,26,0.5517241379310345,0.4482758620689655,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
1,EMG,arousal,midpoint_as_high,192,106,86,0.5520833333333334,0.44791666666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
45,EEG,valence,midpoint_as_high,192,106,86,0.5520833333333334,0.44791666666666663,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
46,EEG,valence,midpoint_as_high,192,106,86,0.5520833333333334,0.44791666666666663,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
47,EEG,arousal,midpoint_as_high,192,106,86,0.5520833333333334,0.44791666666666663,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
59,EEG,arousal,midpoint_as_high,192,106,86,0.5520833333333334,0.44791666666666663,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
59,EMG,arousal,midpoint_as_high,192,106,86,0.5520833333333334,0.44791666666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
62,EEG,valence,midpoint_as_high,192,106,86,0.5520833333333334,0.44791666666666663,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
62,EMG,valence,midpoint_as_high,192,106,86,0.5520833333333334,0.44791666666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
39,EMG,valence,discard_midpoint,56,31,25,0.5535714285714286,0.4464285714285714,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
59,EMG,valence,discard_midpoint,54,30,24,0.5555555555555556,0.4444444444444444,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
3,EMG,valence,midpoint_as_high,192,107,85,0.5572916666666666,0.44270833333333337,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
10,EMG,arousal,midpoint_as_high,192,107,85,0.5572916666666666,0.44270833333333337,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
18,EEG,arousal,midpoint_as_high,192,107,85,0.5572916666666666,0.44270833333333337,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
21,EEG,valence,midpoint_as_high,192,107,85,0.5572916666666666,0.44270833333333337,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
24,EMG,arousal,midpoint_as_high,192,107,85,0.5572916666666666,0.44270833333333337,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
25,EEG,valence,midpoint_as_high,192,107,85,0.5572916666666666,0.44270833333333337,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
35,EMG,arousal,midpoint_as_high,192,107,85,0.5572916666666666,0.44270833333333337,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
38,EEG,arousal,midpoint_as_high,192,107,85,0.5572916666666666,0.44270833333333337,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
52,EEG,arousal,midpoint_as_high,192,107,85,0.5572916666666666,0.44270833333333337,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
53,EEG,valence,midpoint_as_high,192,107,85,0.5572916666666666,0.44270833333333337,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
12,EMG,arousal,discard_midpoint,52,29,23,0.5576923076923077,0.4423076923076923,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
18,EMG,valence,discard_midpoint,50,28,22,0.56,0.43999999999999995,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
60,EMG,valence,discard_midpoint,50,28,22,0.56,0.43999999999999995,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
16,EEG,arousal,midpoint_as_high,192,108,84,0.5625,0.4375,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
30,EEG,valence,midpoint_as_high,192,108,84,0.5625,0.4375,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
43,EMG,arousal,midpoint_as_high,192,108,84,0.5625,0.4375,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
61,EEG,arousal,midpoint_as_high,192,108,84,0.5625,0.4375,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
1,EEG,valence,midpoint_as_low,64,36,28,0.5625,0.4375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
12,EMG,arousal,midpoint_as_low,64,36,28,0.5625,0.4375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
13,EMG,arousal,midpoint_as_low,64,36,28,0.5625,0.4375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
15,EMG,arousal,midpoint_as_low,64,36,28,0.5625,0.4375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
22,EMG,valence,midpoint_as_low,64,36,28,0.5625,0.4375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
24,EMG,arousal,midpoint_as_low,64,36,28,0.5625,0.4375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
31,EMG,arousal,midpoint_as_low,64,36,28,0.5625,0.4375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
31,EMG,valence,midpoint_as_low,64,36,28,0.5625,0.4375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
20,EEG,arousal,discard_midpoint,62,35,27,0.5645161290322581,0.4354838709677419,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
54,EEG,arousal,discard_midpoint,46,26,20,0.5652173913043478,0.4347826086956522,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
50,EEG,valence,discard_midpoint,60,34,26,0.5666666666666667,0.43333333333333335,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
8,EMG,valence,midpoint_as_high,192,109,83,0.5677083333333334,0.43229166666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
9,EMG,arousal,midpoint_as_high,192,109,83,0.5677083333333334,0.43229166666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
14,EEG,valence,midpoint_as_high,192,109,83,0.5677083333333334,0.43229166666666663,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
23,EMG,arousal,midpoint_as_high,192,109,83,0.5677083333333334,0.43229166666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
29,EEG,arousal,midpoint_as_high,192,109,83,0.5677083333333334,0.43229166666666663,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
37,EMG,valence,midpoint_as_high,192,109,83,0.5677083333333334,0.43229166666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
44,EEG,arousal,midpoint_as_high,192,109,83,0.5677083333333334,0.43229166666666663,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
56,EMG,arousal,midpoint_as_high,192,109,83,0.5677083333333334,0.43229166666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
57,EEG,valence,midpoint_as_high,192,109,83,0.5677083333333334,0.43229166666666663,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
57,EMG,valence,midpoint_as_high,192,109,83,0.5677083333333334,0.43229166666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
58,EEG,arousal,midpoint_as_high,192,109,83,0.5677083333333334,0.43229166666666663,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
15,EMG,arousal,discard_midpoint,58,33,25,0.5689655172413793,0.43103448275862066,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
31,EMG,arousal,discard_midpoint,58,33,25,0.5689655172413793,0.43103448275862066,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
43,EEG,valence,discard_midpoint,56,32,24,0.5714285714285714,0.4285714285714286,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
17,EMG,arousal,midpoint_as_high,192,110,82,0.5729166666666666,0.42708333333333337,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
20,EEG,arousal,midpoint_as_high,192,110,82,0.5729166666666666,0.42708333333333337,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
20,EMG,valence,midpoint_as_high,192,110,82,0.5729166666666666,0.42708333333333337,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
56,EEG,valence,midpoint_as_high,192,110,82,0.5729166666666666,0.42708333333333337,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
17,EEG,valence,discard_midpoint,54,31,23,0.5740740740740741,0.42592592592592593,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
29,EEG,valence,discard_midpoint,54,31,23,0.5740740740740741,0.42592592592592593,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
16,EEG,valence,discard_midpoint,52,30,22,0.5769230769230769,0.42307692307692313,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
45,EMG,valence,discard_midpoint,52,30,22,0.5769230769230769,0.42307692307692313,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
47,EMG,arousal,discard_midpoint,52,30,22,0.5769230769230769,0.42307692307692313,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
7,EMG,valence,midpoint_as_high,192,111,81,0.578125,0.421875,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
21,EMG,arousal,midpoint_as_high,192,111,81,0.578125,0.421875,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
27,EMG,valence,midpoint_as_high,192,111,81,0.578125,0.421875,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
36,EMG,valence,midpoint_as_high,192,111,81,0.578125,0.421875,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
3,EEG,valence,midpoint_as_low,64,37,27,0.578125,0.421875,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
6,EEG,arousal,midpoint_as_low,64,37,27,0.578125,0.421875,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
19,EMG,valence,midpoint_as_low,64,37,27,0.578125,0.421875,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
27,EMG,valence,midpoint_as_low,64,37,27,0.578125,0.421875,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
29,EEG,arousal,midpoint_as_low,64,37,27,0.578125,0.421875,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
30,EEG,valence,midpoint_as_low,64,37,27,0.578125,0.421875,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
31,EEG,valence,midpoint_as_low,64,37,27,0.578125,0.421875,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
32,EMG,valence,midpoint_as_low,64,37,27,0.578125,0.421875,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
37,EMG,arousal,midpoint_as_low,64,37,27,0.578125,0.421875,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
46,EEG,arousal,midpoint_as_low,64,37,27,0.578125,0.421875,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
63,EEG,arousal,midpoint_as_low,64,37,27,0.578125,0.421875,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
63,EMG,valence,midpoint_as_low,64,37,27,0.578125,0.421875,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
63,EMG,arousal,discard_midpoint,62,36,26,0.5806451612903226,0.4193548387096774,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
13,EEG,valence,midpoint_as_high,192,112,80,0.5833333333333334,0.41666666666666663,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
17,EMG,valence,midpoint_as_high,192,112,80,0.5833333333333334,0.41666666666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
22,EMG,valence,midpoint_as_high,192,112,80,0.5833333333333334,0.41666666666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
40,EMG,valence,midpoint_as_high,192,112,80,0.5833333333333334,0.41666666666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
49,EEG,valence,midpoint_as_high,192,112,80,0.5833333333333334,0.41666666666666663,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
30,EEG,valence,discard_midpoint,60,35,25,0.5833333333333334,0.41666666666666663,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
65,EEG,arousal,discard_midpoint,60,35,25,0.5833333333333334,0.41666666666666663,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
21,EEG,valence,discard_midpoint,58,34,24,0.5862068965517241,0.4137931034482759,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
15,EEG,valence,discard_midpoint,46,27,19,0.5869565217391305,0.4130434782608695,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
13,EEG,arousal,midpoint_as_high,192,113,79,0.5885416666666666,0.41145833333333337,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
25,EEG,arousal,midpoint_as_high,192,113,79,0.5885416666666666,0.41145833333333337,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
30,EMG,arousal,midpoint_as_high,192,113,79,0.5885416666666666,0.41145833333333337,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
44,EMG,valence,midpoint_as_high,192,113,79,0.5885416666666666,0.41145833333333337,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
45,EMG,valence,midpoint_as_high,192,113,79,0.5885416666666666,0.41145833333333337,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
65,EEG,valence,discard_midpoint,56,33,23,0.5892857142857143,0.4107142857142857,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
9,EEG,arousal,discard_midpoint,54,32,22,0.5925925925925926,0.40740740740740744,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
57,EEG,valence,discard_midpoint,54,32,22,0.5925925925925926,0.40740740740740744,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
32,EEG,valence,midpoint_as_high,192,114,78,0.59375,0.40625,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
34,EEG,valence,midpoint_as_high,192,114,78,0.59375,0.40625,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
41,EEG,arousal,midpoint_as_high,192,114,78,0.59375,0.40625,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
50,EMG,arousal,midpoint_as_high,192,114,78,0.59375,0.40625,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
53,EMG,arousal,midpoint_as_high,192,114,78,0.59375,0.40625,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
61,EMG,valence,midpoint_as_high,192,114,78,0.59375,0.40625,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
15,EEG,arousal,midpoint_as_low,64,38,26,0.59375,0.40625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
19,EEG,valence,midpoint_as_low,64,38,26,0.59375,0.40625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
27,EMG,arousal,midpoint_as_low,64,38,26,0.59375,0.40625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
30,EEG,arousal,midpoint_as_low,64,38,26,0.59375,0.40625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
32,EMG,arousal,midpoint_as_low,64,38,26,0.59375,0.40625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
42,EMG,valence,midpoint_as_low,64,38,26,0.59375,0.40625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
59,EMG,valence,midpoint_as_low,64,38,26,0.59375,0.40625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
62,EEG,valence,midpoint_as_low,64,38,26,0.59375,0.40625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
62,EMG,valence,midpoint_as_low,64,38,26,0.59375,0.40625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
24,EMG,arousal,discard_midpoint,62,37,25,0.5967741935483871,0.4032258064516129,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
15,EMG,arousal,midpoint_as_high,192,115,77,0.5989583333333334,0.40104166666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
22,EEG,valence,midpoint_as_high,192,115,77,0.5989583333333334,0.40104166666666663,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
47,EMG,arousal,midpoint_as_high,192,115,77,0.5989583333333334,0.40104166666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
49,EMG,valence,midpoint_as_high,192,115,77,0.5989583333333334,0.40104166666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
21,EEG,arousal,discard_midpoint,60,36,24,0.6,0.4,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
44,EEG,arousal,discard_midpoint,60,36,24,0.6,0.4,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
63,EEG,valence,discard_midpoint,50,30,20,0.6,0.4,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
30,EEG,arousal,midpoint_as_high,192,116,76,0.6041666666666666,0.39583333333333337,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
33,EMG,arousal,midpoint_as_high,192,116,76,0.6041666666666666,0.39583333333333337,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
35,EMG,valence,midpoint_as_high,192,116,76,0.6041666666666666,0.39583333333333337,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
64,EMG,arousal,midpoint_as_high,192,116,76,0.6041666666666666,0.39583333333333337,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
7,EMG,arousal,discard_midpoint,56,34,22,0.6071428571428571,0.3928571428571429,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
25,EEG,valence,discard_midpoint,56,34,22,0.6071428571428571,0.3928571428571429,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
18,EMG,valence,midpoint_as_low,64,39,25,0.609375,0.390625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
22,EEG,arousal,midpoint_as_low,64,39,25,0.609375,0.390625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
25,EMG,arousal,midpoint_as_low,64,39,25,0.609375,0.390625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
26,EEG,arousal,midpoint_as_low,64,39,25,0.609375,0.390625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
35,EEG,arousal,midpoint_as_low,64,39,25,0.609375,0.390625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
39,EMG,valence,midpoint_as_low,64,39,25,0.609375,0.390625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
46,EEG,valence,midpoint_as_low,64,39,25,0.609375,0.390625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
47,EEG,valence,midpoint_as_low,64,39,25,0.609375,0.390625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
57,EEG,arousal,midpoint_as_low,64,39,25,0.609375,0.390625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
48,EMG,arousal,discard_midpoint,54,33,21,0.6111111111111112,0.38888888888888884,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
63,EEG,arousal,discard_midpoint,62,38,24,0.6129032258064516,0.3870967741935484,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
18,EEG,valence,midpoint_as_high,192,118,74,0.6145833333333334,0.38541666666666663,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
26,EEG,arousal,midpoint_as_high,192,118,74,0.6145833333333334,0.38541666666666663,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
