subject_col,stimulus_id,eeg_file,eeg_begin_raw,energy_ratio_gt_40hz,energy_ratio_45_64hz,energy_ratio_gt_64hz,line_50hz_energy_ratio,line_100hz_energy_ratio,stride_vs_poly_z_nrmse,stride_vs_poly_z_corr,status
sbj_P_05,Angry_face_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,264204.0,0.005759136451430699,0.0029341715180713317,0.0015012890265878821,0.00029714060486662347,2.4260132351016057e-05,0.02139615598993038,0.9997711022544269,passed
sbj_P_05,Dog_26,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,272642.0,0.0030590701949292625,0.0018218690662733631,0.00015917862351589205,0.0001670652293272255,1.936944214181511e-06,0.012991543006093783,0.9999156099051603,passed
sbj_P_05,8370,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,282677.0,0.002992221697696328,0.0020065876676062396,0.000170594448711416,0.00016379339565770272,1.953111877048804e-06,0.01926109662246341,0.9998145050784502,passed
sbj_P_05,Dog_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,291363.0,0.0032673096979262896,0.0017554313165353136,0.0005765176215190501,0.00023863613740410767,9.318314640765034e-06,0.02034079800240471,0.9997931259683128,passed
sbj_P_05,9220,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,300737.0,0.00701210864839598,0.0038183728425475695,0.0005209134622294806,0.000527487258917307,7.021252449506142e-06,0.03013502908370391,0.9995459400110611,passed
sbj_P_05,Lake_12,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,308983.0,0.0027682737263235624,0.001724186474693085,0.00029762393303786676,0.00019047661410115542,4.42276579390708e-06,0.016330249203568754,0.9998666614804743,passed
sbj_P_05,2314,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,317218.0,0.0037025209910419533,0.002225043525472609,0.00035482035553714865,0.0002455117262677018,4.577269268591303e-06,0.01551785248687433,0.9998795981270971,passed
sbj_P_05,1750,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,326033.0,0.004283418337586567,0.0025546841062682917,0.00020391650570292458,0.0003188299621714957,2.2705266674244867e-06,0.011891529180336376,0.9999292957668766,passed
sbj_P_05,8492,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,335010.0,0.0023883617214557314,0.001512700914507837,0.00012772863187641468,0.00012076415291693402,1.2583247227411244e-06,0.009980263037201781,0.9999501971748538,passed
sbj_P_05,1441,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,344681.0,0.0015760929481525218,0.0010454774992798446,6.69824190609954e-05,8.243942662478644e-05,7.104363889940331e-07,0.008285243528170838,0.9999656773698404,passed
sbj_P_05,Flowers_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,352967.0,0.0025788083415399636,0.0015282812794598611,0.00030992639140118357,0.0001318509452573336,4.526654226545371e-06,0.014064934195592658,0.9999010888130366,passed
