target,model,test_subject,n,mae,rmse,pearson,spearman,ccc,y_true_std,y_pred_std,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_std,pred_dev_std
arousal,physio_eeg_cov_riemannian_ridge,5,32,1.3125107147775152,1.5658684847272604,0.6978487129695811,0.7362422094510217,0.6561321114306777,2.0832291640623697,1.6090958449063337,1.3125107147775152,1.5658684847272606,0.12606012511860362,0.05461876832844574,0.6875,1.5102454224184472,0.2671823141572455
arousal,physio_eeg_cov_riemannian_ridge,6,32,3.602105494704884,3.977628719025684,0.3203798409537057,0.33502354261038003,0.08279219019612945,1.39159025488827,1.6016350232042522,3.602105494704884,3.977628719025684,0.20553420113620735,0.12939882697947214,0.1875,1.7901679019020869,0.30236899136645956
arousal,physio_eeg_cov_riemannian_ridge,7,32,1.6563647520373714,1.9636557928663128,0.5944362619263501,0.6584769790715964,0.32621687754618583,0.909477013178453,1.726593125868804,1.6563647520373717,1.9636557928663128,-0.22420731558182308,-0.235542114452735,0.34375,1.2461858921407156,0.40358715019010133
arousal,physio_eeg_cov_riemannian_ridge,8,32,1.9820889212756643,2.1861371672879053,0.757320446938499,0.7770789688175598,0.5515477938211205,2.4929588343973914,1.5566716542114039,1.9820889212756643,2.1861371672879053,-0.011973145624860203,0.06048387096774193,0.28125,1.630470033705313,0.30004698961072707
arousal,physio_eeg_cov_riemannian_ridge,9,32,1.6126831168076075,2.0415345865989156,0.42581536904490613,0.3954326343433084,0.40583684470386844,1.96229099205495,1.7035092692120646,1.6126831168076072,2.0415345865989156,-0.1194464103595889,-0.2397580433495544,0.625,1.898183074793325,0.36826702943032547
arousal,physio_eeg_cov_riemannian_ridge,10,32,1.4342352121284137,1.7976570481496073,0.7376886243853247,0.605936876421864,0.6655552949406812,2.567069097239106,1.697981136829236,1.4342352121284137,1.7976570481496073,0.03624420412578179,-0.09678306337046232,0.46875,1.7129972872947774,0.3960814857339879
arousal,physio_eeg_cov_riemannian_ridge,11,32,1.6728788780532522,2.022180662291043,0.4141828784088213,0.41676292435228546,0.3929136472939989,1.8874586088176875,1.6927272103973745,1.6728788780532522,2.0221806622910434,-0.0651715929071436,-0.1284941807247994,0.5625,1.9006477694544375,0.3052209361119832
arousal,physio_eeg_cov_riemannian_ridge,12,32,1.0944393509875205,1.352966367972921,0.6286181935789273,0.5281031663296616,0.5717137879314574,1.1575161985907585,1.679092244383633,1.0944393509875205,1.352966367972921,-0.24846954917944583,-0.22271102650589342,0.46875,1.2274284576871455,0.24464925908268936
arousal,physio_eeg_cov_riemannian_ridge,13,32,1.5917085391529304,1.9471545762848461,0.5296384027176952,0.45827985811238536,0.3656774714324937,1.243734296383275,1.6590208931901318,1.5917085391529304,1.9471545762848461,-0.03745727700722571,-0.06011730205278592,0.875,1.4088788982214433,0.309689245917379
arousal,physio_eeg_cov_riemannian_ridge,14,32,1.6578245640975031,1.866348891892994,0.8666250099739512,0.8019897155009256,0.5811464672680847,1.6393596310755,1.7008798472753188,1.6578245640975031,1.8663488918929938,0.09059935250325593,0.1389296187683284,0.40625,0.8494495885699882,0.2556666626573421
