path,extension,size_bytes,size_mb,kind,columns,sample_rows,estimated_rows,object_type,dict_keys,shape,dtype,list_len,first_type,npz_keys,npz_shapes,npz_dtypes
docs/roca/eeg_gaussian_broader_gaussian10_vs_none_current.csv,.csv,9763,0.0093,csv,"[""gaussian_0p10_augmentation_config"", ""test_subject"", ""gaussian_0p10_rmse"", ""gaussian_0p10_lift_vs_stimulus_rmse"", ""gaussian_0p10_balanced_accuracy"", ""gaussian_0p10_lift_vs_stimulus_balanced_accuracy"", ""gaussian_0p10_auroc"", ""gaussian_0p10_lift_vs_stimulus_auroc"", ""gaussian_0p10_dev_pearson"", ""gaussian_0p10_dev_sign_acc"", ""gaussian_0p10_pred_dev_std"", ""gaussian_0p10_true_dev_std"", ""none_augmentation_config"", ""none_rmse"", ""none_lift_vs_stimulus_rmse"", ""none_balanced_accuracy"", ""none_lift_vs_stimulus_balanced_accuracy"", ""none_auroc"", ""none_lift_vs_stimulus_auroc"", ""none_dev_pearson"", ""none_dev_sign_acc"", ""none_pred_dev_std"", ""none_true_dev_std"", ""delta_rmse_gauss10_minus_none"", ""delta_rmse_lift_gauss10_minus_none"", ""delta_auroc_gauss10_minus_none"", ""delta_ba_gauss10_minus_none"", ""delta_dev_pearson_gauss10_minus_none"", ""gauss10_better_rmse_than_none"", ""gauss10_better_rmse_than_stimulus"", ""gauss10_positive_dev_pearson""]",20.0,20.0,,,,,,,,,
docs/roca/idare_residual_physiology_synthesis_current_top_models.csv,.csv,9718,0.0093,csv,"[""target"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""ccc"", ""y_true_std"", ""y_pred_std"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""true_dev_std"", ""pred_dev_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_ccc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_pred_dev_std"", ""rmse_wins"", ""rmse_losses"", ""mean_delta_rmse_model_minus_stimulus"", ""median_delta_rmse_model_minus_stimulus"", ""worst_regression_delta_rmse"", ""best_gain_delta_rmse""]",16.0,16.0,,,,,,,,,
docs/roca/idare_residual_physiology_confirmatory_stats_current_paired_subject_stats.csv,.csv,9651,0.0092,csv,"[""metric"", ""subjects"", ""mean_improvement_stimulus_minus_model"", ""median_improvement_stimulus_minus_model"", ""ci95_low_mean_improvement"", ""ci95_high_mean_improvement"", ""signflip_p_one_sided_mean_gt_zero"", ""wins"", ""losses"", ""ties"", ""win_margin"", ""sign_test_p_one_sided_wins_gt_losses"", ""passes_confirmatory_metric"", ""pooled_rmse"", ""pooled_dev_rmse"", ""pooled_lift_vs_stimulus_rmse"", ""pooled_lift_vs_stimulus_dev_rmse"", ""pooled_dev_pearson"", ""target"", ""model""]",20.0,32.0,,,,,,,,,
docs/roca/idare_residual_physiology_feature_audit_repro3_smoke_current_subject_metrics.csv,.csv,9454,0.009,csv,"[""target"", ""model"", ""test_subject"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""ccc"", ""y_true_std"", ""y_pred_std"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""true_dev_std"", ""pred_dev_std""]",20.0,32.0,,,,,,,,,
docs/roca/joint_valence_arousal_subject_macro_subject_summary_current.csv,.csv,9443,0.009,csv,"[""scope"", ""model_group"", ""task"", ""subjects"", ""accuracy_mean"", ""accuracy_median"", ""accuracy_std"", ""accuracy_min"", ""accuracy_max"", ""balanced_accuracy_mean"", ""balanced_accuracy_median"", ""balanced_accuracy_std"", ""balanced_accuracy_min"", ""balanced_accuracy_max"", ""macro_precision_mean"", ""macro_precision_median"", ""macro_precision_std"", ""macro_precision_min"", ""macro_precision_max"", ""macro_recall_mean"", ""macro_recall_median"", ""macro_recall_std"", ""macro_recall_min"", ""macro_recall_max"", ""macro_f1_mean"", ""macro_f1_median"", ""macro_f1_std"", ""macro_f1_min"", ""macro_f1_max"", ""weighted_f1_mean"", ""weighted_f1_median"", ""weighted_f1_std"", ""weighted_f1_min"", ""weighted_f1_max"", ""mcc_mean"", ""mcc_median"", ""mcc_std"", ""mcc_min"", ""mcc_max"", ""cohen_kappa_mean"", ""cohen_kappa_median"", ""cohen_kappa_std"", ""cohen_kappa_min"", ""cohen_kappa_max"", ""auroc_mean"", ""auroc_median"", ""auroc_std"", ""auroc_min"", ""auroc_max"", ""average_precision_mean"", ""average_precision_median"", ""average_precision_std"", ""average_precision_min"", ""average_precision_max"", ""accuracy_lift_vs_majority_mean"", ""accuracy_lift_vs_majority_median"", ""accuracy_lift_vs_majority_std"", ""accuracy_lift_vs_majority_min"", ""accuracy_lift_vs_majority_max"", ""arousal_pearson_deviation_mean"", ""arousal_pearson_deviation_median"", ""arousal_pearson_deviation_std"", ""arousal_pearson_deviation_min"", ""arousal_pearson_deviation_max"", ""arousal_pred_over_true_deviation_std_ratio_mean"", ""arousal_pred_over_true_deviation_std_ratio_median"", ""arousal_pred_over_true_deviation_std_ratio_std"", ""arousal_pred_over_true_deviation_std_ratio_min"", ""arousal_pred_over_true_deviation_std_ratio_max"", ""dimension_hamming_accuracy_mean"", ""dimension_hamming_accuracy_median"", ""dimension_hamming_accuracy_std"", ""dimension_hamming_accuracy_min"", ""dimension_hamming_accuracy_max"", ""both_dimensions_correct_rate_mean"", ""both_dimensions_correct_rate_median"", ""both_dimensions_correct_rate_std"", ""both_dimensions_correct_rate_min"", ""both_dimensions_correct_rate_max"", ""only_valence_correct_rate_mean"", ""only_valence_correct_rate_median"", ""only_valence_correct_rate_std"", ""only_valence_correct_rate_min"", ""only_valence_correct_rate_max"", ""only_arousal_correct_rate_mean"", ""only_arousal_correct_rate_median"", ""only_arousal_correct_rate_std"", ""only_arousal_correct_rate_min"", ""only_arousal_correct_rate_max"", ""neither_dimension_correct_rate_mean"", ""neither_dimension_correct_rate_median"", ""neither_dimension_correct_rate_std"", ""neither_dimension_correct_rate_min"", ""neither_dimension_correct_rate_max"", ""valence_pearson_deviation_mean"", ""valence_pearson_deviation_median"", ""valence_pearson_deviation_std"", ""valence_pearson_deviation_min"", ""valence_pearson_deviation_max"", ""valence_pred_over_true_deviation_std_ratio_mean"", ""valence_pred_over_true_deviation_std_ratio_median"", ""valence_pred_over_true_deviation_std_ratio_std"", ""valence_pred_over_true_deviation_std_ratio_min"", ""valence_pred_over_true_deviation_std_ratio_max""]",6.0,6.0,,,,,,,,,
docs/roca/joint_valence_arousal_oracle_subject_macro_subject_summary_current.csv,.csv,9399,0.009,csv,"[""scope"", ""model_group"", ""task"", ""subjects"", ""accuracy_mean"", ""accuracy_median"", ""accuracy_std"", ""accuracy_min"", ""accuracy_max"", ""balanced_accuracy_mean"", ""balanced_accuracy_median"", ""balanced_accuracy_std"", ""balanced_accuracy_min"", ""balanced_accuracy_max"", ""macro_precision_mean"", ""macro_precision_median"", ""macro_precision_std"", ""macro_precision_min"", ""macro_precision_max"", ""macro_recall_mean"", ""macro_recall_median"", ""macro_recall_std"", ""macro_recall_min"", ""macro_recall_max"", ""macro_f1_mean"", ""macro_f1_median"", ""macro_f1_std"", ""macro_f1_min"", ""macro_f1_max"", ""weighted_f1_mean"", ""weighted_f1_median"", ""weighted_f1_std"", ""weighted_f1_min"", ""weighted_f1_max"", ""mcc_mean"", ""mcc_median"", ""mcc_std"", ""mcc_min"", ""mcc_max"", ""cohen_kappa_mean"", ""cohen_kappa_median"", ""cohen_kappa_std"", ""cohen_kappa_min"", ""cohen_kappa_max"", ""auroc_mean"", ""auroc_median"", ""auroc_std"", ""auroc_min"", ""auroc_max"", ""average_precision_mean"", ""average_precision_median"", ""average_precision_std"", ""average_precision_min"", ""average_precision_max"", ""accuracy_lift_vs_majority_mean"", ""accuracy_lift_vs_majority_median"", ""accuracy_lift_vs_majority_std"", ""accuracy_lift_vs_majority_min"", ""accuracy_lift_vs_majority_max"", ""arousal_pearson_deviation_mean"", ""arousal_pearson_deviation_median"", ""arousal_pearson_deviation_std"", ""arousal_pearson_deviation_min"", ""arousal_pearson_deviation_max"", ""arousal_pred_over_true_deviation_std_ratio_mean"", ""arousal_pred_over_true_deviation_std_ratio_median"", ""arousal_pred_over_true_deviation_std_ratio_std"", ""arousal_pred_over_true_deviation_std_ratio_min"", ""arousal_pred_over_true_deviation_std_ratio_max"", ""dimension_hamming_accuracy_mean"", ""dimension_hamming_accuracy_median"", ""dimension_hamming_accuracy_std"", ""dimension_hamming_accuracy_min"", ""dimension_hamming_accuracy_max"", ""both_dimensions_correct_rate_mean"", ""both_dimensions_correct_rate_median"", ""both_dimensions_correct_rate_std"", ""both_dimensions_correct_rate_min"", ""both_dimensions_correct_rate_max"", ""only_valence_correct_rate_mean"", ""only_valence_correct_rate_median"", ""only_valence_correct_rate_std"", ""only_valence_correct_rate_min"", ""only_valence_correct_rate_max"", ""only_arousal_correct_rate_mean"", ""only_arousal_correct_rate_median"", ""only_arousal_correct_rate_std"", ""only_arousal_correct_rate_min"", ""only_arousal_correct_rate_max"", ""neither_dimension_correct_rate_mean"", ""neither_dimension_correct_rate_median"", ""neither_dimension_correct_rate_std"", ""neither_dimension_correct_rate_min"", ""neither_dimension_correct_rate_max"", ""valence_pearson_deviation_mean"", ""valence_pearson_deviation_median"", ""valence_pearson_deviation_std"", ""valence_pearson_deviation_min"", ""valence_pearson_deviation_max"", ""valence_pred_over_true_deviation_std_ratio_mean"", ""valence_pred_over_true_deviation_std_ratio_median"", ""valence_pred_over_true_deviation_std_ratio_std"", ""valence_pred_over_true_deviation_std_ratio_min"", ""valence_pred_over_true_deviation_std_ratio_max""]",6.0,6.0,,,,,,,,,
docs/roca/idare_physiology_informed_personalization_challenge_gpu_smoke_current_subject_winloss.csv,.csv,9227,0.0088,csv,"[""target"", ""block"", ""k_calibration"", ""model"", ""subjects"", ""rmse_wins_vs_locked"", ""rmse_losses_vs_locked"", ""rmse_ties_vs_locked"", ""rmse_win_margin_vs_locked"", ""mean_delta_rmse_model_minus_locked"", ""median_delta_rmse_model_minus_locked"", ""worst_regression_delta_rmse"", ""best_gain_delta_rmse""]",20.0,60.0,,,,,,,,,
docs/roca/idare_physiology_informed_personalization_challenge_smoke_current_subject_winloss.csv,.csv,9187,0.0088,csv,"[""target"", ""block"", ""k_calibration"", ""model"", ""locked_reference_model"", ""subjects"", ""rmse_wins_vs_locked"", ""rmse_losses_vs_locked"", ""rmse_ties_vs_locked"", ""rmse_win_margin_vs_locked"", ""mean_delta_rmse_model_minus_locked"", ""median_delta_rmse_model_minus_locked"", ""worst_regression_delta_rmse"", ""best_gain_delta_rmse""]",20.0,48.0,,,,,,,,,
docs/roca/emg_expanded_feature_cache_report_current.json,.json,9079,0.0087,json,,,,dict,"[""status"", ""generated_at_utc"", ""inputs"", ""outputs"", ""counts"", ""feature_groups"", ""diagnostics"", ""feature_stats_preview"", ""issues""]",,,,,,,
docs/roca/idare_residual_physiology_feature_audit_current_main_metrics.csv,.csv,9068,0.0086,csv,"[""target"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""ccc"", ""y_true_std"", ""y_pred_std"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""true_dev_std"", ""pred_dev_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_ccc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_pred_dev_std""]",18.0,18.0,,,,,,,,,
docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_first_pass_subject_lift_summary.csv,.csv,9042,0.0086,csv,"[""feature_set_id"", ""model"", ""subject"", ""n_pairs"", ""best_accuracy"", ""majority_accuracy"", ""subject_delta_vs_majority_accuracy"", ""positive_lift""]",20.0,63.0,,,,,,,,,
docs/roca/idare_high_disagreement_direct_deviation_confirmatory_stats_current_failure_subjects.csv,.csv,8627,0.0082,csv,"[""target"", ""quantile"", ""feature_block"", ""model"", ""subject_id"", ""baseline_residual_rmse"", ""model_residual_rmse"", ""improvement_baseline_minus_model"", ""delta_rmse_model_minus_baseline""]",20.0,63.0,,,,,,,,,
docs/roca/idare_high_disagreement_direct_deviation_challenge_current_subject_winloss.csv,.csv,8499,0.0081,csv,"[""target"", ""quantile"", ""block"", ""model"", ""subjects"", ""rmse_wins"", ""rmse_losses"", ""rmse_ties"", ""rmse_win_margin"", ""mean_delta_rmse_model_minus_stimulus"", ""median_delta_rmse_model_minus_stimulus"", ""worst_regression_delta_rmse"", ""best_gain_delta_rmse""]",20.0,54.0,,,,,,,,,
docs/roca/joint_valence_arousal_oracle_subject_macro_failure_ranking_current.csv,.csv,8473,0.0081,csv,"[""test_subject"", ""valence_high_low_delta_accuracy"", ""valence_high_low_delta_balanced_accuracy"", ""valence_high_low_delta_macro_f1"", ""valence_high_low_delta_mcc"", ""arousal_high_low_delta_accuracy"", ""arousal_high_low_delta_balanced_accuracy"", ""arousal_high_low_delta_macro_f1"", ""arousal_high_low_delta_mcc"", ""joint_4class_valence_arousal_delta_accuracy"", ""joint_4class_valence_arousal_delta_balanced_accuracy"", ""joint_4class_valence_arousal_delta_macro_f1"", ""joint_4class_valence_arousal_delta_mcc"", ""failure_score""]",20.0,63.0,,,,,,,,,
docs/idare_subject_variability_intervention_failure_analysis_report.json,.json,8227,0.0078,json,,,,dict,"[""status"", ""created_or_updated_utc"", ""objective"", ""review"", ""diagnosis"", ""recommended_next_objective"", ""overall_preprocessed_subject_relative"", ""aggregate_by_modality_task"", ""preprocessing_diagnostic"", ""sanity_test_context"", ""root_cause_context"", ""evidence_flags"", ""failure_reason_ranking"", ""decision_matrix"", ""interpretation"", ""not_authorized""]",,,,,,,
docs/idare_subject_variability_supcon_dg_design_objective.json,.json,8072,0.0077,json,,,,dict,"[""status"", ""created_or_updated_utc"", ""objective_name"", ""objective_type"", ""parent_review"", ""parent_review_json"", ""primary_evidence"", ""scientific_question"", ""authorized_scope"", ""must_review_existing_project_docs_for"", ""design_decisions_to_lock"", ""preliminary_hyperparameter_registry_to_refine"", ""required_smoke_tests"", ""diagnostic_metrics_to_log"", ""expected_outputs"", ""pass_criteria"", ""not_authorized"", ""next_allowed_step""]",,,,,,,
docs/roca/idare_residual_physiology_feature_audit_current_binary_metrics.csv,.csv,8044,0.0077,csv,"[""target"", ""model"", ""label_policy"", ""binary_n"", ""accuracy"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""n_low"", ""n_high""]",20.0,54.0,,,,,,,,,
docs/roca/eeg_gaussian_broader_smoke_subset_metrics_current.csv,.csv,8019,0.0076,csv,"[""augmentation_config"", ""target"", ""subset"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""true_dev_mean"", ""true_dev_std"", ""pred_dev_mean"", ""pred_dev_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_balanced_accuracy"", ""lift_vs_stimulus_macro_f1"", ""lift_vs_stimulus_auroc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_true_dev_std"", ""lift_vs_stimulus_pred_dev_std""]",16.0,16.0,,,,,,,,,
docs/roca/eeg_oracle_arch_ablation_valence_current_best_ranking.csv,.csv,7970,0.0076,csv,"[""arch_config"", ""augmentation_config"", ""target"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""true_dev_mean"", ""true_dev_std"", ""pred_dev_mean"", ""pred_dev_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_balanced_accuracy"", ""lift_vs_stimulus_macro_f1"", ""lift_vs_stimulus_auroc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_true_dev_std"", ""lift_vs_stimulus_pred_dev_std""]",12.0,12.0,,,,,,,,,
docs/roca/eeg_oracle_arch_ablation_arousal_smoke_current.json,.json,7926,0.0076,json,,,,dict,"[""protocol"", ""target"", ""cache"", ""augmentation_config"", ""arch_configs"", ""oracle_test_checkpoint_selection"", ""max_folds"", ""epochs"", ""patience"", ""batch_size"", ""base_lr"", ""weight_decay"", ""huber_delta"", ""seed"", ""inputs"", ""outputs"", ""best_ranking"", ""elapsed_sec"", ""notes""]",,,,,,,
docs/idare_emg_feature_cache_build_smoke.json,.json,7912,0.0075,json,,,,dict,"[""cache"", ""config"", ""counts"", ""diagnostics"", ""feature_stats"", ""generated_at_utc"", ""inputs"", ""issues"", ""label_counts"", ""outputs"", ""runtime"", ""status"", ""warnings""]",,,,,,,
docs/roca/eeg_oracle_arch_ablation_arousal_current_best_ranking.csv,.csv,7866,0.0075,csv,"[""arch_config"", ""augmentation_config"", ""target"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""true_dev_mean"", ""true_dev_std"", ""pred_dev_mean"", ""pred_dev_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_balanced_accuracy"", ""lift_vs_stimulus_macro_f1"", ""lift_vs_stimulus_auroc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_true_dev_std"", ""lift_vs_stimulus_pred_dev_std""]",12.0,12.0,,,,,,,,,
docs/roca/eeg_smoke_diagnostic_fold_current.csv,.csv,7817,0.0075,csv,"[""experiment"", ""target"", ""model"", ""test_subject"", ""n"", ""rmse"", ""mae"", ""dev_rmse"", ""dev_mae"", ""dev_pearson"", ""score_pearson"", ""balanced_accuracy"", ""auroc"", ""true_dev_mean"", ""pred_dev_mean"", ""dev_mean_bias_pred_minus_true"", ""true_dev_std"", ""pred_dev_std"", ""std_ratio_pred_over_true"", ""stimulus_rmse"", ""stimulus_dev_rmse"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_dev_rmse""]",18.0,18.0,,,,,,,,,
docs/idare_emg_feature_cache_build_report.json,.json,7614,0.0073,json,,,,dict,"[""cache"", ""config"", ""counts"", ""diagnostics"", ""feature_stats"", ""generated_at_utc"", ""inputs"", ""issues"", ""label_counts"", ""outputs"", ""runtime"", ""status"", ""warnings""]",,,,,,,
docs/roca/eeg_valence_oracle_diagnostic_epoch_current.csv,.csv,7614,0.0073,csv,"[""test_subject"", ""best_epoch"", ""best_val_rmse_scaled"", ""rmse"", ""dev_pearson"", ""pred_dev_std"", ""true_dev_std"", ""std_ratio_pred_over_true""]",20.0,63.0,,,,,,,,,
docs/roca/eeg_arousal_oracle_diagnostic_epoch_current.csv,.csv,7595,0.0072,csv,"[""test_subject"", ""best_epoch"", ""best_val_rmse_scaled"", ""rmse"", ""dev_pearson"", ""pred_dev_std"", ""true_dev_std"", ""std_ratio_pred_over_true""]",20.0,63.0,,,,,,,,,
docs/roca/idare_physiology_informed_personalization_challenge_smoke_current_binary_metrics.csv,.csv,7573,0.0072,csv,"[""target"", ""block"", ""k_calibration"", ""model"", ""n"", ""accuracy_discard_midpoint"", ""balanced_accuracy_discard_midpoint"", ""auroc_discard_midpoint""]",20.0,60.0,,,,,,,,,
docs/deap_emg_feature_cache_build_smoke.json,.json,7527,0.0072,json,,,,dict,"[""cache"", ""config"", ""counts"", ""diagnostics"", ""elapsed_sec"", ""feature_stats"", ""generated_at_utc"", ""inputs"", ""issues"", ""label_counts"", ""outputs"", ""status"", ""warnings""]",,,,,,,
docs/deap_emg_feature_cache_build_report.json,.json,7505,0.0072,json,,,,dict,"[""cache"", ""config"", ""counts"", ""diagnostics"", ""elapsed_sec"", ""feature_stats"", ""generated_at_utc"", ""inputs"", ""issues"", ""label_counts"", ""outputs"", ""status"", ""warnings""]",,,,,,,
docs/idare_emg_bsl_stats_sidecar_build_report.json,.json,7282,0.0069,json,,,,dict,"[""status"", ""generated_at_utc"", ""config"", ""outputs"", ""counts"", ""cache"", ""diagnostics"", ""feature_stats_preview"", ""label_counts"", ""issues"", ""warnings"", ""elapsed_sec""]",,,,,,,
docs/idare_emg_bsl_stats_sidecar_build_smoke.json,.json,7184,0.0069,json,,,,dict,"[""status"", ""generated_at_utc"", ""config"", ""outputs"", ""counts"", ""cache"", ""diagnostics"", ""feature_stats_preview"", ""label_counts"", ""issues"", ""warnings"", ""elapsed_sec""]",,,,,,,
docs/roca/emg_only_probe_fold_safe_subset_metrics_current.csv,.csv,7057,0.0067,csv,"[""target"", ""subset"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""ccc"", ""accuracy"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_n"", ""true_dev_std"", ""true_dev_mae_if_zero"", ""pred_dev_mean"", ""pred_dev_std"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_ccc"", ""lift_vs_stimulus_balanced_accuracy"", ""lift_vs_stimulus_macro_f1"", ""lift_vs_stimulus_auroc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc""]",12.0,12.0,,,,,,,,,
docs/idare_label_semantics_alternative_pairwise_failure_or_metric_debug_subject_concentration.csv,.csv,7039,0.0067,csv,"[""model"", ""modality"", ""task"", ""fold"", ""subject"", ""n_val_pairs"", ""subject_balanced_accuracy"", ""majority_subject_bal_acc"", ""subject_delta_vs_majority_bal_acc"", ""positive_lift""]",20.0,63.0,,,,,,,,,
docs/idare_subject_relative_preprocessed_minimal_training_report.json,.json,6439,0.0061,json,,,,dict,"[""status"", ""created_or_updated_utc"", ""objective"", ""objective_json"", ""review"", ""evidence_level"", ""formulation"", ""planned_runs"", ""completed_runs"", ""diagnosis"", ""recommended_next_objective"", ""mean_macro_f1_all_modalities"", ""mean_delta_macro_f1_vs_previous_subject_relative_all_modalities"", ""one_class_prediction_counts_by_modality_task"", ""current_aggregate"", ""previous_subject_relative_aggregate"", ""global_label_reference_aggregate"", ""comparison_rows"", ""outputs"", ""not_authorized"", ""next_allowed_step""]",,,,,,,
docs/roca/eeg_residual_training_stabilized_smoke_history_current.csv,.csv,6403,0.0061,csv,"[""epoch"", ""train_loss"", ""val_rmse_scaled"", ""stage"", ""test_subject"", ""target"", ""y_fit_mean"", ""y_fit_std"", ""early_stop"", ""y_outer_mean"", ""y_outer_std""]",20.0,66.0,,,,,,,,,
docs/roca/emg_nonlinear_probe_subset_metrics_current.csv,.csv,6324,0.006,csv,"[""target"", ""subset"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""ccc"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_rmse"", ""dev_mae"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""pred_dev_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_ccc"", ""lift_vs_stimulus_balanced_accuracy"", ""lift_vs_stimulus_macro_f1"", ""lift_vs_stimulus_auroc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_pred_dev_std""]",12.0,12.0,,,,,,,,,
docs/roca/joint_valence_arousal_subject_macro_failure_ranking_current.csv,.csv,6299,0.006,csv,"[""test_subject"", ""valence_high_low_delta_accuracy"", ""valence_high_low_delta_balanced_accuracy"", ""valence_high_low_delta_macro_f1"", ""valence_high_low_delta_mcc"", ""arousal_high_low_delta_accuracy"", ""arousal_high_low_delta_balanced_accuracy"", ""arousal_high_low_delta_macro_f1"", ""arousal_high_low_delta_mcc"", ""joint_4class_valence_arousal_delta_accuracy"", ""joint_4class_valence_arousal_delta_balanced_accuracy"", ""joint_4class_valence_arousal_delta_macro_f1"", ""joint_4class_valence_arousal_delta_mcc"", ""failure_score""]",20.0,63.0,,,,,,,,,
docs/roca/emg_only_probe_clipped_subset_metrics_current.csv,.csv,6282,0.006,csv,"[""target"", ""subset"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""ccc"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_rmse"", ""dev_mae"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""pred_dev_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_ccc"", ""lift_vs_stimulus_balanced_accuracy"", ""lift_vs_stimulus_macro_f1"", ""lift_vs_stimulus_auroc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_pred_dev_std""]",12.0,12.0,,,,,,,,,
docs/roca/idare_subject_calibration_model_family_confirmatory_stats_current_failure_subjects.csv,.csv,6248,0.006,csv,"[""subject_id"", ""candidate_rmse"", ""locked_rmse"", ""improvement_locked_minus_candidate"", ""delta_rmse_candidate_minus_locked"", ""target"", ""k_calibration"", ""model"", ""locked_reference_model"", ""candidate_lift_vs_locked""]",20.0,40.0,,,,,,,,,
docs/idare_preprocessing_provenance_followup_mini_cache_manifest.json,.json,6175,0.0059,json,,,,dict,"[""created_at_utc"", ""temporary_mini_cache_path"", ""temporary_mini_cache_sha256"", ""temporary_mini_cache_size_bytes"", ""rows"", ""n_rows"", ""arrays"", ""cache_overwrite"", ""elapsed_sec""]",,,,,,,
