test_subject,oracle_test_checkpoint_rmse,clean_gaussian10_rmse,stimulus_only_oracle_file_rmse,delta_oracle_minus_clean_rmse,delta_oracle_minus_stimulus_rmse,oracle_test_checkpoint_mae,clean_gaussian10_mae,stimulus_only_oracle_file_mae,delta_oracle_minus_clean_mae,delta_oracle_minus_stimulus_mae,oracle_test_checkpoint_accuracy,clean_gaussian10_accuracy,stimulus_only_oracle_file_accuracy,delta_oracle_minus_clean_accuracy,delta_oracle_minus_stimulus_accuracy,oracle_test_checkpoint_balanced_accuracy,clean_gaussian10_balanced_accuracy,stimulus_only_oracle_file_balanced_accuracy,delta_oracle_minus_clean_balanced_accuracy,delta_oracle_minus_stimulus_balanced_accuracy,oracle_test_checkpoint_macro_f1,clean_gaussian10_macro_f1,stimulus_only_oracle_file_macro_f1,delta_oracle_minus_clean_macro_f1,delta_oracle_minus_stimulus_macro_f1,oracle_test_checkpoint_mcc,clean_gaussian10_mcc,stimulus_only_oracle_file_mcc,delta_oracle_minus_clean_mcc,delta_oracle_minus_stimulus_mcc,oracle_test_checkpoint_auroc,clean_gaussian10_auroc,stimulus_only_oracle_file_auroc,delta_oracle_minus_clean_auroc,delta_oracle_minus_stimulus_auroc,oracle_test_checkpoint_dev_pearson,clean_gaussian10_dev_pearson,stimulus_only_oracle_file_dev_pearson,delta_oracle_minus_clean_dev_pearson,oracle_test_checkpoint_pred_dev_std,clean_gaussian10_pred_dev_std,stimulus_only_oracle_file_pred_dev_std,delta_oracle_minus_clean_pred_dev_std,delta_oracle_minus_stimulus_pred_dev_std,failure_score
8,0.9895956966113031,1.044974059677513,1.0246974566824736,-0.05537836306620991,-0.035101760071170496,0.7763212592014572,0.858879235720335,0.830141129032258,-0.08255797651887775,-0.05381986983080078,0.96875,0.96875,0.96875,0.0,0.0,0.96875,0.96875,0.96875,0.0,0.0,0.9687194525904204,0.9687194525904204,0.9687194525904204,0.0,0.0,0.9393364366277243,0.9393364366277243,0.9393364366277243,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.042021005859721856,0.13431323505105022,,-0.09229222919132837,0.13634027416076414,0.10901441351248471,0.0,0.027325860648279424,0.13634027416076414,0.0
9,1.161818135969555,1.1703537941189819,1.1748826518327367,-0.008535658149426917,-0.013064515863181692,0.9225275229516641,0.9341110870464218,0.9334677419354838,-0.011583564094757692,-0.010940218983819694,0.84375,0.84375,0.84375,0.0,0.0,0.8583333333333334,0.8583333333333334,0.8583333333333334,0.0,0.0,0.8398398398398399,0.8398398398398399,0.8398398398398399,0.0,0.0,0.6952687917708212,0.6952687917708212,0.6952687917708212,0.0,0.0,0.9666666666666667,0.9625,0.9708333333333333,0.004166666666666652,-0.004166666666666652,-0.09221763489882671,0.04248032987543344,,-0.13469796477426016,0.1226920082986063,0.13582760273847644,0.0,-0.01313559443987014,0.1226920082986063,0.0
7,0.7588508328901998,0.7913480327247022,0.7714954244234683,-0.03249719983450239,-0.012644591533268468,0.6216224875123575,0.6204030902488916,0.6224798387096775,0.0012193972634658712,-0.0008573511973199999,0.84375,0.84375,0.84375,0.0,0.0,0.875,0.875,0.875,0.0,0.0,0.8423645320197044,0.8423645320197044,0.8423645320197044,0.0,0.0,0.7276068751089989,0.7276068751089989,0.7276068751089989,0.0,0.0,0.9958333333333333,0.9958333333333333,0.9958333333333333,0.0,0.0,0.17420445800026063,0.17811481960794165,,-0.003910361607681018,0.05217034382780955,0.08004145057518676,0.0,-0.02787110674737721,0.05217034382780955,0.0
3,1.124655214686715,1.1856105879596155,1.1964804330363776,-0.06095537327290046,-0.0718252183496626,1.0124012470737123,1.0465386398872487,1.0554435483870968,-0.03413739281353645,-0.04304230131338449,0.84375,0.84375,0.84375,0.0,0.0,0.875,0.875,0.875,0.0,0.0,0.8423645320197044,0.8423645320197044,0.8423645320197044,0.0,0.0,0.7276068751089989,0.7276068751089989,0.7276068751089989,0.0,0.0,0.9875,0.9708333333333333,0.9708333333333333,0.01666666666666672,0.01666666666666672,0.30684133435637195,0.2756778578449133,,0.031163476511458676,0.35118042477826455,0.04310729674934707,0.0,0.3080731280289175,0.35118042477826455,0.0
5,1.3838483670918897,1.4816434725634,1.4945269559497258,-0.09779510547151027,-0.1106785888578361,1.1345662631103137,1.210356643606148,1.2268145161290323,-0.0757903804958342,-0.09224825301871853,0.96875,0.90625,0.90625,0.0625,0.0625,0.96875,0.90625,0.90625,0.0625,0.0625,0.9687194525904204,0.906158357771261,0.906158357771261,0.06256109481915939,0.06256109481915939,0.9393364366277243,0.8140915784106943,0.8140915784106943,0.1252448582170299,0.1252448582170299,0.99609375,0.96875,0.96875,0.02734375,0.02734375,0.3954629512991611,0.3268937857749453,,0.06856916552421577,0.7147968485574491,0.05129029654373859,0.0,0.6635065520137104,0.7147968485574491,0.0
2,1.5394076913016426,1.5745553330421718,1.5487178326209212,-0.0351476417405292,-0.009310141319278653,1.1721019103773291,1.2671633638655102,1.2086693548387097,-0.09506145348818107,-0.036567444461380605,0.875,0.84375,0.875,0.03125,0.0,0.8947368421052632,0.868421052631579,0.8947368421052632,0.02631578947368418,0.0,0.8745098039215686,0.8435972629521017,0.8745098039215686,0.03091254096946694,0.0,0.7769911005144381,0.7294955398698875,0.7769911005144381,0.04749556064455063,0.0,0.8906882591093117,0.8987854251012146,0.8987854251012146,-0.00809716599190291,-0.00809716599190291,-0.15711398818251132,0.12439930406647359,,-0.2815132922489849,0.08446810153198235,0.19628893802101555,0.0,-0.1118208364890332,0.08446810153198235,0.0
1,1.1197807098772599,1.1812723111939831,1.2045860597907678,-0.061491601316723266,-0.08480534991350797,0.93209280098194,0.9699793523975906,0.9949596774193548,-0.03788655141565056,-0.06286687643741473,0.84375,0.84375,0.84375,0.0,0.0,0.875,0.875,0.875,0.0,0.0,0.8423645320197044,0.8423645320197044,0.8423645320197044,0.0,0.0,0.7276068751089989,0.7276068751089989,0.7276068751089989,0.0,0.0,0.925,0.9291666666666667,0.93125,-0.004166666666666652,-0.006249999999999978,0.32939165223076183,0.3011946984152384,,0.02819695381552345,0.20608604459360255,0.06325433108585787,0.0,0.14283171350774468,0.20608604459360255,0.0
32,1.0046376344253751,1.0963933615992882,1.067296131717133,-0.09175572717391312,-0.06265849729175788,0.8324075143694352,0.9057375968999803,0.888608870967742,-0.07333008253054518,-0.05620135659830683,0.84375,0.84375,0.84375,0.0,0.0,0.875,0.875,0.875,0.0,0.0,0.8423645320197044,0.8423645320197044,0.8423645320197044,0.0,0.0,0.7276068751089989,0.7276068751089989,0.7276068751089989,0.0,0.0,0.9249999999999999,0.9291666666666667,0.9291666666666667,-0.004166666666666763,-0.004166666666666763,-0.024506234666106116,0.11072202415646251,,-0.13522825882256861,0.18816418109913594,0.07122178142305652,0.0,0.11694239967607942,0.18816418109913594,0.0
31,1.556532653500878,1.606460078638769,1.6415104177594801,-0.049927425137890946,-0.08497776425860204,1.3819798877591996,1.414614942026314,1.438508064516129,-0.03263505426711455,-0.05652817675692945,0.96875,0.96875,0.96875,0.0,0.0,0.96875,0.96875,0.96875,0.0,0.0,0.9687194525904204,0.9687194525904204,0.9687194525904204,0.0,0.0,0.9393364366277243,0.9393364366277243,0.9393364366277243,0.0,0.0,1.0,0.99609375,1.0,0.00390625,0.0,0.0654010057782059,0.17802049561934857,,-0.11261948984114267,0.10593940992210617,0.13486680846744814,0.0,-0.028927398545341973,0.10593940992210617,0.0
29,0.9166602080823534,1.040073171494501,0.9792037966849636,-0.12341296341214769,-0.06254358860261022,0.675916427748044,0.7668400214729245,0.7414314516129032,-0.09092359372488057,-0.0655150238648593,0.96875,0.96875,0.96875,0.0,0.0,0.96875,0.96875,0.96875,0.0,0.0,0.9687194525904204,0.9687194525904204,0.9687194525904204,0.0,0.0,0.9393364366277243,0.9393364366277243,0.9393364366277243,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.13465296354004977,0.06222088657659742,,0.07243207696345236,0.07861968610479772,0.15825906590704558,0.0,-0.07963937980224786,0.07861968610479772,0.0
27,1.253220219072106,1.3279602657731375,1.3065636152706914,-0.07474004670103152,-0.05334339619858541,0.894416793570423,1.074460166215791,1.0403225806451613,-0.18004337264536807,-0.14590578707473822,0.84375,0.84375,0.84375,0.0,0.0,0.8452380952380952,0.8452380952380952,0.8452380952380952,0.0,0.0,0.8423645320197044,0.8423645320197044,0.8423645320197044,0.0,0.0,0.6864025490801687,0.6864025490801687,0.6864025490801687,0.0,0.0,0.9603174603174602,0.9642857142857142,0.9603174603174603,-0.003968253968253954,-1.1102230246251565e-16,0.21974018023701555,0.19759822959289708,,0.022141950644118474,0.28669636100382295,0.09699730193270023,0.0,0.18969905907112272,0.28669636100382295,0.0
25,1.5182748096166883,1.6220251466893536,1.5424217245211227,-0.10375033707266534,-0.024146914904434436,1.1561709024509161,1.3060170091098515,1.2711693548387097,-0.14984610665893539,-0.1149984523877936,0.9375,0.875,0.90625,0.0625,0.03125,0.9444444444444444,0.8888888888888888,0.9166666666666667,0.05555555555555558,0.02777777777777768,0.9372549019607843,0.875,0.906158357771261,0.062254901960784315,0.031096544189523345,0.8819171036881969,0.7777777777777778,0.828416869579514,0.10413932591041908,0.053500234108682876,0.9761904761904762,0.9841269841269841,0.9761904761904762,-0.007936507936507908,0.0,0.26299204410415894,-0.11891936593889872,,0.3819114100430577,0.7029365665263586,0.2863842573970675,0.0,0.4165523091292911,0.7029365665263586,0.0
