target,artifact_check,split_idx,pearson,spearman,used_in_verdict,why_not_used
arousal,stimulus_residual_split_subjects_not_used,133,-0.9999999999999998,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,134,-1.0,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,135,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,136,-1.0,-0.9999083535717271,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,137,-1.0,-0.9999083535717271,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,138,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,139,-0.9999999999999998,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,140,-0.9999999999999999,-0.9999083535717271,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,141,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,142,-0.9999999999999999,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,143,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,144,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,145,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,146,-0.9999999999999999,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,147,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,148,-0.9999999999999999,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,149,-0.9999999999999998,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,150,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,151,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,152,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,153,-0.9999999999999998,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,154,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,155,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,156,-0.9999999999999998,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,157,-0.9999999999999997,-0.9999083535717271,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,158,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,159,-0.9999999999999996,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,160,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,161,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,162,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,163,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,164,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,165,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,166,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,167,-0.9999999999999998,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,168,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,169,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,170,-0.9999999999999998,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,171,-0.9999999999999999,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,172,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,173,-0.9999999999999999,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,174,-0.9999999999999999,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,175,-0.9999999999999999,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,176,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,177,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,178,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,179,-0.9999999999999997,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,180,-0.9999999999999998,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,181,-0.9999999999999999,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,182,-0.9999999999999999,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,183,-0.9999999999999997,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,184,-1.0,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,185,-1.0,-0.9999083535717271,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,186,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,187,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,188,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,189,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,190,-0.9999999999999997,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,191,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,192,-0.9999999999999999,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,193,-0.9999999999999997,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,194,-0.9999999999999999,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,195,-0.9999999999999999,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,196,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,197,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,198,-0.9999999999999996,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
arousal,stimulus_residual_split_subjects_not_used,199,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,0,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,1,-1.0,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,2,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,3,-0.9999999999999998,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,4,-0.9999999999999997,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,5,-0.9999999999999997,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,6,-0.9999999999999999,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,7,-0.9999999999999998,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,8,-1.0,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,9,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,10,-1.0,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,11,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,12,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,13,-0.9999999999999998,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,14,-0.9999999999999997,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,15,-0.9999999999999998,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,16,-1.0,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,17,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,18,-0.9999999999999999,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,19,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,20,-0.9999999999999997,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,21,-1.0,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,22,-0.9999999999999998,-0.9995417510589603,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,23,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,24,-1.0,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,25,-1.0,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,26,-1.0,-0.9995417510589603,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,27,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,28,-1.0,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,29,-0.9999999999999999,-0.999266862170088,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,30,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,31,-0.9999999999999998,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,32,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,33,-0.9999999999999998,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,34,-0.9999999999999999,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,35,-0.9999999999999999,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,36,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,37,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,38,-1.0,-0.999266862170088,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,39,-0.9999999999999998,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,40,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,41,-1.0,-0.9999083535717271,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,42,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,43,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,44,-0.9999999999999998,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,45,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,46,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,47,-0.9999999999999998,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,48,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,49,-1.0,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,50,-0.9999999999999996,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,51,-0.9999999999999999,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,52,-0.9999999999999998,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,53,-0.9999999999999998,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,54,-0.9999999999999998,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,55,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,56,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,57,-1.0,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,58,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,59,-1.0,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,60,-1.0,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,61,-0.9999999999999999,-1.0,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,62,-1.0,-0.9998166987428466,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,63,-0.9999999999999998,-0.9999083535717271,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,64,-1.0,-0.9999083535717271,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
valence,stimulus_residual_split_subjects_not_used,65,-1.0,-0.9996334310850439,False,LOSO residuals are algebraically centered by stimulus; split-subject stimulus residual means can be forced into anti-correlation. Do not interpret near -1 as scientific stimulus reliability.
