target,k_calibration,model,locked_reference_model,subjects,candidate_rmse_pooled,locked_reference_rmse_pooled,pooled_lift_vs_locked_reference_rmse,lift_vs_stimulus_rmse,mean_subject_improvement_locked_minus_model,median_subject_improvement_locked_minus_model,ci95_low_mean_subject_improvement,ci95_high_mean_subject_improvement,signflip_p_one_sided_mean_gt_zero,wins,losses,ties,win_margin,sign_test_p_one_sided_wins_gt_losses,passes_confirmatory_metric,pearson,spearman,ccc
valence,2,bias_shrink4,bias_shrink4,63,1.2682655544825563,1.2682655544825563,0.0,-0.0106159501433151,0.0,0.0,0.0,0.0,1.0,0,0,63,0,,False,0.8640844970048273,0.8538750203972613,0.8569705851370403
valence,1,bias_shrink4,bias_shrink4,63,1.2689324999540377,1.2689324999540377,0.0,-0.0110608653464554,0.0,0.0,0.0,0.0,1.0,0,0,63,0,,False,0.8637844106024106,0.8524459320056762,0.8563127612355701
valence,8,stimulus_only,bias_shrink4,63,1.2563913320323266,1.2532767224469104,-0.0031146095854162,0.0,-0.004218024238672123,0.021666063118083168,-0.022961723145234838,0.012083656316261043,0.6822658867056647,41,22,0,19,0.011287486336628592,False,0.8668455834144522,0.8418513109894249,0.8585621275575023
valence,8,affine_residual_ridge1,bias_shrink4,63,1.2575727181791865,1.2532767224469104,-0.0042959957322761,-0.0011813861468599,0.005933681806394087,-0.04422112779549625,-0.03859881369840611,0.05598506922167288,0.4084295785210739,23,40,0,-17,0.9887125136633713,False,0.8684601016778929,0.8696561359832569,0.8658660797979584
valence,16,bias_shrink2,bias_shrink4,63,1.250840316008588,1.2461179604777664,-0.0047223555308215,0.0083723579148442,-0.004535041489140086,-0.004802872981418793,-0.005175443052222131,-0.0038808272586144162,1.0,4,59,0,-55,0.9999999999999954,False,0.8683068827097961,0.8612833687195789,0.8617159173899047
valence,16,bias_shrink1,bias_shrink4,63,1.2541849426260343,1.2461179604777664,-0.0080669821482679,0.0050277312973978,-0.007786132651249761,-0.007989259627866785,-0.008706646921380175,-0.006831258628461381,1.0,2,61,0,-59,0.9999999999999999,False,0.8675929677933026,0.8607972617627323,0.8612061499860305
valence,8,bias_shrink2,bias_shrink4,63,1.265139118360844,1.2532767224469104,-0.0118623959139336,-0.0087477863285174,-0.011359467364901683,-0.011937262474724708,-0.013079300426569141,-0.009526045067807526,1.0,4,59,0,-55,0.9999999999999954,False,0.8651133184430185,0.8574376038993335,0.8589305335876337
valence,16,bias_mean,bias_shrink4,63,1.2584444660876926,1.2461179604777664,-0.0123265056099262,0.0007682078357396,-0.011955907270840426,-0.012275285465951136,-0.013153656957818134,-0.010733637410636005,1.0,2,61,0,-59,0.9999999999999999,False,0.8666860916406363,0.8601498971789895,0.8605379028507526
valence,16,stimulus_only,bias_shrink4,63,1.2592126739234322,1.2461179604777664,-0.0130947134456658,0.0,-0.014205286867318954,0.014890607793494715,-0.03300639899462635,0.00269029768384973,0.9347532623368832,39,24,0,15,0.038462916804804625,False,0.8662681063029615,0.8410229146898008,0.8578952680574128
valence,16,bias_huber,bias_shrink4,63,1.2617577744880324,1.2461179604777664,-0.015639814010266,-0.0025451005646002,-0.015367520259368037,-0.015502730211493287,-0.01778372179624195,-0.012874503638761943,1.0,4,59,0,-55,0.9999999999999954,False,0.8659694615550364,0.8595040074265633,0.8599464907985649
valence,16,bias_trimmed_mean,bias_shrink4,63,1.2647548410856748,1.2461179604777664,-0.0186368806079084,-0.0055421671622426,-0.018041305423791294,-0.017677590258092124,-0.021366576290044917,-0.014763571310014665,1.0,4,59,0,-55,0.9999999999999954,False,0.865307331228276,0.8588721199509122,0.8593257924524317
valence,8,bias_shrink1,bias_shrink4,63,1.2752705970933758,1.2532767224469104,-0.0219938746464654,-0.0188792650610492,-0.02117659933592218,-0.022053096228219937,-0.02381450894710648,-0.018425066958611024,1.0,2,61,0,-59,0.9999999999999999,False,0.8629432034782708,0.8557260046263665,0.8572145182148448
valence,4,bias_shrink2,bias_shrink4,63,1.2875414928593756,1.2648099660691965,-0.022731526790179,-0.0296760633919497,-0.02204169995532287,-0.02390670962914454,-0.025281883662537637,-0.018533527841970033,1.0,4,59,0,-55,0.9999999999999954,False,0.8599621590806044,0.8519427334682782,0.8540611799733834
valence,2,bias_shrink2,bias_shrink4,63,1.3004351917384802,1.2682655544825563,-0.0321696372559239,-0.0427855873992391,-0.030978299335944048,-0.03265048694810013,-0.035763933321474914,-0.025811945195826778,1.0,4,59,0,-55,0.9999999999999954,False,0.856994142703329,0.8479254993171274,0.8511439278544009
valence,1,bias_shrink2,bias_shrink4,63,1.3033777390133836,1.2689324999540377,-0.0344452390593459,-0.0455061044058013,-0.033288822314674386,-0.03489053641766837,-0.0378231276720676,-0.028700711692733114,1.0,4,59,0,-55,0.9999999999999954,False,0.8560973701819703,0.8458217934432927,0.8499031187854118
valence,16,bias_median,bias_shrink4,63,1.282233207338439,1.2461179604777664,-0.0361152468606726,-0.0230205334150068,-0.03365339434370312,-0.02961311836540803,-0.04295493881389998,-0.02471957110439374,1.0,11,52,0,-41,0.9999999830891574,False,0.8616523127838966,0.8550493908448759,0.8560444495240356
valence,8,bias_mean,bias_shrink4,63,1.290363230106471,1.2532767224469104,-0.0370865076595605,-0.0339718980741443,-0.0359110959777071,-0.03568359948773514,-0.03945598628749754,-0.0322934334484886,1.0,1,62,0,-61,0.9999999999999999,False,0.859727484678201,0.8531759036162652,0.8545989482113859
valence,8,bias_trimmed_mean,bias_shrink4,63,1.2988447218321983,1.2532767224469104,-0.0455679993852879,-0.0424533897998717,-0.043829524201833135,-0.041043807055470394,-0.04911785836776339,-0.03867460555151356,1.0,2,61,0,-59,0.9999999999999999,False,0.8578746562288099,0.8514862666899594,0.8529283147140344
valence,8,bias_huber,bias_shrink4,63,1.300914546424927,1.2532767224469104,-0.0476378239780166,-0.0445232143926004,-0.045707450302216616,-0.04285049267759833,-0.05165585798536252,-0.03989248186229401,1.0,2,61,0,-59,0.9999999999999999,False,0.85744373731142,0.8509711489490109,0.8525405423071579
valence,4,bias_shrink1,bias_shrink4,63,1.3126167373980675,1.2648099660691965,-0.047806771328871,-0.0547513079306416,-0.04654626954068364,-0.05030611934033846,-0.052022797550005814,-0.04074629181908952,1.0,2,61,0,-59,0.9999999999999999,False,0.854535208501506,0.8475519480044725,0.849536266581472
valence,8,bias_median,bias_shrink4,63,1.325547628926616,1.2532767224469104,-0.0722709064797055,-0.0691562968942893,-0.0684114489399628,-0.0582290008335824,-0.08028938167401864,-0.056946970453026206,1.0,2,61,0,-59,0.9999999999999999,False,0.8521392663507643,0.8459623006527521,0.8477646416139559
valence,2,bias_shrink1,bias_shrink4,63,1.3490429855355677,1.2682655544825563,-0.0807774310530111,-0.0913933811963263,-0.07803742571277279,-0.07812126219067572,-0.08745075489240889,-0.06850411238790013,1.0,3,60,0,-57,0.9999999999999997,False,0.8463790295070469,0.8392957578859698,0.8420475915945866
valence,4,bias_mean,bias_shrink4,63,1.3609076564955682,1.2648099660691965,-0.0960976904263717,-0.1030422270281423,-0.09403178334698443,-0.10123326563926716,-0.10207500174917204,-0.08563782822138895,1.0,1,62,0,-61,0.9999999999999999,False,0.8441858780338527,0.8393525989597879,0.8406122041097138
valence,4,bias_trimmed_mean,bias_shrink4,63,1.3609076564955682,1.2648099660691965,-0.0960976904263717,-0.1030422270281423,-0.09403178334698443,-0.10123326563926716,-0.10211263260130153,-0.08551933795597416,1.0,1,62,0,-61,0.9999999999999999,False,0.8441858780338527,0.8393528885120297,0.8406122041097138
valence,1,bias_shrink1,bias_shrink4,63,1.3741419770130323,1.2689324999540377,-0.1052094770589948,-0.1162703424054503,-0.10185619125939435,-0.10309457659507903,-0.11234964760597353,-0.09112181152885525,1.0,0,63,0,-63,0.9999999999999999,False,0.8404399104303212,0.8327959115715311,0.8363211351308114
valence,4,bias_huber,bias_shrink4,63,1.3823986530634385,1.2648099660691965,-0.1175886869942419,-0.1245332235960126,-0.11377324639277545,-0.10796230246802763,-0.12626547826733484,-0.10147237087892189,1.0,1,62,0,-61,0.9999999999999999,False,0.8394780672464639,0.8351199438020599,0.8362965544381431
valence,4,affine_residual_ridge4,bias_shrink4,63,1.3893662089713927,1.2648099660691965,-0.1245562429021962,-0.1315007795039668,-0.1144364262627615,-0.1413820958790124,-0.15653736585208494,-0.06922867124357154,0.999950002499875,11,52,0,-41,0.9999999830891574,False,0.8410234468182265,0.8448534651247503,0.8398614034727627
valence,4,bias_median,bias_shrink4,63,1.394124768816167,1.2648099660691965,-0.1293148027469708,-0.1362593393487414,-0.12485959165166409,-0.1163026793757933,-0.1388155463736492,-0.1111482326250571,1.0,1,62,0,-61,0.9999999999999999,False,0.8368916733721704,0.8328134194210807,0.8339111467330574
valence,2,bias_huber,bias_shrink4,63,1.4886036771760185,1.2682655544825563,-0.2203381226934622,-0.2309540728367773,-0.21402325426444363,-0.2161817822768315,-0.23208629104037706,-0.19637261258407904,1.0,0,63,0,-63,0.9999999999999999,False,0.8164791302011302,0.815691121266421,0.8150693101521067
valence,2,bias_mean,bias_shrink4,63,1.4886036771760185,1.2682655544825563,-0.2203381226934622,-0.2309540728367773,-0.21402325426444363,-0.2161817822768315,-0.23216266500082336,-0.19642376793868316,1.0,0,63,0,-63,0.9999999999999999,False,0.8164791302011302,0.815691121266421,0.8150693101521067
valence,2,bias_median,bias_shrink4,63,1.4886036771760185,1.2682655544825563,-0.2203381226934622,-0.2309540728367773,-0.21402325426444363,-0.2161817822768315,-0.23209820205385878,-0.1965366333042987,1.0,0,63,0,-63,0.9999999999999999,False,0.8164791302011302,0.815691121266421,0.8150693101521067
valence,2,bias_trimmed_mean,bias_shrink4,63,1.4886036771760185,1.2682655544825563,-0.2203381226934622,-0.2309540728367773,-0.21402325426444363,-0.2161817822768315,-0.23226533286585735,-0.19615917433843175,1.0,0,63,0,-63,0.9999999999999999,False,0.8164791302011302,0.815691121266421,0.8150693101521067
valence,4,affine_residual_ridge1,bias_shrink4,63,1.5205066737241462,1.2648099660691965,-0.2556967076549497,-0.2626412442567203,-0.23685686785007187,-0.252170834454023,-0.29045230434473,-0.17811646680840146,1.0,5,58,0,-53,0.9999999999999308,False,0.8156887976457299,0.829281474758303,0.8156310863528999
valence,2,affine_residual_ridge4,bias_shrink4,63,1.5670876640726863,1.2682655544825563,-0.29882210959013,-0.3094380597334452,-0.2877757605580378,-0.2667120501133402,-0.31947281344957507,-0.25694686960033014,1.0,1,62,0,-61,0.9999999999999999,False,0.8020757519228394,0.8082187710503075,0.8018505112151004
valence,1,affine_residual_ridge1,bias_shrink4,63,1.7266932869546423,1.2689324999540377,-0.4577607870006048,-0.4688216523470603,-0.4450367753871093,-0.41923752902103906,-0.47673694018085716,-0.41481413810266937,1.0,0,63,0,-63,0.9999999999999999,False,0.7655507827817268,0.772237062437702,0.7655427937848154
valence,1,affine_residual_ridge4,bias_shrink4,63,1.7266932869546423,1.2689324999540377,-0.4577607870006048,-0.4688216523470603,-0.4450367753871093,-0.41923752902103906,-0.47708256586207415,-0.4149417560492445,1.0,0,63,0,-63,0.9999999999999999,False,0.7655507827817268,0.772237062437702,0.7655427937848154
valence,1,bias_huber,bias_shrink4,63,1.7266932869546423,1.2689324999540377,-0.4577607870006048,-0.4688216523470603,-0.4450367753871093,-0.41923752902103906,-0.47617590549985717,-0.4145395108118424,1.0,0,63,0,-63,0.9999999999999999,False,0.7655507827817268,0.772237062437702,0.7655427937848154
valence,1,bias_mean,bias_shrink4,63,1.7266932869546423,1.2689324999540377,-0.4577607870006048,-0.4688216523470603,-0.4450367753871093,-0.41923752902103906,-0.4768529273060177,-0.41439941226789867,1.0,0,63,0,-63,0.9999999999999999,False,0.7655507827817268,0.772237062437702,0.7655427937848154
valence,1,bias_median,bias_shrink4,63,1.7266932869546423,1.2689324999540377,-0.4577607870006048,-0.4688216523470603,-0.4450367753871093,-0.41923752902103906,-0.47657465210282113,-0.41477082122789716,1.0,0,63,0,-63,0.9999999999999999,False,0.7655507827817268,0.772237062437702,0.7655427937848154
valence,1,bias_trimmed_mean,bias_shrink4,63,1.7266932869546423,1.2689324999540377,-0.4577607870006048,-0.4688216523470603,-0.4450367753871093,-0.41923752902103906,-0.4773966805798796,-0.4147499850182706,1.0,0,63,0,-63,0.9999999999999999,False,0.7655507827817268,0.772237062437702,0.7655427937848154
valence,2,affine_residual_ridge1,bias_shrink4,63,1.8581279060340408,1.2682655544825563,-0.5898623515514849,-0.6004783016948001,-0.5680600476037972,-0.5334316633623468,-0.6225180392438427,-0.514188077712982,1.0,0,63,0,-63,0.9999999999999999,False,0.7448020158230115,0.7641489619866086,0.7435584779417079
