target,subject_id,k_calibration,repeat,model,eval_n,calibration_n,calibration_stimuli,tau2_train_subject_residual,sigma2_train_within_residual,fold_rmse,fold_mae,fold_pearson
valence,9,8,13,bias_shrink1,24,8,"Pinecone_1,Dog_6,9220,1750,1441,Lake_3,4220,3080",0.10886863425925924,1.597845042351769,1.2266976400177818,0.9378306878306879,0.9126849741764347
valence,9,8,13,bias_shrink2,24,8,"Pinecone_1,Dog_6,9220,1750,1441,Lake_3,4220,3080",0.10886863425925924,1.597845042351769,1.2355835328567093,0.9464285714285715,0.9126849741764347
valence,9,8,13,bias_shrink4,24,8,"Pinecone_1,Dog_6,9220,1750,1441,Lake_3,4220,3080",0.10886863425925924,1.597845042351769,1.249432977970371,0.9593253968253967,0.9126849741764347
valence,9,8,13,bias_shrink8,24,8,"Pinecone_1,Dog_6,9220,1750,1441,Lake_3,4220,3080",0.10886863425925924,1.597845042351769,1.2675951271847745,0.9754464285714285,0.9126849741764347
valence,9,8,13,bias_empirical_bayes,24,8,"Pinecone_1,Dog_6,9220,1750,1441,Lake_3,4220,3080",0.10886863425925924,1.597845042351769,1.2843937866315531,0.9896861493760523,0.9126849741764345
valence,9,8,13,bias_median,24,8,"Pinecone_1,Dog_6,9220,1750,1441,Lake_3,4220,3080",0.10886863425925924,1.597845042351769,1.3273676061682242,1.023809523809524,0.9126849741764347
valence,9,8,13,bias_huber,24,8,"Pinecone_1,Dog_6,9220,1750,1441,Lake_3,4220,3080",0.10886863425925924,1.597845042351769,1.2552752518887897,0.9646019464341823,0.9126849741764347
valence,9,8,13,bias_trimmed_mean,24,8,"Pinecone_1,Dog_6,9220,1750,1441,Lake_3,4220,3080",0.10886863425925924,1.597845042351769,1.204206534895409,0.9146825396825399,0.9126849741764347
valence,9,8,13,affine_residual_ridge1,24,8,"Pinecone_1,Dog_6,9220,1750,1441,Lake_3,4220,3080",0.10886863425925924,1.597845042351769,1.3678918729329743,1.200552548488949,0.9126849741764346
valence,9,8,13,affine_residual_ridge4,24,8,"Pinecone_1,Dog_6,9220,1750,1441,Lake_3,4220,3080",0.10886863425925924,1.597845042351769,1.3458874940934682,1.1754970389170898,0.9126849741764346
valence,9,8,13,kernel_residual_shrink4,24,8,"Pinecone_1,Dog_6,9220,1750,1441,Lake_3,4220,3080",0.10886863425925924,1.597845042351769,1.2353564024287726,0.9803236405955152,0.9211676840650465
valence,9,8,14,stimulus_only,24,8,"Dummy_1,Tumor_1,Depressed_pose_4,1750,3170,5760,3063,3080",0.10886863425925924,1.597845042351769,1.50988804378401,1.2440476190476188,0.8319514138607015
valence,9,8,14,bias_mean,24,8,"Dummy_1,Tumor_1,Depressed_pose_4,1750,3170,5760,3063,3080",0.10886863425925924,1.597845042351769,1.3987968591118671,1.1726190476190477,0.8319514138607016
valence,9,8,14,bias_shrink1,24,8,"Dummy_1,Tumor_1,Depressed_pose_4,1750,3170,5760,3063,3080",0.10886863425925924,1.597845042351769,1.4087133913600838,1.1805555555555556,0.8319514138607016
valence,9,8,14,bias_shrink2,24,8,"Dummy_1,Tumor_1,Depressed_pose_4,1750,3170,5760,3063,3080",0.10886863425925924,1.597845042351769,1.4171087745517508,1.186904761904762,0.8319514138607015
valence,9,8,14,bias_shrink4,24,8,"Dummy_1,Tumor_1,Depressed_pose_4,1750,3170,5760,3063,3080",0.10886863425925924,1.597845042351769,1.430455107320379,1.1964285714285714,0.8319514138607015
valence,9,8,14,bias_shrink8,24,8,"Dummy_1,Tumor_1,Depressed_pose_4,1750,3170,5760,3063,3080",0.10886863425925924,1.597845042351769,1.4483746461624694,1.2083333333333333,0.8319514138607015
valence,9,8,14,bias_empirical_bayes,24,8,"Dummy_1,Tumor_1,Depressed_pose_4,1750,3170,5760,3063,3080",0.10886863425925924,1.597845042351769,1.4653082880876296,1.2188488194659783,0.8319514138607017
valence,9,8,14,bias_median,24,8,"Dummy_1,Tumor_1,Depressed_pose_4,1750,3170,5760,3063,3080",0.10886863425925924,1.597845042351769,1.362458262482489,1.1488095238095237,0.8319514138607015
valence,9,8,14,bias_huber,24,8,"Dummy_1,Tumor_1,Depressed_pose_4,1750,3170,5760,3063,3080",0.10886863425925924,1.597845042351769,1.3850776336481487,1.164635690475212,0.8319514138607015
valence,9,8,14,bias_trimmed_mean,24,8,"Dummy_1,Tumor_1,Depressed_pose_4,1750,3170,5760,3063,3080",0.10886863425925924,1.597845042351769,1.3917883567309983,1.1686507936507937,0.8319514138607015
valence,9,8,14,affine_residual_ridge1,24,8,"Dummy_1,Tumor_1,Depressed_pose_4,1750,3170,5760,3063,3080",0.10886863425925924,1.597845042351769,1.4047886569817591,1.184526398782013,0.8319514138607014
valence,9,8,14,affine_residual_ridge4,24,8,"Dummy_1,Tumor_1,Depressed_pose_4,1750,3170,5760,3063,3080",0.10886863425925924,1.597845042351769,1.4042871316028136,1.1838107527980786,0.8319514138607016
valence,9,8,14,kernel_residual_shrink4,24,8,"Dummy_1,Tumor_1,Depressed_pose_4,1750,3170,5760,3063,3080",0.10886863425925924,1.597845042351769,1.4721459265793626,1.225589178375433,0.8301436816544194
valence,9,8,15,stimulus_only,24,8,"3053,Dog_18,Dog_6,8492,Yarn_1,Snow_1,5760,3063",0.10886863425925924,1.597845042351769,1.3997084244475302,1.119047619047619,0.8717470077050081
valence,9,8,15,bias_mean,24,8,"3053,Dog_18,Dog_6,8492,Yarn_1,Snow_1,5760,3063",0.10886863425925924,1.597845042351769,1.2545410711968452,1.0104166666666667,0.8717470077050079
valence,9,8,15,bias_shrink1,24,8,"3053,Dog_18,Dog_6,8492,Yarn_1,Snow_1,5760,3063",0.10886863425925924,1.597845042351769,1.2637253513593965,1.0171957671957672,0.8717470077050079
valence,9,8,15,bias_shrink2,24,8,"3053,Dog_18,Dog_6,8492,Yarn_1,Snow_1,5760,3063",0.10886863425925924,1.597845042351769,1.2724180205607036,1.0238095238095237,0.8717470077050079
valence,9,8,15,bias_shrink4,24,8,"3053,Dog_18,Dog_6,8492,Yarn_1,Snow_1,5760,3063",0.10886863425925924,1.597845042351769,1.2876418531370102,1.0337301587301588,0.8717470077050079
valence,9,8,15,bias_shrink8,24,8,"3053,Dog_18,Dog_6,8492,Yarn_1,Snow_1,5760,3063",0.10886863425925924,1.597845042351769,1.3102304640969158,1.0513392857142856,0.8717470077050079
valence,9,8,15,bias_empirical_bayes,24,8,"3053,Dog_18,Dog_6,8492,Yarn_1,Snow_1,5760,3063",0.10886863425925924,1.597845042351769,1.333321936013458,1.0677697327965439,0.8717470077050081
valence,9,8,15,bias_median,24,8,"3053,Dog_18,Dog_6,8492,Yarn_1,Snow_1,5760,3063",0.10886863425925924,1.597845042351769,1.2576297758327863,1.0119047619047619,0.8717470077050079
valence,9,8,15,bias_huber,24,8,"3053,Dog_18,Dog_6,8492,Yarn_1,Snow_1,5760,3063",0.10886863425925924,1.597845042351769,1.3033630969126597,1.0460087193875944,0.8717470077050078
valence,9,8,15,bias_trimmed_mean,24,8,"3053,Dog_18,Dog_6,8492,Yarn_1,Snow_1,5760,3063",0.10886863425925924,1.597845042351769,1.3054047773212192,1.0476190476190477,0.8717470077050081
valence,9,8,15,affine_residual_ridge1,24,8,"3053,Dog_18,Dog_6,8492,Yarn_1,Snow_1,5760,3063",0.10886863425925924,1.597845042351769,1.2377526695945902,1.0332351720615465,0.8717470077050078
valence,9,8,15,affine_residual_ridge4,24,8,"3053,Dog_18,Dog_6,8492,Yarn_1,Snow_1,5760,3063",0.10886863425925924,1.597845042351769,1.2380999835410067,1.0309081293442128,0.871747007705008
valence,9,8,15,kernel_residual_shrink4,24,8,"3053,Dog_18,Dog_6,8492,Yarn_1,Snow_1,5760,3063",0.10886863425925924,1.597845042351769,1.2979478444732493,1.038264440634191,0.8755939051925548
valence,9,8,16,stimulus_only,24,8,"Garbage_dump_6,8370,1750,Yarn_1,9331,Beach_1,5760,3063",0.10886863425925924,1.597845042351769,1.3905658809951276,1.0833333333333333,0.8778480982604894
valence,9,8,16,bias_mean,24,8,"Garbage_dump_6,8370,1750,Yarn_1,9331,Beach_1,5760,3063",0.10886863425925924,1.597845042351769,1.2434778827538346,0.9761904761904763,0.8778480982604897
valence,9,8,16,bias_shrink1,24,8,"Garbage_dump_6,8370,1750,Yarn_1,9331,Beach_1,5760,3063",0.10886863425925924,1.597845042351769,1.251529676281088,0.9761904761904762,0.8778480982604897
valence,9,8,16,bias_shrink2,24,8,"Garbage_dump_6,8370,1750,Yarn_1,9331,Beach_1,5760,3063",0.10886863425925924,1.597845042351769,1.2595755682946927,0.9833333333333334,0.8778480982604897
valence,9,8,16,bias_shrink4,24,8,"Garbage_dump_6,8370,1750,Yarn_1,9331,Beach_1,5760,3063",0.10886863425925924,1.597845042351769,1.2742544839222338,0.9940476190476192,0.8778480982604896
valence,9,8,16,bias_shrink8,24,8,"Garbage_dump_6,8370,1750,Yarn_1,9331,Beach_1,5760,3063",0.10886863425925924,1.597845042351769,1.2968577113428394,1.0111607142857142,0.8778480982604896
valence,9,8,16,bias_empirical_bayes,24,8,"Garbage_dump_6,8370,1750,Yarn_1,9331,Beach_1,5760,3063",0.10886863425925924,1.597845042351769,1.320573792254408,1.028905597134553,0.8778480982604896
valence,9,8,16,bias_median,24,8,"Garbage_dump_6,8370,1750,Yarn_1,9331,Beach_1,5760,3063",0.10886863425925924,1.597845042351769,1.251529676281088,0.9761904761904762,0.8778480982604897
valence,9,8,16,bias_huber,24,8,"Garbage_dump_6,8370,1750,Yarn_1,9331,Beach_1,5760,3063",0.10886863425925924,1.597845042351769,1.2681724127417189,0.9898762312920324,0.8778480982604896
valence,9,8,16,bias_trimmed_mean,24,8,"Garbage_dump_6,8370,1750,Yarn_1,9331,Beach_1,5760,3063",0.10886863425925924,1.597845042351769,1.271303721353571,0.9920634920634921,0.8778480982604896
valence,9,8,16,affine_residual_ridge1,24,8,"Garbage_dump_6,8370,1750,Yarn_1,9331,Beach_1,5760,3063",0.10886863425925924,1.597845042351769,1.2336739313499296,0.9684893354979568,0.8778480982604898
valence,9,8,16,affine_residual_ridge4,24,8,"Garbage_dump_6,8370,1750,Yarn_1,9331,Beach_1,5760,3063",0.10886863425925924,1.597845042351769,1.234183004442124,0.9685054362098849,0.8778480982604898
valence,9,8,16,kernel_residual_shrink4,24,8,"Garbage_dump_6,8370,1750,Yarn_1,9331,Beach_1,5760,3063",0.10886863425925924,1.597845042351769,1.3213705709348134,1.014164186123724,0.8798368302256512
valence,9,8,17,stimulus_only,24,8,"Garbage_dump_6,Dog_26,8370,2491,Lake_3,3170,8080,5760",0.10886863425925924,1.597845042351769,1.343287671613003,1.011904761904762,0.8893716670877796
valence,9,8,17,bias_mean,24,8,"Garbage_dump_6,Dog_26,8370,2491,Lake_3,3170,8080,5760",0.10886863425925924,1.597845042351769,1.1912646198715984,0.9047619047619048,0.8893716670877796
valence,9,8,17,bias_shrink1,24,8,"Garbage_dump_6,Dog_26,8370,2491,Lake_3,3170,8080,5760",0.10886863425925924,1.597845042351769,1.2009329119091232,0.9100529100529101,0.8893716670877797
valence,9,8,17,bias_shrink2,24,8,"Garbage_dump_6,Dog_26,8370,2491,Lake_3,3170,8080,5760",0.10886863425925924,1.597845042351769,1.2100767390069582,0.9166666666666666,0.8893716670877797
valence,9,8,17,bias_shrink4,24,8,"Garbage_dump_6,Dog_26,8370,2491,Lake_3,3170,8080,5760",0.10886863425925924,1.597845042351769,1.2260748905300234,0.9265873015873017,0.8893716670877797
valence,9,8,17,bias_shrink8,24,8,"Garbage_dump_6,Dog_26,8370,2491,Lake_3,3170,8080,5760",0.10886863425925924,1.597845042351769,1.2497767657808792,0.9441964285714285,0.8893716670877796
valence,9,8,17,bias_empirical_bayes,24,8,"Garbage_dump_6,Dog_26,8370,2491,Lake_3,3170,8080,5760",0.10886863425925924,1.597845042351769,1.2739644737168974,0.9606268756536865,0.8893716670877797
valence,9,8,17,bias_median,24,8,"Garbage_dump_6,Dog_26,8370,2491,Lake_3,3170,8080,5760",0.10886863425925924,1.597845042351769,1.1945169518677077,0.9047619047619048,0.8893716670877797
valence,9,8,17,bias_huber,24,8,"Garbage_dump_6,Dog_26,8370,2491,Lake_3,3170,8080,5760",0.10886863425925924,1.597845042351769,1.1912646198715984,0.9047619047619048,0.8893716670877796
valence,9,8,17,bias_trimmed_mean,24,8,"Garbage_dump_6,Dog_26,8370,2491,Lake_3,3170,8080,5760",0.10886863425925924,1.597845042351769,1.216151694202108,0.9206349206349206,0.8893716670877797
valence,9,8,17,affine_residual_ridge1,24,8,"Garbage_dump_6,Dog_26,8370,2491,Lake_3,3170,8080,5760",0.10886863425925924,1.597845042351769,1.386524275487423,1.097876589042637,0.8893716670877795
valence,9,8,17,affine_residual_ridge4,24,8,"Garbage_dump_6,Dog_26,8370,2491,Lake_3,3170,8080,5760",0.10886863425925924,1.597845042351769,1.3675141207042072,1.0750291830821503,0.8893716670877793
valence,9,8,17,kernel_residual_shrink4,24,8,"Garbage_dump_6,Dog_26,8370,2491,Lake_3,3170,8080,5760",0.10886863425925924,1.597845042351769,1.286323619282094,0.9845853817157725,0.8979463461005356
valence,9,8,18,stimulus_only,24,8,"3053,Garbage_dump_6,8370,9220,Flowers_6,Yarn_1,3170,8080",0.10886863425925924,1.597845042351769,1.3296078906418776,1.017857142857143,0.883753236874898
valence,9,8,18,bias_mean,24,8,"3053,Garbage_dump_6,8370,9220,Flowers_6,Yarn_1,3170,8080",0.10886863425925924,1.597845042351769,1.212533750143927,0.9940476190476191,0.883753236874898
valence,9,8,18,bias_shrink1,24,8,"3053,Garbage_dump_6,8370,9220,Flowers_6,Yarn_1,3170,8080",0.10886863425925924,1.597845042351769,1.2053697987447154,0.9675925925925926,0.8837532368748983
valence,9,8,18,bias_shrink2,24,8,"3053,Garbage_dump_6,8370,9220,Flowers_6,Yarn_1,3170,8080",0.10886863425925924,1.597845042351769,1.2033824212197386,0.9464285714285715,0.8837532368748983
valence,9,8,18,bias_shrink4,24,8,"3053,Garbage_dump_6,8370,9220,Flowers_6,Yarn_1,3170,8080",0.10886863425925924,1.597845042351769,1.2066754988965294,0.9384920634920634,0.883753236874898
valence,9,8,18,bias_shrink8,24,8,"3053,Garbage_dump_6,8370,9220,Flowers_6,Yarn_1,3170,8080",0.10886863425925924,1.597845042351769,1.221268438403063,0.9464285714285716,0.8837532368748983
valence,9,8,18,bias_empirical_bayes,24,8,"3053,Garbage_dump_6,8370,9220,Flowers_6,Yarn_1,3170,8080",0.10886863425925924,1.597845042351769,1.2435307270239564,0.9639543816496469,0.8837532368748978
valence,9,8,18,bias_median,24,8,"3053,Garbage_dump_6,8370,9220,Flowers_6,Yarn_1,3170,8080",0.10886863425925924,1.597845042351769,1.2033824212197386,0.9464285714285715,0.8837532368748983
valence,9,8,18,bias_huber,24,8,"3053,Garbage_dump_6,8370,9220,Flowers_6,Yarn_1,3170,8080",0.10886863425925924,1.597845042351769,1.2057636973481591,0.9697696031716542,0.883753236874898
valence,9,8,18,bias_trimmed_mean,24,8,"3053,Garbage_dump_6,8370,9220,Flowers_6,Yarn_1,3170,8080",0.10886863425925924,1.597845042351769,1.2058530725810095,0.9702380952380952,0.883753236874898
valence,9,8,18,affine_residual_ridge1,24,8,"3053,Garbage_dump_6,8370,9220,Flowers_6,Yarn_1,3170,8080",0.10886863425925924,1.597845042351769,1.1994595520477427,0.9891571420683564,0.8837532368748978
valence,9,8,18,affine_residual_ridge4,24,8,"3053,Garbage_dump_6,8370,9220,Flowers_6,Yarn_1,3170,8080",0.10886863425925924,1.597845042351769,1.1999966657345325,0.9894553326074557,0.8837532368748979
valence,9,8,18,kernel_residual_shrink4,24,8,"3053,Garbage_dump_6,8370,9220,Flowers_6,Yarn_1,3170,8080",0.10886863425925924,1.597845042351769,1.3044096973893733,1.0169178428796388,0.8702714570681233
valence,9,8,19,stimulus_only,24,8,"Tumor_1,Miserable_pose_3,Garbage_dump_6,9220,8492,2491,9360,Snow_1",0.10886863425925924,1.597845042351769,1.1873769180753984,0.9285714285714285,0.9038980982421203
valence,9,8,19,bias_mean,24,8,"Tumor_1,Miserable_pose_3,Garbage_dump_6,9220,8492,2491,9360,Snow_1",0.10886863425925924,1.597845042351769,1.1996226022191738,0.9776785714285715,0.9038980982421203
valence,9,8,19,bias_shrink1,24,8,"Tumor_1,Miserable_pose_3,Garbage_dump_6,9220,8492,2491,9360,Snow_1",0.10886863425925924,1.597845042351769,1.15783287720178,0.9140211640211641,0.9038980982421204
valence,9,8,19,bias_shrink2,24,8,"Tumor_1,Miserable_pose_3,Garbage_dump_6,9220,8492,2491,9360,Snow_1",0.10886863425925924,1.597845042351769,1.1308897225750398,0.875,0.9038980982421204
valence,9,8,19,bias_shrink4,24,8,"Tumor_1,Miserable_pose_3,Garbage_dump_6,9220,8492,2491,9360,Snow_1",0.10886863425925924,1.597845042351769,1.102267812768639,0.8253968253968255,0.9038980982421204
valence,9,8,19,bias_shrink8,24,8,"Tumor_1,Miserable_pose_3,Garbage_dump_6,9220,8492,2491,9360,Snow_1",0.10886863425925924,1.597845042351769,1.0878088153290002,0.790922619047619,0.9038980982421203
valence,9,8,19,bias_empirical_bayes,24,8,"Tumor_1,Miserable_pose_3,Garbage_dump_6,9220,8492,2491,9360,Snow_1",0.10886863425925924,1.597845042351769,1.0954133818465335,0.8062362692952534,0.9038980982421204
valence,9,8,19,bias_median,24,8,"Tumor_1,Miserable_pose_3,Garbage_dump_6,9220,8492,2491,9360,Snow_1",0.10886863425925924,1.597845042351769,1.1308897225750398,0.875,0.9038980982421204
valence,9,8,19,bias_huber,24,8,"Tumor_1,Miserable_pose_3,Garbage_dump_6,9220,8492,2491,9360,Snow_1",0.10886863425925924,1.597845042351769,1.1996226022191738,0.9776785714285715,0.9038980982421203
valence,9,8,19,bias_trimmed_mean,24,8,"Tumor_1,Miserable_pose_3,Garbage_dump_6,9220,8492,2491,9360,Snow_1",0.10886863425925924,1.597845042351769,1.1971242942834794,0.9742063492063493,0.9038980982421204
valence,9,8,19,affine_residual_ridge1,24,8,"Tumor_1,Miserable_pose_3,Garbage_dump_6,9220,8492,2491,9360,Snow_1",0.10886863425925924,1.597845042351769,1.6008661253984984,1.3129846832062297,0.9038980982421206
valence,9,8,19,affine_residual_ridge4,24,8,"Tumor_1,Miserable_pose_3,Garbage_dump_6,9220,8492,2491,9360,Snow_1",0.10886863425925924,1.597845042351769,1.5506425661987004,1.2728832538650483,0.9038980982421203
valence,9,8,19,kernel_residual_shrink4,24,8,"Tumor_1,Miserable_pose_3,Garbage_dump_6,9220,8492,2491,9360,Snow_1",0.10886863425925924,1.597845042351769,1.0587235949726428,0.790694608021905,0.9122349038162098
valence,9,16,0,stimulus_only,16,16,"Dummy_1,3053,Depressed_pose_4,Dog_26,Dog_6,Lake_12,Flowers_6,Yarn_1,9331,2491,9360,3170,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.3514919948874644,1.0535714285714284,0.8844860078678433
valence,9,16,0,bias_mean,16,16,"Dummy_1,3053,Depressed_pose_4,Dog_26,Dog_6,Lake_12,Flowers_6,Yarn_1,9331,2491,9360,3170,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.2368246972116352,1.0279017857142856,0.8844860078678433
valence,9,16,0,bias_shrink1,16,16,"Dummy_1,3053,Depressed_pose_4,Dog_26,Dog_6,Lake_12,Flowers_6,Yarn_1,9331,2491,9360,3170,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.234371976169491,1.0231092436974791,0.8844860078678433
valence,9,16,0,bias_shrink2,16,16,"Dummy_1,3053,Depressed_pose_4,Dog_26,Dog_6,Lake_12,Flowers_6,Yarn_1,9331,2491,9360,3170,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.233188792576202,1.0188492063492065,0.884486007867843
valence,9,16,0,bias_shrink4,16,16,"Dummy_1,3053,Depressed_pose_4,Dog_26,Dog_6,Lake_12,Flowers_6,Yarn_1,9331,2491,9360,3170,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.2333379297579363,1.011607142857143,0.8844860078678433
valence,9,16,0,bias_shrink8,16,16,"Dummy_1,3053,Depressed_pose_4,Dog_26,Dog_6,Lake_12,Flowers_6,Yarn_1,9331,2491,9360,3170,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.2386531481069236,1.0007440476190474,0.8844860078678433
valence,9,16,0,bias_empirical_bayes,16,16,"Dummy_1,3053,Depressed_pose_4,Dog_26,Dog_6,Lake_12,Flowers_6,Yarn_1,9331,2491,9360,3170,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.251288765864735,1.0110777298069076,0.8844860078678434
valence,9,16,0,bias_median,16,16,"Dummy_1,3053,Depressed_pose_4,Dog_26,Dog_6,Lake_12,Flowers_6,Yarn_1,9331,2491,9360,3170,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.2340823245122141,1.0089285714285716,0.8844860078678433
valence,9,16,0,bias_huber,16,16,"Dummy_1,3053,Depressed_pose_4,Dog_26,Dog_6,Lake_12,Flowers_6,Yarn_1,9331,2491,9360,3170,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.233293599831159,1.0118257038682046,0.8844860078678433
valence,9,16,0,bias_trimmed_mean,16,16,"Dummy_1,3053,Depressed_pose_4,Dog_26,Dog_6,Lake_12,Flowers_6,Yarn_1,9331,2491,9360,3170,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.2340823245122141,1.0089285714285716,0.8844860078678433
valence,9,16,0,affine_residual_ridge1,16,16,"Dummy_1,3053,Depressed_pose_4,Dog_26,Dog_6,Lake_12,Flowers_6,Yarn_1,9331,2491,9360,3170,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.243098310910956,1.0779641423835282,0.8844860078678434
valence,9,16,0,affine_residual_ridge4,16,16,"Dummy_1,3053,Depressed_pose_4,Dog_26,Dog_6,Lake_12,Flowers_6,Yarn_1,9331,2491,9360,3170,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.2422272192589305,1.0755781992062978,0.8844860078678434
valence,9,16,0,kernel_residual_shrink4,16,16,"Dummy_1,3053,Depressed_pose_4,Dog_26,Dog_6,Lake_12,Flowers_6,Yarn_1,9331,2491,9360,3170,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.2422126025316298,1.0500750829584726,0.8913796417022785
valence,9,16,1,stimulus_only,16,16,"Dummy_1,Tumor_1,Dog_18,Pinecone_1,Dog_26,8370,Dog_6,2314,8492,1441,Flowers_6,Yarn_1,9331,Beach_1,3170,3080",0.10886863425925924,1.597845042351769,1.3500755836739857,1.0446428571428572,0.8645428055429994
valence,9,16,1,bias_mean,16,16,"Dummy_1,Tumor_1,Dog_18,Pinecone_1,Dog_26,8370,Dog_6,2314,8492,1441,Flowers_6,Yarn_1,9331,Beach_1,3170,3080",0.10886863425925924,1.597845042351769,1.1693361102674928,0.9375,0.8645428055429993
valence,9,16,1,bias_shrink1,16,16,"Dummy_1,Tumor_1,Dog_18,Pinecone_1,Dog_26,8370,Dog_6,2314,8492,1441,Flowers_6,Yarn_1,9331,Beach_1,3170,3080",0.10886863425925924,1.597845042351769,1.1748582138332258,0.9375,0.8645428055429994
valence,9,16,1,bias_shrink2,16,16,"Dummy_1,Tumor_1,Dog_18,Pinecone_1,Dog_26,8370,Dog_6,2314,8492,1441,Flowers_6,Yarn_1,9331,Beach_1,3170,3080",0.10886863425925924,1.597845042351769,1.1803604614040817,0.9375,0.8645428055429994
valence,9,16,1,bias_shrink4,16,16,"Dummy_1,Tumor_1,Dog_18,Pinecone_1,Dog_26,8370,Dog_6,2314,8492,1441,Flowers_6,Yarn_1,9331,Beach_1,3170,3080",0.10886863425925924,1.597845042351769,1.1909737055648788,0.9446428571428571,0.8645428055429994
valence,9,16,1,bias_shrink8,16,16,"Dummy_1,Tumor_1,Dog_18,Pinecone_1,Dog_26,8370,Dog_6,2314,8492,1441,Flowers_6,Yarn_1,9331,Beach_1,3170,3080",0.10886863425925924,1.597845042351769,1.2097839052928705,0.9613095238095238,0.8645428055429994
valence,9,16,1,bias_empirical_bayes,16,16,"Dummy_1,Tumor_1,Dog_18,Pinecone_1,Dog_26,8370,Dog_6,2314,8492,1441,Flowers_6,Yarn_1,9331,Beach_1,3170,3080",0.10886863425925924,1.597845042351769,1.234026471086339,0.9794470453397568,0.8645428055429994
valence,9,16,1,bias_median,16,16,"Dummy_1,Tumor_1,Dog_18,Pinecone_1,Dog_26,8370,Dog_6,2314,8492,1441,Flowers_6,Yarn_1,9331,Beach_1,3170,3080",0.10886863425925924,1.597845042351769,1.1839703181607697,0.9375,0.8645428055429994
valence,9,16,1,bias_huber,16,16,"Dummy_1,Tumor_1,Dog_18,Pinecone_1,Dog_26,8370,Dog_6,2314,8492,1441,Flowers_6,Yarn_1,9331,Beach_1,3170,3080",0.10886863425925924,1.597845042351769,1.1871484437003983,0.940823415577956,0.8645428055429994
valence,9,16,1,bias_trimmed_mean,16,16,"Dummy_1,Tumor_1,Dog_18,Pinecone_1,Dog_26,8370,Dog_6,2314,8492,1441,Flowers_6,Yarn_1,9331,Beach_1,3170,3080",0.10886863425925924,1.597845042351769,1.1909737055648788,0.9446428571428571,0.8645428055429992
valence,9,16,1,affine_residual_ridge1,16,16,"Dummy_1,Tumor_1,Dog_18,Pinecone_1,Dog_26,8370,Dog_6,2314,8492,1441,Flowers_6,Yarn_1,9331,Beach_1,3170,3080",0.10886863425925924,1.597845042351769,1.1650856221906076,0.9335488505747127,0.8645428055429991
valence,9,16,1,affine_residual_ridge4,16,16,"Dummy_1,Tumor_1,Dog_18,Pinecone_1,Dog_26,8370,Dog_6,2314,8492,1441,Flowers_6,Yarn_1,9331,Beach_1,3170,3080",0.10886863425925924,1.597845042351769,1.1651996693324225,0.9336570709893797,0.8645428055429992
valence,9,16,1,kernel_residual_shrink4,16,16,"Dummy_1,Tumor_1,Dog_18,Pinecone_1,Dog_26,8370,Dog_6,2314,8492,1441,Flowers_6,Yarn_1,9331,Beach_1,3170,3080",0.10886863425925924,1.597845042351769,1.147339315518639,0.9263958570723647,0.8831660336130854
valence,9,16,2,stimulus_only,16,16,"Dog_18,Pinecone_1,Depressed_pose_4,Dog_26,Dog_6,9220,8492,1441,Flowers_6,Yarn_1,Beach_1,Lake_3,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.2555997022319247,0.9464285714285714,0.9049978341386233
valence,9,16,2,bias_mean,16,16,"Dog_18,Pinecone_1,Depressed_pose_4,Dog_26,Dog_6,9220,8492,1441,Flowers_6,Yarn_1,Beach_1,Lake_3,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.0672911185017202,0.8392857142857142,0.9049978341386234
valence,9,16,2,bias_shrink1,16,16,"Dog_18,Pinecone_1,Depressed_pose_4,Dog_26,Dog_6,9220,8492,1441,Flowers_6,Yarn_1,Beach_1,Lake_3,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.0721368560188747,0.8392857142857142,0.9049978341386233
valence,9,16,2,bias_shrink2,16,16,"Dog_18,Pinecone_1,Depressed_pose_4,Dog_26,Dog_6,9220,8492,1441,Flowers_6,Yarn_1,Beach_1,Lake_3,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.0771744810780726,0.8392857142857142,0.9049978341386234
valence,9,16,2,bias_shrink4,16,16,"Dog_18,Pinecone_1,Depressed_pose_4,Dog_26,Dog_6,9220,8492,1441,Flowers_6,Yarn_1,Beach_1,Lake_3,8080,4220,5760,3080",0.10886863425925924,1.597845042351769,1.0872873941838104,0.8410714285714286,0.9049978341386234
