scope,test_subject,task,eeg_accuracy,stimulus_accuracy,delta_accuracy_eeg_minus_stimulus,eeg_balanced_accuracy,stimulus_balanced_accuracy,delta_balanced_accuracy_eeg_minus_stimulus,eeg_macro_f1,stimulus_macro_f1,delta_macro_f1_eeg_minus_stimulus,eeg_weighted_f1,stimulus_weighted_f1,delta_weighted_f1_eeg_minus_stimulus,eeg_mcc,stimulus_mcc,delta_mcc_eeg_minus_stimulus,eeg_cohen_kappa,stimulus_cohen_kappa,delta_cohen_kappa_eeg_minus_stimulus,eeg_auroc,stimulus_auroc,delta_auroc_eeg_minus_stimulus,eeg_average_precision,stimulus_average_precision,delta_average_precision_eeg_minus_stimulus,eeg_accuracy_lift_vs_majority,stimulus_accuracy_lift_vs_majority,delta_accuracy_lift_vs_majority_eeg_minus_stimulus,eeg_dimension_hamming_accuracy,stimulus_dimension_hamming_accuracy,delta_dimension_hamming_accuracy_eeg_minus_stimulus,eeg_both_dimensions_correct_rate,stimulus_both_dimensions_correct_rate,delta_both_dimensions_correct_rate_eeg_minus_stimulus,eeg_neither_dimension_correct_rate,stimulus_neither_dimension_correct_rate,delta_neither_dimension_correct_rate_eeg_minus_stimulus
subject,31.0,arousal_high_low,0.875,0.84375,0.03125,0.8666666666666667,0.8333333333333333,0.03333333333333344,0.8704453441295547,0.8358974358974359,0.03454790823211873,0.8719635627530364,0.8381410256410257,0.033822537112010775,0.7704873741021288,0.7177405625652734,0.05274681153685534,0.7450199203187251,0.6799999999999999,0.06501992031872517,0.9176470588235295,0.9372549019607842,-0.01960784313725472,0.9307539682539682,0.9501400560224089,-0.019386087768440752,0.34375,0.3125,0.03125,,,,,,,,,
subject,32.0,arousal_high_low,0.875,0.875,0.0,0.8545454545454545,0.8545454545454545,0.0,0.8545454545454545,0.8545454545454545,0.0,0.875,0.875,0.0,0.7090909090909091,0.7090909090909091,0.0,0.7090909090909091,0.7090909090909091,0.0,0.9590909090909091,0.9659090909090908,-0.006818181818181723,0.9041777666777666,0.9105880230880231,-0.0064102564102564985,0.1875,0.1875,0.0,,,,,,,,,
subject,33.0,arousal_high_low,0.75,0.75,0.0,0.75,0.75,0.0,0.6342857142857142,0.6342857142857142,0.0,0.7885714285714286,0.7885714285714286,0.0,0.3567530340063379,0.3567530340063379,0.0,0.30434782608695654,0.30434782608695654,0.0,0.8482142857142857,0.8482142857142857,0.0,0.3988095238095238,0.3988095238095238,0.0,-0.125,-0.125,0.0,,,,,,,,,
subject,34.0,arousal_high_low,0.84375,0.84375,0.0,0.8236714975845411,0.8236714975845411,0.0,0.8128654970760234,0.8128654970760234,0.0,0.846125730994152,0.846125730994152,0.0,0.6279257387790121,0.6279257387790121,0.0,0.6261682242990654,0.6261682242990654,0.0,0.9178743961352657,0.9130434782608695,0.004830917874396157,0.7151946818613485,0.7168430335097002,-0.0016483516483517535,0.125,0.125,0.0,,,,,,,,,
subject,35.0,arousal_high_low,0.84375,0.84375,0.0,0.8236714975845411,0.8236714975845411,0.0,0.8128654970760234,0.8128654970760234,0.0,0.846125730994152,0.846125730994152,0.0,0.6279257387790121,0.6279257387790121,0.0,0.6261682242990654,0.6261682242990654,0.0,0.855072463768116,0.8695652173913043,-0.01449275362318836,0.8554062126642772,0.8746031746031748,-0.01919696193889764,0.125,0.125,0.0,,,,,,,,,
subject,36.0,arousal_high_low,0.84375,0.84375,0.0,0.8319838056680162,0.819838056680162,0.012145748987854255,0.8358974358974359,0.8303287380699894,0.0055686978274465115,0.8426282051282052,0.8392762460233298,0.0033519591048754016,0.6735808793898638,0.6777932975034471,-0.004212418113583305,0.6721311475409837,0.6638655462184874,0.008265601322496319,0.9352226720647774,0.9190283400809717,0.01619433198380571,0.8962279398514216,0.8799433194944032,0.016284620357018387,0.25,0.25,0.0,,,,,,,,,
subject,37.0,arousal_high_low,0.75,0.75,0.0,0.7363636363636363,0.7090909090909091,0.027272727272727226,0.722943722943723,0.7090909090909091,0.013852813852813894,0.7554112554112554,0.75,0.005411255411255422,0.4526019054848144,0.41818181818181815,0.03442008730299623,0.4482758620689655,0.4181818181818182,0.030094043887147315,0.8499999999999999,0.8318181818181819,0.018181818181817966,0.6795921184079079,0.651969696969697,0.02762242143821092,0.0625,0.0625,0.0,,,,,,,,,
subject,38.0,arousal_high_low,0.90625,0.875,0.03125,0.8916666666666666,0.85,0.04166666666666663,0.8981972428419936,0.8614718614718615,0.03672538137013215,0.905355249204666,0.8722943722943723,0.03306087691029369,0.7984472665856134,0.731126155013931,0.06732111157168241,0.7966101694915254,0.7241379310344828,0.07247223845704265,0.9624999999999999,0.9541666666666666,0.008333333333333304,0.9349278036778036,0.9324647030529384,0.002463100624865211,0.28125,0.25,0.03125,,,,,,,,,
subject,39.0,arousal_high_low,0.90625,0.90625,0.0,0.9009661835748792,0.9009661835748792,0.0,0.887719298245614,0.887719298245614,0.0,0.9076754385964912,0.9076754385964912,0.0,0.777878154009821,0.777878154009821,0.0,0.7757009345794392,0.7757009345794392,0.0,0.932367149758454,0.932367149758454,0.0,0.932367149758454,0.9323671497584543,-2.220446049250313e-16,0.1875,0.1875,0.0,,,,,,,,,
subject,40.0,arousal_high_low,0.65625,0.65625,0.0,0.6686274509803922,0.6686274509803922,0.0,0.6476476476476476,0.6476476476476476,0.0,0.6442067067067067,0.6442067067067067,0.0,0.36309228459184417,0.36309228459184417,0.0,0.3282442748091603,0.3282442748091603,0.0,0.7254901960784313,0.7431372549019608,-0.01764705882352946,0.8040472396169547,0.8057349916692219,-0.001687752052267233,0.125,0.125,0.0,,,,,,,,,
subject,41.0,arousal_high_low,0.71875,0.6875,0.03125,0.71875,0.6875,0.03125,0.41818181818181815,0.4074074074074074,0.01077441077441077,0.8363636363636363,0.8148148148148148,0.02154882154882154,,,,,,,,,,,,,-0.28125,-0.3125,0.03125,,,,,,,,,
subject,42.0,arousal_high_low,0.625,0.625,0.0,0.7,0.7272727272727273,-0.027272727272727337,0.6235294117647059,0.625,-0.0014705882352941124,0.6323529411764706,0.625,0.007352941176470562,0.38297084310253526,0.45454545454545453,-0.07157461144291927,0.3142857142857143,0.34246575342465757,-0.02818003913894329,0.8045454545454546,0.8454545454545455,-0.040909090909090895,0.9137009633186536,0.9403773241470867,-0.026676360828433165,-0.0625,-0.0625,0.0,,,,,,,,,
subject,43.0,arousal_high_low,0.9375,0.9375,0.0,0.9272727272727272,0.9272727272727272,0.0,0.9272727272727272,0.9272727272727272,0.0,0.9375,0.9375,0.0,0.8545454545454545,0.8545454545454545,0.0,0.8545454545454545,0.8545454545454545,0.0,0.9863636363636363,0.9909090909090909,-0.004545454545454519,0.9733333333333334,0.9809090909090908,-0.007575757575757458,0.25,0.25,0.0,,,,,,,,,
subject,44.0,arousal_high_low,0.90625,0.875,0.03125,0.85,0.8545454545454545,-0.004545454545454519,0.8798498122653317,0.8545454545454545,0.025304357719877157,0.9009699624530663,0.875,0.025969962453066264,0.7848566748139434,0.7090909090909091,0.07576576572303428,0.7623762376237624,0.7090909090909091,0.05328532853285328,0.9636363636363636,0.8681818181818182,0.09545454545454546,0.9488235294117647,0.8592460317460318,0.08957749766573297,0.21875,0.1875,0.03125,,,,,,,,,
subject,45.0,arousal_high_low,0.8125,0.78125,0.03125,0.7922077922077921,0.7467532467532467,0.045454545454545414,0.7922077922077921,0.751937984496124,0.040269807711668104,0.8125,0.7785852713178294,0.0339147286821706,0.5844155844155844,0.5056936741642399,0.07872191025134445,0.5844155844155844,0.504424778761062,0.07999080565452243,0.7662337662337663,0.7792207792207793,-0.012987012987012991,0.5733667847304211,0.6430637544273907,-0.06969696969696959,0.15625,0.125,0.03125,,,,,,,,,
subject,46.0,arousal_high_low,0.6875,0.625,0.0625,0.6666666666666667,0.5833333333333334,0.08333333333333337,0.6666666666666667,0.5844155844155844,0.08225108225108235,0.6875,0.6168831168831169,0.07061688311688308,0.3333333333333333,0.17407765595569785,0.15925567737763546,0.33333333333333337,0.1724137931034483,0.16091954022988508,0.675,0.7041666666666667,-0.029166666666666674,0.6012781803542673,0.5623703252421789,0.038907855112088385,0.0625,0.0,0.0625,,,,,,,,,
subject,47.0,arousal_high_low,0.8125,0.84375,-0.03125,0.803921568627451,0.8333333333333333,-0.02941176470588225,0.8056680161943319,0.8358974358974359,-0.030229419703104,0.8079453441295545,0.8381410256410257,-0.030195681511471117,0.6386392673039035,0.7177405625652734,-0.07910129526136989,0.6175298804780877,0.6799999999999999,-0.06247011952191228,0.7647058823529411,0.7784313725490196,-0.013725490196078494,0.8422089707026186,0.8483632452779457,-0.006154274575327134,0.28125,0.3125,-0.03125,,,,,,,,,
subject,48.0,arousal_high_low,0.84375,0.84375,0.0,0.8160173160173161,0.8160173160173161,0.0,0.82281284606866,0.82281284606866,0.0,0.8418466223698782,0.8418466223698782,0.0,0.6476427756840265,0.6476427756840265,0.0,0.6460176991150443,0.6460176991150443,0.0,0.922077922077922,0.9393939393939394,-0.017316017316017396,0.8697116312089574,0.8978501593474857,-0.02813852813852824,0.1875,0.1875,0.0,,,,,,,,,
subject,49.0,arousal_high_low,0.75,0.71875,0.03125,0.8709677419354839,0.8548387096774194,0.016129032258064502,0.5259259259259259,0.5060034305317325,0.01992249539419344,0.8314814814814815,0.8099271012006862,0.02155438028079526,0.28711892307136966,0.26639771383306554,0.020721209238304117,0.152317880794702,0.1325301204819277,0.019787760312774294,0.7741935483870968,0.8064516129032258,-0.032258064516129004,0.125,0.14285714285714285,-0.01785714285714285,-0.21875,-0.25,0.03125,,,,,,,,,
subject,50.0,arousal_high_low,0.9375,0.9375,0.0,0.9166666666666667,0.9166666666666667,0.0,0.9307359307359306,0.9307359307359306,0.0,0.9361471861471862,0.9361471861471862,0.0,0.8703882797784892,0.8703882797784892,0.0,0.8620689655172413,0.8620689655172413,0.0,0.9916666666666666,0.9916666666666666,0.0,0.9866452991452991,0.9866452991452991,0.0,0.3125,0.3125,0.0,,,,,,,,,
subject,52.0,arousal_high_low,0.6875,0.6875,0.0,0.6666666666666667,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.0,0.6770833333333334,0.6770833333333334,0.0,0.3567530340063379,0.3567530340063379,0.0,0.34426229508196726,0.34426229508196726,0.0,0.7698412698412699,0.7539682539682541,0.015873015873015817,0.705532346050922,0.7193568966047956,-0.01382455055387366,0.125,0.125,0.0,,,,,,,,,
subject,53.0,arousal_high_low,0.9375,0.9375,0.0,0.9272727272727272,0.9272727272727272,0.0,0.9272727272727272,0.9272727272727272,0.0,0.9375,0.9375,0.0,0.8545454545454545,0.8545454545454545,0.0,0.8545454545454545,0.8545454545454545,0.0,0.9954545454545455,0.9954545454545455,0.0,0.9909090909090909,0.9909090909090909,0.0,0.25,0.25,0.0,,,,,,,,,
subject,54.0,arousal_high_low,0.71875,0.71875,0.0,0.6774891774891775,0.6774891774891775,0.0,0.681063122923588,0.681063122923588,0.0,0.7153239202657806,0.7153239202657806,0.0,0.36374457264445326,0.36374457264445326,0.0,0.36283185840707965,0.36283185840707965,0.0,0.7965367965367967,0.7943722943722944,0.0021645021645022577,0.5544962613144431,0.5542906447775573,0.00020561653688577763,0.0625,0.0625,0.0,,,,,,,,,
subject,55.0,arousal_high_low,0.6875,0.6875,0.0,0.6875,0.6875,0.0,0.4074074074074074,0.4074074074074074,0.0,0.8148148148148148,0.8148148148148148,0.0,,,,,,,,,,,,,-0.3125,-0.3125,0.0,,,,,,,,,
subject,56.0,arousal_high_low,0.875,0.875,0.0,0.8571428571428572,0.8571428571428572,0.0,0.8666666666666667,0.8666666666666667,0.0,0.8708333333333333,0.8708333333333333,0.0,0.7644707871564383,0.7644707871564383,0.0,0.7377049180327868,0.7377049180327868,0.0,0.9722222222222222,0.9662698412698413,0.005952380952380931,0.970734126984127,0.9643962848297212,0.006337842154405804,0.3125,0.3125,0.0,,,,,,,,,
subject,57.0,arousal_high_low,0.625,0.625,0.0,0.625,0.5416666666666667,0.08333333333333326,0.5844155844155844,0.536231884057971,0.048183700357613435,0.6493506493506493,0.6376811594202899,0.011669489930359433,0.21821789023599236,0.0778498944161523,0.14036799581984005,0.19999999999999996,0.07692307692307687,0.12307692307692308,0.5625,0.546875,0.015625,0.31081272893772893,0.28704967912204754,0.023763049815681392,-0.125,-0.125,0.0,,,,,,,,,
subject,58.0,arousal_high_low,0.9375,0.9375,0.0,0.9583333333333333,0.9583333333333333,0.0,0.9227053140096618,0.9227053140096618,0.0,0.9396135265700484,0.9396135265700484,0.0,0.8563488385776753,0.8563488385776753,0.0,0.8461538461538461,0.8461538461538461,0.0,0.9791666666666666,0.9947916666666667,-0.01562500000000011,0.9472222222222222,0.9861111111111112,-0.03888888888888897,0.1875,0.1875,0.0,,,,,,,,,
subject,59.0,arousal_high_low,0.75,0.71875,0.03125,0.7894736842105263,0.763157894736842,0.026315789473684292,0.7490196078431373,0.716256157635468,0.03276345020766924,0.746078431372549,0.711268472906404,0.034809958466144986,0.5986618327360926,0.5576780295914437,0.04098380314464889,0.5276752767527675,0.4744525547445255,0.05322272200824196,0.8663967611336032,0.8805668016194331,-0.014170040485829927,0.9141212447652891,0.918046988721656,-0.003925743956366912,0.15625,0.125,0.03125,,,,,,,,,
subject,60.0,arousal_high_low,0.75,0.75,0.0,0.7777777777777778,0.7777777777777778,0.0,0.746031746031746,0.746031746031746,0.0,0.7420634920634921,0.7420634920634921,0.0,0.5945883900105632,0.5945883900105632,0.0,0.5223880597014925,0.5223880597014925,0.0,0.9365079365079364,0.9424603174603174,-0.005952380952381042,0.9583165088647545,0.9601604958222607,-0.0018439869575062051,0.1875,0.1875,0.0,,,,,,,,,
subject,61.0,arousal_high_low,0.9375,0.9375,0.0,0.9583333333333333,0.9583333333333333,0.0,0.9227053140096618,0.9227053140096618,0.0,0.9396135265700484,0.9396135265700484,0.0,0.8563488385776753,0.8563488385776753,0.0,0.8461538461538461,0.8461538461538461,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1875,0.1875,0.0,,,,,,,,,
subject,62.0,arousal_high_low,0.96875,0.96875,0.0,0.9545454545454546,0.9545454545454546,0.0,0.964562569213732,0.964562569213732,0.0,0.9683693244739755,0.9683693244739755,0.0,0.9315409787235999,0.9315409787235999,0.0,0.9292035398230089,0.9292035398230089,0.0,0.922077922077922,0.9155844155844155,0.006493506493506551,0.9435736677115987,0.9413489736070382,0.0022246941045604984,0.3125,0.3125,0.0,,,,,,,,,
subject,63.0,arousal_high_low,0.8125,0.90625,-0.09375,0.7922077922077921,0.8852813852813852,-0.09307359307359309,0.7922077922077921,0.893687707641196,-0.10147991543340384,0.8125,0.905107973421927,-0.09260797342192695,0.5844155844155844,0.7895918772038132,-0.2051762927882288,0.5844155844155844,0.7876106194690266,-0.20319503505344216,0.9264069264069265,0.9155844155844155,0.010822510822510956,0.8929144385026738,0.8677128427128429,0.025201595789830944,0.15625,0.25,-0.09375,,,,,,,,,
subject,64.0,arousal_high_low,0.84375,0.84375,0.0,0.8160173160173161,0.8160173160173161,0.0,0.82281284606866,0.82281284606866,0.0,0.8418466223698782,0.8418466223698782,0.0,0.6476427756840265,0.6476427756840265,0.0,0.6460176991150443,0.6460176991150443,0.0,0.8831168831168832,0.8917748917748918,-0.008658008658008587,0.8665584415584415,0.8792448292448292,-0.012686387686387635,0.1875,0.1875,0.0,,,,,,,,,
subject,65.0,arousal_high_low,0.9375,0.9375,0.0,0.9583333333333333,0.9583333333333333,0.0,0.9227053140096618,0.9227053140096618,0.0,0.9396135265700484,0.9396135265700484,0.0,0.8563488385776753,0.8563488385776753,0.0,0.8461538461538461,0.8461538461538461,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1875,0.1875,0.0,,,,,,,,,
subject,1.0,joint_4class_valence_arousal,0.625,0.625,0.0,0.6,0.6,0.0,0.5815359477124182,0.5815359477124182,0.0,0.6019199346405228,0.6019199346405228,0.0,0.4794914216755192,0.4794914216755192,0.0,0.4666666666666667,0.4666666666666667,0.0,,,,,,,0.3125,0.3125,0.0,0.796875,0.796875,0.0,0.625,0.625,0.0,0.03125,0.03125,0.0
subject,2.0,joint_4class_valence_arousal,0.6875,0.53125,0.15625,0.6901785714285714,0.5741071428571428,0.1160714285714286,0.6546092503987241,0.4818181818181818,0.17279106858054227,0.7077671451355662,0.5244318181818182,0.183335326953748,0.6248060066774878,0.43851063771401666,0.1862953689634711,0.5767195767195767,0.3893129770992366,0.18740659962034012,,,,,,,0.25,0.09375,0.15625,0.8125,0.75,0.0625,0.6875,0.53125,0.15625,0.0625,0.03125,0.03125
subject,3.0,joint_4class_valence_arousal,0.59375,0.5625,0.03125,0.7616959064327485,0.7339181286549707,0.02777777777777779,0.38659951159951156,0.37535612535612534,0.011243386243386222,0.62129884004884,0.6044337606837606,0.016865079365079305,0.4724751154300347,0.4290255070223551,0.043449608407679585,0.3979739507959479,0.3627311522048364,0.03524279859111146,,,,,,,0.0,-0.03125,0.03125,0.796875,0.78125,0.015625,0.59375,0.5625,0.03125,0.0,0.0,0.0
subject,5.0,joint_4class_valence_arousal,0.75,0.65625,0.09375,0.6564102564102564,0.5644522144522144,0.09195804195804202,0.6656521739130434,0.5756410256410256,0.09001114827201784,0.7610597826086957,0.6819826007326008,0.07907718187609492,0.6513690178118474,0.5383958858220685,0.11297313198977887,0.6394366197183099,0.5138121546961326,0.12562446502217728,,,,,,,0.34375,0.25,0.09375,0.875,0.828125,0.046875,0.75,0.65625,0.09375,0.0,0.0,0.0
subject,6.0,joint_4class_valence_arousal,0.34375,0.34375,0.0,0.38888888888888884,0.38888888888888884,0.0,0.28502415458937197,0.2882921284455811,-0.0032679738562091387,0.4441425120772947,0.45026996305768685,-0.006127450980392135,0.27271330384878273,0.30152840755531485,-0.02881510370653212,0.2047337278106509,0.2186046511627907,-0.013870923352139797,,,,,,,-0.125,-0.125,0.0,0.640625,0.65625,-0.015625,0.34375,0.34375,0.0,0.0625,0.03125,0.03125
subject,7.0,joint_4class_valence_arousal,0.53125,0.53125,0.0,0.5916666666666667,0.5916666666666667,0.0,0.31481481481481477,0.31481481481481477,0.0,0.6018518518518519,0.6018518518518519,0.0,0.39150310638223595,0.39150310638223595,0.0,0.31818181818181823,0.31818181818181823,0.0,,,,,,,-0.09375,-0.09375,0.0,0.765625,0.765625,0.0,0.53125,0.53125,0.0,0.0,0.0,0.0
subject,8.0,joint_4class_valence_arousal,0.78125,0.78125,0.0,0.7708333333333334,0.7708333333333334,0.0,0.739766081871345,0.739766081871345,0.0,0.7763157894736842,0.7763157894736842,0.0,0.7158188976374374,0.7158188976374374,0.0,0.6888888888888889,0.6888888888888889,0.0,,,,,,,0.40625,0.40625,0.0,0.890625,0.890625,0.0,0.78125,0.78125,0.0,0.0,0.0,0.0
subject,9.0,joint_4class_valence_arousal,0.5625,0.53125,0.03125,0.5642857142857143,0.5392857142857143,0.025000000000000022,0.5445512820512821,0.5066666666666667,0.037884615384615405,0.5536057692307693,0.50625,0.04735576923076934,0.4328900180246507,0.3956977825220457,0.03719223550260503,0.4128440366972477,0.3709043250327654,0.04193971166448229,,,,,,,0.25,0.21875,0.03125,0.765625,0.75,0.015625,0.5625,0.53125,0.03125,0.03125,0.03125,0.0
subject,10.0,joint_4class_valence_arousal,0.75,0.75,0.0,0.7058080808080808,0.7058080808080808,0.0,0.6808823529411765,0.6975490196078431,-0.016666666666666607,0.7462009803921569,0.7420343137254901,0.004166666666666763,0.664349432091288,0.6645054442511,-0.00015601215981198013,0.6488340192043895,0.6449375866851594,0.0038964325192301086,,,,,,,0.40625,0.40625,0.0,0.859375,0.875,-0.015625,0.75,0.75,0.0,0.03125,0.0,0.03125
subject,11.0,joint_4class_valence_arousal,0.46875,0.5,-0.03125,0.5093344155844156,0.4897186147186147,0.019615800865800892,0.4523410799726589,0.447524154589372,0.004816925383286874,0.4184851332877648,0.4610658212560386,-0.0425806879682738,0.3257572702007146,0.34444437195521865,-0.018687101754504054,0.3034571062740077,0.32542819499341236,-0.021971088719404674,,,,,,,0.125,0.15625,-0.03125,0.734375,0.75,-0.015625,0.46875,0.5,-0.03125,0.0,0.0,0.0
subject,12.0,joint_4class_valence_arousal,0.71875,0.75,-0.03125,0.6931216931216931,0.7301587301587302,-0.03703703703703709,0.5392156862745099,0.5690289046653144,-0.02981321839080453,0.7316176470588236,0.7694678625760649,-0.037850215517241326,0.5804517841055031,0.6276406528373377,-0.04718886873183459,0.5727002967359051,0.6229749631811488,-0.0502746664452437,,,,,,,0.28125,0.3125,-0.03125,0.859375,0.875,-0.015625,0.71875,0.75,-0.03125,0.0,0.0,0.0
subject,13.0,joint_4class_valence_arousal,0.5625,0.53125,0.03125,0.6666666666666666,0.6212121212121212,0.045454545454545414,0.3287037037037037,0.3173076923076923,0.01139601139601143,0.6082175925925926,0.5925480769230769,0.015669515669515688,0.4602678701639165,0.41330894997125445,0.04695892019266207,0.36091298145506423,0.3258426966292135,0.03507028482585073,,,,,,,-0.09375,-0.125,0.03125,0.765625,0.75,0.015625,0.5625,0.53125,0.03125,0.03125,0.03125,0.0
subject,14.0,joint_4class_valence_arousal,0.65625,0.625,0.03125,0.7722473604826546,0.7526395173453997,0.019607843137254943,0.4675396825396825,0.44226190476190474,0.025277777777777732,0.6869742063492064,0.654092261904762,0.032881944444444366,0.5281866346743563,0.500727390669879,0.0274592440044773,0.4815905743740795,0.446685878962536,0.03490469541154351,,,,,,,0.125,0.09375,0.03125,0.828125,0.8125,0.015625,0.65625,0.625,0.03125,0.0,0.0,0.0
subject,15.0,joint_4class_valence_arousal,0.53125,0.5625,-0.03125,0.5729166666666666,0.6354166666666666,-0.0625,0.5096555618294748,0.582815734989648,-0.0731601731601732,0.5202851496329758,0.5584886128364389,-0.03820346320346313,0.4258680013761898,0.4669608558730764,-0.0410928544968866,0.3717277486910995,0.41514360313315923,-0.043415854442059754,,,,,,,0.03125,0.0625,-0.03125,0.75,0.765625,-0.015625,0.53125,0.5625,-0.03125,0.03125,0.03125,0.0
subject,16.0,joint_4class_valence_arousal,0.6875,0.71875,-0.03125,0.6688311688311689,0.7045454545454546,-0.0357142857142857,0.6623626373626373,0.6893049932523616,-0.026942355889724268,0.6817307692307693,0.7102395411605937,-0.028508771929824483,0.5620436806430273,0.6153657734219813,-0.053322092778953945,0.5492957746478873,0.5972027972027971,-0.04790702255490986,,,,,,,0.3125,0.34375,-0.03125,0.84375,0.859375,-0.015625,0.6875,0.71875,-0.03125,0.0,0.0,0.0
subject,17.0,joint_4class_valence_arousal,0.8125,0.8125,0.0,0.8311688311688311,0.8311688311688311,0.0,0.6346743295019157,0.6346743295019157,0.0,0.8335967432950191,0.8335967432950191,0.0,0.7299678367116,0.7299678367116,0.0,0.7180616740088106,0.7180616740088106,0.0,,,,,,,0.375,0.375,0.0,0.90625,0.90625,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0
subject,18.0,joint_4class_valence_arousal,0.71875,0.6875,0.03125,0.7068181818181819,0.6568181818181819,0.050000000000000044,0.7105263157894736,0.6722240383567615,0.038302277432712084,0.7269736842105262,0.6975999782063855,0.029373706004140687,0.6342301899817585,0.6012369133727196,0.032993276609038946,0.6190476190476191,0.5733333333333333,0.04571428571428582,,,,,,,0.375,0.34375,0.03125,0.8125,0.8125,0.0,0.71875,0.6875,0.03125,0.09375,0.0625,0.03125
subject,19.0,joint_4class_valence_arousal,0.625,0.625,0.0,0.6041666666666667,0.6041666666666667,0.0,0.5892976588628762,0.5892976588628762,0.0,0.6167015050167224,0.6167015050167224,0.0,0.5194252637387757,0.5194252637387757,0.0,0.4907161803713528,0.4907161803713528,0.0,,,,,,,0.25,0.25,0.0,0.765625,0.765625,0.0,0.625,0.625,0.0,0.09375,0.09375,0.0
subject,20.0,joint_4class_valence_arousal,0.5625,0.59375,-0.03125,0.5833333333333334,0.5972222222222222,-0.01388888888888884,0.5278499278499279,0.54375,-0.015900072150072053,0.5550685425685427,0.60078125,-0.04571270743145739,0.44358677008471153,0.510256096450347,-0.06666932636563544,0.4181818181818182,0.46529562982005146,-0.04711381163823325,,,,,,,0.1875,0.21875,-0.03125,0.78125,0.78125,0.0,0.5625,0.59375,-0.03125,0.0,0.03125,-0.03125
subject,21.0,joint_4class_valence_arousal,0.84375,0.84375,0.0,0.8958333333333334,0.8958333333333334,0.0,0.8790823211875843,0.8790823211875843,0.0,0.8338478407557355,0.8338478407557355,0.0,0.7998313916843082,0.7998313916843082,0.0,0.7762237762237763,0.7762237762237763,0.0,,,,,,,0.46875,0.46875,0.0,0.921875,0.921875,0.0,0.84375,0.84375,0.0,0.0,0.0,0.0
subject,22.0,joint_4class_valence_arousal,0.75,0.75,0.0,0.6346153846153846,0.6346153846153846,0.0,0.6206521739130435,0.6125,0.008152173913043459,0.754483695652174,0.7453125,0.009171195652173947,0.6813031161473088,0.6830992426276794,-0.0017961264803706412,0.6526458616010855,0.6493150684931507,0.0033307931079348263,,,,,,,0.34375,0.34375,0.0,0.828125,0.84375,-0.015625,0.75,0.75,0.0,0.09375,0.0625,0.03125
subject,23.0,joint_4class_valence_arousal,0.78125,0.8125,-0.03125,0.7361111111111112,0.7638888888888888,-0.02777777777777768,0.7609351432880844,0.7894607843137255,-0.028525641025641035,0.7759238310708899,0.8089767156862745,-0.03305288461538458,0.7189473105250607,0.7556612704915039,-0.03671395996644322,0.6931506849315068,0.7373461012311902,-0.04419541629968338,,,,,,,0.46875,0.5,-0.03125,0.890625,0.90625,-0.015625,0.78125,0.8125,-0.03125,0.0,0.0,0.0
subject,24.0,joint_4class_valence_arousal,0.71875,0.71875,0.0,0.7083333333333334,0.7083333333333334,0.0,0.6757575757575757,0.6757575757575757,0.0,0.718371212121212,0.718371212121212,0.0,0.6672467285582607,0.6672467285582607,0.0,0.6165113182423436,0.6165113182423436,0.0,,,,,,,0.28125,0.28125,0.0,0.84375,0.84375,0.0,0.71875,0.71875,0.0,0.03125,0.03125,0.0
subject,25.0,joint_4class_valence_arousal,0.8125,0.8125,0.0,0.8402777777777778,0.8333333333333334,0.00694444444444442,0.7781862745098038,0.8343545751633987,-0.056168300653594905,0.8155637254901961,0.8032322303921569,0.012331495098039214,0.7393954549341306,0.7351501867558514,0.0042452681782791934,0.7362637362637363,0.7276595744680852,0.008604161795651155,,,,,,,0.4375,0.4375,0.0,0.890625,0.90625,-0.015625,0.8125,0.8125,0.0,0.03125,0.0,0.03125
subject,26.0,joint_4class_valence_arousal,0.5625,0.65625,-0.09375,0.5333333333333333,0.7166666666666667,-0.18333333333333335,0.5230769230769231,0.6777097902097902,-0.15463286713286706,0.5384615384615384,0.6377731643356643,-0.0993116258741259,0.3967029913006545,0.5651543392820003,-0.1684513479813458,0.36723163841807904,0.5230352303523036,-0.15580359193422455,,,,,,,0.09375,0.1875,-0.09375,0.78125,0.828125,-0.046875,0.5625,0.65625,-0.09375,0.0,0.0,0.0
subject,27.0,joint_4class_valence_arousal,0.6875,0.6875,0.0,0.6136217948717948,0.6052884615384616,0.008333333333333193,0.6140572390572391,0.6019917582417582,0.012065480815480867,0.6717697811447811,0.6691277472527472,0.0026420338920339903,0.5577625378210528,0.556979143487148,0.00078339433390473,0.5536959553695955,0.5511921458625526,0.0025038095070428756,,,,,,,0.28125,0.28125,0.0,0.828125,0.8125,0.015625,0.6875,0.6875,0.0,0.03125,0.0625,-0.03125
subject,28.0,joint_4class_valence_arousal,0.84375,0.8125,0.03125,0.8472222222222222,0.8194444444444445,0.02777777777777768,0.6555555555555556,0.6251827485380117,0.030372807017543857,0.8666666666666667,0.8283991228070176,0.038267543859649145,0.7858412257336472,0.74448116122135,0.041360064512297234,0.7687861271676301,0.7241379310344828,0.0446481961331473,,,,,,,0.46875,0.4375,0.03125,0.90625,0.890625,0.015625,0.84375,0.8125,0.03125,0.03125,0.03125,0.0
