target,k_calibration,model,n,mae,rmse,pearson,spearman,ccc,y_true_mean,y_true_std,y_pred_mean,y_pred_std,residual_mean,residual_std,stimulus_rmse_reference,lift_vs_stimulus_rmse,locked_reference_model,locked_reference_rmse,lift_vs_locked_reference_rmse,rmse_wins_vs_locked,rmse_losses_vs_locked,rmse_win_margin_vs_locked,mean_delta_rmse_model_minus_locked,median_delta_rmse_model_minus_locked,worst_regression_delta_rmse,best_gain_delta_rmse
arousal,2,bias_shrink8,189000,1.5171652671104283,1.8699683074173503,0.6684359005557293,0.6572345493377365,0.614584273767939,4.307597883597883,2.514008887188597,4.310487113841952,1.6590670293565333,-0.0028892302440689825,1.8699660753858363,1.9435688697160587,0.07360056229870837,bias_shrink4,1.8481950495622332,-0.02177325785511708,38,25,13,0.01779013384508563,-0.009377511892818324,0.3305947349377476,-0.05344600717082715
arousal,4,bias_shrink8,176400,1.4805608739911735,1.8267624258713313,0.6874216850465569,0.6787420354524922,0.6356771736971595,4.307222222222222,2.5145634754683037,4.305370370370371,1.684218943861126,0.0018518518518518174,1.826761487228158,1.9438976177651741,0.1171351918938428,bias_shrink4,1.803261391817789,-0.023501034053542202,37,26,11,0.02226607306557424,-0.011713512693289685,0.3700309402069375,-0.04887909385182976
arousal,16,bias_trimmed_mean,100800,1.3972331669226832,1.7579824309557293,0.7186970068156864,0.7191018295619507,0.6958449401273623,4.319345238095238,2.51743972040842,4.2448299731182795,1.9539415888797846,0.07451526497695853,1.7564024888488483,1.9459437177050949,0.18796128674936563,bias_shrink4,1.7343610762407864,-0.023621354714942866,12,51,-39,0.02028632233628002,0.023886240285561744,0.0670921319864699,-0.0891678899238566
arousal,8,bias_mean,151200,1.4301035532940776,1.7940002140817048,0.7053784016931537,0.7052607975707248,0.685766851929855,4.30667328042328,2.513988465966169,4.313833632019116,1.9804051146152548,-0.0071603515958354735,1.79398592455187,1.9431588530362547,0.14915863895454984,bias_shrink4,1.7662446364822941,-0.02775557759941072,15,48,-33,0.023001334722241102,0.03896380655300424,0.11364540539359202,-0.24572840393305717
arousal,8,affine_residual_ridge1,151200,1.3853860891428973,1.8069008034447407,0.709432216234545,0.7071716035778655,0.7002210063097585,4.30667328042328,2.513988465966169,4.309102374744993,2.1379540992170516,-0.0024290943217132837,1.806899170676113,1.9431588530362547,0.136258049591514,bias_shrink4,1.7662446364822941,-0.04065616696244656,20,43,-23,0.017836532062239792,0.07404529026300777,0.3627096122226612,-0.8422929995214054
arousal,8,bias_trimmed_mean,151200,1.4372487128065086,1.8094994148156665,0.7005714488953284,0.7009790007004543,0.6822769649724523,4.30667328042328,2.513988465966169,4.276514230244069,1.9961041143494038,0.030159050179211465,1.809248065885529,1.9431588530362547,0.13365943822058823,bias_shrink4,1.7662446364822941,-0.043254778333372323,11,52,-41,0.03743707240347644,0.05544596833695681,0.17295487218659833,-0.22950645726953045
arousal,2,bias_shrink1,189000,1.5078264208909369,1.8934102088054428,0.6654288617250764,0.6621285315430815,0.6423493764035353,4.307597883597883,2.514008887188597,4.315543266769073,1.9244352845546862,-0.007945383171189636,1.8933935379880573,1.9435688697160587,0.05015866091061594,bias_shrink4,1.8481950495622332,-0.04521515924320951,16,47,-31,0.04214582257115761,0.09509816976721108,0.23436133771279977,-0.5769665376872863
arousal,8,bias_huber,151200,1.4391749066520223,1.8126781806932184,0.6996523674661561,0.7000848180730423,0.6816877724152277,4.30667328042328,2.513988465966169,4.272249870458007,2.000313251181114,0.03442340996527342,1.812351294757073,1.9431588530362547,0.13048067234303629,bias_shrink4,1.7662446364822941,-0.04643354421092427,11,52,-41,0.040524893350985226,0.05864096705294086,0.157300386722373,-0.22891074409687362
arousal,16,bias_median,100800,1.4087936827956986,1.78302211327292,0.7114031578005038,0.711471773386844,0.6909465433109973,4.319345238095238,2.51743972040842,4.21154553891449,1.9843553082457484,0.10779969918074754,1.7797603999630878,1.9459437177050949,0.16292160443217485,bias_shrink4,1.7343610762407864,-0.04866103703213365,10,53,-43,0.043190842194797636,0.040398558222814795,0.18121173610236685,-0.09084511153292407
arousal,1,stimulus_only,195300,1.5800894405629058,1.9445678743341894,0.6342718825559158,0.5985128137427177,0.5793320615980616,4.3085099846390165,2.514789491673669,4.309421815899443,1.6324025785815348,-0.0009118312604264944,1.9445676605498563,1.9445678743341894,0.0,bias_shrink4,1.8904840712391418,-0.05408380309504768,32,31,1,0.04145848969431837,-8.17288638337299e-05,0.5443404091668476,-0.06250389599387551
arousal,1,bias_shrink1,195300,1.560174958294105,1.955309842178586,0.6390724827522288,0.6325234584255769,0.6141200497689216,4.3085099846390165,2.514789491673669,4.323555200436053,1.8929994361659641,-0.015045215797036833,1.9552519582913268,1.9445678743341894,-0.010741967844396516,bias_shrink4,1.8904840712391418,-0.0648257709394442,13,50,-37,0.06882226591381156,0.11186855899062209,0.25459349345315063,-0.6242589588791279
arousal,4,bias_mean,176400,1.493494029332163,1.880941367851073,0.6788308791226512,0.6796790549632594,0.665908106880349,4.307222222222222,2.5145634754683037,4.302777777777778,2.065592711495003,0.004444444444444442,1.8809361169925591,1.9438976177651741,0.0629562499141012,bias_shrink4,1.803261391817789,-0.0776799760332838,10,53,-43,0.07078872446961554,0.10960668972940102,0.2207421218623713,-0.4068224041543336
arousal,4,bias_trimmed_mean,176400,1.493494029332163,1.880941367851073,0.6788308791226512,0.6796785229322122,0.665908106880349,4.307222222222222,2.5145634754683037,4.302777777777778,2.065592711495003,0.0044444444444444375,1.8809361169925591,1.9438976177651741,0.0629562499141012,bias_shrink4,1.803261391817789,-0.0776799760332838,10,53,-43,0.07078872446961554,0.10960668972940102,0.2207421218623713,-0.4068224041543336
arousal,8,bias_median,151200,1.4609548344427374,1.849686466822575,0.6887415596330217,0.6890536204590285,0.673564447842898,4.30667328042328,2.513988465966169,4.2363397124082605,2.0385828968751065,0.07033356801501961,1.8483487806030705,1.9431588530362547,0.0934723862136797,bias_shrink4,1.7662446364822941,-0.08344183034028085,9,54,-45,0.07543902935611511,0.08454160736191119,0.2212618031050657,-0.21743767975227413
arousal,2,stimulus_only,189000,1.5792481652159074,1.9435688697160587,0.6344601235919832,0.5984301034983054,0.5795191622132339,4.307597883597883,2.514008887188597,4.3083201911589,1.6320006403629541,-0.0007223075610172552,1.9435687354969327,1.9435688697160587,0.0,bias_shrink4,1.8481950495622332,-0.09537382015382545,29,34,-5,0.07892569775204668,0.003697080396891872,0.8883274894996358,-0.08521293107759931
