test_subject,scope,model_group,task,n,subjects,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,mcc,cohen_kappa,auroc,average_precision,true_high_rate,pred_high_rate,majority_class_accuracy,accuracy_lift_vs_majority,valence_mae_score,valence_rmse_score,valence_pearson_score,valence_spearman_score,valence_true_score_std,valence_pred_score_std,valence_pred_over_true_std_ratio,valence_mae_deviation,valence_rmse_deviation,valence_pearson_deviation,valence_spearman_deviation,valence_sign_accuracy_deviation,valence_true_deviation_std,valence_pred_deviation_std,valence_pred_over_true_deviation_std_ratio,valence_mean_abs_true_deviation,valence_mean_abs_pred_deviation,arousal_mae_score,arousal_rmse_score,arousal_pearson_score,arousal_spearman_score,arousal_true_score_std,arousal_pred_score_std,arousal_pred_over_true_std_ratio,arousal_mae_deviation,arousal_rmse_deviation,arousal_pearson_deviation,arousal_spearman_deviation,arousal_sign_accuracy_deviation,arousal_true_deviation_std,arousal_pred_deviation_std,arousal_pred_over_true_deviation_std_ratio,arousal_mean_abs_true_deviation,arousal_mean_abs_pred_deviation,dimension_hamming_accuracy,both_dimensions_correct_rate,only_valence_correct_rate,only_arousal_correct_rate,neither_dimension_correct_rate,true_rate_LV_LA,pred_rate_LV_LA,true_rate_LV_HA,pred_rate_LV_HA,true_rate_HV_LA,pred_rate_HV_LA,true_rate_HV_HA,pred_rate_HV_HA
30,subject,eeg_gaussian10,valence_high_low,32,1,0.9375,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9375,0.8745098039215686,0.8745098039215686,0.9843137254901961,0.9866713713349116,0.53125,0.53125,0.53125,0.40625,0.9024707937413095,1.036030346199727,0.9270810792268832,0.8718854142839901,2.6734735714983233,2.2164206094258043,0.8290415259960109,0.9024707937413095,1.036030346199727,-0.19689996303626,-0.2409020166259888,0.40625,0.980497567382806,0.19289642661612336,0.1967332026440571,0.8356854838709677,0.14829879788265574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,subject,eeg_gaussian10,arousal_high_low,32,1,0.9375,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9375,0.8545454545454545,0.8545454545454545,0.9636363636363636,0.9123595848595849,0.3125,0.3125,0.6875,0.25,,,,,,,,,,,,,,,,,,0.7463412721311724,0.9809773032294409,0.895675928220787,0.8715755108430178,2.0707694071286644,1.6286061137715049,0.7864739106943582,0.7463412721311724,0.9809773032294409,0.16126994861341887,0.04472550655756213,0.5625,0.9561639397658943,0.06094910898732051,0.06374336706546312,0.7550403225806451,0.2150042519068877,,,,,,,,,,,,,
30,subject,eeg_gaussian10,joint_4class_valence_arousal,32,1,0.875,0.880654761904762,0.880654761904762,0.880654761904762,0.880654761904762,0.875,0.8123167155425219,0.8123167155425219,,,,,0.46875,0.40625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9375,0.875,0.0625,0.0625,0.0,0.21875,0.21875,0.25,0.25,0.46875,0.46875,0.0625,0.0625
31,subject,eeg_gaussian10,valence_high_low,32,1,0.96875,0.96875,0.9705882352941176,0.96875,0.9687194525904204,0.9687194525904204,0.9393364366277243,0.9375,0.99609375,0.9963235294117647,0.5,0.53125,0.5,0.46875,1.414614942026314,1.606460078638769,0.964066662698538,0.9113251738260367,3.4998604882909263,2.1999910926597726,0.6285939396782805,1.414614942026314,1.606460078638769,0.17802049561934857,0.20240169433416408,0.4375,1.5157854873086032,0.13486680846744814,0.08897486458115246,1.438508064516129,0.11714739133356439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,subject,eeg_gaussian10,arousal_high_low,32,1,0.8125,0.8,0.8695652173913043,0.8,0.8,0.803125,0.6659416347320276,0.6144578313253012,0.8784313725490197,0.903905723905724,0.46875,0.28125,0.53125,0.28125,,,,,,,,,,,,,,,,,,2.1921265174053977,2.681933408197751,0.7457669407153525,0.7203686378424689,3.2379584617471546,1.7090461489792803,0.5278159584717391,2.192126517405398,2.681933408197751,-0.06326050331899653,-0.12390029325513194,0.40625,2.1966185537351026,0.4488414913744401,0.2043329237163327,2.011592741935484,0.6686023789697815,,,,,,,,,,,,,
31,subject,eeg_gaussian10,joint_4class_valence_arousal,32,1,0.78125,0.6943181818181818,0.8303571428571428,0.6943181818181818,0.6914786967418546,0.7650689223057644,0.7019302841981582,0.6822695035460993,,,,,0.375,0.40625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.890625,0.78125,0.1875,0.03125,0.0,0.15625,0.21875,0.34375,0.25,0.375,0.5,0.125,0.03125
32,subject,eeg_gaussian10,valence_high_low,32,1,0.84375,0.875,0.8529411764705883,0.875,0.8423645320197044,0.8460591133004927,0.7276068751089989,0.6923076923076923,0.9291666666666667,0.7864128926628926,0.375,0.53125,0.625,0.21875,0.9057375968999803,1.0963933615992882,0.8969588617227029,0.8805279888631004,2.091650066335189,2.190692217824638,1.0473512051955876,0.9057375968999803,1.0963933615992882,0.11072202415646251,0.21191567725462607,0.375,0.982104106391065,0.07122178142305652,0.07251958418614342,0.888608870967742,0.09872422624870761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,subject,eeg_gaussian10,arousal_high_low,32,1,0.875,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.875,0.7090909090909091,0.7090909090909091,0.9545454545454545,0.8986832611832611,0.3125,0.3125,0.6875,0.1875,,,,,,,,,,,,,,,,,,1.1675863110082636,1.3451789069057467,0.745808017150811,0.7120010279745493,1.9833289565778038,1.7258716657396636,0.8701893147956413,1.1675863110082636,1.3451789069057465,-0.012868531002258241,-0.08413527668000417,0.46875,1.2823728733282098,0.38631295482231237,0.30124853921729705,1.0398185483870965,0.35888860391758126,,,,,,,,,,,,,
32,subject,eeg_gaussian10,joint_4class_valence_arousal,32,1,0.75,0.7145833333333333,0.74375,0.7145833333333333,0.7079605263157895,0.7513157894736842,0.6687345054224639,0.6454293628808865,,,,,0.375,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.859375,0.75,0.09375,0.125,0.03125,0.375,0.21875,0.25,0.25,0.3125,0.46875,0.0625,0.0625
33,subject,eeg_gaussian10,valence_high_low,32,1,0.8125,0.8299595141700404,0.8196078431372549,0.8299595141700404,0.8117647058823529,0.8139705882352941,0.6494848686351458,0.6293436293436294,0.9757085020242916,0.972715318869165,0.40625,0.53125,0.59375,0.21875,0.6886356371674999,0.7945871707446163,0.9340813313008344,0.9303448178895579,1.9483065563457924,2.202385252907004,1.1304100197848876,0.6886356371674999,0.7945871707446164,-0.027525469511243822,-0.026031164507056143,0.5625,0.7908206698619183,0.05128136760395621,0.06484576030725825,0.686491935483871,0.09875321653560441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,subject,eeg_gaussian10,arousal_high_low,32,1,0.78125,0.7678571428571428,0.644927536231884,0.7678571428571428,0.6621417797888387,0.8125942684766214,0.39405520311955033,0.34883720930232553,0.8214285714285715,0.31858766233766234,0.125,0.28125,0.875,-0.09375,,,,,,,,,,,,,,,,,,1.4085788589867092,1.5560866346631583,0.5703058144068777,0.5747561691453293,1.6366767968966873,1.6487557456632038,1.007380167415101,1.4085788589867092,1.5560866346631583,0.19278673433824253,0.15782238174615162,0.625,1.5470529366384678,0.4197811422491952,0.27134245526274636,1.466733870967742,0.49032268813806723,,,,,,,,,,,,,
33,subject,eeg_gaussian10,joint_4class_valence_arousal,32,1,0.59375,0.5520833333333334,0.4642857142857143,0.5520833333333334,0.44536984754376063,0.5798630717108978,0.44028221586707506,0.40143884892086334,,,,,0.5,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.796875,0.59375,0.21875,0.1875,0.0,0.5,0.21875,0.09375,0.25,0.375,0.5,0.03125,0.03125
34,subject,eeg_gaussian10,valence_high_low,32,1,0.78125,0.8409090909090908,0.7941176470588236,0.8409090909090908,0.7757757757757757,0.7889139139139139,0.6333004963811235,0.5725190839694656,0.9681818181818181,0.9290262515262515,0.3125,0.53125,0.6875,0.09375,1.1940835314385243,1.3949869907652495,0.8760701082252265,0.8823148769399427,2.060605190229317,2.1955956814465507,1.0655101189962282,1.1940835314385243,1.3949869907652492,-0.00860540682626848,-0.015400128916729877,0.40625,1.0638972447601784,0.07921883195856111,0.0744609804646538,1.164818548387097,0.05954354540815337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,subject,eeg_gaussian10,arousal_high_low,32,1,0.84375,0.8236714975845411,0.8045454545454545,0.8236714975845411,0.8128654970760234,0.846125730994152,0.6279257387790121,0.6261682242990654,0.9130434782608696,0.7097001763668431,0.28125,0.3125,0.71875,0.125,,,,,,,,,,,,,,,,,,1.22940120815512,1.418120348159529,0.8565615288220045,0.8654292634137675,2.373148949707961,1.5846707629513406,0.6677502325109773,1.22940120815512,1.418120348159529,-0.010574016601580588,-0.007332050255338054,0.4375,1.2872001029750018,0.19578247246216898,0.15209948477281865,1.1975806451612905,0.15707297456753597,,,,,,,,,,,,,
34,subject,eeg_gaussian10,joint_4class_valence_arousal,32,1,0.65625,0.6892857142857143,0.6601190476190476,0.6892857142857143,0.6352766798418972,0.635844861660079,0.5674486803519062,0.523680649526387,,,,,0.46875,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125,0.65625,0.125,0.1875,0.03125,0.46875,0.21875,0.21875,0.25,0.25,0.46875,0.0625,0.0625
35,subject,eeg_gaussian10,valence_high_low,32,1,0.875,0.8947368421052632,0.8823529411764706,0.8947368421052632,0.8745098039215686,0.8759803921568627,0.7769911005144381,0.752895752895753,0.9838056680161944,0.9751850713389175,0.40625,0.53125,0.59375,0.28125,0.7571852322711872,0.9125976196656315,0.9220845700710888,0.9168657593979641,2.1999644883497553,2.1891511280908675,0.9950847569053288,0.7571852322711871,0.9125976196656314,-0.030345730885688843,-0.07587976539589442,0.46875,0.8615394651342101,0.06893561306833577,0.0800144576749215,0.7444556451612903,0.07884632364281635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,subject,eeg_gaussian10,arousal_high_low,32,1,0.8125,0.8019323671497585,0.7705627705627706,0.8019323671497585,0.7818181818181817,0.8176136363636364,0.5716350506349809,0.5656108597285068,0.8695652173913043,0.8588624338624338,0.28125,0.34375,0.71875,0.09375,,,,,,,,,,,,,,,,,,1.2331876144067004,1.5515586446228775,0.5440813592535452,0.5420839627687153,1.5783570373967988,1.6640456907111338,1.05428977809394,1.2331876144067002,1.5515586446228775,-0.3172131097548742,-0.27715149965177843,0.53125,1.5253824941246354,0.07253210807929945,0.047550111764509,1.1804435483870968,0.36166088175710764,,,,,,,,,,,,,
35,subject,eeg_gaussian10,joint_4class_valence_arousal,32,1,0.71875,0.5634469696969697,0.6116071428571429,0.5634469696969697,0.5777243589743589,0.7363782051282051,0.6057365376692844,0.5955056179775281,,,,,0.375,0.34375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84375,0.71875,0.15625,0.09375,0.03125,0.34375,0.21875,0.25,0.25,0.375,0.4375,0.03125,0.09375
36,subject,eeg_gaussian10,valence_high_low,32,1,0.875,0.8947368421052632,0.8823529411764706,0.8947368421052632,0.8745098039215686,0.8759803921568627,0.7769911005144381,0.752895752895753,0.9757085020242915,0.9627308588847051,0.40625,0.53125,0.59375,0.28125,0.824306352923438,0.9574415344475593,0.9595586680992904,0.9564783558094757,2.813020785116953,2.209969009999524,0.7856212871554937,0.8243063529234378,0.9574415344475593,0.35844209858726894,0.27555230668863107,0.53125,0.9870053317530504,0.2215815022210465,0.22449878951237712,0.871975806451613,0.18549659251087386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,subject,eeg_gaussian10,arousal_high_low,32,1,0.84375,0.819838056680162,0.8590909090909091,0.819838056680162,0.8303287380699894,0.8392762460233298,0.6777932975034471,0.6638655462184874,0.9149797570850202,0.8795799851229716,0.40625,0.3125,0.59375,0.25,,,,,,,,,,,,,,,,,,1.4350887133551247,1.7085582613298138,0.8280217708223584,0.8436974873288198,2.54644359843292,1.6278709201321948,0.6392723251884889,1.4350887133551247,1.7085582613298138,0.06486290552064762,0.063049853372434,0.4375,1.5074025758264082,0.18065655165277103,0.11984625378101749,1.3986895161290323,0.2438592699306138,,,,,,,,,,,,,
36,subject,eeg_gaussian10,joint_4class_valence_arousal,32,1,0.71875,0.7027777777777777,0.7782738095238095,0.7027777777777777,0.7194444444444443,0.7086805555555555,0.6176482562936942,0.6027586206896551,,,,,0.3125,0.40625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.859375,0.71875,0.15625,0.125,0.0,0.28125,0.21875,0.3125,0.25,0.3125,0.46875,0.09375,0.0625
37,subject,eeg_gaussian10,valence_high_low,32,1,0.75,0.8260869565217391,0.7647058823529411,0.8260869565217391,0.7408906882591093,0.7621457489878543,0.5875955600576714,0.5133079847908746,0.966183574879227,0.9237043820377154,0.28125,0.53125,0.71875,0.03125,1.1163023767276756,1.2201711554257646,0.9296364298317038,0.924453044539733,1.1520192869479227,2.20486869718288,1.9139164787964507,1.1163023767276758,1.2201711554257646,0.0355031088607113,0.014665444792707687,0.53125,1.2103811796934416,0.09560355293519546,0.07898631814428111,1.122983870967742,0.0860103699000763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,subject,eeg_gaussian10,arousal_high_low,32,1,0.78125,0.759090909090909,0.7467532467532467,0.759090909090909,0.751937984496124,0.7839147286821706,0.5056936741642399,0.504424778761062,0.8363636363636364,0.6536363636363636,0.3125,0.34375,0.6875,0.09375,,,,,,,,,,,,,,,,,,1.2714281715849622,1.5729953848607852,0.5110003110899549,0.5579229398354184,1.346291201783626,1.6154265141231667,1.1999086913602186,1.2714281715849622,1.5729953848607854,0.271294049119685,0.2527724325527794,0.5625,1.513886625498777,0.1345756584456097,0.08889414582230187,1.2988911290322582,0.12659093609972544,,,,,,,,,,,,,
37,subject,eeg_gaussian10,joint_4class_valence_arousal,32,1,0.5625,0.605654761904762,0.5610119047619048,0.605654761904762,0.5304347826086957,0.5504528985507247,0.4566445250127174,0.4128440366972477,,,,,0.5,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765625,0.5625,0.1875,0.21875,0.03125,0.5,0.21875,0.21875,0.25,0.1875,0.4375,0.09375,0.09375
38,subject,eeg_gaussian10,valence_high_low,32,1,0.75,0.7878787878787878,0.7607843137254902,0.7878787878787878,0.746031746031746,0.7559523809523809,0.5479936938801236,0.5095785440613028,0.8961038961038961,0.8416771293565553,0.34375,0.53125,0.65625,0.09375,1.3749314642944306,1.5907126789445198,0.7095507089549877,0.7573644221504003,1.911110606427582,2.2020104757076577,1.1522150880752524,1.3749314642944306,1.5907126789445198,0.14670370268800154,0.0432670288612887,0.53125,1.5946821551965669,0.031635845714490886,0.019838339327608194,1.385584677419355,0.2613327971339389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,subject,eeg_gaussian10,arousal_high_low,32,1,0.875,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.875,0.7333333333333333,0.7333333333333334,0.9375,0.8751695064195064,0.375,0.375,0.625,0.25,,,,,,,,,,,,,,,,,,1.2959728534584973,1.5401822662597522,0.6762950002991576,0.6930018626756241,1.984313483298443,1.8046850131235983,0.9094757599100898,1.2959728534584973,1.5401822662597522,0.03571712472003603,-0.005498533724340175,0.375,1.3855566244123854,0.7077911240900931,0.5108352207472983,1.1134072580645162,0.578838285617725,,,,,,,,,,,,,
38,subject,eeg_gaussian10,joint_4class_valence_arousal,32,1,0.65625,0.7340909090909091,0.6051587301587302,0.7340909090909091,0.6125,0.646875,0.5270655270655271,0.5124653739612188,,,,,0.34375,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125,0.65625,0.09375,0.21875,0.03125,0.3125,0.1875,0.34375,0.28125,0.3125,0.4375,0.03125,0.09375
39,subject,eeg_gaussian10,valence_high_low,32,1,0.9375,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9375,0.9375,0.8823529411764706,0.8754863813229572,0.9686274509803922,0.9623172579054932,0.46875,0.53125,0.53125,0.40625,0.9918701353135714,1.1660454502531248,0.9276637870841197,0.9004091241397023,2.822205476218909,2.163535723867813,0.7666116950370583,0.9918701353135715,1.1660454502531248,0.09887689474022537,0.13563049853372433,0.53125,1.1533481731760573,0.1134626025373585,0.09837671327367696,0.9924395161290323,0.09853667443756131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,subject,eeg_gaussian10,arousal_high_low,32,1,0.90625,0.9009661835748792,0.8772727272727273,0.9009661835748792,0.887719298245614,0.9076754385964912,0.777878154009821,0.7757009345794392,0.9227053140096618,0.8922358505691839,0.28125,0.3125,0.71875,0.1875,,,,,,,,,,,,,,,,,,1.7400433460013387,2.0079003000226785,0.7826184965563692,0.6268077167863094,2.9379986278928043,1.5197160571857076,0.5172623440859683,1.7400433460013387,2.0079003000226785,0.08207074492787707,0.06837136863102734,0.5,1.9867742000953235,0.34201036033686,0.17214354823023095,1.719758064516129,0.2984212493493158,,,,,,,,,,,,,
39,subject,eeg_gaussian10,joint_4class_valence_arousal,32,1,0.875,0.6765873015873016,0.7166666666666667,0.6765873015873016,0.6928879310344828,0.8883351293103449,0.8167155425219942,0.8131386861313868,,,,,0.4375,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921875,0.875,0.0625,0.03125,0.03125,0.28125,0.21875,0.25,0.25,0.4375,0.46875,0.03125,0.0625
40,subject,eeg_gaussian10,valence_high_low,32,1,0.875,0.8784313725490196,0.8784313725490196,0.8784313725490196,0.875,0.875,0.7568627450980392,0.7509727626459144,0.9568627450980391,0.956122962005315,0.46875,0.53125,0.53125,0.34375,1.236084001234007,1.4591320699366452,0.9305105653359376,0.9137579433591277,3.1991209730174317,2.167849382097822,0.6776390766031004,1.236084001234007,1.4591320699366452,-0.36560371928708535,-0.3790669982009774,0.46875,1.4100396784327782,0.036674135136473884,0.02600929299891064,1.2253024193548387,0.10199313337191523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,subject,eeg_gaussian10,arousal_high_low,32,1,0.65625,0.6686274509803922,0.6954545454545455,0.6686274509803922,0.6476476476476476,0.6442067067067067,0.36309228459184417,0.3282442748091603,0.7294117647058823,0.7968086758368089,0.53125,0.3125,0.53125,0.125,,,,,,,,,,,,,,,,,,2.5946356646186866,3.058590524473479,0.4514578187081243,0.4908453285419722,3.059309562630104,1.6181582034166937,0.5289292143502555,2.5946356646186866,3.058590524473479,-0.1311743005697997,-0.029692082111436948,0.34375,2.710396573079377,0.18124322579171614,0.06686963361443911,2.499495967741935,0.2799723149214962,,,,,,,,,,,,,
40,subject,eeg_gaussian10,joint_4class_valence_arousal,32,1,0.5625,0.46416083916083917,0.4401785714285714,0.46416083916083917,0.43065268065268064,0.5542686480186481,0.39165939388253623,0.3769123783031989,,,,,0.40625,0.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765625,0.5625,0.3125,0.09375,0.03125,0.125,0.21875,0.40625,0.25,0.34375,0.46875,0.125,0.0625
41,subject,eeg_gaussian10,valence_high_low,32,1,0.84375,0.8809523809523809,0.84375,0.8809523809523809,0.8398398398398399,0.8476601601601601,0.7237468644557459,0.6875,0.9350649350649352,0.8667489076579986,0.34375,0.5,0.65625,0.1875,1.2567923106248537,1.5525579310248998,0.738772327523626,0.7500151116404837,1.325456878778031,2.188484363548655,1.6511169835752164,1.2567923106248537,1.5525579310248998,0.1239516897703972,0.03189734242413922,0.40625,1.5120641797562273,0.2828885287614437,0.1870876465090678,1.2570564516129032,0.26195619265675957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,subject,eeg_gaussian10,arousal_high_low,32,1,0.6875,0.6875,0.5,0.34375,0.4074074074074074,0.8148148148148148,,,,,0.0,0.3125,1.0,-0.3125,,,,,,,,,,,,,,,,,,2.013011646907574,2.4932913617112757,0.45765021901370434,0.48114836331193617,0.81967981553775,1.6894015685333894,2.0610505913494994,2.013011646907574,2.4932913617112757,0.09310907368661368,0.10283200483111622,0.5,1.4959771670373037,0.33910727170029914,0.22667944349154392,2.0055443548387095,0.28949383081961766,,,,,,,,,,,,,
41,subject,eeg_gaussian10,joint_4class_valence_arousal,32,1,0.53125,0.5995670995670996,0.4107142857142857,0.2997835497835498,0.3179310344827586,0.6095689655172414,0.39149603401369854,0.3162393162393162,,,,,0.65625,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765625,0.53125,0.3125,0.15625,0.0,0.65625,0.25,0.0,0.25,0.34375,0.4375,0.0,0.0625
42,subject,eeg_gaussian10,valence_high_low,32,1,0.96875,0.96875,0.9705882352941176,0.96875,0.9687194525904204,0.9687194525904204,0.9393364366277243,0.9375,0.99609375,0.9963235294117647,0.5,0.53125,0.5,0.46875,0.8905245086588801,1.0858840571790003,0.9562229213564742,0.8903567723011343,2.912795049432761,2.1848775331157517,0.7500965553825991,0.89052450865888,1.0858840571790003,0.2505689496951594,0.22947214076246328,0.4375,1.05081901849707,0.034884093348801506,0.03319705176126442,0.8825604838709676,0.08620372580219954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,subject,eeg_gaussian10,arousal_high_low,32,1,0.625,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.625,0.625,0.45454545454545453,0.34246575342465757,0.8454545454545455,0.940377324147087,0.6875,0.3125,0.6875,-0.0625,,,,,,,,,,,,,,,,,,2.1991094213661198,2.60635049069771,0.670999217103664,0.7033109016905329,2.2584476831443316,1.6369352308549354,0.7248054684070351,2.1991094213661198,2.60635049069771,-0.28562045120977547,-0.28005865102639294,0.8125,1.660115463055621,0.062225257930781694,0.03748248800490776,2.253024193548387,0.08051914361782328,,,,,,,,,,,,,
42,subject,eeg_gaussian10,joint_4class_valence_arousal,32,1,0.59375,0.6260683760683761,0.6880952380952381,0.6260683760683761,0.5404761904761904,0.5885010822510822,0.5151738404774505,0.4639175257731959,,,,,0.40625,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.796875,0.59375,0.375,0.03125,0.0,0.09375,0.21875,0.40625,0.25,0.21875,0.46875,0.28125,0.0625
43,subject,eeg_gaussian10,valence_high_low,32,1,0.96875,0.96875,0.9705882352941176,0.96875,0.9687194525904204,0.9687194525904204,0.9393364366277243,0.9375,0.984375,0.9837863270308124,0.5,0.53125,0.5,0.46875,0.9461867936592252,1.0823575981861413,0.9443559270725821,0.924729608642581,2.855230945125105,2.189685146840344,0.7669029892584166,0.9461867936592252,1.0823575981861413,-0.16715573882737672,-0.14191420096083843,0.5,1.0277185606429846,0.16293031570953098,0.15853592797568652,0.9420362903225806,0.1592350409608277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,subject,eeg_gaussian10,arousal_high_low,32,1,0.9375,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9375,0.8545454545454545,0.8545454545454545,0.9681818181818183,0.9525000000000001,0.3125,0.3125,0.6875,0.25,,,,,,,,,,,,,,,,,,1.586018635592131,1.9119929292285744,0.8421975939543227,0.7882963578627776,3.0045538354304786,1.640648073200954,0.5460538113357997,1.586018635592131,1.9119929292285747,-0.06527725891957753,-0.01979472140762463,0.5625,1.802734417937777,0.30656623097823527,0.17005623675214404,1.5972782258064515,0.41593670337681643,,,,,,,,,,,,,
43,subject,eeg_gaussian10,joint_4class_valence_arousal,32,1,0.90625,0.8258928571428572,0.8416666666666667,0.8258928571428572,0.832471264367816,0.9068247126436781,0.8621635098322813,0.8608695652173913,,,,,0.4375,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953125,0.90625,0.0625,0.03125,0.0,0.25,0.21875,0.25,0.25,0.4375,0.46875,0.0625,0.0625
44,subject,eeg_gaussian10,valence_high_low,32,1,0.875,0.8947368421052632,0.8823529411764706,0.8947368421052632,0.8745098039215686,0.8759803921568627,0.7769911005144381,0.752895752895753,0.951417004048583,0.918916873724566,0.40625,0.53125,0.59375,0.28125,1.2987133175872145,1.5390346241529402,0.8123230607646337,0.8153454605561914,2.2878756522153907,2.1848673485301804,0.9549764413173327,1.2987133175872145,1.5390346241529402,-0.039303284038383,-0.06983777868209497,0.625,1.3715575366482073,0.0389900338765688,0.028427559788577045,1.3150201612903225,0.03920376492903073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,subject,eeg_gaussian10,arousal_high_low,32,1,0.875,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.875,0.7090909090909091,0.7090909090909091,0.8772727272727272,0.8637573099415203,0.3125,0.3125,0.6875,0.1875,,,,,,,,,,,,,,,,,,1.9630102640715494,2.4368811914891952,0.5321901394417545,0.4150707982157938,2.8111107680061274,1.654749664941369,0.5886461977143882,1.9630102640715494,2.4368811914891952,0.2230843308239681,0.18806708904942107,0.625,2.4099202277826843,0.12446448983913251,0.051646726063458936,1.9823588709677418,0.09843614233997405,,,,,,,,,,,,,
44,subject,eeg_gaussian10,joint_4class_valence_arousal,32,1,0.75,0.7041666666666667,0.74375,0.7041666666666667,0.6975438596491227,0.7429824561403507,0.6726377116496643,0.6483516483516483,,,,,0.375,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,0.75,0.125,0.125,0.0,0.375,0.21875,0.21875,0.25,0.3125,0.46875,0.09375,0.0625
45,subject,eeg_gaussian10,valence_high_low,32,1,0.875,0.8947368421052632,0.8823529411764706,0.8947368421052632,0.8745098039215686,0.8759803921568627,0.7769911005144381,0.752895752895753,0.9676113360323887,0.9522349445426369,0.40625,0.53125,0.59375,0.28125,0.7566463352117425,0.9437319006196846,0.9047899549283025,0.8750347404089883,2.098176291449315,2.2016341459868163,1.0493084660989036,0.7566463352117423,0.9437319006196846,-0.338061586814741,-0.36388634891905947,0.53125,0.9359767748222355,0.021814292347034796,0.023306446200179003,0.7525201612903227,0.11752604783619058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,subject,eeg_gaussian10,arousal_high_low,32,1,0.78125,0.7467532467532467,0.759090909090909,0.7467532467532467,0.751937984496124,0.7785852713178294,0.5056936741642399,0.504424778761062,0.7489177489177489,0.5398851148851149,0.34375,0.3125,0.65625,0.125,,,,,,,,,,,,,,,,,,1.101885871681234,1.46782868168204,0.621659163302624,0.5946129523616082,1.6665364532466729,1.6204448791192057,0.9723428947271774,1.101885871681234,1.46782868168204,0.2383167576840623,0.3171111735433708,0.5625,1.4722953086219466,0.3188651667449164,0.21657690877460878,1.142641129032258,0.2491044857480115,,,,,,,,,,,,,
45,subject,eeg_gaussian10,joint_4class_valence_arousal,32,1,0.65625,0.7083333333333334,0.7729166666666667,0.7083333333333334,0.6430652680652681,0.6448135198135198,0.595911333876793,0.5422626788036411,,,,,0.4375,0.21875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.828125,0.65625,0.21875,0.125,0.0,0.4375,0.21875,0.15625,0.25,0.21875,0.46875,0.1875,0.0625
46,subject,eeg_gaussian10,valence_high_low,32,1,0.84375,0.875,0.8529411764705883,0.875,0.8423645320197044,0.8460591133004927,0.7276068751089989,0.6923076923076923,0.9500000000000001,0.9194113756613757,0.375,0.53125,0.625,0.21875,1.0836355611282165,1.3144155528172958,0.905577664253436,0.9014953133192304,2.8502672572058922,2.1771214730956103,0.763830643456597,1.0836355611282167,1.3144155528172958,0.24011929923233993,0.2005131964809384,0.75,1.28779955889462,0.05988530021856804,0.04650203504489779,1.1199596774193548,0.0756091687162188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
