epoch,train_loss,val_rmse_scaled,augmentation_config,stage,test_subject,target,y_outer_mean,y_outer_std,oracle_test_checkpoint_selection,early_stop,arch_config,arch_description
7,0.32929303232700596,1.0657359870217258,gaussian_0p10,oracle_test_checkpoint_selection,11,arousal,1.7906822977825105e-17,1.9430789912245294,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
8,0.31303955374225495,1.2132670369986427,gaussian_0p10,oracle_test_checkpoint_selection,11,arousal,1.7906822977825105e-17,1.9430789912245294,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
9,0.2777744495580273,1.230863588883106,gaussian_0p10,oracle_test_checkpoint_selection,11,arousal,1.7906822977825105e-17,1.9430789912245294,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
10,0.24197796311589978,1.2183638215038395,gaussian_0p10,oracle_test_checkpoint_selection,11,arousal,1.7906822977825105e-17,1.9430789912245294,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
11,0.2229002136136255,1.2531800341710577,gaussian_0p10,oracle_test_checkpoint_selection,11,arousal,1.7906822977825105e-17,1.9430789912245294,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
12,0.19895891124202358,1.3195409631620043,gaussian_0p10,oracle_test_checkpoint_selection,11,arousal,1.7906822977825105e-17,1.9430789912245294,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
13,0.17889352839800618,1.2404494923791665,gaussian_0p10,oracle_test_checkpoint_selection,11,arousal,1.7906822977825105e-17,1.9430789912245294,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
14,0.17881053638073705,1.1578364631100149,gaussian_0p10,oracle_test_checkpoint_selection,11,arousal,1.7906822977825105e-17,1.9430789912245294,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
15,0.16063314159550973,1.2276704523993838,gaussian_0p10,oracle_test_checkpoint_selection,11,arousal,1.7906822977825105e-17,1.9430789912245294,True,True,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
1,0.43766278172692946,0.7090032761404362,gaussian_0p10,oracle_test_checkpoint_selection,12,arousal,2.865091676452017e-17,1.9529172322977033,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
2,0.4231077240359399,0.7316931653672593,gaussian_0p10,oracle_test_checkpoint_selection,12,arousal,2.865091676452017e-17,1.9529172322977033,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
3,0.4041420019442035,0.7418120681432232,gaussian_0p10,oracle_test_checkpoint_selection,12,arousal,2.865091676452017e-17,1.9529172322977033,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
4,0.3854470913929324,0.841771218144648,gaussian_0p10,oracle_test_checkpoint_selection,12,arousal,2.865091676452017e-17,1.9529172322977033,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
5,0.3653437826902636,1.0315352009057563,gaussian_0p10,oracle_test_checkpoint_selection,12,arousal,2.865091676452017e-17,1.9529172322977033,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
6,0.34017980891850685,0.8866498495440369,gaussian_0p10,oracle_test_checkpoint_selection,12,arousal,2.865091676452017e-17,1.9529172322977033,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
7,0.30962167079410247,0.9497308482648343,gaussian_0p10,oracle_test_checkpoint_selection,12,arousal,2.865091676452017e-17,1.9529172322977033,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
8,0.29247670091928973,1.0615560426841593,gaussian_0p10,oracle_test_checkpoint_selection,12,arousal,2.865091676452017e-17,1.9529172322977033,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
9,0.25710785124571095,1.0633146015893502,gaussian_0p10,oracle_test_checkpoint_selection,12,arousal,2.865091676452017e-17,1.9529172322977033,True,True,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
1,0.4441131574492301,1.176834092033196,gaussian_0p10,oracle_test_checkpoint_selection,13,arousal,2.1488187573390126e-17,1.9357390828385963,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
2,0.4252113685492546,1.2472934108823217,gaussian_0p10,oracle_test_checkpoint_selection,13,arousal,2.1488187573390126e-17,1.9357390828385963,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
3,0.40939259673318557,1.1270399277057097,gaussian_0p10,oracle_test_checkpoint_selection,13,arousal,2.1488187573390126e-17,1.9357390828385963,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
4,0.39080510024101506,1.032653752726841,gaussian_0p10,oracle_test_checkpoint_selection,13,arousal,2.1488187573390126e-17,1.9357390828385963,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
5,0.37242031001275583,1.0302224879903121,gaussian_0p10,oracle_test_checkpoint_selection,13,arousal,2.1488187573390126e-17,1.9357390828385963,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
6,0.3460771792357968,1.2335426256266344,gaussian_0p10,oracle_test_checkpoint_selection,13,arousal,2.1488187573390126e-17,1.9357390828385963,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
7,0.3226683166238569,1.064810558933986,gaussian_0p10,oracle_test_checkpoint_selection,13,arousal,2.1488187573390126e-17,1.9357390828385963,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
8,0.2992897487936481,1.2799734711187345,gaussian_0p10,oracle_test_checkpoint_selection,13,arousal,2.1488187573390126e-17,1.9357390828385963,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
9,0.25958500177629534,1.2285862797175497,gaussian_0p10,oracle_test_checkpoint_selection,13,arousal,2.1488187573390126e-17,1.9357390828385963,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
10,0.24172679695390886,1.5310478620401153,gaussian_0p10,oracle_test_checkpoint_selection,13,arousal,2.1488187573390126e-17,1.9357390828385963,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
11,0.22405554834873445,1.3667925820487639,gaussian_0p10,oracle_test_checkpoint_selection,13,arousal,2.1488187573390126e-17,1.9357390828385963,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
12,0.20718256143792982,1.4002917542703281,gaussian_0p10,oracle_test_checkpoint_selection,13,arousal,2.1488187573390126e-17,1.9357390828385963,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
13,0.18961309196968232,1.27803450465988,gaussian_0p10,oracle_test_checkpoint_selection,13,arousal,2.1488187573390126e-17,1.9357390828385963,True,True,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
1,0.4421490733661959,0.7315395733846866,gaussian_0p10,oracle_test_checkpoint_selection,14,arousal,2.1488187573390126e-17,1.9467838643962188,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
2,0.426526409483725,0.77018161815221,gaussian_0p10,oracle_test_checkpoint_selection,14,arousal,2.1488187573390126e-17,1.9467838643962188,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
3,0.4102577466157175,0.7801644929957139,gaussian_0p10,oracle_test_checkpoint_selection,14,arousal,2.1488187573390126e-17,1.9467838643962188,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
4,0.4019474925533418,0.8056241749232262,gaussian_0p10,oracle_test_checkpoint_selection,14,arousal,2.1488187573390126e-17,1.9467838643962188,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
5,0.3825663001306595,0.6875276355233766,gaussian_0p10,oracle_test_checkpoint_selection,14,arousal,2.1488187573390126e-17,1.9467838643962188,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
6,0.3584985401361219,0.8660399776007024,gaussian_0p10,oracle_test_checkpoint_selection,14,arousal,2.1488187573390126e-17,1.9467838643962188,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
7,0.3299423564345606,0.855452231747346,gaussian_0p10,oracle_test_checkpoint_selection,14,arousal,2.1488187573390126e-17,1.9467838643962188,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
8,0.3122804599904245,0.939841805955841,gaussian_0p10,oracle_test_checkpoint_selection,14,arousal,2.1488187573390126e-17,1.9467838643962188,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
9,0.28830604038892255,0.8069079489644219,gaussian_0p10,oracle_test_checkpoint_selection,14,arousal,2.1488187573390126e-17,1.9467838643962188,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
10,0.26155561280827366,1.2004180575696282,gaussian_0p10,oracle_test_checkpoint_selection,14,arousal,2.1488187573390126e-17,1.9467838643962188,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
11,0.23677988470562042,0.8947269175357828,gaussian_0p10,oracle_test_checkpoint_selection,14,arousal,2.1488187573390126e-17,1.9467838643962188,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
12,0.2185879358120503,0.9584986204225387,gaussian_0p10,oracle_test_checkpoint_selection,14,arousal,2.1488187573390126e-17,1.9467838643962188,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
13,0.20793774014999789,1.16863283862756,gaussian_0p10,oracle_test_checkpoint_selection,14,arousal,2.1488187573390126e-17,1.9467838643962188,True,True,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
1,0.4483534535092692,0.8555689901866483,gaussian_0p10,oracle_test_checkpoint_selection,15,arousal,2.1488187573390126e-17,1.9482759107620746,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
2,0.43155329746584736,0.9024279383802586,gaussian_0p10,oracle_test_checkpoint_selection,15,arousal,2.1488187573390126e-17,1.9482759107620746,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
3,0.4190346978364452,0.9034048533853624,gaussian_0p10,oracle_test_checkpoint_selection,15,arousal,2.1488187573390126e-17,1.9482759107620746,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
4,0.39736418426036835,0.8742171430905655,gaussian_0p10,oracle_test_checkpoint_selection,15,arousal,2.1488187573390126e-17,1.9482759107620746,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
5,0.383491012838579,0.9063202677717004,gaussian_0p10,oracle_test_checkpoint_selection,15,arousal,2.1488187573390126e-17,1.9482759107620746,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
6,0.3616377324346573,0.9556632281313221,gaussian_0p10,oracle_test_checkpoint_selection,15,arousal,2.1488187573390126e-17,1.9482759107620746,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
7,0.33836518492429485,1.0032374978265177,gaussian_0p10,oracle_test_checkpoint_selection,15,arousal,2.1488187573390126e-17,1.9482759107620746,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
8,0.3024340711774365,1.020277923255251,gaussian_0p10,oracle_test_checkpoint_selection,15,arousal,2.1488187573390126e-17,1.9482759107620746,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
9,0.27035016878958673,0.9751266865049744,gaussian_0p10,oracle_test_checkpoint_selection,15,arousal,2.1488187573390126e-17,1.9482759107620746,True,True,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
1,0.44023901079931566,0.6966832637629937,gaussian_0p10,oracle_test_checkpoint_selection,16,arousal,3.581364595565021e-18,1.952190333331876,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
2,0.427305021112965,0.6979816429451448,gaussian_0p10,oracle_test_checkpoint_selection,16,arousal,3.581364595565021e-18,1.952190333331876,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
3,0.41551954179040845,0.6964611700577051,gaussian_0p10,oracle_test_checkpoint_selection,16,arousal,3.581364595565021e-18,1.952190333331876,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
4,0.3973055445859509,0.7236139360361998,gaussian_0p10,oracle_test_checkpoint_selection,16,arousal,3.581364595565021e-18,1.952190333331876,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
5,0.3835182514402174,0.7234285468147658,gaussian_0p10,oracle_test_checkpoint_selection,16,arousal,3.581364595565021e-18,1.952190333331876,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
6,0.3517362179775392,0.7900620925590137,gaussian_0p10,oracle_test_checkpoint_selection,16,arousal,3.581364595565021e-18,1.952190333331876,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
7,0.32979389015705357,0.818673681647535,gaussian_0p10,oracle_test_checkpoint_selection,16,arousal,3.581364595565021e-18,1.952190333331876,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
8,0.2998382139109796,0.9103412835590348,gaussian_0p10,oracle_test_checkpoint_selection,16,arousal,3.581364595565021e-18,1.952190333331876,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
9,0.27543974259207327,0.8667147560282055,gaussian_0p10,oracle_test_checkpoint_selection,16,arousal,3.581364595565021e-18,1.952190333331876,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
10,0.2545053540698944,0.8991118552754066,gaussian_0p10,oracle_test_checkpoint_selection,16,arousal,3.581364595565021e-18,1.952190333331876,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
11,0.23818041408254254,0.9032384198867692,gaussian_0p10,oracle_test_checkpoint_selection,16,arousal,3.581364595565021e-18,1.952190333331876,True,True,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
1,0.43595017612941805,0.6821658786764554,gaussian_0p10,oracle_test_checkpoint_selection,17,arousal,0.0,1.9516030249785987,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
2,0.4257351551805773,0.6947042605533826,gaussian_0p10,oracle_test_checkpoint_selection,17,arousal,0.0,1.9516030249785987,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
3,0.4089746013764412,0.8446004433177109,gaussian_0p10,oracle_test_checkpoint_selection,17,arousal,0.0,1.9516030249785987,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
4,0.39716976760856565,0.797246844846723,gaussian_0p10,oracle_test_checkpoint_selection,17,arousal,0.0,1.9516030249785987,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
5,0.37770670868696704,0.7913156739599958,gaussian_0p10,oracle_test_checkpoint_selection,17,arousal,0.0,1.9516030249785987,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
6,0.3580490177677524,0.7859596124660104,gaussian_0p10,oracle_test_checkpoint_selection,17,arousal,0.0,1.9516030249785987,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
7,0.318878635764122,1.043789178684678,gaussian_0p10,oracle_test_checkpoint_selection,17,arousal,0.0,1.9516030249785987,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
8,0.3002683402549836,0.9442552112662143,gaussian_0p10,oracle_test_checkpoint_selection,17,arousal,0.0,1.9516030249785987,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
9,0.2815896106823798,1.0872114236253676,gaussian_0p10,oracle_test_checkpoint_selection,17,arousal,0.0,1.9516030249785987,True,True,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
1,0.4439649702079834,1.1434285937657074,gaussian_0p10,oracle_test_checkpoint_selection,18,arousal,3.581364595565021e-18,1.9397134433745502,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
2,0.4242384611598907,1.1180701677250193,gaussian_0p10,oracle_test_checkpoint_selection,18,arousal,3.581364595565021e-18,1.9397134433745502,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
3,0.4168291043850683,1.1006671012279878,gaussian_0p10,oracle_test_checkpoint_selection,18,arousal,3.581364595565021e-18,1.9397134433745502,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
4,0.40101908652051804,1.0613109148032984,gaussian_0p10,oracle_test_checkpoint_selection,18,arousal,3.581364595565021e-18,1.9397134433745502,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
5,0.38775090200285756,1.1166274533311729,gaussian_0p10,oracle_test_checkpoint_selection,18,arousal,3.581364595565021e-18,1.9397134433745502,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
6,0.36995092515022526,1.0744285633665427,gaussian_0p10,oracle_test_checkpoint_selection,18,arousal,3.581364595565021e-18,1.9397134433745502,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
7,0.35485026384553603,1.0648102315674441,gaussian_0p10,oracle_test_checkpoint_selection,18,arousal,3.581364595565021e-18,1.9397134433745502,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
8,0.3249197659953948,1.1233019474157395,gaussian_0p10,oracle_test_checkpoint_selection,18,arousal,3.581364595565021e-18,1.9397134433745502,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
9,0.2908090701506984,1.0791796447343422,gaussian_0p10,oracle_test_checkpoint_selection,18,arousal,3.581364595565021e-18,1.9397134433745502,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
10,0.2665725576300775,1.1852819142367927,gaussian_0p10,oracle_test_checkpoint_selection,18,arousal,3.581364595565021e-18,1.9397134433745502,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
11,0.24565606227805536,1.1680348461533545,gaussian_0p10,oracle_test_checkpoint_selection,18,arousal,3.581364595565021e-18,1.9397134433745502,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
12,0.24657245088488824,1.1369228002103118,gaussian_0p10,oracle_test_checkpoint_selection,18,arousal,3.581364595565021e-18,1.9397134433745502,True,True,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
1,0.4390041861803301,0.9733549836474438,gaussian_0p10,oracle_test_checkpoint_selection,19,arousal,1.0744093786695063e-17,1.9457309819236928,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
2,0.4284491596683379,0.9420495022313142,gaussian_0p10,oracle_test_checkpoint_selection,19,arousal,1.0744093786695063e-17,1.9457309819236928,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
3,0.4111672264914359,1.0385642728274174,gaussian_0p10,oracle_test_checkpoint_selection,19,arousal,1.0744093786695063e-17,1.9457309819236928,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
4,0.3955602989562096,1.0172146050216941,gaussian_0p10,oracle_test_checkpoint_selection,19,arousal,1.0744093786695063e-17,1.9457309819236928,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
5,0.3769150371513059,1.1262901603434494,gaussian_0p10,oracle_test_checkpoint_selection,19,arousal,1.0744093786695063e-17,1.9457309819236928,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
6,0.35368701863673424,0.9472077337454982,gaussian_0p10,oracle_test_checkpoint_selection,19,arousal,1.0744093786695063e-17,1.9457309819236928,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
7,0.32388831747155034,0.9825195945249569,gaussian_0p10,oracle_test_checkpoint_selection,19,arousal,1.0744093786695063e-17,1.9457309819236928,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
8,0.29964149839455084,1.0548399260827896,gaussian_0p10,oracle_test_checkpoint_selection,19,arousal,1.0744093786695063e-17,1.9457309819236928,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
9,0.2683790794784023,1.0562714755156355,gaussian_0p10,oracle_test_checkpoint_selection,19,arousal,1.0744093786695063e-17,1.9457309819236928,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
10,0.24776757340277394,1.1206861487679727,gaussian_0p10,oracle_test_checkpoint_selection,19,arousal,1.0744093786695063e-17,1.9457309819236928,True,True,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
1,0.4407290801886589,0.8268737000885623,gaussian_0p10,oracle_test_checkpoint_selection,20,arousal,-3.581364595565021e-18,1.949512666589859,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
2,0.431322832742045,0.858702261489913,gaussian_0p10,oracle_test_checkpoint_selection,20,arousal,-3.581364595565021e-18,1.949512666589859,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
3,0.421543974068857,0.8598366165116794,gaussian_0p10,oracle_test_checkpoint_selection,20,arousal,-3.581364595565021e-18,1.949512666589859,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
4,0.4053340840243524,0.7869944054558496,gaussian_0p10,oracle_test_checkpoint_selection,20,arousal,-3.581364595565021e-18,1.949512666589859,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
5,0.39257789715643854,0.8152986891257882,gaussian_0p10,oracle_test_checkpoint_selection,20,arousal,-3.581364595565021e-18,1.949512666589859,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
6,0.3707553467923595,0.7112058147559287,gaussian_0p10,oracle_test_checkpoint_selection,20,arousal,-3.581364595565021e-18,1.949512666589859,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
7,0.3323803875715502,0.8152024801720343,gaussian_0p10,oracle_test_checkpoint_selection,20,arousal,-3.581364595565021e-18,1.949512666589859,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
8,0.31582797270628715,0.7781682838991654,gaussian_0p10,oracle_test_checkpoint_selection,20,arousal,-3.581364595565021e-18,1.949512666589859,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
9,0.27932535905030464,0.832422665782703,gaussian_0p10,oracle_test_checkpoint_selection,20,arousal,-3.581364595565021e-18,1.949512666589859,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
10,0.23992746611756663,0.9816811513646387,gaussian_0p10,oracle_test_checkpoint_selection,20,arousal,-3.581364595565021e-18,1.949512666589859,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
11,0.22401107342973833,0.9263765032198599,gaussian_0p10,oracle_test_checkpoint_selection,20,arousal,-3.581364595565021e-18,1.949512666589859,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
12,0.20955514979939308,0.9073567049317424,gaussian_0p10,oracle_test_checkpoint_selection,20,arousal,-3.581364595565021e-18,1.949512666589859,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
13,0.18342153199257388,0.9605458464810981,gaussian_0p10,oracle_test_checkpoint_selection,20,arousal,-3.581364595565021e-18,1.949512666589859,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
14,0.17179544510379915,0.9274163449683498,gaussian_0p10,oracle_test_checkpoint_selection,20,arousal,-3.581364595565021e-18,1.949512666589859,True,True,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
1,0.4358563394315781,0.8143794869257709,gaussian_0p10,oracle_test_checkpoint_selection,21,arousal,2.865091676452017e-17,1.949157233521447,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
2,0.43117688740453414,0.8085045953402371,gaussian_0p10,oracle_test_checkpoint_selection,21,arousal,2.865091676452017e-17,1.949157233521447,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
3,0.42060339258563134,0.8306294685379683,gaussian_0p10,oracle_test_checkpoint_selection,21,arousal,2.865091676452017e-17,1.949157233521447,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
4,0.40201065232676847,0.8432888004182852,gaussian_0p10,oracle_test_checkpoint_selection,21,arousal,2.865091676452017e-17,1.949157233521447,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
5,0.381532518613723,0.9333153028989304,gaussian_0p10,oracle_test_checkpoint_selection,21,arousal,2.865091676452017e-17,1.949157233521447,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
6,0.3726925700902939,0.9711476831921259,gaussian_0p10,oracle_test_checkpoint_selection,21,arousal,2.865091676452017e-17,1.949157233521447,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
7,0.3395912839520362,0.9295885693586001,gaussian_0p10,oracle_test_checkpoint_selection,21,arousal,2.865091676452017e-17,1.949157233521447,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
8,0.3240519947101993,0.9162906138925248,gaussian_0p10,oracle_test_checkpoint_selection,21,arousal,2.865091676452017e-17,1.949157233521447,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
9,0.29011434797317753,1.117484882843714,gaussian_0p10,oracle_test_checkpoint_selection,21,arousal,2.865091676452017e-17,1.949157233521447,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
10,0.25606879495805307,1.0495065885876356,gaussian_0p10,oracle_test_checkpoint_selection,21,arousal,2.865091676452017e-17,1.949157233521447,True,True,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
1,0.4421982443140399,1.1645026568045063,gaussian_0p10,oracle_test_checkpoint_selection,22,arousal,-7.162729191130042e-18,1.9399472303780423,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
2,0.4249517273518347,1.2285684026535846,gaussian_0p10,oracle_test_checkpoint_selection,22,arousal,-7.162729191130042e-18,1.9399472303780423,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
3,0.41615843580615136,1.1604127444474217,gaussian_0p10,oracle_test_checkpoint_selection,22,arousal,-7.162729191130042e-18,1.9399472303780423,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
4,0.3990187964612438,1.173141051876618,gaussian_0p10,oracle_test_checkpoint_selection,22,arousal,-7.162729191130042e-18,1.9399472303780423,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
5,0.3794276070210241,1.2414227148593218,gaussian_0p10,oracle_test_checkpoint_selection,22,arousal,-7.162729191130042e-18,1.9399472303780423,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
6,0.36694893385133437,1.1815750456057421,gaussian_0p10,oracle_test_checkpoint_selection,22,arousal,-7.162729191130042e-18,1.9399472303780423,True,,A3_batchnorm,Swap GroupNorm to BatchNorm inside temporal blocks/stem.
