target,k_calibration,model,label_policy,binary_n,accuracy,balanced_accuracy,macro_f1,auroc,n_low,n_high,true_high_rate,pred_high_rate
arousal,8,bias_trimmed_mean,discard_midpoint,3469,0.7936004612280196,0.7912763223761055,0.792034737293358,0.8796963123644251,1844,1625,0.46843470740847504,0.4447967714038628
arousal,8,kernel_residual_shrink4,midpoint_as_low,3840,0.71640625,0.7168848758465012,0.713119840259911,0.7970533773224519,2215,1625,0.4231770833333333,0.46979166666666666
arousal,8,kernel_residual_shrink4,midpoint_as_high,3840,0.7203125,0.7218558592238707,0.7202821486706457,0.8044246030020996,1844,1996,0.5197916666666667,0.46979166666666666
arousal,8,kernel_residual_shrink4,discard_midpoint,3469,0.7417123090227732,0.7404229934924078,0.7405418111614408,0.8239682963457367,1844,1625,0.46843470740847504,0.46439896223695587
arousal,8,stimulus_only,midpoint_as_low,3840,0.6109375,0.604891126931759,0.6040071962547668,0.6106153151588818,2215,1625,0.4231770833333333,0.44453125
arousal,8,stimulus_only,midpoint_as_high,3840,0.6140625,0.6157901486269719,0.6139191230684355,0.6469139472002573,1844,1996,0.5197916666666667,0.4609375
arousal,8,stimulus_only,discard_midpoint,3469,0.6289997117324877,0.6252312698147839,0.6253152478363493,0.6418254630402136,1844,1625,0.46843470740847504,0.4324012683770539
arousal,16,affine_residual_ridge1,midpoint_as_low,2560,0.7921875,0.7898842769982344,0.7883661027737168,0.8748428474266324,1473,1087,0.424609375,0.441015625
arousal,16,affine_residual_ridge1,midpoint_as_high,2560,0.76953125,0.773367704850509,0.7692828460329604,0.8621203970106083,1213,1347,0.526171875,0.441015625
arousal,16,affine_residual_ridge1,discard_midpoint,2300,0.8126086956521739,0.8106350931453261,0.8113884251133278,0.8937965811952847,1213,1087,0.4726086956521739,0.4469565217391304
