split,fold_id,test_subject,n_high,zero_rmse_high,model_rmse_high,improvement_zero_minus_model,pearson_high,sign_acc_high
random_trial_kfold_subjects_overlap,random_fold_1,26,5,3.00802342635732,2.916695349883777,0.09132807647354291,-0.8644380742742739,0.8
random_trial_kfold_subjects_overlap,random_fold_1,27,2,4.045121358886141,4.010740362921532,0.034380995964609085,1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_1,28,4,2.72922143921446,2.657856086974538,0.0713653522399218,0.3509342777608614,0.75
random_trial_kfold_subjects_overlap,random_fold_1,29,2,2.766173902727824,2.7604868584617974,0.0056870442660263976,-1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_1,30,1,5.418699186991869,5.560284179400622,-0.14158499240875244,,0.0
random_trial_kfold_subjects_overlap,random_fold_1,31,8,3.177847859756515,3.313514817928731,-0.13566695817221586,0.3271822852614086,0.125
random_trial_kfold_subjects_overlap,random_fold_1,32,2,2.4035422560853457,2.4662791895006597,-0.06273693341531406,-1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_1,33,2,3.151525424167442,2.996992388954446,0.15453303521299588,1.0,1.0
random_trial_kfold_subjects_overlap,random_fold_1,35,3,3.436269806731488,3.3998790485449395,0.03639075818654858,0.8924593753062086,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_1,36,3,3.2351668836927754,3.2763526781046215,-0.04118579441184611,0.730520321950015,0.3333333333333333
random_trial_kfold_subjects_overlap,random_fold_1,37,1,2.4186991869918697,2.5443453311435573,-0.12564614415168762,,0.0
random_trial_kfold_subjects_overlap,random_fold_1,38,5,3.0704022387553906,3.13501950500302,-0.06461726624762942,-0.35842249948555766,0.4
random_trial_kfold_subjects_overlap,random_fold_1,39,6,3.1837409573568096,3.0845906911816807,0.0991502661751289,0.11860011180086087,0.8333333333333334
random_trial_kfold_subjects_overlap,random_fold_1,40,10,3.2008326852088316,3.2965252726846654,-0.09569258747583387,-0.5774904937679975,0.4
random_trial_kfold_subjects_overlap,random_fold_1,41,6,3.422358243488326,3.261979351592158,0.16037889189616816,0.46824775159410004,1.0
random_trial_kfold_subjects_overlap,random_fold_1,42,6,3.6130944580815783,3.78079624673208,-0.1677017886505019,0.16470210417017483,0.0
random_trial_kfold_subjects_overlap,random_fold_1,43,3,3.2430299170932946,3.2125123228798045,0.030517594213490096,0.05368692997115883,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_1,44,9,3.6301324289532997,3.5755942373844585,0.05453819156884121,0.17199103925293988,0.7777777777777778
random_trial_kfold_subjects_overlap,random_fold_1,46,3,2.949317314416119,3.054143118808634,-0.10482580439251477,0.9961176571864153,0.0
random_trial_kfold_subjects_overlap,random_fold_1,47,5,3.7108516041913213,3.7281649965607304,-0.017313392369409097,0.11190896832429652,0.6
random_trial_kfold_subjects_overlap,random_fold_1,48,1,4.418699186991869,4.53789972956103,-0.11920054256916046,,0.0
random_trial_kfold_subjects_overlap,random_fold_1,49,5,3.2023388759715385,3.0224232980252417,0.17991557794629687,0.8213463986613129,1.0
random_trial_kfold_subjects_overlap,random_fold_1,50,2,2.4306176100348815,2.635008803365296,-0.20439119333041456,1.0,0.0
random_trial_kfold_subjects_overlap,random_fold_1,52,5,3.2892868185203135,3.313848433617472,-0.024561615097158374,-0.02099954406228097,0.4
random_trial_kfold_subjects_overlap,random_fold_1,53,1,3.4186991869918697,3.600002926539599,-0.1813037395477295,,0.0
random_trial_kfold_subjects_overlap,random_fold_1,54,5,2.8164056999004297,2.7607938676147272,0.055611832285702434,0.7855245029006716,0.6
random_trial_kfold_subjects_overlap,random_fold_1,55,8,2.6231819253724376,2.460273259573493,0.1629086657989447,-0.10993369283517916,1.0
random_trial_kfold_subjects_overlap,random_fold_1,56,1,3.4186991869918697,3.509160828541934,-0.09046164155006409,,0.0
random_trial_kfold_subjects_overlap,random_fold_1,57,2,2.7693184008482694,2.7428393583291366,0.0264790425191328,1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_1,58,6,2.738771593703599,2.626629014206363,0.11214257949723594,-0.13163118243393315,0.8333333333333334
random_trial_kfold_subjects_overlap,random_fold_1,59,3,3.7693965170304713,3.889103768394055,-0.11970725136358373,0.4947795061092811,0.0
random_trial_kfold_subjects_overlap,random_fold_1,60,4,4.144354201044436,4.241871209903177,-0.09751700885874115,0.3360007126153394,0.25
random_trial_kfold_subjects_overlap,random_fold_1,61,5,2.991847670952822,2.9123025859524883,0.07954508500033386,0.5291003446130821,0.8
random_trial_kfold_subjects_overlap,random_fold_1,62,6,3.2764363106863366,3.2943794724788247,-0.017943161792488116,0.22437493732947195,0.5
random_trial_kfold_subjects_overlap,random_fold_1,63,8,3.0362089439059985,3.054993751778763,-0.018784807872764375,0.2104807134279084,0.5
random_trial_kfold_subjects_overlap,random_fold_1,64,3,4.3359441311978495,4.381522099662797,-0.045577968464947105,-0.3609840982548301,0.3333333333333333
random_trial_kfold_subjects_overlap,random_fold_1,65,5,3.374099161795595,3.305972194003689,0.06812696779190608,0.6590061213837763,0.8
random_trial_kfold_subjects_overlap,random_fold_2,1,7,3.0383820364045477,3.046688030755231,-0.008305994350683132,-0.3543765909802016,0.5714285714285714
random_trial_kfold_subjects_overlap,random_fold_2,2,4,3.885339020473874,4.143558334841994,-0.25821931436811996,0.24121094747922572,0.0
random_trial_kfold_subjects_overlap,random_fold_2,3,3,3.605200192592944,3.3305242183421577,0.2746759742507865,-0.9939069902044761,1.0
random_trial_kfold_subjects_overlap,random_fold_2,5,6,2.9691411279001994,3.1294192361708046,-0.1602781082706053,-0.641567461748142,0.16666666666666666
random_trial_kfold_subjects_overlap,random_fold_2,6,6,3.4923717967116232,3.712198285916795,-0.21982648920517178,-0.11289487686333632,0.0
random_trial_kfold_subjects_overlap,random_fold_2,7,1,2.517241379310345,2.26897301345036,0.24826836585998535,,1.0
random_trial_kfold_subjects_overlap,random_fold_2,8,4,2.891097732013769,2.617289648682435,0.2738080833313341,-0.7344265160871692,1.0
random_trial_kfold_subjects_overlap,random_fold_2,9,2,3.6287884969613025,3.8169763948032225,-0.18818789784192003,1.0,0.0
random_trial_kfold_subjects_overlap,random_fold_2,10,2,2.8489251538705487,2.8202306465215523,0.028694507348996368,1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_2,11,3,3.275387441872027,3.2361682130620686,0.039219228809958206,-0.7423710829732174,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_2,12,1,2.323529411764706,2.5947726561742672,-0.27124324440956116,,0.0
random_trial_kfold_subjects_overlap,random_fold_2,13,3,3.265985377729887,3.017273772523723,0.24871160520616398,-0.7304895172706863,1.0
random_trial_kfold_subjects_overlap,random_fold_2,14,5,2.8415729727625174,2.6085858697518653,0.23298710301065206,-0.5477111147567184,1.0
random_trial_kfold_subjects_overlap,random_fold_2,15,3,2.9204549693009785,2.8359980262204245,0.08445694308055396,0.23159797576517085,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_2,16,2,2.439047067018145,2.461310633226287,-0.02226356620814185,-1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_2,18,4,3.243255786045897,3.3749243869641856,-0.1316686009182888,0.8732191923023793,0.25
random_trial_kfold_subjects_overlap,random_fold_2,19,4,3.202370129867263,3.4375340196035236,-0.23516388973626068,0.3643614820354207,0.0
random_trial_kfold_subjects_overlap,random_fold_2,20,2,2.8585012340329987,3.0540259077242036,-0.19552467369120485,-0.9999999999999999,0.0
random_trial_kfold_subjects_overlap,random_fold_2,22,5,3.4523640070864556,3.303257459536951,0.1491065475495046,-0.11336823087771163,0.8
random_trial_kfold_subjects_overlap,random_fold_2,23,3,3.0414948228724707,3.2749380230692124,-0.2334432001967417,-0.15684987364624553,0.0
random_trial_kfold_subjects_overlap,random_fold_2,24,2,3.493264421117848,3.5233601806818537,-0.030095759564005675,0.9999999999999999,0.5
random_trial_kfold_subjects_overlap,random_fold_2,25,7,3.4785524621055424,3.498286084576707,-0.019733622471164836,-0.788936641474987,0.5714285714285714
random_trial_kfold_subjects_overlap,random_fold_2,26,5,2.883744546355832,2.680446651008994,0.20329789534683806,-0.7561779298453676,1.0
random_trial_kfold_subjects_overlap,random_fold_2,27,2,3.1770563824140567,3.373714451763451,-0.19665806934939445,1.0,0.0
random_trial_kfold_subjects_overlap,random_fold_2,28,2,3.079070329438025,2.831121074253839,0.24794925518418598,-0.9999999999999999,1.0
random_trial_kfold_subjects_overlap,random_fold_2,29,2,3.000363344588255,2.9988933519917462,0.0014699925965087068,1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_2,30,1,3.953307392996109,4.216009023588455,-0.2627016305923462,,0.0
random_trial_kfold_subjects_overlap,random_fold_2,31,7,3.9566429434325006,4.089014278719509,-0.13237133528700884,-0.20235283123871226,0.2857142857142857
random_trial_kfold_subjects_overlap,random_fold_2,33,4,2.7518329986559076,2.620743486326748,0.13108951232915977,0.8356526458853364,0.75
random_trial_kfold_subjects_overlap,random_fold_2,34,1,2.482758620689655,2.7436533662779574,-0.2608947455883026,,0.0
random_trial_kfold_subjects_overlap,random_fold_2,35,1,3.953307392996109,4.199910136860169,-0.24660274386405945,,0.0
random_trial_kfold_subjects_overlap,random_fold_2,36,4,3.095774342969433,3.20570928145074,-0.10993493848130731,0.6341914224682951,0.25
random_trial_kfold_subjects_overlap,random_fold_2,38,2,2.8966025179338413,3.146220343520386,-0.24961782558654466,1.0,0.0
random_trial_kfold_subjects_overlap,random_fold_2,39,3,3.2827974251873298,3.181368176396532,0.10142924879079773,0.9717303237987667,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_2,40,6,4.365620241004331,4.5690511542822385,-0.20343091327790752,-0.16738250656715306,0.16666666666666666
random_trial_kfold_subjects_overlap,random_fold_2,41,2,3.4273895826431917,3.1922740144327153,0.2351155682104764,-1.0,1.0
random_trial_kfold_subjects_overlap,random_fold_2,42,4,3.9137479427604505,4.138042053996626,-0.22429411123617582,-0.503368425047959,0.0
random_trial_kfold_subjects_overlap,random_fold_2,43,7,3.6023789562902246,3.5651511683648986,0.037227787925325995,0.27177027317287444,0.7142857142857143
random_trial_kfold_subjects_overlap,random_fold_2,44,5,3.771781729631479,3.8524087219457757,-0.0806269923142966,0.1525081543457889,0.4
random_trial_kfold_subjects_overlap,random_fold_2,45,1,2.953307392996109,3.1753832427676087,-0.22207584977149963,,0.0
random_trial_kfold_subjects_overlap,random_fold_2,46,5,3.2576447047437065,3.274009234603563,-0.016364529859856702,0.62682655362995,0.4
random_trial_kfold_subjects_overlap,random_fold_2,47,5,3.7163534397362223,3.9048134236718424,-0.18845998393562002,-0.3587478225370633,0.2
random_trial_kfold_subjects_overlap,random_fold_2,48,3,2.8262874918433942,2.896687938571699,-0.07040044672830481,0.9944096713063388,0.3333333333333333
random_trial_kfold_subjects_overlap,random_fold_2,49,2,3.2903892445959264,3.040951462239465,0.2494377823564613,0.9999999999999999,1.0
random_trial_kfold_subjects_overlap,random_fold_2,50,2,3.067534276369709,3.087452679677966,-0.019918403308257115,-0.9999999999999999,0.5
random_trial_kfold_subjects_overlap,random_fold_2,52,5,3.2154293938846066,3.4395305256697717,-0.2241011317851651,0.16405188805836793,0.0
random_trial_kfold_subjects_overlap,random_fold_2,53,5,2.890656098416631,2.756386792483984,0.13426930593264697,0.2814001480653517,0.8
random_trial_kfold_subjects_overlap,random_fold_2,54,1,3.6363636363636362,3.8586433340202677,-0.22227969765663147,,0.0
random_trial_kfold_subjects_overlap,random_fold_2,55,8,3.010051972339611,2.7616221683747417,0.24842980396486913,0.2853231358115567,1.0
random_trial_kfold_subjects_overlap,random_fold_2,56,2,2.77781388865417,2.982924826542274,-0.20511093788810397,1.0,0.0
random_trial_kfold_subjects_overlap,random_fold_2,57,2,3.84982081791689,3.8743665087166153,-0.02454569079972524,1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_2,58,3,3.068315717611392,2.855221527162194,0.21309419044919808,-0.9023408295175877,1.0
random_trial_kfold_subjects_overlap,random_fold_2,59,6,3.3078398809617626,3.541792726889972,-0.2339528459282092,-0.11549143606535535,0.0
random_trial_kfold_subjects_overlap,random_fold_2,60,5,3.5259507617016865,3.680637591649297,-0.15468682994761052,0.5720712226096824,0.2
random_trial_kfold_subjects_overlap,random_fold_2,61,1,3.605263157894737,3.3642592571283645,0.24100390076637268,,1.0
random_trial_kfold_subjects_overlap,random_fold_2,62,4,3.0448153334785406,2.96654908121428,0.07826625226426076,0.23781805821087204,0.75
random_trial_kfold_subjects_overlap,random_fold_2,63,3,4.096065865537591,4.096149554580054,-8.368904246314202e-05,-0.18098593136092178,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_2,64,4,3.054139150264364,3.1883680001424834,-0.13422884987811923,-0.3453067574215231,0.25
random_trial_kfold_subjects_overlap,random_fold_2,65,6,3.010245491537688,2.899478665330752,0.11076682620693612,-0.5738845867449225,0.8333333333333334
random_trial_kfold_subjects_overlap,random_fold_3,2,7,4.384956097933104,4.426495582551532,-0.04153948461842827,0.43361045638384915,0.42857142857142855
random_trial_kfold_subjects_overlap,random_fold_3,3,2,2.8616600790513833,2.8893697854767497,-0.02770970642536641,,0.5
random_trial_kfold_subjects_overlap,random_fold_3,5,4,2.8501754421012206,2.923012935588684,-0.07283749348746316,0.13425115024880352,0.5
random_trial_kfold_subjects_overlap,random_fold_3,6,10,4.348329340719574,4.500002486345179,-0.15167314562560463,-0.04026778672866047,0.1
random_trial_kfold_subjects_overlap,random_fold_3,7,3,2.950813234624449,2.764088971708632,0.186724262915817,-0.8606427420854592,1.0
random_trial_kfold_subjects_overlap,random_fold_3,8,5,2.69377520394846,2.748286848367109,-0.054511644418648864,0.018821917137234488,0.4
random_trial_kfold_subjects_overlap,random_fold_3,9,4,2.912281053517203,2.9810327136513664,-0.06875166013416356,0.34096332877810914,0.25
random_trial_kfold_subjects_overlap,random_fold_3,10,3,3.768612630632688,3.7092208791513137,0.05939175148137421,0.9982898596306063,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_3,11,2,3.911142470687609,4.036614559621575,-0.12547208893396622,-1.0,0.0
random_trial_kfold_subjects_overlap,random_fold_3,12,1,2.4411764705882355,2.5590855816707894,-0.11790911108255386,,0.0
random_trial_kfold_subjects_overlap,random_fold_3,13,5,3.7047643796242284,3.6523260703508904,0.052438309273338035,0.9187640721273657,0.6
random_trial_kfold_subjects_overlap,random_fold_3,14,1,3.35064935064935,3.4214147490920954,-0.07076539844274521,,0.0
random_trial_kfold_subjects_overlap,random_fold_3,15,4,3.1558244700210643,3.242189459708356,-0.08636498968729178,-0.15404554266481826,0.25
random_trial_kfold_subjects_overlap,random_fold_3,16,2,3.4597741957052897,3.1511911438665012,0.3085830518387884,1.0,1.0
random_trial_kfold_subjects_overlap,random_fold_3,17,3,2.4392497286066424,2.3276906154014703,0.11155911320517209,-0.680790624981679,1.0
random_trial_kfold_subjects_overlap,random_fold_3,18,6,3.4635683308892924,3.392155470482796,0.0714128604064963,0.5331926778597434,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_3,19,6,3.356977958832226,3.464605564729168,-0.10762760589694187,0.506172507171276,0.0
random_trial_kfold_subjects_overlap,random_fold_3,20,5,3.307907526231082,3.312274553023588,-0.004367026792506223,-0.08442730478964428,0.4
