target,block,k_calibration,model,n,mae,rmse,pearson,ccc,y_true_std,y_pred_std,locked_reference_rmse,locked_reference_model,lift_vs_locked_rmse,subjects,rmse_wins_vs_locked,rmse_losses_vs_locked,rmse_ties_vs_locked,rmse_win_margin_vs_locked,mean_delta_rmse_model_minus_locked,median_delta_rmse_model_minus_locked,worst_regression_delta_rmse,best_gain_delta_rmse
valence,eeg_entropy_complexity,8,physio_context_ridge1000,75600,1.2100441713087142,1.477909845997942,0.8536261914861349,0.742599903142095,2.5169933034139333,1.4664331832388349,1.1903458188628917,locked_kernel_residual_shrink4,-0.28756402713505036,63.0,11.0,52.0,0.0,-41.0,0.26728594359413615,0.25149565136134,1.0872398557392489,-0.24025715153583072
valence,eeg_entropy_complexity,8,physio_similarity_knn64,75600,1.0286148903357288,1.2728692860714799,0.8628082455621923,0.8548465126556226,2.5169933034139333,2.196857776727783,1.1903458188628917,locked_kernel_residual_shrink4,-0.08252346720858816,63.0,16.0,47.0,0.0,-31.0,0.0841369127984678,0.0642436283861445,0.5750558952668405,-0.09062248279435337
valence,eeg_entropy_complexity,16,locked_kernel_residual_shrink4,50400,0.9039101472863602,1.162979711619091,0.8871332285932214,0.880596485431392,2.519875074060843,2.2310343745185626,1.162979711619091,locked_kernel_residual_shrink4,0.0,,,,,,,,,
valence,eeg_entropy_complexity,16,physio_residual_ridge100,50400,1.073671126839897,1.3359159302818178,0.8486800231766478,0.842377806767258,2.519875074060843,2.2299484407658503,1.162979711619091,locked_kernel_residual_shrink4,-0.1729362186627268,63.0,9.0,54.0,0.0,-45.0,0.17646092215429673,0.12188038252511035,0.656401685963517,-0.13298465986234853
valence,eeg_entropy_complexity,16,physio_context_ridge100,50400,1.0817917039375458,1.3398738286623189,0.8469243421671026,0.8350843557534068,2.519875074060843,2.1298189109684404,1.162979711619091,locked_kernel_residual_shrink4,-0.17689411704322788,63.0,7.0,56.0,0.0,-49.0,0.1793242371236381,0.12755498112951003,0.723801467549278,-0.13969987390417304
valence,eeg_entropy_complexity,16,physio_residual_ridge1000,50400,1.035766250379975,1.2854087428651917,0.8602124805686262,0.8524007423230521,2.519875074060843,2.201037284447295,1.162979711619091,locked_kernel_residual_shrink4,-0.12242903124610072,63.0,10.0,53.0,0.0,-43.0,0.12821401443228447,0.09648961549989943,0.6656129070429738,-0.12301000044872712
valence,eeg_entropy_complexity,16,physio_context_ridge1000,50400,1.2148552659106633,1.4832672651563523,0.852156726370332,0.7413266590114681,2.519875074060843,1.4681427590403129,1.162979711619091,locked_kernel_residual_shrink4,-0.32028755353726135,63.0,7.0,56.0,0.0,-49.0,0.3044671292413561,0.28787850021695194,1.2528898320922903,-0.13685079358454288
valence,eeg_entropy_complexity,16,physio_similarity_knn64,50400,1.0338612345617915,1.2797114045711815,0.8615934988899684,0.8537627995027218,2.519875074060843,2.2018717733667748,1.162979711619091,locked_kernel_residual_shrink4,-0.11673169295209052,63.0,14.0,49.0,0.0,-35.0,0.12159133771419968,0.09685957451244387,0.73526777100169,-0.0791834380728047
arousal,eeg_entropy_complexity,4,locked_kernel_residual_shrink4,88200,1.44851209005531,1.7990775269301655,0.6990057696746514,0.6495283312461227,2.5147467733223032,1.7062392338273642,1.7990775269301655,locked_kernel_residual_shrink4,0.0,,,,,,,,,
arousal,eeg_entropy_complexity,4,physio_residual_ridge100,88200,1.6398020584540032,2.027476774437777,0.6027587049684346,0.570792242738324,2.5147467733223032,1.8032441383242694,1.7990775269301655,locked_kernel_residual_shrink4,-0.22839924750761154,63.0,14.0,49.0,0.0,-35.0,0.20817312085551343,0.09530380372976777,1.5146248688014412,-0.3042058984935938
arousal,eeg_entropy_complexity,4,physio_context_ridge100,88200,1.6517260955791084,2.030248374838696,0.5974310325707348,0.5582302177576277,2.5147467733223032,1.7334193724027576,1.7990775269301655,locked_kernel_residual_shrink4,-0.23117084790853037,63.0,13.0,50.0,0.0,-37.0,0.21176035203968255,0.10525572824311569,1.566201283328439,-0.3395118318950743
arousal,eeg_entropy_complexity,4,physio_residual_ridge1000,88200,1.5692205810073823,1.9407191366008125,0.6374240400646192,0.5929959966149699,2.5147467733223032,1.711692560239785,1.7990775269301655,locked_kernel_residual_shrink4,-0.14164160967064698,63.0,15.0,48.0,0.0,-33.0,0.12497631305726772,0.05362568893824782,0.9838369040179971,-0.14500416091471435
arousal,eeg_entropy_complexity,4,physio_context_ridge1000,88200,1.6964569710184927,2.0146686161839376,0.6140255805392261,0.4770695281349792,2.5147467733223032,1.199041600233077,1.7990775269301655,locked_kernel_residual_shrink4,-0.21559108925377202,63.0,15.0,48.0,0.0,-33.0,0.201611282557717,0.210098068040943,0.8387750571261936,-0.33032791057866184
arousal,eeg_entropy_complexity,4,physio_similarity_knn64,88200,1.6040908269155052,1.9742673213715585,0.6219399386791763,0.5742616793634027,2.5147467733223032,1.6807623313202449,1.7990775269301655,locked_kernel_residual_shrink4,-0.17518979444139293,63.0,10.0,53.0,0.0,-43.0,0.1577756668334238,0.11911542577975176,1.024754852110748,-0.1175429925213003
arousal,eeg_entropy_complexity,8,locked_kernel_residual_shrink4,75600,1.3856880889241658,1.7327016144304679,0.7254949195095378,0.6791271588916328,2.514722566176645,1.741450959278264,1.7327016144304679,locked_kernel_residual_shrink4,0.0,,,,,,,,,
arousal,eeg_entropy_complexity,8,physio_residual_ridge100,75600,1.6425164095828773,2.0315204768262918,0.6009210472966106,0.5690852037187428,2.514722566176645,1.8033947689499663,1.7327016144304679,locked_kernel_residual_shrink4,-0.2988188623958239,63.0,13.0,50.0,0.0,-37.0,0.27603138732933613,0.16056710141658437,1.6435821466967129,-0.12515677309496454
arousal,eeg_entropy_complexity,8,physio_context_ridge100,75600,1.6544868345471917,2.0341884116816358,0.5955675662567941,0.556533827178522,2.514722566176645,1.7336535263667112,1.7327016144304679,locked_kernel_residual_shrink4,-0.3014867972511679,63.0,11.0,52.0,0.0,-41.0,0.27954899199465405,0.1783430756315405,1.6231483718609434,-0.12947877111968387
arousal,eeg_entropy_complexity,8,physio_residual_ridge1000,75600,1.5719997702578388,1.9444963709328382,0.6356922357928612,0.5913313310559964,2.514722566176645,1.7112239072996154,1.7327016144304679,locked_kernel_residual_shrink4,-0.21179475650237034,63.0,11.0,52.0,0.0,-41.0,0.1928635877658172,0.10950451964016894,1.398787693585036,-0.10323604176828893
arousal,eeg_entropy_complexity,8,physio_context_ridge1000,75600,1.6981990424791973,2.017233448320671,0.6122921512025126,0.4757138792995241,2.514722566176645,1.1989774523247905,1.7327016144304679,locked_kernel_residual_shrink4,-0.284531833890203,63.0,15.0,48.0,0.0,-33.0,0.2683911487727461,0.22747932056797548,1.247403519486864,-0.15386672198632878
arousal,eeg_entropy_complexity,8,physio_similarity_knn64,75600,1.6056072925559428,1.9774252002314672,0.6203733584475563,0.5727707700271529,2.514722566176645,1.6801451536431093,1.7327016144304679,locked_kernel_residual_shrink4,-0.2447235858009993,63.0,7.0,56.0,0.0,-49.0,0.22470173055895074,0.16373847930280228,1.43671888980912,-0.10030813180098974
arousal,eeg_entropy_complexity,16,locked_kernel_residual_shrink4,50400,1.3156149515083857,1.6592373404631675,0.7522370435846957,0.7119646262984022,2.5143146172850463,1.7989756416248661,1.6592373404631675,locked_kernel_residual_shrink4,0.0,,,,,,,,,
arousal,eeg_entropy_complexity,16,physio_residual_ridge100,50400,1.6454403081536293,2.033968275350786,0.5994909124674924,0.5674049652943522,2.5143146172850463,1.7999802137088343,1.6592373404631675,locked_kernel_residual_shrink4,-0.37473093488761844,63.0,8.0,55.0,0.0,-47.0,0.3538795216684033,0.20163426755984015,2.1439138700588547,-0.08579278140231583
arousal,eeg_entropy_complexity,16,physio_context_ridge100,50400,1.6575416004302956,2.0366748850903758,0.5941029200848917,0.5548011723780226,2.5143146172850463,1.7302763481135146,1.6592373404631675,locked_kernel_residual_shrink4,-0.37743754462720824,63.0,7.0,56.0,0.0,-49.0,0.35756744958719894,0.21289781151764253,2.120628983579401,-0.08261253269212943
arousal,eeg_entropy_complexity,16,physio_residual_ridge1000,50400,1.5733421268231338,1.945350101034201,0.6351625363146182,0.5908082801140715,2.5143146172850463,1.7107273152001854,1.6592373404631675,locked_kernel_residual_shrink4,-0.2861127605710334,63.0,8.0,55.0,0.0,-47.0,0.2691431300240508,0.15822016797985938,1.9022121725950893,-0.09658983825791734
arousal,eeg_entropy_complexity,16,physio_context_ridge1000,50400,1.7012010918936087,2.017899727798838,0.6116624956040163,0.47516741372188165,2.5143146172850463,1.198570413331351,1.6592373404631675,locked_kernel_residual_shrink4,-0.35866238733567046,63.0,9.0,54.0,0.0,-45.0,0.3454121649028473,0.2760517481112461,1.7281467289596386,-0.10375190614947849
arousal,eeg_entropy_complexity,16,physio_similarity_knn64,50400,1.6085477495950367,1.9794732959449302,0.6193110968481175,0.5717131009370948,2.5143146172850463,1.6795160996575405,1.6592373404631675,locked_kernel_residual_shrink4,-0.32023595548176265,63.0,7.0,56.0,0.0,-49.0,0.30235370312417426,0.1914464818512287,1.9449258043479967,-0.08063225832260579
valence,eeg_bandpower,4,locked_kernel_residual_shrink4,88200,0.9684257877839395,1.219242849113065,0.8749097026740488,0.8675295083583286,2.517563158772952,2.209896524537871,1.219242849113065,locked_kernel_residual_shrink4,0.0,,,,,,,,,
valence,eeg_bandpower,4,physio_residual_ridge100,88200,1.0920929010377989,1.360283216868077,0.8424791443157086,0.8358798155149929,2.517563158772952,2.2216262196938406,1.219242849113065,locked_kernel_residual_shrink4,-0.14104036775501205,63.0,10.0,53.0,0.0,-43.0,0.1325580276993821,0.09529828460614631,1.225226977523831,-0.07097864184121105
valence,eeg_bandpower,4,physio_context_ridge100,88200,1.1021435825300325,1.3669175964237432,0.8398654115020987,0.8282030333615193,2.517563158772952,2.1300310177716395,1.219242849113065,locked_kernel_residual_shrink4,-0.1476747473106783,63.0,9.0,54.0,0.0,-45.0,0.13833792624684563,0.09254065155988478,1.226076878784546,-0.07789623106920263
valence,eeg_bandpower,4,physio_residual_ridge1000,88200,1.0430974037833765,1.291408440881589,0.8585402188025608,0.8506314247104989,2.517563158772952,2.1970422593008094,1.219242849113065,locked_kernel_residual_shrink4,-0.072165591768524,63.0,16.0,47.0,0.0,-31.0,0.07268765489100532,0.052984551227322596,0.5244449337552739,-0.07121890492293081
valence,eeg_bandpower,4,physio_context_ridge1000,88200,1.2286399435131998,1.4981475606759072,0.8452009070955768,0.7358511624998674,2.517563158772952,1.469197344795486,1.219242849113065,locked_kernel_residual_shrink4,-0.27890471156284224,63.0,11.0,52.0,0.0,-41.0,0.2585723954198888,0.256294745585508,0.8772042533045195,-0.31322530245832325
valence,eeg_bandpower,4,physio_similarity_knn64,88200,1.0304739062734742,1.2727130458911322,0.8628619919114592,0.8548839468193827,2.517563158772952,2.1963471556649763,1.219242849113065,locked_kernel_residual_shrink4,-0.0534701967780673,63.0,18.0,45.0,0.0,-27.0,0.05428572224130553,0.04185660154270099,0.3272963488772873,-0.06290957704272548
valence,eeg_bandpower,8,locked_kernel_residual_shrink4,75600,0.9365131264909234,1.1894530212510759,0.8813341868115793,0.8743197172639215,2.517334159602383,2.2181260872956043,1.1894530212510759,locked_kernel_residual_shrink4,0.0,,,,,,,,,
valence,eeg_bandpower,8,physio_residual_ridge100,75600,1.0938714916026466,1.3621999237882572,0.8419981784506091,0.8354097943959595,2.517334159602383,2.221750371484196,1.1894530212510759,locked_kernel_residual_shrink4,-0.17274690253718128,63.0,8.0,55.0,0.0,-47.0,0.16645411764447543,0.1191403820438095,1.251402659186235,-0.06894271260794826
valence,eeg_bandpower,8,physio_context_ridge100,75600,1.1037407500308658,1.368770643374735,0.8393727860533022,0.8277257277221449,2.517334159602383,2.1301081069730965,1.1894530212510759,locked_kernel_residual_shrink4,-0.1793176221236592,63.0,6.0,57.0,0.0,-51.0,0.1720482532947899,0.1263309177612928,1.2536927204757964,-0.0625447311510825
valence,eeg_bandpower,8,physio_residual_ridge1000,75600,1.0450460813576898,1.2938472117536137,0.8579483489022262,0.8500420420689272,2.517334159602383,2.196872584233788,1.1894530212510759,locked_kernel_residual_shrink4,-0.10439419050253784,63.0,10.0,53.0,0.0,-43.0,0.10668381362375752,0.07705424511901127,0.5488309367564019,-0.08940876361879857
valence,eeg_bandpower,8,physio_context_ridge1000,75600,1.22963287141588,1.4998029283030119,0.8445085546815718,0.7352102088493894,2.517334159602383,1.4689390229804162,1.1894530212510759,locked_kernel_residual_shrink4,-0.310349907051936,63.0,9.0,54.0,0.0,-45.0,0.2916221971633818,0.2687933962069966,1.0803352342617913,-0.20393412882024742
valence,eeg_bandpower,8,physio_similarity_knn64,75600,1.0320173284979093,1.2749250236534835,0.862323538561132,0.8543477731729053,2.517334159602383,2.1960678188573253,1.1894530212510759,locked_kernel_residual_shrink4,-0.0854720024024076,63.0,13.0,50.0,0.0,-37.0,0.08783529781421355,0.0735574078721164,0.5266869048900535,-0.08781885688058666
valence,eeg_bandpower,16,locked_kernel_residual_shrink4,50400,0.8996946646107568,1.1590764279055585,0.8874080752713329,0.8810332548838726,2.5143443223056137,2.229527050280199,1.1590764279055585,locked_kernel_residual_shrink4,0.0,,,,,,,,,
valence,eeg_bandpower,16,physio_residual_ridge100,50400,1.0905212906937278,1.3577250608405023,0.8427252198051227,0.8362316711432606,2.5143443223056137,2.221158881975015,1.1590764279055585,locked_kernel_residual_shrink4,-0.19864863293494373,63.0,8.0,55.0,0.0,-47.0,0.19536067932323242,0.1465329356675371,1.2734897844306943,-0.09390327423718325
valence,eeg_bandpower,16,physio_context_ridge100,50400,1.100354738623377,1.3643801519116097,0.8400783219604201,0.8285560857102563,2.5143443223056137,2.129590491606387,1.1590764279055585,locked_kernel_residual_shrink4,-0.20530372400605112,63.0,7.0,56.0,0.0,-49.0,0.20107593091813086,0.1474623166791591,1.2725632961863762,-0.07770530295516909
valence,eeg_bandpower,16,physio_residual_ridge1000,50400,1.0403960857776895,1.2875584591655558,0.85906609250365,0.8512429758388335,2.5143443223056137,2.1959813527399477,1.1590764279055585,locked_kernel_residual_shrink4,-0.12848203125999724,63.0,12.0,51.0,0.0,-39.0,0.13437100555037002,0.09828691026843694,0.65463603115603,-0.09685469349227116
valence,eeg_bandpower,16,physio_context_ridge1000,50400,1.2255005231452367,1.495030981873041,0.8454746102127616,0.736386388520744,2.5143443223056137,1.4685305645854718,1.1590764279055585,locked_kernel_residual_shrink4,-0.3359545539674824,63.0,7.0,56.0,0.0,-49.0,0.3206327437011794,0.26937160410750316,1.254823419135583,-0.11061662189359711
valence,eeg_bandpower,16,physio_similarity_knn64,50400,1.0268091107550121,1.267794735314862,0.8636240987060366,0.8557018130310469,2.5143443223056137,2.194724271050014,1.1590764279055585,locked_kernel_residual_shrink4,-0.10871830740930344,63.0,17.0,46.0,0.0,-29.0,0.11514225512475616,0.09056872919928893,0.7032205645276446,-0.08426426440934454
arousal,eeg_bandpower,4,locked_kernel_residual_shrink4,88200,1.4516417570935896,1.8031652715025828,0.6972486451101532,0.6478282917814681,2.5145920622273317,1.7056554268222806,1.8031652715025828,locked_kernel_residual_shrink4,0.0,,,,,,,,,
arousal,eeg_bandpower,4,physio_residual_ridge100,88200,1.674874769619533,2.067070297121722,0.5895136657027441,0.5639770288729035,2.5145920622273317,1.8641082354270455,1.8031652715025828,locked_kernel_residual_shrink4,-0.2639050256191393,63.0,14.0,49.0,0.0,-35.0,0.23617896801949917,0.1178738616741366,2.067701328868716,-0.36802679386564296
arousal,eeg_bandpower,4,physio_context_ridge100,88200,1.685587105412467,2.0708503892230876,0.5828317478492955,0.5516422727989938,2.5145920622273317,1.800070818969804,1.8031652715025828,locked_kernel_residual_shrink4,-0.26768511772050485,63.0,14.0,49.0,0.0,-35.0,0.23967713877409508,0.12828375405829684,2.087051021000546,-0.40558711173878415
arousal,eeg_bandpower,4,physio_residual_ridge1000,88200,1.5927358435313987,1.9604357503357202,0.629051891084283,0.5875606086671344,2.5145920622273317,1.7306679610628861,1.8031652715025828,locked_kernel_residual_shrink4,-0.15727047883313738,63.0,17.0,46.0,0.0,-29.0,0.14126193016686667,0.06353318155639842,1.0967046167075387,-0.1485970575288713
arousal,eeg_bandpower,4,physio_context_ridge1000,88200,1.7166755738070492,2.037718462987237,0.595169952930688,0.47078950892077204,2.5145920622273317,1.2340937661339901,1.8031652715025828,locked_kernel_residual_shrink4,-0.23455319148465414,63.0,14.0,49.0,0.0,-35.0,0.2189463691143973,0.21275440092072984,0.9867344882909173,-0.3566042256706825
arousal,eeg_bandpower,4,physio_similarity_knn64,88200,1.5950685691157707,1.9662719458065911,0.6245319995255832,0.5752132139950688,2.5145920622273317,1.6668356865498821,1.8031652715025828,locked_kernel_residual_shrink4,-0.16310667430400838,63.0,14.0,49.0,0.0,-35.0,0.147004678268456,0.1034060708445339,1.0424878064142566,-0.10587842095600353
arousal,eeg_bandpower,8,locked_kernel_residual_shrink4,75600,1.3840202260521985,1.7298493722307027,0.7267439413109155,0.6805626324077595,2.5153253218754283,1.7437867747236047,1.7298493722307027,locked_kernel_residual_shrink4,0.0,,,,,,,,,
arousal,eeg_bandpower,8,physio_residual_ridge100,75600,1.675220197246819,2.069756464310212,0.5882631129492343,0.5624190838100103,2.5153253218754283,1.8605630650399752,1.7298493722307027,locked_kernel_residual_shrink4,-0.3399070920795093,63.0,8.0,55.0,0.0,-47.0,0.30982737684124384,0.1837437924329024,2.085871759586686,-0.2254572716283718
arousal,eeg_bandpower,8,physio_context_ridge100,75600,1.6862437166880677,2.0737456210820744,0.5814896510934083,0.5499766676185586,2.5153253218754283,1.796610979801602,1.7298493722307027,locked_kernel_residual_shrink4,-0.3438962488513717,63.0,9.0,54.0,0.0,-45.0,0.3135377295168902,0.18890097242270842,2.1053201748524373,-0.26502530912995836
arousal,eeg_bandpower,8,physio_residual_ridge1000,75600,1.5926356538594084,1.9625468670588408,0.6282509861086373,0.58643060237752,2.5153253218754283,1.728028760146475,1.7298493722307027,locked_kernel_residual_shrink4,-0.23269749482813817,63.0,11.0,52.0,0.0,-41.0,0.2144852925430122,0.14938617988488678,1.542408682077903,-0.1401832988797962
arousal,eeg_bandpower,8,physio_context_ridge1000,75600,1.7184025746765275,2.0406637290356335,0.5938359796367217,0.4691500551683237,2.5153253218754283,1.231947555156388,1.7298493722307027,locked_kernel_residual_shrink4,-0.31081435680493086,63.0,10.0,53.0,0.0,-43.0,0.293313711406632,0.23765262787328134,1.427289374192478,-0.2170677213786507
arousal,eeg_bandpower,8,physio_similarity_knn64,75600,1.5946159403175904,1.966766928954924,0.6245476215176167,0.5750925758152203,2.5153253218754283,1.6663242648235377,1.7298493722307027,locked_kernel_residual_shrink4,-0.23691755672422143,63.0,11.0,52.0,0.0,-41.0,0.2189012968688099,0.15685691701437543,1.4856553713643952,-0.10891082014318054
arousal,eeg_bandpower,16,locked_kernel_residual_shrink4,50400,1.311254604227013,1.6497715948957072,0.7569803730088945,0.7154068099996596,2.5188283577692663,1.794167646139443,1.6497715948957072,locked_kernel_residual_shrink4,0.0,,,,,,,,,
arousal,eeg_bandpower,16,physio_residual_ridge100,50400,1.6730036184357273,2.0635004272819732,0.592020175971642,0.5656477394816692,2.5188283577692663,1.8592937895849229,1.6497715948957072,locked_kernel_residual_shrink4,-0.413728832386266,63.0,6.0,57.0,0.0,-51.0,0.38658705319137604,0.21697720181327496,2.2720693576135527,-0.11933891600440227
arousal,eeg_bandpower,16,physio_context_ridge100,50400,1.684467113769007,2.0680115787763165,0.5851974569136338,0.5530860046199917,2.5188283577692663,1.7953273470742845,1.6497715948957072,locked_kernel_residual_shrink4,-0.41823998388060923,63.0,5.0,58.0,0.0,-53.0,0.39073547949895787,0.2373344475333523,2.2661221486720335,-0.10829824607931604
arousal,eeg_bandpower,16,physio_residual_ridge1000,50400,1.589527041256901,1.9548315562757959,0.632846844041353,0.5902520363420896,2.5188283577692663,1.7266812933477942,1.6497715948957072,locked_kernel_residual_shrink4,-0.3050599613800886,63.0,7.0,56.0,0.0,-49.0,0.29038209391801384,0.19486947328432014,1.9827933763741634,-0.12577673075489937
arousal,eeg_bandpower,16,physio_context_ridge1000,50400,1.7177472381601258,2.037078712772669,0.5983646299815866,0.4719456833327829,2.5188283577692663,1.2303666711275636,1.6497715948957072,locked_kernel_residual_shrink4,-0.3873071178769618,63.0,7.0,56.0,0.0,-49.0,0.37241625749039264,0.2959144549834034,1.889984019624643,-0.15017995830517505
arousal,eeg_bandpower,16,physio_similarity_knn64,50400,1.5926836556125255,1.9605708185336068,0.6286534824883129,0.5783113774722146,2.5188283577692663,1.664543027700031,1.6497715948957072,locked_kernel_residual_shrink4,-0.3107992236378996,63.0,8.0,55.0,0.0,-47.0,0.29629363444482376,0.18985319628306363,1.920907377231162,-0.10280215813821258
valence,emg_lagged_interaction_experimental,4,locked_kernel_residual_shrink4,88200,0.9660138589819542,1.2157109012314278,0.8761295103467087,0.868730320243629,2.5218113271247145,2.2134528751434166,1.2157109012314278,locked_kernel_residual_shrink4,0.0,,,,,,,,,
valence,emg_lagged_interaction_experimental,4,physio_residual_ridge100,88200,1.0221417772945633,1.2584603317374334,0.8665958956605908,0.8583989495580162,2.5218113271247145,2.1965573613379394,1.2157109012314278,locked_kernel_residual_shrink4,-0.04274943050600566,63.0,17.0,46.0,0.0,-29.0,0.042699299759232354,0.01803772551086591,0.31063803121812916,-0.05570470134563843
valence,emg_lagged_interaction_experimental,4,physio_context_ridge100,88200,1.0264632483161225,1.2620883550667403,0.8665487048772429,0.8516176716447094,2.5218113271247145,2.0917339158167687,1.2157109012314278,locked_kernel_residual_shrink4,-0.046377453835312554,63.0,20.0,43.0,0.0,-23.0,0.04505103795865511,0.02140299362241005,0.38838569679326373,-0.06713477880750118
valence,emg_lagged_interaction_experimental,4,physio_residual_ridge1000,88200,1.0216520594428726,1.2579121498487642,0.8667195613514164,0.858498776931196,2.5218113271247145,2.1961344550444717,1.2157109012314278,locked_kernel_residual_shrink4,-0.04220124861733643,63.0,17.0,46.0,0.0,-29.0,0.04218143892261254,0.017246121448613705,0.30650730484697397,-0.05579630193095708
valence,emg_lagged_interaction_experimental,4,physio_context_ridge1000,88200,1.1946006469796844,1.4532567275202237,0.8662029213831491,0.7513182899666201,2.5218113271247145,1.460503390815256,1.2157109012314278,locked_kernel_residual_shrink4,-0.23754582628879595,63.0,15.0,48.0,0.0,-33.0,0.21531358709304582,0.22051146750230344,0.8995146638858083,-0.37073069509431367
valence,emg_lagged_interaction_experimental,4,physio_similarity_knn64,88200,1.027815689376963,1.2706831448303264,0.8638269404098525,0.855940691338493,2.5218113271247145,2.2019505120721443,1.2157109012314278,locked_kernel_residual_shrink4,-0.05497224359889863,63.0,17.0,46.0,0.0,-29.0,0.055218044582384405,0.028802951416686318,0.3237814999534494,-0.050268683514078205
valence,emg_lagged_interaction_experimental,8,locked_kernel_residual_shrink4,75600,0.9374435141122845,1.1909442339991754,0.8808139481071741,0.8738795843123068,2.5153299030167107,2.2178895738236335,1.1909442339991754,locked_kernel_residual_shrink4,0.0,,,,,,,,,
valence,emg_lagged_interaction_experimental,8,physio_residual_ridge100,75600,1.0240152461550853,1.2605897079320987,0.8653736178655059,0.8571991846239686,2.5153299030167107,2.191139235296176,1.1909442339991754,locked_kernel_residual_shrink4,-0.06964547393292331,63.0,18.0,45.0,0.0,-27.0,0.07196079256768288,0.049810491763593756,0.4908320272111215,-0.09024634273847876
valence,emg_lagged_interaction_experimental,8,physio_context_ridge100,75600,1.0279649909431972,1.2639259209632931,0.8653251769384391,0.8504305020246267,2.5153299030167107,2.0865785775102346,1.1909442339991754,locked_kernel_residual_shrink4,-0.07298168696411778,63.0,18.0,45.0,0.0,-27.0,0.07397607579115945,0.05665040060278592,0.567401900129362,-0.07795646484094854
valence,emg_lagged_interaction_experimental,8,physio_residual_ridge1000,75600,1.0235300469603488,1.2600386297521156,0.8654983109985847,0.8572986581687979,2.5153299030167107,2.190688520031253,1.1909442339991754,locked_kernel_residual_shrink4,-0.06909439575294019,63.0,18.0,45.0,0.0,-27.0,0.0714368972520415,0.05088730891144644,0.4866594933580146,-0.0904632409878221
valence,emg_lagged_interaction_experimental,8,physio_context_ridge1000,75600,1.1929596714777921,1.452567281352232,0.8649695336460081,0.7502856197796266,2.5153299030167107,1.45690027362084,1.1909442339991754,locked_kernel_residual_shrink4,-0.2616230473530565,63.0,12.0,51.0,0.0,-39.0,0.2413981797591504,0.22545645136152537,1.071376807864188,-0.2209973555074385
valence,emg_lagged_interaction_experimental,8,physio_similarity_knn64,75600,1.0298556334899847,1.272633081961289,0.8626303220447301,0.8547427378959753,2.5153299030167107,2.196111130951677,1.1909442339991754,locked_kernel_residual_shrink4,-0.08168884796211362,63.0,15.0,48.0,0.0,-33.0,0.0843197874122465,0.04575490495372958,0.5043017096342355,-0.08813855015057315
valence,emg_lagged_interaction_experimental,16,locked_kernel_residual_shrink4,50400,0.8988152674207138,1.1566899083474482,0.887715305864558,0.8815441664313963,2.5123180594033685,2.2322518517743677,1.1566899083474482,locked_kernel_residual_shrink4,0.0,,,,,,,,,
valence,emg_lagged_interaction_experimental,16,physio_residual_ridge100,50400,1.0208514301384253,1.2575666400180923,0.8657327699116015,0.8577544960521133,2.5123180594033685,2.1922899779163467,1.1566899083474482,locked_kernel_residual_shrink4,-0.10087673167064404,63.0,16.0,47.0,0.0,-31.0,0.1055411259862886,0.08110675299896242,0.690493219042288,-0.07887645843400692
valence,emg_lagged_interaction_experimental,16,physio_context_ridge100,50400,1.0245615720843513,1.2606716439319376,0.8656858620281762,0.8510540579801879,2.5123180594033685,2.087697155287029,1.1566899083474482,locked_kernel_residual_shrink4,-0.10398173558448942,63.0,17.0,46.0,0.0,-29.0,0.10748090446436148,0.0775670183372088,0.7675596314959049,-0.07628462763567279
valence,emg_lagged_interaction_experimental,16,physio_residual_ridge1000,50400,1.0204097438355286,1.2570363727458975,0.8658521867820619,0.8578488807658029,2.5123180594033685,2.1918348107380896,1.1566899083474482,locked_kernel_residual_shrink4,-0.1003464643984493,63.0,15.0,48.0,0.0,-33.0,0.10504114860066266,0.08222386300623341,0.6863915234742014,-0.0806872093320774
valence,emg_lagged_interaction_experimental,16,physio_context_ridge1000,50400,1.1896223025567947,1.4486247728538904,0.8653384776426467,0.7512698338770614,2.5123180594033685,1.4577688814997425,1.1566899083474482,locked_kernel_residual_shrink4,-0.2919348645064421,63.0,10.0,53.0,0.0,-43.0,0.275181218825457,0.21842250276193376,1.2751150707894805,-0.13633395513185842
valence,emg_lagged_interaction_experimental,16,physio_similarity_knn64,50400,1.0262427376447216,1.2694922533006276,0.8630282380306147,0.8553732634868665,2.5123180594033685,2.1980500296458674,1.1566899083474482,locked_kernel_residual_shrink4,-0.11280234495317942,63.0,12.0,51.0,0.0,-39.0,0.11764005977654417,0.07977331614323191,0.7020222283659127,-0.07904557622287811
arousal,emg_lagged_interaction_experimental,4,locked_kernel_residual_shrink4,88200,1.4464577724982282,1.796727204119397,0.6995586053073729,0.650512405580103,2.51336572908034,1.7087491747123011,1.796727204119397,locked_kernel_residual_shrink4,0.0,,,,,,,,,
arousal,emg_lagged_interaction_experimental,4,physio_residual_ridge100,88200,1.5855673780922446,1.9526786006232677,0.6299833858192417,0.5764094843071299,2.51336572908034,1.6384441550819497,1.796727204119397,locked_kernel_residual_shrink4,-0.1559513965038708,63.0,13.0,50.0,0.0,-37.0,0.13947823134386486,0.06314725829079215,1.0777943705343622,-0.08563174962126996
