augmentation_config,target,model,test_subject,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,best_epoch,best_val_rmse_scaled,fit_subjects,val_subjects,outer_train_subjects,y_outer_mean,y_outer_std,final_train_last_loss,oracle_test_checkpoint_selection,arch_config,arch_description
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,20,32,0.9997465471767986,1.2978198515809094,0.8041943432732688,0.7940498778261571,0.7896825396825397,0.7810361681329423,0.876984126984127,0.9997465471767986,1.2978198515809094,0.10208150054058311,0.14169187118440787,0.78125,1.020665322580645,1.2400897101370107,0.7970490476217097,0.462052172952789,7,0.6657150199368838,54,8,62,-3.581364595565021e-18,1.949512666589859,0.07517786708570295,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,21,32,1.2976058041158718,1.6496758604529695,0.8416773164839589,0.7110987891118572,0.9782608695652174,0.9625730994152046,0.9855072463768116,1.2976058041158718,1.6496758604529695,0.026057568461260082,-0.11510263929618768,0.53125,0.03629032258064516,1.631799589761145,-0.2014407513241995,0.10538957996816925,1,0.8463533923741619,54,8,62,2.865091676452017e-17,1.949157233521447,0.11253291909252444,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,22,32,1.9326728490920622,2.209157998877813,0.7078377004530373,0.6827345456651701,0.8545454545454545,0.8545454545454545,0.9136363636363637,1.9326728490920622,2.209157998877813,-0.2905641838383007,-0.2892228739002932,0.59375,-0.5035282258064516,2.143575596227557,-0.4156108331951718,0.1930401965357018,2,1.1387722112625998,54,8,62,-7.162729191130042e-18,1.9399472303780423,0.1000115203881456,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,23,32,1.0760196359133645,1.2817270829019842,0.8087875090473541,0.8037414005971749,0.9089068825910931,0.9039039039039038,0.9149797570850202,1.0760196359133645,1.2817270829019842,0.12520221827273004,0.12977728951948356,0.6875,0.8618951612903224,1.1590966729438268,0.5598585238417596,0.6238210984771281,8,0.6567618293534764,54,8,62,1.4325458382260084e-17,1.9515858118118605,0.08257218083787349,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,24,32,1.2901437143972045,1.473250546686737,0.8838171534903128,0.8381082625428053,0.8852813852813852,0.893687707641196,0.987012987012987,1.2901437143972045,1.473250546686737,0.14998040329026868,0.18935019784410526,0.5625,-0.027217741935483875,1.4823221092336485,-0.05194580639593056,0.07398613783406838,1,0.7550806906282737,54,8,62,3.581364595565021e-18,1.9511166945670697,0.1134225889559715,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,25,32,1.616284418318084,2.1785488431497746,0.6998566026533342,0.6757787016035721,0.8160173160173161,0.82281284606866,0.8831168831168831,1.616284418318084,2.1785488431497746,0.2494225009588441,0.2785923753665689,0.5625,-0.05897177419354839,2.18923247648393,-0.20605665472871193,1.0254874111528314,10,1.123128507242492,54,8,62,3.223228136008519e-17,1.9401680033478357,0.07823962213531617,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,26,32,1.6730544670845504,1.9168822692333327,0.6921357499849415,0.7081190499601461,0.7916666666666667,0.7681159420289855,0.8541666666666666,1.6730544670845504,1.9168822692333327,0.01310040636772019,-0.05975073313782991,0.78125,-1.202116935483871,1.7189293581328962,-0.35411819785601417,0.0560556298896325,1,0.9871461173264842,54,8,62,1.4325458382260084e-17,1.9418424627038333,0.11022340001598481,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,27,32,1.1344094709285482,1.4754882325905148,0.6741487935361153,0.624898478208693,0.728744939271255,0.7333333333333334,0.854251012145749,1.1344094709285482,1.4754882325905148,0.006977592221997623,-0.0038493263840524783,0.65625,0.766633064516129,1.3302540014938895,0.1638805935511668,0.219675481601268,3,0.7564871256151786,54,8,62,1.4325458382260084e-17,1.9504472540236248,0.09578648774373916,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,28,32,1.2059040228832252,1.4756739904913814,0.8158642504058184,0.7190679569731501,0.9791666666666667,0.9599499374217773,0.9739583333333334,1.2059040228832252,1.4756739904913814,-0.023035677961575945,-0.038489736070381225,0.71875,-1.1703629032258065,1.2832399966930983,-0.6237953733247741,0.45318868310881943,6,0.7576594643485987,54,8,62,7.162729191130042e-18,1.9476744862339788,0.08828882861041254,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,29,32,1.041699244076894,1.3825368144502626,0.7557739578372941,0.7796750515798568,0.8545454545454545,0.8545454545454545,0.9136363636363637,1.041699244076894,1.3825368144502626,-0.24600407612715725,-0.2785923753665689,0.71875,-0.5035282258064517,1.3387930792556502,-0.2882948643618712,0.09631117427765201,2,0.70835543087886,54,8,62,0.0,1.9517557851811036,0.10064424616434882,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
