scope,test_subject,task,eeg_accuracy,stimulus_accuracy,delta_accuracy_eeg_minus_stimulus,eeg_balanced_accuracy,stimulus_balanced_accuracy,delta_balanced_accuracy_eeg_minus_stimulus,eeg_macro_f1,stimulus_macro_f1,delta_macro_f1_eeg_minus_stimulus,eeg_weighted_f1,stimulus_weighted_f1,delta_weighted_f1_eeg_minus_stimulus,eeg_mcc,stimulus_mcc,delta_mcc_eeg_minus_stimulus,eeg_cohen_kappa,stimulus_cohen_kappa,delta_cohen_kappa_eeg_minus_stimulus,eeg_auroc,stimulus_auroc,delta_auroc_eeg_minus_stimulus,eeg_average_precision,stimulus_average_precision,delta_average_precision_eeg_minus_stimulus,eeg_accuracy_lift_vs_majority,stimulus_accuracy_lift_vs_majority,delta_accuracy_lift_vs_majority_eeg_minus_stimulus,eeg_dimension_hamming_accuracy,stimulus_dimension_hamming_accuracy,delta_dimension_hamming_accuracy_eeg_minus_stimulus,eeg_both_dimensions_correct_rate,stimulus_both_dimensions_correct_rate,delta_both_dimensions_correct_rate_eeg_minus_stimulus,eeg_neither_dimension_correct_rate,stimulus_neither_dimension_correct_rate,delta_neither_dimension_correct_rate_eeg_minus_stimulus
subject,64.0,valence_high_low,0.75,0.75,0.0,0.8260869565217391,0.8260869565217391,0.0,0.7408906882591093,0.7408906882591093,0.0,0.7621457489878543,0.7621457489878543,0.0,0.5875955600576714,0.5875955600576714,0.0,0.5133079847908746,0.5133079847908746,0.0,0.8792270531400965,0.8792270531400965,0.0,0.7521302771302771,0.7521302771302771,0.0,0.03125,0.03125,0.0,,,,,,,,,
subject,65.0,valence_high_low,0.875,0.875,0.0,0.8784313725490196,0.8784313725490196,0.0,0.875,0.875,0.0,0.875,0.875,0.0,0.7568627450980392,0.7568627450980392,0.0,0.7509727626459144,0.7509727626459144,0.0,0.9764705882352941,0.9764705882352941,0.0,0.9745543345543345,0.9745543345543345,0.0,0.34375,0.34375,0.0,,,,,,,,,
subject,1.0,arousal_high_low,0.75,0.75,0.0,0.7166666666666667,0.7166666666666667,0.0,0.722943722943723,0.722943722943723,0.0,0.7445887445887446,0.7445887445887446,0.0,0.4526019054848144,0.4526019054848144,0.0,0.4482758620689655,0.4482758620689655,0.0,0.775,0.7583333333333333,0.01666666666666672,0.666132236593697,0.6868082081317374,-0.02067597153804035,0.125,0.125,0.0,,,,,,,,,
subject,2.0,arousal_high_low,0.625,0.625,0.0,0.7272727272727273,0.7272727272727273,0.0,0.625,0.625,0.0,0.625,0.625,0.0,0.45454545454545453,0.45454545454545453,0.0,0.34246575342465757,0.34246575342465757,0.0,0.8681818181818182,0.8681818181818182,0.0,0.9387521663063458,0.9415146212427137,-0.002762454936367842,-0.0625,-0.0625,0.0,,,,,,,,,
subject,3.0,arousal_high_low,0.71875,0.71875,0.0,0.8548387096774194,0.8548387096774194,0.0,0.5060034305317325,0.5060034305317325,0.0,0.8099271012006862,0.8099271012006862,0.0,0.26639771383306554,0.26639771383306554,0.0,0.1325301204819277,0.1325301204819277,0.0,0.967741935483871,0.967741935483871,0.0,0.5,0.5,0.0,-0.25,-0.25,0.0,,,,,,,,,
subject,5.0,arousal_high_low,0.75,0.75,0.0,0.7777777777777778,0.7777777777777778,0.0,0.746031746031746,0.746031746031746,0.0,0.7420634920634921,0.7420634920634921,0.0,0.5945883900105632,0.5945883900105632,0.0,0.5223880597014925,0.5223880597014925,0.0,0.8690476190476191,0.8650793650793651,0.003968253968253954,0.9197387549511732,0.9199946029043897,-0.00025584795321653697,0.1875,0.1875,0.0,,,,,,,,,
subject,6.0,arousal_high_low,0.375,0.375,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.4791666666666667,0.4791666666666667,0.0,0.17407765595569785,0.17407765595569785,0.0,0.05882352941176472,0.05882352941176472,0.0,0.5,0.5,0.0,0.9546384916558708,0.9547205934621105,-8.210180623968721e-05,-0.5625,-0.5625,0.0,,,,,,,,,
subject,7.0,arousal_high_low,0.625,0.6875,-0.0625,0.625,0.6875,-0.0625,0.38461538461538464,0.4074074074074074,-0.022792022792022748,0.7692307692307693,0.8148148148148148,-0.045584045584045496,,,,,,,,,,,,,-0.375,-0.3125,-0.0625,,,,,,,,,
subject,8.0,arousal_high_low,0.8125,0.8125,0.0,0.7916666666666667,0.7916666666666667,0.0,0.7681159420289855,0.7681159420289855,0.0,0.8188405797101449,0.8188405797101449,0.0,0.5449492609130661,0.5449492609130661,0.0,0.5384615384615384,0.5384615384615384,0.0,0.90625,0.90625,0.0,0.7510732323232323,0.7656565656565657,-0.014583333333333393,0.0625,0.0625,0.0,,,,,,,,,
subject,9.0,arousal_high_low,0.6875,0.65625,0.03125,0.6980392156862745,0.6686274509803922,0.02941176470588225,0.6825396825396826,0.6476476476476476,0.03489203489203496,0.6800595238095238,0.6442067067067067,0.03585281710281718,0.4161455870818984,0.36309228459184417,0.053053302490054244,0.3869731800766284,0.3282442748091603,0.0587289052674681,0.7803921568627451,0.7686274509803921,0.01176470588235301,0.8263439475407021,0.7807703876777381,0.045573559862963964,0.15625,0.125,0.03125,,,,,,,,,
subject,10.0,arousal_high_low,0.90625,0.90625,0.0,0.8852813852813852,0.8852813852813852,0.0,0.893687707641196,0.893687707641196,0.0,0.905107973421927,0.905107973421927,0.0,0.7895918772038132,0.7895918772038132,0.0,0.7876106194690266,0.7876106194690266,0.0,0.8831168831168831,0.8939393939393939,-0.010822510822510845,0.8815656565656566,0.8870440861820172,-0.005478429616360692,0.25,0.25,0.0,,,,,,,,,
subject,11.0,arousal_high_low,0.59375,0.59375,0.0,0.5607287449392713,0.5607287449392713,0.0,0.5588547189819725,0.5588547189819725,0.0,0.5821182396606575,0.5821182396606575,0.0,0.1286949299057178,0.1286949299057178,0.0,0.12605042016806722,0.12605042016806722,0.0,0.5910931174089069,0.5870445344129556,0.004048582995951344,0.5096191503574948,0.5215781755112419,-0.011959025153747027,0.0,0.0,0.0,,,,,,,,,
subject,12.0,arousal_high_low,0.84375,0.84375,0.0,0.8236714975845411,0.8236714975845411,0.0,0.8128654970760234,0.8128654970760234,0.0,0.846125730994152,0.846125730994152,0.0,0.6279257387790121,0.6279257387790121,0.0,0.6261682242990654,0.6261682242990654,0.0,0.9275362318840579,0.9347826086956522,-0.007246376811594346,0.8802860175409195,0.9000933706816061,-0.0198073531406866,0.125,0.125,0.0,,,,,,,,,
subject,13.0,arousal_high_low,0.6875,0.6875,0.0,0.6875,0.6875,0.0,0.4074074074074074,0.4074074074074074,0.0,0.8148148148148148,0.8148148148148148,0.0,,,,,,,,,,,,,-0.3125,-0.3125,0.0,,,,,,,,,
subject,14.0,arousal_high_low,0.75,0.75,0.0,0.8666666666666667,0.8666666666666667,0.0,0.5897435897435898,0.5897435897435898,0.0,0.8141025641025641,0.8141025641025641,0.0,0.38297084310253526,0.38297084310253526,0.0,0.2558139534883721,0.2558139534883721,0.0,0.9166666666666667,0.9333333333333333,-0.016666666666666607,0.3666666666666667,0.6666666666666666,-0.29999999999999993,-0.1875,-0.1875,0.0,,,,,,,,,
subject,15.0,arousal_high_low,0.75,0.75,0.0,0.7090909090909091,0.7090909090909091,0.0,0.7090909090909091,0.7090909090909091,0.0,0.75,0.75,0.0,0.41818181818181815,0.41818181818181815,0.0,0.4181818181818182,0.4181818181818182,0.0,0.7772727272727273,0.7818181818181819,-0.004545454545454519,0.5220490620490621,0.5263347763347763,-0.004285714285714226,0.0625,0.0625,0.0,,,,,,,,,
subject,16.0,arousal_high_low,0.90625,0.90625,0.0,0.9009661835748792,0.9009661835748792,0.0,0.887719298245614,0.887719298245614,0.0,0.9076754385964912,0.9076754385964912,0.0,0.777878154009821,0.777878154009821,0.0,0.7757009345794392,0.7757009345794392,0.0,0.9371980676328503,0.9371980676328503,0.0,0.9054093567251462,0.9054093567251462,0.0,0.1875,0.1875,0.0,,,,,,,,,
subject,17.0,arousal_high_low,0.75,0.90625,-0.15625,0.8400000000000001,0.94,-0.09999999999999987,0.722943722943723,0.8798498122653317,-0.15690608932160865,0.7716450216450216,0.9115300375469337,-0.13988501590191216,0.5633234713140696,0.7848566748139434,-0.22153320349987382,0.4817813765182186,0.7623762376237624,-0.28059486110554377,0.9771428571428572,0.9828571428571429,-0.005714285714285672,0.9240362811791383,0.9379251700680271,-0.01388888888888884,-0.03125,0.125,-0.15625,,,,,,,,,
subject,18.0,arousal_high_low,0.8125,0.8125,0.0,0.8125,0.8125,0.0,0.8056680161943319,0.8056680161943319,0.0,0.8056680161943319,0.8056680161943319,0.0,0.674199862463242,0.674199862463242,0.0,0.625,0.625,0.0,0.8203125,0.81640625,0.00390625,0.8854624542124543,0.884004120879121,0.0014583333333333393,0.3125,0.3125,0.0,,,,,,,,,
subject,19.0,arousal_high_low,0.6875,0.6875,0.0,0.7142857142857143,0.7142857142857143,0.0,0.6825396825396826,0.6825396825396826,0.0,0.6775793650793651,0.6775793650793651,0.0,0.458682472293863,0.458682472293863,0.0,0.4029850746268657,0.4029850746268657,0.0,0.8888888888888888,0.8908730158730158,-0.001984126984126977,0.8929155405806593,0.8929155405806594,-1.1102230246251565e-16,0.125,0.125,0.0,,,,,,,,,
subject,20.0,arousal_high_low,0.75,0.75,0.0,0.7777777777777778,0.7777777777777778,0.0,0.746031746031746,0.746031746031746,0.0,0.7420634920634921,0.7420634920634921,0.0,0.5945883900105632,0.5945883900105632,0.0,0.5223880597014925,0.5223880597014925,0.0,0.873015873015873,0.8809523809523809,-0.007936507936507908,0.919757943361931,0.9229619943578755,-0.003204050995944563,0.1875,0.1875,0.0,,,,,,,,,
subject,21.0,arousal_high_low,0.96875,0.96875,0.0,0.9782608695652174,0.9782608695652174,0.0,0.9625730994152046,0.9625730994152046,0.0,0.9692251461988304,0.9692251461988304,0.0,0.9278305692406299,0.9278305692406299,0.0,0.9252336448598131,0.9252336448598131,0.0,0.9806763285024155,0.9903381642512078,-0.009661835748792313,0.9467813051146384,0.9765432098765434,-0.02976190476190499,0.25,0.25,0.0,,,,,,,,,
subject,22.0,arousal_high_low,0.84375,0.875,-0.03125,0.8318181818181818,0.8545454545454545,-0.022727272727272707,0.82281284606866,0.8545454545454545,-0.03173260847679449,0.8456533776301218,0.875,-0.029346622369878173,0.6476427756840265,0.7090909090909091,-0.0614481334068826,0.6460176991150443,0.7090909090909091,-0.06307320997586485,0.9181818181818182,0.9181818181818182,0.0,0.9108974358974359,0.9149999999999999,-0.004102564102564044,0.15625,0.1875,-0.03125,,,,,,,,,
subject,23.0,arousal_high_low,0.90625,0.90625,0.0,0.8846153846153846,0.8846153846153846,0.0,0.8981972428419936,0.8981972428419936,0.0,0.9035657476139979,0.9035657476139979,0.0,0.8150678894028793,0.8150678894028793,0.0,0.7983193277310925,0.7983193277310925,0.0,0.9352226720647774,0.9352226720647774,0.0,0.9412820512820512,0.941282051282051,2.220446049250313e-16,0.3125,0.3125,0.0,,,,,,,,,
subject,24.0,arousal_high_low,0.9375,0.90625,0.03125,0.9307359307359306,0.8852813852813852,0.045454545454545414,0.9307359307359306,0.893687707641196,0.037048223094734656,0.9375,0.905107973421927,0.03239202657807305,0.8614718614718615,0.7895918772038132,0.07187998426804831,0.8614718614718615,0.7876106194690266,0.07386124200283495,0.987012987012987,0.987012987012987,0.0,0.975068870523416,0.9750688705234161,-1.1102230246251565e-16,0.28125,0.25,0.03125,,,,,,,,,
subject,25.0,arousal_high_low,0.875,0.90625,-0.03125,0.8614718614718615,0.8852813852813852,-0.023809523809523725,0.8614718614718615,0.893687707641196,-0.03221584616933448,0.875,0.905107973421927,-0.030107973421926948,0.7229437229437229,0.7895918772038132,-0.0666481542600903,0.722943722943723,0.7876106194690266,-0.06466689652530355,0.9047619047619048,0.9047619047619048,0.0,0.8694739603830512,0.8635720559633604,0.005901904419690851,0.21875,0.25,-0.03125,,,,,,,,,
subject,26.0,arousal_high_low,0.8125,0.8125,0.0,0.7916666666666667,0.7916666666666667,0.0,0.7681159420289855,0.7681159420289855,0.0,0.8188405797101449,0.8188405797101449,0.0,0.5449492609130661,0.5449492609130661,0.0,0.5384615384615384,0.5384615384615384,0.0,0.8385416666666666,0.84375,-0.00520833333333337,0.5020222832722833,0.5179563492063491,-0.015934065934065877,0.0625,0.0625,0.0,,,,,,,,,
subject,27.0,arousal_high_low,0.78125,0.78125,0.0,0.7550607287449393,0.7550607287449393,0.0,0.7624602332979851,0.7624602332979851,0.0,0.7749867444326617,0.7749867444326617,0.0,0.5405187056040147,0.5405187056040147,0.0,0.5294117647058824,0.5294117647058824,0.0,0.8502024291497976,0.8603238866396762,-0.010121457489878583,0.8473549397462441,0.8205946014769543,0.026760338269289807,0.1875,0.1875,0.0,,,,,,,,,
subject,28.0,arousal_high_low,0.90625,0.9375,-0.03125,0.9375,0.9583333333333333,-0.02083333333333326,0.887719298245614,0.9227053140096618,-0.034986015764047806,0.9105263157894736,0.9396135265700484,-0.029087210780574746,0.7977240352174656,0.8563488385776753,-0.0586248033602097,0.7777777777777778,0.8461538461538461,-0.06837606837606836,0.9947916666666667,0.9947916666666667,0.0,0.9861111111111112,0.9861111111111112,0.0,0.15625,0.1875,-0.03125,,,,,,,,,
subject,29.0,arousal_high_low,0.875,0.875,0.0,0.8545454545454545,0.8545454545454545,0.0,0.8545454545454545,0.8545454545454545,0.0,0.875,0.875,0.0,0.7090909090909091,0.7090909090909091,0.0,0.7090909090909091,0.7090909090909091,0.0,0.9227272727272727,0.9181818181818182,0.004545454545454519,0.867227538543328,0.8505608718766614,0.016666666666666607,0.1875,0.1875,0.0,,,,,,,,,
subject,30.0,arousal_high_low,0.9375,0.9375,0.0,0.9272727272727272,0.9272727272727272,0.0,0.9272727272727272,0.9272727272727272,0.0,0.9375,0.9375,0.0,0.8545454545454545,0.8545454545454545,0.0,0.8545454545454545,0.8545454545454545,0.0,0.9636363636363636,0.959090909090909,0.00454545454545463,0.9123595848595849,0.9068650793650793,0.005494505494505586,0.25,0.25,0.0,,,,,,,,,
subject,31.0,arousal_high_low,0.8125,0.84375,-0.03125,0.8,0.8333333333333333,-0.033333333333333215,0.8,0.8358974358974359,-0.03589743589743588,0.803125,0.8381410256410257,-0.03501602564102568,0.6659416347320276,0.7177405625652734,-0.0517989278332458,0.6144578313253012,0.6799999999999999,-0.06554216867469875,0.8784313725490197,0.9372549019607842,-0.0588235294117645,0.903905723905724,0.9501400560224089,-0.04623433211668493,0.28125,0.3125,-0.03125,,,,,,,,,
subject,32.0,arousal_high_low,0.875,0.875,0.0,0.8545454545454545,0.8545454545454545,0.0,0.8545454545454545,0.8545454545454545,0.0,0.875,0.875,0.0,0.7090909090909091,0.7090909090909091,0.0,0.7090909090909091,0.7090909090909091,0.0,0.9545454545454545,0.9659090909090908,-0.011363636363636354,0.8986832611832611,0.9105880230880231,-0.011904761904761973,0.1875,0.1875,0.0,,,,,,,,,
subject,33.0,arousal_high_low,0.78125,0.75,0.03125,0.7678571428571428,0.75,0.017857142857142794,0.6621417797888387,0.6342857142857142,0.027856065503124472,0.8125942684766214,0.7885714285714286,0.024022839905192828,0.39405520311955033,0.3567530340063379,0.037302169113212436,0.34883720930232553,0.30434782608695654,0.044489383215368994,0.8214285714285715,0.8482142857142857,-0.02678571428571419,0.31858766233766234,0.3988095238095238,-0.08022186147186144,-0.09375,-0.125,0.03125,,,,,,,,,
subject,34.0,arousal_high_low,0.84375,0.84375,0.0,0.8236714975845411,0.8236714975845411,0.0,0.8128654970760234,0.8128654970760234,0.0,0.846125730994152,0.846125730994152,0.0,0.6279257387790121,0.6279257387790121,0.0,0.6261682242990654,0.6261682242990654,0.0,0.9130434782608696,0.9130434782608695,1.1102230246251565e-16,0.7097001763668431,0.7168430335097002,-0.0071428571428571175,0.125,0.125,0.0,,,,,,,,,
subject,35.0,arousal_high_low,0.8125,0.84375,-0.03125,0.8019323671497585,0.8236714975845411,-0.021739130434782594,0.7818181818181817,0.8128654970760234,-0.031047315257841657,0.8176136363636364,0.846125730994152,-0.028512094630515628,0.5716350506349809,0.6279257387790121,-0.056290688144031265,0.5656108597285068,0.6261682242990654,-0.0605573645705586,0.8695652173913043,0.8695652173913043,0.0,0.8588624338624338,0.8746031746031748,-0.015740740740741055,0.09375,0.125,-0.03125,,,,,,,,,
subject,36.0,arousal_high_low,0.84375,0.84375,0.0,0.819838056680162,0.819838056680162,0.0,0.8303287380699894,0.8303287380699894,0.0,0.8392762460233298,0.8392762460233298,0.0,0.6777932975034471,0.6777932975034471,0.0,0.6638655462184874,0.6638655462184874,0.0,0.9149797570850202,0.9190283400809717,-0.004048582995951455,0.8795799851229716,0.8799433194944032,-0.0003633343714315451,0.25,0.25,0.0,,,,,,,,,
subject,37.0,arousal_high_low,0.78125,0.75,0.03125,0.759090909090909,0.7090909090909091,0.04999999999999993,0.751937984496124,0.7090909090909091,0.04284707540521493,0.7839147286821706,0.75,0.0339147286821706,0.5056936741642399,0.41818181818181815,0.08751185598242178,0.504424778761062,0.4181818181818182,0.08624296057924374,0.8363636363636364,0.8318181818181819,0.004545454545454519,0.6536363636363636,0.651969696969697,0.0016666666666665941,0.09375,0.0625,0.03125,,,,,,,,,
subject,38.0,arousal_high_low,0.875,0.875,0.0,0.8666666666666667,0.85,0.01666666666666672,0.8666666666666667,0.8614718614718615,0.0051948051948051965,0.875,0.8722943722943723,0.0027056277056276556,0.7333333333333333,0.731126155013931,0.0022071783194023142,0.7333333333333334,0.7241379310344828,0.00919540229885063,0.9375,0.9541666666666666,-0.016666666666666607,0.8751695064195064,0.9324647030529384,-0.057295196633431966,0.25,0.25,0.0,,,,,,,,,
subject,39.0,arousal_high_low,0.90625,0.90625,0.0,0.9009661835748792,0.9009661835748792,0.0,0.887719298245614,0.887719298245614,0.0,0.9076754385964912,0.9076754385964912,0.0,0.777878154009821,0.777878154009821,0.0,0.7757009345794392,0.7757009345794392,0.0,0.9227053140096618,0.932367149758454,-0.009661835748792202,0.8922358505691839,0.9323671497584543,-0.040131299189270386,0.1875,0.1875,0.0,,,,,,,,,
subject,40.0,arousal_high_low,0.65625,0.65625,0.0,0.6686274509803922,0.6686274509803922,0.0,0.6476476476476476,0.6476476476476476,0.0,0.6442067067067067,0.6442067067067067,0.0,0.36309228459184417,0.36309228459184417,0.0,0.3282442748091603,0.3282442748091603,0.0,0.7294117647058823,0.7431372549019608,-0.013725490196078494,0.7968086758368089,0.8057349916692219,-0.00892631583241299,0.125,0.125,0.0,,,,,,,,,
subject,41.0,arousal_high_low,0.6875,0.6875,0.0,0.6875,0.6875,0.0,0.4074074074074074,0.4074074074074074,0.0,0.8148148148148148,0.8148148148148148,0.0,,,,,,,,,,,,,-0.3125,-0.3125,0.0,,,,,,,,,
subject,42.0,arousal_high_low,0.625,0.625,0.0,0.7272727272727273,0.7272727272727273,0.0,0.625,0.625,0.0,0.625,0.625,0.0,0.45454545454545453,0.45454545454545453,0.0,0.34246575342465757,0.34246575342465757,0.0,0.8454545454545455,0.8454545454545455,0.0,0.940377324147087,0.9403773241470867,2.220446049250313e-16,-0.0625,-0.0625,0.0,,,,,,,,,
subject,43.0,arousal_high_low,0.9375,0.9375,0.0,0.9272727272727272,0.9272727272727272,0.0,0.9272727272727272,0.9272727272727272,0.0,0.9375,0.9375,0.0,0.8545454545454545,0.8545454545454545,0.0,0.8545454545454545,0.8545454545454545,0.0,0.9681818181818183,0.9909090909090909,-0.022727272727272596,0.9525000000000001,0.9809090909090908,-0.028409090909090717,0.25,0.25,0.0,,,,,,,,,
subject,44.0,arousal_high_low,0.875,0.875,0.0,0.8545454545454545,0.8545454545454545,0.0,0.8545454545454545,0.8545454545454545,0.0,0.875,0.875,0.0,0.7090909090909091,0.7090909090909091,0.0,0.7090909090909091,0.7090909090909091,0.0,0.8772727272727272,0.8681818181818182,0.009090909090909038,0.8637573099415203,0.8592460317460318,0.004511278195488577,0.1875,0.1875,0.0,,,,,,,,,
subject,45.0,arousal_high_low,0.78125,0.78125,0.0,0.7467532467532467,0.7467532467532467,0.0,0.751937984496124,0.751937984496124,0.0,0.7785852713178294,0.7785852713178294,0.0,0.5056936741642399,0.5056936741642399,0.0,0.504424778761062,0.504424778761062,0.0,0.7489177489177489,0.7792207792207793,-0.030303030303030387,0.5398851148851149,0.6430637544273907,-0.1031786395422758,0.125,0.125,0.0,,,,,,,,,
subject,46.0,arousal_high_low,0.625,0.625,0.0,0.5833333333333334,0.5833333333333334,0.0,0.5844155844155844,0.5844155844155844,0.0,0.6168831168831169,0.6168831168831169,0.0,0.17407765595569785,0.17407765595569785,0.0,0.1724137931034483,0.1724137931034483,0.0,0.7041666666666667,0.7041666666666667,0.0,0.6010093077559344,0.5623703252421789,0.038638982513755527,0.0,0.0,0.0,,,,,,,,,
subject,47.0,arousal_high_low,0.8125,0.84375,-0.03125,0.803921568627451,0.8333333333333333,-0.02941176470588225,0.8056680161943319,0.8358974358974359,-0.030229419703104,0.8079453441295545,0.8381410256410257,-0.030195681511471117,0.6386392673039035,0.7177405625652734,-0.07910129526136989,0.6175298804780877,0.6799999999999999,-0.06247011952191228,0.7764705882352941,0.7784313725490196,-0.0019607843137254832,0.8457423891785658,0.8483632452779457,-0.002620856099379898,0.28125,0.3125,-0.03125,,,,,,,,,
subject,48.0,arousal_high_low,0.84375,0.84375,0.0,0.8160173160173161,0.8160173160173161,0.0,0.82281284606866,0.82281284606866,0.0,0.8418466223698782,0.8418466223698782,0.0,0.6476427756840265,0.6476427756840265,0.0,0.6460176991150443,0.6460176991150443,0.0,0.9090909090909092,0.9393939393939394,-0.030303030303030276,0.8544806500688855,0.8978501593474857,-0.04336950927860017,0.1875,0.1875,0.0,,,,,,,,,
subject,49.0,arousal_high_low,0.71875,0.71875,0.0,0.8548387096774194,0.8548387096774194,0.0,0.5060034305317325,0.5060034305317325,0.0,0.8099271012006862,0.8099271012006862,0.0,0.26639771383306554,0.26639771383306554,0.0,0.1325301204819277,0.1325301204819277,0.0,0.8064516129032258,0.8064516129032258,0.0,0.14285714285714285,0.14285714285714285,0.0,-0.25,-0.25,0.0,,,,,,,,,
subject,50.0,arousal_high_low,0.9375,0.9375,0.0,0.9166666666666667,0.9166666666666667,0.0,0.9307359307359306,0.9307359307359306,0.0,0.9361471861471862,0.9361471861471862,0.0,0.8703882797784892,0.8703882797784892,0.0,0.8620689655172413,0.8620689655172413,0.0,0.9916666666666666,0.9916666666666666,0.0,0.9866452991452991,0.9866452991452991,0.0,0.3125,0.3125,0.0,,,,,,,,,
subject,52.0,arousal_high_low,0.6875,0.6875,0.0,0.6666666666666667,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.0,0.6770833333333334,0.6770833333333334,0.0,0.3567530340063379,0.3567530340063379,0.0,0.34426229508196726,0.34426229508196726,0.0,0.75,0.7539682539682541,-0.003968253968254065,0.7089827469449318,0.7193568966047956,-0.01037414965986383,0.125,0.125,0.0,,,,,,,,,
subject,53.0,arousal_high_low,0.96875,0.9375,0.03125,0.9772727272727273,0.9272727272727272,0.050000000000000044,0.964562569213732,0.9272727272727272,0.03728984194100471,0.9691306755260243,0.9375,0.03163067552602428,0.9315409787235999,0.8545454545454545,0.07699552417814537,0.9292035398230089,0.8545454545454545,0.07465808527755435,0.9954545454545455,0.9954545454545455,0.0,0.9909090909090909,0.9909090909090909,0.0,0.28125,0.25,0.03125,,,,,,,,,
subject,54.0,arousal_high_low,0.71875,0.71875,0.0,0.6774891774891775,0.6774891774891775,0.0,0.681063122923588,0.681063122923588,0.0,0.7153239202657806,0.7153239202657806,0.0,0.36374457264445326,0.36374457264445326,0.0,0.36283185840707965,0.36283185840707965,0.0,0.7965367965367964,0.7943722943722944,0.0021645021645020357,0.5572240890422708,0.5542906447775573,0.002933444264713536,0.0625,0.0625,0.0,,,,,,,,,
subject,55.0,arousal_high_low,0.6875,0.6875,0.0,0.6875,0.6875,0.0,0.4074074074074074,0.4074074074074074,0.0,0.8148148148148148,0.8148148148148148,0.0,,,,,,,,,,,,,-0.3125,-0.3125,0.0,,,,,,,,,
subject,56.0,arousal_high_low,0.875,0.875,0.0,0.8571428571428572,0.8571428571428572,0.0,0.8666666666666667,0.8666666666666667,0.0,0.8708333333333333,0.8708333333333333,0.0,0.7644707871564383,0.7644707871564383,0.0,0.7377049180327868,0.7377049180327868,0.0,0.9722222222222222,0.9662698412698413,0.005952380952380931,0.970734126984127,0.9643962848297212,0.006337842154405804,0.3125,0.3125,0.0,,,,,,,,,
subject,57.0,arousal_high_low,0.65625,0.625,0.03125,0.6041666666666667,0.5416666666666667,0.0625,0.5883040935672514,0.536231884057971,0.05207220950928049,0.6719298245614035,0.6376811594202899,0.03424866514111358,0.18993429409939658,0.0778498944161523,0.11208439968324428,0.18518518518518523,0.07692307692307687,0.10826210826210836,0.5885416666666667,0.546875,0.04166666666666674,0.3507656757257141,0.28704967912204754,0.06371599660366656,-0.09375,-0.125,0.03125,,,,,,,,,
subject,58.0,arousal_high_low,0.9375,0.9375,0.0,0.9583333333333333,0.9583333333333333,0.0,0.9227053140096618,0.9227053140096618,0.0,0.9396135265700484,0.9396135265700484,0.0,0.8563488385776753,0.8563488385776753,0.0,0.8461538461538461,0.8461538461538461,0.0,0.9947916666666667,0.9947916666666667,0.0,0.9861111111111112,0.9861111111111112,0.0,0.1875,0.1875,0.0,,,,,,,,,
subject,59.0,arousal_high_low,0.71875,0.71875,0.0,0.763157894736842,0.763157894736842,0.0,0.716256157635468,0.716256157635468,0.0,0.711268472906404,0.711268472906404,0.0,0.5576780295914437,0.5576780295914437,0.0,0.4744525547445255,0.4744525547445255,0.0,0.8906882591093117,0.8805668016194331,0.010121457489878583,0.9290714250173266,0.918046988721656,0.011024436295670625,0.125,0.125,0.0,,,,,,,,,
subject,60.0,arousal_high_low,0.75,0.75,0.0,0.7777777777777778,0.7777777777777778,0.0,0.746031746031746,0.746031746031746,0.0,0.7420634920634921,0.7420634920634921,0.0,0.5945883900105632,0.5945883900105632,0.0,0.5223880597014925,0.5223880597014925,0.0,0.9444444444444444,0.9424603174603174,0.001984126984126977,0.9634185340802988,0.9601604958222607,0.003258038258038054,0.1875,0.1875,0.0,,,,,,,,,
subject,61.0,arousal_high_low,0.9375,0.9375,0.0,0.9583333333333333,0.9583333333333333,0.0,0.9227053140096618,0.9227053140096618,0.0,0.9396135265700484,0.9396135265700484,0.0,0.8563488385776753,0.8563488385776753,0.0,0.8461538461538461,0.8461538461538461,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1875,0.1875,0.0,,,,,,,,,
subject,62.0,arousal_high_low,0.96875,0.96875,0.0,0.9545454545454546,0.9545454545454546,0.0,0.964562569213732,0.964562569213732,0.0,0.9683693244739755,0.9683693244739755,0.0,0.9315409787235999,0.9315409787235999,0.0,0.9292035398230089,0.9292035398230089,0.0,0.9090909090909091,0.9155844155844155,-0.00649350649350644,0.9403409090909091,0.9413489736070382,-0.0010080645161291146,0.3125,0.3125,0.0,,,,,,,,,
subject,63.0,arousal_high_low,0.90625,0.90625,0.0,0.8852813852813852,0.8852813852813852,0.0,0.893687707641196,0.893687707641196,0.0,0.905107973421927,0.905107973421927,0.0,0.7895918772038132,0.7895918772038132,0.0,0.7876106194690266,0.7876106194690266,0.0,0.922077922077922,0.9155844155844155,0.006493506493506551,0.8871933621933622,0.8677128427128429,0.01948051948051932,0.25,0.25,0.0,,,,,,,,,
