target,block,k_calibration,model,label_policy,binary_n,accuracy,balanced_accuracy,macro_f1,n_low,n_high
arousal,emg_bsl_stats_22,8,physio_context_ridge1000,discard_midpoint,67466,0.8118904336999377,0.7841300585179724,0.7929587198279404,41659,25807
arousal,emg_bsl_stats_22,8,physio_similarity_knn64,midpoint_as_low,75600,0.8008862433862434,0.7723134823622582,0.7757002918238647,49793,25807
arousal,emg_bsl_stats_22,8,physio_similarity_knn64,midpoint_as_high,75600,0.7606216931216931,0.7451625808202655,0.747556145897817,41659,33941
arousal,emg_bsl_stats_22,8,physio_similarity_knn64,discard_midpoint,67466,0.8146029110959594,0.7894228622074677,0.797237371907543,41659,25807
arousal,emg_bsl_stats_22,16,locked_kernel_residual_shrink4,midpoint_as_low,50400,0.82625,0.808424291639545,0.8068011109689912,33378,17022
arousal,emg_bsl_stats_22,16,locked_kernel_residual_shrink4,midpoint_as_high,50400,0.7996428571428571,0.7862341731615838,0.7904869466781781,27923,22477
arousal,emg_bsl_stats_22,16,locked_kernel_residual_shrink4,discard_midpoint,44945,0.8509289131160307,0.8319101491368581,0.8382291409772835,27923,17022
arousal,emg_bsl_stats_22,16,physio_residual_ridge100,midpoint_as_low,50400,0.8007142857142857,0.7695551302812216,0.7736557838314653,33378,17022
arousal,emg_bsl_stats_22,16,physio_residual_ridge100,midpoint_as_high,50400,0.760813492063492,0.7438331518362331,0.7465128429982031,27923,22477
arousal,emg_bsl_stats_22,16,physio_residual_ridge100,discard_midpoint,44945,0.8148403604405384,0.7872589065942386,0.7958957107866553,27923,17022
arousal,emg_bsl_stats_22,16,physio_context_ridge100,midpoint_as_low,50400,0.8007142857142857,0.7695551302812216,0.7736557838314653,33378,17022
arousal,emg_bsl_stats_22,16,physio_context_ridge100,midpoint_as_high,50400,0.760813492063492,0.7438331518362331,0.7465128429982031,27923,22477
arousal,emg_bsl_stats_22,16,physio_context_ridge100,discard_midpoint,44945,0.8148403604405384,0.7872589065942386,0.7958957107866553,27923,17022
arousal,emg_bsl_stats_22,16,physio_residual_ridge1000,midpoint_as_low,50400,0.8017857142857143,0.7708246487246744,0.7749077549898827,33378,17022
arousal,emg_bsl_stats_22,16,physio_residual_ridge1000,midpoint_as_high,50400,0.7618849206349206,0.744938931083927,0.7476735250534111,27923,22477
arousal,emg_bsl_stats_22,16,physio_residual_ridge1000,discard_midpoint,44945,0.8160418289019913,0.7885928071251113,0.7972503959311991,27923,17022
arousal,emg_bsl_stats_22,16,physio_context_ridge1000,midpoint_as_low,50400,0.8003769841269841,0.7676163940319971,0.7724985801653573,33378,17022
arousal,emg_bsl_stats_22,16,physio_context_ridge1000,midpoint_as_high,50400,0.7594444444444445,0.7419771948602751,0.7445031081989726,27923,22477
arousal,emg_bsl_stats_22,16,physio_context_ridge1000,discard_midpoint,44945,0.8138836355545667,0.7851472501760794,0.7942497221683884,27923,17022
arousal,emg_bsl_stats_22,16,physio_similarity_knn64,midpoint_as_low,50400,0.8021230158730158,0.7730080799940979,0.7761593845335191,33378,17022
arousal,emg_bsl_stats_22,16,physio_similarity_knn64,midpoint_as_high,50400,0.7622222222222222,0.7458247088333063,0.7486539422902505,27923,22477
arousal,emg_bsl_stats_22,16,physio_similarity_knn64,discard_midpoint,44945,0.8164200689731894,0.7904338427478022,0.7984158184917526,27923,17022
valence,eeg_entropy_complexity,4,locked_kernel_residual_shrink4,midpoint_as_low,88200,0.8641156462585035,0.8778830914873486,0.8638465639653006,50851,37349
valence,eeg_entropy_complexity,4,locked_kernel_residual_shrink4,midpoint_as_high,88200,0.8881065759637188,0.8966552325467285,0.8862295272397338,35601,52599
valence,eeg_entropy_complexity,4,locked_kernel_residual_shrink4,discard_midpoint,72950,0.9547361206305689,0.9544149848293485,0.9546764923068156,35601,37349
valence,eeg_entropy_complexity,4,physio_residual_ridge100,midpoint_as_low,88200,0.8589569160997732,0.8723108678932194,0.8586538633428602,50851,37349
valence,eeg_entropy_complexity,4,physio_residual_ridge100,midpoint_as_high,88200,0.8798639455782313,0.8884645511978757,0.8779071369496393,35601,52599
valence,eeg_entropy_complexity,4,physio_residual_ridge100,discard_midpoint,72950,0.9466346812885538,0.946317764985206,0.9465658097735324,35601,37349
valence,eeg_entropy_complexity,4,physio_context_ridge100,midpoint_as_low,88200,0.8558730158730159,0.8693164743624622,0.8555771602859992,50851,37349
valence,eeg_entropy_complexity,4,physio_context_ridge100,midpoint_as_high,88200,0.8789115646258503,0.8872666543951286,0.8769060678715659,35601,52599
valence,eeg_entropy_complexity,4,physio_context_ridge100,discard_midpoint,72950,0.9441946538725154,0.9438769931103734,0.9441227434355108,35601,37349
valence,eeg_entropy_complexity,4,physio_residual_ridge1000,midpoint_as_low,88200,0.8636054421768707,0.8772202376733043,0.8633243336545051,50851,37349
valence,eeg_entropy_complexity,4,physio_residual_ridge1000,midpoint_as_high,88200,0.8858049886621315,0.8944441408254209,0.8839163939679935,35601,52599
valence,eeg_entropy_complexity,4,physio_residual_ridge1000,discard_midpoint,72950,0.9530363262508568,0.952714213936525,0.9529744587047699,35601,37349
valence,eeg_entropy_complexity,4,physio_context_ridge1000,midpoint_as_low,88200,0.8625510204081632,0.8756908571432961,0.8622306841510224,50851,37349
valence,eeg_entropy_complexity,4,physio_context_ridge1000,midpoint_as_high,88200,0.8818480725623583,0.8909087313316936,0.8799823092626282,35601,52599
valence,eeg_entropy_complexity,4,physio_context_ridge1000,discard_midpoint,72950,0.9500068540095956,0.9497240831735771,0.9499470783286815,35601,37349
valence,eeg_entropy_complexity,4,physio_similarity_knn64,midpoint_as_low,88200,0.8645691609977324,0.8783403800576128,0.8643004282275148,50851,37349
valence,eeg_entropy_complexity,4,physio_similarity_knn64,midpoint_as_high,88200,0.8877210884353741,0.8962639525083689,0.8858389251383094,35601,52599
valence,eeg_entropy_complexity,4,physio_similarity_knn64,discard_midpoint,72950,0.9547772446881425,0.9544452868967956,0.9547161732770617,35601,37349
valence,eeg_entropy_complexity,8,locked_kernel_residual_shrink4,midpoint_as_low,75600,0.8636904761904762,0.8773249915972808,0.8634211723964619,43565,32035
valence,eeg_entropy_complexity,8,locked_kernel_residual_shrink4,midpoint_as_high,75600,0.8872751322751323,0.8963883584424599,0.8853260847029839,30352,45248
valence,eeg_entropy_complexity,8,locked_kernel_residual_shrink4,discard_midpoint,62387,0.9550066520268645,0.9546817949965605,0.9549422842413564,30352,32035
valence,eeg_entropy_complexity,8,physio_residual_ridge100,midpoint_as_low,75600,0.8578439153439154,0.8712276672312188,0.8575539338332825,43565,32035
valence,eeg_entropy_complexity,8,physio_residual_ridge100,midpoint_as_high,75600,0.8796296296296297,0.8885804660955026,0.8775715211651793,30352,45248
valence,eeg_entropy_complexity,8,physio_residual_ridge100,discard_midpoint,62387,0.9468318720246205,0.9464950033441448,0.9467549021472892,30352,32035
valence,eeg_entropy_complexity,8,physio_context_ridge100,midpoint_as_low,75600,0.8547883597883598,0.8682707752988306,0.8545064131668991,43565,32035
valence,eeg_entropy_complexity,8,physio_context_ridge100,midpoint_as_high,75600,0.8787433862433862,0.8874333643663523,0.8766342513587462,30352,45248
valence,eeg_entropy_complexity,8,physio_context_ridge100,discard_midpoint,62387,0.9444435539455335,0.9441045131844215,0.9443630586464147,30352,32035
valence,eeg_entropy_complexity,8,physio_residual_ridge1000,midpoint_as_low,75600,0.8628174603174603,0.8764435780179958,0.8625474015887833,43565,32035
valence,eeg_entropy_complexity,8,physio_residual_ridge1000,midpoint_as_high,75600,0.8852116402116402,0.8942252488295745,0.883224455178338,30352,45248
valence,eeg_entropy_complexity,8,physio_residual_ridge1000,discard_midpoint,62387,0.9532274352028467,0.9528792134311452,0.9531575919257314,30352,32035
valence,eeg_entropy_complexity,8,physio_context_ridge1000,midpoint_as_low,75600,0.8620502645502646,0.8751871979658424,0.8617403977061207,43565,32035
valence,eeg_entropy_complexity,8,physio_context_ridge1000,midpoint_as_high,75600,0.8813756613756614,0.8908525691294749,0.879417474806899,30352,45248
valence,eeg_entropy_complexity,8,physio_context_ridge1000,discard_midpoint,62387,0.9504383926138459,0.9501366048591589,0.9503711153530254,30352,32035
valence,eeg_entropy_complexity,8,physio_similarity_knn64,midpoint_as_low,75600,0.8639682539682539,0.8777725520464775,0.8637120228611772,43565,32035
valence,eeg_entropy_complexity,8,physio_similarity_knn64,midpoint_as_high,75600,0.8872089947089947,0.8961053343737115,0.885226863488888,30352,45248
valence,eeg_entropy_complexity,8,physio_similarity_knn64,discard_midpoint,62387,0.955134883870037,0.9547703095191336,0.9550655854949346,30352,32035
valence,eeg_entropy_complexity,16,locked_kernel_residual_shrink4,midpoint_as_low,50400,0.8648015873015873,0.8783238705303951,0.8645578577760613,28994,21406
valence,eeg_entropy_complexity,16,locked_kernel_residual_shrink4,midpoint_as_high,50400,0.8876587301587302,0.8965542141516654,0.8856889482665404,20240,30160
valence,eeg_entropy_complexity,16,locked_kernel_residual_shrink4,discard_midpoint,41646,0.9553138356624886,0.9549443928764385,0.9552424675774558,20240,21406
valence,eeg_entropy_complexity,16,physio_residual_ridge100,midpoint_as_low,50400,0.8578571428571429,0.8710961059894082,0.8575911980523833,28994,21406
valence,eeg_entropy_complexity,16,physio_residual_ridge100,midpoint_as_high,50400,0.8788492063492064,0.8875521592350678,0.8767510110903904,20240,30160
valence,eeg_entropy_complexity,16,physio_residual_ridge100,discard_midpoint,41646,0.9457811074292849,0.9453994765790981,0.9456937829703085,20240,21406
valence,eeg_entropy_complexity,16,physio_context_ridge100,midpoint_as_low,50400,0.8550396825396825,0.8683294480132626,0.8547778646656206,28994,21406
valence,eeg_entropy_complexity,16,physio_context_ridge100,midpoint_as_high,50400,0.8779761904761905,0.8864895786372549,0.8758379518215714,20240,30160
valence,eeg_entropy_complexity,16,physio_context_ridge100,discard_midpoint,41646,0.9435479998079047,0.9431720180038916,0.943458274441445,20240,21406
valence,eeg_entropy_complexity,16,physio_residual_ridge1000,midpoint_as_low,50400,0.8624206349206349,0.875930488403523,0.862175856428915,28994,21406
valence,eeg_entropy_complexity,16,physio_residual_ridge1000,midpoint_as_high,50400,0.8855555555555555,0.8943094012434343,0.8835402455833823,20240,30160
valence,eeg_entropy_complexity,16,physio_residual_ridge1000,discard_midpoint,41646,0.9526004898429621,0.9522242087752724,0.9525241486197471,20240,21406
valence,eeg_entropy_complexity,16,physio_context_ridge1000,midpoint_as_low,50400,0.8614880952380952,0.8745147898938339,0.8612052983561289,28994,21406
valence,eeg_entropy_complexity,16,physio_context_ridge1000,midpoint_as_high,50400,0.8816468253968254,0.8908566040406369,0.8796581142891567,20240,30160
valence,eeg_entropy_complexity,16,physio_context_ridge1000,discard_midpoint,41646,0.9496710368342698,0.9493435911914172,0.9495971980181546,20240,21406
valence,eeg_entropy_complexity,16,physio_similarity_knn64,midpoint_as_low,50400,0.8635119047619048,0.8771662710216358,0.8632779188518758,28994,21406
valence,eeg_entropy_complexity,16,physio_similarity_knn64,midpoint_as_high,50400,0.8874007936507936,0.8960705617470985,0.8853941646105683,20240,30160
valence,eeg_entropy_complexity,16,physio_similarity_knn64,discard_midpoint,41646,0.9543773711761033,0.9539890278629721,0.9543021183371858,20240,21406
arousal,eeg_entropy_complexity,4,locked_kernel_residual_shrink4,midpoint_as_low,88200,0.8069160997732426,0.7828062760341107,0.7840685385146748,58167,30033
arousal,eeg_entropy_complexity,4,locked_kernel_residual_shrink4,midpoint_as_high,88200,0.773140589569161,0.7587176792873283,0.7618542432414102,48678,39522
arousal,eeg_entropy_complexity,4,locked_kernel_residual_shrink4,discard_midpoint,78711,0.8249926947948826,0.802438013365872,0.8094859379803141,48678,30033
arousal,eeg_entropy_complexity,4,physio_residual_ridge100,midpoint_as_low,88200,0.7813038548752834,0.7573809482115961,0.7569428384722464,58167,30033
arousal,eeg_entropy_complexity,4,physio_residual_ridge100,midpoint_as_high,88200,0.7533106575963718,0.7395843007284766,0.7420425748010676,48678,39522
arousal,eeg_entropy_complexity,4,physio_residual_ridge100,discard_midpoint,78711,0.7995324668724829,0.7770966932881493,0.7826380059448843,48678,30033
arousal,eeg_entropy_complexity,4,physio_context_ridge100,midpoint_as_low,88200,0.780702947845805,0.7554517716313283,0.755661394363156,58167,30033
arousal,eeg_entropy_complexity,4,physio_context_ridge100,midpoint_as_high,88200,0.7517120181405895,0.7375958384314648,0.739964134373707,48678,39522
arousal,eeg_entropy_complexity,4,physio_context_ridge100,discard_midpoint,78711,0.7983001105309296,0.774933400532515,0.7808462072828039,48678,30033
arousal,eeg_entropy_complexity,4,physio_residual_ridge1000,midpoint_as_low,88200,0.8050680272108843,0.776420693542225,0.7800145141979863,58167,30033
arousal,eeg_entropy_complexity,4,physio_residual_ridge1000,midpoint_as_high,88200,0.7653968253968254,0.7496105204388299,0.7523067685079663,48678,39522
arousal,eeg_entropy_complexity,4,physio_residual_ridge1000,discard_midpoint,78711,0.8196186047693461,0.7941459123588893,0.8023413360612572,48678,30033
arousal,eeg_entropy_complexity,4,physio_context_ridge1000,midpoint_as_low,88200,0.7993197278911565,0.7616588331823081,0.7692439712533063,58167,30033
arousal,eeg_entropy_complexity,4,physio_context_ridge1000,midpoint_as_high,88200,0.7558616780045352,0.7375002832598474,0.7391044929373212,48678,39522
arousal,eeg_entropy_complexity,4,physio_context_ridge1000,discard_midpoint,78711,0.8110556339012336,0.7789840764706463,0.7895129136136279,48678,30033
arousal,eeg_entropy_complexity,4,physio_similarity_knn64,midpoint_as_low,88200,0.7962925170068027,0.7698157510260297,0.7716407389876221,58167,30033
arousal,eeg_entropy_complexity,4,physio_similarity_knn64,midpoint_as_high,88200,0.7605442176870748,0.7456402325302464,0.7482513365748392,48678,39522
arousal,eeg_entropy_complexity,4,physio_similarity_knn64,discard_midpoint,78711,0.8119830773335366,0.7880109530611278,0.7949953194924508,48678,30033
arousal,eeg_entropy_complexity,8,locked_kernel_residual_shrink4,midpoint_as_low,75600,0.8141931216931217,0.7926003849327623,0.7929000964607189,49866,25734
arousal,eeg_entropy_complexity,8,locked_kernel_residual_shrink4,midpoint_as_high,75600,0.783425925925926,0.769546054538266,0.773106135714241,41748,33852
arousal,eeg_entropy_complexity,8,locked_kernel_residual_shrink4,discard_midpoint,67482,0.8347559349159775,0.8136968761016733,0.8204975674133597,41748,25734
arousal,eeg_entropy_complexity,8,physio_residual_ridge100,midpoint_as_low,75600,0.7805291005291005,0.756607414095002,0.7561044803468084,49866,25734
arousal,eeg_entropy_complexity,8,physio_residual_ridge100,midpoint_as_high,75600,0.7541269841269841,0.7403667544674879,0.7428881176370317,41748,33852
arousal,eeg_entropy_complexity,8,physio_residual_ridge100,discard_midpoint,67482,0.7994872706795886,0.7768899561308832,0.7824844863955198,41748,25734
arousal,eeg_entropy_complexity,8,physio_context_ridge100,midpoint_as_low,75600,0.7799867724867725,0.7547106894647391,0.7548710385745429,49866,25734
arousal,eeg_entropy_complexity,8,physio_context_ridge100,midpoint_as_high,75600,0.7526322751322752,0.7384714466641513,0.7409093991363693,41748,33852
arousal,eeg_entropy_complexity,8,physio_context_ridge100,discard_midpoint,67482,0.7983462256601761,0.7747901938270308,0.780772726789011,41748,25734
arousal,eeg_entropy_complexity,8,physio_residual_ridge1000,midpoint_as_low,75600,0.8046428571428571,0.7757796560438305,0.7794365187230241,49866,25734
arousal,eeg_entropy_complexity,8,physio_residual_ridge1000,midpoint_as_high,75600,0.7657539682539682,0.749841034865699,0.7525890399314423,41748,33852
arousal,eeg_entropy_complexity,8,physio_residual_ridge1000,discard_midpoint,67482,0.8195074242020094,0.7937784000073451,0.8020731449306828,41748,25734
arousal,eeg_entropy_complexity,8,physio_context_ridge1000,midpoint_as_low,75600,0.7984126984126985,0.7605071963578174,0.7681070791139681,49866,25734
arousal,eeg_entropy_complexity,8,physio_context_ridge1000,midpoint_as_high,75600,0.7557936507936508,0.7372943795349196,0.7389338628412323,41748,33852
arousal,eeg_entropy_complexity,8,physio_context_ridge1000,discard_midpoint,67482,0.8104383391126523,0.7780865236718918,0.7886657039614593,41748,25734
arousal,eeg_entropy_complexity,8,physio_similarity_knn64,midpoint_as_low,75600,0.7957407407407407,0.7690879872350275,0.7709488081105,49866,25734
arousal,eeg_entropy_complexity,8,physio_similarity_knn64,midpoint_as_high,75600,0.760978835978836,0.74597003027262,0.7486335623131288,41748,33852
arousal,eeg_entropy_complexity,8,physio_similarity_knn64,discard_midpoint,67482,0.8118461219288107,0.7876312041832092,0.7947055204045508,41748,25734
arousal,eeg_entropy_complexity,16,locked_kernel_residual_shrink4,midpoint_as_low,50400,0.8266269841269841,0.8087628947288221,0.8077472557319798,33214,17186
arousal,eeg_entropy_complexity,16,locked_kernel_residual_shrink4,midpoint_as_high,50400,0.7985119047619048,0.7853939308997553,0.7894770197834464,27861,22539
arousal,eeg_entropy_complexity,16,locked_kernel_residual_shrink4,discard_midpoint,45047,0.8497125224765245,0.8311060435331882,0.8373718894348303,27861,17186
arousal,eeg_entropy_complexity,16,physio_residual_ridge100,midpoint_as_low,50400,0.7804960317460318,0.7564939407318862,0.7561368851931911,33214,17186
arousal,eeg_entropy_complexity,16,physio_residual_ridge100,midpoint_as_high,50400,0.753095238095238,0.7391791081979086,0.7417224083000099,27861,22539
arousal,eeg_entropy_complexity,16,physio_residual_ridge100,discard_midpoint,45047,0.7984993451284215,0.7759930092686812,0.7815082710900345,27861,17186
arousal,eeg_entropy_complexity,16,physio_context_ridge100,midpoint_as_low,50400,0.7801785714285714,0.7547648855917101,0.7551112964063953,33214,17186
arousal,eeg_entropy_complexity,16,physio_context_ridge100,midpoint_as_high,50400,0.7516666666666667,0.7373191494218367,0.7397796499533545,27861,22539
arousal,eeg_entropy_complexity,16,physio_context_ridge100,discard_midpoint,45047,0.7975225875197016,0.7740217702155127,0.7799495286716462,27861,17186
arousal,eeg_entropy_complexity,16,physio_residual_ridge1000,midpoint_as_low,50400,0.8045238095238095,0.7756086970570282,0.7793822485781747,33214,17186
arousal,eeg_entropy_complexity,16,physio_residual_ridge1000,midpoint_as_high,50400,0.7649404761904762,0.7488590502566808,0.7516456621277652,27861,22539
arousal,eeg_entropy_complexity,16,physio_residual_ridge1000,discard_midpoint,45047,0.8185672741803006,0.7929186785275291,0.8011268930800821,27861,17186
arousal,eeg_entropy_complexity,16,physio_context_ridge1000,midpoint_as_low,50400,0.7984523809523809,0.7606269745117289,0.7682826167366423,33214,17186
arousal,eeg_entropy_complexity,16,physio_context_ridge1000,midpoint_as_high,50400,0.7547420634920635,0.7360624425337754,0.7377389224680968,27861,22539
arousal,eeg_entropy_complexity,16,physio_context_ridge1000,discard_midpoint,45047,0.8094656691899571,0.7773229310258198,0.7877527773717109,27861,17186
arousal,eeg_entropy_complexity,16,physio_similarity_knn64,midpoint_as_low,50400,0.7956944444444445,0.7688816355897532,0.7709248326345621,33214,17186
arousal,eeg_entropy_complexity,16,physio_similarity_knn64,midpoint_as_high,50400,0.7596825396825397,0.7444762017685551,0.7471515632292571,27861,22539
arousal,eeg_entropy_complexity,16,physio_similarity_knn64,discard_midpoint,45047,0.8106866162008569,0.7865254713519747,0.7935194403764377,27861,17186
valence,eeg_bandpower,4,locked_kernel_residual_shrink4,midpoint_as_low,88200,0.8636394557823129,0.8773312120127804,0.8634030820821876,50753,37447
valence,eeg_bandpower,4,locked_kernel_residual_shrink4,midpoint_as_high,88200,0.8874603174603175,0.8960562207175118,0.8854682804736029,35452,52748
valence,eeg_bandpower,4,locked_kernel_residual_shrink4,discard_midpoint,72899,0.9543752314846569,0.9539893938060313,0.9543013574540691,35452,37447
valence,eeg_bandpower,4,physio_residual_ridge100,midpoint_as_low,88200,0.8520861678004535,0.8659866839398709,0.8518665582077894,50753,37447
valence,eeg_bandpower,4,physio_residual_ridge100,midpoint_as_high,88200,0.8769274376417233,0.8844708485198562,0.8746435843910523,35452,52748
valence,eeg_bandpower,4,physio_residual_ridge100,discard_midpoint,72899,0.9410142800312762,0.9405327719696784,0.9409033065290164,35452,37447
valence,eeg_bandpower,4,physio_context_ridge100,midpoint_as_low,88200,0.8506462585034014,0.8645885024301925,0.8504300990952791,50753,37447
valence,eeg_bandpower,4,physio_context_ridge100,midpoint_as_high,88200,0.878639455782313,0.8861519078007729,0.8763707696138017,35452,52748
valence,eeg_bandpower,4,physio_context_ridge100,discard_midpoint,72899,0.9411788913428167,0.9407335725228427,0.9410748630545659,35452,37447
valence,eeg_bandpower,4,physio_residual_ridge1000,midpoint_as_low,88200,0.8606916099773243,0.8743637209450967,0.8604538043163367,50753,37447
valence,eeg_bandpower,4,physio_residual_ridge1000,midpoint_as_high,88200,0.884421768707483,0.8928314074851444,0.8823659106548489,35452,52748
valence,eeg_bandpower,4,physio_residual_ridge1000,discard_midpoint,72899,0.9507537826307632,0.9503532087432301,0.9506722913575186,35452,37447
valence,eeg_bandpower,4,physio_context_ridge1000,midpoint_as_low,88200,0.8574263038548753,0.8710958801241615,0.8571885160076476,50753,37447
valence,eeg_bandpower,4,physio_context_ridge1000,midpoint_as_high,88200,0.8811337868480725,0.8893148137432489,0.8790039106948826,35452,52748
valence,eeg_bandpower,4,physio_context_ridge1000,discard_midpoint,72899,0.9467893935444931,0.9463696938692796,0.9466987635205695,35452,37447
valence,eeg_bandpower,4,physio_similarity_knn64,midpoint_as_low,88200,0.8665192743764172,0.8799070391181801,0.866260327682842,50753,37447
valence,eeg_bandpower,4,physio_similarity_knn64,midpoint_as_high,88200,0.8866213151927438,0.8956738658771441,0.8846881499528895,35452,52748
valence,eeg_bandpower,4,physio_similarity_knn64,discard_midpoint,72899,0.9556098163212116,0.9552429368894853,0.9555402798147018,35452,37447
valence,eeg_bandpower,8,locked_kernel_residual_shrink4,midpoint_as_low,75600,0.8641269841269841,0.8778867121966926,0.8638719898135887,43555,32045
valence,eeg_bandpower,8,locked_kernel_residual_shrink4,midpoint_as_high,75600,0.8882804232804232,0.8968170540768396,0.886367847925745,30475,45125
valence,eeg_bandpower,8,locked_kernel_residual_shrink4,discard_midpoint,62520,0.9549104286628279,0.9545664724198986,0.9548463613310025,30475,32045
valence,eeg_bandpower,8,physio_residual_ridge100,midpoint_as_low,75600,0.851574074074074,0.8656152517269806,0.8513413832152122,43555,32045
valence,eeg_bandpower,8,physio_residual_ridge100,midpoint_as_high,75600,0.8776587301587302,0.8850325524531938,0.8754403808912061,30475,45125
valence,eeg_bandpower,8,physio_residual_ridge100,discard_midpoint,62520,0.9408989123480487,0.9404625161166535,0.9407994210200525,30475,32045
valence,eeg_bandpower,8,physio_context_ridge100,midpoint_as_low,75600,0.8500925925925926,0.8641852048438298,0.8498641430033992,43555,32045
valence,eeg_bandpower,8,physio_context_ridge100,midpoint_as_high,75600,0.8790608465608466,0.8863775175601454,0.8768492904732224,30475,45125
valence,eeg_bandpower,8,physio_context_ridge100,discard_midpoint,62520,0.9408509277031349,0.9404414295882879,0.9407565016321513,30475,32045
valence,eeg_bandpower,8,physio_residual_ridge1000,midpoint_as_low,75600,0.8597883597883598,0.8736925327732735,0.8595442031737508,43555,32045
valence,eeg_bandpower,8,physio_residual_ridge1000,midpoint_as_high,75600,0.8852645502645503,0.8933639171111146,0.8832511385083859,30475,45125
valence,eeg_bandpower,8,physio_residual_ridge1000,discard_midpoint,62520,0.9504638515674984,0.9500889553515737,0.9503892132808864,30475,32045
valence,eeg_bandpower,8,physio_context_ridge1000,midpoint_as_low,75600,0.8563227513227514,0.8702353994754571,0.8560795079231796,43555,32045
valence,eeg_bandpower,8,physio_context_ridge1000,midpoint_as_high,75600,0.8817195767195767,0.8895634449017064,0.8796251915316013,30475,45125
valence,eeg_bandpower,8,physio_context_ridge1000,discard_midpoint,62520,0.9462252079334613,0.9458287470283471,0.9461410069384177,30475,32045
valence,eeg_bandpower,8,physio_similarity_knn64,midpoint_as_low,75600,0.8658201058201058,0.8794303384530984,0.865553900586099,43555,32045
valence,eeg_bandpower,8,physio_similarity_knn64,midpoint_as_high,75600,0.8873544973544973,0.8961000229514678,0.8854626833963453,30475,45125
valence,eeg_bandpower,8,physio_similarity_knn64,discard_midpoint,62520,0.9553742802303263,0.9550278032673238,0.9553104939315915,30475,32045
valence,eeg_bandpower,16,locked_kernel_residual_shrink4,midpoint_as_low,50400,0.8660912698412698,0.879433359577019,0.8658264722972684,29005,21395
valence,eeg_bandpower,16,locked_kernel_residual_shrink4,midpoint_as_high,50400,0.8887103174603175,0.8974674001619762,0.8868753390062595,20347,30053
valence,eeg_bandpower,16,locked_kernel_residual_shrink4,discard_midpoint,41742,0.9556801303243735,0.9553681026110974,0.9556212845346026,20347,21395
valence,eeg_bandpower,16,physio_residual_ridge100,midpoint_as_low,50400,0.8514087301587302,0.8652789473605759,0.8511848169603659,29005,21395
valence,eeg_bandpower,16,physio_residual_ridge100,midpoint_as_high,50400,0.8783928571428572,0.8856255956296641,0.8762031452517232,20347,30053
valence,eeg_bandpower,16,physio_residual_ridge100,discard_midpoint,41742,0.9405874179483494,0.9401611486835675,0.9404894070020479,20347,21395
valence,eeg_bandpower,16,physio_context_ridge100,midpoint_as_low,50400,0.8497420634920635,0.8636837642203263,0.8495239129150401,29005,21395
valence,eeg_bandpower,16,physio_context_ridge100,midpoint_as_high,50400,0.8797420634920635,0.886883912240944,0.8775528992466171,20347,30053
valence,eeg_bandpower,16,physio_context_ridge100,discard_midpoint,41742,0.9403957644578602,0.9399934483291201,0.940302033286931,20347,21395
valence,eeg_bandpower,16,physio_residual_ridge1000,midpoint_as_low,50400,0.8603174603174604,0.8739387230421265,0.8600736062300157,29005,21395
valence,eeg_bandpower,16,physio_residual_ridge1000,midpoint_as_high,50400,0.8859523809523809,0.8940675359444394,0.8839906254171312,20347,30053
valence,eeg_bandpower,16,physio_residual_ridge1000,discard_midpoint,41742,0.9505294427674764,0.950178657134427,0.950458552527924,20347,21395
valence,eeg_bandpower,16,physio_context_ridge1000,midpoint_as_low,50400,0.856547619047619,0.870191297170601,0.8563056947142509,29005,21395
valence,eeg_bandpower,16,physio_context_ridge1000,midpoint_as_high,50400,0.8823015873015873,0.890133276463134,0.8802543436882431,20347,30053
valence,eeg_bandpower,16,physio_context_ridge1000,discard_midpoint,41742,0.9460495424272914,0.9456760700789653,0.9459689624994084,20347,21395
valence,eeg_bandpower,16,physio_similarity_knn64,midpoint_as_low,50400,0.866904761904762,0.8801278711928813,0.8666308654194521,29005,21395
valence,eeg_bandpower,16,physio_similarity_knn64,midpoint_as_high,50400,0.888095238095238,0.8970071992748592,0.8862763165671561,20347,30053
valence,eeg_bandpower,16,physio_similarity_knn64,discard_midpoint,41742,0.9557999137559293,0.9554933782491442,0.9557419208351243,20347,21395
arousal,eeg_bandpower,4,locked_kernel_residual_shrink4,midpoint_as_low,88200,0.8056122448979591,0.7815968786215974,0.7828017463471598,58124,30076
arousal,eeg_bandpower,4,locked_kernel_residual_shrink4,midpoint_as_high,88200,0.7724829931972789,0.7582622734325144,0.7613069807650881,48626,39574
arousal,eeg_bandpower,4,locked_kernel_residual_shrink4,discard_midpoint,78702,0.8239307768544637,0.8014513399299326,0.8084513063154062,48626,30076
arousal,eeg_bandpower,4,physio_residual_ridge100,midpoint_as_low,88200,0.7807596371882086,0.7584326905869158,0.7572178884145806,58124,30076
arousal,eeg_bandpower,4,physio_residual_ridge100,midpoint_as_high,88200,0.7450907029478459,0.7318931531142704,0.7340548464205283,48626,39574
arousal,eeg_bandpower,4,physio_residual_ridge100,discard_midpoint,78702,0.7946557901959289,0.7743546638210661,0.7786831716716984,48626,30076
arousal,eeg_bandpower,4,physio_context_ridge100,midpoint_as_low,88200,0.7808956916099773,0.7585519626745317,0.7573533713353109,58124,30076
arousal,eeg_bandpower,4,physio_context_ridge100,midpoint_as_high,88200,0.7452267573696145,0.7320212478791865,0.7341865407391208,48626,39574
