target,block,k_calibration,model,n,mae,rmse,pearson,spearman,ccc,y_true_std,y_pred_std,lift_vs_fewshot_rmse,lift_vs_fewshot_mae,lift_vs_fewshot_pearson,fewshot_reference_model
arousal,emg_bsl_stats_22,0,stimulus_plus_fewshot_bias_plus_physio,2016,1.7239892289385004,5.763288445527541,0.2002694886945626,0.6016403714688465,0.14762688268550908,2.514611055537069,5.711639807619723,-3.819083463410945,-0.14406411373112715,-0.43410600593592685,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,0,stimulus_plus_fewshot_bias_shrink4,2016,1.5799251152073732,1.944204982116596,0.6343754946304895,0.5984999661777204,0.5793812998802726,2.514611055537069,1.6319723102903874,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,2016,1.7239892289385004,5.763288445527541,0.2002694886945626,0.6016403714688465,0.14762688268550908,2.514611055537069,5.711639807619723,-3.819083463410945,-0.14406411373112715,-0.43410600593592685,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,0,stimulus_plus_physio,2016,1.7239892289385004,5.763288445527541,0.2002694886945626,0.6016403714688465,0.14762688268550908,2.514611055537069,5.711639807619723,-3.819083463410945,-0.14406411373112715,-0.43410600593592685,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,1,stimulus_only,195300,1.5797618221759742,1.9439419829718534,0.6347194952422548,0.5989457001189871,0.5796970027766849,2.5152100317037243,1.6323717735243704,-0.05718947968597243,-0.051051616206662764,-0.026587241999235567,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,1,stimulus_plus_fewshot_bias,195300,1.879164230381712,2.3943349155707288,0.5513171450654428,0.5503663477407832,0.5512724324702146,2.5152100317037243,2.5394962200362383,-0.5075824122848478,-0.3504540244124006,-0.10998959217604753,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,1,stimulus_plus_fewshot_bias_plus_physio,195300,2.0232137509486834,5.942001882215962,0.24932484816656114,0.5442253558491832,0.1767848874176219,2.5152100317037243,6.045435004388235,-4.055249378930081,-0.494503544979372,-0.4119818890749292,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,1,stimulus_plus_fewshot_bias_shrink4,195300,1.5287102059693114,1.886752503285881,0.6613067372414904,0.64859435096574,0.6104372895474715,2.5152100317037243,1.6768196197785155,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,1,stimulus_plus_fewshot_bias_shrink4_plus_physio,195300,1.6732301056353938,5.728257299527174,0.21304422857487706,0.638113891105695,0.15713930660044742,2.5152100317037243,5.708211287713346,-3.841504796241293,-0.14451989966608236,-0.4482625086666133,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,1,stimulus_plus_physio,195300,1.7228826710816578,5.740352307501676,0.20099824016947943,0.6018920604563148,0.1486014751605327,2.5152100317037243,5.688147049497131,-3.8535998042157953,-0.19417246511234643,-0.46030849707201094,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,2,stimulus_only,189000,1.5794653524492233,1.943483007627562,0.6347431621296963,0.5990079814816094,0.5796143369330576,2.514697972966872,1.6313188714665237,-0.09268111312431793,-0.08274241907037605,-0.04224886629607072,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,2,stimulus_plus_fewshot_bias,189000,1.6387426181942308,2.0751816200717017,0.6242456436467952,0.6246767925531063,0.620035630014136,2.514697972966872,2.2382812136078285,-0.22437972556845764,-0.14201968481538363,-0.052746384778971755,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,2,stimulus_plus_fewshot_bias_plus_physio,189000,1.7879249455825674,5.932953284932983,0.25006750256166393,0.6172121733478257,0.17743315822964745,2.514697972966872,6.037155433882276,-4.08215139042974,-0.2912020122037202,-0.42692452586410307,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,2,stimulus_plus_fewshot_bias_shrink4,189000,1.4967229333788472,1.850801894503244,0.676992028425767,0.6664167602697559,0.6292680235124325,2.514697972966872,1.7076391592324611,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,2,stimulus_plus_fewshot_bias_shrink4_plus_physio,189000,1.6462926199541956,5.832903454328987,0.2173697411034436,0.6562845626608605,0.15790739201158546,2.514697972966872,5.835757897419371,-3.9821015598257428,-0.14956968657534842,-0.4596222873223234,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,2,stimulus_plus_physio,189000,1.7277861278555267,5.850323992798995,0.1978815293509155,0.602155921229926,0.14433573780394998,2.514697972966872,5.8010850621494185,-3.9995220982957513,-0.23106319447667945,-0.4791104990748515,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,4,stimulus_only,176400,1.5788116268012582,1.943502212923339,0.634862359713088,0.5990116989635624,0.5798682654201323,2.5150243705771427,1.6325337225581618,-0.14019720229867128,-0.12560401579986835,-0.06220104862832454,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,4,stimulus_plus_fewshot_bias,176400,1.4972487839221713,1.8890372289420765,0.6768775094314655,0.6768910781799687,0.6647217279141255,2.5150243705771427,2.0779410460890673,-0.08573221831740874,-0.04404117292078147,-0.020185898909947042,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,4,stimulus_plus_fewshot_bias_plus_physio,176400,1.6394808206434839,5.738199380797269,0.25879718715079,0.6684500309500803,0.18776086638930278,2.5150243705771427,5.847102324667198,-3.9348943701726014,-0.18627320964209404,-0.4382662211906226,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,4,stimulus_plus_fewshot_bias_shrink4,176400,1.4532076110013898,1.8033050106246677,0.6970634083414126,0.6889429182749973,0.6539041206245699,2.5150243705771427,1.7523124454699017,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,176400,1.5961479016499471,5.691887690683314,0.23215785495560204,0.6789078675053127,0.17095863366018607,2.5150243705771427,5.720999449089758,-3.888582680058646,-0.1429402906485573,-0.4649055533858105,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,4,stimulus_plus_physio,176400,1.7204916256076128,5.719272979514205,0.2017244039823844,0.6023305626870149,0.14950634673351357,2.5150243705771427,5.6668219780628375,-3.9159679688895372,-0.267284014606223,-0.49533900435902817,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,8,stimulus_only,151200,1.5795538914490526,1.942626478476135,0.6352482640924357,0.5991785430406463,0.5799552370472363,2.5149845632535817,1.6306798387454609,-0.1790003645901781,-0.15905919312169292,-0.07768078300374548,stimulus_plus_fewshot_bias_shrink4
