target,k_calibration,model,n,mae,rmse,pearson,spearman,ccc,y_true_mean,y_true_std,y_pred_mean,y_pred_std,residual_mean,residual_std,stimulus_rmse_reference,lift_vs_stimulus_rmse,locked_reference_model,locked_reference_rmse,lift_vs_locked_reference_rmse,rmse_wins_vs_locked,rmse_losses_vs_locked,rmse_win_margin_vs_locked,mean_delta_rmse_model_minus_locked,median_delta_rmse_model_minus_locked,worst_regression_delta_rmse,best_gain_delta_rmse
arousal,8,bias_shrink1,3840,1.4067129629629629,1.7547902171550964,0.7073783025212153,0.7087708254406622,0.6838971238424121,4.83828125,2.47269319351022,4.81781994047619,1.9044114128058247,0.02046130952380952,1.75467092100935,2.407846618897486,0.6530564017423894,bias_shrink4,1.8150233627301429,0.06023314557504644,5,3,2,-0.06652605686225202,-0.057995497316684075,0.03261564950215479,-0.20810815811867367
arousal,8,bias_mean,3840,1.3920293898809524,1.7572493192680505,0.7131176564390221,0.7153927908302317,0.7007703454018106,4.83828125,2.47269319351022,4.815959821428572,2.05057865860356,0.02232142857142859,1.7571075447719637,2.407846618897486,0.6505972996294354,bias_shrink4,1.8150233627301429,0.05777404346209236,5,3,2,-0.0663047709745348,-0.05115715829139711,0.0549443308500579,-0.22900166926811627
arousal,8,bias_empirical_bayes,3840,1.4076261022952428,1.7576391553340482,0.7065221209059174,0.707283750502394,0.6834106600631609,4.83828125,2.47269319351022,4.80634330328863,1.908617520441656,0.03193794671136908,1.7573489602020562,2.407846618897486,0.6502074635634376,bias_shrink4,1.8150233627301429,0.05738420739609462,5,3,2,-0.06430221252068927,-0.05844976030971749,0.03855987385538451,-0.1985696365043399
arousal,8,bias_trimmed_mean,3840,1.3884920634920634,1.7639637663325853,0.7141705787247847,0.7155762260987653,0.7046529638460745,4.83828125,2.47269319351022,4.784040178571428,2.1019375181052204,0.05424107142857141,1.7631296251565058,2.407846618897486,0.6438828525649005,bias_shrink4,1.8150233627301429,0.05105959639755753,5,3,2,-0.05897297156302356,-0.03257886406180388,0.06438886296845925,-0.2536640315592107
arousal,8,bias_shrink2,3840,1.4315773809523809,1.768652057935878,0.6993823132689305,0.7001228934404684,0.6648896886954077,4.83828125,2.47269319351022,4.819308035714285,1.7944515621605754,0.01897321428571427,1.7685502874333217,2.407846618897486,0.6391945609616079,bias_shrink4,1.8150233627301429,0.04637130479426488,5,3,2,-0.05005924259351935,-0.04608068018467737,0.017606756076983476,-0.14975516284383117
arousal,8,bias_huber,3840,1.392839893641247,1.7700629376725812,0.7130985693911814,0.7145739166373901,0.7043731829062949,4.83828125,2.47269319351022,4.783124406453206,2.1168330561315485,0.05515684354679471,1.7692033591229814,2.407846618897486,0.6377836812249047,bias_shrink4,1.8150233627301429,0.044960425057561704,5,3,2,-0.05328129771656667,-0.030108460333709952,0.08642082030810516,-0.245831418810875
arousal,8,affine_residual_ridge1,3840,1.381942628659084,1.775827874633111,0.7072757941580134,0.7074323932606346,0.695736397327898,4.83828125,2.47269319351022,4.849012335858707,2.061614376370202,-0.010731085858706997,1.7757954510923395,2.407846618897486,0.6320187442643748,bias_shrink4,1.8150233627301429,0.03919548809703177,3,5,-2,-0.07112473517214185,0.030337567907660623,0.23531637424074714,-0.6198550413848596
arousal,16,bias_mean,2560,1.3906459263392856,1.757218933230816,0.7135584398784847,0.7142508683505671,0.6965923136468142,4.85625,2.4867696792224243,4.804352678571428,1.997600972553746,0.05189732142857144,1.7564524039476237,2.4400937926310813,0.6828748594002654,bias_shrink4,1.785586825808255,0.028367892577439102,5,3,2,-0.03290208372934378,-0.03411932666854822,0.040578291470424244,-0.1515147210732346
arousal,16,bias_shrink1,2560,1.4017233455882352,1.758647430615683,0.7101111640187785,0.7108078354887098,0.6870771174308355,4.85625,2.4867696792224243,4.805879070378151,1.9227987313388861,0.05037092962184875,1.757925924110619,2.4400937926310813,0.6814463620153983,bias_shrink4,1.785586825808255,0.026939395192572047,5,3,2,-0.030757598631248217,-0.033485881556497565,0.027489137808657027,-0.12506365434741018
arousal,16,bias_empirical_bayes,2560,1.4026545787302134,1.760430948098074,0.7095923533840964,0.7098355507847649,0.6867093967842339,4.85625,2.4867696792224243,4.799594017405933,1.9248155781949576,0.056655982594067025,1.759519031627048,2.4400937926310813,0.6796628445330073,bias_shrink4,1.785586825808255,0.025155877710181018,5,3,2,-0.02929314231096397,-0.03412591403732468,0.03126256920998105,-0.11845963377027968
