target,block,k_calibration,model,label_policy,binary_n,accuracy,balanced_accuracy,macro_f1,auroc,n_low,n_high,true_high_rate,pred_high_rate,lift_vs_fewshot_accuracy,lift_vs_fewshot_balanced_accuracy,lift_vs_fewshot_macro_f1,lift_vs_fewshot_auroc,fewshot_reference_model
valence,emg_existing_22,4,stimulus_plus_fewshot_bias,midpoint_as_high,176400,0.878922902494331,0.8873105375411042,0.8768337615048818,0.9502924797788039,70983,105417,0.5976020408163265,0.5326360544217688,-0.00937074829931972,-0.009538335018159816,-0.009502100620029763,-0.006152939241129363,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,4,stimulus_plus_fewshot_bias,discard_midpoint,145784,0.9445480985567689,0.9441940053050515,0.9444668570331871,0.9794800073148946,70983,74801,0.5130947154694616,0.5251536519782692,-0.010117708390495528,-0.010116563157661407,-0.010131453693039694,-0.0036488298085219917,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,4,stimulus_plus_fewshot_bias_plus_physio,midpoint_as_low,176400,0.8554138321995465,0.8687078983584877,0.8551274451419189,0.938497101353765,101599,74801,0.4240419501133787,0.5314965986394558,-0.007913832199546444,-0.008407564619257069,-0.007953040318349203,-0.009721412740518076,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,4,stimulus_plus_fewshot_bias_plus_physio,midpoint_as_high,176400,0.8782823129251701,0.8868758092284718,0.8762193274572223,0.9503466265811529,70983,105417,0.5976020408163265,0.5314965986394558,-0.01001133786848063,-0.009973063330792287,-0.010116534667689248,-0.00609879243878042,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,4,stimulus_plus_fewshot_bias_plus_physio,discard_midpoint,145784,0.9438895900784723,0.9435580552537517,0.9438111198621163,0.9792882507572794,70983,74801,0.5130947154694616,0.5242756406738737,-0.010776216868792154,-0.0107525132089612,-0.010787190864110507,-0.0038405863661371553,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4,midpoint_as_low,176400,0.8633276643990929,0.8771154629777448,0.863080485460268,0.948218514094283,101599,74801,0.4240419501133787,0.533469387755102,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4,midpoint_as_high,176400,0.8882936507936507,0.896848872559264,0.8863358621249116,0.9564454190199333,70983,105417,0.5976020408163265,0.533639455782313,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4,discard_midpoint,145784,0.9546658069472644,0.9543105684627129,0.9545983107262268,0.9831288371234166,70983,74801,0.5130947154694616,0.5254623278274708,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_low,176400,0.8628684807256236,0.876565210894263,0.8626144011670569,0.9477354601295586,101599,74801,0.4240419501133787,0.532953514739229,-0.00045918367346931,-0.0005502520834818059,-0.0004660842932111553,-0.00048305396472447804,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_high,176400,0.8878684807256236,0.896546062516927,0.8859240849199772,0.9565456091233793,70983,105417,0.5976020408163265,0.532953514739229,-0.0004251700680271142,-0.0003028100423370095,-0.00041177720493434933,0.00010019010344597401,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,discard_midpoint,145784,0.9541993634418043,0.9538625007595982,0.9541336763287509,0.9829738772214258,70983,74801,0.5130947154694616,0.5247489436426493,-0.00046644350546010127,-0.00044806770311467403,-0.00046463439747590485,-0.00015495990199076992,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,4,stimulus_plus_physio,midpoint_as_low,176400,0.8651757369614512,0.8786510487981788,0.8649048507986192,0.9443941101707232,101599,74801,0.4240419501133787,0.5311791383219955,0.001848072562358305,0.0015355858204340045,0.0018243653383511749,-0.0038244039235598715,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,4,stimulus_plus_physio,midpoint_as_high,176400,0.8879421768707483,0.8969827645520391,0.8860524024444859,0.9546899343318529,70983,105417,0.5976020408163265,0.5311791383219955,-0.0003514739229024677,0.00013389199277502595,-0.0002834596804256462,-0.0017554846880803998,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,4,stimulus_plus_physio,discard_midpoint,145784,0.9556398507380782,0.9553248299185287,0.95557888046643,0.9819329436968183,70983,74801,0.5130947154694616,0.5239532458980409,0.0009740437908137833,0.0010142614558158458,0.0009805697402032187,-0.0011958934265983157,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,8,stimulus_only,midpoint_as_low,151200,0.8659854497354498,0.8794140315115064,0.8657079648315698,0.9431913552608534,87098,64102,0.4239550264550265,0.5305886243386243,0.0018783068783069234,0.0016056345204078504,0.0018574960632067317,-0.006322545263877655,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,8,stimulus_only,midpoint_as_high,151200,0.8890079365079365,0.8978494683487466,0.8871946334052447,0.9532557121560116,61055,90145,0.59619708994709,0.5305886243386243,0.00019179894179899293,0.0006153994820281561,0.0002561343516263026,-0.003658500784178176,stimulus_plus_fewshot_bias_shrink4
