epoch,train_loss,val_rmse_scaled,augmentation_config,stage,test_subject,target,y_fit_mean,y_fit_std,early_stop,y_outer_mean,y_outer_std
4,0.4038806601806923,1.1348636742564635,gaussian_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
5,0.3929382512966792,1.155794832237078,gaussian_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
6,0.3851695880293846,1.1420990254596612,gaussian_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
7,0.35596923447317547,1.143847854144111,gaussian_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
8,0.33653602335188126,1.2200324009439374,gaussian_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
9,0.2997811378704177,1.216683752012802,gaussian_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,True,,
1,0.4450831413269043,,gaussian_0p10,final,3,arousal,,,,2.865091676452017e-17,1.9459122563827091
1,0.4380689230230119,1.1541197846138576,gaussian_0p10,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
2,0.43162042675194917,1.2076103434258467,gaussian_0p10,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
3,0.4127349870072471,1.1853619642744913,gaussian_0p10,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
4,0.39678170559582887,1.1719908842500666,gaussian_0p10,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
5,0.3890579651903223,1.1551605463274892,gaussian_0p10,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
6,0.3652593907382753,1.1926141982867011,gaussian_0p10,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
7,0.3395196055924451,1.2042313360612198,gaussian_0p10,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
8,0.31222772046371744,1.2515547680382373,gaussian_0p10,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
9,0.2837232936311651,1.3066654031142713,gaussian_0p10,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,True,,
1,0.44905668352880784,,gaussian_0p10,final,5,arousal,,,,-7.162729191130042e-18,1.9474092830945495
1,0.44028095266333334,0.9698403337022933,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
2,0.4259453620071764,0.9729447269195248,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
3,0.4108155143481714,1.0044616184989776,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
4,0.3915662409530746,1.0352376069788887,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
5,0.3776492228110631,1.0755012410386444,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
6,0.355927602008537,1.1477575428235212,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
7,0.33266230755382115,1.1259801021769658,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
8,0.29586293134424424,1.186439276269919,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
9,0.28049798089045064,1.1957883651544752,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,True,,
1,0.44169922701774106,,gaussian_0p10,final,6,arousal,,,,1.7906822977825105e-17,1.9011711549146475
