augmentation_config,target,model,test_subject,n,mae,rmse,pearson,balanced_accuracy,auroc,dev_mae,dev_rmse,dev_pearson,dev_sign_acc,true_dev_mean,pred_dev_mean,true_dev_std,pred_dev_std,std_ratio_pred_over_true,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,lift_vs_stimulus_balanced_accuracy,lift_vs_stimulus_auroc,lift_vs_stimulus_dev_mae,lift_vs_stimulus_dev_rmse,lift_vs_stimulus_dev_sign_acc,lift_vs_stimulus_pred_dev_std
gaussian_0p10,arousal,stimulus_only,17,32,1.1703629032258065,1.443007647866153,0.8494711265706564,0.94,0.9828571428571429,1.1703629032258065,1.443007647866153,,0.0,-0.5987903225806452,0.0,1.3129056407007988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,18,32,1.8448918475370342,2.1684822133338266,0.72225249937086,0.8125,0.81640625,1.8448918475370342,2.1684822133338266,0.05842226975816481,0.5625,0.639616935483871,0.17261542464427287,2.1200614760696554,0.05382281772069798,0.025387385379245588,0.017507346011352842,0.04596365109195011,0.0,0.0,0.017507346011352842,0.04596365109195011,0.5625,0.05382281772069798
gaussian_0p10,arousal,stimulus_only,18,32,1.862399193548387,2.2144458644257767,0.7211949002894918,0.8125,0.81640625,1.862399193548387,2.2144458644257767,,0.0,0.639616935483871,0.0,2.1200614760696554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,19,32,1.6130013795985687,2.0183250176949157,0.6915626597193292,0.7142857142857143,0.8928571428571429,1.6130013795985685,2.0183250176949157,0.31433774926496066,0.375,1.1476814516129032,-0.27659354348415965,1.4699453361764527,0.14927163511135388,0.10154910624059676,-0.13467476669534273,-0.1534089322575023,0.0,0.001984126984126977,-0.1346747666953425,-0.1534089322575023,0.375,0.14927163511135388
gaussian_0p10,arousal,stimulus_only,19,32,1.478326612903226,1.8649160854374134,0.67305688302963,0.7142857142857143,0.8908730158730159,1.478326612903226,1.8649160854374134,,0.0,1.1476814516129032,0.0,1.4699453361764527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,20,32,1.0225270232291892,1.3516699044368408,0.7961710658662802,0.7619047619047619,0.8531746031746031,1.0225270232291892,1.3516699044368408,0.11361920717459026,0.84375,1.020665322580645,0.6628606683195031,1.2400897101370107,0.5663590771186852,0.45670814981252805,0.1997512025772623,0.25443724949353985,-0.015873015873015928,-0.02777777777777779,0.1997512025772623,0.25443724949353985,0.84375,0.5663590771186852
gaussian_0p10,arousal,stimulus_only,20,32,1.2222782258064515,1.6061071539303806,0.8174181670963804,0.7777777777777778,0.8809523809523809,1.2222782258064515,1.6061071539303806,,0.0,1.020665322580645,0.0,1.2400897101370107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,21,32,1.4785783400946664,1.8668468527448072,0.7887722610923787,0.9347826086956521,0.9903381642512077,1.4785783400946664,1.866846852744807,-0.04279145247171806,0.53125,0.036290322580645185,0.4218083528807972,1.631799589761145,0.7539440945582654,0.4620322858814801,-0.2013605981591824,-0.23464377449208906,-0.0434782608695653,0.0,-0.2013605981591824,-0.23464377449208906,0.53125,0.7539440945582654
gaussian_0p10,arousal,stimulus_only,21,32,1.277217741935484,1.6322030782527182,0.8430035229501304,0.9782608695652174,0.9903381642512077,1.277217741935484,1.632203078252718,,0.0,0.036290322580645185,0.0,1.631799589761145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,1,32,1.4993471839264152,1.8283585823441937,0.6617797063892656,0.7166666666666667,0.7875,1.4993471839264152,1.8283585823441937,0.3115176219038202,0.71875,0.09979838709677412,-0.001910555847288926,1.8730758315387523,0.177780639637332,0.09491374382380896,0.055088299944552555,0.04737401820464404,0.0,0.029166666666666674,0.055088299944552555,0.04737401820464404,0.71875,0.177780639637332
gaussian_0p15,arousal,stimulus_only,1,32,1.5544354838709677,1.8757326005488377,0.6396747039031424,0.7166666666666667,0.7583333333333333,1.5544354838709677,1.8757326005488377,,0.0,0.09979838709677412,0.0,1.8730758315387523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,2,32,2.3115304635894773,2.7285029705508306,0.7319778182663251,0.7272727272727273,0.8681818181818182,2.3115304635894773,2.7285029705508306,0.12020956376047985,0.5625,2.2273185483870965,-0.0028564459663676395,1.5829340702617387,0.1505898099867013,0.09513334308465929,0.014578407378264657,0.004010192598543849,0.0,0.0,0.014578407378264657,0.004010192598543849,0.5625,0.1505898099867013
gaussian_0p15,arousal,stimulus_only,2,32,2.326108870967742,2.7325131631493744,0.7271361956690021,0.7272727272727273,0.8681818181818182,2.326108870967742,2.7325131631493744,,0.0,2.2273185483870965,0.0,1.5829340702617387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,3,32,1.507422820035281,1.7103059555384936,0.6351622477519862,0.8548387096774194,0.967741935483871,1.507422820035281,1.7103059555384936,0.027322787595889388,0.8125,-1.265625,-0.2201315068796627,1.353914241378173,0.01764057772104351,0.013029316910850887,0.13824250254536397,0.14303977951248004,0.0,0.0,0.13824250254536397,0.14303977951248004,0.8125,0.01764057772104351
gaussian_0p15,arousal,stimulus_only,3,32,1.645665322580645,1.8533457350509737,0.6357247908214484,0.8548387096774194,0.967741935483871,1.645665322580645,1.8533457350509737,,0.0,-1.265625,0.0,1.353914241378173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,5,32,1.638841040705874,2.0209782615736565,0.6875197450515814,0.7777777777777778,0.8571428571428571,1.638841040705874,2.0209782615736565,-0.03954456936051964,0.3125,0.893649193548387,-0.4331976637050602,1.5102454224184472,0.15604646614330472,0.10332523696268833,-0.2341031374800675,-0.2661420535287127,0.0,-0.00793650793650802,-0.2341031374800675,-0.2661420535287129,0.3125,0.15604646614330472
gaussian_0p15,arousal,stimulus_only,5,32,1.4047379032258065,1.7548362080449438,0.6946450633141555,0.7777777777777778,0.8650793650793651,1.4047379032258065,1.7548362080449436,,0.0,0.893649193548387,0.0,1.5102454224184472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,6,32,3.3971718062457263,3.794483938321287,0.31606295922160466,0.6666666666666666,0.5,3.3971718062457263,3.794483938321287,-0.059460350775998885,0.40625,3.2752016129032255,-0.059855953673091176,1.790167901902087,0.18013686089344738,0.10062567913431357,-0.059470193342500366,-0.061971818827981195,0.0,0.0,-0.059470193342500366,-0.061971818827981195,0.40625,0.18013686089344738
gaussian_0p15,arousal,stimulus_only,6,32,3.337701612903226,3.7325121194933057,0.31708270011003303,0.6666666666666666,0.5,3.337701612903226,3.7325121194933057,,0.0,3.2752016129032255,0.0,1.790167901902087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,7,32,1.3258776591654222,1.6301707929979738,0.6729231760870459,0.65625,,1.3258776591654222,1.6301707929979738,0.04349051074731432,0.59375,-1.0433467741935485,-0.007635427056443214,1.2461858921407156,0.2405219374476228,0.19300646794697524,0.022912663415223022,-0.004885658324480513,-0.03125,,0.022912663415223022,-0.004885658324480513,0.59375,0.2405219374476228
gaussian_0p15,arousal,stimulus_only,7,32,1.3487903225806452,1.6252851346734933,0.664034725547573,0.6875,,1.3487903225806452,1.6252851346734933,,0.0,-1.0433467741935485,0.0,1.2461858921407156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,8,32,1.640075328234219,1.8568244421449915,0.7665897549770858,0.7916666666666667,0.90625,1.6400753282342189,1.8568244421449915,0.0619141937125683,0.625,-1.0115927419354838,-0.11935182605859587,1.630470033705313,0.15978268654092864,0.09799792896390597,0.07817063950771641,0.061964865295394134,0.0,0.0,0.07817063950771663,0.061964865295394134,0.625,0.15978268654092864
gaussian_0p15,arousal,stimulus_only,8,32,1.7182459677419355,1.9187893074403857,0.7647247061481831,0.7916666666666667,0.90625,1.7182459677419355,1.9187893074403857,,0.0,-1.0115927419354838,0.0,1.630470033705313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,9,32,1.7675492220947078,2.171074051959041,0.44719314936611604,0.6980392156862745,0.7568627450980392,1.7675492220947078,2.171074051959041,-0.027066078790625774,0.53125,1.0524193548387095,0.26773810328609704,1.8981830747933253,0.6538742344192962,0.34447374602691877,-0.07097664144954652,-0.0006626891360927978,0.02941176470588225,-0.01176470588235301,-0.07097664144954652,-0.0006626891360927978,0.53125,0.6538742344192962
gaussian_0p15,arousal,stimulus_only,9,32,1.6965725806451613,2.170411362822948,0.45709234937461013,0.6686274509803922,0.7686274509803922,1.6965725806451613,2.170411362822948,,0.0,1.0524193548387095,0.0,1.8981830747933253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,10,32,1.445565423829808,1.7292861248023261,0.7495362221767679,0.8852813852813852,0.8787878787878788,1.445565423829808,1.7292861248023261,-0.029872335245903173,0.46875,-0.12247983870967742,0.03295841993500996,1.7129972872947774,0.13464652450179038,0.0786028825033051,-0.007561391571743403,-0.011915746238163605,0.0,-0.015151515151515138,-0.007561391571743403,-0.011915746238163605,0.46875,0.13464652450179038
gaussian_0p15,arousal,stimulus_only,10,32,1.4380040322580645,1.7173703785641625,0.7545455569743079,0.8852813852813852,0.8939393939393939,1.4380040322580645,1.7173703785641625,,0.0,-0.12247983870967742,0.0,1.7129972872947774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,11,32,1.6639780991777107,2.0154607178805564,0.4236858359196939,0.5607287449392713,0.5708502024291497,1.6639780991777107,2.0154607178805564,-0.21095764974374315,0.59375,0.703125,0.08822184406751166,1.9006477694544373,0.08099809983318566,0.042616049714667946,0.007896900822289332,0.01107492433181978,0.0,-0.01619433198380571,0.00789690082228911,0.01107492433181978,0.59375,0.08099809983318566
gaussian_0p15,arousal,stimulus_only,11,32,1.671875,2.026535642212376,0.4276580639736072,0.5607287449392713,0.5870445344129555,1.6718749999999998,2.026535642212376,,0.0,0.703125,0.0,1.9006477694544373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,12,32,1.434336415810395,1.6756861553087803,0.6601398308174605,0.8236714975845411,0.9420289855072463,1.434336415810395,1.6756861553087803,0.03315315491913354,0.3125,0.5126008064516129,-0.6218424412669492,1.2274284576871455,0.16733403763227928,0.13632895390697716,-0.34209851258458857,-0.3455206748082944,0.0,0.007246376811594124,-0.34209851258458857,-0.3455206748082944,0.3125,0.16733403763227928
gaussian_0p15,arousal,stimulus_only,12,32,1.0922379032258065,1.3301654805004859,0.6670130773110609,0.8236714975845411,0.9347826086956522,1.0922379032258065,1.3301654805004859,,0.0,0.5126008064516129,0.0,1.2274284576871455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,13,32,2.120386623738156,2.482765074304282,0.532029180169397,0.65625,,2.120386623738156,2.482765074304282,0.14034758510170353,0.5,-1.9642137096774195,0.08770438332516736,1.4088788982214433,0.28668804761605693,0.20348665025628956,-0.03923743018976911,-0.06551969016588233,-0.03125,,-0.03923743018976911,-0.06551969016588277,0.5,0.28668804761605693
gaussian_0p15,arousal,stimulus_only,13,32,2.081149193548387,2.4172453841383996,0.555088672893651,0.6875,,2.081149193548387,2.417245384138399,,0.0,-1.9642137096774195,0.0,1.4088788982214433,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,14,32,1.2647096051560938,1.461917263629177,0.8663730449907624,0.8666666666666667,0.9166666666666666,1.264709605156094,1.461917263629177,0.13387252512511363,0.96875,-1.5831653225806452,-0.38796226887657415,0.8494495885699882,0.12139372415729797,0.14290868556604538,0.34567345936003524,0.3347399218526834,0.0,-0.01666666666666672,0.345673459360035,0.3347399218526834,0.96875,0.12139372415729797
gaussian_0p15,arousal,stimulus_only,14,32,1.610383064516129,1.7966571854818605,0.8654060605055738,0.8666666666666667,0.9333333333333333,1.610383064516129,1.7966571854818605,,0.0,-1.5831653225806452,0.0,0.8494495885699882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,15,32,1.3978871092937022,1.6775974347639,0.6764531766406622,0.7090909090909091,0.7772727272727272,1.397887109293702,1.6775974347639,-0.1644912558444996,0.6875,-0.5035282258064515,-0.1262040565458304,1.6186477056527646,0.0842178590881991,0.052029764595492314,0.0370927294159753,0.01756069036742569,0.0,-0.00454545454545463,0.03709272941597552,0.01756069036742569,0.6875,0.0842178590881991
gaussian_0p15,arousal,stimulus_only,15,32,1.4349798387096775,1.6951581251313257,0.6843964811202883,0.7090909090909091,0.7818181818181819,1.4349798387096775,1.6951581251313257,,0.0,-0.5035282258064515,0.0,1.6186477056527646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,16,32,1.0723384433467538,1.3560958076852256,0.853330554353658,0.9009661835748792,0.9371980676328503,1.0723384433467538,1.3560958076852254,0.15698167667112556,0.65625,-0.2494959677419355,-0.2530652745931141,1.371204820434612,0.14373663332347142,0.10482506419267719,0.04308494375002048,0.03762256325726909,0.0,0.0,0.04308494375002048,0.037622563257269315,0.65625,0.14373663332347142
gaussian_0p15,arousal,stimulus_only,16,32,1.1154233870967742,1.3937183709424947,0.8490714537900503,0.9009661835748792,0.9371980676328503,1.1154233870967742,1.3937183709424947,,0.0,-0.2494959677419355,0.0,1.371204820434612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,17,32,1.2158502697246958,1.5279018435453091,0.8366292241357103,0.94,0.9828571428571429,1.2158502697246958,1.527901843545309,0.14707787589667182,0.53125,-0.5987903225806452,0.13767413828641478,1.3129056407007988,0.5181690389808332,0.3946734806500274,-0.04548736649888929,-0.08489419567915601,0.0,0.0,-0.04548736649888929,-0.08489419567915579,0.53125,0.5181690389808332
gaussian_0p15,arousal,stimulus_only,17,32,1.1703629032258065,1.443007647866153,0.8494711265706564,0.94,0.9828571428571429,1.1703629032258065,1.443007647866153,,0.0,-0.5987903225806452,0.0,1.3129056407007988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,18,32,1.9071798224212233,2.281169712425401,0.7253885449660578,0.8125,0.828125,1.9071798224212233,2.281169712425401,0.02065243651575433,0.46875,0.639616935483871,-0.19757186181781036,2.1200614760696554,0.1443159673959657,0.06807159557629548,-0.04478062887283629,-0.06672384799962439,0.0,0.01171875,-0.04478062887283629,-0.06672384799962439,0.46875,0.1443159673959657
gaussian_0p15,arousal,stimulus_only,18,32,1.862399193548387,2.2144458644257767,0.7211949002894918,0.8125,0.81640625,1.862399193548387,2.2144458644257767,,0.0,0.639616935483871,0.0,2.1200614760696554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,19,32,1.5002199380105345,1.88625588614102,0.6821645961364894,0.7142857142857143,0.8849206349206349,1.5002199380105345,1.88625588614102,0.1594376513020188,0.46875,1.1476814516129032,-0.05474901901717738,1.4699453361764527,0.15493088180722137,0.10539907709093069,-0.02189332510730857,-0.021339800703606526,0.0,-0.005952380952381042,-0.02189332510730857,-0.021339800703606526,0.46875,0.15493088180722137
gaussian_0p15,arousal,stimulus_only,19,32,1.478326612903226,1.8649160854374134,0.67305688302963,0.7142857142857143,0.8908730158730159,1.478326612903226,1.8649160854374134,,0.0,1.1476814516129032,0.0,1.4699453361764527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,20,32,1.3456937392078392,1.7180932201075154,0.7978669479707434,0.8055555555555556,0.8650793650793651,1.3456937392078394,1.7180932201075154,-0.0584450919655147,0.375,1.020665322580645,-0.10729657048696112,1.2400897101370107,0.3108982853144844,0.2507062858217606,-0.12341551340138768,-0.1119860661771348,0.02777777777777779,-0.015873015873015817,-0.1234155134013879,-0.1119860661771348,0.375,0.3108982853144844
gaussian_0p15,arousal,stimulus_only,20,32,1.2222782258064515,1.6061071539303806,0.8174181670963804,0.7777777777777778,0.8809523809523809,1.2222782258064515,1.6061071539303806,,0.0,1.020665322580645,0.0,1.2400897101370107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p15,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,21,32,1.2919083582437674,1.6159992606272675,0.8566560763959574,0.9782608695652174,0.9855072463768116,1.2919083582437674,1.6159992606272675,0.2137215241151937,0.5,0.036290322580645185,-0.1795777912636471,1.631799589761145,0.1947646110919881,0.11935571764690628,-0.014690616308283388,0.016203817625450645,0.0,-0.004830917874396046,-0.014690616308283388,0.016203817625450423,0.5,0.1947646110919881
gaussian_0p15,arousal,stimulus_only,21,32,1.277217741935484,1.6322030782527182,0.8430035229501304,0.9782608695652174,0.9903381642512077,1.277217741935484,1.632203078252718,,0.0,0.036290322580645185,0.0,1.631799589761145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,1,32,1.5245056391446985,1.8792694512456432,0.6461634811226442,0.7166666666666667,0.7666666666666667,1.524505639144698,1.8792694512456432,0.11534216053400974,0.59375,0.09979838709677412,-0.16418168293006022,1.8730758315387523,0.231223454944955,0.1234458589724469,0.02992984472626925,-0.003536850696805427,0.0,0.008333333333333415,0.029929844726269694,-0.003536850696805427,0.59375,0.231223454944955
none,arousal,stimulus_only,1,32,1.5544354838709677,1.8757326005488377,0.6396747039031424,0.7166666666666667,0.7583333333333333,1.5544354838709677,1.8757326005488377,,0.0,0.09979838709677412,0.0,1.8730758315387523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,2,32,2.5141187953381112,2.923181868711423,0.744832397120348,0.7272727272727273,0.8681818181818182,2.5141187953381112,2.923181868711423,0.3579816592640372,0.125,2.2273185483870965,-0.2578588091905394,1.5829340702617387,0.1373472949663765,0.08676753981521118,-0.18800992437036923,-0.1906687055620484,0.0,0.0,-0.18800992437036923,-0.1906687055620484,0.125,0.1373472949663765
none,arousal,stimulus_only,2,32,2.326108870967742,2.7325131631493744,0.7271361956690021,0.7272727272727273,0.8681818181818182,2.326108870967742,2.7325131631493744,,0.0,2.2273185483870965,0.0,1.5829340702617387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,3,32,1.6014590328272944,1.8060280579561436,0.6288655858466431,0.8548387096774194,0.967741935483871,1.6014590328272944,1.8060280579561436,-0.011311787819757198,0.5625,-1.265625,-0.07593798112495591,1.353914241378173,0.10101591141729056,0.07461027318420853,0.044206289753350614,0.047317677094830035,0.0,0.0,0.044206289753350614,0.047317677094830035,0.5625,0.10101591141729056
none,arousal,stimulus_only,3,32,1.645665322580645,1.8533457350509737,0.6357247908214484,0.8548387096774194,0.967741935483871,1.645665322580645,1.8533457350509737,,0.0,-1.265625,0.0,1.353914241378173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,5,32,1.6773011566549245,2.086514850661498,0.6895984619445342,0.7777777777777778,0.8611111111111112,1.6773011566549245,2.086514850661498,-0.059916236810630456,0.28125,0.893649193548387,-0.5304855713374051,1.5102454224184472,0.13914469322785328,0.09213382882163638,-0.272563253429118,-0.3316786426165541,0.0,-0.003968253968253954,-0.272563253429118,-0.33167864261655433,0.28125,0.13914469322785328
none,arousal,stimulus_only,5,32,1.4047379032258065,1.7548362080449438,0.6946450633141555,0.7777777777777778,0.8650793650793651,1.4047379032258065,1.7548362080449436,,0.0,0.893649193548387,0.0,1.5102454224184472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,6,32,3.279167992819985,3.7002595435298584,0.32738779380843475,0.6666666666666666,0.48333333333333334,3.2791679928199846,3.7002595435298584,-0.04733792450201271,0.5,3.2752016129032255,0.05896165952325553,1.790167901902087,0.3028155271458304,0.16915481884348055,0.05853362008324092,0.03225257596344733,0.0,-0.016666666666666663,0.05853362008324137,0.03225257596344733,0.5,0.3028155271458304
none,arousal,stimulus_only,6,32,3.337701612903226,3.7325121194933057,0.31708270011003303,0.6666666666666666,0.5,3.337701612903226,3.7325121194933057,,0.0,3.2752016129032255,0.0,1.790167901902087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,7,32,1.26645089709982,1.562874575734861,0.6678724204876919,0.6875,,1.26645089709982,1.5628745757348608,0.13527124056148349,0.6875,-1.0433467741935485,-0.08595630308940493,1.2461858921407156,0.20623000341810818,0.16548895691932275,0.08233942548082518,0.06241055893863234,0.0,,0.08233942548082518,0.062410558938632565,0.6875,0.20623000341810818
none,arousal,stimulus_only,7,32,1.3487903225806452,1.6252851346734933,0.664034725547573,0.6875,,1.3487903225806452,1.6252851346734933,,0.0,-1.0433467741935485,0.0,1.2461858921407156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,8,32,1.781437736233988,1.9751071500048631,0.7705643676785063,0.8541666666666667,0.90625,1.781437736233988,1.9751071500048631,0.09908246592685847,0.5,-1.0115927419354838,0.1107853114585855,1.630470033705313,0.25632414874263565,0.15720874560323614,-0.06319176849205244,-0.05631784256447747,0.0625,0.0,-0.06319176849205244,-0.05631784256447747,0.5,0.25632414874263565
none,arousal,stimulus_only,8,32,1.7182459677419355,1.9187893074403857,0.7647247061481831,0.7916666666666667,0.90625,1.7182459677419355,1.9187893074403857,,0.0,-1.0115927419354838,0.0,1.630470033705313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,9,32,1.8843321984158021,2.36553268141978,0.41550016046479143,0.6647058823529413,0.7647058823529411,1.8843321984158021,2.36553268141978,-0.009384720713634803,0.40625,1.0524193548387095,-0.1168919698901866,1.8981830747933253,0.7731818107729885,0.4073273126496323,-0.18775961777064087,-0.1951213185968319,-0.0039215686274509665,-0.0039215686274510775,-0.18775961777064087,-0.1951213185968319,0.40625,0.7731818107729885
none,arousal,stimulus_only,9,32,1.6965725806451613,2.170411362822948,0.45709234937461013,0.6686274509803922,0.7686274509803922,1.6965725806451613,2.170411362822948,,0.0,1.0524193548387095,0.0,1.8981830747933253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,10,32,1.4339969076851578,1.7273793085799853,0.7484850094912328,0.8852813852813852,0.8701298701298701,1.4339969076851578,1.7273793085799853,-0.03654318866600476,0.53125,-0.12247983870967742,-0.0943960747838663,1.7129972872947774,0.1667690714720236,0.09735512876105808,0.004007124572906751,-0.010008930015822814,0.0,-0.023809523809523836,0.004007124572906751,-0.010008930015822814,0.53125,0.1667690714720236
none,arousal,stimulus_only,10,32,1.4380040322580645,1.7173703785641625,0.7545455569743079,0.8852813852813852,0.8939393939393939,1.4380040322580645,1.7173703785641625,,0.0,-0.12247983870967742,0.0,1.7129972872947774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,11,32,1.829954552577452,2.289525211410463,0.4250013816037575,0.5607287449392713,0.5789473684210527,1.8299545525774523,2.289525211410463,-0.006006923000561031,0.40625,0.703125,-0.5360933176099707,1.9006477694544373,0.29506633217584666,0.15524514163946715,-0.1580795525774521,-0.262989569198087,0.0,-0.0080971659919028,-0.15807955257745254,-0.262989569198087,0.40625,0.29506633217584666
none,arousal,stimulus_only,11,32,1.671875,2.026535642212376,0.4276580639736072,0.5607287449392713,0.5870445344129555,1.6718749999999998,2.026535642212376,,0.0,0.703125,0.0,1.9006477694544373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,12,32,1.099919664915373,1.3410974680255803,0.650241118632763,0.8236714975845411,0.9130434782608695,1.099919664915373,1.3410974680255803,0.15874914258774858,0.5625,0.5126008064516129,-0.06178631272622828,1.2274284576871455,0.19185107958562883,0.15630326833629002,-0.00768176168956658,-0.010931987525094389,0.0,-0.021739130434782705,-0.00768176168956658,-0.010931987525094389,0.5625,0.19185107958562883
none,arousal,stimulus_only,12,32,1.0922379032258065,1.3301654805004859,0.6670130773110609,0.8236714975845411,0.9347826086956522,1.0922379032258065,1.3301654805004859,,0.0,0.5126008064516129,0.0,1.2274284576871455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,13,32,1.9520250134063426,2.3114187602151026,0.4948369878068025,0.6875,,1.9520250134063426,2.3114187602151026,-0.1428658344810369,0.5625,-1.9642137096774195,-0.22966769159383313,1.4088788982214433,0.4228835418758286,0.30015606196485234,0.1291241801420444,0.105826623923297,0.0,,0.1291241801420444,0.10582662392329656,0.5625,0.4228835418758286
none,arousal,stimulus_only,13,32,2.081149193548387,2.4172453841383996,0.555088672893651,0.6875,,2.081149193548387,2.417245384138399,,0.0,-1.9642137096774195,0.0,1.4088788982214433,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
