target,feature_block,test_subject,selected_alpha,inner_val_dev_rmse,train_n,test_n
valence,eeg_bandpower,36,1000.0,1.2565554176310019,1984,32
valence,eeg_bandpower,37,1000.0,1.1471199349770216,1984,32
valence,eeg_bandpower,38,1000.0,1.382909419272063,1984,32
valence,eeg_bandpower,39,1000.0,1.3224673540593852,1984,32
valence,eeg_bandpower,40,1000.0,1.2195683383198965,1984,32
valence,eeg_bandpower,41,1000.0,1.266279773222228,1984,32
valence,eeg_bandpower,42,1000.0,1.2521766214618606,1984,32
valence,eeg_bandpower,43,1000.0,1.4373360401264552,1984,32
valence,eeg_bandpower,44,1000.0,1.2183545942672196,1984,32
valence,eeg_bandpower,45,1000.0,1.1854809430788222,1984,32
valence,eeg_bandpower,46,1000.0,1.2884759068731957,1984,32
valence,eeg_bandpower,47,1000.0,1.3055117447152247,1984,32
valence,eeg_bandpower,48,1000.0,1.163847612605841,1984,32
valence,eeg_bandpower,49,1000.0,1.0764720456563763,1984,32
valence,eeg_bandpower,50,1000.0,1.1512389371297391,1984,32
valence,eeg_bandpower,52,1000.0,1.3314794174130666,1984,32
valence,eeg_bandpower,53,1000.0,1.3618262011864635,1984,32
valence,eeg_bandpower,54,1000.0,1.435159661750767,1984,32
valence,eeg_bandpower,55,1000.0,1.1781622518077406,1984,32
valence,eeg_bandpower,56,1000.0,1.2046892401304012,1984,32
valence,eeg_bandpower,57,1000.0,1.2421246307341203,1984,32
valence,eeg_bandpower,58,1000.0,1.2517363106346764,1984,32
valence,eeg_bandpower,59,1000.0,1.3577367423966484,1984,32
valence,eeg_bandpower,60,1000.0,1.3720179573908413,1984,32
valence,eeg_bandpower,61,1000.0,1.2786197569834106,1984,32
valence,eeg_bandpower,62,1000.0,1.2753594981513383,1984,32
valence,eeg_bandpower,63,1000.0,1.4863634261044605,1984,32
valence,eeg_bandpower,64,1000.0,1.2824515560317162,1984,32
valence,eeg_bandpower,65,1000.0,1.3525402182505741,1984,32
arousal,eeg_bandpower,1,1000.0,2.204157897088428,1984,32
arousal,eeg_bandpower,2,1000.0,1.8328238201669924,1984,32
arousal,eeg_bandpower,3,1000.0,1.9283770725242966,1984,32
arousal,eeg_bandpower,5,1000.0,1.5151087718991856,1984,32
arousal,eeg_bandpower,6,1000.0,1.959907603968027,1984,32
arousal,eeg_bandpower,7,1000.0,2.1027790565166873,1984,32
arousal,eeg_bandpower,8,1000.0,1.9192163387294765,1984,32
arousal,eeg_bandpower,9,1000.0,1.9100243734909126,1984,32
arousal,eeg_bandpower,10,1000.0,1.9882866637965724,1984,32
arousal,eeg_bandpower,11,1000.0,2.210769197719688,1984,32
arousal,eeg_bandpower,12,1000.0,1.7100112650964059,1984,32
arousal,eeg_bandpower,13,1000.0,2.0016596883363005,1984,32
arousal,eeg_bandpower,14,1000.0,1.7507238693653928,1984,32
arousal,eeg_bandpower,15,1000.0,1.6675753846322978,1984,32
arousal,eeg_bandpower,16,1000.0,1.9124354823474092,1984,32
arousal,eeg_bandpower,17,1000.0,2.165355081619649,1984,32
arousal,eeg_bandpower,18,1000.0,1.836288063445129,1984,32
arousal,eeg_bandpower,19,1000.0,1.683768504405938,1984,32
arousal,eeg_bandpower,20,1000.0,1.9128051429000952,1984,32
arousal,eeg_bandpower,21,1000.0,1.9917124152829808,1984,32
arousal,eeg_bandpower,22,1000.0,1.8358703069384272,1984,32
arousal,eeg_bandpower,23,1000.0,1.9199299321316796,1984,32
arousal,eeg_bandpower,24,1000.0,1.8619565693935427,1984,32
arousal,eeg_bandpower,25,1000.0,1.7128038076340992,1984,32
arousal,eeg_bandpower,26,1000.0,1.953975911310807,1984,32
arousal,eeg_bandpower,27,1000.0,2.0448371997016994,1984,32
arousal,eeg_bandpower,28,1000.0,2.2974199711565513,1984,32
arousal,eeg_bandpower,29,1000.0,1.9701129212380903,1984,32
arousal,eeg_bandpower,30,1000.0,2.3340954214346676,1984,32
arousal,eeg_bandpower,31,1000.0,2.4788405185329125,1984,32
arousal,eeg_bandpower,32,1000.0,1.950741369003093,1984,32
arousal,eeg_bandpower,33,1000.0,1.961984823692794,1984,32
arousal,eeg_bandpower,34,1000.0,2.378609688658455,1984,32
arousal,eeg_bandpower,35,1000.0,2.05059912365802,1984,32
arousal,eeg_bandpower,36,1000.0,1.911907134488741,1984,32
arousal,eeg_bandpower,37,1000.0,2.0167902908720294,1984,32
arousal,eeg_bandpower,38,1000.0,2.2347476013971024,1984,32
arousal,eeg_bandpower,39,1000.0,1.8011939576469131,1984,32
arousal,eeg_bandpower,40,1000.0,1.6502164340973768,1984,32
arousal,eeg_bandpower,41,100.0,1.8926655248532531,1984,32
arousal,eeg_bandpower,42,1000.0,2.0108939291236534,1984,32
arousal,eeg_bandpower,43,1000.0,2.2969635274436464,1984,32
arousal,eeg_bandpower,44,100.0,2.00789816364044,1984,32
arousal,eeg_bandpower,45,1000.0,1.692403505760023,1984,32
arousal,eeg_bandpower,46,1000.0,2.0236457047469525,1984,32
arousal,eeg_bandpower,47,1000.0,1.885938271773423,1984,32
arousal,eeg_bandpower,48,1000.0,1.629811622300242,1984,32
arousal,eeg_bandpower,49,1000.0,1.701798378222601,1984,32
arousal,eeg_bandpower,50,1000.0,1.8456177540322651,1984,32
arousal,eeg_bandpower,52,1000.0,2.1457803906216846,1984,32
arousal,eeg_bandpower,53,1000.0,2.2124873615729492,1984,32
arousal,eeg_bandpower,54,1000.0,2.020277726110708,1984,32
arousal,eeg_bandpower,55,1000.0,1.807940846031437,1984,32
arousal,eeg_bandpower,56,1000.0,1.861730615090743,1984,32
arousal,eeg_bandpower,57,1000.0,1.8395042685716456,1984,32
arousal,eeg_bandpower,58,1000.0,1.7882781952832452,1984,32
arousal,eeg_bandpower,59,1000.0,2.2046224020620415,1984,32
arousal,eeg_bandpower,60,1000.0,2.030356384437362,1984,32
arousal,eeg_bandpower,61,1000.0,1.8934491340364212,1984,32
arousal,eeg_bandpower,62,1000.0,1.969981748081799,1984,32
arousal,eeg_bandpower,63,1000.0,2.0646608604847536,1984,32
arousal,eeg_bandpower,64,1000.0,2.047703894619241,1984,32
arousal,eeg_bandpower,65,1000.0,1.7102973366951133,1984,32
valence,eeg_entropy_complexity,1,1000.0,1.2809386209449003,1984,32
valence,eeg_entropy_complexity,2,1000.0,1.2093433295884075,1984,32
valence,eeg_entropy_complexity,3,1000.0,1.2024344311906456,1984,32
valence,eeg_entropy_complexity,5,1000.0,1.1280742047365684,1984,32
valence,eeg_entropy_complexity,6,1000.0,1.2689700810888012,1984,32
valence,eeg_entropy_complexity,7,1000.0,1.4408588304067316,1984,32
valence,eeg_entropy_complexity,8,1000.0,1.2409057071468996,1984,32
valence,eeg_entropy_complexity,9,1000.0,1.3151739504665572,1984,32
valence,eeg_entropy_complexity,10,1000.0,1.2839362932969938,1984,32
valence,eeg_entropy_complexity,11,1000.0,1.270708542140609,1984,32
valence,eeg_entropy_complexity,12,1000.0,1.2661626615730022,1984,32
valence,eeg_entropy_complexity,13,1000.0,1.2591214138857403,1984,32
valence,eeg_entropy_complexity,14,1000.0,1.211995323063991,1984,32
valence,eeg_entropy_complexity,15,1000.0,1.140874341404555,1984,32
valence,eeg_entropy_complexity,16,1000.0,1.378589608172669,1984,32
valence,eeg_entropy_complexity,17,1000.0,1.2827905777998323,1984,32
valence,eeg_entropy_complexity,18,1000.0,1.2916259070401712,1984,32
valence,eeg_entropy_complexity,19,1000.0,1.075552489551325,1984,32
valence,eeg_entropy_complexity,20,1000.0,1.269442634458641,1984,32
valence,eeg_entropy_complexity,21,1000.0,1.273510129817632,1984,32
valence,eeg_entropy_complexity,22,1000.0,1.470352559119564,1984,32
valence,eeg_entropy_complexity,23,1000.0,1.445382363590806,1984,32
valence,eeg_entropy_complexity,24,1000.0,1.3129354691584458,1984,32
valence,eeg_entropy_complexity,25,1000.0,1.379404905577894,1984,32
valence,eeg_entropy_complexity,26,1000.0,1.1417006742871654,1984,32
valence,eeg_entropy_complexity,27,1000.0,1.2717648647634732,1984,32
valence,eeg_entropy_complexity,28,1000.0,1.5023410370154278,1984,32
valence,eeg_entropy_complexity,29,1000.0,1.1979821739738203,1984,32
valence,eeg_entropy_complexity,30,1000.0,1.2753890768712655,1984,32
valence,eeg_entropy_complexity,31,1000.0,1.3639319533038192,1984,32
valence,eeg_entropy_complexity,32,1000.0,1.3989940632133477,1984,32
valence,eeg_entropy_complexity,33,1000.0,1.3701354062579285,1984,32
valence,eeg_entropy_complexity,34,1000.0,1.3996352164028822,1984,32
valence,eeg_entropy_complexity,35,1000.0,1.374262952672257,1984,32
valence,eeg_entropy_complexity,36,1000.0,1.2339344747833778,1984,32
valence,eeg_entropy_complexity,37,1000.0,1.0827071602928813,1984,32
valence,eeg_entropy_complexity,38,1000.0,1.3289908219036866,1984,32
valence,eeg_entropy_complexity,39,1000.0,1.3074266340726213,1984,32
valence,eeg_entropy_complexity,40,1000.0,1.219380896310541,1984,32
valence,eeg_entropy_complexity,41,1000.0,1.261830273676855,1984,32
valence,eeg_entropy_complexity,42,1000.0,1.2895691767034159,1984,32
valence,eeg_entropy_complexity,43,1000.0,1.3673166092660831,1984,32
valence,eeg_entropy_complexity,44,1000.0,1.2259022023566455,1984,32
valence,eeg_entropy_complexity,45,1000.0,1.1723515696978384,1984,32
valence,eeg_entropy_complexity,46,1000.0,1.2952350336347958,1984,32
valence,eeg_entropy_complexity,47,1000.0,1.26562446093982,1984,32
valence,eeg_entropy_complexity,48,1000.0,1.1819991879340623,1984,32
valence,eeg_entropy_complexity,49,1000.0,1.0663155144336822,1984,32
valence,eeg_entropy_complexity,50,1000.0,1.1563112963503084,1984,32
valence,eeg_entropy_complexity,52,1000.0,1.2959562521698158,1984,32
valence,eeg_entropy_complexity,53,1000.0,1.3563752752488965,1984,32
valence,eeg_entropy_complexity,54,1000.0,1.4340767334607654,1984,32
valence,eeg_entropy_complexity,55,1000.0,1.1637034631848306,1984,32
valence,eeg_entropy_complexity,56,1000.0,1.215797433617093,1984,32
valence,eeg_entropy_complexity,57,1000.0,1.264585288002316,1984,32
valence,eeg_entropy_complexity,58,1000.0,1.2661290387273771,1984,32
valence,eeg_entropy_complexity,59,1000.0,1.3656846767188335,1984,32
valence,eeg_entropy_complexity,60,1000.0,1.3766109792357655,1984,32
valence,eeg_entropy_complexity,61,1000.0,1.279511609076978,1984,32
valence,eeg_entropy_complexity,62,1000.0,1.313529535240362,1984,32
valence,eeg_entropy_complexity,63,1000.0,1.4641140209631887,1984,32
valence,eeg_entropy_complexity,64,1000.0,1.259088634697137,1984,32
valence,eeg_entropy_complexity,65,1000.0,1.2507333367929234,1984,32
arousal,eeg_entropy_complexity,1,1000.0,2.1097787465897135,1984,32
arousal,eeg_entropy_complexity,2,1000.0,1.8847490573367702,1984,32
arousal,eeg_entropy_complexity,3,1000.0,1.9413341144971183,1984,32
arousal,eeg_entropy_complexity,5,1000.0,1.5300504151171714,1984,32
arousal,eeg_entropy_complexity,6,1000.0,1.9235478877419878,1984,32
arousal,eeg_entropy_complexity,7,1000.0,2.072852938825638,1984,32
arousal,eeg_entropy_complexity,8,1000.0,1.8878300564494166,1984,32
arousal,eeg_entropy_complexity,9,1000.0,1.8750440533734711,1984,32
arousal,eeg_entropy_complexity,10,1000.0,2.006515876030874,1984,32
arousal,eeg_entropy_complexity,11,1000.0,2.2259666160835727,1984,32
arousal,eeg_entropy_complexity,12,1000.0,1.7070391894278014,1984,32
arousal,eeg_entropy_complexity,13,1000.0,2.079372674428864,1984,32
arousal,eeg_entropy_complexity,14,1000.0,1.7414595788433451,1984,32
arousal,eeg_entropy_complexity,15,1000.0,1.7056631830450124,1984,32
arousal,eeg_entropy_complexity,16,1000.0,1.9294731664897735,1984,32
arousal,eeg_entropy_complexity,17,1000.0,2.131986992119545,1984,32
arousal,eeg_entropy_complexity,18,1000.0,1.813681587970279,1984,32
arousal,eeg_entropy_complexity,19,1000.0,1.606726101589672,1984,32
arousal,eeg_entropy_complexity,20,1000.0,1.925751585280191,1984,32
arousal,eeg_entropy_complexity,21,1000.0,1.9712109225194627,1984,32
arousal,eeg_entropy_complexity,22,100.0,1.8636112453739937,1984,32
arousal,eeg_entropy_complexity,23,1000.0,1.8742855281992072,1984,32
arousal,eeg_entropy_complexity,24,1000.0,1.8360042191072625,1984,32
arousal,eeg_entropy_complexity,25,1000.0,1.7292145949647229,1984,32
arousal,eeg_entropy_complexity,26,1000.0,1.9642782327346022,1984,32
arousal,eeg_entropy_complexity,27,1000.0,1.9230747086810345,1984,32
arousal,eeg_entropy_complexity,28,1000.0,2.260902524802688,1984,32
arousal,eeg_entropy_complexity,29,1000.0,1.965307718170396,1984,32
arousal,eeg_entropy_complexity,30,1000.0,2.313936334884166,1984,32
arousal,eeg_entropy_complexity,31,1000.0,2.4390629109946116,1984,32
arousal,eeg_entropy_complexity,32,1000.0,1.9885839517294197,1984,32
arousal,eeg_entropy_complexity,33,1000.0,1.9456474698209014,1984,32
arousal,eeg_entropy_complexity,34,1000.0,2.3046437189359135,1984,32
arousal,eeg_entropy_complexity,35,1000.0,2.018842491883694,1984,32
arousal,eeg_entropy_complexity,36,1000.0,1.8859239765071043,1984,32
arousal,eeg_entropy_complexity,37,1000.0,2.034095404072065,1984,32
arousal,eeg_entropy_complexity,38,1000.0,2.1356643102845494,1984,32
arousal,eeg_entropy_complexity,39,1000.0,1.8157695353614205,1984,32
arousal,eeg_entropy_complexity,40,1000.0,1.6276029135978791,1984,32
arousal,eeg_entropy_complexity,41,1000.0,1.8759446114673186,1984,32
arousal,eeg_entropy_complexity,42,1000.0,1.9044129830357306,1984,32
arousal,eeg_entropy_complexity,43,1000.0,2.2790838719892244,1984,32
arousal,eeg_entropy_complexity,44,1000.0,2.023824161982787,1984,32
arousal,eeg_entropy_complexity,45,1000.0,1.70994902291194,1984,32
arousal,eeg_entropy_complexity,46,1000.0,1.9783796482472225,1984,32
arousal,eeg_entropy_complexity,47,1000.0,1.845018299865967,1984,32
arousal,eeg_entropy_complexity,48,1000.0,1.601989552763137,1984,32
arousal,eeg_entropy_complexity,49,1000.0,1.657778862168873,1984,32
arousal,eeg_entropy_complexity,50,1000.0,1.8643291312192958,1984,32
arousal,eeg_entropy_complexity,52,1000.0,2.0423121773194035,1984,32
arousal,eeg_entropy_complexity,53,1000.0,2.172533802872463,1984,32
arousal,eeg_entropy_complexity,54,1000.0,2.02262537347231,1984,32
arousal,eeg_entropy_complexity,55,1000.0,1.753978838365245,1984,32
arousal,eeg_entropy_complexity,56,1000.0,1.8343119660076375,1984,32
arousal,eeg_entropy_complexity,57,1000.0,1.825247418853071,1984,32
arousal,eeg_entropy_complexity,58,1000.0,1.8005903558389997,1984,32
arousal,eeg_entropy_complexity,59,1000.0,2.1733858096696044,1984,32
arousal,eeg_entropy_complexity,60,100.0,1.9882876162930165,1984,32
arousal,eeg_entropy_complexity,61,1000.0,1.817831337332308,1984,32
arousal,eeg_entropy_complexity,62,1000.0,1.930043586462391,1984,32
arousal,eeg_entropy_complexity,63,1000.0,2.056889160815996,1984,32
arousal,eeg_entropy_complexity,64,1000.0,2.016277199890115,1984,32
arousal,eeg_entropy_complexity,65,1000.0,1.6422153578685164,1984,32
valence,eeg_cov_riemannian,1,1000.0,1.3297840951394575,1984,32
valence,eeg_cov_riemannian,2,1000.0,1.3897632193761211,1984,32
valence,eeg_cov_riemannian,3,1000.0,1.219236838268149,1984,32
valence,eeg_cov_riemannian,5,1000.0,1.1291110264517288,1984,32
valence,eeg_cov_riemannian,6,1000.0,1.2753266351922539,1984,32
valence,eeg_cov_riemannian,7,1000.0,1.5799476926918041,1984,32
valence,eeg_cov_riemannian,8,1000.0,1.248107068662579,1984,32
valence,eeg_cov_riemannian,9,1000.0,1.3218576591408846,1984,32
valence,eeg_cov_riemannian,10,1000.0,1.3079917228951456,1984,32
valence,eeg_cov_riemannian,11,1000.0,1.2856233591388413,1984,32
valence,eeg_cov_riemannian,12,1000.0,1.3111692346261716,1984,32
valence,eeg_cov_riemannian,13,1000.0,1.2872074956255375,1984,32
valence,eeg_cov_riemannian,14,1000.0,1.2733558978796438,1984,32
valence,eeg_cov_riemannian,15,1000.0,1.1628096326365729,1984,32
valence,eeg_cov_riemannian,16,1000.0,1.367255640065841,1984,32
valence,eeg_cov_riemannian,17,1000.0,1.29573634177806,1984,32
valence,eeg_cov_riemannian,18,1000.0,1.305550778269558,1984,32
valence,eeg_cov_riemannian,19,1000.0,1.1642862567722168,1984,32
valence,eeg_cov_riemannian,20,1000.0,1.3729160233080038,1984,32
valence,eeg_cov_riemannian,21,1000.0,1.2873499777552422,1984,32
valence,eeg_cov_riemannian,22,1000.0,1.6656315947851383,1984,32
valence,eeg_cov_riemannian,23,1000.0,1.6560210041965318,1984,32
valence,eeg_cov_riemannian,24,1000.0,1.4200683089935502,1984,32
valence,eeg_cov_riemannian,25,1000.0,1.4058860673612212,1984,32
valence,eeg_cov_riemannian,26,1000.0,1.130045366396057,1984,32
valence,eeg_cov_riemannian,27,1000.0,1.2791049054046755,1984,32
valence,eeg_cov_riemannian,28,1000.0,1.534732624399292,1984,32
valence,eeg_cov_riemannian,29,1000.0,1.2316783613367879,1984,32
valence,eeg_cov_riemannian,30,1000.0,1.4874089208978558,1984,32
valence,eeg_cov_riemannian,31,1000.0,1.4873508542760472,1984,32
valence,eeg_cov_riemannian,32,1000.0,1.5772033002476475,1984,32
valence,eeg_cov_riemannian,33,1000.0,1.4087790558568873,1984,32
valence,eeg_cov_riemannian,34,1000.0,1.4702993510434268,1984,32
valence,eeg_cov_riemannian,35,1000.0,1.388852099755801,1984,32
valence,eeg_cov_riemannian,36,1000.0,1.222641768970169,1984,32
valence,eeg_cov_riemannian,37,1000.0,1.111934808100216,1984,32
valence,eeg_cov_riemannian,38,1000.0,1.5415401642727482,1984,32
valence,eeg_cov_riemannian,39,1000.0,1.323178119848935,1984,32
valence,eeg_cov_riemannian,40,1000.0,1.2409421315985985,1984,32
valence,eeg_cov_riemannian,41,1000.0,1.3089644915347913,1984,32
valence,eeg_cov_riemannian,42,1000.0,1.2494586360648112,1984,32
valence,eeg_cov_riemannian,43,1000.0,1.5650142803593885,1984,32
valence,eeg_cov_riemannian,44,1000.0,1.2302452650090432,1984,32
valence,eeg_cov_riemannian,45,1000.0,1.2142799795896724,1984,32
valence,eeg_cov_riemannian,46,1000.0,1.296522923804084,1984,32
valence,eeg_cov_riemannian,47,1000.0,1.504292343937099,1984,32
valence,eeg_cov_riemannian,48,1000.0,1.1500266542722142,1984,32
valence,eeg_cov_riemannian,49,1000.0,1.100267539387527,1984,32
valence,eeg_cov_riemannian,50,1000.0,1.1310566785728706,1984,32
valence,eeg_cov_riemannian,52,1000.0,1.2524223068838345,1984,32
valence,eeg_cov_riemannian,53,1000.0,1.381274729093003,1984,32
valence,eeg_cov_riemannian,54,1000.0,1.4462758445309207,1984,32
valence,eeg_cov_riemannian,55,1000.0,1.1969106507989777,1984,32
valence,eeg_cov_riemannian,56,1000.0,1.2482594488457524,1984,32
valence,eeg_cov_riemannian,57,1000.0,1.276083909182181,1984,32
valence,eeg_cov_riemannian,58,1000.0,1.2608000168326805,1984,32
valence,eeg_cov_riemannian,59,1000.0,1.3984942027281584,1984,32
valence,eeg_cov_riemannian,60,1000.0,1.4070119268912145,1984,32
valence,eeg_cov_riemannian,61,1000.0,1.2387897696765857,1984,32
valence,eeg_cov_riemannian,62,1000.0,1.4065682419871375,1984,32
valence,eeg_cov_riemannian,63,1000.0,1.7856521213085068,1984,32
valence,eeg_cov_riemannian,64,1000.0,1.296880166357915,1984,32
valence,eeg_cov_riemannian,65,1000.0,1.2750782152068179,1984,32
arousal,eeg_cov_riemannian,1,1000.0,2.3076514901848406,1984,32
arousal,eeg_cov_riemannian,2,1000.0,1.9075204037924753,1984,32
arousal,eeg_cov_riemannian,3,1000.0,2.0048848309759184,1984,32
arousal,eeg_cov_riemannian,5,1000.0,1.494496254001675,1984,32
arousal,eeg_cov_riemannian,6,1000.0,1.9097438484092186,1984,32
arousal,eeg_cov_riemannian,7,1000.0,2.185769919034102,1984,32
arousal,eeg_cov_riemannian,8,1000.0,2.0650901367814165,1984,32
arousal,eeg_cov_riemannian,9,1000.0,1.9328341115494583,1984,32
arousal,eeg_cov_riemannian,10,1000.0,1.9876811125052039,1984,32
arousal,eeg_cov_riemannian,11,1000.0,2.323499382529757,1984,32
arousal,eeg_cov_riemannian,12,1000.0,1.7773134378111626,1984,32
arousal,eeg_cov_riemannian,13,1000.0,2.109216476100412,1984,32
arousal,eeg_cov_riemannian,14,1000.0,1.8512548718172148,1984,32
arousal,eeg_cov_riemannian,15,1000.0,1.6386431521959408,1984,32
arousal,eeg_cov_riemannian,16,1000.0,2.1097971850898563,1984,32
arousal,eeg_cov_riemannian,17,1000.0,2.160050543504708,1984,32
arousal,eeg_cov_riemannian,18,1000.0,1.834296110179752,1984,32
arousal,eeg_cov_riemannian,19,1000.0,1.646775314848933,1984,32
arousal,eeg_cov_riemannian,20,1000.0,1.975157903158277,1984,32
arousal,eeg_cov_riemannian,21,1000.0,2.049856333757907,1984,32
arousal,eeg_cov_riemannian,22,1000.0,1.947688857640248,1984,32
arousal,eeg_cov_riemannian,23,1000.0,1.919219112427439,1984,32
arousal,eeg_cov_riemannian,24,1000.0,2.1335499278013685,1984,32
arousal,eeg_cov_riemannian,25,1000.0,1.8458095008217386,1984,32
arousal,eeg_cov_riemannian,26,1000.0,1.9693672130024653,1984,32
arousal,eeg_cov_riemannian,27,1000.0,1.8243148563299747,1984,32
arousal,eeg_cov_riemannian,28,1000.0,2.295787205013153,1984,32
arousal,eeg_cov_riemannian,29,1000.0,2.028714096586848,1984,32
arousal,eeg_cov_riemannian,30,1000.0,2.3610979441925575,1984,32
arousal,eeg_cov_riemannian,31,1000.0,2.500177418355809,1984,32
arousal,eeg_cov_riemannian,32,1000.0,2.1423535034863637,1984,32
arousal,eeg_cov_riemannian,33,1000.0,1.9860947393456425,1984,32
arousal,eeg_cov_riemannian,34,1000.0,2.4006269904619653,1984,32
arousal,eeg_cov_riemannian,35,1000.0,2.1628478319061113,1984,32
arousal,eeg_cov_riemannian,36,1000.0,1.7783608429835436,1984,32
arousal,eeg_cov_riemannian,37,1000.0,2.0420164344442964,1984,32
arousal,eeg_cov_riemannian,38,1000.0,2.2620395254711947,1984,32
arousal,eeg_cov_riemannian,39,1000.0,1.8280839462044367,1984,32
arousal,eeg_cov_riemannian,40,1000.0,1.6863338273929391,1984,32
arousal,eeg_cov_riemannian,41,1000.0,2.012611229092209,1984,32
arousal,eeg_cov_riemannian,42,1000.0,1.9501466978478792,1984,32
arousal,eeg_cov_riemannian,43,1000.0,2.290787813623615,1984,32
arousal,eeg_cov_riemannian,44,1000.0,2.010146916461709,1984,32
arousal,eeg_cov_riemannian,45,1000.0,1.9233497586746642,1984,32
arousal,eeg_cov_riemannian,46,1000.0,2.091462219564837,1984,32
arousal,eeg_cov_riemannian,47,1000.0,1.8791418325785585,1984,32
arousal,eeg_cov_riemannian,48,1000.0,1.694722918362372,1984,32
arousal,eeg_cov_riemannian,49,1000.0,1.727673554449741,1984,32
arousal,eeg_cov_riemannian,50,1000.0,1.9583883301734322,1984,32
arousal,eeg_cov_riemannian,52,1000.0,2.172714893772269,1984,32
arousal,eeg_cov_riemannian,53,1000.0,2.263308482290814,1984,32
arousal,eeg_cov_riemannian,54,1000.0,2.1205078442418115,1984,32
arousal,eeg_cov_riemannian,55,1000.0,1.7941002037169118,1984,32
arousal,eeg_cov_riemannian,56,1000.0,2.117252465622926,1984,32
arousal,eeg_cov_riemannian,57,1000.0,1.8154232094919625,1984,32
arousal,eeg_cov_riemannian,58,1000.0,1.8449946143069722,1984,32
arousal,eeg_cov_riemannian,59,1000.0,2.284012880978076,1984,32
arousal,eeg_cov_riemannian,60,1000.0,2.055263726914576,1984,32
arousal,eeg_cov_riemannian,61,1000.0,1.766486150319194,1984,32
arousal,eeg_cov_riemannian,62,1000.0,2.003776800621549,1984,32
arousal,eeg_cov_riemannian,63,1000.0,2.0769603975968636,1984,32
arousal,eeg_cov_riemannian,64,1000.0,2.0508329162642758,1984,32
arousal,eeg_cov_riemannian,65,1000.0,1.7298086909072803,1984,32
valence,emg_lagged_interaction_experimental,1,0.1,1.262083010302221,1984,32
valence,emg_lagged_interaction_experimental,2,0.1,1.1740469982963293,1984,32
valence,emg_lagged_interaction_experimental,3,0.1,1.1964107897336778,1984,32
valence,emg_lagged_interaction_experimental,5,0.1,1.102831089370314,1984,32
valence,emg_lagged_interaction_experimental,6,1000.0,1.2331119043536267,1984,32
valence,emg_lagged_interaction_experimental,7,0.1,1.4188388992445353,1984,32
valence,emg_lagged_interaction_experimental,8,1000.0,1.2377402480768767,1984,32
valence,emg_lagged_interaction_experimental,9,1000.0,1.3070102983137792,1984,32
valence,emg_lagged_interaction_experimental,10,1000.0,1.2686268719245106,1984,32
valence,emg_lagged_interaction_experimental,11,1000.0,1.2405725558220468,1984,32
valence,emg_lagged_interaction_experimental,12,1000.0,1.2570769731670344,1984,32
valence,emg_lagged_interaction_experimental,13,0.1,1.2637998588282218,1984,32
valence,emg_lagged_interaction_experimental,14,1000.0,1.2255075207533082,1984,32
valence,emg_lagged_interaction_experimental,15,0.1,1.1432326733586493,1984,32
valence,emg_lagged_interaction_experimental,16,0.1,1.3419497048364724,1984,32
valence,emg_lagged_interaction_experimental,17,1000.0,1.2853317610563477,1984,32
valence,emg_lagged_interaction_experimental,18,1.0,1.305366730642756,1984,32
valence,emg_lagged_interaction_experimental,19,0.1,1.045473955998715,1984,32
valence,emg_lagged_interaction_experimental,20,0.1,1.2406646658073481,1984,32
valence,emg_lagged_interaction_experimental,21,1000.0,1.2730646490017987,1984,32
valence,emg_lagged_interaction_experimental,22,0.1,1.4553191896867501,1984,32
valence,emg_lagged_interaction_experimental,23,1000.0,1.1871616929130215,1984,32
valence,emg_lagged_interaction_experimental,24,10.0,1.2915209566332833,1984,32
valence,emg_lagged_interaction_experimental,25,0.1,1.3800477126734525,1984,32
valence,emg_lagged_interaction_experimental,26,1000.0,1.1333897389883079,1984,32
valence,emg_lagged_interaction_experimental,27,1000.0,1.2764585724003263,1984,32
valence,emg_lagged_interaction_experimental,28,1000.0,1.4572785023357255,1984,32
valence,emg_lagged_interaction_experimental,29,1000.0,1.2012923180921051,1984,32
valence,emg_lagged_interaction_experimental,30,1000.0,1.2418687199380647,1984,32
valence,emg_lagged_interaction_experimental,31,0.1,1.3175781848558887,1984,32
valence,emg_lagged_interaction_experimental,32,0.1,1.3673353041120067,1984,32
valence,emg_lagged_interaction_experimental,33,100.0,1.3577219251251638,1984,32
valence,emg_lagged_interaction_experimental,34,0.1,1.4214446265838034,1984,32
valence,emg_lagged_interaction_experimental,35,1000.0,1.3689105763201774,1984,32
valence,emg_lagged_interaction_experimental,36,0.1,1.2549592514586183,1984,32
valence,emg_lagged_interaction_experimental,37,1000.0,1.0610702719310638,1984,32
valence,emg_lagged_interaction_experimental,38,1000.0,1.2993933176134582,1984,32
valence,emg_lagged_interaction_experimental,39,0.1,1.2872309515639269,1984,32
valence,emg_lagged_interaction_experimental,40,0.1,1.2223213802549198,1984,32
valence,emg_lagged_interaction_experimental,41,1000.0,1.2592279514850802,1984,32
valence,emg_lagged_interaction_experimental,42,1000.0,1.2356099356814814,1984,32
valence,emg_lagged_interaction_experimental,43,1000.0,1.3431366774406155,1984,32
valence,emg_lagged_interaction_experimental,44,0.1,1.188649957987945,1984,32
valence,emg_lagged_interaction_experimental,45,0.1,1.1610730694937639,1984,32
valence,emg_lagged_interaction_experimental,46,0.1,1.2927867794616883,1984,32
valence,emg_lagged_interaction_experimental,47,0.1,1.2193672496493155,1984,32
