target,block,k_calibration,model,test_subject,n,mae,rmse,pearson,spearman,ccc,y_true_std,y_pred_std
arousal,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias_shrink4,5,32,1.3645833333333335,1.673942452216722,0.6565598004473754,0.7032967328112067,0.6086561192944171,2.0832291640623697,1.5931371370663607
arousal,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,1,32,2.0048607017462263,2.358210975962481,0.39762557108048674,0.42610833231985323,0.35596758641851173,2.4348944407304396,1.5873898590572484
arousal,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,2,32,2.533338753190405,2.9378460264260498,0.6456161086122598,0.6449993626318348,0.35083690791670297,2.3048861143232218,1.5673128364717397
arousal,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,3,32,2.388891735031548,2.7268244131885093,0.5324645901673222,0.4923522600833356,0.2904666127291908,1.5194057226429023,1.8812358489461287
arousal,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,5,32,1.3612242508900945,1.6500178306998372,0.6562270454563146,0.72206217703382,0.6159311989922406,2.0832291640623697,1.5969057348480136
arousal,eeg_entropy_complexity,0,stimulus_plus_physio,1,32,2.0048607017462263,2.358210975962481,0.39762557108048674,0.42610833231985323,0.35596758641851173,2.4348944407304396,1.5873898590572484
arousal,eeg_entropy_complexity,0,stimulus_plus_physio,2,32,2.533338753190405,2.9378460264260498,0.6456161086122598,0.6449993626318348,0.35083690791670297,2.3048861143232218,1.5673128364717397
arousal,eeg_entropy_complexity,0,stimulus_plus_physio,3,32,2.388891735031548,2.7268244131885093,0.5324645901673222,0.4923522600833356,0.2904666127291908,1.5194057226429023,1.8812358489461287
arousal,eeg_entropy_complexity,0,stimulus_plus_physio,5,32,1.3612242508900945,1.6500178306998372,0.6562270454563146,0.72206217703382,0.6159311989922406,2.0832291640623697,1.5969057348480136
arousal,eeg_entropy_complexity,4,stimulus_only,1,560,2.0559523809523808,2.4138324924458407,0.3848878837314106,0.4015115120260849,0.34940787070825746,2.408401006511014,1.6878937350351697
arousal,eeg_entropy_complexity,4,stimulus_only,2,560,2.475,2.8904605004673396,0.6328789465815662,0.6379870114187157,0.3515535915197475,2.3120352539064197,1.5477700246870425
arousal,eeg_entropy_complexity,4,stimulus_only,3,560,2.4422619047619047,2.7757810283702704,0.5536064128147533,0.5276356408181646,0.27993647846181463,1.5246183446813093,1.7744625675477401
arousal,eeg_entropy_complexity,4,stimulus_only,5,560,1.3434523809523808,1.654659126647185,0.6597767589975326,0.7034652410268866,0.616029428746732,2.0883270083675955,1.5940248362467344
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias,1,560,2.2101190476190475,2.673206267019391,0.2885309572995758,0.2975905472939646,0.2802751096664644,2.408401006511014,2.0023119432081087
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias,2,560,1.6538690476190476,2.0642218642292076,0.522087648466733,0.5266466374342462,0.5060150488974567,2.3120352539064197,1.8079840527598725
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias,3,560,1.3967261904761905,1.780446595482459,0.5003643347485265,0.47740583872300374,0.48427142497616765,1.5246183446813093,1.9509586682081939
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias,5,560,1.4538690476190474,1.793658914506128,0.5968230629437313,0.6346222123647394,0.5718374832158497,2.0883270083675955,1.7237314175938199
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_plus_physio,1,560,2.138487779417173,2.598556077724548,0.3061170980216821,0.3053114062820971,0.29675520604213257,2.408401006511014,1.9324560454521993
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_plus_physio,2,560,1.6385101529280774,2.0354345167946524,0.537722151815732,0.5377115291092017,0.5231137478347566,2.3120352539064197,1.8277349884486362
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_plus_physio,3,560,1.491192298626913,1.9017895167970331,0.471338453044558,0.4480739623558173,0.44692913890136393,1.5246183446813093,2.0335683882874247
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_plus_physio,5,560,1.476745554910285,1.8175384670103314,0.5964695360885105,0.6391053271284923,0.5655867695950406,2.0883270083675955,1.7264207694231055
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_shrink4,1,560,2.094047619047619,2.486461356901627,0.34653746067604685,0.3591656166003074,0.32346851406445865,2.408401006511014,1.7709179651645086
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_shrink4,2,560,1.7705357142857143,2.1670043235063554,0.5929910094202061,0.595916220087956,0.48639619725484917,2.3120352539064197,1.6218434805831923
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_shrink4,3,560,1.6357142857142857,1.9623786738353557,0.5353553568045467,0.5089002265418012,0.4367483731107207,1.5246183446813093,1.8291999584390752
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_shrink4,5,560,1.332142857142857,1.6342798217301362,0.6385541868981294,0.6774969769692383,0.6192932162890513,2.0883270083675955,1.6290420196501114
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,1,560,2.012557142102122,2.402430801100098,0.3709327410516108,0.3731013122027217,0.34370325545683084,2.408401006511014,1.6917306027953551
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,2,560,1.7855943429479668,2.177781046364708,0.6085509251839513,0.6083232824531994,0.49382237813916297,2.3120352539064197,1.644276607971452
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,3,560,1.6475605420405932,1.9799038013922345,0.5016840670679774,0.4721008979816143,0.427910382707704,1.5246183446813093,1.9167059543921416
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,5,560,1.3471000969852327,1.636199075261986,0.6382706092323274,0.6857816785914495,0.6189650738224212,2.0883270083675955,1.6313242664010044
arousal,eeg_entropy_complexity,4,stimulus_plus_physio,1,560,1.9722147177963654,2.3234656674800727,0.4134280315285597,0.441876855560594,0.37185475531468115,2.408401006511014,1.604822730791136
arousal,eeg_entropy_complexity,4,stimulus_plus_physio,2,560,2.5188222857407627,2.926845611402313,0.6479747014906317,0.6455181703181828,0.3547316800089109,2.3120352539064197,1.5717257306471137
arousal,eeg_entropy_complexity,4,stimulus_plus_physio,3,560,2.381346772144656,2.7196185462512066,0.5174753099928813,0.47466022215943726,0.28453656178037806,1.5246183446813093,1.8641714497707678
arousal,eeg_entropy_complexity,4,stimulus_plus_physio,5,560,1.342900114937749,1.6322428753925213,0.6596738377740943,0.7238350054248927,0.6226835266075705,2.0883270083675955,1.595781446878639
arousal,eeg_entropy_complexity,16,stimulus_only,1,320,2.1572916666666666,2.507973396102031,0.3576239532696829,0.380802495230505,0.32413336380298574,2.4486922530199666,1.7223355907466984
arousal,eeg_entropy_complexity,16,stimulus_only,2,320,2.4677083333333334,2.8719790892151162,0.6250328983942958,0.6299914242457919,0.349879633313503,2.2665860030837126,1.5666874444544168
arousal,eeg_entropy_complexity,16,stimulus_only,3,320,2.4520833333333334,2.799677560799537,0.5363436025316903,0.510619382520372,0.2676062621221906,1.5227410266933115,1.7533496588078679
arousal,eeg_entropy_complexity,16,stimulus_only,5,320,1.3677083333333333,1.6655204391820995,0.6599987985655937,0.7011052268101914,0.6062900450740977,2.0694933520973193,1.5637481126198751
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias,1,320,2.1513020833333334,2.5420209794024564,0.31763437869907335,0.339634528377073,0.30247163742758554,2.4486922530199666,1.8013136602984439
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias,2,320,1.4244791666666667,1.8406636125925404,0.5936823000638157,0.6021383069912416,0.5579005792394137,2.2665860030837126,1.5886543675868512
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias,3,320,1.2595052083333333,1.6392537258697257,0.5220580428447193,0.4956847752516113,0.5150658783380243,1.5227410266933115,1.7951368404780923
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias,5,320,1.32890625,1.6145698924171725,0.6395257291640674,0.6757605546688986,0.6176480979804798,2.0694933520973193,1.590887612025822
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_plus_physio,1,320,2.068632974107752,2.4609800886012847,0.34139364248782106,0.3584551148848,0.3199902761679317,2.4486922530199666,1.704583286448777
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_plus_physio,2,320,1.4274544951702364,1.8157280990029823,0.6072670262322647,0.6157572149448995,0.5730771627261004,2.2665860030837126,1.6076201670352184
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_plus_physio,3,320,1.3538829119662705,1.7634692132136724,0.48751723097344357,0.45597780775057684,0.4746314658516532,1.5227410266933115,1.892266138808165
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_plus_physio,5,320,1.3427549720536809,1.61606554716796,0.6384218955103407,0.6847270741872099,0.6170626398292423,2.0694933520973193,1.5926401222422102
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_shrink4,1,320,2.145,2.524086743534954,0.3266470250494588,0.35123266562977445,0.3086998383131367,2.4486922530199666,1.7784243059947134
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_shrink4,2,320,1.4816666666666667,1.87014185439382,0.6013631742015259,0.6083343289928652,0.5519346411581479,2.2665860030837126,1.5803611906952018
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_shrink4,3,320,1.3443749999999999,1.6919006406340111,0.5255332425155493,0.49918412855006883,0.49943710749224224,1.5227410266933115,1.7844962013712256
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_shrink4,5,320,1.3270833333333334,1.6101630352234522,0.6445501854731417,0.6812222841978199,0.6196165859529473,2.0694933520973193,1.5830345661102918
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,1,320,2.0620463598109837,2.439908147926817,0.3513912040196341,0.37609747042517816,0.32702304298182094,2.4486922530199666,1.6810089547642042
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,2,320,1.4951121719456442,1.8633313657258814,0.6148834270257768,0.6222039434736538,0.5621818281474765,2.2665860030837126,1.599440996433373
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,3,320,1.415952303336623,1.7750538232965065,0.4905260808163536,0.4569319705805919,0.47154171338568285,1.5227410266933115,1.881976991121579
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,5,320,1.3385589230376251,1.6059920536760803,0.6434011015952972,0.6934216674211984,0.6206914164374406,2.0694933520973193,1.584871375378809
arousal,eeg_entropy_complexity,16,stimulus_plus_physio,1,320,2.0685365278038397,2.412967180802592,0.385256555918012,0.41157970338171856,0.34482615126482313,2.4486922530199666,1.624172788137136
arousal,eeg_entropy_complexity,16,stimulus_plus_physio,2,320,2.513733151766904,2.9130441164619283,0.6382932893118309,0.6386527758826844,0.3509830755568272,2.2665860030837126,1.5859949500140194
arousal,eeg_entropy_complexity,16,stimulus_plus_physio,3,320,2.4000721493443753,2.7548053254004348,0.4999521030374168,0.4634823580900311,0.27087430291855635,1.5227410266933115,1.8516665687704081
arousal,eeg_entropy_complexity,16,stimulus_plus_physio,5,320,1.362048309006394,1.6393773375015872,0.6586791121011819,0.7202810185233411,0.6136707814692174,2.0694933520973193,1.5659136934020246
arousal,emg_existing_22,0,stimulus_only,1,32,2.09375,2.4544460791705234,0.3649736314356434,0.38795030623262916,0.3312777028329158,2.4348944407304396,1.6791201399674904
arousal,emg_existing_22,0,stimulus_only,2,32,2.489583333333333,2.9005507139928524,0.6304858057954145,0.6362665848053127,0.3479547900968784,2.3048861143232218,1.5447252879647493
arousal,emg_existing_22,0,stimulus_only,3,32,2.447916666666667,2.7782638463616087,0.5673762146700769,0.5428498370956654,0.2851802725189919,1.5194057226429023,1.7860558949042502
arousal,emg_existing_22,0,stimulus_only,5,32,1.3645833333333335,1.673942452216722,0.6565598004473754,0.7032967328112067,0.6086561192944171,2.0832291640623697,1.5931371370663607
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias,1,32,2.09375,2.4544460791705234,0.3649736314356434,0.38795030623262916,0.3312777028329158,2.4348944407304396,1.6791201399674904
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias,2,32,2.489583333333333,2.9005507139928524,0.6304858057954145,0.6362665848053127,0.3479547900968784,2.3048861143232218,1.5447252879647493
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias,3,32,2.447916666666667,2.7782638463616087,0.5673762146700769,0.5428498370956654,0.2851802725189919,1.5194057226429023,1.7860558949042502
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias,5,32,1.3645833333333335,1.673942452216722,0.6565598004473754,0.7032967328112067,0.6086561192944171,2.0832291640623697,1.5931371370663607
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias_plus_physio,1,32,2.086277229034034,2.4444211897459565,0.36924034854780685,0.39998603890372314,0.33544685989129264,2.4348944407304396,1.6773620382644372
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias_plus_physio,2,32,2.4707539224045973,2.880178277442947,0.6255879716506575,0.6509733075245174,0.35291482876937075,2.3048861143232218,1.568842491481096
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias_plus_physio,3,32,2.4457943512314593,2.7801626929613295,0.5663607414804096,0.5499779344430703,0.2842273869265242,1.5194057226429023,1.7833409095882737
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias_plus_physio,5,32,1.362424357632388,1.7679208268292457,0.617867849028791,0.6349296094175942,0.5920542377273135,2.0832291640623697,1.7620655172827333
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias_shrink4,1,32,2.09375,2.4544460791705234,0.3649736314356434,0.38795030623262916,0.3312777028329158,2.4348944407304396,1.6791201399674904
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias_shrink4,2,32,2.489583333333333,2.9005507139928524,0.6304858057954145,0.6362665848053127,0.3479547900968784,2.3048861143232218,1.5447252879647493
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias_shrink4,3,32,2.447916666666667,2.7782638463616087,0.5673762146700769,0.5428498370956654,0.2851802725189919,1.5194057226429023,1.7860558949042502
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias_shrink4,5,32,1.3645833333333335,1.673942452216722,0.6565598004473754,0.7032967328112067,0.6086561192944171,2.0832291640623697,1.5931371370663607
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,1,32,2.086277229034034,2.4444211897459565,0.36924034854780685,0.39998603890372314,0.33544685989129264,2.4348944407304396,1.6773620382644372
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,2,32,2.4707539224045973,2.880178277442947,0.6255879716506575,0.6509733075245174,0.35291482876937075,2.3048861143232218,1.568842491481096
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,3,32,2.4457943512314593,2.7801626929613295,0.5663607414804096,0.5499779344430703,0.2842273869265242,1.5194057226429023,1.7833409095882737
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,5,32,1.362424357632388,1.7679208268292457,0.617867849028791,0.6349296094175942,0.5920542377273135,2.0832291640623697,1.7620655172827333
arousal,emg_existing_22,0,stimulus_plus_physio,1,32,2.086277229034034,2.4444211897459565,0.36924034854780685,0.39998603890372314,0.33544685989129264,2.4348944407304396,1.6773620382644372
arousal,emg_existing_22,0,stimulus_plus_physio,2,32,2.4707539224045973,2.880178277442947,0.6255879716506575,0.6509733075245174,0.35291482876937075,2.3048861143232218,1.568842491481096
arousal,emg_existing_22,0,stimulus_plus_physio,3,32,2.4457943512314593,2.7801626929613295,0.5663607414804096,0.5499779344430703,0.2842273869265242,1.5194057226429023,1.7833409095882737
arousal,emg_existing_22,0,stimulus_plus_physio,5,32,1.362424357632388,1.7679208268292457,0.617867849028791,0.6349296094175942,0.5920542377273135,2.0832291640623697,1.7620655172827333
arousal,emg_existing_22,4,stimulus_only,1,560,2.1035714285714286,2.4682909709878853,0.35843925881463456,0.38081319464763763,0.3284137038073909,2.447903622052376,1.6977442684064727
arousal,emg_existing_22,4,stimulus_only,2,560,2.499404761904762,2.913399530685214,0.6288253271019266,0.6337001098327479,0.3449517824154838,2.303567967882229,1.542851631383454
arousal,emg_existing_22,4,stimulus_only,3,560,2.405952380952381,2.731648725935449,0.5716778164381734,0.5529016805265183,0.29145632886658196,1.5185880593095518,1.7678086413099834
arousal,emg_existing_22,4,stimulus_only,5,560,1.3809523809523807,1.6843113613298348,0.6547770559800159,0.6985426291869146,0.6074366064599636,2.108410635564919,1.5898540984699723
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias,1,560,2.2345238095238096,2.7435892086884555,0.27589485467390334,0.2853210668978045,0.2624243225482839,2.447903622052376,1.9827490850433809
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias,2,560,1.548511904761905,1.9631905316326441,0.554885107865537,0.5617164305640343,0.5282222406305718,2.303567967882229,1.6879906064356418
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias,3,560,1.4666666666666666,1.8623515174647278,0.49458263033989086,0.475460551466865,0.46631737245149407,1.5185880593095518,2.0174975097417245
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias,5,560,1.463690476190476,1.7924278560231146,0.5855907964895688,0.6198527071291633,0.5703829456271335,2.108410635564919,1.7273842341867678
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_plus_physio,1,560,2.2300865710312525,2.7388309154083164,0.27941821424867586,0.29039574334162266,0.2654136431481955,2.447903622052376,1.98121590009333
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_plus_physio,2,560,1.5530049896304488,1.9712500300143347,0.5522672180911626,0.5574235480181715,0.5281531110051455,2.303567967882229,1.7094715636692834
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_plus_physio,3,560,1.4680220558070367,1.8617294071281292,0.493474202367922,0.475867217343357,0.4655448893935403,1.5185880593095518,2.0144153242842853
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_plus_physio,5,560,1.5438754028927721,1.8965955039252094,0.5630885145530521,0.6009787225355406,0.5538423265807528,2.108410635564919,1.8805519992091508
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4,1,560,2.097916666666667,2.5119111092224027,0.3258396107715094,0.33744663258907986,0.3095415797058576,2.447903622052376,1.7732166834492014
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4,2,560,1.8226190476190476,2.2051273898701536,0.6037614978083663,0.6077890676106504,0.4746039287086989,2.303567967882229,1.5791210920406529
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4,3,560,1.5651785714285715,1.890222597540821,0.5441030764295934,0.5230497263487609,0.46051941323801987,1.5185880593095518,1.8456394532780769
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4,5,560,1.3694940476190476,1.6675072285129253,0.6312811818476503,0.6693576027970106,0.6088195456093827,2.108410635564919,1.6256941871508475
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,1,560,2.0915942958243954,2.5045674973843566,0.3298442282796266,0.34238654438942323,0.3132169872335145,2.447903622052376,1.7715688862245598
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,2,560,1.8092676585166838,2.1948190972429935,0.5998040891991816,0.6043059787458624,0.47888187461248416,2.303567967882229,1.601951017339097
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,3,560,1.5616660073435635,1.8909209423244,0.5430511229741898,0.5227357003296178,0.4594047993195778,1.5185880593095518,1.842295932187304
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,5,560,1.3974988166456788,1.7660624873235684,0.6006803997267124,0.632806651723139,0.5920962460782638,2.108410635564919,1.7873848897174138
arousal,emg_existing_22,4,stimulus_plus_physio,1,560,2.0965406351072216,2.4586315577845625,0.362654520698699,0.39079013000667134,0.3325203110220803,2.447903622052376,1.6960928384724263
arousal,emg_existing_22,4,stimulus_plus_physio,2,560,2.478235329640681,2.8923131462881675,0.6242454070792697,0.6482738340012417,0.34997880652286245,2.303567967882229,1.5660963233900567
arousal,emg_existing_22,4,stimulus_plus_physio,3,560,2.4034324208483544,2.733039084037464,0.5706705778298168,0.5580154026707148,0.29047794955771167,1.5185880593095518,1.7643449537739277
arousal,emg_existing_22,4,stimulus_plus_physio,5,560,1.371874967184477,1.7690168397786283,0.6202869038814331,0.6382473680666813,0.594577475248893,2.108410635564919,1.7546346722088324
arousal,emg_existing_22,16,stimulus_only,1,320,2.075,2.438123139721299,0.3777756180224605,0.3631641520770883,0.341782919564729,2.4807363290714717,1.6468269021017694
arousal,emg_existing_22,16,stimulus_only,2,320,2.44375,2.8678050065434286,0.6242181216465401,0.6246585642874664,0.3541244577028688,2.335995505132662,1.5462081194364201
arousal,emg_existing_22,16,stimulus_only,3,320,2.4697916666666666,2.8114967346395563,0.5724931947496307,0.5454570106312687,0.2823182397645033,1.5346900134880659,1.769543341416869
arousal,emg_existing_22,16,stimulus_only,5,320,1.4072916666666666,1.7413476581850813,0.6262592777916675,0.6836581954370127,0.5817303374822638,2.082232782225609,1.6170478502505732
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias,1,320,2.0884114583333337,2.5003819152725897,0.3393328046855257,0.32790892249360754,0.3159711133562145,2.4807363290714717,1.715335940028302
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias,2,320,1.4790364583333333,1.88620494571036,0.5977399326599943,0.5980439496230666,0.5522065997506767,2.335995505132662,1.5710405477828309
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias,3,320,1.255859375,1.6174168684630714,0.5469463743204391,0.5244018440992015,0.53832690562179,1.5346900134880659,1.8170214198731336
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias,5,320,1.3985677083333334,1.7175753561828564,0.5973950690149477,0.6456029502239014,0.5810810186148208,2.082232782225609,1.6448160753941456
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_plus_physio,1,320,2.0832780419332573,2.494526181471286,0.34312616329897744,0.33346530906737093,0.31923971240279775,2.4807363290714717,1.7140930506330967
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_plus_physio,2,320,1.4884441603145688,1.9020439813318701,0.592229096632227,0.593976622732438,0.5490564858590592,2.335995505132662,1.5920043569866578
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_plus_physio,3,320,1.2584557156166931,1.6183844988103562,0.5460593996207577,0.5250313391386267,0.537459164034192,1.5346900134880659,1.8158010436147434
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_plus_physio,5,320,1.4669908512250882,1.8655658415230816,0.553507272592427,0.5933423716654425,0.5493075008224547,2.082232782225609,1.8402369847208735
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4,1,320,2.0740625,2.471254180011077,0.3481067948039752,0.3380245127974992,0.32404530585603447,2.4807363290714717,1.6951177723547053
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4,2,320,1.5066666666666666,1.8961217729296231,0.6042672967582335,0.6013648345543828,0.5509835569366762,2.335995505132662,1.5627077084165306
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4,3,320,1.3504166666666666,1.68797215616846,0.5529537997582326,0.5262407324279389,0.5180116978128165,1.5346900134880659,1.8042392089919477
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4,5,320,1.3872916666666666,1.706592609070288,0.6043718583136284,0.653533894707884,0.5856830400275029,2.082232782225609,1.635784725037701
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,1,320,2.0687236802030418,2.46476817653014,0.35194240101326146,0.341458072068744,0.327451335063554,2.4807363290714717,1.6939204521158984
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,2,320,1.5020560461466324,1.9031310426954355,0.598618363923005,0.5969102164743254,0.5501402130119825,2.335995505132662,1.583731556964058
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,3,320,1.3470248777095657,1.6897016777146077,0.5520574694555248,0.5284357200744346,0.5169294754443993,1.5346900134880659,1.8030421313045946
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,5,320,1.4424783198206694,1.8530161917922956,0.5593514835253639,0.5979061153912077,0.5541030047540999,2.082232782225609,1.8317673693721483
arousal,emg_existing_22,16,stimulus_plus_physio,1,320,2.0686157682196606,2.429272434746239,0.3816958332190656,0.3749779684491179,0.3456174842448337,2.4807363290714717,1.645843136177101
arousal,emg_existing_22,16,stimulus_plus_physio,2,320,2.427297206278894,2.8491133105279385,0.6182349186100188,0.6408606424946347,0.35801397302886934,2.335995505132662,1.5672501338206948
arousal,emg_existing_22,16,stimulus_plus_physio,3,320,2.468888810786288,2.8144623729663993,0.5715579801978441,0.5561344528479657,0.28143572499287167,1.5346900134880659,1.7684530805966987
arousal,emg_existing_22,16,stimulus_plus_physio,5,320,1.430650198263125,1.8754364333823434,0.5782796753390808,0.607017360576309,0.55389692481309,2.082232782225609,1.8134318134165328
arousal,emg_lagged_interaction_experimental,0,stimulus_only,1,32,2.09375,2.4544460791705234,0.3649736314356434,0.38795030623262916,0.3312777028329158,2.4348944407304396,1.6791201399674904
arousal,emg_lagged_interaction_experimental,0,stimulus_only,2,32,2.489583333333333,2.9005507139928524,0.6304858057954145,0.6362665848053127,0.3479547900968784,2.3048861143232218,1.5447252879647493
arousal,emg_lagged_interaction_experimental,0,stimulus_only,3,32,2.447916666666667,2.7782638463616087,0.5673762146700769,0.5428498370956654,0.2851802725189919,1.5194057226429023,1.7860558949042502
arousal,emg_lagged_interaction_experimental,0,stimulus_only,5,32,1.3645833333333335,1.673942452216722,0.6565598004473754,0.7032967328112067,0.6086561192944171,2.0832291640623697,1.5931371370663607
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias,1,32,2.09375,2.4544460791705234,0.3649736314356434,0.38795030623262916,0.3312777028329158,2.4348944407304396,1.6791201399674904
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias,2,32,2.489583333333333,2.9005507139928524,0.6304858057954145,0.6362665848053127,0.3479547900968784,2.3048861143232218,1.5447252879647493
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias,3,32,2.447916666666667,2.7782638463616087,0.5673762146700769,0.5428498370956654,0.2851802725189919,1.5194057226429023,1.7860558949042502
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias,5,32,1.3645833333333335,1.673942452216722,0.6565598004473754,0.7032967328112067,0.6086561192944171,2.0832291640623697,1.5931371370663607
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias_plus_physio,1,32,2.0939968789453305,2.4553021002166195,0.36494508136498743,0.3840532925648069,0.3313609997632255,2.4348944407304396,1.6810549490969526
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias_plus_physio,2,32,2.487654028951341,2.897946674082003,0.6306569437765713,0.6283843283990611,0.34983489526810946,2.3048861143232218,1.5543456455761744
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias_plus_physio,3,32,2.160671078827809,2.481623098425842,0.5509216597474714,0.518631069237612,0.325302245706718,1.5194057226429023,1.7736006601900398
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias_plus_physio,5,32,1.3589688180078814,1.6723522777805517,0.6536972659295264,0.6858657784951738,0.6087313437642784,2.0832291640623697,1.5975793066742576
