target,block,test_subject,k_calibration,repeat,alpha,calibration_n,eval_n,bias_raw,bias_shrink,physio_pred_std_eval
valence,eeg_entropy_complexity,1,4,15,1000.0,4,28,-0.8333333333333335,-0.41666666666666674,0.22935574777447487
valence,eeg_entropy_complexity,1,4,16,1000.0,4,28,0.16666666666666663,0.08333333333333331,0.2301789446880131
valence,eeg_entropy_complexity,1,4,17,1000.0,4,28,-0.25000000000000033,-0.12500000000000017,0.24593280883874935
valence,eeg_entropy_complexity,1,4,18,1000.0,4,28,-0.6666666666666667,-0.33333333333333337,0.24678363119782729
valence,eeg_entropy_complexity,1,4,19,1000.0,4,28,-0.5,-0.25,0.22881449844828547
valence,eeg_entropy_complexity,1,16,0,1000.0,16,16,0.1666666666666666,0.13333333333333328,0.2161173266348054
valence,eeg_entropy_complexity,1,16,1,1000.0,16,16,-0.22916666666666666,-0.18333333333333335,0.22148356834546443
valence,eeg_entropy_complexity,1,16,2,1000.0,16,16,-0.29166666666666663,-0.2333333333333333,0.24430896182347778
valence,eeg_entropy_complexity,1,16,3,1000.0,16,16,0.12499999999999994,0.09999999999999996,0.23653441471098646
valence,eeg_entropy_complexity,1,16,4,1000.0,16,16,-0.4166666666666667,-0.33333333333333337,0.1559340985392327
valence,eeg_entropy_complexity,1,16,5,1000.0,16,16,-0.25,-0.2,0.27746772609155806
valence,eeg_entropy_complexity,1,16,6,1000.0,16,16,-0.12500000000000006,-0.10000000000000005,0.209054910655807
valence,eeg_entropy_complexity,1,16,7,1000.0,16,16,-0.5,-0.4,0.24721031209713057
valence,eeg_entropy_complexity,1,16,8,1000.0,16,16,-0.3749999999999999,-0.29999999999999993,0.23136188277677902
valence,eeg_entropy_complexity,1,16,9,1000.0,16,16,-0.3125,-0.25,0.267482278070986
valence,eeg_entropy_complexity,1,16,10,1000.0,16,16,0.14583333333333331,0.11666666666666665,0.23530554016994068
valence,eeg_entropy_complexity,1,16,11,1000.0,16,16,-0.12499999999999997,-0.09999999999999998,0.1862516357120052
valence,eeg_entropy_complexity,1,16,12,1000.0,16,16,-0.10416666666666669,-0.08333333333333336,0.24819458784714324
valence,eeg_entropy_complexity,1,16,13,1000.0,16,16,-0.6041666666666667,-0.4833333333333334,0.21895064799937736
valence,eeg_entropy_complexity,1,16,14,1000.0,16,16,-0.5208333333333334,-0.41666666666666674,0.22326359331575943
valence,eeg_entropy_complexity,1,16,15,1000.0,16,16,-0.29166666666666663,-0.2333333333333333,0.2210550966468612
valence,eeg_entropy_complexity,1,16,16,1000.0,16,16,-0.02083333333333326,-0.016666666666666607,0.2112094557208359
valence,eeg_entropy_complexity,1,16,17,1000.0,16,16,0.16666666666666674,0.1333333333333334,0.20907184376344126
valence,eeg_entropy_complexity,1,16,18,1000.0,16,16,-0.35416666666666674,-0.2833333333333334,0.20431413747992586
valence,eeg_entropy_complexity,1,16,19,1000.0,16,16,-0.4375,-0.35000000000000003,0.22624961613931438
valence,eeg_entropy_complexity,2,0,0,1000.0,0,32,0.0,0.0,0.10222239541557554
valence,eeg_entropy_complexity,2,4,0,1000.0,4,28,-0.9166666666666669,-0.4583333333333334,0.09059186347702027
valence,eeg_entropy_complexity,2,4,1,1000.0,4,28,0.16666666666666652,0.08333333333333326,0.1090036709157993
valence,eeg_entropy_complexity,2,4,2,1000.0,4,28,0.08333333333333326,0.04166666666666663,0.10461991734146862
valence,eeg_entropy_complexity,2,4,3,1000.0,4,28,0.2500000000000001,0.12500000000000006,0.10865801390802694
valence,eeg_entropy_complexity,2,4,4,1000.0,4,28,0.8333333333333334,0.4166666666666667,0.09281016382088275
valence,eeg_entropy_complexity,2,4,5,1000.0,4,28,-1.25,-0.625,0.09536601365240899
valence,eeg_entropy_complexity,2,4,6,1000.0,4,28,-1.0000000000000002,-0.5000000000000001,0.10750671522268973
valence,eeg_entropy_complexity,2,4,7,1000.0,4,28,1.0833333333333333,0.5416666666666666,0.10193518961199458
valence,eeg_entropy_complexity,2,4,8,1000.0,4,28,0.08333333333333326,0.04166666666666663,0.08545053093299093
valence,eeg_entropy_complexity,2,4,9,1000.0,4,28,-0.41666666666666674,-0.20833333333333337,0.10693558083189858
valence,eeg_entropy_complexity,2,4,10,1000.0,4,28,-0.4166666666666667,-0.20833333333333334,0.1086254989436335
valence,eeg_entropy_complexity,2,4,11,1000.0,4,28,-0.41666666666666685,-0.20833333333333343,0.10726188459458362
valence,eeg_entropy_complexity,2,4,12,1000.0,4,28,-1.8333333333333335,-0.9166666666666667,0.09737702399982287
valence,eeg_entropy_complexity,2,4,13,1000.0,4,28,-0.8333333333333335,-0.41666666666666674,0.10834484096606176
valence,eeg_entropy_complexity,2,4,14,1000.0,4,28,1.0833333333333335,0.5416666666666667,0.10102682776486964
valence,eeg_entropy_complexity,2,4,15,1000.0,4,28,-0.2500000000000001,-0.12500000000000006,0.10155415949861199
valence,eeg_entropy_complexity,2,4,16,1000.0,4,28,-0.75,-0.375,0.10906184772250783
valence,eeg_entropy_complexity,2,4,17,1000.0,4,28,0.41666666666666663,0.20833333333333331,0.10838374655860658
valence,eeg_entropy_complexity,2,4,18,1000.0,4,28,-0.41666666666666685,-0.20833333333333343,0.10631969641140103
valence,eeg_entropy_complexity,2,4,19,1000.0,4,28,-0.5833333333333334,-0.2916666666666667,0.10128672388693052
valence,eeg_entropy_complexity,2,16,0,1000.0,16,16,-0.8333333333333335,-0.6666666666666669,0.06875899621412607
valence,eeg_entropy_complexity,2,16,1,1000.0,16,16,-0.14583333333333337,-0.1166666666666667,0.12217006525555832
valence,eeg_entropy_complexity,2,16,2,1000.0,16,16,-0.22916666666666674,-0.1833333333333334,0.10341710188314913
valence,eeg_entropy_complexity,2,16,3,1000.0,16,16,-0.22916666666666682,-0.18333333333333346,0.1311663713280617
valence,eeg_entropy_complexity,2,16,4,1000.0,16,16,-0.4375,-0.35000000000000003,0.10127234534728366
valence,eeg_entropy_complexity,2,16,5,1000.0,16,16,-0.7083333333333334,-0.5666666666666668,0.11165511370282877
valence,eeg_entropy_complexity,2,16,6,1000.0,16,16,-0.2083333333333334,-0.16666666666666674,0.0876007083528025
valence,eeg_entropy_complexity,2,16,7,1000.0,16,16,0.12500000000000003,0.10000000000000003,0.11859219223188215
valence,eeg_entropy_complexity,2,16,8,1000.0,16,16,-0.29166666666666663,-0.2333333333333333,0.09982495549885315
valence,eeg_entropy_complexity,2,16,9,1000.0,16,16,0.22916666666666657,0.18333333333333326,0.09214417302362647
valence,eeg_entropy_complexity,2,16,10,1000.0,16,16,-0.7916666666666669,-0.6333333333333335,0.08606005891400008
valence,eeg_entropy_complexity,2,16,11,1000.0,16,16,-0.06250000000000006,-0.050000000000000044,0.1124670137705951
valence,eeg_entropy_complexity,2,16,12,1000.0,16,16,0.14583333333333326,0.11666666666666661,0.08980548568458424
valence,eeg_entropy_complexity,2,16,13,1000.0,16,16,-0.625,-0.5,0.07673372349318353
valence,eeg_entropy_complexity,2,16,14,1000.0,16,16,-0.8125000000000001,-0.6500000000000001,0.07142848808499347
valence,eeg_entropy_complexity,2,16,15,1000.0,16,16,-0.12500000000000006,-0.10000000000000005,0.061134924542408146
valence,eeg_entropy_complexity,2,16,16,1000.0,16,16,-0.31250000000000006,-0.25000000000000006,0.09290407852922397
valence,eeg_entropy_complexity,2,16,17,1000.0,16,16,-0.29166666666666663,-0.2333333333333333,0.11563576671874147
valence,eeg_entropy_complexity,2,16,18,1000.0,16,16,-0.3125000000000001,-0.2500000000000001,0.0641068097924498
valence,eeg_entropy_complexity,2,16,19,1000.0,16,16,-0.3958333333333335,-0.3166666666666668,0.096016562869307
valence,eeg_entropy_complexity,3,0,0,1000.0,0,32,0.0,0.0,0.28022736170061757
valence,eeg_entropy_complexity,3,4,0,1000.0,4,28,0.5833333333333331,0.2916666666666666,0.2526567699890307
valence,eeg_entropy_complexity,3,4,1,1000.0,4,28,-0.3333333333333335,-0.16666666666666674,0.2650432619755869
valence,eeg_entropy_complexity,3,4,2,1000.0,4,28,-0.6666666666666667,-0.33333333333333337,0.29212453768036184
valence,eeg_entropy_complexity,3,4,3,1000.0,4,28,-0.5833333333333334,-0.2916666666666667,0.2570853003160115
valence,eeg_entropy_complexity,3,4,4,1000.0,4,28,0.08333333333333326,0.04166666666666663,0.26218157037294393
valence,eeg_entropy_complexity,3,4,5,1000.0,4,28,-1.5833333333333335,-0.7916666666666667,0.2693339002040052
valence,eeg_entropy_complexity,3,4,6,1000.0,4,28,0.75,0.375,0.2832249558546617
valence,eeg_entropy_complexity,3,4,7,1000.0,4,28,0.3333333333333331,0.16666666666666655,0.2963621878525508
valence,eeg_entropy_complexity,3,4,8,1000.0,4,28,-1.166666666666667,-0.5833333333333335,0.2952797243082196
valence,eeg_entropy_complexity,3,4,9,1000.0,4,28,-0.16666666666666674,-0.08333333333333337,0.2962281681326243
valence,eeg_entropy_complexity,3,4,10,1000.0,4,28,-0.24999999999999994,-0.12499999999999997,0.2633304299190261
valence,eeg_entropy_complexity,3,4,11,1000.0,4,28,-0.08333333333333359,-0.041666666666666796,0.2880558731200299
valence,eeg_entropy_complexity,3,4,12,1000.0,4,28,-0.41666666666666685,-0.20833333333333343,0.28167370657490765
valence,eeg_entropy_complexity,3,4,13,1000.0,4,28,0.4166666666666665,0.20833333333333326,0.29570168145031456
valence,eeg_entropy_complexity,3,4,14,1000.0,4,28,1.3333333333333333,0.6666666666666666,0.27191351595222757
valence,eeg_entropy_complexity,3,4,15,1000.0,4,28,0.5833333333333331,0.2916666666666666,0.28591190997584126
valence,eeg_entropy_complexity,3,4,16,1000.0,4,28,-0.5,-0.25,0.26952355621331725
valence,eeg_entropy_complexity,3,4,17,1000.0,4,28,-0.6666666666666667,-0.33333333333333337,0.29393939742861425
valence,eeg_entropy_complexity,3,4,18,1000.0,4,28,-0.5833333333333336,-0.2916666666666668,0.2765218920737715
valence,eeg_entropy_complexity,3,4,19,1000.0,4,28,1.75,0.875,0.2956844907272906
valence,eeg_entropy_complexity,3,16,0,1000.0,16,16,0.06249999999999993,0.04999999999999995,0.30122348074094846
valence,eeg_entropy_complexity,3,16,1,1000.0,16,16,0.43749999999999994,0.35,0.2548936883917202
valence,eeg_entropy_complexity,3,16,2,1000.0,16,16,0.1874999999999999,0.1499999999999999,0.21377516769539343
valence,eeg_entropy_complexity,3,16,3,1000.0,16,16,-0.31250000000000006,-0.25000000000000006,0.2872690721690922
valence,eeg_entropy_complexity,3,16,4,1000.0,16,16,-0.20833333333333331,-0.16666666666666666,0.29420302248094204
valence,eeg_entropy_complexity,3,16,5,1000.0,16,16,0.5416666666666665,0.43333333333333324,0.2803176794909855
valence,eeg_entropy_complexity,3,16,6,1000.0,16,16,0.12499999999999989,0.09999999999999992,0.28324149328643744
valence,eeg_entropy_complexity,3,16,7,1000.0,16,16,0.14583333333333326,0.11666666666666661,0.23160621324839098
valence,eeg_entropy_complexity,3,16,8,1000.0,16,16,0.041666666666666616,0.03333333333333329,0.2121625310400942
valence,eeg_entropy_complexity,3,16,9,1000.0,16,16,0.020833333333333315,0.016666666666666653,0.2876752139939996
valence,eeg_entropy_complexity,3,16,10,1000.0,16,16,0.39583333333333326,0.31666666666666665,0.2937325855342355
valence,eeg_entropy_complexity,3,16,11,1000.0,16,16,-0.20833333333333345,-0.16666666666666677,0.2875767968281584
valence,eeg_entropy_complexity,3,16,12,1000.0,16,16,-0.2500000000000001,-0.2000000000000001,0.26400168094535814
valence,eeg_entropy_complexity,3,16,13,1000.0,16,16,-0.3125000000000001,-0.2500000000000001,0.24722513624982626
valence,eeg_entropy_complexity,3,16,14,1000.0,16,16,0.4166666666666667,0.33333333333333337,0.2323472908586019
valence,eeg_entropy_complexity,3,16,15,1000.0,16,16,0.06249999999999992,0.04999999999999993,0.33757309679239034
valence,eeg_entropy_complexity,3,16,16,1000.0,16,16,0.5625,0.45,0.34751903214122243
valence,eeg_entropy_complexity,3,16,17,1000.0,16,16,0.14583333333333315,0.11666666666666653,0.34165146022982873
valence,eeg_entropy_complexity,3,16,18,1000.0,16,16,-1.6653345369377348e-16,-1.332267629550188e-16,0.28173864822546246
valence,eeg_entropy_complexity,3,16,19,1000.0,16,16,0.041666666666666546,0.033333333333333236,0.3265249902820577
valence,eeg_entropy_complexity,5,0,0,1000.0,0,32,0.0,0.0,0.09205969346806193
valence,eeg_entropy_complexity,5,4,0,1000.0,4,28,0.08333333333333326,0.04166666666666663,0.0889562250903926
valence,eeg_entropy_complexity,5,4,1,1000.0,4,28,0.08333333333333326,0.04166666666666663,0.09055591702860998
valence,eeg_entropy_complexity,5,4,2,1000.0,4,28,1.9166666666666665,0.9583333333333333,0.08747676031625129
valence,eeg_entropy_complexity,5,4,3,1000.0,4,28,0.6666666666666667,0.33333333333333337,0.09766391519436558
valence,eeg_entropy_complexity,5,4,4,1000.0,4,28,0.9999999999999999,0.49999999999999994,0.09576669583456444
valence,eeg_entropy_complexity,5,4,5,1000.0,4,28,0.49999999999999983,0.24999999999999992,0.08999962785388171
valence,eeg_entropy_complexity,5,4,6,1000.0,4,28,0.4166666666666666,0.2083333333333333,0.08857627477766217
valence,eeg_entropy_complexity,5,4,7,1000.0,4,28,0.49999999999999994,0.24999999999999997,0.09765984669304721
valence,eeg_entropy_complexity,5,4,8,1000.0,4,28,-0.7499999999999999,-0.37499999999999994,0.09298641582866388
valence,eeg_entropy_complexity,5,4,9,1000.0,4,28,-0.25000000000000006,-0.12500000000000003,0.09418356666641298
valence,eeg_entropy_complexity,5,4,10,1000.0,4,28,-0.7500000000000001,-0.37500000000000006,0.08839170989181395
valence,eeg_entropy_complexity,5,4,11,1000.0,4,28,1.9999999999999998,0.9999999999999999,0.08820401817906731
valence,eeg_entropy_complexity,5,4,12,1000.0,4,28,0.7499999999999998,0.3749999999999999,0.09445583233826099
valence,eeg_entropy_complexity,5,4,13,1000.0,4,28,-0.8333333333333333,-0.41666666666666663,0.09596876317797508
valence,eeg_entropy_complexity,5,4,14,1000.0,4,28,0.6666666666666665,0.33333333333333326,0.08477727346335268
valence,eeg_entropy_complexity,5,4,15,1000.0,4,28,0.08333333333333326,0.04166666666666663,0.08816495777723475
valence,eeg_entropy_complexity,5,4,16,1000.0,4,28,0.5833333333333333,0.29166666666666663,0.09501345753187704
valence,eeg_entropy_complexity,5,4,17,1000.0,4,28,-0.41666666666666663,-0.20833333333333331,0.09399915819766809
valence,eeg_entropy_complexity,5,4,18,1000.0,4,28,1.9999999999999998,0.9999999999999999,0.09622830039335674
valence,eeg_entropy_complexity,5,4,19,1000.0,4,28,1.4166666666666665,0.7083333333333333,0.09253321501924472
valence,eeg_entropy_complexity,5,16,0,1000.0,16,16,0.9583333333333333,0.7666666666666666,0.08090651302061751
valence,eeg_entropy_complexity,5,16,1,1000.0,16,16,0.29166666666666663,0.2333333333333333,0.09592804353418106
valence,eeg_entropy_complexity,5,16,2,1000.0,16,16,0.6666666666666666,0.5333333333333333,0.10109969741169303
valence,eeg_entropy_complexity,5,16,3,1000.0,16,16,0.5625,0.45,0.08818772148383129
valence,eeg_entropy_complexity,5,16,4,1000.0,16,16,0.33333333333333337,0.2666666666666667,0.09111031625965499
valence,eeg_entropy_complexity,5,16,5,1000.0,16,16,0.4999999999999999,0.3999999999999999,0.07566438087883695
valence,eeg_entropy_complexity,5,16,6,1000.0,16,16,0.5208333333333331,0.4166666666666665,0.08767002403777344
valence,eeg_entropy_complexity,5,16,7,1000.0,16,16,0.47916666666666663,0.3833333333333333,0.08607486720944701
valence,eeg_entropy_complexity,5,16,8,1000.0,16,16,0.4375,0.35000000000000003,0.08847326815694101
valence,eeg_entropy_complexity,5,16,9,1000.0,16,16,0.27083333333333326,0.21666666666666662,0.09659535718507957
valence,eeg_entropy_complexity,5,16,10,1000.0,16,16,0.6041666666666666,0.48333333333333334,0.09554712822209922
valence,eeg_entropy_complexity,5,16,11,1000.0,16,16,0.7916666666666665,0.6333333333333333,0.06771163608252558
valence,eeg_entropy_complexity,5,16,12,1000.0,16,16,0.5624999999999999,0.44999999999999996,0.10130426446120605
valence,eeg_entropy_complexity,5,16,13,1000.0,16,16,0.5624999999999999,0.44999999999999996,0.08131018387860235
valence,eeg_entropy_complexity,5,16,14,1000.0,16,16,0.5624999999999999,0.44999999999999996,0.10131278446189491
valence,eeg_entropy_complexity,5,16,15,1000.0,16,16,0.3541666666666665,0.2833333333333332,0.08550559385725182
valence,eeg_entropy_complexity,5,16,16,1000.0,16,16,-5.551115123125783e-17,-4.4408920985006264e-17,0.11544121327918135
valence,eeg_entropy_complexity,5,16,17,1000.0,16,16,0.41666666666666663,0.3333333333333333,0.1014094001852513
valence,eeg_entropy_complexity,5,16,18,1000.0,16,16,0.9374999999999999,0.75,0.09135787613718839
valence,eeg_entropy_complexity,5,16,19,1000.0,16,16,0.7916666666666665,0.6333333333333333,0.11006186611135538
arousal,eeg_entropy_complexity,1,0,0,1000.0,0,32,0.0,0.0,0.26248904919203425
arousal,eeg_entropy_complexity,1,4,0,1000.0,4,28,-1.0833333333333333,-0.5416666666666666,0.25364753054492456
arousal,eeg_entropy_complexity,1,4,1,1000.0,4,28,1.5833333333333333,0.7916666666666666,0.2301341985454748
arousal,eeg_entropy_complexity,1,4,2,1000.0,4,28,-1.1666666666666663,-0.5833333333333331,0.27162575632248875
arousal,eeg_entropy_complexity,1,4,3,1000.0,4,28,-2.833333333333334,-1.416666666666667,0.2700745163911579
arousal,eeg_entropy_complexity,1,4,4,1000.0,4,28,1.666666666666667,0.8333333333333335,0.2704229426394023
arousal,eeg_entropy_complexity,1,4,5,1000.0,4,28,-0.6666666666666665,-0.33333333333333326,0.2552956359733029
arousal,eeg_entropy_complexity,1,4,6,1000.0,4,28,1.166666666666667,0.5833333333333335,0.24727599702490138
arousal,eeg_entropy_complexity,1,4,7,1000.0,4,28,-1.083333333333333,-0.5416666666666665,0.2695468024621808
arousal,eeg_entropy_complexity,1,4,8,1000.0,4,28,0.25,0.125,0.2487525631624706
arousal,eeg_entropy_complexity,1,4,9,1000.0,4,28,0.08333333333333326,0.04166666666666663,0.19797747970442392
arousal,eeg_entropy_complexity,1,4,10,1000.0,4,28,0.7499999999999998,0.3749999999999999,0.26987663184619615
arousal,eeg_entropy_complexity,1,4,11,1000.0,4,28,-1.1666666666666665,-0.5833333333333333,0.2768375089627821
arousal,eeg_entropy_complexity,1,4,12,1000.0,4,28,-1.4166666666666665,-0.7083333333333333,0.27759927670400336
arousal,eeg_entropy_complexity,1,4,13,1000.0,4,28,0.8333333333333333,0.41666666666666663,0.21966345778464808
arousal,eeg_entropy_complexity,1,4,14,1000.0,4,28,-0.41666666666666674,-0.20833333333333337,0.22684078363635163
arousal,eeg_entropy_complexity,1,4,15,1000.0,4,28,-0.33333333333333337,-0.16666666666666669,0.28000197909650604
arousal,eeg_entropy_complexity,1,4,16,1000.0,4,28,-0.16666666666666652,-0.08333333333333326,0.267014322248352
arousal,eeg_entropy_complexity,1,4,17,1000.0,4,28,-0.33333333333333326,-0.16666666666666663,0.25983261630570575
arousal,eeg_entropy_complexity,1,4,18,1000.0,4,28,0.5,0.25,0.2025801724259834
arousal,eeg_entropy_complexity,1,4,19,1000.0,4,28,-0.33333333333333337,-0.16666666666666669,0.25847832530107046
arousal,eeg_entropy_complexity,1,16,0,1000.0,16,16,0.02083333333333337,0.016666666666666698,0.31771278880609566
arousal,eeg_entropy_complexity,1,16,1,1000.0,16,16,-0.45833333333333326,-0.36666666666666664,0.1925279894749928
arousal,eeg_entropy_complexity,1,16,2,1000.0,16,16,-0.5208333333333334,-0.41666666666666674,0.3369693459125903
arousal,eeg_entropy_complexity,1,16,3,1000.0,16,16,0.2083333333333334,0.16666666666666674,0.2915267245158806
arousal,eeg_entropy_complexity,1,16,4,1000.0,16,16,-0.6041666666666666,-0.48333333333333334,0.289039144515088
arousal,eeg_entropy_complexity,1,16,5,1000.0,16,16,0.16666666666666669,0.13333333333333336,0.23106185132146012
arousal,eeg_entropy_complexity,1,16,6,1000.0,16,16,-0.12499999999999989,-0.09999999999999992,0.21721055042036191
arousal,eeg_entropy_complexity,1,16,7,1000.0,16,16,-0.4166666666666666,-0.33333333333333326,0.1668167174740748
arousal,eeg_entropy_complexity,1,16,8,1000.0,16,16,0.43750000000000006,0.3500000000000001,0.2093202603201566
arousal,eeg_entropy_complexity,1,16,9,1000.0,16,16,-0.4375000000000001,-0.3500000000000001,0.22839295380530947
arousal,eeg_entropy_complexity,1,16,10,1000.0,16,16,-0.8749999999999999,-0.7,0.3387607964206078
arousal,eeg_entropy_complexity,1,16,11,1000.0,16,16,-0.3333333333333333,-0.26666666666666666,0.29542646485373303
arousal,eeg_entropy_complexity,1,16,12,1000.0,16,16,-0.6041666666666666,-0.48333333333333334,0.18711410142951582
arousal,eeg_entropy_complexity,1,16,13,1000.0,16,16,-0.5,-0.4,0.3082936635488558
arousal,eeg_entropy_complexity,1,16,14,1000.0,16,16,-0.5833333333333333,-0.4666666666666666,0.2788060416912728
arousal,eeg_entropy_complexity,1,16,15,1000.0,16,16,-0.75,-0.6000000000000001,0.29001260882236224
arousal,eeg_entropy_complexity,1,16,16,1000.0,16,16,-0.39583333333333326,-0.31666666666666665,0.23708815577046774
arousal,eeg_entropy_complexity,1,16,17,1000.0,16,16,-0.625,-0.5,0.2452144002175128
arousal,eeg_entropy_complexity,1,16,18,1000.0,16,16,-1.166666666666667,-0.9333333333333336,0.16518274363776997
arousal,eeg_entropy_complexity,1,16,19,1000.0,16,16,-1.125,-0.9,0.281779687431378
arousal,eeg_entropy_complexity,2,0,0,1000.0,0,32,0.0,0.0,0.12318814850344072
arousal,eeg_entropy_complexity,2,4,0,1000.0,4,28,1.4166666666666667,0.7083333333333334,0.12191252392760595
arousal,eeg_entropy_complexity,2,4,1,1000.0,4,28,1.6666666666666665,0.8333333333333333,0.12567723204161235
arousal,eeg_entropy_complexity,2,4,2,1000.0,4,28,2.416666666666667,1.2083333333333335,0.11823447349868649
arousal,eeg_entropy_complexity,2,4,3,1000.0,4,28,3.416666666666666,1.708333333333333,0.12639781900906186
arousal,eeg_entropy_complexity,2,4,4,1000.0,4,28,2.416666666666666,1.208333333333333,0.12055663548278897
arousal,eeg_entropy_complexity,2,4,5,1000.0,4,28,2.3333333333333335,1.1666666666666667,0.12379046806405676
arousal,eeg_entropy_complexity,2,4,6,1000.0,4,28,2.5833333333333335,1.2916666666666667,0.12841780299821134
arousal,eeg_entropy_complexity,2,4,7,1000.0,4,28,1.3333333333333333,0.6666666666666666,0.12316990025167998
arousal,eeg_entropy_complexity,2,4,8,1000.0,4,28,2.5,1.25,0.12361619331302931
arousal,eeg_entropy_complexity,2,4,9,1000.0,4,28,3.0,1.5,0.12170351070294304
arousal,eeg_entropy_complexity,2,4,10,1000.0,4,28,2.1666666666666665,1.0833333333333333,0.12198080543374065
arousal,eeg_entropy_complexity,2,4,11,1000.0,4,28,3.583333333333333,1.7916666666666665,0.10352684700543309
arousal,eeg_entropy_complexity,2,4,12,1000.0,4,28,2.916666666666667,1.4583333333333335,0.11882595481512143
arousal,eeg_entropy_complexity,2,4,13,1000.0,4,28,2.166666666666667,1.0833333333333335,0.12555641043923044
arousal,eeg_entropy_complexity,2,4,14,1000.0,4,28,1.4166666666666665,0.7083333333333333,0.129568954634244
arousal,eeg_entropy_complexity,2,4,15,1000.0,4,28,3.8333333333333335,1.9166666666666667,0.10983790148484109
arousal,eeg_entropy_complexity,2,4,16,1000.0,4,28,4.333333333333333,2.1666666666666665,0.10692601026514653
arousal,eeg_entropy_complexity,2,4,17,1000.0,4,28,1.0833333333333335,0.5416666666666667,0.12928612004373496
arousal,eeg_entropy_complexity,2,4,18,1000.0,4,28,1.5833333333333333,0.7916666666666666,0.13004219246866697
arousal,eeg_entropy_complexity,2,4,19,1000.0,4,28,1.3333333333333333,0.6666666666666666,0.13048503350617754
arousal,eeg_entropy_complexity,2,16,0,1000.0,16,16,2.3125,1.85,0.11785062624047983
arousal,eeg_entropy_complexity,2,16,1,1000.0,16,16,2.354166666666667,1.8833333333333337,0.12662560931071118
arousal,eeg_entropy_complexity,2,16,2,1000.0,16,16,2.5208333333333335,2.016666666666667,0.13995176021670527
arousal,eeg_entropy_complexity,2,16,3,1000.0,16,16,2.75,2.2,0.1009917070760042
arousal,eeg_entropy_complexity,2,16,4,1000.0,16,16,2.5833333333333335,2.066666666666667,0.14279011787215487
arousal,eeg_entropy_complexity,2,16,5,1000.0,16,16,2.125,1.7000000000000002,0.0860453223855758
arousal,eeg_entropy_complexity,2,16,6,1000.0,16,16,2.1666666666666665,1.7333333333333334,0.1490491566129145
arousal,eeg_entropy_complexity,2,16,7,1000.0,16,16,2.604166666666667,2.0833333333333335,0.14539856747346264
arousal,eeg_entropy_complexity,2,16,8,1000.0,16,16,2.1875,1.75,0.1268026358040151
arousal,eeg_entropy_complexity,2,16,9,1000.0,16,16,1.9583333333333333,1.5666666666666667,0.11059696521508072
arousal,eeg_entropy_complexity,2,16,10,1000.0,16,16,2.2083333333333335,1.7666666666666668,0.1013374237132942
arousal,eeg_entropy_complexity,2,16,11,1000.0,16,16,2.0833333333333335,1.666666666666667,0.10777873375186696
arousal,eeg_entropy_complexity,2,16,12,1000.0,16,16,1.75,1.4000000000000001,0.09215441397373192
arousal,eeg_entropy_complexity,2,16,13,1000.0,16,16,2.916666666666667,2.3333333333333335,0.11011166390462397
arousal,eeg_entropy_complexity,2,16,14,1000.0,16,16,2.5,2.0,0.09616701509088013
arousal,eeg_entropy_complexity,2,16,15,1000.0,16,16,2.3125,1.85,0.14278448655611148
arousal,eeg_entropy_complexity,2,16,16,1000.0,16,16,2.25,1.8,0.14455353816717922
arousal,eeg_entropy_complexity,2,16,17,1000.0,16,16,2.2708333333333335,1.8166666666666669,0.09923255985826215
arousal,eeg_entropy_complexity,2,16,18,1000.0,16,16,2.354166666666667,1.8833333333333337,0.08555408342663165
arousal,eeg_entropy_complexity,2,16,19,1000.0,16,16,1.8958333333333335,1.5166666666666668,0.13564221774233076
arousal,eeg_entropy_complexity,3,0,0,1000.0,0,32,0.0,0.0,0.3650700644449971
arousal,eeg_entropy_complexity,3,4,0,1000.0,4,28,-0.6666666666666667,-0.33333333333333337,0.3805401919907896
arousal,eeg_entropy_complexity,3,4,1,1000.0,4,28,-2.333333333333333,-1.1666666666666665,0.35598092380898516
arousal,eeg_entropy_complexity,3,4,2,1000.0,4,28,-2.1666666666666665,-1.0833333333333333,0.37929694778973305
arousal,eeg_entropy_complexity,3,4,3,1000.0,4,28,-2.5833333333333335,-1.2916666666666667,0.38395281966210243
arousal,eeg_entropy_complexity,3,4,4,1000.0,4,28,-3.416666666666666,-1.708333333333333,0.3709078507958808
arousal,eeg_entropy_complexity,3,4,5,1000.0,4,28,-2.75,-1.375,0.33570983321252956
arousal,eeg_entropy_complexity,3,4,6,1000.0,4,28,-2.5833333333333335,-1.2916666666666667,0.380525761915341
arousal,eeg_entropy_complexity,3,4,7,1000.0,4,28,-4.0,-2.0,0.38269489155066955
arousal,eeg_entropy_complexity,3,4,8,1000.0,4,28,-3.0,-1.5,0.37224645719376087
arousal,eeg_entropy_complexity,3,4,9,1000.0,4,28,-2.25,-1.125,0.3655888433879602
arousal,eeg_entropy_complexity,3,4,10,1000.0,4,28,-1.3333333333333335,-0.6666666666666667,0.3602516871155028
arousal,eeg_entropy_complexity,3,4,11,1000.0,4,28,-2.8333333333333335,-1.4166666666666667,0.35949187570999663
arousal,eeg_entropy_complexity,3,4,12,1000.0,4,28,-1.5833333333333335,-0.7916666666666667,0.365667293795952
arousal,eeg_entropy_complexity,3,4,13,1000.0,4,28,-1.75,-0.875,0.37523582692574803
arousal,eeg_entropy_complexity,3,4,14,1000.0,4,28,-2.25,-1.125,0.3609661298027152
