epoch,train_loss,val_rmse_scaled,augmentation_config,stage,test_subject,target,y_fit_mean,y_fit_std,early_stop,y_outer_mean,y_outer_std
4,0.4176299472649892,1.1322418945207096,none,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
5,0.3986652394135793,1.162871312403552,none,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
6,0.37730788715459684,1.1616563363320869,none,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
7,0.3636782991665381,1.1802731888638913,none,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
8,0.3283915795661785,1.2168576035006033,none,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
9,0.3029382907681995,1.2971917443884877,none,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
10,0.27778776459119936,1.315854872674606,none,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,True,,
1,0.4429334065606517,,none,final,14,arousal,,,,2.1488187573390126e-17,1.9467838643962188
2,0.4355856132122778,,none,final,14,arousal,,,,2.1488187573390126e-17,1.9467838643962188
1,0.4523536800234406,0.9828732943987104,none,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,,,
2,0.4256247911188338,0.9824832701268491,none,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,,,
3,0.41810092274789457,0.9904402548665233,none,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,,,
4,0.4159899765142688,0.994784174681715,none,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,,,
5,0.4012602087524202,0.9958092424350529,none,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,,,
6,0.3748929583364063,1.0146813473505527,none,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,,,
7,0.35150994415636416,1.026379920589262,none,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,,,
8,0.3189534121365459,1.046076169106201,none,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,,,
9,0.3010581618657819,1.054763669967438,none,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,,,
10,0.2760855641078066,1.173080014484092,none,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,True,,
1,0.43208093845075174,,none,final,15,arousal,,,,2.1488187573390126e-17,1.9482759107620746
2,0.4263479563017045,,none,final,15,arousal,,,,2.1488187573390126e-17,1.9482759107620746
1,0.4481008008674339,0.8938117066054647,none,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
2,0.43639484103079196,0.9267246456315785,none,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
3,0.4286593157384131,0.9432532406536248,none,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
4,0.41242640520687457,0.8835599095290516,none,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
5,0.3966637819453522,0.9526951328702996,none,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
6,0.3773841830315413,0.9050641691654738,none,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
7,0.3415017605379776,0.936208871681837,none,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
8,0.31981214356643184,1.0028796114756124,none,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
9,0.29351049689231096,0.9818803547195031,none,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
10,0.2507512265885318,1.0054054944642494,none,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
11,0.2435421205505177,0.999099423749793,none,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
12,0.20118766264231117,0.9815741184686334,none,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,True,,
1,0.4342483532044195,,none,final,16,arousal,,,,3.581364595565021e-18,1.952190333331876
2,0.43114859586761844,,none,final,16,arousal,,,,3.581364595565021e-18,1.952190333331876
3,0.4177035795104119,,none,final,16,arousal,,,,3.581364595565021e-18,1.952190333331876
4,0.3972672872966336,,none,final,16,arousal,,,,3.581364595565021e-18,1.952190333331876
1,0.439734211674443,0.8914891450109163,none,inner,17,arousal,0.0,1.974728532428924,,,
2,0.42993515067630345,0.8691825534887588,none,inner,17,arousal,0.0,1.974728532428924,,,
3,0.4231524152888192,0.9129025831917573,none,inner,17,arousal,0.0,1.974728532428924,,,
4,0.4127123088196472,0.8844391172358108,none,inner,17,arousal,0.0,1.974728532428924,,,
5,0.39353957192765343,1.0422094516722433,none,inner,17,arousal,0.0,1.974728532428924,,,
6,0.3763379904407042,0.902516132245883,none,inner,17,arousal,0.0,1.974728532428924,,,
7,0.35655582420251986,1.005305081006839,none,inner,17,arousal,0.0,1.974728532428924,,,
8,0.33709916555219227,0.9242595603118663,none,inner,17,arousal,0.0,1.974728532428924,,,
9,0.30422496436922636,0.9594574296131776,none,inner,17,arousal,0.0,1.974728532428924,,,
10,0.26136504306837366,0.9523792882474346,none,inner,17,arousal,0.0,1.974728532428924,True,,
1,0.443109794489799,,none,final,17,arousal,,,,0.0,1.9516030249785987
2,0.4358900881582691,,none,final,17,arousal,,,,0.0,1.9516030249785987
1,0.44148068516342726,1.1904130531375718,none,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,,,
2,0.4209066662523482,1.1903071176077193,none,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,,,
3,0.40246021692399625,1.191249636604097,none,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,,,
4,0.3913390785455704,1.2444098002536295,none,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,,,
5,0.362394437469818,1.2058359664577438,none,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,,,
