target,block,k_calibration,model,subject_id,n,mae,rmse,pearson,ccc,y_true_std,y_pred_std,locked_subject_rmse,delta_rmse_model_minus_locked
arousal,emg_existing_22,16,physio_context_ridge100,5,160,1.6168166354298592,1.9123116863917657,0.45406821276392917,0.3802486221778956,2.0601880982085112,1.1992494741158466,1.7582271802906637,0.15408450610110203
arousal,emg_existing_22,16,physio_residual_ridge1000,5,160,1.384401549398899,1.627941401934474,0.6143140103569488,0.5585522010335575,2.0601880982085112,1.3247522281431539,1.7582271802906637,-0.1302857783561897
arousal,emg_existing_22,16,physio_context_ridge1000,5,160,1.7292724192142486,1.970595393534778,0.34521510577972964,0.1348240160025686,2.0601880982085112,0.42543289744464663,1.7582271802906637,0.21236821324411426
arousal,emg_existing_22,16,physio_similarity_knn64,5,160,1.373810376226902,1.6703291640415845,0.593800640142549,0.5372027066009136,2.0601880982085112,1.3236524830848095,1.7582271802906637,-0.08789801624907922
arousal,emg_existing_22,4,locked_kernel_residual_shrink4,6,280,2.379879639829908,2.656287198097352,0.10668948458041548,0.049194648876686134,1.3989062783153854,1.2230270831286307,2.656287198097352,0.0
arousal,emg_existing_22,4,physio_residual_ridge100,6,280,3.3265794213329043,3.6614622107064765,0.16647218442064157,0.047440768124198285,1.3989062783153854,1.4335357926660575,2.656287198097352,1.0051750126091243
arousal,emg_existing_22,4,physio_context_ridge100,6,280,3.275294159139906,3.5017219173083194,0.18262416796008224,0.04081797353139154,1.3989062783153854,1.0212612440894102,2.656287198097352,0.8454347192109672
arousal,emg_existing_22,4,physio_residual_ridge1000,6,280,3.2226556816271374,3.566521051443695,0.13245552975489855,0.0391974776043318,1.3989062783153854,1.4003121620489976,2.656287198097352,0.9102338533463428
arousal,emg_existing_22,4,physio_context_ridge1000,6,280,3.1477701791695187,3.302547051810063,0.1376143333296253,0.010288346296659872,1.3989062783153854,0.29447784875488275,2.656287198097352,0.6462598537127109
arousal,emg_existing_22,4,physio_similarity_knn64,6,280,3.0374094452176776,3.385343192811916,0.12525067636804116,0.04085150727610343,1.3989062783153854,1.3929288912564732,2.656287198097352,0.7290559947145638
arousal,emg_existing_22,16,locked_kernel_residual_shrink4,6,160,1.713674533367157,1.9924322878622773,0.05465100507210152,0.037270363144302564,1.4830289949963926,0.9480879650887556,1.9924322878622773,0.0
arousal,emg_existing_22,16,physio_residual_ridge100,6,160,3.2555155530571938,3.599852602492072,0.18361930810269486,0.056821677901384635,1.4830289949963926,1.433480193709104,1.9924322878622773,1.6074203146297947
arousal,emg_existing_22,16,physio_context_ridge100,6,160,3.227980229258537,3.4607320431669693,0.21009291162539323,0.05114915689473761,1.4830289949963926,1.0360612773664601,1.9924322878622773,1.468299755304692
arousal,emg_existing_22,16,physio_residual_ridge1000,6,160,3.1619098663330076,3.5137422810604497,0.1354168426819464,0.042733545317220255,1.4830289949963926,1.3722194543842636,1.9924322878622773,1.5213099931981724
arousal,emg_existing_22,16,physio_context_ridge1000,6,160,3.1492141604423525,3.3104356252597595,0.16778953836080374,0.013490764885225175,1.4830289949963926,0.3011349724367293,1.9924322878622773,1.3180033373974822
arousal,emg_existing_22,16,physio_similarity_knn64,6,160,2.9767685890197755,3.329905605203415,0.13126850451488065,0.045938820515570314,1.4830289949963926,1.3712836100372547,1.9924322878622773,1.3374733173411377
arousal,emg_existing_22,4,locked_kernel_residual_shrink4,7,280,1.3908922523260117,1.5915792240151727,0.6427790092417068,0.3500810152769947,0.9062636346616835,1.171169150359764,1.5915792240151727,0.0
arousal,emg_existing_22,4,physio_residual_ridge100,7,280,3.7455531094755443,3.9009285004871286,0.6600337875401031,0.10228977409176555,0.9062636346616835,1.449376817444632,1.5915792240151727,2.3093492764719556
arousal,emg_existing_22,4,physio_context_ridge100,7,280,3.6667130844933644,3.7621856080410763,0.641292586221748,0.07981952308775275,0.9062636346616835,1.0562720324292751,1.5915792240151727,2.170606384025904
arousal,emg_existing_22,4,physio_residual_ridge1000,7,280,2.594852123941694,2.791149730497321,0.6693175542752522,0.17727245040594725,0.9062636346616835,1.3836769697863067,1.5915792240151727,1.1995705064821485
arousal,emg_existing_22,4,physio_context_ridge1000,7,280,2.557476566519056,2.6672042744976685,0.6085138524284005,0.04650919613765756,0.9062636346616835,0.3146153175654211,1.5915792240151727,1.0756250504824958
arousal,emg_existing_22,4,physio_similarity_knn64,7,280,2.9384112647601537,3.118426993456704,0.6548799158731958,0.14431129066588558,0.9062636346616835,1.3816862979068882,1.5915792240151727,1.5268477694415312
arousal,emg_existing_22,16,locked_kernel_residual_shrink4,7,160,0.8842392653226853,1.0489021340295022,0.6142722439575454,0.5069599577705918,0.907520660921833,1.0146447093663862,1.0489021340295022,0.0
arousal,emg_existing_22,16,physio_residual_ridge100,7,160,3.710930322110653,3.877837902493028,0.6266914444573567,0.09848498858609205,0.907520660921833,1.444229115277681,1.0489021340295022,2.8289357684635257
arousal,emg_existing_22,16,physio_context_ridge100,7,160,3.617862841486931,3.7238731055205556,0.6048286719624736,0.07707052286481561,0.907520660921833,1.054849856088028,1.0489021340295022,2.6749709714910535
arousal,emg_existing_22,16,physio_residual_ridge1000,7,160,2.5592456638813017,2.770843162063902,0.6401343091523289,0.17296876398267477,0.907520660921833,1.3820127069543107,1.0489021340295022,1.7219410280343999
arousal,emg_existing_22,16,physio_context_ridge1000,7,160,2.487426772713661,2.6053880169762245,0.5634938287772849,0.045273629076035,0.907520660921833,0.3147281084448687,1.0489021340295022,1.5564858829467223
arousal,emg_existing_22,16,physio_similarity_knn64,7,160,2.8983986169099807,3.09230341352128,0.6297114972123483,0.14218262750447344,0.907520660921833,1.3867167409965986,1.0489021340295022,2.043401279491778
arousal,emg_existing_22,4,locked_kernel_residual_shrink4,8,280,1.7831752334322248,2.0668425382065116,0.7234828638562655,0.5621403190600833,2.438383539501997,1.5544054113755463,2.0668425382065116,0.0
arousal,emg_existing_22,4,physio_residual_ridge100,8,280,2.037110952820097,2.4209642259425137,0.5759885550073419,0.4014545668756689,2.438383539501997,1.3994911539149242,2.0668425382065116,0.35412168773600206
arousal,emg_existing_22,4,physio_context_ridge100,8,280,2.2372913318020955,2.5752250753669217,0.46787840790207247,0.267890501572458,2.438383539501997,1.0635224009946702,2.0668425382065116,0.50838253716041
arousal,emg_existing_22,4,physio_residual_ridge1000,8,280,2.0965590757983072,2.4035862193581194,0.6759610132653134,0.41696870344020387,2.438383539501997,1.2533643571538209,2.0668425382065116,0.3367436811516078
arousal,emg_existing_22,4,physio_context_ridge1000,8,280,2.5406066400664193,2.8341679338624424,0.28998896123093576,0.06672515537496482,2.438383539501997,0.40608571638561963,2.0668425382065116,0.7673253956559307
arousal,emg_existing_22,4,physio_similarity_knn64,8,280,2.2605055442878177,2.590719976231981,0.6613003426867733,0.3839241630582878,2.438383539501997,1.296944694231787,2.0668425382065116,0.5238774380254694
arousal,emg_existing_22,16,locked_kernel_residual_shrink4,8,160,1.4750370733439921,1.7514799071268365,0.7521128547201731,0.6702522502213727,2.534997226329843,1.635220275711196,1.7514799071268365,0.0
arousal,emg_existing_22,16,physio_residual_ridge100,8,160,1.9339161343872546,2.33764439642234,0.612139273609092,0.4431084055348761,2.534997226329843,1.4010011479804627,1.7514799071268365,0.5861644892955034
arousal,emg_existing_22,16,physio_context_ridge100,8,160,2.1313349187374113,2.47556388768626,0.5202743537954575,0.3105697080325274,2.534997226329843,1.046591268887199,1.7514799071268365,0.7240839805594232
arousal,emg_existing_22,16,physio_residual_ridge1000,8,160,1.9972867295145988,2.3254120639761955,0.7032696488835943,0.4528590462361154,2.534997226329843,1.255261785988741,1.7514799071268365,0.5739321568493589
arousal,emg_existing_22,16,physio_context_ridge1000,8,160,2.4534778565168383,2.735442992973136,0.375223154637037,0.08565032197902822,2.534997226329843,0.3684468992477664,1.7514799071268365,0.9839630858462995
arousal,emg_existing_22,16,physio_similarity_knn64,8,160,2.1369015261530877,2.5088910227951238,0.6879355982300484,0.4228931849870964,2.534997226329843,1.3224608109120257,1.7514799071268365,0.7574111156682872
arousal,emg_existing_22,4,locked_kernel_residual_shrink4,9,280,1.388268314089094,1.7532609309528606,0.5058059198492804,0.43606287669818694,1.9959109985882917,1.177216841040427,1.7532609309528606,0.0
arousal,emg_existing_22,4,physio_residual_ridge100,9,280,1.1796179405280522,1.574123146759732,0.62597913230044,0.5582467903771401,1.9959109985882917,1.2531207128038209,1.7532609309528606,-0.17913778419312854
arousal,emg_existing_22,4,physio_context_ridge100,9,280,1.2126704829079764,1.6083529933598546,0.6418233708951994,0.45962984074726526,1.9959109985882917,0.8588017246963096,1.7532609309528606,-0.14490793759300602
arousal,emg_existing_22,4,physio_residual_ridge1000,9,280,1.2897692007677897,1.690794665790805,0.5779385535491549,0.5069685152494599,1.9959109985882917,1.2741930710751521,1.7532609309528606,-0.062466265162055556
arousal,emg_existing_22,4,physio_context_ridge1000,9,280,1.530009584767478,1.9016725851549918,0.5756060856106504,0.16585368613305193,1.9959109985882917,0.31293766714190324,1.7532609309528606,0.1484116542021312
arousal,emg_existing_22,4,physio_similarity_knn64,9,280,1.3281580763203757,1.6613967143354598,0.5635246370965963,0.5198957712974507,1.9959109985882917,1.328750292878592,1.7532609309528606,-0.09186421661740085
arousal,emg_existing_22,16,locked_kernel_residual_shrink4,9,160,1.4482894510030746,1.7910370740065358,0.4502996276292438,0.4026004404418655,1.9700491745131639,1.2184559941841409,1.7910370740065358,0.0
arousal,emg_existing_22,16,physio_residual_ridge100,9,160,1.1476327821612358,1.553007928113377,0.6195741964213308,0.5619357567692059,1.9700491745131639,1.2673478228867672,1.7910370740065358,-0.2380291458931587
arousal,emg_existing_22,16,physio_context_ridge100,9,160,1.1667363151907921,1.5757628390161709,0.6399648100176287,0.46564446659961395,1.9700491745131639,0.8581094562318425,1.7910370740065358,-0.2152742349903649
arousal,emg_existing_22,16,physio_residual_ridge1000,9,160,1.2463386297225951,1.6658391047756276,0.5677438885134328,0.5115229877647106,1.9700491745131639,1.2990551832740995,1.7910370740065358,-0.1251979692309082
arousal,emg_existing_22,16,physio_context_ridge1000,9,160,1.4932519376277924,1.8656251926470302,0.5590398798359282,0.16413616396977393,1.9700491745131639,0.3102899336419607,1.7910370740065358,0.07458811864049442
arousal,emg_existing_22,16,physio_similarity_knn64,9,160,1.3526718661189079,1.6805269153632283,0.5410831259917654,0.5018060194644002,1.9700491745131639,1.3343116657858967,1.7910370740065358,-0.11051015864330749
valence,eeg_entropy_complexity,4,locked_kernel_residual_shrink4,1,280,1.072295168893678,1.2721289664960935,0.875763890748786,0.8664878366954897,2.485465402154318,2.412565809960817,1.2721289664960935,0.0
valence,eeg_entropy_complexity,4,physio_residual_ridge100,1,280,1.0607784684215273,1.2778327164262318,0.8593446884989596,0.8552644028225874,2.485465402154318,2.258748779041961,1.2721289664960935,0.005703749930138224
valence,eeg_entropy_complexity,4,physio_context_ridge100,1,280,1.6746660795594965,2.0749834206321762,0.6949631623727277,0.5662375485387976,2.485465402154318,1.6269584798858427,1.2721289664960935,0.8028544541360827
valence,eeg_entropy_complexity,4,physio_residual_ridge1000,1,280,1.033120448248727,1.2893703677188357,0.8904920600520371,0.8653470979431868,2.485465402154318,2.413582923968704,1.2721289664960935,0.017241401222742203
valence,eeg_entropy_complexity,4,physio_context_ridge1000,1,280,1.7676339302744184,2.124246433159225,0.7507954360553805,0.3048380612438639,2.485465402154318,0.5301925961656514,1.2721289664960935,0.8521174666631313
valence,eeg_entropy_complexity,4,physio_similarity_knn64,1,280,1.0408537622009004,1.2655719894037774,0.8867735858263913,0.8718605978787131,2.485465402154318,2.4722227566753214,1.2721289664960935,-0.006556977092316174
valence,eeg_entropy_complexity,16,locked_kernel_residual_shrink4,1,160,1.1177662901580334,1.2918455843414494,0.8527779018748406,0.8477638672748499,2.3947860029656103,2.275336978464263,1.2918455843414494,0.0
valence,eeg_entropy_complexity,16,physio_residual_ridge100,1,160,1.0647453837096692,1.296477108981497,0.8447063273658215,0.8414225712761512,2.3947860029656103,2.204448911133602,1.2918455843414494,0.0046315246400476795
valence,eeg_entropy_complexity,16,physio_context_ridge100,1,160,1.6929385578259826,2.1089275915288024,0.6686235273070039,0.5411153694215433,2.3947860029656103,1.6376886300449967,1.2918455843414494,0.817082007187353
valence,eeg_entropy_complexity,16,physio_residual_ridge1000,1,160,1.0596901312470437,1.3081113957943766,0.8788381253655239,0.8519681591420746,2.3947860029656103,2.3396564247919414,1.2918455843414494,0.01626581145292727
valence,eeg_entropy_complexity,16,physio_context_ridge1000,1,160,1.670283818244934,2.0510710471518556,0.7505068184425112,0.2983508651244516,2.3947860029656103,0.49764238955592227,1.2918455843414494,0.7592254628104063
valence,eeg_entropy_complexity,16,physio_similarity_knn64,1,160,1.0797636426985264,1.2919758796469303,0.8739443141592016,0.857122937205563,2.3947860029656103,2.39226313148037,1.2918455843414494,0.00013029530548092083
valence,eeg_entropy_complexity,4,locked_kernel_residual_shrink4,2,280,1.1485274795975005,1.5350333450049929,0.8514844443660244,0.8374937693853327,2.8207300220231732,2.5280110092687766,1.5350333450049929,0.0
valence,eeg_entropy_complexity,4,physio_residual_ridge100,2,280,1.0439893748079028,1.4425147309006443,0.8603100927977477,0.8524438692403853,2.8207300220231732,2.476866004109628,1.5350333450049929,-0.09251861410434858
valence,eeg_entropy_complexity,4,physio_context_ridge100,2,280,1.3835647429738727,1.725322500453083,0.8443720327498588,0.7328855683485079,2.8207300220231732,1.7145653100466647,1.5350333450049929,0.1902891554480901
valence,eeg_entropy_complexity,4,physio_residual_ridge1000,2,280,1.1314592297588075,1.5052224214612815,0.8579637454036044,0.8403265782019147,2.8207300220231732,2.463521586864659,1.5350333450049929,-0.0298109235437114
valence,eeg_entropy_complexity,4,physio_context_ridge1000,2,280,2.2155699150902883,2.5721917392361138,0.626247806767771,0.2769617048987262,2.8207300220231732,0.717343830939711,1.5350333450049929,1.0371583942311209
valence,eeg_entropy_complexity,4,physio_similarity_knn64,2,280,1.1424104873623167,1.518646808018211,0.8548505398129386,0.8374649358383832,2.8207300220231732,2.464060812182459,1.5350333450049929,-0.01638653698678194
valence,eeg_entropy_complexity,16,locked_kernel_residual_shrink4,2,160,1.1360493179410696,1.530883853131805,0.8450811566350523,0.8373568671030166,2.8481833574227626,2.5064727169813463,1.530883853131805,0.0
valence,eeg_entropy_complexity,16,physio_residual_ridge100,2,160,1.0907245948910713,1.4749479068135871,0.855525461146276,0.845523644091561,2.8481833574227626,2.44335305511861,1.530883853131805,-0.055935946318217855
valence,eeg_entropy_complexity,16,physio_context_ridge100,2,160,1.4201243564486503,1.756529014643825,0.8403020153996047,0.7220914871403222,2.8481833574227626,1.6748182531150242,1.530883853131805,0.22564516151202008
valence,eeg_entropy_complexity,16,physio_residual_ridge1000,2,160,1.159038133919239,1.514655944748801,0.8551618068906736,0.8388135003370016,2.8481833574227626,2.450859969933387,1.530883853131805,-0.01622790838300392
valence,eeg_entropy_complexity,16,physio_context_ridge1000,2,160,2.2618648558855057,2.6061680640453386,0.6219765871566142,0.2646189770207754,2.8481833574227626,0.6898289683421501,1.530883853131805,1.0752842109135337
valence,eeg_entropy_complexity,16,physio_similarity_knn64,2,160,1.1628503903746605,1.5223977617854056,0.8531609263079525,0.8374828725505433,2.8481833574227626,2.457560244873319,1.530883853131805,-0.008486091346399327
valence,eeg_entropy_complexity,4,locked_kernel_residual_shrink4,3,280,1.1203427876744951,1.3350379426945653,0.8662834626497895,0.8610895514657134,2.6389908978970866,2.416421614389839,1.3350379426945653,0.0
valence,eeg_entropy_complexity,4,physio_residual_ridge100,3,280,1.701203408411571,2.0966593337032413,0.8485486996320021,0.7241540770815713,2.6389908978970866,2.5767690425030056,1.3350379426945653,0.761621391008676
valence,eeg_entropy_complexity,4,physio_context_ridge100,3,280,1.6824036896228791,1.990433336027047,0.8400046509772655,0.6691349984551614,2.6389908978970866,1.8072099542351119,1.3350379426945653,0.6553953933324816
valence,eeg_entropy_complexity,4,physio_residual_ridge1000,3,280,1.4631353838103158,1.7943685829999816,0.849198473358778,0.7725148096357556,2.6389908978970866,2.4394948519456556,1.3350379426945653,0.45933064030541626
valence,eeg_entropy_complexity,4,physio_context_ridge1000,3,280,2.013866194656917,2.328268696772443,0.688546795981885,0.3135219421421737,2.6389908978970866,0.6812493942457032,1.3350379426945653,0.9932307540778775
valence,eeg_entropy_complexity,4,physio_similarity_knn64,3,280,1.1021697197641644,1.3047997495685606,0.8750507698934319,0.8669257616232131,2.6389908978970866,2.401455312913279,1.3350379426945653,-0.03023819312600473
valence,eeg_entropy_complexity,16,locked_kernel_residual_shrink4,3,160,1.1376948937773705,1.36204564889078,0.8605779657212421,0.8562683923365364,2.664318627717037,2.4100973053048143,1.36204564889078,0.0
valence,eeg_entropy_complexity,16,physio_residual_ridge100,3,160,1.6184117764234542,2.020994163903009,0.8472569036160508,0.7390350792911399,2.664318627717037,2.5620155786107572,1.36204564889078,0.658948515012229
valence,eeg_entropy_complexity,16,physio_context_ridge100,3,160,1.6859483793377876,1.9634171802624678,0.8340677272817393,0.6753096583361362,2.664318627717037,1.8040197610119195,1.36204564889078,0.6013715313716879
valence,eeg_entropy_complexity,16,physio_residual_ridge1000,3,160,1.4135071113705635,1.7315123019136807,0.8502175331683952,0.786184565460212,2.664318627717037,2.4332706101312964,1.36204564889078,0.3694666530229007
valence,eeg_entropy_complexity,16,physio_context_ridge1000,3,160,2.0377240389585496,2.3527635866369367,0.6673252545656891,0.2977906859927151,2.664318627717037,0.6601572345930573,1.36204564889078,0.9907179377461568
valence,eeg_entropy_complexity,16,physio_similarity_knn64,3,160,1.0705216236412525,1.2800184462319528,0.8795082488523737,0.8741328274627652,2.664318627717037,2.427958931578723,1.36204564889078,-0.08202720265882713
valence,eeg_entropy_complexity,4,locked_kernel_residual_shrink4,5,280,1.2925389451639993,1.5722908005705643,0.8459555685916479,0.8304974039652022,2.903444031645515,2.465679724603826,1.5722908005705643,0.0
valence,eeg_entropy_complexity,4,physio_residual_ridge100,5,280,1.229690033197403,1.48088086646571,0.8645982824152285,0.8475769285336047,2.903444031645515,2.428906732318439,1.5722908005705643,-0.0914099341048542
valence,eeg_entropy_complexity,4,physio_context_ridge100,5,280,1.4205288005726677,1.713860959066835,0.8699995518137461,0.7379403031646068,2.903444031645515,1.6372299644890227,1.5722908005705643,0.14157015849627075
valence,eeg_entropy_complexity,4,physio_residual_ridge1000,5,280,1.2357290910823004,1.499674889455548,0.8603563468933221,0.8420318226170127,2.903444031645515,2.39955835342116,1.5722908005705643,-0.0726159111150162
valence,eeg_entropy_complexity,4,physio_context_ridge1000,5,280,2.2214090611253465,2.5374965644015335,0.866926572305897,0.2634036570285194,2.903444031645515,0.4573802405630459,1.5722908005705643,0.9652057638309692
valence,eeg_entropy_complexity,4,physio_similarity_knn64,5,280,1.2622779054301125,1.5289555249908808,0.8566160765274239,0.8361088253259822,2.903444031645515,2.3975477731384793,1.5722908005705643,-0.04333527557968342
valence,eeg_entropy_complexity,16,locked_kernel_residual_shrink4,5,160,1.3068892888724803,1.57489096775959,0.8353783744855396,0.8292822054667693,2.8526029779834423,2.527958755954342,1.57489096775959,0.0
valence,eeg_entropy_complexity,16,physio_residual_ridge100,5,160,1.2252019591629506,1.4774421923808623,0.8578548386820666,0.8450705967216601,2.8526029779834423,2.4327361320818186,1.57489096775959,-0.09744877537872765
valence,eeg_entropy_complexity,16,physio_context_ridge100,5,160,1.3806506790220738,1.6825662057613353,0.8639957067926625,0.7389548973244099,2.8526029779834423,1.6257875521001615,1.57489096775959,0.10767523800174539
valence,eeg_entropy_complexity,16,physio_residual_ridge1000,5,160,1.2268152751028538,1.491209719836102,0.8542688700388752,0.8414385011281142,2.8526029779834423,2.421230751982328,1.57489096775959,-0.08368124792348786
valence,eeg_entropy_complexity,16,physio_context_ridge1000,5,160,2.1461859330534936,2.4791913454960848,0.8635038905773035,0.26786374090548315,2.8526029779834423,0.4564639485321558,1.57489096775959,0.9043003777364949
valence,eeg_entropy_complexity,16,physio_similarity_knn64,5,160,1.2486251264810562,1.51542395870237,0.8508421041539888,0.8366270517416238,2.8526029779834423,2.4227006452617723,1.57489096775959,-0.05946700905722002
valence,eeg_entropy_complexity,4,locked_kernel_residual_shrink4,6,280,0.832848561661584,1.0214791573204773,0.9519488108605514,0.9329699869158283,3.0517622042060233,2.4995573547084216,1.0214791573204773,0.0
valence,eeg_entropy_complexity,4,physio_residual_ridge100,6,280,0.984106827207974,1.1587778462637255,0.9411985052661628,0.9112717868758344,3.0517622042060233,2.4006267554709604,1.0214791573204773,0.13729868894324815
valence,eeg_entropy_complexity,4,physio_context_ridge100,6,280,1.507726947750364,1.6811435391325982,0.925094910164324,0.7623043207177617,3.0517622042060233,1.6052759844721294,1.0214791573204773,0.6596643818121208
valence,eeg_entropy_complexity,4,physio_residual_ridge1000,6,280,0.9534448385238647,1.1056039908651563,0.9508427184067523,0.9174710007979371,3.0517622042060233,2.341507710053223,1.0214791573204773,0.08412483354467892
valence,eeg_entropy_complexity,4,physio_context_ridge1000,6,280,2.4817934393882752,2.686726489928722,0.8499672426996417,0.24099464659171801,3.0517622042060233,0.44180090039171965,1.0214791573204773,1.6652473326082449
valence,eeg_entropy_complexity,4,physio_similarity_knn64,6,280,0.9540156258004052,1.0958078922653485,0.9527507039806477,0.9187494475595085,3.0517622042060233,2.334961114522539,1.0214791573204773,0.07432873494487113
valence,eeg_entropy_complexity,16,locked_kernel_residual_shrink4,6,160,0.7246319077908993,0.9568499710981101,0.9556674087412931,0.9444799421685084,3.0824034352271283,2.6436519315645315,0.9568499710981101,0.0
valence,eeg_entropy_complexity,16,physio_residual_ridge100,6,160,0.980740737915039,1.1732419627187862,0.9414975583626201,0.9103645670840648,3.0824034352271283,2.4086412921502283,0.9568499710981101,0.21639199162067613
valence,eeg_entropy_complexity,16,physio_context_ridge100,6,160,1.5327118307352066,1.7028117686355564,0.9246601691944396,0.7606647715427016,3.0824034352271283,1.6166586677948391,0.9568499710981101,0.7459617975374463
valence,eeg_entropy_complexity,16,physio_residual_ridge1000,6,160,0.9563903875648976,1.1239072326931652,0.9514957820463522,0.9156934225773036,3.0824034352271283,2.3389623171067178,0.9568499710981101,0.16705726159505507
valence,eeg_entropy_complexity,16,physio_context_ridge1000,6,160,2.5302833020687103,2.7211254349007907,0.8571611446500783,0.2357769567436723,3.0824034352271283,0.43231111427738256,0.9568499710981101,1.7642754638026807
valence,eeg_entropy_complexity,16,physio_similarity_knn64,6,160,0.9571329474449157,1.115642832890792,0.9536448274937599,0.9165917573757355,3.0824034352271283,2.3265436385386016,0.9568499710981101,0.15879286179268182
valence,eeg_entropy_complexity,4,locked_kernel_residual_shrink4,7,280,0.7324643343687057,0.8951171357021535,0.9325956548460392,0.9107664464400075,1.8886881312548292,2.321426521914342,0.8951171357021535,0.0
valence,eeg_entropy_complexity,4,physio_residual_ridge100,7,280,0.8390709455524172,0.9863329341508222,0.939304602562098,0.8994617702872904,1.8886881312548292,2.453024284130187,0.8951171357021535,0.09121579844866878
valence,eeg_entropy_complexity,4,physio_context_ridge100,7,280,0.5874971883637564,0.7214472525961078,0.9351138972886386,0.9153822034825195,1.8886881312548292,1.5940251248584487,0.8951171357021535,-0.1736698831060457
valence,eeg_entropy_complexity,4,physio_residual_ridge1000,7,280,0.8367605456284114,0.9980715875256605,0.9335963932805142,0.8983150016404093,1.8886881312548292,2.4954319969288727,0.8951171357021535,0.10295445182350704
valence,eeg_entropy_complexity,4,physio_context_ridge1000,7,280,1.2917805697236742,1.5163186070372174,0.8680911137421733,0.3921066316155561,1.8886881312548292,0.45227455304030717,0.8951171357021535,0.621201471335064
valence,eeg_entropy_complexity,4,physio_similarity_knn64,7,280,0.8727594801357814,1.0387154768463631,0.9290800746922024,0.8911148289982102,1.8886881312548292,2.5160238037025247,0.8951171357021535,0.14359834114420966
valence,eeg_entropy_complexity,16,locked_kernel_residual_shrink4,7,160,0.6376228511333466,0.7786949439375338,0.9340190526127409,0.9267196794873945,1.9032866310674286,2.156779798785939,0.7786949439375338,0.0
valence,eeg_entropy_complexity,16,physio_residual_ridge100,7,160,0.8407412022352219,0.9948375448605584,0.9375851109909804,0.8985707328826201,1.9032866310674286,2.45667904280105,0.7786949439375338,0.21614260092302462
valence,eeg_entropy_complexity,16,physio_context_ridge100,7,160,0.6015917256474494,0.7348042118176055,0.9348498903352219,0.9135960576169763,1.9032866310674286,1.604308401968677,0.7786949439375338,-0.04389073211992833
valence,eeg_entropy_complexity,16,physio_residual_ridge1000,7,160,0.8497832044959068,1.009760313055288,0.9324416359217537,0.8974409214272437,1.9032866310674286,2.5136945457107402,0.7786949439375338,0.2310653691177541
valence,eeg_entropy_complexity,16,physio_context_ridge1000,7,160,1.296592329442501,1.5271286820035157,0.8697564882062773,0.39237570793964277,1.9032866310674286,0.4548690442498639,0.7786949439375338,0.7484337380659819
valence,eeg_entropy_complexity,16,physio_similarity_knn64,7,160,0.8809352174401284,1.0462490701495883,0.9277854628077669,0.8908382462394021,1.9032866310674286,2.529395629855188,0.7786949439375338,0.26755412621205454
valence,eeg_entropy_complexity,4,locked_kernel_residual_shrink4,8,280,0.9591058616127287,1.2695654251194775,0.8913320059841794,0.8800224033540138,2.6986391128167706,2.457476851963525,1.2695654251194775,0.0
valence,eeg_entropy_complexity,4,physio_residual_ridge100,8,280,1.0024817313466754,1.2993279947290166,0.8909935171708946,0.8733236223689983,2.6986391128167706,2.420292262663236,1.2695654251194775,0.029762569609539158
valence,eeg_entropy_complexity,4,physio_context_ridge100,8,280,1.3283341705799103,1.657788323809962,0.8535508553575307,0.7261594564463714,2.6986391128167706,1.5819333943742413,1.2695654251194775,0.38822289869048454
valence,eeg_entropy_complexity,4,physio_residual_ridge1000,8,280,0.9866116898400443,1.276084899870635,0.8956878656665013,0.8768678620584299,2.6986391128167706,2.3987797575240575,1.2695654251194775,0.006519474751157439
valence,eeg_entropy_complexity,4,physio_context_ridge1000,8,280,2.089029049873352,2.4242499871011476,0.7700094565862615,0.2375134505463851,2.6986391128167706,0.4404939632402304,1.2695654251194775,1.1546845619816701
valence,eeg_entropy_complexity,4,physio_similarity_knn64,8,280,0.9955108029501779,1.2979389031445316,0.8939882257641212,0.8730663566618491,2.6986391128167706,2.4014436580193745,1.2695654251194775,0.02837347802505419
valence,eeg_entropy_complexity,16,locked_kernel_residual_shrink4,8,160,0.879137921333313,1.1851479095623938,0.9047559729066014,0.8915129490699991,2.6738315204963827,2.385609570411342,1.1851479095623938,0.0
valence,eeg_entropy_complexity,16,physio_residual_ridge100,8,160,0.9264542683959007,1.2150165225673621,0.9081804997314054,0.8874682183110139,2.6738315204963827,2.397208311878693,1.1851479095623938,0.029868613004968347
valence,eeg_entropy_complexity,16,physio_context_ridge100,8,160,1.305672751367092,1.6197009504684712,0.8682212497258692,0.7336176117696119,2.6738315204963827,1.5561070464209275,1.1851479095623938,0.4345530409060774
valence,eeg_entropy_complexity,16,physio_residual_ridge1000,8,160,0.9159361854195595,1.1935822894210035,0.9122645594416409,0.8906171516969272,2.6738315204963827,2.3777255303707494,1.1851479095623938,0.00843437985860973
valence,eeg_entropy_complexity,16,physio_context_ridge1000,8,160,2.1120462357997893,2.409871984182612,0.7606379811017732,0.23374112981158632,2.6738315204963827,0.4355174172248595,1.1851479095623938,1.2247240746202184
valence,eeg_entropy_complexity,16,physio_similarity_knn64,8,160,0.9323376342654228,1.219022409421577,0.9103844938623907,0.8864117141076455,2.6738315204963827,2.3819708000661857,1.1851479095623938,0.033874499859183116
valence,eeg_entropy_complexity,4,locked_kernel_residual_shrink4,9,280,0.9529117597000939,1.2281022364247598,0.8949790703304583,0.8808660817809078,2.5953230108432064,2.4005414773467306,1.2281022364247598,0.0
