test_subject,scope,model_group,task,n,subjects,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,mcc,cohen_kappa,auroc,average_precision,true_high_rate,pred_high_rate,majority_class_accuracy,accuracy_lift_vs_majority,valence_mae_score,valence_rmse_score,valence_pearson_score,valence_spearman_score,valence_true_score_std,valence_pred_score_std,valence_pred_over_true_std_ratio,valence_mae_deviation,valence_rmse_deviation,valence_pearson_deviation,valence_spearman_deviation,valence_sign_accuracy_deviation,valence_true_deviation_std,valence_pred_deviation_std,valence_pred_over_true_deviation_std_ratio,valence_mean_abs_true_deviation,valence_mean_abs_pred_deviation,arousal_mae_score,arousal_rmse_score,arousal_pearson_score,arousal_spearman_score,arousal_true_score_std,arousal_pred_score_std,arousal_pred_over_true_std_ratio,arousal_mae_deviation,arousal_rmse_deviation,arousal_pearson_deviation,arousal_spearman_deviation,arousal_sign_accuracy_deviation,arousal_true_deviation_std,arousal_pred_deviation_std,arousal_pred_over_true_deviation_std_ratio,arousal_mean_abs_true_deviation,arousal_mean_abs_pred_deviation,dimension_hamming_accuracy,both_dimensions_correct_rate,only_valence_correct_rate,only_arousal_correct_rate,neither_dimension_correct_rate,true_rate_LV_LA,pred_rate_LV_LA,true_rate_LV_HA,pred_rate_LV_HA,true_rate_HV_LA,pred_rate_HV_LA,true_rate_HV_HA,pred_rate_HV_HA
33,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.75,0.75,0.6272727272727273,0.75,0.6342857142857142,0.7885714285714286,0.3567530340063379,0.30434782608695654,0.8482142857142857,0.3988095238095238,0.125,0.3125,0.875,-0.125,,,,,,,,,,,,,,,,,,1.411063570281889,1.604520397172189,0.5586688483205171,0.5831426891231309,1.6366767968966873,1.6442575493076483,1.004631795614339,1.4110635702818888,1.604520397172189,0.16200643415000526,0.17835212246109816,0.625,1.5470529366384678,0.038854545616714524,0.02511520110043226,1.466733870967742,0.2796230066244019,,,,,,,,,,,,,
33,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.5625,0.53125,0.4580357142857143,0.53125,0.43346508563899866,0.5620059288537549,0.39869733530588436,0.3654390934844193,,,,,0.5,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,0.5625,0.25,0.1875,0.0,0.5,0.21875,0.09375,0.25,0.375,0.46875,0.03125,0.0625
34,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.78125,0.8409090909090908,0.7941176470588236,0.8409090909090908,0.7757757757757757,0.7889139139139139,0.6333004963811235,0.5725190839694656,0.9636363636363636,0.9283119658119658,0.3125,0.53125,0.6875,0.09375,0.9967085507822134,1.2491235565038925,0.8750123912990738,0.8727975210338648,2.060605190229317,2.200262035261884,1.0677746740101908,0.9967085507822134,1.2491235565038925,0.0224228469758785,-0.08543404851423957,0.78125,1.0638972447601784,0.17065907296036617,0.16040935701330383,1.164818548387097,0.26122392607776973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.84375,0.8236714975845411,0.8045454545454545,0.8236714975845411,0.8128654970760234,0.846125730994152,0.6279257387790121,0.6261682242990654,0.9178743961352657,0.7151946818613485,0.28125,0.3125,0.71875,0.125,,,,,,,,,,,,,,,,,,1.1600709304525516,1.349068122103771,0.8439720073345703,0.8741860288347462,2.373148949707961,1.6287413138412241,0.6863207275889572,1.1600709304525514,1.349068122103771,-0.3226952598359122,-0.4076619941967958,0.65625,1.2872001029750018,0.1099519832609538,0.08541949538905817,1.1975806451612905,0.2275017998309623,,,,,,,,,,,,,
34,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.65625,0.6892857142857143,0.6601190476190476,0.6892857142857143,0.6352766798418972,0.635844861660079,0.5674486803519062,0.523680649526387,,,,,0.46875,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125,0.65625,0.125,0.1875,0.03125,0.46875,0.21875,0.21875,0.25,0.25,0.46875,0.0625,0.0625
35,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.875,0.8947368421052632,0.8823529411764706,0.8947368421052632,0.8745098039215686,0.8759803921568627,0.7769911005144381,0.752895752895753,0.979757085020243,0.9674927636466099,0.40625,0.53125,0.59375,0.28125,0.7295224809476575,0.8820046170664615,0.9220175267770148,0.9124131535247242,2.1999644883497553,2.200906545183539,1.0004282145633587,0.7295224809476575,0.8820046170664615,-0.1328045434695433,-0.06818181818181818,0.5625,0.8615394651342101,0.04686274178610423,0.05439419049567229,0.7444556451612903,0.07796612522375915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.84375,0.8236714975845411,0.8045454545454545,0.8236714975845411,0.8128654970760234,0.846125730994152,0.6279257387790121,0.6261682242990654,0.855072463768116,0.8554062126642772,0.28125,0.3125,0.71875,0.125,,,,,,,,,,,,,,,,,,1.230316068785278,1.6245358867355366,0.5309559320714912,0.5073637089550166,1.5783570373967988,1.6771695491758198,1.062604663860422,1.230316068785278,1.6245358867355366,-0.36163005909178836,-0.3466226758211065,0.40625,1.5253824941246354,0.13433674113027153,0.08806757757323988,1.1804435483870968,0.12512944049654867,,,,,,,,,,,,,
35,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.71875,0.5634469696969697,0.5997023809523809,0.5634469696969697,0.5706018518518519,0.7256944444444444,0.6003135264182881,0.5891583452211127,,,,,0.375,0.34375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.859375,0.71875,0.15625,0.125,0.0,0.34375,0.21875,0.25,0.25,0.375,0.46875,0.03125,0.0625
36,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.875,0.8947368421052632,0.8823529411764706,0.8947368421052632,0.8745098039215686,0.8759803921568627,0.7769911005144381,0.752895752895753,0.9757085020242915,0.9627308588847051,0.40625,0.53125,0.59375,0.28125,0.7425713367921647,0.9154511704782652,0.9612700218281908,0.9551798010207506,2.813020785116953,2.2408476010813416,0.7965983091686898,0.7425713367921647,0.9154511704782652,0.4057898666330222,0.2544687968621556,0.53125,0.9870053317530504,0.3570532134983792,0.36175408785669305,0.871975806451613,0.2949413153235923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.84375,0.8319838056680162,0.8416666666666667,0.8319838056680162,0.8358974358974359,0.8426282051282052,0.6735808793898638,0.6721311475409837,0.9352226720647774,0.8962279398514216,0.40625,0.375,0.59375,0.25,,,,,,,,,,,,,,,,,,1.3507095405905156,1.5187716086350695,0.8189391917410787,0.8270346008114632,2.54644359843292,1.693744145320107,0.6651410407682977,1.3507095405905156,1.5187716086350695,0.1656893580265285,0.15249266862170086,0.6875,1.5074025758264082,0.5309248790761525,0.3522117366588216,1.3986895161290323,0.5830780442427554,,,,,,,,,,,,,
36,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.71875,0.7583333333333333,0.748015873015873,0.7583333333333333,0.7425438596491228,0.6969298245614035,0.6171448940411945,0.6060191518467852,,,,,0.3125,0.40625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.859375,0.71875,0.15625,0.125,0.0,0.28125,0.1875,0.3125,0.28125,0.3125,0.4375,0.09375,0.09375
37,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.75,0.8260869565217391,0.7647058823529411,0.8260869565217391,0.7408906882591093,0.7621457489878543,0.5875955600576714,0.5133079847908746,0.9710144927536232,0.9435897435897436,0.28125,0.53125,0.71875,0.03125,1.1102443006788536,1.2157034446281267,0.9317726689871271,0.9303437011441998,1.1520192869479227,2.206798820792331,1.9155919052683137,1.1102443006788536,1.2157034446281267,0.06367062268424731,0.011182401654439613,0.5625,1.2103811796934416,0.05753012165516934,0.04753058178721244,1.122983870967742,0.06712822156787893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.75,0.7363636363636363,0.7166666666666667,0.7363636363636363,0.722943722943723,0.7554112554112554,0.4526019054848144,0.4482758620689655,0.8499999999999999,0.6795921184079079,0.3125,0.375,0.6875,0.0625,,,,,,,,,,,,,,,,,,1.2618010636583947,1.4743263725438047,0.5232257695628161,0.5735478309100441,1.346291201783626,1.6302633165489766,1.210929191535918,1.2618010636583947,1.4743263725438047,0.24293198433816834,0.1745027960770457,0.5,1.513886625498777,0.49777227497979765,0.32880419616328194,1.2988911290322582,0.5423968716024079,,,,,,,,,,,,,
37,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.53125,0.590029761904762,0.5376984126984127,0.590029761904762,0.503219696969697,0.5077414772727273,0.42450650255352007,0.37823834196891193,,,,,0.5,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.53125,0.21875,0.21875,0.03125,0.5,0.1875,0.21875,0.28125,0.1875,0.4375,0.09375,0.09375
38,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.8125,0.8354978354978355,0.803921568627451,0.8354978354978355,0.8056680161943319,0.8170546558704452,0.6386392673039035,0.6175298804780877,0.9307359307359309,0.8846060505151415,0.34375,0.46875,0.65625,0.15625,1.205180282443925,1.4413274558015003,0.743274978666733,0.7824965249812396,1.911110606427582,2.082551982452524,1.089707720446555,1.205180282443925,1.4413274558015003,0.43438081457601674,0.44275370635598404,0.65625,1.5946821551965669,0.594018410921641,0.37249956612704893,1.385584677419355,0.5336322326631177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.90625,0.8916666666666666,0.9069264069264069,0.8916666666666666,0.8981972428419936,0.905355249204666,0.7984472665856134,0.7966101694915254,0.9624999999999999,0.9349278036778036,0.375,0.34375,0.625,0.28125,,,,,,,,,,,,,,,,,,1.1200109293388296,1.3574465671107203,0.7381471770569646,0.7334501641651251,1.984313483298443,1.6891974068143911,0.851275476899777,1.1200109293388296,1.3574465671107203,0.20367206721750528,0.1444281524926686,0.53125,1.3855566244123854,0.3308838861238431,0.23880935668286538,1.1134072580645162,0.31902043406314673,,,,,,,,,,,,,
38,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.71875,0.7818181818181819,0.6765491452991452,0.7818181818181819,0.701207729468599,0.7140096618357489,0.6036956179656671,0.5960729312762973,,,,,0.34375,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.859375,0.71875,0.09375,0.1875,0.0,0.3125,0.25,0.34375,0.28125,0.3125,0.40625,0.03125,0.0625
39,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.9375,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9375,0.9375,0.8823529411764706,0.8754863813229572,0.9686274509803922,0.9623172579054932,0.46875,0.53125,0.53125,0.40625,0.9887631935442235,1.1678638395953889,0.9260049113203697,0.8948165208841761,2.822205476218909,2.1710804473526313,0.7692850381186981,0.9887631935442235,1.1678638395953889,0.017042991903842362,0.06524926686217009,0.5,1.1533481731760573,0.04980258242694361,0.04318087424524677,0.9924395161290323,0.05380658827044961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.90625,0.9009661835748792,0.8772727272727273,0.9009661835748792,0.887719298245614,0.9076754385964912,0.777878154009821,0.7757009345794392,0.932367149758454,0.932367149758454,0.28125,0.3125,0.71875,0.1875,,,,,,,,,,,,,,,,,,1.6432751821600755,1.96145911890794,0.7869482819962943,0.6339071782581067,2.9379986278928043,1.600390568955624,0.5447213466205441,1.6432751821600755,1.9614591189079402,0.4444702808579304,0.35560443738389563,0.65625,1.9867742000953235,0.09234260891446942,0.04647866320691724,1.719758064516129,0.23808313808520082,,,,,,,,,,,,,
39,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.875,0.6765873015873016,0.7166666666666667,0.6765873015873016,0.6928879310344828,0.8883351293103449,0.8167155425219942,0.8131386861313868,,,,,0.4375,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921875,0.875,0.0625,0.03125,0.03125,0.28125,0.21875,0.25,0.25,0.4375,0.46875,0.03125,0.0625
40,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.875,0.8784313725490196,0.8784313725490196,0.8784313725490196,0.875,0.875,0.7568627450980392,0.7509727626459144,0.9529411764705882,0.9500623559447089,0.46875,0.53125,0.53125,0.34375,1.246751999273928,1.459949333335961,0.9293863453195208,0.9113351709210963,3.1991209730174317,2.1632973171492673,0.676216165438769,1.246751999273928,1.459949333335961,-0.3257376006067024,-0.31784437856890463,0.4375,1.4100396784327782,0.06325107121670161,0.0448576534292699,1.2253024193548387,0.08601594521665121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.65625,0.6686274509803922,0.6954545454545455,0.6686274509803922,0.6476476476476476,0.6442067067067067,0.36309228459184417,0.3282442748091603,0.7254901960784313,0.8040472396169547,0.53125,0.3125,0.53125,0.125,,,,,,,,,,,,,,,,,,2.4662555678719125,2.874371235338497,0.4554829999979927,0.48616526248035913,3.059309562630104,1.6660585689543785,0.5445864613718642,2.4662555678719125,2.874371235338497,-0.09091429747129724,-0.05351906158357771,0.5,2.710396573079377,0.20791287919276383,0.07670939421107294,2.499495967741935,0.2557577643503439,,,,,,,,,,,,,
40,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.5625,0.46416083916083917,0.4401785714285714,0.46416083916083917,0.43065268065268064,0.5542686480186481,0.39165939388253623,0.3769123783031989,,,,,0.40625,0.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765625,0.5625,0.3125,0.09375,0.03125,0.125,0.21875,0.40625,0.25,0.34375,0.46875,0.125,0.0625
41,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.8125,0.8571428571428572,0.8235294117647058,0.8571428571428572,0.8095238095238095,0.8169642857142857,0.6798418006783489,0.632183908045977,0.9350649350649352,0.8221962381053292,0.34375,0.53125,0.65625,0.15625,1.184797706612483,1.5028244278894498,0.7032261675095306,0.7261147818309994,1.325456878778031,2.1023551763291617,1.5861362296944619,1.184797706612483,1.5028244278894498,0.15324764984769998,0.11695692222184378,0.59375,1.5120641797562273,0.38950460679467525,0.25759793268643727,1.2570564516129032,0.3758008014141837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.71875,0.71875,0.5,0.359375,0.41818181818181815,0.8363636363636363,,,,,0.0,0.28125,1.0,-0.28125,,,,,,,,,,,,,,,,,,1.6190684160130644,2.1341148492782613,0.4515341275526817,0.4987125948925867,0.81967981553775,1.840647796008404,2.2455692590143914,1.6190684160130644,2.1341148492782613,0.14340848243584606,0.1438914862610093,0.78125,1.4959771670373037,0.9254791143655724,0.6186452138155368,2.0055443548387095,0.9552506410225623,,,,,,,,,,,,,
41,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.53125,0.5995670995670996,0.4,0.2997835497835498,0.3110079575596817,0.6000497347480106,0.3758973639824771,0.30535455861070915,,,,,0.65625,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765625,0.53125,0.28125,0.1875,0.0,0.65625,0.25,0.0,0.21875,0.34375,0.46875,0.0,0.0625
42,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.96875,0.96875,0.9705882352941176,0.96875,0.9687194525904204,0.9687194525904204,0.9393364366277243,0.9375,0.99609375,0.9963235294117647,0.5,0.53125,0.5,0.46875,0.8282104554920788,1.0307351269338632,0.9525523556638237,0.8922225660402398,2.912795049432761,2.2844280476400587,0.7842735272720767,0.8282104554920788,1.0307351269338632,0.27040179154640076,0.3020527859237536,0.5625,1.05081901849707,0.33707613844366685,0.3207746838513143,0.8825604838709676,0.25630639026726704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.625,0.7,0.6833333333333333,0.7,0.6235294117647059,0.6323529411764706,0.38297084310253526,0.3142857142857143,0.8045454545454546,0.9137009633186536,0.6875,0.375,0.6875,-0.0625,,,,,,,,,,,,,,,,,,1.9452326596374234,2.433518135760527,0.5824820075063449,0.5928091888556063,2.2584476831443316,2.024925370413842,0.8966005214669113,1.9452326596374236,2.433518135760527,-0.07246780997262234,-0.063049853372434,0.65625,1.660115463055621,0.9435555627511494,0.5683674321145503,2.253024193548387,0.9450939114481023,,,,,,,,,,,,,
42,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.59375,0.5705128205128205,0.6388888888888888,0.5705128205128205,0.529040404040404,0.6027462121212122,0.4908560822213166,0.45549738219895286,,,,,0.40625,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.796875,0.59375,0.375,0.03125,0.0,0.09375,0.1875,0.40625,0.28125,0.21875,0.4375,0.28125,0.09375
43,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.96875,0.96875,0.9705882352941176,0.96875,0.9687194525904204,0.9687194525904204,0.9393364366277243,0.9375,0.984375,0.9837863270308124,0.5,0.53125,0.5,0.46875,0.9139589102529027,1.0412730074644283,0.9490968082236652,0.9319569542812706,2.855230945125105,2.203738311153933,0.7718248903528193,0.9139589102529027,1.0412730074644283,-0.006707915774386859,-0.06343968156647299,0.625,1.0277185606429846,0.08728158907078482,0.08492752044498719,0.9420362903225806,0.1482619781507133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.9375,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9375,0.8545454545454545,0.8545454545454545,0.9863636363636363,0.9733333333333334,0.3125,0.3125,0.6875,0.25,,,,,,,,,,,,,,,,,,1.5858100236604347,1.7885078823583012,0.8655479233917603,0.8333310513748615,3.0045538354304786,1.6434832076329227,0.5469974237945066,1.5858100236604349,1.7885078823583012,0.15091062104220404,0.18255131964809382,0.4375,1.802734417937777,0.20493293188306705,0.11367893675507937,1.5972782258064515,0.2811114803999014,,,,,,,,,,,,,
43,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.90625,0.8258928571428572,0.8416666666666667,0.8258928571428572,0.832471264367816,0.9068247126436781,0.8621635098322813,0.8608695652173913,,,,,0.4375,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953125,0.90625,0.0625,0.03125,0.0,0.25,0.21875,0.25,0.25,0.4375,0.46875,0.0625,0.0625
44,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.84375,0.868421052631579,0.8611111111111112,0.868421052631579,0.8435972629521017,0.8445136852394917,0.7294955398698875,0.6946564885496183,0.951417004048583,0.9199453324453324,0.40625,0.5625,0.59375,0.25,1.2755826416847151,1.5263692261032427,0.8032246749291811,0.8046738896602781,2.2878756522153907,2.179531274541275,0.9526441143905017,1.2755826416847151,1.5263692261032427,-0.1271075345472346,-0.13380991715991947,0.65625,1.3715575366482073,0.1769483169116302,0.12901268243104475,1.3150201612903225,0.19168805429093794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.90625,0.85,0.94,0.85,0.8798498122653317,0.9009699624530663,0.7848566748139434,0.7623762376237624,0.9636363636363636,0.9488235294117647,0.3125,0.21875,0.6875,0.21875,,,,,,,,,,,,,,,,,,1.7408716865566087,2.2237619407036124,0.6398203554466905,0.5071271233105352,2.8111107680061274,1.6995630554058774,0.6045877219597233,1.7408716865566087,2.2237619407036124,0.4550522543878063,0.2498396124506442,0.6875,2.4099202277826843,0.828175366268962,0.34365260589169155,1.9823588709677418,1.1503066886668494,,,,,,,,,,,,,
44,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.75,0.6458333333333334,0.6388888888888888,0.6458333333333334,0.6127819548872181,0.7182800751879699,0.6901516843563866,0.639943741209564,,,,,0.375,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,0.75,0.09375,0.15625,0.0,0.375,0.21875,0.21875,0.21875,0.3125,0.5625,0.09375,0.0
45,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.875,0.8947368421052632,0.8823529411764706,0.8947368421052632,0.8745098039215686,0.8759803921568627,0.7769911005144381,0.752895752895753,0.9716599190283401,0.9576590076590077,0.40625,0.53125,0.59375,0.28125,0.756697209781122,0.9424650746160378,0.9053603151977103,0.8804373394023588,2.098176291449315,2.1988174088704957,1.047965996866076,0.756697209781122,0.9424650746160378,-0.05356835273110866,0.015582035092251915,0.53125,0.9359767748222355,0.04901577592501468,0.05236858140446016,0.7525201612903227,0.1700890202958179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.8125,0.7922077922077921,0.7922077922077921,0.7922077922077921,0.7922077922077921,0.8125,0.5844155844155844,0.5844155844155844,0.7662337662337663,0.5733667847304211,0.34375,0.34375,0.65625,0.15625,,,,,,,,,,,,,,,,,,1.105852309325492,1.468973229007416,0.6119036970071517,0.6079959259689967,1.6665364532466729,1.6678873207890708,1.0008105838541757,1.1058523093254917,1.468973229007416,0.12435363445542735,0.1198790216747772,0.59375,1.4722953086219466,0.33595668349656943,0.2281856646074579,1.142641129032258,0.4444565524560158,,,,,,,,,,,,,
45,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.6875,0.75,0.78125,0.75,0.6923076923076923,0.6826923076923077,0.632044914251754,0.5844155844155844,,,,,0.4375,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84375,0.6875,0.1875,0.125,0.0,0.4375,0.21875,0.15625,0.25,0.21875,0.4375,0.1875,0.09375
46,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.84375,0.875,0.8529411764705883,0.875,0.8423645320197044,0.8460591133004927,0.7276068751089989,0.6923076923076923,0.95,0.9116732804232803,0.375,0.53125,0.625,0.21875,1.0018659107162904,1.2864922787353388,0.9054770063340088,0.9000147215502807,2.8502672572058922,2.1598821327496838,0.7577823192854733,1.0018659107162904,1.2864922787353388,0.1131546658920182,0.21187683284457476,0.6875,1.28779955889462,0.2027390148488038,0.15743056708504152,1.1199596774193548,0.28074215212843623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.6875,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6875,0.3333333333333333,0.33333333333333337,0.675,0.6012781803542673,0.375,0.375,0.625,0.0625,,,,,,,,,,,,,,,,,,1.4636512522614589,1.9048295889638773,0.4596184907880575,0.45556350646755944,1.885128891481959,1.731187036126705,0.918338817015767,1.4636512522614584,1.9048295889638773,0.24158031158080753,0.2884897360703812,0.6875,1.9285807571028841,0.6859650745833645,0.35568387377952804,1.4858870967741935,0.6163504455623597,,,,,,,,,,,,,
46,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.59375,0.5631313131313131,0.5496031746031746,0.5631313131313131,0.5355214549587951,0.5693734015345269,0.4547717757508197,0.4393530997304582,,,,,0.34375,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765625,0.59375,0.25,0.09375,0.0625,0.34375,0.1875,0.28125,0.28125,0.28125,0.4375,0.09375,0.09375
47,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.8125,0.8299595141700404,0.8196078431372549,0.8299595141700404,0.8117647058823529,0.8139705882352941,0.6494848686351458,0.6293436293436294,0.9433198380566803,0.9270545693622616,0.40625,0.53125,0.59375,0.21875,1.563582136966227,1.8206598486989036,0.8299811360219738,0.8363899650494975,3.1598061649411346,2.1768721316844992,0.6889258448308534,1.563582136966227,1.8206598486989036,-0.1858729106110947,-0.16646806019512772,0.46875,1.813517800521661,0.023312444497652792,0.012854819782267412,1.5519153225806452,0.061671403354271445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.8125,0.803921568627451,0.8354978354978355,0.803921568627451,0.8056680161943319,0.8079453441295545,0.6386392673039035,0.6175298804780877,0.7647058823529411,0.8422089707026186,0.46875,0.34375,0.53125,0.28125,,,,,,,,,,,,,,,,,,2.004277289694728,2.4386000875823,0.5323628184408242,0.4893219704019907,2.7780880903059932,1.5538027752338748,0.5593065175489706,2.004277289694728,2.4386000875823006,0.03626664840115434,0.016495601173020527,0.59375,2.3476946080537613,0.26307595079608953,0.11205714316227332,2.015120967741935,0.20897296626013567,,,,,,,,,,,,,
47,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.65625,0.560290404040404,0.5714285714285714,0.560290404040404,0.5511060259344012,0.6517925247902364,0.5388405910782492,0.5256064690026954,,,,,0.34375,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125,0.65625,0.15625,0.15625,0.03125,0.25,0.21875,0.34375,0.25,0.28125,0.4375,0.125,0.09375
48,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.875,0.8784313725490196,0.8784313725490196,0.8784313725490196,0.875,0.875,0.7568627450980392,0.7509727626459144,0.9568627450980393,0.9588977688977688,0.46875,0.53125,0.53125,0.34375,0.8300921077130998,1.029667761732207,0.910765676421908,0.8959510893564422,2.39057393736316,2.216757516430979,0.92729092448618,0.8300921077130998,1.029667761732207,-0.06117496251210892,-0.06744868035190615,0.5625,0.9610845807699395,0.17731648507944872,0.18449623334630266,0.8351814516129032,0.17330720397722876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.84375,0.8160173160173161,0.8318181818181818,0.8160173160173161,0.82281284606866,0.8418466223698782,0.6476427756840265,0.6460176991150443,0.922077922077922,0.8697116312089574,0.34375,0.3125,0.65625,0.1875,,,,,,,,,,,,,,,,,,1.0910899815504111,1.3341531094858319,0.7880612463030485,0.8326104598924611,2.1485369295173866,1.6916417295265596,0.7873458939827279,1.0910899815504111,1.3341531094858319,0.05914932629084706,0.08724340175953077,0.5,1.300879429561996,0.3279294890986982,0.25208292301836105,1.0493951612903225,0.2541368901769375,,,,,,,,,,,,,
48,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.71875,0.638888888888889,0.674404761904762,0.638888888888889,0.6474537037037037,0.7063368055555556,0.6011458726826036,0.5949367088607596,,,,,0.375,0.34375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.859375,0.71875,0.15625,0.125,0.0,0.28125,0.21875,0.25,0.25,0.375,0.46875,0.09375,0.0625
49,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.75,0.8095238095238095,0.7894736842105263,0.8095238095238095,0.7490196078431373,0.753921568627451,0.5986618327360926,0.5276752767527675,0.8961038961038961,0.7762902435151239,0.34375,0.59375,0.65625,0.09375,0.9067409030166391,1.1414009094637876,0.8405001597848519,0.8102741123205881,1.310638560969423,1.9801375522422584,1.5108189330063084,0.9067409030166391,1.1414009094637876,0.5318030698401276,0.5226877088285343,0.59375,1.3316696325086343,0.7737184790755353,0.5810138342025589,1.1310483870967742,0.6301377349279895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
