target,block,k_calibration,model,label_policy,binary_n,accuracy,balanced_accuracy,macro_f1,auroc,n_low,n_high,true_high_rate,pred_high_rate,lift_vs_fewshot_accuracy,lift_vs_fewshot_balanced_accuracy,lift_vs_fewshot_macro_f1,lift_vs_fewshot_auroc,fewshot_reference_model
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4,midpoint_as_high,2240,0.7071428571428572,0.708625043497138,0.7070298169893359,0.7649773814882566,1082,1158,0.5169642857142858,0.46339285714285716,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4,discard_midpoint,2016,0.7261904761904762,0.7239013326894838,0.7242295351389072,0.7848693038112465,1082,934,0.4632936507936508,0.4523809523809524,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_low,2240,0.6857142857142857,0.6835098097727176,0.6805797270538212,0.7508599742253673,1306,934,0.41696428571428573,0.45625,-0.01383928571428572,-0.01507045394178086,-0.014443872647659894,-0.008442749818823425,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_high,2240,0.7035714285714286,0.7052921251823687,0.7033585959313922,0.7654043717417052,1082,1158,0.5169642857142858,0.45625,-0.0035714285714285587,-0.0033329183147692287,-0.0036712210579437077,0.0004269902534486114,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,discard_midpoint,2016,0.7162698412698413,0.7131214698769429,0.7136727688787186,0.7776393545144015,1082,934,0.4632936507936508,0.44146825396825395,-0.009920634920634885,-0.010779862812540841,-0.010556766260188644,-0.007229949296845062,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,4,stimulus_plus_physio,midpoint_as_low,2240,0.6071428571428571,0.6069794819495591,0.6030301175121072,0.623171427540818,1306,934,0.41696428571428573,0.48125,-0.09241071428571435,-0.09160078176493935,-0.09199348218937387,-0.13613129650337275,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,4,stimulus_plus_physio,midpoint_as_high,2240,0.6294642857142857,0.6302503838921718,0.6294631041553066,0.6592314494682974,1082,1158,0.5169642857142858,0.48125,-0.07767857142857149,-0.07837465960496615,-0.07756671283402927,-0.10574593201995919,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,4,stimulus_plus_physio,discard_midpoint,2016,0.6314484126984127,0.629707655345205,0.6296367176634214,0.6554985810241166,1082,934,0.4632936507936508,0.466765873015873,-0.09474206349206349,-0.09419367734427875,-0.09459281747548576,-0.1293707227871299,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_only,midpoint_as_low,1280,0.6,0.5929507672634271,0.5924692374468635,0.6170101702365729,736,544,0.425,0.4390625,-0.10859375000000004,-0.11960517902813295,-0.11422529520505553,-0.1783700147858056,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_only,midpoint_as_high,1280,0.60390625,0.6037613330365812,0.6035750086589686,0.6539666545193961,613,667,0.52109375,0.5078125,-0.12578125000000007,-0.12630267248105154,-0.1259830806611162,-0.15074558968476615,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_only,discard_midpoint,1157,0.6292134831460674,0.624527696478265,0.6241723095374928,0.6503454562901833,613,544,0.4701815038893691,0.4140017286084702,-0.1123595505617978,-0.11689887007005095,-0.11683655975000706,-0.1735737933019864,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias,midpoint_as_low,1280,0.72890625,0.7359734654731458,0.7278162857978023,0.811725743286445,736,544,0.425,0.51171875,0.020312499999999956,0.023417519181585744,0.02112175314588327,0.016345558264066473,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias,midpoint_as_high,1280,0.73203125,0.7317185616001134,0.731637977773825,0.8130290482817318,613,667,0.52109375,0.5171875,0.002343749999999978,0.0016545560824806627,0.0020798884537401863,0.008316804077569628,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias,discard_midpoint,1157,0.7554019014693172,0.7569601045964879,0.755313432947357,0.8372412076576145,613,544,0.4701815038893691,0.5108038029386344,0.01382886776145198,0.015533538048171924,0.014304563659857106,0.013321958065444783,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_plus_physio,midpoint_as_low,1280,0.71328125,0.7178308823529411,0.7115557605033529,0.8026044996803069,736,544,0.425,0.49765625,0.004687499999999956,0.005274936061381075,0.004861227851433836,0.007224314657928388,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_plus_physio,midpoint_as_high,1280,0.7265625,0.7270655047680075,0.7264663358211871,0.810600409420086,613,667,0.52109375,0.49765625,-0.0031250000000000444,-0.002998500749625266,-0.003091753498897676,0.005888165215923835,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_plus_physio,discard_midpoint,1157,0.7433016421780466,0.7435751727281451,0.7428952371546381,0.8291280827175895,613,544,0.4701815038893691,0.49006050129645634,0.0017286084701814142,0.002148606179829149,0.00188636786713825,0.005208833125419865,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4,midpoint_as_low,1280,0.70859375,0.71255594629156,0.7066945326519191,0.7953801850223785,736,544,0.425,0.49453125,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4,midpoint_as_high,1280,0.7296875,0.7300640055176327,0.7295580893200848,0.8047122442041622,613,667,0.52109375,0.50078125,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4,discard_midpoint,1157,0.7415730337078652,0.741426566548316,0.7410088692874999,0.8239192495921697,613,544,0.4701815038893691,0.48314606741573035,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_low,1280,0.69921875,0.7015265345268542,0.6967711169566354,0.78434702685422,736,544,0.425,0.48515625,-0.009375000000000022,-0.011029411764705843,-0.009923415695283655,-0.01103315816815853,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_high,1280,0.7265625,0.727593788749997,0.7265518184304074,0.8000983195188702,613,667,0.52109375,0.48515625,-0.0031250000000000444,-0.0024702167676357023,-0.0030062708896774204,-0.004613924685291981,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,discard_midpoint,1157,0.7355229040622299,0.7344754582093849,0.734523188223226,0.8127968764993763,613,544,0.4701815038893691,0.46845289541918755,-0.006050129645635338,-0.006951108338931089,-0.006485681064273829,-0.011122373092793403,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_plus_physio,midpoint_as_low,1280,0.59296875,0.5928308823529411,0.5896564985309274,0.6193604140025576,736,544,0.425,0.48515625,-0.11562499999999998,-0.11972506393861893,-0.11703803412099167,-0.17601977101982091,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_plus_physio,midpoint_as_high,1280,0.6265625,0.6274154929060756,0.6265479120278137,0.662318922105016,613,667,0.52109375,0.48515625,-0.10312500000000002,-0.10264851261155716,-0.10301017729227113,-0.14239332209914624,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_plus_physio,discard_midpoint,1157,0.6214347450302506,0.6197731743594664,0.6198373022541229,0.6535091401976778,613,544,0.4701815038893691,0.46499567847882456,-0.12013828867761456,-0.12165339218884952,-0.12117156703337695,-0.17041010939449186,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_only,midpoint_as_low,128,0.6015625,0.5935849056603774,0.5925856581164576,0.6144654088050314,75,53,0.4140625,0.4375,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_only,midpoint_as_high,128,0.6015625,0.6014173998044966,0.6013435114503817,0.6423509286412512,62,66,0.515625,0.5078125,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_only,discard_midpoint,115,0.6260869565217392,0.6203590992087644,0.6204620462046204,0.6445526475958613,62,53,0.4608695652173913,0.41739130434782606,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias,midpoint_as_low,128,0.6015625,0.5935849056603774,0.5925856581164576,0.6144654088050314,75,53,0.4140625,0.4375,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias,midpoint_as_high,128,0.6015625,0.6014173998044966,0.6013435114503817,0.6423509286412512,62,66,0.515625,0.5078125,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias,discard_midpoint,115,0.6260869565217392,0.6203590992087644,0.6204620462046204,0.6445526475958613,62,53,0.4608695652173913,0.41739130434782606,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias_plus_physio,midpoint_as_low,128,0.6171875,0.6124528301886792,0.6103137620379,0.6420125786163522,75,53,0.4140625,0.453125,0.015625,0.018867924528301883,0.017728103921442417,0.02754716981132077,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias_plus_physio,midpoint_as_high,128,0.640625,0.6422287390029326,0.6402737047898338,0.6632453567937439,62,66,0.515625,0.453125,0.0390625,0.04081133919843605,0.038930193339452135,0.02089442815249265,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias_plus_physio,discard_midpoint,115,0.6434782608695652,0.6392270237370663,0.639553550951762,0.6716372489348752,62,53,0.4608695652173913,0.43478260869565216,0.017391304347825987,0.018867924528301883,0.019091504747141608,0.027084601339013914,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias_shrink4,midpoint_as_low,128,0.6015625,0.5935849056603774,0.5925856581164576,0.6144654088050314,75,53,0.4140625,0.4375,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias_shrink4,midpoint_as_high,128,0.6015625,0.6014173998044966,0.6013435114503817,0.6423509286412512,62,66,0.515625,0.5078125,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias_shrink4,discard_midpoint,115,0.6260869565217392,0.6203590992087644,0.6204620462046204,0.6445526475958613,62,53,0.4608695652173913,0.41739130434782606,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_low,128,0.6171875,0.6124528301886792,0.6103137620379,0.6420125786163522,75,53,0.4140625,0.453125,0.015625,0.018867924528301883,0.017728103921442417,0.02754716981132077,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_high,128,0.640625,0.6422287390029326,0.6402737047898338,0.6632453567937439,62,66,0.515625,0.453125,0.0390625,0.04081133919843605,0.038930193339452135,0.02089442815249265,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,discard_midpoint,115,0.6434782608695652,0.6392270237370663,0.639553550951762,0.6716372489348752,62,53,0.4608695652173913,0.43478260869565216,0.017391304347825987,0.018867924528301883,0.019091504747141608,0.027084601339013914,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_physio,midpoint_as_low,128,0.6171875,0.6124528301886792,0.6103137620379,0.6420125786163522,75,53,0.4140625,0.453125,0.015625,0.018867924528301883,0.017728103921442417,0.02754716981132077,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_physio,midpoint_as_high,128,0.640625,0.6422287390029326,0.6402737047898338,0.6632453567937439,62,66,0.515625,0.453125,0.0390625,0.04081133919843605,0.038930193339452135,0.02089442815249265,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,0,stimulus_plus_physio,discard_midpoint,115,0.6434782608695652,0.6392270237370663,0.639553550951762,0.6716372489348752,62,53,0.4608695652173913,0.43478260869565216,0.017391304347825987,0.018867924528301883,0.019091504747141608,0.027084601339013914,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_only,midpoint_as_low,2240,0.6040178571428572,0.5958061587740512,0.5950688760760517,0.6158011400399038,1307,933,0.41651785714285716,0.4348214285714286,-0.06562499999999993,-0.073410877696237,-0.07020200895289785,-0.12196918070805152,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_only,midpoint_as_high,2240,0.5991071428571428,0.598994666800775,0.5988564281247208,0.6402429435491918,1079,1161,0.5183035714285714,0.5066964285714286,-0.08080357142857142,-0.08197568648675402,-0.08104911881989463,-0.10640215403454412,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_only,discard_midpoint,2012,0.6267395626242545,0.6213193113785838,0.6213062300018821,0.6442465384665051,1079,933,0.46371769383697814,0.4165009940357853,-0.06809145129224659,-0.07160623696865132,-0.07172641960695669,-0.11987897173656292,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_plus_fewshot_bias,midpoint_as_low,2240,0.7183035714285714,0.7201165953629193,0.7148928659677363,0.7900717629779791,1307,933,0.41651785714285716,0.47410714285714284,0.04866071428571428,0.05089955889263109,0.04962198093878667,0.052301442230023754,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_plus_fewshot_bias,midpoint_as_high,2240,0.7080357142857143,0.7088221700157817,0.7080298953662183,0.7841926242038318,1079,1161,0.5183035714285714,0.4861607142857143,0.028125000000000067,0.027851816728252765,0.02812434842160283,0.03754752662009597,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_plus_fewshot_bias,discard_midpoint,2012,0.739065606361829,0.7385182580433036,0.7380867663522204,0.8117704555545954,1079,933,0.46371769383697814,0.47514910536779326,0.044234592445328014,0.045592709696068545,0.045054116743381556,0.0476449453515273,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_plus_fewshot_bias_plus_physio,midpoint_as_low,2240,0.7325892857142857,0.7323583704203025,0.7284365448925908,0.8026883029872129,1307,933,0.41651785714285716,0.45982142857142855,0.06294642857142863,0.06314133395001431,0.0631656598636412,0.0649179822392576,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_plus_fewshot_bias_plus_physio,midpoint_as_high,2240,0.7147321428571428,0.7164930842431543,0.714595572379082,0.7925081363019161,1079,1161,0.5183035714285714,0.45982142857142855,0.03482142857142856,0.035522730955625303,0.03469002543446653,0.045863038718180205,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_plus_fewshot_bias_plus_physio,discard_midpoint,2012,0.7490059642147118,0.7477860986364453,0.7477316430365258,0.823488860214541,1079,933,0.46371769383697814,0.46520874751491054,0.05417495029821073,0.05486055028921022,0.054698993427687026,0.05936335001147297,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_plus_fewshot_bias_shrink4,midpoint_as_low,2240,0.6696428571428571,0.6692170364702882,0.6652708850289496,0.7377703207479553,1307,933,0.41651785714285716,0.46919642857142857,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_plus_fewshot_bias_shrink4,midpoint_as_high,2240,0.6799107142857143,0.680970353287529,0.6799055469446155,0.7466450975837359,1079,1161,0.5183035714285714,0.47767857142857145,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_plus_fewshot_bias_shrink4,discard_midpoint,2012,0.694831013916501,0.6929255483472351,0.6930326496088388,0.7641255102030681,1079,933,0.46371769383697814,0.45974155069582506,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_low,2240,0.6852678571428571,0.6835265791996431,0.6803082903437192,0.7606760858137935,1307,933,0.41651785714285716,0.4589285714285714,0.015625,0.014309542729354918,0.015037405314769603,0.02290576506583819,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_high,2240,0.6941964285714286,0.6959625422780369,0.6940378253315703,0.7644387927380363,1079,1161,0.5183035714285714,0.4589285714285714,0.014285714285714346,0.014992188990507915,0.014132278386954855,0.017793695154300404,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,discard_midpoint,2012,0.7112326043737575,0.7086525672315778,0.709031369857865,0.7859436757666332,1079,933,0.46371769383697814,0.44930417495029823,0.01640159045725642,0.01572701888434269,0.015998720249026155,0.021818165563565084,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_plus_physio,midpoint_as_low,2240,0.6191964285714285,0.6143336523345724,0.6124752184075895,0.643779762856611,1307,933,0.41651785714285716,0.4517857142857143,-0.05044642857142856,-0.05488338413571581,-0.05279566662136015,-0.09399055789134436,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_plus_physio,midpoint_as_high,2240,0.6388392857142857,0.6407929471812912,0.6385158836498932,0.6615194628643775,1079,1161,0.5183035714285714,0.4517857142857143,-0.04107142857142854,-0.04017740610623777,-0.04138966329472227,-0.08512563471935841,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_plus_physio,discard_midpoint,2012,0.6436381709741551,0.6396851318208774,0.639973196470619,0.6716621618802691,1079,933,0.46371769383697814,0.43538767395626243,-0.05119284294234594,-0.05324041652635769,-0.0530594531382198,-0.09246334832279901,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_only,midpoint_as_low,1280,0.61953125,0.6148898898898898,0.6134151204449794,0.6359797297297297,740,540,0.421875,0.45234375,-0.09218749999999998,-0.10000000000000009,-0.09587471633214595,-0.16984484484484486,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_only,midpoint_as_high,1280,0.6046875,0.6040160583620178,0.603982674241998,0.6456469459999657,611,669,0.52265625,0.51953125,-0.11562499999999998,-0.11735276776780446,-0.11630524168811296,-0.1535366805379209,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_only,discard_midpoint,1151,0.6394439617723718,0.6362914469297447,0.6364760632731727,0.6582969630841972,611,540,0.46915725456125107,0.44048653344917466,-0.10078192875760206,-0.1036415711947627,-0.10308851680139752,-0.16996726677577734,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_plus_fewshot_bias,midpoint_as_low,1280,0.734375,0.7404904904904905,0.732808774088345,0.8215127627627627,740,540,0.421875,0.5015625,0.022656250000000044,0.025600600600600654,0.02351893731121968,0.01568818818818818,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_plus_fewshot_bias,midpoint_as_high,1280,0.7359375,0.7360327234385053,0.7356793743890517,0.8104995853302313,611,669,0.52265625,0.50859375,0.015625,0.014663897308683116,0.015391458458940743,0.011315958792344594,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_plus_fewshot_bias,discard_midpoint,1151,0.7619461337966985,0.7629735709522945,0.7617258094737287,0.8436321755470692,611,540,0.46915725456125107,0.5004344048653345,0.021720243266724615,0.023040552827787053,0.022161229399158433,0.015367945687094653,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_plus_fewshot_bias_plus_physio,midpoint_as_low,1280,0.7390625,0.7437937937937937,0.737121072372871,0.830960960960961,740,540,0.421875,0.4921875,0.02734375,0.02890390390390385,0.02783123559574563,0.025136386386386378,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_plus_fewshot_bias_plus_physio,midpoint_as_high,1280,0.72421875,0.725034800456993,0.7241579718187419,0.8161875334855012,611,669,0.52265625,0.4921875,0.00390625,0.0036659743271707512,0.0038700558886308745,0.017003906947614555,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_plus_fewshot_bias_plus_physio,discard_midpoint,1151,0.7576020851433536,0.7585591319633873,0.757364724727145,0.852167060677699,611,540,0.46915725456125107,0.49956559513466553,0.017376194613379692,0.01862611383887991,0.017800144652574734,0.023902830817724485,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_plus_fewshot_bias_shrink4,midpoint_as_low,1280,0.71171875,0.7148898898898899,0.7092898367771253,0.8058245745745746,740,540,0.421875,0.48671875,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_plus_fewshot_bias_shrink4,midpoint_as_high,1280,0.7203125,0.7213688261298222,0.720287915930111,0.7991836265378867,611,669,0.52265625,0.48671875,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_plus_fewshot_bias_shrink4,discard_midpoint,1151,0.7402258905299739,0.7399330181245074,0.7395645800745703,0.8282642298599745,611,540,0.46915725456125107,0.48045178105994785,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_low,1280,0.73203125,0.7324574574574574,0.7286444397883496,0.8201951951951952,740,540,0.421875,0.46640625,0.020312500000000067,0.0175675675675675,0.01935460301122427,0.014370620620620667,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_high,1280,0.73125,0.7332511333083798,0.7312178458848837,0.8091051206211973,611,669,0.52265625,0.46640625,0.010937499999999933,0.011882307178557538,0.01092992995477271,0.009921494083310667,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,discard_midpoint,1151,0.7576020851433536,0.7562996302358005,0.7564837641434818,0.8421106867915379,611,540,0.46915725456125107,0.4630755864465682,0.017376194613379692,0.01636661211129309,0.016919184068911575,0.013846456931563389,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_plus_physio,midpoint_as_low,1280,0.63359375,0.6313063063063062,0.6288306669758096,0.664039039039039,740,540,0.421875,0.46484375,-0.078125,-0.08358358358358364,-0.08045916980131573,-0.14178553553553552,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_plus_physio,midpoint_as_high,1280,0.6453125,0.6472077679023581,0.645257071417409,0.6672073275450816,611,669,0.52265625,0.46484375,-0.07500000000000007,-0.0741610582274641,-0.07503084451270203,-0.13197629899280505,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_plus_physio,discard_midpoint,1151,0.6550825369244135,0.6528505182760502,0.6530544995395036,0.6860944414135903,611,540,0.46915725456125107,0.45438748913987836,-0.08514335360556036,-0.08708249984845717,-0.0865100805350667,-0.14216978844638417,stimulus_plus_fewshot_bias_shrink4
valence,eeg_entropy_complexity,0,stimulus_only,midpoint_as_low,128,0.84375,0.8555974842767295,0.8427904691721936,0.9122012578616352,75,53,0.4140625,0.5078125,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,eeg_entropy_complexity,0,stimulus_only,midpoint_as_high,128,0.9296875,0.9298996819182774,0.9295800476801761,0.9634206019084903,61,67,0.5234375,0.515625,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,eeg_entropy_complexity,0,stimulus_only,discard_midpoint,114,0.9298245614035088,0.9294772656974946,0.9294772656974946,0.9737086297556449,61,53,0.4649122807017544,0.4649122807017544,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias,midpoint_as_low,128,0.84375,0.8555974842767295,0.8427904691721936,0.9122012578616352,75,53,0.4140625,0.5078125,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias,midpoint_as_high,128,0.9296875,0.9298996819182774,0.9295800476801761,0.9634206019084903,61,67,0.5234375,0.515625,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias,discard_midpoint,114,0.9298245614035088,0.9294772656974946,0.9294772656974946,0.9737086297556449,61,53,0.4649122807017544,0.4649122807017544,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias_plus_physio,midpoint_as_low,128,0.8359375,0.848930817610063,0.8351223701159296,0.9187421383647799,75,53,0.4140625,0.515625,-0.0078125,-0.006666666666666599,-0.007668099056263977,0.006540880503144719,stimulus_plus_fewshot_bias_shrink4
valence,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias_plus_physio,midpoint_as_high,128,0.9140625,0.9142402740396378,0.9139311693868818,0.9659897235135796,61,67,0.5234375,0.515625,-0.015625,-0.01565940787863962,-0.01564887829329431,0.002569121605089264,stimulus_plus_fewshot_bias_shrink4
valence,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias_plus_physio,discard_midpoint,114,0.9210526315789473,0.9212805443860193,0.9207538425890167,0.9749458707083204,61,53,0.4649122807017544,0.47368421052631576,-0.00877192982456143,-0.008196721311475308,-0.008723423108477846,0.0012372409526755224,stimulus_plus_fewshot_bias_shrink4
valence,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias_shrink4,midpoint_as_low,128,0.84375,0.8555974842767295,0.8427904691721936,0.9122012578616352,75,53,0.4140625,0.5078125,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias_shrink4,midpoint_as_high,128,0.9296875,0.9298996819182774,0.9295800476801761,0.9634206019084903,61,67,0.5234375,0.515625,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
