method,gaussian_std,best_epoch,best_val_loss,fit_n,val_n,test_n,final_train_loss,final_val_loss,fold,subject_id,n_high,zero_rmse_high,model_rmse_high,fixed_rmse_high,pearson_high,sign_acc_high
neural_gaussian_0p10_anchor,0.1,2,1.2542562087376912,1760,224,32,0.9036737523580852,1.3768654664357503,3,3,6,3.108191967010498,2.7988288402557373,1.0820444822311401,-0.46132233298328923,1.0
neural_gaussian_0p10_anchor,0.1,1,1.0480968157450359,1760,224,32,0.9631966101495844,1.2065000931421916,4,5,8,2.909100294113159,2.8923447132110596,2.222773790359497,0.05755039383199801,0.75
neural_gaussian_0p10_anchor,0.1,1,1.1499752799669902,1760,224,32,0.9375711334379095,1.1827082633972168,5,6,22,4.379451274871826,4.527821063995361,4.571984767913818,0.07231011596253487,0.0
neural_gaussian_0p10_anchor,0.1,3,1.5604045788447063,1760,224,32,0.9257478902214452,1.6110871235529582,6,7,7,2.6614577770233154,2.8878231048583984,2.576738119125366,-0.5105162283399943,0.14285714285714285
neural_gaussian_0p10_anchor,0.1,7,1.433310627937317,1760,224,32,0.9319532576360201,1.5320361455281575,7,8,10,2.780179262161255,3.0938076972961426,3.0939173698425293,-0.11224167664171464,0.4
neural_gaussian_0p10_anchor,0.1,3,1.0450879732767742,1760,224,32,0.9602612853050232,1.0787740349769592,8,9,10,3.547041416168213,3.2638115882873535,2.7305796146392822,-0.03995020846019484,0.8
neural_gaussian_0p10_anchor,0.1,1,1.2907179196675618,1760,224,32,0.9126922770550376,1.468669851620992,9,10,7,2.8355135917663574,2.8357861042022705,2.9767978191375732,-0.15724693201066095,0.5714285714285714
neural_gaussian_0p10_anchor,0.1,2,1.4056212306022644,1760,224,32,0.9218139460212306,1.7714732487996419,10,11,9,3.292891025543213,3.3856701850891113,3.0516538619995117,-0.32322423167122105,0.4444444444444444
neural_gaussian_0p10_anchor,0.1,1,1.2860944072405498,1760,224,32,0.9192879576432077,1.3826725085576375,11,12,3,2.3139400482177734,2.2953834533691406,2.421945810317993,0.5684257005636995,0.6666666666666666
neural_gaussian_0p10_anchor,0.1,5,1.009805142879486,1760,224,32,0.9537022019687452,1.0350759029388428,12,13,13,3.371816396713257,3.143402338027954,2.464609146118164,-0.3136563092259982,0.8461538461538461
neural_gaussian_0p10_anchor,0.1,2,0.9706172148386637,1760,224,32,0.9669352644368222,1.491179347038269,13,14,7,2.819840669631958,2.614281177520752,2.4619932174682617,-0.7614605752060465,0.8571428571428571
neural_gaussian_0p10_anchor,0.1,1,1.264465610186259,1760,224,32,0.9305280572489688,1.3447048266728718,14,15,5,3.0078115463256836,2.9865212440490723,3.215217113494873,0.8035875122186893,0.6
neural_gaussian_0p10_anchor,0.1,4,0.9560532967249552,1760,224,32,0.9748572079758895,1.0360775391260784,15,16,4,2.8096132278442383,2.5861639976501465,2.6675491333007812,0.5642308414266922,0.5
neural_gaussian_0p10_anchor,0.1,2,1.0942216316858928,1760,224,32,0.9501704887339943,1.4063660303751628,16,17,5,2.6369760036468506,2.6906938552856445,3.020124912261963,-0.3005589738433349,0.2
neural_gaussian_0p10_anchor,0.1,5,0.9146642088890076,1760,224,32,0.9606133762158846,0.9475093881289164,17,18,11,3.2918927669525146,3.3307790756225586,2.8799431324005127,0.039200153333173636,0.7272727272727273
neural_gaussian_0p10_anchor,0.1,1,1.404207428296407,1760,224,32,0.9166659116744995,1.4615282615025837,18,19,9,3.100794553756714,3.1012346744537354,3.2088847160339355,0.1381381431831214,0.4444444444444444
neural_gaussian_0p10_anchor,0.1,1,1.0722325245539348,1760,224,32,0.9731904644715158,1.1567882696787517,19,20,6,3.020524740219116,3.0559229850769043,3.112504005432129,-0.24577197591019195,0.16666666666666666
neural_gaussian_0p10_anchor,0.1,1,1.1729250351587932,1760,224,32,0.9568946361541748,1.387269417444865,20,21,4,3.2019684314727783,3.181300640106201,3.151763916015625,0.47544394476208773,0.75
neural_gaussian_0p10_anchor,0.1,2,1.272508978843689,1760,224,32,0.9473079317494443,1.4072398742039998,21,22,12,3.096914052963257,3.2027530670166016,3.2604141235351562,-0.15299329738128437,0.4166666666666667
neural_gaussian_0p10_anchor,0.1,1,0.9709103504816691,1760,224,32,0.9540751262714988,1.0667044321695964,22,23,4,2.667149066925049,2.6399059295654297,2.669173002243042,-0.5832604675815116,1.0
neural_gaussian_0p10_anchor,0.1,1,1.1365104516347249,1760,224,32,0.9470583106342115,1.3238152265548706,23,24,4,2.2926783561706543,2.2813756465911865,2.3639392852783203,0.4538251545627795,0.5
neural_gaussian_0p10_anchor,0.1,1,1.1073885361353557,1760,224,32,0.9434703431631389,1.1895006100336711,24,25,9,3.568758726119995,3.5966856479644775,3.558328151702881,-0.6652054182732798,0.3333333333333333
neural_gaussian_0p10_anchor,0.1,1,1.1230056683222454,1760,224,32,0.9692607051447818,1.2738125721613567,25,26,11,2.9441277980804443,2.86449933052063,2.8857531547546387,0.21427818094429188,0.9090909090909091
neural_gaussian_0p10_anchor,0.1,2,1.0451467434565227,1760,224,32,0.9940110601876911,1.2362380027770996,26,27,5,2.98258900642395,2.9369187355041504,2.814678907394409,0.7758088320026669,0.4
neural_gaussian_0p10_anchor,0.1,1,0.8642448584238688,1760,224,32,0.9282636046409607,1.0299991369247437,27,28,9,2.782724142074585,2.8589046001434326,2.3944740295410156,0.0056896857869046325,0.0
neural_gaussian_0p10_anchor,0.1,1,1.2650503317515056,1760,224,32,0.9289346431431017,1.5023551781972249,28,29,6,2.585923671722412,2.6027121543884277,2.7109575271606445,-0.5318446822409918,0.5
neural_gaussian_0p10_anchor,0.1,4,1.0955817302068074,1760,224,32,0.9608530464925265,1.2001436948776245,29,30,1,2.4677419662475586,1.7928801774978638,3.1619861125946045,,1.0
neural_gaussian_0p10_anchor,0.1,1,1.266444484392802,1760,224,32,0.934588793076967,1.4401438633600872,30,31,12,3.388498306274414,3.3961870670318604,3.1579504013061523,-0.009680835593689955,0.5
neural_gaussian_0p10_anchor,0.1,3,1.455446720123291,1760,224,32,0.9132657647132874,1.544203281402588,31,32,3,2.362816095352173,2.242068290710449,2.8735744953155518,0.7636921527247584,0.6666666666666666
neural_gaussian_0p10_anchor,0.1,1,0.9582129716873169,1760,224,32,0.98373775419436,1.1376490195592244,32,33,5,2.9890973567962646,2.8569092750549316,2.356688976287842,0.2690032120544552,1.0
neural_gaussian_0p10_anchor,0.1,2,1.177484134833018,1760,224,32,0.953110578813051,1.3263543844223022,33,34,3,2.303046464920044,2.3021209239959717,2.7099533081054688,-0.9008782344291282,0.6666666666666666
neural_gaussian_0p10_anchor,0.1,1,1.2165712118148804,1760,224,32,0.940589776164607,1.4595674872398376,34,35,5,3.0611186027526855,3.1083405017852783,3.146286964416504,-0.6456975354947797,0.2
neural_gaussian_0p10_anchor,0.1,4,1.1462632020314534,1760,224,32,0.9601922788118061,1.2172901630401611,35,36,4,2.851351022720337,2.599546432495117,2.484130620956421,0.4771994385736512,1.0
neural_gaussian_0p10_anchor,0.1,1,1.3458574215571086,1760,224,32,0.9356708275644403,1.418180227279663,36,37,4,3.1441476345062256,3.1382980346679688,3.0311310291290283,-0.2594612687719482,0.5
neural_gaussian_0p10_anchor,0.1,1,1.0114967624346416,1760,224,32,0.9364463686943054,1.3025970061620076,37,38,5,2.6995394229888916,2.7355730533599854,2.4056284427642822,0.6590127126463473,0.4
neural_gaussian_0p10_anchor,0.1,3,1.166101078192393,1760,224,32,0.9695614639081453,1.298103968302409,38,39,9,3.131054639816284,3.129394292831421,3.246886968612671,-0.2795175231997489,0.5555555555555556
neural_gaussian_0p10_anchor,0.1,5,0.8709099094072977,1760,224,32,0.9450043722202903,0.9020957152048746,39,40,16,3.8766403198242188,4.5914716720581055,4.027920246124268,-0.19032279753952125,0.375
neural_gaussian_0p10_anchor,0.1,1,0.8995989759763082,1760,224,32,0.9955912828445435,0.9815971652666727,40,41,13,3.610983371734619,3.6071927547454834,3.8913371562957764,-0.1654734576863033,0.5384615384615384
neural_gaussian_0p10_anchor,0.1,8,1.0885892311731975,1760,224,32,0.9356034492191515,1.0885892311731975,41,42,14,3.6852455139160156,4.400484561920166,3.856370210647583,-0.20312266933268847,0.0
neural_gaussian_0p10_anchor,0.1,1,1.182991663614909,1760,224,32,0.9382486374754655,1.422551155090332,42,43,8,2.778691053390503,2.788763999938965,2.881826400756836,-0.3155176414238349,0.375
neural_gaussian_0p10_anchor,0.1,3,1.1540256937344868,1760,224,32,0.9244102772913481,1.350274920463562,43,44,12,3.6659412384033203,3.5705976486206055,3.705003499984741,0.3895931203697974,0.5833333333333334
neural_gaussian_0p10_anchor,0.1,3,1.3762729962666829,1760,224,32,0.9409973339030617,1.4817261298497517,44,45,5,3.072434663772583,3.0436315536499023,2.8153014183044434,-0.034401178085176315,0.4
neural_gaussian_0p10_anchor,0.1,2,1.1043213407198589,1760,224,32,0.9741920420998021,1.1198830604553223,45,46,9,3.3049607276916504,3.2673540115356445,3.3377180099487305,0.2927990387472059,0.4444444444444444
neural_gaussian_0p10_anchor,0.1,1,0.9198147654533386,1760,224,32,0.9619979513318915,0.9668091138203939,46,47,13,3.5239317417144775,3.5318918228149414,3.578385353088379,-0.44096778811664433,0.3076923076923077
neural_gaussian_0p10_anchor,0.1,1,0.9018426537513733,1760,224,32,0.9802020443113226,1.020311137040456,47,48,3,2.765960454940796,2.823085069656372,2.3690073490142822,0.8591088567729653,0.3333333333333333
neural_gaussian_0p10_anchor,0.1,3,1.151267131169637,1760,224,32,0.933249925312243,1.513168176015218,48,49,12,3.4402544498443604,3.309112548828125,2.9358949661254883,-0.15836008723905382,0.75
neural_gaussian_0p10_anchor,0.1,2,1.0585782130559285,1760,224,32,0.976931001010694,1.2180018027623494,49,50,3,2.508155345916748,2.4554455280303955,2.5666511058807373,0.9287963555957564,0.6666666666666666
neural_gaussian_0p10_anchor,0.1,1,0.8732590079307556,1760,224,32,0.958455104576914,1.012614329655965,50,52,8,3.337033987045288,3.339360237121582,3.421010971069336,0.16818994328367617,0.5
neural_gaussian_0p10_anchor,0.1,4,1.0656967759132385,1760,224,32,0.97689225799159,1.2448745171229045,51,53,1,2.387096881866455,2.7534279823303223,2.2667462825775146,,0.0
neural_gaussian_0p10_anchor,0.1,1,1.2192144791285198,1760,224,32,0.9572923842229342,1.3032082716623943,52,54,7,2.6681032180786133,2.796414852142334,2.7551350593566895,0.31070607221983043,0.14285714285714285
neural_gaussian_0p10_anchor,0.1,6,1.1820870637893677,1760,224,32,0.9436813843877692,1.2197764317194622,53,55,16,3.0956716537475586,2.6268649101257324,3.0340254306793213,0.028389350695552134,0.8125
neural_gaussian_0p10_anchor,0.1,1,1.2066691716512044,1760,224,32,0.9552443403946725,1.4149709542592366,54,56,3,2.4800453186035156,2.5738534927368164,2.7627451419830322,0.9969404113148818,0.0
neural_gaussian_0p10_anchor,0.1,1,1.0188002983729045,1760,224,32,0.9396839518296091,1.138214906056722,55,57,9,3.447972059249878,3.452603340148926,3.4680159091949463,-0.41937545496761536,0.4444444444444444
neural_gaussian_0p10_anchor,0.1,1,1.192931890487671,1760,224,32,0.9611370187056693,1.2416730721791585,56,58,5,2.9292471408843994,2.7554850578308105,2.8081483840942383,-0.5866715439995958,1.0
neural_gaussian_0p10_anchor,0.1,1,1.127204457918803,1760,224,32,0.9377822593638772,1.4265132745107014,57,59,9,3.506077289581299,3.6011459827423096,3.8562772274017334,0.06393303416245057,0.0
neural_gaussian_0p10_anchor,0.1,2,1.1365267038345337,1760,224,32,0.9648686772898624,1.2066249052683513,58,60,12,3.4430103302001953,3.5190231800079346,3.413292407989502,-0.11882031031153714,0.4166666666666667
neural_gaussian_0p10_anchor,0.1,1,1.0025901397069295,1760,224,32,0.9626448875979373,1.1552794973055522,59,61,6,3.0737340450286865,3.032158613204956,2.5581884384155273,-0.2745951781291012,0.8333333333333334
neural_gaussian_0p10_anchor,0.1,1,1.034661074479421,1760,224,32,0.9596302979870847,1.127242883046468,60,62,8,3.4774105548858643,3.456235647201538,3.798889398574829,0.1925351023294072,0.75
neural_gaussian_0p10_anchor,0.1,1,0.901298979918162,1760,224,32,0.9627607433419478,1.0968517263730366,61,63,11,3.228668212890625,3.2239251136779785,3.293302297592163,0.16150564111704757,0.5454545454545454
neural_gaussian_0p10_anchor,0.1,2,1.050310770670573,1760,224,32,0.962136751727054,1.153176724910736,62,64,2,3.7519679069519043,3.743725061416626,3.9174129962921143,,0.5
neural_gaussian_0p10_anchor,0.1,2,1.1803035736083984,1760,224,32,0.9418909173262747,1.3101827303568523,63,65,10,2.7879767417907715,2.7071943283081055,2.301661252975464,-0.254205853551211,0.6
