target,feature_block,model,k_calibration,__target__,subject_id,candidate_subject_rmse,locked_B2_subject_rmse,delta_rmse_candidate_minus_locked_B2
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,33,1.5914419077424604,1.5407563062919178,0.05068560145054257
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,34,1.6318245036289756,1.3389643984357096,0.292860105193266
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,35,1.3537265094185584,1.4351909717582625,-0.08146446233970406
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,36,1.867519967850229,1.4994928285993023,0.36802713925092667
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,37,1.3220582743853089,1.2987335242215887,0.023324750163720154
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,38,1.4725386386742365,1.4285517655853497,0.043986873088886824
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,39,2.254029565104144,1.8641754257594905,0.3898541393446535
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,40,2.8892389675693764,2.915243494104542,-0.026004526535165606
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,41,13.451557438230695,1.3967371249766032,12.054820313254092
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,42,2.745226738241415,1.924969453469738,0.8202572847716769
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,43,2.1533251805739058,1.7042750465495091,0.44905013402439664
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,44,2.5003553278627595,2.314456817840808,0.18589851002195168
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,45,1.4056311428063275,1.3659386191870562,0.039692523619271336
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,46,1.7506899527616318,1.8184888323796933,-0.06779887961806152
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,47,2.4934903168870823,2.3922618780823126,0.10122843880476973
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,48,1.4362086221817378,1.2833503305462055,0.15285829163553233
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,49,2.2342783233487227,1.617094313525964,0.6171840098227588
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,50,1.7318449115983368,1.2618698570669196,0.4699750545314172
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,52,1.9695718292389623,1.95667443724848,0.012897391990482454
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,53,1.346200523271582,1.0940494689104014,0.25215105436118046
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,54,1.7813934023841405,1.6244924842476682,0.15690091813647222
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,55,2.459250498309171,1.2153293554116766,1.2439211428974946
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,56,1.9148191694113847,1.3729857854230054,0.5418333839883793
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,57,2.033978532679138,2.0823222519754605,-0.04834371929632253
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,58,1.785195938522187,1.1328268247911089,0.6523691137310781
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,59,1.930620717691285,1.6223776335444038,0.3082430841468813
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,60,2.6909189694162925,1.9836899941063093,0.7072289753099832
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,61,2.1951014266924584,1.413967596845357,0.7811338298471013
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,62,2.358447295578036,1.8632881166373068,0.49515917894072903
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,63,2.429509280774093,2.129829274019321,0.2996800067547718
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,64,1.6939516082833868,1.5924478353379308,0.10150377294545598
arousal,emg_bsl_stats_22,physio_context_ridge1000,4,arousal,65,2.3890236628135098,1.290144787921214,1.0988788748922957
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,1,1.7683937589936654,2.027674754210933,-0.25928099521726766
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,2,2.6889018083079166,1.8503983856424104,0.8385034226655061
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,3,1.6995933774582217,1.4587998476397572,0.24079352981846447
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,5,2.1198140803683008,1.650657204422702,0.46915687594559885
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,6,3.6990119378073656,1.8369807021893023,1.8620312356180633
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,7,1.8828528174295736,1.025387001478648,0.8574658159509256
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,8,1.8818407385657887,1.695960230452148,0.18588050811364076
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,9,2.1824887145440237,1.8491534198236856,0.33333529472033807
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,10,1.74804925042278,1.7135400171228568,0.03450923329992328
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,11,2.0621425818735246,1.8208033575181808,0.24133922435534383
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,12,1.433217532840677,0.988964670870746,0.4442528619699311
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,13,2.410375076720233,1.4800322404357045,0.9303428362845285
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,14,1.9228936770116107,1.0938650659837663,0.8290286110278444
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,15,1.7332699088096148,1.6882899919545242,0.04497991685509062
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,16,1.372457288828344,1.333581904409724,0.03887538441862004
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,17,1.5364053757116165,1.3295884919701286,0.20681688374148788
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,18,2.228103224354614,2.18802543932976,0.04007778502485415
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,19,1.9444373748333623,1.375740896410898,0.5686964784224644
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,20,1.6612280993812818,1.4024263747701915,0.2588017246110903
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,21,1.7107200560894065,1.525303230275441,0.18541682581396546
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,22,2.5067123203670456,2.1278907254937502,0.37882159487329536
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,23,1.5110617870243646,1.29384584087447,0.2172159461498946
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,24,1.5249822404364444,1.3749870715357368,0.14999516890070752
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,25,2.190029665567559,2.240368060427128,-0.050338394859569036
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,26,2.185615733390833,1.8608435219200885,0.3247722114707443
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,27,1.499169263240257,1.378093790763804,0.1210754724764529
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,28,1.816416408314096,1.324603867687493,0.49181254062660296
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,29,1.5089630824425333,1.4252034522263453,0.08375963021618804
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,30,0.9779821507027135,1.018774157759997,-0.040792007057283364
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,31,2.3590610205545226,2.164114045053963,0.19494697550055973
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,32,1.3199340172458232,1.3317022948747794,-0.01176827762895627
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,33,1.6493703621702676,1.5407563062919178,0.10861405587834971
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,34,1.4677217114322534,1.3389643984357096,0.1287573129965438
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,35,1.6132666369213136,1.4351909717582625,0.17807566516305107
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,36,1.686513427808239,1.4994928285993023,0.18702059920893666
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,37,1.5444922406613053,1.2987335242215887,0.24575871643971658
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,38,1.5309433307522344,1.4285517655853497,0.10239156516688475
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,39,2.047980360697034,1.8641754257594905,0.18380493493754346
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,40,3.0181388326966547,2.915243494104542,0.10289533859211275
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,41,2.293248483645357,1.3967371249766032,0.8965113586687536
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,42,2.555884313589826,1.924969453469738,0.630914860120088
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,43,1.8227944356659933,1.7042750465495091,0.11851938911648419
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,44,2.4896309803818406,2.314456817840808,0.1751741625410328
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,45,1.556603120451378,1.3659386191870562,0.19066450126432177
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,46,2.043349284407199,1.8184888323796933,0.22486045202750593
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,47,2.5064944322250438,2.3922618780823126,0.11423255414273115
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,48,1.3006876985660143,1.2833503305462055,0.017337368019808785
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,49,2.2599783203871486,1.617094313525964,0.6428840068611847
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,50,1.492901276245946,1.2618698570669196,0.23103141917902636
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,52,2.141943334351782,1.95667443724848,0.1852688971033023
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,53,1.0258980443764425,1.0940494689104014,-0.06815142453395895
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,54,1.7340684901358838,1.6244924842476682,0.10957600588821559
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,55,2.351779892085699,1.2153293554116766,1.1364505366740225
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,56,1.4204795638498164,1.3729857854230054,0.04749377842681102
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,57,2.268875077072784,2.0823222519754605,0.18655282509732363
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,58,1.452930525458295,1.1328268247911089,0.3201037006671861
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,59,1.954293508491936,1.6223776335444038,0.33191587494753216
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,60,2.508227170459361,1.9836899941063093,0.5245371763530517
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,61,1.6282277560323757,1.413967596845357,0.21426015918701857
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,62,2.1224937979971688,1.8632881166373068,0.259205681359862
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,63,2.097724346505291,2.129829274019321,-0.032104927514029935
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,64,1.699831456214711,1.5924478353379308,0.10738362087678022
arousal,emg_bsl_stats_22,physio_similarity_knn64,4,arousal,65,2.0498940759414754,1.290144787921214,0.7597492880202614
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,1,1.8348309470965876,2.027674754210933,-0.19284380711434546
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,2,2.779504822869287,1.8503983856424104,0.9291064372268767
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,3,1.933381990826849,1.4587998476397572,0.4745821431870918
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,5,1.8251876981094688,1.650657204422702,0.17453049368676687
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,6,3.859912128876089,1.8369807021893023,2.0229314266867866
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,7,1.6001792263883106,1.025387001478648,0.5747922249096626
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,8,1.9404961889172732,1.695960230452148,0.2445359584651252
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,9,2.2474792942754767,1.8491534198236856,0.398325874451791
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,10,1.7025827540266052,1.7135400171228568,-0.010957263096251557
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,11,2.0001736888950554,1.8208033575181808,0.17937033137687464
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,12,1.291919317219399,0.988964670870746,0.302954646348653
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,13,2.3888448257208497,1.4800322404357045,0.9088125852851452
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,14,1.8435835323699732,1.0938650659837663,0.7497184663862069
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,15,1.6723528928219238,1.6882899919545242,-0.01593709913260044
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,16,1.399951505638787,1.333581904409724,0.0663696012290631
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,17,1.4084591009857017,1.3295884919701286,0.07887060901557308
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,18,2.1995279006937523,2.18802543932976,0.011502461363992467
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,19,1.99042066079467,1.375740896410898,0.614679764383772
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,20,1.6574986439378754,1.4024263747701915,0.2550722691676839
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,21,1.6563005641520836,1.525303230275441,0.13099733387664259
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,22,2.328449723845069,2.1278907254937502,0.20055899835131896
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,23,1.3822502334708808,1.29384584087447,0.08840439259641086
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,24,1.489109866526909,1.3749870715357368,0.11412279499117206
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,25,2.2374884570610414,2.240368060427128,-0.002879603366086503
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,26,2.1602682408738967,1.8608435219200885,0.2994247189538082
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,27,1.5798099364569598,1.378093790763804,0.20171614569315577
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,28,1.749942346158129,1.324603867687493,0.425338478470636
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,29,1.3969153252836717,1.4252034522263453,-0.028288126942673575
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,30,0.9426691522277802,1.018774157759997,-0.07610500553221666
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,31,2.4213390245367568,2.164114045053963,0.2572249794827939
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,32,1.3409915448164385,1.3317022948747794,0.009289249941659028
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,33,1.728363416026096,1.5407563062919178,0.18760710973417827
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,34,1.358700535213242,1.3389643984357096,0.019736136777532387
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,35,1.6004161373047754,1.4351909717582625,0.1652251655465129
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,36,1.654387526570244,1.4994928285993023,0.15489469797094157
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,37,1.5896233646510751,1.2987335242215887,0.2908898404294864
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,38,1.4772253116041407,1.4285517655853497,0.048673546018791036
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,39,2.00197521008301,1.8641754257594905,0.13779978432351947
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,40,2.8806654250640484,2.915243494104542,-0.03457806904049354
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,41,126.0718840645,1.3967371249766032,124.67514693952339
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,42,2.749846644060937,1.924969453469738,0.8248771905911989
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,43,1.8020536453586933,1.7042750465495091,0.09777859880918416
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,44,2.4516068500517068,2.314456817840808,0.13715003221089894
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,45,1.5744197893076777,1.3659386191870562,0.2084811701206215
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,46,1.941796718346958,1.8184888323796933,0.12330788596726472
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,47,2.472577910178377,2.3922618780823126,0.0803160320960643
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,48,1.3029415715557795,1.2833503305462055,0.01959124100957399
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,49,2.4426193614339216,1.617094313525964,0.8255250479079577
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,50,1.405566077521492,1.2618698570669196,0.14369622045457242
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,52,2.076080248651126,1.95667443724848,0.11940581140264617
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,53,1.0854136310441682,1.0940494689104014,-0.008635837866233231
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,54,1.7499448416568126,1.6244924842476682,0.1254523574091444
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,55,2.6125177942400715,1.2153293554116766,1.3971884388283948
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,56,2.174918075172424,1.3729857854230054,0.8019322897494188
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,57,2.179672928588495,2.0823222519754605,0.09735067661303454
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,58,1.5269687857308931,1.1328268247911089,0.39414196093978426
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,59,1.97342077051202,1.6223776335444038,0.35104313696761613
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,60,2.459938718597307,1.9836899941063093,0.47624872449099787
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,61,1.89438678986902,1.413967596845357,0.480419193023663
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,62,2.0348470334508235,1.8632881166373068,0.17155891681351676
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,63,2.191223833239724,2.129829274019321,0.06139455922040282
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,64,1.5550510674260312,1.5924478353379308,-0.03739676791189961
arousal,emg_bsl_stats_22,physio_residual_ridge100,8,arousal,65,2.0337637242968984,1.290144787921214,0.7436189363756844
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,1,1.8321300265639535,2.027674754210933,-0.1955447276469795
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,2,2.775715849574839,1.8503983856424104,0.9253174639324284
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,3,1.9043893384032895,1.4587998476397572,0.44558949076353227
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,5,1.8210476479883912,1.650657204422702,0.17039044356568933
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,6,3.832270836093381,1.8369807021893023,1.9952901339040787
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,7,1.549472705773716,1.025387001478648,0.5240857042950682
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,8,1.9523883762032708,1.695960230452148,0.2564281457511228
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,9,2.221167752091473,1.8491534198236856,0.37201433226778735
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,10,1.7181277872859158,1.7135400171228568,0.004587770163059002
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,11,1.9702075264652477,1.8208033575181808,0.14940416894706687
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,12,1.2423822953292447,0.988964670870746,0.2534176244584987
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,13,2.3567129462692766,1.4800322404357045,0.8766807058335722
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,14,1.8383839029287792,1.0938650659837663,0.7445188369450129
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,15,1.6696934436853406,1.6882899919545242,-0.018596548269183666
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,16,1.428948602149599,1.333581904409724,0.09536669773987505
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,17,1.4326772979261633,1.3295884919701286,0.10308880595603465
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,18,2.221934887050468,2.18802543932976,0.03390944772070803
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,19,1.979113833846003,1.375740896410898,0.6033729374351051
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,20,1.6644513245553407,1.4024263747701915,0.26202494978514923
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,21,1.691664333490568,1.525303230275441,0.1663611032151271
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,22,2.3517499301241216,2.1278907254937502,0.22385920463037134
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,23,1.3871264083628037,1.29384584087447,0.09328056748833369
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,24,1.5339991527798555,1.3749870715357368,0.1590120812441187
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,25,2.2583811664254645,2.240368060427128,0.01801310599833661
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,26,2.1634515780042256,1.8608435219200885,0.3026080560841371
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,27,1.5617184347488782,1.378093790763804,0.18362464398507417
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,28,1.767828014654731,1.324603867687493,0.443224146967238
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,29,1.396945064845337,1.4252034522263453,-0.028258387381008276
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,30,0.9669133602225036,1.018774157759997,-0.051860797537493286
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,31,2.453152497101592,2.164114045053963,0.28903845204762924
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,32,1.3368000291368465,1.3317022948747794,0.005097734262067055
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,33,1.6930553782803042,1.5407563062919178,0.15229907198838633
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,34,1.386490761148346,1.3389643984357096,0.04752636271263633
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,35,1.5625813805578752,1.4351909717582625,0.12739040879961272
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,36,1.678554649990984,1.4994928285993023,0.1790618213916817
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,37,1.545183896796261,1.2987335242215887,0.24645037257467228
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,38,1.4683955667266178,1.4285517655853497,0.039843801141268065
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,39,2.0283669053626823,1.8641754257594905,0.1641914796031918
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,40,2.873978170116903,2.915243494104542,-0.041265323987639047
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,41,125.14675281537484,1.3967371249766032,123.75001569039824
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,42,2.744123634856954,1.924969453469738,0.8191541813872163
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,43,1.8443806476875864,1.7042750465495091,0.14010560113807724
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,44,2.447179116674594,2.314456817840808,0.1327222988337864
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,45,1.5441879364797124,1.3659386191870562,0.17824931729265625
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,46,1.9046768150413087,1.8184888323796933,0.08618798266161543
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,47,2.468355065204739,2.3922618780823126,0.07609318712242619
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,48,1.3119886273157473,1.2833503305462055,0.02863829676954177
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,49,2.4058539291357857,1.617094313525964,0.7887596156098218
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,50,1.4446128767719464,1.2618698570669196,0.18274301970502682
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,52,2.0567513502362185,1.95667443724848,0.10007691298773858
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,53,1.1113720294076337,1.0940494689104014,0.017322560497232242
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,54,1.7461499516315375,1.6244924842476682,0.12165746738386929
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,55,2.594140366840208,1.2153293554116766,1.3788110114285312
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,56,2.1325495792282707,1.3729857854230054,0.7595637938052653
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,57,2.147900240004482,2.0823222519754605,0.06557798802902148
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,58,1.556547838487984,1.1328268247911089,0.4237210136968752
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,59,1.9633923736135492,1.6223776335444038,0.34101474006914545
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,60,2.490597770744303,1.9836899941063093,0.5069077766379939
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,61,1.9356228113274296,1.413967596845357,0.5216552144820725
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,62,2.0719581503834217,1.8632881166373068,0.20867003374611492
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,63,2.22676343849381,2.129829274019321,0.09693416447448922
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,64,1.5656788697552744,1.5924478353379308,-0.0267689655826564
arousal,emg_bsl_stats_22,physio_context_ridge100,8,arousal,65,2.0792374919386254,1.290144787921214,0.7890927040174114
arousal,emg_bsl_stats_22,physio_residual_ridge1000,8,arousal,1,1.8436997108576505,2.027674754210933,-0.18397504335328252
arousal,emg_bsl_stats_22,physio_residual_ridge1000,8,arousal,2,2.7355009713730545,1.8503983856424104,0.885102585730644
arousal,emg_bsl_stats_22,physio_residual_ridge1000,8,arousal,3,1.911705026355524,1.4587998476397572,0.45290517871576674
arousal,emg_bsl_stats_22,physio_residual_ridge1000,8,arousal,5,1.8385086070921437,1.650657204422702,0.18785140266944178
arousal,emg_bsl_stats_22,physio_residual_ridge1000,8,arousal,6,3.817034680707457,1.8369807021893023,1.9800539785181548
arousal,emg_bsl_stats_22,physio_residual_ridge1000,8,arousal,7,1.615947715884492,1.025387001478648,0.590560714405844
arousal,emg_bsl_stats_22,physio_residual_ridge1000,8,arousal,8,1.9455701254192932,1.695960230452148,0.24960989496714525
