epoch,train_loss,val_rmse_scaled,augmentation_config,stage,test_subject,target,y_outer_mean,y_outer_std,oracle_test_checkpoint_selection,early_stop,arch_config,arch_description
1,0.43964568213109045,0.952070018376289,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
2,0.43434116052043054,0.9382674359100549,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
3,0.4245281801108391,0.9285749474928329,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
4,0.4152813806168495,0.9188828974934393,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
5,0.4099229021418479,0.9293599045053005,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
6,0.4011285747251203,0.9053677660078588,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
7,0.3814175470221427,0.9110012992400871,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
8,0.37036453403772845,0.8979867914495099,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
9,0.3456287612357447,0.8846150026303996,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
10,0.33079618960618973,0.9032652840628888,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
11,0.3074429825909676,0.9423159530601536,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
12,0.27531767444264504,0.8836063834848857,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
13,0.250957261650793,0.9604325766830955,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
14,0.23057203733872983,0.9220393404393132,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
15,0.2018225441776937,1.0127468260950065,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
16,0.1876094203081823,1.004609254469711,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
17,0.17856892306477792,1.1508559414515525,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
18,0.16033164628090396,1.1008361939091644,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
19,0.14310046501698032,1.1657452860232496,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
