repetition,role,task,policy,region,baseline,subject_fold,stimulus_fold,train_n,n,accuracy,balanced_accuracy,macro_f1,roc_auc,brier,log_loss
2,sensitivity,arousal,midpoint_as_high,primary_test,global_train_prior,3,3,720,80,0.4625,0.5,0.3162393162393162,0.5,0.27970679012345673,0.7546925839533022
2,sensitivity,arousal,midpoint_as_high,primary_test,order_bin_prior,3,3,720,80,0.4625,0.5,0.3162393162393162,0.4723444374607165,0.28203576921133183,0.7602112070441779
2,sensitivity,arousal,midpoint_as_high,primary_test,order_quadratic_logistic,3,3,720,80,0.4625,0.5,0.3162393162393162,0.4025769956002514,0.2860814482852769,0.7687492589728088
2,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,3,3,720,240,0.48333333333333334,0.5,0.3258426966292135,0.5,0.27391975308641964,0.742806232735227
2,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,3,3,720,240,0.525,0.5389321468298109,0.43452380952380953,0.6188820912124583,0.26507472384665365,0.7330987667883974
2,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,3,3,720,240,0.5875,0.5,0.3700787401574803,0.5,0.2449845679012345,0.6833744766448506
2,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,3,3,720,240,0.6708333333333333,0.6160541586073501,0.5999915610033967,0.6965756859373881,0.21636043595679014,0.6231923708287127
3,sensitivity,valence,discard_midpoint,primary_test,global_train_prior,0,0,713,77,0.6233766233766234,0.5,0.384,0.5,0.24245411471619208,0.6780317827642904
3,sensitivity,valence,discard_midpoint,primary_test,order_bin_prior,0,0,713,77,0.6233766233766234,0.5341235632183908,0.5021181716833891,0.4798850574712644,0.24444949511578742,0.682014557694142
3,sensitivity,valence,discard_midpoint,primary_test,order_quadratic_logistic,0,0,713,77,0.6233766233766234,0.5,0.384,0.4594109195402299,0.24261114387200874,0.6783472691190291
3,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,0,0,713,238,0.5882352941176471,0.5,0.37037037037037035,0.5,0.24496773013303327,0.6830676137257551
3,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,0,0,713,238,0.5630252100840336,0.5198979591836734,0.5073640633707507,0.5520772594752187,0.24333352828848187,0.6794310803632088
3,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,0,0,713,236,0.5847457627118644,0.5,0.3689839572192513,0.5,0.24521733195869236,0.6835676713691282
3,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,0,0,713,236,0.8050847457627118,0.8037562851227448,0.800953428676201,0.8644262052647145,0.15587477003749736,0.48891508495237773
3,sensitivity,valence,midpoint_as_low,primary_test,global_train_prior,0,0,720,80,0.6,0.5,0.375,0.5,0.24482253086419753,0.6827804886529485
3,sensitivity,valence,midpoint_as_low,primary_test,order_bin_prior,0,0,720,80,0.5125,0.4739583333333333,0.46857434849259066,0.49837239583333337,0.24644777614567506,0.6860183305007425
3,sensitivity,valence,midpoint_as_low,primary_test,order_quadratic_logistic,0,0,720,80,0.6,0.5,0.375,0.47526041666666663,0.24503142437607903,0.6831996826348463
3,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,0,0,720,240,0.5833333333333334,0.5,0.3684210526315789,0.5,0.24584104938271611,0.6848200672050077
3,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,0,0,720,240,0.5666666666666667,0.5328571428571429,0.5263757115749526,0.5560714285714285,0.24423574775144488,0.6812763390788189
3,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,0,0,720,240,0.575,0.5,0.36507936507936506,0.5,0.24635030864197535,0.6858398564810372
3,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,0,0,720,240,0.7916666666666666,0.788150042625746,0.7873999007866204,0.8498152884342143,0.16117669753086422,0.5015761747958525
3,sensitivity,valence,midpoint_as_high,primary_test,global_train_prior,0,0,720,80,0.6375,0.5,0.3893129770992366,0.5,0.24054591049382715,0.6742014693791563
3,sensitivity,valence,midpoint_as_high,primary_test,order_bin_prior,0,0,720,80,0.625,0.5273833671399595,0.5,0.49154834347532117,0.2428290742608506,0.6787664179807418
3,sensitivity,valence,midpoint_as_high,primary_test,order_quadratic_logistic,0,0,720,80,0.6375,0.5,0.3893129770992366,0.45875591615956735,0.24064232173380806,0.6743952854323685
3,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,0,0,720,240,0.5916666666666667,0.5,0.3717277486910995,0.5,0.24423804012345673,0.6816017637568862
3,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,0,0,720,240,0.5666666666666667,0.5215579189422248,0.5093953927195534,0.5506611095142282,0.24284121610068052,0.6784252670690226
3,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,0,0,720,240,0.5916666666666667,0.5,0.3717277486910995,0.5,0.24423804012345673,0.6816017637568862
3,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,0,0,720,240,0.8083333333333333,0.8064098878988215,0.8034048009117458,0.8664846220178212,0.15560197241512344,0.48794902785600475
3,sensitivity,arousal,discard_midpoint,primary_test,global_train_prior,0,0,708,79,0.7215189873417721,0.5,0.41911764705882354,0.5,0.22769736839447094,0.6483560077285638
3,sensitivity,arousal,discard_midpoint,primary_test,order_bin_prior,0,0,708,79,0.5949367088607594,0.44019138755980863,0.424408014571949,0.467304625199362,0.23454079393084973,0.6619097829347442
3,sensitivity,arousal,discard_midpoint,primary_test,order_quadratic_logistic,0,0,708,79,0.7215189873417721,0.5,0.41911764705882354,0.39633173843700165,0.23059868334831635,0.6541672229073969
3,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,0,0,708,239,0.602510460251046,0.5,0.37597911227154046,0.5,0.24148084187108038,0.676047218182941
3,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,0,0,708,239,0.6359832635983264,0.597624269005848,0.5973860005808888,0.683625730994152,0.21952862281130436,0.629599396391796
3,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,0,0,708,237,0.5949367088607594,0.5,0.373015873015873,0.5,0.24235802776656556,0.677809498154003
3,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,0,0,708,237,0.7341772151898734,0.7034574468085106,0.7087713823167996,0.7658096926713948,0.19992646871715822,0.5889951336517404
3,sensitivity,arousal,midpoint_as_low,primary_test,global_train_prior,0,0,720,80,0.7125,0.5,0.41605839416058393,0.5,0.2317033179012346,0.6564453645982522
3,sensitivity,arousal,midpoint_as_low,primary_test,order_bin_prior,0,0,720,80,0.5875,0.43821510297482835,0.4199077125906394,0.44088482074752106,0.2397616713329298,0.6725101286215732
3,sensitivity,arousal,midpoint_as_low,primary_test,order_quadratic_logistic,0,0,720,80,0.7125,0.5,0.41605839416058393,0.3962623951182303,0.23454118531743567,0.6621207907338412
3,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,0,0,720,240,0.6,0.5,0.375,0.5,0.2426408179012346,0.678389680137533
3,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,0,0,720,240,0.6333333333333333,0.5954861111111112,0.5948123705011127,0.6830150462962964,0.22057128689169314,0.6317595181623283
3,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,0,0,720,240,0.5875,0.5,0.3700787401574803,0.5,0.24385609567901242,0.6808279374196753
3,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,0,0,720,240,0.7291666666666666,0.700300881151945,0.7047635269403281,0.7596174511068128,0.20304120852623458,0.5956692438748087
3,sensitivity,arousal,midpoint_as_high,primary_test,global_train_prior,0,0,720,80,0.725,0.5,0.42028985507246375,0.5,0.22488618827160498,0.6426557751656773
3,sensitivity,arousal,midpoint_as_high,primary_test,order_bin_prior,0,0,720,80,0.6,0.4420062695924765,0.42652329749103945,0.47844827586206895,0.23054005123701587,0.6537725957813654
3,sensitivity,arousal,midpoint_as_high,primary_test,order_quadratic_logistic,0,0,720,80,0.725,0.5,0.42028985507246375,0.4047805642633228,0.2277733933883077,0.6484540960177582
3,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,0,0,720,240,0.6041666666666666,0.5,0.37662337662337664,0.5,0.24066165123456795,0.6743878162163892
3,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,0,0,720,240,0.6375,0.5983666061705989,0.5982683982683983,0.6800362976406533,0.2191889384767963,0.628925485820045
3,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,0,0,720,240,0.6,0.5,0.375,0.5,0.24120563271604947,0.6754820245284826
3,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,0,0,720,240,0.7333333333333333,0.7013888888888888,0.7069597069597069,0.7612847222222221,0.19973970389660495,0.5885575305160794
3,sensitivity,valence,discard_midpoint,primary_test,global_train_prior,0,1,713,80,0.5,0.5,0.3333333333333333,0.5,0.2581835241724023,0.7097881024389643
3,sensitivity,valence,discard_midpoint,primary_test,order_bin_prior,0,1,713,80,0.5,0.5,0.3333333333333333,0.53625,0.25813673411678106,0.7099517734904153
3,sensitivity,valence,discard_midpoint,primary_test,order_quadratic_logistic,0,1,713,80,0.5,0.5,0.3333333333333333,0.5181250000000001,0.2587401157342132,0.7109552182944627
3,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,0,1,713,238,0.42436974789915966,0.5,0.29793510324483774,0.5,0.2718669779185571,0.7374596258232239
3,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,0,1,713,238,0.42436974789915966,0.480487099804871,0.368137511384997,0.5659463756594637,0.270405332103165,0.7357789946919698
3,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,0,1,713,233,0.6266094420600858,0.5,0.38522427440633245,0.5,0.23527662652057751,0.6634643624101406
3,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,0,1,713,233,0.8412017167381974,0.829160762084711,0.8299236520744147,0.9078885214926783,0.13310997640472805,0.4345848104007624
3,sensitivity,valence,midpoint_as_low,primary_test,global_train_prior,0,1,720,80,0.5,0.5,0.3333333333333333,0.5,0.2571778549382716,0.707713008473567
3,sensitivity,valence,midpoint_as_low,primary_test,order_bin_prior,0,1,720,80,0.5,0.5,0.3333333333333333,0.530625,0.25709930226898675,0.7077658805666197
3,sensitivity,valence,midpoint_as_low,primary_test,order_quadratic_logistic,0,1,720,80,0.5,0.5,0.3333333333333333,0.518125,0.2576969544513643,0.7087917045704607
3,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,0,1,720,240,0.42083333333333334,0.5,0.2961876832844575,0.5,0.2705922067901235,0.734802991579993
3,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,0,1,720,240,0.42083333333333334,0.47969940878979983,0.3652847276394148,0.5694493909822637,0.26910737491877845,0.7330339470772148
3,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,0,1,720,240,0.6083333333333333,0.5,0.37823834196891193,0.5,0.23882137345679014,0.6706425052753001
3,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,0,1,720,240,0.825,0.8106965899154766,0.8141455859576665,0.8873506266394636,0.14103165991512345,0.4539961282908312
3,sensitivity,valence,midpoint_as_high,primary_test,global_train_prior,0,1,720,80,0.5,0.5,0.3333333333333333,0.5,0.25891975308641973,0.7113127130850616
3,sensitivity,valence,midpoint_as_high,primary_test,order_bin_prior,0,1,720,80,0.5,0.5,0.3333333333333333,0.53625,0.2588796749176011,0.7115130998364643
3,sensitivity,valence,midpoint_as_high,primary_test,order_quadratic_logistic,0,1,720,80,0.5,0.5,0.3333333333333333,0.5181250000000001,0.25949278598335673,0.7125229774727169
3,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,0,1,720,240,0.42916666666666664,0.5,0.30029154518950435,0.5,0.2722993827160494,0.7383972117781022
3,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,0,1,720,240,0.42916666666666664,0.4879526610445752,0.3516199641103508,0.5634256962653249,0.2708700967819158,0.7367965655711818
3,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,0,1,720,240,0.6375,0.5,0.3893129770992366,0.5,0.23294753086419756,0.6587369215044532
3,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,0,1,720,240,0.8375,0.8254451205769664,0.8246370023419204,0.9017729697242883,0.13569058641975307,0.43985012476796614
3,sensitivity,arousal,discard_midpoint,primary_test,global_train_prior,0,1,710,79,0.6075949367088608,0.5,0.3779527559055118,0.5,0.23991181175123488,0.6728719029130951
3,sensitivity,arousal,discard_midpoint,primary_test,order_bin_prior,0,1,710,79,0.6075949367088608,0.5,0.3779527559055118,0.4284274193548387,0.24307903793074837,0.6793275590950789
3,sensitivity,arousal,discard_midpoint,primary_test,order_quadratic_logistic,0,1,710,79,0.6075949367088608,0.5,0.3779527559055118,0.49092741935483875,0.24012610861666242,0.673293608948232
3,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,0,1,710,237,0.569620253164557,0.5,0.3629032258064516,0.5,0.24515338778974435,0.683422400736213
3,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,0,1,710,237,0.5822784810126582,0.5422657952069716,0.5189346564697681,0.6120551924473493,0.23945646994640987,0.6733122455186491
3,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,0,1,710,237,0.6329113924050633,0.5,0.3875968992248062,0.5,0.2364174277255618,0.6658382376976834
3,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,0,1,710,237,0.7341772151898734,0.6862068965517242,0.6938675086625796,0.7530268199233717,0.19873081807683304,0.5862330199213116
3,sensitivity,arousal,midpoint_as_low,primary_test,global_train_prior,0,1,720,80,0.6,0.5,0.375,0.5,0.24151234567901234,0.6761053997986461
3,sensitivity,arousal,midpoint_as_low,primary_test,order_bin_prior,0,1,720,80,0.6,0.5,0.375,0.40983072916666663,0.24590495210004298,0.6850377868922367
3,sensitivity,arousal,midpoint_as_low,primary_test,order_quadratic_logistic,0,1,720,80,0.6,0.5,0.375,0.48795572916666663,0.24189665323779205,0.6768687512057973
3,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,0,1,720,240,0.5625,0.5,0.36,0.5,0.24609567901234558,0.68531812471268
3,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,0,1,720,240,0.5875,0.5624338624338624,0.554847775175644,0.6167548500881835,0.2391685475872918,0.6726884027343211
3,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,0,1,720,240,0.625,0.5,0.38461538461538464,0.5,0.23845679012345672,0.6699635831892902
3,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,0,1,720,240,0.725,0.6777777777777778,0.684487291849255,0.7411851851851852,0.20243682484567901,0.5940971665285808
3,sensitivity,arousal,midpoint_as_high,primary_test,global_train_prior,0,1,720,80,0.6125,0.5,0.3798449612403101,0.5,0.23875000000000002,0.6705190760355485
3,sensitivity,arousal,midpoint_as_high,primary_test,order_bin_prior,0,1,720,80,0.6125,0.5,0.3798449612403101,0.46379196840026327,0.24103595187323107,0.6751897502385512
3,sensitivity,arousal,midpoint_as_high,primary_test,order_quadratic_logistic,0,1,720,80,0.6125,0.5,0.3798449612403101,0.49275839368005264,0.23883547776741745,0.6706814909962645
3,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,0,1,720,240,0.575,0.5,0.36507936507936506,0.5,0.24437499999999995,0.6818546087307834
3,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,0,1,720,240,0.5833333333333334,0.5404944586530265,0.5186136071887034,0.6047882921284456,0.24033240997229915,0.6750942328894569
3,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,0,1,720,240,0.6375,0.5,0.3893129770992366,0.5,0.235,0.6629620542387251
3,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,0,1,720,240,0.7375,0.6875140860942078,0.6956460476257573,0.7530238148899406,0.19776041666666666,0.5842307358995277
3,sensitivity,valence,discard_midpoint,primary_test,global_train_prior,0,2,713,78,0.717948717948718,0.5,0.417910447761194,0.5,0.24044814812741253,0.6740302013440626
3,sensitivity,valence,discard_midpoint,primary_test,order_bin_prior,0,2,713,78,0.5897435897435898,0.45211038961038963,0.4433541480820695,0.4866071428571429,0.24056168146527318,0.6741730069009364
3,sensitivity,valence,discard_midpoint,primary_test,order_quadratic_logistic,0,2,713,78,0.717948717948718,0.5,0.417910447761194,0.4545454545454545,0.24105780322849546,0.6752373613559864
3,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,0,2,713,238,0.6260504201680672,0.5,0.3850129198966408,0.5,0.24470150552820005,0.6825429981696028
3,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,0,2,713,238,0.5504201680672269,0.5300882286403741,0.528782636049072,0.5182490008295,0.2502210292955523,0.6938988576575752
3,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,0,2,713,235,0.5531914893617021,0.5,0.3561643835616438,0.5,0.24807365800591402,0.6892921250833693
3,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,0,2,713,235,0.8340425531914893,0.8344322344322345,0.8328317373461012,0.8866300366300368,0.1409928012483576,0.4549032203022161
3,sensitivity,valence,midpoint_as_low,primary_test,global_train_prior,0,2,720,80,0.7,0.5,0.4117647058823529,0.5,0.24310378086419754,0.6793488842753723
3,sensitivity,valence,midpoint_as_low,primary_test,order_bin_prior,0,2,720,80,0.5125,0.44940476190476186,0.4498324810439076,0.45684523809523814,0.24481481533194988,0.6827277797038793
3,sensitivity,valence,midpoint_as_low,primary_test,order_quadratic_logistic,0,2,720,80,0.7,0.5,0.4117647058823529,0.4460565476190476,0.2439672868103849,0.6810636345092271
3,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,0,2,720,240,0.6208333333333333,0.5,0.38303341902313626,0.5,0.24596257716049383,0.6850689640847148
3,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,0,2,720,240,0.5541666666666667,0.5361383582860093,0.5347741806916793,0.5224942842392508,0.2510451506446428,0.6955962720766458
3,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,0,2,720,240,0.5416666666666666,0.5,0.35135135135135137,0.5,0.24882137345679017,0.690789043894057
3,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,0,2,720,240,0.825,0.8244755244755245,0.8240100565681961,0.8751048951048952,0.1449162085262346,0.4642035584486381
3,sensitivity,valence,midpoint_as_high,primary_test,global_train_prior,0,2,720,80,0.725,0.5,0.42028985507246375,0.5,0.2382716049382716,0.6696670089449813
3,sensitivity,valence,midpoint_as_high,primary_test,order_bin_prior,0,2,720,80,0.65,0.4623824451410658,0.4256410256410256,0.515282131661442,0.2370167386387279,0.6670337023274188
3,sensitivity,valence,midpoint_as_high,primary_test,order_quadratic_logistic,0,2,720,80,0.725,0.5,0.42028985507246375,0.45924764890282127,0.23865252613814797,0.6704181124616782
3,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,0,2,720,240,0.6291666666666667,0.5,0.38618925831202044,0.5,0.24359567901234563,0.680326132309711
3,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,0,2,720,240,0.5375,0.5055807723788972,0.5055587520184116,0.5167423171366917,0.24950711329981876,0.6924033104332626
3,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,0,2,720,240,0.5625,0.5,0.36,0.5,0.24729938271604937,0.6877411746503926
3,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,0,2,720,240,0.8291666666666667,0.8301587301587301,0.8275831858562142,0.8801058201058201,0.14387056327160494,0.46104457078100414
3,sensitivity,arousal,discard_midpoint,primary_test,global_train_prior,0,2,713,78,0.47435897435897434,0.5,0.3217391304347826,0.5,0.2648475206607192,0.7233702315287437
3,sensitivity,arousal,discard_midpoint,primary_test,order_bin_prior,0,2,713,78,0.47435897435897434,0.5,0.3217391304347826,0.5036255767963085,0.2671461456254676,0.7282856396801026
3,sensitivity,arousal,discard_midpoint,primary_test,order_quadratic_logistic,0,2,713,78,0.47435897435897434,0.5,0.3217391304347826,0.528345418589321,0.266841188155323,0.7278468506764209
3,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,0,2,713,234,0.47863247863247865,0.5,0.3236994219653179,0.5,0.26400240971743166,0.7216574443389627
3,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,0,2,713,234,0.5085470085470085,0.5210040983606558,0.4701399964557859,0.5902371194379392,0.26442271315990296,0.7250859916675371
3,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,0,2,713,238,0.6764705882352942,0.5,0.40350877192982454,0.5,0.22487874428405585,0.6423654726708623
3,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,0,2,713,238,0.7478991596638656,0.6612083568605308,0.6728372434017595,0.7132370734855207,0.1966952121802034,0.582522427260787
3,sensitivity,arousal,midpoint_as_low,primary_test,global_train_prior,0,2,720,80,0.4625,0.5,0.3162393162393162,0.5,0.26563850308641973,0.7248958285451884
3,sensitivity,arousal,midpoint_as_low,primary_test,order_bin_prior,0,2,720,80,0.4625,0.5,0.3162393162393162,0.4949717159019485,0.26726838314487095,0.7284235776829389
3,sensitivity,arousal,midpoint_as_low,primary_test,order_quadratic_logistic,0,2,720,80,0.4625,0.5,0.3162393162393162,0.5386549340037713,0.26664476131245307,0.7273200928837236
3,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,0,2,720,240,0.4666666666666667,0.5,0.3181818181818182,0.5,0.2648630401234568,0.7233266143609737
3,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,0,2,720,240,0.5,0.51953125,0.464245851625865,0.59765625,0.26296510037276427,0.7214433704907893
3,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,0,2,720,240,0.6708333333333333,0.5,0.4014962593516209,0.5,0.22686535493827165,0.6464351193344474
3,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,0,2,720,240,0.7458333333333333,0.662276908561994,0.6734402533960875,0.7157402311502475,0.1984766830632716,0.5864007312570317
3,sensitivity,arousal,midpoint_as_high,primary_test,global_train_prior,0,2,720,80,0.4875,0.5,0.3277310924369748,0.5,0.2631327160493827,0.7199461985909791
3,sensitivity,arousal,midpoint_as_high,primary_test,order_bin_prior,0,2,720,80,0.4875,0.5,0.3277310924369748,0.5184490306441526,0.26571498633191004,0.7254576872895262
3,sensitivity,arousal,midpoint_as_high,primary_test,order_quadratic_logistic,0,2,720,80,0.4875,0.5,0.3277310924369748,0.5062539086929331,0.26567509560483993,0.7255526561896554
3,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,0,2,720,240,0.49166666666666664,0.5,0.329608938547486,0.5,0.26227623456790117,0.7182084789106437
3,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,0,2,720,240,0.5166666666666667,0.5215337593776049,0.4744790093627303,0.5791886635176438,0.26470486645463565,0.7259323428063325
3,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,0,2,720,240,0.6791666666666667,0.5,0.4044665012406948,0.5,0.22373456790123455,0.6400110932955401
3,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,0,2,720,240,0.7458333333333333,0.6587124531909808,0.6700845070422535,0.7065174089713967,0.1967163387345679,0.5824431100511173
3,sensitivity,valence,discard_midpoint,primary_test,global_train_prior,0,3,714,78,0.5384615384615384,0.5,0.35,0.5,0.2485808803159273,0.6903069416765215
3,sensitivity,valence,discard_midpoint,primary_test,order_bin_prior,0,3,714,78,0.5,0.47619047619047616,0.4319327731092437,0.5148809523809524,0.250249745971557,0.6936574845728318
3,sensitivity,valence,discard_midpoint,primary_test,order_quadratic_logistic,0,3,714,78,0.5384615384615384,0.5,0.35,0.46660052910052907,0.24921792961249636,0.691590491420312
3,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,0,3,714,237,0.5569620253164557,0.5,0.35772357723577236,0.5,0.2468707512789181,0.6868768917804202
3,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,0,3,714,237,0.5864978902953587,0.5537878787878788,0.5286931818181818,0.6085137085137086,0.23857019725499945,0.6696173321793171
3,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,0,3,714,235,0.6127659574468085,0.5,0.37994722955145116,0.5,0.24171240461140656,0.6765306628888881
3,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,0,3,714,235,0.8170212765957446,0.8183379120879121,0.8109837077495745,0.8969017094017094,0.13874838167382508,0.447744545788694
3,sensitivity,valence,midpoint_as_low,primary_test,global_train_prior,0,3,720,80,0.525,0.5,0.3442622950819672,0.5,0.24965277777777778,0.6924551631014128
3,sensitivity,valence,midpoint_as_low,primary_test,order_bin_prior,0,3,720,80,0.4875,0.47180451127819545,0.42161876212308236,0.5097117794486216,0.25200881394512986,0.6971911649926996
3,sensitivity,valence,midpoint_as_low,primary_test,order_quadratic_logistic,0,3,720,80,0.525,0.5,0.3442622950819672,0.5332080200501254,0.24982337283236739,0.6927974993771973
3,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,0,3,720,240,0.55,0.5,0.3548387096774194,0.5,0.24756944444444445,0.6882788109848336
3,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,0,3,720,240,0.5916666666666667,0.5673400673400673,0.5512820512820513,0.6129349046015712,0.23873114804555245,0.6699739484878389
3,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,0,3,720,240,0.6,0.5,0.375,0.5,0.2434027777777778,0.6799261067516753
3,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,0,3,720,240,0.8083333333333333,0.8072916666666667,0.8028571428571429,0.8784722222222221,0.14424913194444447,0.46126864740572543
3,sensitivity,valence,midpoint_as_high,primary_test,global_train_prior,0,3,720,80,0.55,0.5,0.3548387096774194,0.5,0.2475,0.6881388137135886
3,sensitivity,valence,midpoint_as_high,primary_test,order_bin_prior,0,3,720,80,0.5125,0.481060606060606,0.43874797625472206,0.5246212121212122,0.24846803721302804,0.6900727734360392
3,sensitivity,valence,midpoint_as_high,primary_test,order_quadratic_logistic,0,3,720,80,0.55,0.5,0.3548387096774194,0.4176136363636364,0.24856101657312157,0.6902808566730492
3,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,0,3,720,240,0.5625,0.5,0.36,0.5,0.2462500000000001,0.6856304300203118
