dataset,repetition,role,subject_fold,stimulus_fold,task,label_policy,source_train_rows_total,source_train_scored_paired_rows,class_0_anchors,class_1_anchors,eligible_donors_min,eligible_donors_p01,eligible_donors_p10,eligible_donors_median,eligible_donors_p90,eligible_donors_max,zero_donor_rate,below_5_donor_rate,below_10_donor_rate,below_20_donor_rate,unique_donor_subjects_min,unique_donor_subjects_median,unique_donor_stimuli_min,unique_donor_stimuli_median,paired_modality_anchor_rate,operational_verdict
DEAP,4,sensitivity,1,1,valence,midpoint_as_low,720,720,300,420,259,262.0,267.0,380.0,390.0,407,0.0,0.0,0.0,0.0,23,23.0,28,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,1,1,valence,midpoint_as_high,720,720,291,429,250,253.19,259.0,388.0,399.0,416,0.0,0.0,0.0,0.0,23,23.0,28,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,1,1,arousal,discard_midpoint,720,714,294,420,251,255.13,265.0,381.0,392.0,402,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,1,1,arousal,midpoint_as_low,720,720,300,420,256,261.19,270.9,381.0,392.0,402,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,1,1,arousal,midpoint_as_high,720,720,294,426,251,255.19,265.0,387.0,398.0,407,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,1,2,valence,discard_midpoint,720,712,348,364,306,309.0,312.0,326.0,338.0,353,0.0,0.0,0.0,0.0,23,23.0,28,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,1,2,valence,midpoint_as_low,720,720,356,364,314,317.0,320.0,328.0,339.0,353,0.0,0.0,0.0,0.0,23,23.0,28,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,1,2,valence,midpoint_as_high,720,720,348,372,306,309.0,312.0,331.0,346.0,361,0.0,0.0,0.0,0.0,23,23.0,28,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,1,2,arousal,discard_midpoint,720,710,274,436,234,239.0,247.0,396.0,407.0,422,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,1,2,arousal,midpoint_as_low,720,720,284,436,242,247.0,255.0,396.0,407.0,422,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,1,2,arousal,midpoint_as_high,720,720,274,446,234,239.0,247.0,406.0,417.0,432,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,1,3,valence,discard_midpoint,720,717,335,382,295,297.0,301.0,341.0,356.0,367,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,1,3,valence,midpoint_as_low,720,720,338,382,298,300.0,303.0,341.0,356.0,367,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,1,3,valence,midpoint_as_high,720,720,335,385,295,297.0,301.0,344.0,358.1,370,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,1,3,arousal,discard_midpoint,720,712,290,422,249,254.0,261.0,382.5,394.0,409,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,1,3,arousal,midpoint_as_low,720,720,298,422,256,261.0,269.0,382.0,394.0,409,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,1,3,arousal,midpoint_as_high,720,720,290,430,249,254.0,261.0,390.0,401.0,416,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,0,valence,discard_midpoint,720,712,303,409,261,265.0,270.0,368.0,380.0,397,0.0,0.0,0.0,0.0,23,23.0,27,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,0,valence,midpoint_as_low,720,720,311,409,269,272.19,278.0,368.0,380.0,397,0.0,0.0,0.0,0.0,23,23.0,28,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,0,valence,midpoint_as_high,720,720,303,417,261,265.0,270.0,376.0,388.0,405,0.0,0.0,0.0,0.0,23,23.0,27,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,0,arousal,discard_midpoint,720,707,316,391,276,278.0,285.0,352.0,365.0,378,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,0,arousal,midpoint_as_low,720,720,329,391,287,289.0,297.0,351.0,365.0,378,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,0,arousal,midpoint_as_high,720,720,316,404,276,278.0,285.0,364.5,377.0,390,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,1,valence,discard_midpoint,720,712,299,413,258,262.0,267.0,373.0,384.0,401,0.0,0.0,0.0,0.0,23,23.0,28,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,1,valence,midpoint_as_low,720,720,307,413,266,269.0,274.0,373.0,384.0,401,0.0,0.0,0.0,0.0,23,23.0,28,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,1,valence,midpoint_as_high,720,720,299,421,258,262.0,267.0,381.0,392.0,409,0.0,0.0,0.0,0.0,23,23.0,28,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,1,arousal,discard_midpoint,720,712,311,401,266,270.22,280.0,362.0,374.0,385,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,1,arousal,midpoint_as_low,720,720,319,401,273,278.19,288.0,361.5,374.0,385,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,1,arousal,midpoint_as_high,720,720,311,409,266,270.38,280.0,370.0,381.0,392,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,2,valence,discard_midpoint,720,711,353,358,311,314.0,316.0,323.0,334.0,347,0.0,0.0,0.0,0.0,23,23.0,27,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,2,valence,midpoint_as_low,720,720,362,358,313,314.19,321.0,327.0,337.1,351,0.0,0.0,0.0,0.0,23,23.0,28,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,2,valence,midpoint_as_high,720,720,353,367,311,314.0,317.0,329.0,341.0,356,0.0,0.0,0.0,0.0,23,23.0,27,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,2,arousal,discard_midpoint,720,706,275,431,234,239.05,247.0,392.0,402.0,416,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,2,arousal,midpoint_as_low,720,720,289,431,246,251.0,260.0,391.0,402.0,416,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,2,arousal,midpoint_as_high,720,720,275,445,234,239.19,247.9,405.0,416.0,432,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,3,valence,discard_midpoint,720,715,335,380,295,297.14,301.0,339.0,354.0,365,0.0,0.0,0.0,0.0,23,23.0,28,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,3,valence,midpoint_as_low,720,720,340,380,300,302.0,305.0,339.0,354.0,365,0.0,0.0,0.0,0.0,23,23.0,28,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,3,valence,midpoint_as_high,720,720,335,385,295,297.19,301.0,344.0,359.0,370,0.0,0.0,0.0,0.0,23,23.0,28,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,3,arousal,discard_midpoint,720,710,304,406,262,265.09,273.0,366.0,378.0,392,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,3,arousal,midpoint_as_low,720,720,314,406,271,274.0,282.0,366.0,378.0,392,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,2,3,arousal,midpoint_as_high,720,720,304,416,262,265.19,273.0,376.0,388.0,402,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,0,valence,discard_midpoint,720,710,284,426,243,247.09,253.0,385.0,397.0,413,0.0,0.0,0.0,0.0,23,23.0,26,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,0,valence,midpoint_as_low,720,720,294,426,253,257.0,262.0,385.0,397.0,413,0.0,0.0,0.0,0.0,23,23.0,27,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,0,valence,midpoint_as_high,720,720,284,436,243,247.19,253.0,395.0,406.0,423,0.0,0.0,0.0,0.0,23,23.0,26,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,0,arousal,discard_midpoint,720,709,301,408,260,265.0,270.8,369.0,381.0,391,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,0,arousal,midpoint_as_low,720,720,312,408,271,275.0,281.0,368.0,380.1,391,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,0,arousal,midpoint_as_high,720,720,301,419,260,265.0,271.0,379.0,390.0,402,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,1,valence,discard_midpoint,720,708,280,428,240,244.07,249.0,388.0,399.0,415,0.0,0.0,0.0,0.0,23,23.0,26,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,1,valence,midpoint_as_low,720,720,292,428,252,255.19,260.0,387.0,399.0,415,0.0,0.0,0.0,0.0,23,23.0,27,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,1,valence,midpoint_as_high,720,720,280,440,240,244.19,249.0,399.0,410.0,427,0.0,0.0,0.0,0.0,23,23.0,26,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,1,arousal,discard_midpoint,720,714,297,417,259,262.0,268.0,378.0,389.0,401,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,1,arousal,midpoint_as_low,720,720,303,417,265,267.19,273.0,378.0,389.0,401,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,1,arousal,midpoint_as_high,720,720,297,423,259,262.0,268.0,384.0,395.0,407,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,2,valence,discard_midpoint,720,708,340,368,299,302.0,306.0,326.0,342.30000000000007,356,0.0,0.0,0.0,0.0,23,23.0,27,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,2,valence,midpoint_as_low,720,720,352,368,311,313.0,317.0,329.0,342.0,356,0.0,0.0,0.0,0.0,23,23.0,28,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,2,valence,midpoint_as_high,720,720,340,380,299,302.0,306.0,337.5,354.0,368,0.0,0.0,0.0,0.0,23,23.0,27,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,2,arousal,discard_midpoint,720,708,268,440,229,234.07,242.0,402.0,411.0,422,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,2,arousal,midpoint_as_low,720,720,280,440,241,246.0,253.0,401.0,411.0,422,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,2,arousal,midpoint_as_high,720,720,268,452,229,234.19,242.0,413.0,422.0,434,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,3,valence,discard_midpoint,720,712,314,398,277,278.0,281.0,358.0,371.0,382,0.0,0.0,0.0,0.0,23,23.0,28,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,3,valence,midpoint_as_low,720,720,322,398,285,286.0,289.0,357.0,371.0,382,0.0,0.0,0.0,0.0,23,23.0,28,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,3,valence,midpoint_as_high,720,720,314,406,277,278.0,281.0,365.0,379.0,390,0.0,0.0,0.0,0.0,23,23.0,28,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,3,arousal,discard_midpoint,720,713,298,415,257,262.0,268.0,376.0,387.0,401,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,3,arousal,midpoint_as_low,720,720,305,415,264,268.0,275.0,376.0,387.0,401,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
DEAP,4,sensitivity,3,3,arousal,midpoint_as_high,720,720,298,422,257,262.0,268.0,383.0,394.0,408,0.0,0.0,0.0,0.0,23,23.0,29,29.0,1.0,PASS_STRONG
I-DARE,0,primary,0,0,valence,discard_midpoint,1128,957,453,504,394,395.0,397.0,448.0,460.0,494,0.0,0.0,0.0,0.0,46,46.0,14,14.0,1.0,PASS_STRONG
I-DARE,0,primary,0,0,valence,midpoint_as_low,1128,1128,624,504,445,446.0,450.0,563.0,582.0,610,0.0,0.0,0.0,0.0,46,46.0,14,23.0,1.0,PASS_STRONG
I-DARE,0,primary,0,0,valence,midpoint_as_high,1128,1128,453,675,394,396.0,398.0,614.0,619.0,661,0.0,0.0,0.0,0.0,46,46.0,18,20.0,1.0,PASS_STRONG
I-DARE,0,primary,0,0,arousal,discard_midpoint,1128,1029,586,443,382,388.28,396.0,530.0,550.0,573,0.0,0.0,0.0,0.0,43,46.0,21,23.0,1.0,PASS_STRONG
I-DARE,0,primary,0,0,arousal,midpoint_as_low,1128,1128,685,443,382,389.0,396.0,626.0,648.0,664,0.0,0.0,0.0,0.0,43,46.0,21,23.0,1.0,PASS_STRONG
I-DARE,0,primary,0,0,arousal,midpoint_as_high,1128,1128,586,542,475,481.0,488.0,526.0,548.3000000000001,573,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,0,1,valence,discard_midpoint,1128,925,419,506,360,362.0,365.0,450.0,464.0,495,0.0,0.0,0.0,0.0,46,46.0,16,17.0,1.0,PASS_STRONG
I-DARE,0,primary,0,1,valence,midpoint_as_low,1128,1128,622,506,446,448.0,452.0,561.0,581.0,607,0.0,0.0,0.0,0.0,46,46.0,16,23.0,1.0,PASS_STRONG
I-DARE,0,primary,0,1,valence,midpoint_as_high,1128,1128,419,709,360,362.0,366.0,648.0,663.3000000000001,694,0.0,0.0,0.0,0.0,46,46.0,19,22.0,1.0,PASS_STRONG
I-DARE,0,primary,0,1,arousal,discard_midpoint,1128,1010,696,314,254,264.0,273.0,641.0,654.1,679,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,0,primary,0,1,arousal,midpoint_as_low,1128,1128,814,314,254,264.0,274.0,754.0,766.3000000000001,791,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,0,primary,0,1,arousal,midpoint_as_high,1128,1128,696,432,366,375.0,385.0,639.0,654.0,679,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,0,2,valence,discard_midpoint,1128,918,504,414,357,359.0,363.0,446.0,466.0,494,0.0,0.0,0.0,0.0,46,46.0,14,19.0,1.0,PASS_STRONG
I-DARE,0,primary,0,2,valence,midpoint_as_low,1128,1128,714,414,357,359.27,364.0,652.0,662.0,697,0.0,0.0,0.0,0.0,46,46.0,14,23.0,1.0,PASS_STRONG
I-DARE,0,primary,0,2,valence,midpoint_as_high,1128,1128,504,624,443,445.0,448.0,563.0,581.0,609,0.0,0.0,0.0,0.0,46,46.0,18,20.0,1.0,PASS_STRONG
I-DARE,0,primary,0,2,arousal,discard_midpoint,1128,1017,633,384,323,332.0,339.0,577.0,593.0,620,0.0,0.0,0.0,0.0,43,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,0,primary,0,2,arousal,midpoint_as_low,1128,1128,744,384,323,332.27,339.0,685.0,700.0,723,0.0,0.0,0.0,0.0,43,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,0,primary,0,2,arousal,midpoint_as_high,1128,1128,633,495,428,435.0,442.0,575.0,592.0,620,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,0,3,valence,discard_midpoint,1128,926,445,481,383,387.0,390.0,425.0,439.0,469,0.0,0.0,0.0,0.0,46,46.0,15,16.0,1.0,PASS_STRONG
I-DARE,0,primary,0,3,valence,midpoint_as_low,1128,1128,647,481,421,423.27,427.0,586.0,599.0,632,0.0,0.0,0.0,0.0,46,46.0,15,23.0,1.0,PASS_STRONG
I-DARE,0,primary,0,3,valence,midpoint_as_high,1128,1128,445,683,383,387.0,390.0,622.0,631.0,668,0.0,0.0,0.0,0.0,46,46.0,18,21.0,1.0,PASS_STRONG
I-DARE,0,primary,0,3,arousal,discard_midpoint,1128,1018,674,344,285,294.0,302.0,618.0,632.0,658,0.0,0.0,0.0,0.0,42,46.0,21,23.0,1.0,PASS_STRONG
I-DARE,0,primary,0,3,arousal,midpoint_as_low,1128,1128,784,344,285,294.0,302.0,724.0,740.0,762,0.0,0.0,0.0,0.0,42,46.0,21,23.0,1.0,PASS_STRONG
I-DARE,0,primary,0,3,arousal,midpoint_as_high,1128,1128,674,454,390,398.0,405.0,616.0,632.0,658,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,1,0,valence,discard_midpoint,1128,961,455,506,396,397.0,400.0,449.0,462.0,496,0.0,0.0,0.0,0.0,46,46.0,14,14.0,1.0,PASS_STRONG
I-DARE,0,primary,1,0,valence,midpoint_as_low,1128,1128,622,506,445,448.0,452.0,561.0,580.0,607,0.0,0.0,0.0,0.0,46,46.0,14,22.0,1.0,PASS_STRONG
I-DARE,0,primary,1,0,valence,midpoint_as_high,1128,1128,455,673,396,397.27,400.0,613.0,618.0,659,0.0,0.0,0.0,0.0,46,46.0,19,21.0,1.0,PASS_STRONG
I-DARE,0,primary,1,0,arousal,discard_midpoint,1128,1015,575,440,383,388.0,395.0,519.0,539.0,561,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,1,0,arousal,midpoint_as_low,1128,1128,688,440,383,388.0,395.0,629.5,651.0,668,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,1,0,arousal,midpoint_as_high,1128,1128,575,553,489,493.0,499.0,522.0,538.0,561,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,1,1,valence,discard_midpoint,1128,920,414,506,356,357.0,361.0,449.0,465.0,495,0.0,0.0,0.0,0.0,46,46.0,16,17.0,1.0,PASS_STRONG
I-DARE,0,primary,1,1,valence,midpoint_as_low,1128,1128,622,506,444,447.0,451.0,561.0,581.0,608,0.0,0.0,0.0,0.0,46,46.0,16,22.0,1.0,PASS_STRONG
I-DARE,0,primary,1,1,valence,midpoint_as_high,1128,1128,414,714,356,357.0,361.0,653.0,667.0,698,0.0,0.0,0.0,0.0,46,46.0,19,23.0,1.0,PASS_STRONG
I-DARE,0,primary,1,1,arousal,discard_midpoint,1128,999,676,323,273,276.0,284.0,623.0,636.0,660,0.0,0.0,0.0,0.0,41,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,1,1,arousal,midpoint_as_low,1128,1128,805,323,273,276.27,285.0,746.0,759.0,781,0.0,0.0,0.0,0.0,41,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,1,1,arousal,midpoint_as_high,1128,1128,676,452,391,395.0,405.0,620.0,635.0,660,0.0,0.0,0.0,0.0,44,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,1,2,valence,discard_midpoint,1128,919,500,419,360,363.0,367.0,442.0,461.0,490,0.0,0.0,0.0,0.0,46,46.0,14,20.0,1.0,PASS_STRONG
I-DARE,0,primary,1,2,valence,midpoint_as_low,1128,1128,709,419,360,363.0,368.0,647.0,659.0,693,0.0,0.0,0.0,0.0,46,46.0,14,23.0,1.0,PASS_STRONG
I-DARE,0,primary,1,2,valence,midpoint_as_high,1128,1128,500,628,439,441.0,444.0,567.0,585.0,613,0.0,0.0,0.0,0.0,46,46.0,18,21.0,1.0,PASS_STRONG
I-DARE,0,primary,1,2,arousal,discard_midpoint,1128,1001,615,386,331,335.0,343.0,560.0,576.0,601,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,1,2,arousal,midpoint_as_low,1128,1128,742,386,331,335.27,343.0,683.0,701.0,720,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,1,2,arousal,midpoint_as_high,1128,1128,615,513,450,453.27,460.0,557.0,575.0,601,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,1,3,valence,discard_midpoint,1128,932,443,489,381,385.0,388.0,431.0,447.0,476,0.0,0.0,0.0,0.0,46,46.0,15,16.0,1.0,PASS_STRONG
I-DARE,0,primary,1,3,valence,midpoint_as_low,1128,1128,639,489,428,431.0,434.0,578.0,593.0,625,0.0,0.0,0.0,0.0,46,46.0,15,22.0,1.0,PASS_STRONG
I-DARE,0,primary,1,3,valence,midpoint_as_high,1128,1128,443,685,381,385.0,388.0,624.0,634.0,670,0.0,0.0,0.0,0.0,46,46.0,18,21.0,1.0,PASS_STRONG
I-DARE,0,primary,1,3,arousal,discard_midpoint,1128,1005,648,357,305,308.0,315.0,593.0,609.0,632,0.0,0.0,0.0,0.0,41,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,1,3,arousal,midpoint_as_low,1128,1128,771,357,305,308.0,316.0,711.5,729.0,748,0.0,0.0,0.0,0.0,41,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,1,3,arousal,midpoint_as_high,1128,1128,648,480,421,422.0,430.0,591.0,608.0,632,0.0,0.0,0.0,0.0,44,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,2,0,valence,discard_midpoint,1128,960,460,500,401,402.0,404.0,444.0,456.0,489,0.0,0.0,0.0,0.0,46,46.0,14,14.0,1.0,PASS_STRONG
I-DARE,0,primary,2,0,valence,midpoint_as_low,1128,1128,628,500,440,442.0,445.0,567.0,587.0,614,0.0,0.0,0.0,0.0,46,46.0,14,23.0,1.0,PASS_STRONG
I-DARE,0,primary,2,0,valence,midpoint_as_high,1128,1128,460,668,401,402.27,405.0,608.0,613.0,654,0.0,0.0,0.0,0.0,46,46.0,18,21.0,1.0,PASS_STRONG
I-DARE,0,primary,2,0,arousal,discard_midpoint,1128,1007,527,480,418,423.0,431.0,469.0,492.0,514,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,0,primary,2,0,arousal,midpoint_as_low,1128,1128,648,480,418,423.27,432.0,590.0,612.0,629,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,2,0,arousal,midpoint_as_high,1128,1128,527,601,462,467.0,475.0,541.0,566.0,586,0.0,0.0,0.0,0.0,45,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,0,primary,2,1,valence,discard_midpoint,1128,916,420,496,362,363.0,366.0,440.0,456.0,486,0.0,0.0,0.0,0.0,46,46.0,16,16.0,1.0,PASS_STRONG
I-DARE,0,primary,2,1,valence,midpoint_as_low,1128,1128,632,496,435,438.0,441.0,571.0,592.0,618,0.0,0.0,0.0,0.0,46,46.0,16,23.0,1.0,PASS_STRONG
I-DARE,0,primary,2,1,valence,midpoint_as_high,1128,1128,420,708,362,363.27,367.0,647.0,658.0,692,0.0,0.0,0.0,0.0,46,46.0,18,23.0,1.0,PASS_STRONG
I-DARE,0,primary,2,1,arousal,discard_midpoint,1128,983,640,343,283,292.82,302.0,587.0,601.0,625,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,0,primary,2,1,arousal,midpoint_as_low,1128,1128,785,343,283,293.0,303.0,726.0,739.0,762,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,0,primary,2,1,arousal,midpoint_as_high,1128,1128,640,488,421,428.0,438.0,584.0,600.0,625,0.0,0.0,0.0,0.0,45,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,0,primary,2,2,valence,discard_midpoint,1128,918,511,407,348,351.0,355.0,453.5,471.0,497,0.0,0.0,0.0,0.0,46,46.0,14,18.0,1.0,PASS_STRONG
I-DARE,0,primary,2,2,valence,midpoint_as_low,1128,1128,721,407,348,351.0,355.0,659.0,670.0,705,0.0,0.0,0.0,0.0,46,46.0,14,23.0,1.0,PASS_STRONG
I-DARE,0,primary,2,2,valence,midpoint_as_high,1128,1128,511,617,450,452.0,455.0,556.0,570.3000000000001,603,0.0,0.0,0.0,0.0,46,46.0,17,21.0,1.0,PASS_STRONG
I-DARE,0,primary,2,2,arousal,discard_midpoint,1128,1000,586,414,352,359.0,368.0,531.0,548.0,572,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,0,primary,2,2,arousal,midpoint_as_low,1128,1128,714,414,352,360.0,368.0,655.0,671.0,693,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,0,primary,2,2,arousal,midpoint_as_high,1128,1128,586,542,474,480.0,487.0,527.0,547.0,572,0.0,0.0,0.0,0.0,45,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,0,primary,2,3,valence,discard_midpoint,1128,923,448,475,386,391.0,392.0,419.0,436.0,465,0.0,0.0,0.0,0.0,46,46.0,15,15.0,1.0,PASS_STRONG
I-DARE,0,primary,2,3,valence,midpoint_as_low,1128,1128,653,475,415,417.0,421.0,591.0,608.3000000000001,637,0.0,0.0,0.0,0.0,46,46.0,15,23.0,1.0,PASS_STRONG
I-DARE,0,primary,2,3,valence,midpoint_as_high,1128,1128,448,680,386,391.0,393.0,619.0,628.0,665,0.0,0.0,0.0,0.0,46,46.0,17,21.0,1.0,PASS_STRONG
I-DARE,0,primary,2,3,arousal,discard_midpoint,1128,997,620,377,316,324.0,332.0,566.0,581.0,603,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,0,primary,2,3,arousal,midpoint_as_low,1128,1128,751,377,316,324.27,333.0,692.0,705.0,730,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,0,primary,2,3,arousal,midpoint_as_high,1128,1128,620,508,443,448.0,455.0,563.0,580.0,603,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,3,0,valence,discard_midpoint,1152,989,459,530,399,401.0,403.0,471.0,484.0,515,0.0,0.0,0.0,0.0,47,47.0,14,14.0,1.0,PASS_STRONG
I-DARE,0,primary,3,0,valence,midpoint_as_low,1152,1152,622,530,469,470.0,474.0,560.0,575.0,608,0.0,0.0,0.0,0.0,47,47.0,14,23.0,1.0,PASS_STRONG
I-DARE,0,primary,3,0,valence,midpoint_as_high,1152,1152,459,693,399,401.0,403.0,631.0,637.0,677,0.0,0.0,0.0,0.0,47,47.0,17,20.0,1.0,PASS_STRONG
