scheme,cell_id,subject_fold,stimulus_fold,task,label_policy,held_subject_count,held_stimulus_count,source_subject_count,source_stimulus_count,train_physical_trials_before_policy,test_physical_trials_before_policy,train_retained,test_retained,test_midpoints_removed,test_midpoint_removed_fraction,train_low,train_high,test_low,test_high,train_single_class,test_single_class,test_rows_after_eeg_emg_availability,test_low_after_eeg_emg_availability,test_high_after_eeg_emg_availability,seen_subject_unseen_stimulus_retained,seen_subject_unseen_stimulus_low,seen_subject_unseen_stimulus_high,unseen_subject_seen_stimulus_retained,unseen_subject_seen_stimulus_low,unseen_subject_seen_stimulus_high,train_majority_class,train_majority_test_accuracy,train_majority_test_balanced_accuracy,train_majority_test_macro_f1,oracle_test_majority_accuracy_diagnostic_only,theoretical_balanced_accuracy_chance,train_stimulus_label_nmi,test_stimulus_label_nmi,train_subject_label_nmi,test_subject_label_nmi,test_presentation_order_js_divergence,subject_leakage,stimulus_leakage,test_independent_subjects,test_independent_stimuli,test_min_axis_units_capacity_proxy,exact_statistical_ess_identifiable_pre_model,session_split_leakage
idare_5x5,idare_5x5_S02_T03,2,3,arousal,midpoint_as_high,13,6,50,26,1300,78,1300,78,0,0.0,716,584,43,35,False,False,78,43,35,300,166,134,338,187,151,0,0.5512820512820513,0.5,0.35537190082644626,0.5512820512820513,0.5,0.11693280141448971,0.027942054331893007,0.024626481230732467,0.21460535298904354,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S02_T04,2,4,valence,discard_midpoint,13,6,50,26,1300,78,1074,64,14,0.1794871794871795,516,558,35,29,False,False,64,35,29,250,127,123,279,134,145,1,0.453125,0.5,0.3118279569892473,0.546875,0.5,0.28902352924128905,0.4875604153061295,0.004507976166296912,0.01404886331171323,0.6290528397880701,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S02_T04,2,4,valence,midpoint_as_low,13,6,50,26,1300,78,1300,78,0,0.0,742,558,49,29,False,False,78,49,29,300,177,123,338,193,145,0,0.6282051282051282,0.5,0.3858267716535433,0.6282051282051282,0.5,0.2117834837178415,0.37104526397006077,0.00669992467708802,0.012570121340566082,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S02_T04,2,4,valence,midpoint_as_high,13,6,50,26,1300,78,1300,78,0,0.0,516,784,35,43,False,False,78,35,43,300,127,173,338,134,204,1,0.5512820512820513,0.5,0.35537190082644626,0.5512820512820513,0.5,0.2251378312193627,0.352966907531053,0.004310799822486078,0.018947849387581074,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S02_T04,2,4,arousal,discard_midpoint,13,6,50,26,1300,78,1159,70,8,0.10256410256410256,717,442,41,29,False,False,70,41,29,268,165,103,302,189,113,0,0.5857142857142857,0.5,0.36936936936936937,0.5857142857142857,0.5,0.12846829294498938,0.09227712624265703,0.03227777641892837,0.15776789148580028,0.626610782049678,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S02_T04,2,4,arousal,midpoint_as_low,13,6,50,26,1300,78,1300,78,0,0.0,858,442,49,29,False,False,78,49,29,300,197,103,338,225,113,0,0.6282051282051282,0.5,0.3858267716535433,0.6282051282051282,0.5,0.10446326468610634,0.07463380489829088,0.025146954866085047,0.14560622966116088,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S02_T04,2,4,arousal,midpoint_as_high,13,6,50,26,1300,78,1300,78,0,0.0,717,583,41,37,False,False,78,41,37,300,165,135,338,189,149,0,0.5256410256410257,0.5,0.3445378151260504,0.5256410256410257,0.5,0.10358577456309127,0.07792197653657688,0.030603070029621454,0.10260913169528353,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S02_T05,2,5,valence,discard_midpoint,13,6,50,26,1300,78,1075,66,12,0.15384615384615385,531,544,30,36,False,False,66,30,36,249,112,137,277,139,138,1,0.5454545454545454,0.5,0.35294117647058826,0.5454545454545454,0.5,0.28793443503721544,0.48108196533137315,0.004306164543488902,0.009852553059651228,0.6287383792207574,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S02_T05,2,5,valence,midpoint_as_low,13,6,50,26,1300,78,1300,78,0,0.0,756,544,42,36,False,False,78,42,36,300,163,137,338,200,138,0,0.5384615384615384,0.5,0.35,0.5384615384615384,0.5,0.2110155765623269,0.38924079642493636,0.005312007657535559,0.006210281313350689,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S02_T05,2,5,valence,midpoint_as_high,13,6,50,26,1300,78,1300,78,0,0.0,531,769,30,48,False,False,78,30,48,300,112,188,338,139,199,1,0.6153846153846154,0.5,0.38095238095238093,0.6153846153846154,0.5,0.2229760748898062,0.3384937570484669,0.004787827410344658,0.01379439736723491,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S02_T05,2,5,arousal,discard_midpoint,13,6,50,26,1300,78,1157,68,10,0.1282051282051282,714,443,44,24,False,False,68,44,24,270,168,102,304,186,118,0,0.6470588235294118,0.5,0.39285714285714285,0.6470588235294118,0.5,0.14625710637567763,0.10224099672042805,0.028315381073613036,0.13747582162388758,0.6276937272816083,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S02_T05,2,5,arousal,midpoint_as_low,13,6,50,26,1300,78,1300,78,0,0.0,857,443,54,24,False,False,78,54,24,300,198,102,338,220,118,0,0.6923076923076923,0.5,0.4090909090909091,0.6923076923076923,0.5,0.11827740328680425,0.10376234416402558,0.02378378433172443,0.11694250365485104,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S02_T05,2,5,arousal,midpoint_as_high,13,6,50,26,1300,78,1300,78,0,0.0,714,586,44,34,False,False,78,44,34,300,168,132,338,186,152,0,0.5641025641025641,0.5,0.36065573770491804,0.5641025641025641,0.5,0.11636631794016006,0.07050247424207118,0.02589922308628422,0.13854339989086378,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T01,3,1,valence,discard_midpoint,13,7,50,25,1250,91,1034,76,15,0.16483516483516483,497,537,37,39,False,False,76,37,39,289,148,141,268,130,138,1,0.5131578947368421,0.5,0.3391304347826087,0.5131578947368421,0.5,0.2944389179920496,0.4433886111641851,0.0048912281753784835,0.019254807503913816,0.5881334446552273,False,False,13,7,7,False,False
idare_5x5,idare_5x5_S03_T01,3,1,valence,midpoint_as_low,13,7,50,25,1250,91,1250,91,0,0.0,713,537,52,39,False,False,91,52,39,350,209,141,325,187,138,0,0.5714285714285714,0.5,0.36363636363636365,0.5714285714285714,0.5,0.2141907666680828,0.37472566597971596,0.006198269715297303,0.01202760003165611,0.586262467480868,False,False,13,7,7,False,False
idare_5x5,idare_5x5_S03_T01,3,1,valence,midpoint_as_high,13,7,50,25,1250,91,1250,91,0,0.0,497,753,37,54,False,False,91,37,54,350,148,202,325,130,195,1,0.5934065934065934,0.5,0.3724137931034483,0.5934065934065934,0.5,0.23090649287346007,0.29176835943159674,0.005602102423357052,0.035944122429138595,0.586262467480868,False,False,13,7,7,False,False
idare_5x5,idare_5x5_S03_T01,3,1,arousal,discard_midpoint,13,7,50,25,1250,91,1112,77,14,0.15384615384615385,693,419,49,28,False,False,77,49,28,316,189,127,294,181,113,0,0.6363636363636364,0.5,0.3888888888888889,0.6363636363636364,0.5,0.11417948179978138,0.21249746457887753,0.04433946693838693,0.06106591819614419,0.5869050782236385,False,False,13,7,7,False,False
idare_5x5,idare_5x5_S03_T01,3,1,arousal,midpoint_as_low,13,7,50,25,1250,91,1250,91,0,0.0,831,419,63,28,False,False,91,63,28,350,223,127,325,212,113,0,0.6923076923076923,0.5,0.4090909090909091,0.6923076923076923,0.5,0.08922720233785707,0.16189022682040077,0.039006907607517946,0.043585674709719295,0.586262467480868,False,False,13,7,7,False,False
idare_5x5,idare_5x5_S03_T01,3,1,arousal,midpoint_as_high,13,7,50,25,1250,91,1250,91,0,0.0,693,557,49,42,False,False,91,49,42,350,189,161,325,181,144,0,0.5384615384615384,0.5,0.35,0.5384615384615384,0.5,0.09588518592779291,0.14604629261647492,0.03402037954266814,0.07053362771052107,0.586262467480868,False,False,13,7,7,False,False
idare_5x5,idare_5x5_S03_T02,3,2,valence,discard_midpoint,13,7,50,25,1250,91,1035,75,16,0.17582417582417584,502,533,39,36,False,False,75,39,36,288,143,145,269,128,141,1,0.48,0.5,0.32432432432432434,0.52,0.5,0.2978489000446383,0.461606014140573,0.004356730527351766,0.011674923060636104,0.591059013327823,False,False,13,7,7,False,False
idare_5x5,idare_5x5_S03_T02,3,2,valence,midpoint_as_low,13,7,50,25,1250,91,1250,91,0,0.0,717,533,55,36,False,False,91,55,36,350,205,145,325,184,141,0,0.6043956043956044,0.5,0.3767123287671233,0.6043956043956044,0.5,0.22023546662477864,0.3009978940858102,0.004824158630459342,0.01779710277073219,0.586262467480868,False,False,13,7,7,False,False
idare_5x5,idare_5x5_S03_T02,3,2,valence,midpoint_as_high,13,7,50,25,1250,91,1250,91,0,0.0,502,748,39,52,False,False,91,39,52,350,143,207,325,128,197,1,0.5714285714285714,0.5,0.36363636363636365,0.5714285714285714,0.5,0.23134180759755155,0.3847073751523037,0.005682737771067136,0.008018400021104074,0.586262467480868,False,False,13,7,7,False,False
idare_5x5,idare_5x5_S03_T02,3,2,arousal,discard_midpoint,13,7,50,25,1250,91,1117,83,8,0.08791208791208792,687,430,52,31,False,False,83,52,31,311,195,116,288,178,110,0,0.6265060240963856,0.5,0.3851851851851852,0.6265060240963856,0.5,0.10802296247246879,0.2230977609072745,0.0442733806387974,0.060635451727553365,0.5867304757029773,False,False,13,7,7,False,False
idare_5x5,idare_5x5_S03_T02,3,2,arousal,midpoint_as_low,13,7,50,25,1250,91,1250,91,0,0.0,820,430,60,31,False,False,91,60,31,350,234,116,325,215,110,0,0.6593406593406593,0.5,0.3973509933774834,0.6593406593406593,0.5,0.09069255378117325,0.1904475427364192,0.03819896689834163,0.05340307556375004,0.586262467480868,False,False,13,7,7,False,False
idare_5x5,idare_5x5_S03_T02,3,2,arousal,midpoint_as_high,13,7,50,25,1250,91,1250,91,0,0.0,687,563,52,39,False,False,91,52,39,350,195,155,325,178,147,0,0.5714285714285714,0.5,0.36363636363636365,0.5714285714285714,0.5,0.08547741511339589,0.19943225973480513,0.03395164292702126,0.06932527554900711,0.586262467480868,False,False,13,7,7,False,False
idare_5x5,idare_5x5_S03_T03,3,3,valence,discard_midpoint,13,6,50,26,1300,78,1077,64,14,0.1794871794871795,532,545,28,36,False,False,64,28,36,246,113,133,280,139,141,1,0.5625,0.5,0.36,0.5625,0.5,0.29554228465565324,0.42457265520559484,0.0037744029214237976,0.010007032721231084,0.6301146842557328,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T03,3,3,valence,midpoint_as_low,13,6,50,26,1300,78,1300,78,0,0.0,755,545,42,36,False,False,78,42,36,300,167,133,338,197,141,0,0.5384615384615384,0.5,0.35,0.5384615384615384,0.5,0.20653922159800062,0.36829498765170876,0.005760238859511023,0.011563528430965427,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T03,3,3,valence,midpoint_as_high,13,6,50,26,1300,78,1300,78,0,0.0,532,768,28,50,False,False,78,28,50,300,113,187,338,139,199,1,0.6410256410256411,0.5,0.390625,0.6410256410256411,0.5,0.245458636452816,0.29181398173051454,0.0034670446139247746,0.017088969674417934,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T03,3,3,arousal,discard_midpoint,13,6,50,26,1300,78,1160,68,10,0.1282051282051282,714,446,41,27,False,False,68,41,27,268,168,100,303,189,114,0,0.6029411764705882,0.5,0.3761467889908257,0.6029411764705882,0.5,0.1196133788681861,0.1236615307596931,0.04210557811183878,0.08905491847455807,0.6269268844663846,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T03,3,3,arousal,midpoint_as_low,13,6,50,26,1300,78,1300,78,0,0.0,854,446,51,27,False,False,78,51,27,300,200,100,338,224,114,0,0.6538461538461539,0.5,0.3953488372093023,0.6538461538461539,0.5,0.09386899176160533,0.09505348570928054,0.038106728206865656,0.07494695641638367,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T03,3,3,arousal,midpoint_as_high,13,6,50,26,1300,78,1300,78,0,0.0,714,586,41,37,False,False,78,41,37,300,168,132,338,189,149,0,0.5256410256410257,0.5,0.3445378151260504,0.5256410256410257,0.5,0.10114635245262142,0.11215248926475653,0.028672350915762784,0.08504077368645319,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T04,3,4,valence,discard_midpoint,13,6,50,26,1300,78,1074,65,13,0.16666666666666666,516,558,33,32,False,False,65,33,32,249,129,120,279,134,145,1,0.49230769230769234,0.5,0.32989690721649484,0.5076923076923077,0.5,0.2945470483475739,0.4609711361052497,0.004688816030094505,0.020431504766760738,0.6279577239386825,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T04,3,4,valence,midpoint_as_low,13,6,50,26,1300,78,1300,78,0,0.0,742,558,46,32,False,False,78,46,32,300,180,120,338,193,145,0,0.5897435897435898,0.5,0.3709677419354839,0.5897435897435898,0.5,0.21554580540122614,0.3921431412434045,0.005850374744886895,0.014958471097914112,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T04,3,4,valence,midpoint_as_high,13,6,50,26,1300,78,1300,78,0,0.0,516,784,33,45,False,False,78,33,45,300,129,171,338,134,204,1,0.5769230769230769,0.5,0.36585365853658536,0.5769230769230769,0.5,0.2303180705004759,0.24727433729577017,0.004777425650049058,0.026409223609856085,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T04,3,4,arousal,discard_midpoint,13,6,50,26,1300,78,1157,67,11,0.14102564102564102,716,441,40,27,False,False,67,40,27,271,166,105,304,190,114,0,0.5970149253731343,0.5,0.37383177570093457,0.5970149253731343,0.5,0.10535964056211018,0.31612533621847655,0.04654496641303566,0.04335940074546716,0.6268923043550669,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T04,3,4,arousal,midpoint_as_low,13,6,50,26,1300,78,1300,78,0,0.0,859,441,51,27,False,False,78,51,27,300,195,105,338,224,114,0,0.6538461538461539,0.5,0.3953488372093023,0.6538461538461539,0.5,0.08364286272506262,0.25362669192969295,0.03971034593276994,0.03386943269853792,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T04,3,4,arousal,midpoint_as_high,13,6,50,26,1300,78,1300,78,0,0.0,716,584,40,38,False,False,78,40,38,300,166,134,338,190,148,0,0.5128205128205128,0.5,0.3389830508474576,0.5128205128205128,0.5,0.08842961846407053,0.20466197804748557,0.03686010655759042,0.05392731306147794,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T05,3,5,valence,discard_midpoint,13,6,50,26,1300,78,1072,64,14,0.1794871794871795,533,539,30,34,False,False,64,30,34,251,112,139,280,137,143,1,0.53125,0.5,0.3469387755102041,0.53125,0.5,0.29242201774889703,0.43277560651692537,0.004819340431622556,0.02153550764214528,0.6301146842557329,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T05,3,5,valence,midpoint_as_low,13,6,50,26,1300,78,1300,78,0,0.0,761,539,44,34,False,False,78,44,34,300,161,139,338,195,143,0,0.5641025641025641,0.5,0.36065573770491804,0.5641025641025641,0.5,0.20973839956934637,0.2972646452337503,0.005723312766018766,0.03666296898169549,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T05,3,5,valence,midpoint_as_high,13,6,50,26,1300,78,1300,78,0,0.0,533,767,30,48,False,False,78,30,48,300,112,188,338,137,201,1,0.6153846153846154,0.5,0.38095238095238093,0.6153846153846154,0.5,0.23498684131135097,0.37386921550560825,0.004852942342264372,0.01303003335323921,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T05,3,5,arousal,discard_midpoint,13,6,50,26,1300,78,1166,76,2,0.02564102564102564,718,448,48,28,False,False,76,48,28,262,164,98,295,182,113,0,0.631578947368421,0.5,0.3870967741935484,0.631578947368421,0.5,0.11757550367547485,0.19884719239175264,0.04435384853151933,0.05580586102001361,0.6264634959486948,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T05,3,5,arousal,midpoint_as_low,13,6,50,26,1300,78,1300,78,0,0.0,852,448,50,28,False,False,78,50,28,300,202,98,338,225,113,0,0.6410256410256411,0.5,0.390625,0.6410256410256411,0.5,0.09320958900894824,0.1866452633124031,0.04126644304421736,0.04752156737124823,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S03_T05,3,5,arousal,midpoint_as_high,13,6,50,26,1300,78,1300,78,0,0.0,718,582,48,30,False,False,78,48,30,300,164,136,338,182,156,0,0.6153846153846154,0.5,0.38095238095238093,0.6153846153846154,0.5,0.10082518809680387,0.17483028674855985,0.030832268338504942,0.06180758661853299,0.6263832733354796,False,False,13,6,6,False,False
idare_5x5,idare_5x5_S04_T01,4,1,valence,discard_midpoint,12,7,51,25,1275,84,1057,73,11,0.13095238095238096,509,548,38,35,False,False,73,38,35,292,147,145,245,118,127,1,0.4794520547945205,0.5,0.32407407407407407,0.5205479452054794,0.5,0.2920970632024138,0.41266511034038095,0.00434985413292026,0.014954154314068007,0.5887384458234977,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S04_T01,4,1,valence,midpoint_as_low,12,7,51,25,1275,84,1275,84,0,0.0,727,548,49,35,False,False,84,49,35,357,212,145,300,173,127,0,0.5833333333333334,0.5,0.3684210526315789,0.5833333333333334,0.5,0.21498987696720687,0.31182156156703544,0.0055386324283008236,0.02093753698868326,0.586262467480868,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S04_T01,4,1,valence,midpoint_as_high,12,7,51,25,1275,84,1275,84,0,0.0,509,766,38,46,False,False,84,38,46,357,147,210,300,118,182,1,0.5476190476190477,0.5,0.35384615384615387,0.5476190476190477,0.5,0.22150555777882858,0.34946313583018096,0.005049746885171461,0.00803542453230196,0.586262467480868,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S04_T01,4,1,arousal,discard_midpoint,12,7,51,25,1275,84,1138,74,10,0.11904761904761904,709,429,44,30,False,False,74,44,30,319,194,125,268,165,103,0,0.5945945945945946,0.5,0.3728813559322034,0.5945945945945946,0.5,0.11740175448587828,0.16202006623010404,0.0411655519777602,0.10586928442118326,0.587082261237703,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S04_T01,4,1,arousal,midpoint_as_low,12,7,51,25,1275,84,1275,84,0,0.0,846,429,54,30,False,False,84,54,30,357,232,125,300,197,103,0,0.6428571428571429,0.5,0.391304347826087,0.6428571428571429,0.5,0.09220775757595906,0.15942085238817266,0.03578734036755511,0.0923917485732244,0.586262467480868,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S04_T01,4,1,arousal,midpoint_as_high,12,7,51,25,1275,84,1275,84,0,0.0,709,566,44,40,False,False,84,44,40,357,194,163,300,165,135,0,0.5238095238095238,0.5,0.34375,0.5238095238095238,0.5,0.09706243618817459,0.10540420472601157,0.035342325594921065,0.08961807721202306,0.586262467480868,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S04_T02,4,2,valence,discard_midpoint,12,7,51,25,1275,84,1056,70,14,0.16666666666666666,510,546,36,34,False,False,70,36,34,293,146,147,248,120,128,1,0.4857142857142857,0.5,0.3269230769230769,0.5142857142857142,0.5,0.2978708387636704,0.4715981008546323,0.0038123341036526838,0.010543005910801779,0.592551277204459,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S04_T02,4,2,valence,midpoint_as_low,12,7,51,25,1275,84,1275,84,0,0.0,729,546,50,34,False,False,84,50,34,357,210,147,300,172,128,0,0.5952380952380952,0.5,0.373134328358209,0.5952380952380952,0.5,0.22335187688737668,0.3242158574533471,0.0047484349942234294,0.01724995305669912,0.586262467480868,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S04_T02,4,2,valence,midpoint_as_high,12,7,51,25,1275,84,1275,84,0,0.0,510,765,36,48,False,False,84,36,48,357,146,211,300,120,180,1,0.5714285714285714,0.5,0.36363636363636365,0.5714285714285714,0.5,0.22007608543982501,0.4082359660557754,0.005764083959664069,0.008906088547348529,0.586262467480868,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S04_T02,4,2,arousal,discard_midpoint,12,7,51,25,1275,84,1137,74,10,0.11904761904761904,701,436,45,29,False,False,74,45,29,320,202,118,268,164,104,0,0.6081081081081081,0.5,0.37815126050420167,0.6081081081081081,0.5,0.11314299007512285,0.2129275842850526,0.04164622493762495,0.11212211001013912,0.587082261237703,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S04_T02,4,2,arousal,midpoint_as_low,12,7,51,25,1275,84,1275,84,0,0.0,839,436,55,29,False,False,84,55,29,357,239,118,300,196,104,0,0.6547619047619048,0.5,0.39568345323741005,0.6547619047619048,0.5,0.0911835282662038,0.13474065806803268,0.03501259661007226,0.10527175787526041,0.586262467480868,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S04_T02,4,2,arousal,midpoint_as_high,12,7,51,25,1275,84,1275,84,0,0.0,701,574,45,39,False,False,84,45,39,357,202,155,300,164,136,0,0.5357142857142857,0.5,0.3488372093023256,0.5357142857142857,0.5,0.09069699003491795,0.2141506936280836,0.03460427149294777,0.06556236575510553,0.586262467480868,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S04_T03,4,3,valence,discard_midpoint,12,6,51,26,1326,72,1097,58,14,0.19444444444444445,542,555,27,31,False,False,58,27,31,252,114,138,260,129,131,1,0.5344827586206896,0.5,0.34831460674157305,0.5344827586206896,0.5,0.2938819378609156,0.40147099343983406,0.003719546282831037,0.038526903237404944,0.6302009475929653,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S04_T03,4,3,valence,midpoint_as_low,12,6,51,26,1326,72,1326,72,0,0.0,771,555,41,31,False,False,72,41,31,306,168,138,312,181,131,0,0.5694444444444444,0.5,0.36283185840707965,0.5694444444444444,0.5,0.20694447322343162,0.3385889453781226,0.005602808025381304,0.021548109922446945,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S04_T03,4,3,valence,midpoint_as_high,12,6,51,26,1326,72,1326,72,0,0.0,542,784,27,45,False,False,72,27,45,306,114,192,312,129,183,1,0.625,0.5,0.38461538461538464,0.625,0.5,0.23169488199900734,0.2507738953853427,0.003912294531178997,0.05317184136448967,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S04_T03,4,3,arousal,discard_midpoint,12,6,51,26,1326,72,1188,67,5,0.06944444444444445,736,452,42,25,False,False,67,42,25,269,167,102,275,167,108,0,0.6268656716417911,0.5,0.3853211009174312,0.6268656716417911,0.5,0.12704076694858385,0.20381832144377832,0.03691504708872592,0.08981957283941537,0.6266015587216626,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S04_T03,4,3,arousal,midpoint_as_low,12,6,51,26,1326,72,1326,72,0,0.0,874,452,47,25,False,False,72,47,25,306,204,102,312,204,108,0,0.6527777777777778,0.5,0.3949579831932773,0.6527777777777778,0.5,0.0988049164055433,0.18102485088074913,0.03246051469137215,0.08322982982410744,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S04_T03,4,3,arousal,midpoint_as_high,12,6,51,26,1326,72,1326,72,0,0.0,736,590,42,30,False,False,72,42,30,306,167,139,312,167,145,0,0.5833333333333334,0.5,0.3684210526315789,0.5833333333333334,0.5,0.10651621254192126,0.18183888750766328,0.02950854517800446,0.07978050339307921,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S04_T04,4,4,valence,discard_midpoint,12,6,51,26,1326,72,1096,61,11,0.1527777777777778,525,571,31,30,False,False,61,31,30,253,131,122,257,125,132,1,0.4918032786885246,0.5,0.32967032967032966,0.5081967213114754,0.5,0.2940511673248819,0.4644686802261937,0.003787062143396066,0.023932416680682477,0.6288644493339858,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S04_T04,4,4,valence,midpoint_as_low,12,6,51,26,1326,72,1326,72,0,0.0,755,571,42,30,False,False,72,42,30,306,184,122,312,180,132,0,0.5833333333333334,0.5,0.3684210526315789,0.5833333333333334,0.5,0.2152971387613154,0.33467387731263587,0.006047078273492265,0.03463454903757112,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S04_T04,4,4,valence,midpoint_as_high,12,6,51,26,1326,72,1326,72,0,0.0,525,801,31,41,False,False,72,31,41,306,131,175,312,125,187,1,0.5694444444444444,0.5,0.36283185840707965,0.5694444444444444,0.5,0.22645793236120562,0.4202763136014255,0.003992278091173811,0.014745472166593731,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S04_T04,4,4,arousal,discard_midpoint,12,6,51,26,1326,72,1184,65,7,0.09722222222222222,736,448,39,26,False,False,65,39,26,273,167,106,277,170,107,0,0.6,0.5,0.375,0.6,0.5,0.10826761867169842,0.2344156050170795,0.0421511388262752,0.05691868362420075,0.6267993361888272,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S04_T04,4,4,arousal,midpoint_as_low,12,6,51,26,1326,72,1326,72,0,0.0,878,448,46,26,False,False,72,46,26,306,200,106,312,205,107,0,0.6388888888888888,0.5,0.3898305084745763,0.6388888888888888,0.5,0.08443664460452359,0.19734054191015127,0.035011281676605194,0.05269129906247817,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S04_T04,4,4,arousal,midpoint_as_high,12,6,51,26,1326,72,1326,72,0,0.0,736,590,39,33,False,False,72,39,33,306,167,139,312,170,142,0,0.5416666666666666,0.5,0.35135135135135137,0.5416666666666666,0.5,0.09178251604070077,0.20453066113216023,0.03699924688555291,0.03814796144219096,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S04_T05,4,5,valence,discard_midpoint,12,6,51,26,1326,72,1090,56,16,0.2222222222222222,538,552,24,32,False,False,56,24,32,259,118,141,262,132,130,1,0.5714285714285714,0.5,0.36363636363636365,0.5714285714285714,0.5,0.297564125400282,0.5305170177631753,0.003996335672866351,0.012250597782803409,0.6331525472371131,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S04_T05,4,5,valence,midpoint_as_low,12,6,51,26,1326,72,1326,72,0,0.0,774,552,40,32,False,False,72,40,32,306,165,141,312,182,130,0,0.5555555555555556,0.5,0.35714285714285715,0.5555555555555556,0.5,0.21613645258102815,0.3915437667717722,0.004884702048104313,0.014798047952188899,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S04_T05,4,5,valence,midpoint_as_high,12,6,51,26,1326,72,1326,72,0,0.0,538,788,24,48,False,False,72,24,48,306,118,188,312,132,180,1,0.6666666666666666,0.5,0.4,0.6666666666666666,0.5,0.22547752690995082,0.3698669813395891,0.004745290777949264,0.02071491713232131,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S04_T05,4,5,arousal,discard_midpoint,12,6,51,26,1326,72,1181,62,10,0.1388888888888889,730,451,39,23,False,False,62,39,23,276,173,103,280,170,110,0,0.6290322580645161,0.5,0.38613861386138615,0.6290322580645161,0.5,0.12093414380909057,0.13786417336011542,0.04136061710317037,0.10842558123231853,0.6281954084412227,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S04_T05,4,5,arousal,midpoint_as_low,12,6,51,26,1326,72,1326,72,0,0.0,875,451,49,23,False,False,72,49,23,306,203,103,312,202,110,0,0.6805555555555556,0.5,0.4049586776859504,0.6805555555555556,0.5,0.09444530687692354,0.14176097732331702,0.036393546819465335,0.07254418732098454,0.6263832733354796,False,False,12,6,6,False,False
