dataset,artifact_path,commit_sha,analysis_type,protocol,task,label_policy,uses_target_subject,uses_target_stimulus,strict_joint,reproducible,usable_for_current_audit,notes,commit_date,commit_message,git_status_at_commit,current_path_exists,deleted_later_in_history
I-DARE,docs/roca/idare_06a4b_kshot_calibration_locked_bridge_confirm_current_next_steps.csv,dbc6c8e98311a80b6d209a23e70ebba436cd3589,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:10:35+03:00,Add I-DARE k-shot calibration locked bridge confirmation,A,yes,yes
I-DARE,docs/roca/idare_06a5_augmentation_locked_gate_probe_current.json,11df1588541efbc81ff7434e5a35320aeb2fdca8,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:46:15+03:00,Add I-DARE augmentation locked-gate evidence probe,A,yes,yes
I-DARE,docs/roca/idare_06a5_augmentation_locked_gate_probe_current.md,11df1588541efbc81ff7434e5a35320aeb2fdca8,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:46:15+03:00,Add I-DARE augmentation locked-gate evidence probe,A,yes,yes
I-DARE,docs/roca/idare_06a5_augmentation_locked_gate_probe_current_decision_table.csv,11df1588541efbc81ff7434e5a35320aeb2fdca8,prior-or-baseline,unspecified,arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:46:15+03:00,Add I-DARE augmentation locked-gate evidence probe,A,yes,yes
I-DARE,docs/roca/idare_06a5_augmentation_locked_gate_probe_current_gaussian10_evidence.csv,11df1588541efbc81ff7434e5a35320aeb2fdca8,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:46:15+03:00,Add I-DARE augmentation locked-gate evidence probe,A,yes,yes
I-DARE,docs/roca/idare_06a5_augmentation_locked_gate_probe_current_prior_augmentation_evidence_rows.csv,11df1588541efbc81ff7434e5a35320aeb2fdca8,other,unspecified,unspecified,unspecified,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:46:15+03:00,Add I-DARE augmentation locked-gate evidence probe,A,yes,yes
I-DARE,docs/roca/idare_06a5_augmentation_locked_gate_probe_current_ranked_augmentation_matrix.csv,11df1588541efbc81ff7434e5a35320aeb2fdca8,model-or-training-result,smoke-or-partial,arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:46:15+03:00,Add I-DARE augmentation locked-gate evidence probe,A,yes,yes
I-DARE,docs/roca/idare_06a5b_gaussian10_locked_gate_rerun_current.json,6148316eda405a97dba40f294acfc5b348e4d0d4,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:53:38+03:00,Add I-DARE gaussian10 locked-gate rerun,A,yes,yes
I-DARE,docs/roca/idare_06a5b_gaussian10_locked_gate_rerun_current.md,6148316eda405a97dba40f294acfc5b348e4d0d4,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:53:38+03:00,Add I-DARE gaussian10 locked-gate rerun,A,yes,yes
I-DARE,docs/roca/idare_06a5b_gaussian10_locked_gate_rerun_current_decision_table.csv,6148316eda405a97dba40f294acfc5b348e4d0d4,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:53:38+03:00,Add I-DARE gaussian10 locked-gate rerun,A,yes,yes
I-DARE,docs/roca/idare_06a5b_gaussian10_locked_gate_rerun_current_fold_metrics.csv,6148316eda405a97dba40f294acfc5b348e4d0d4,model-or-training-result,unspecified,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:53:38+03:00,Add I-DARE gaussian10 locked-gate rerun,A,yes,yes
I-DARE,docs/roca/idare_06a5b_gaussian10_locked_gate_rerun_current_method_metrics.csv,6148316eda405a97dba40f294acfc5b348e4d0d4,model-or-training-result,unspecified,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:53:38+03:00,Add I-DARE gaussian10 locked-gate rerun,A,yes,yes
I-DARE,docs/roca/idare_06a5b_gaussian10_locked_gate_rerun_current_predictions.csv,6148316eda405a97dba40f294acfc5b348e4d0d4,other,unspecified,arousal,unspecified,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:53:38+03:00,Add I-DARE gaussian10 locked-gate rerun,A,yes,yes
I-DARE,docs/roca/idare_06a5b_gaussian10_locked_gate_rerun_current_subject_stats.csv,6148316eda405a97dba40f294acfc5b348e4d0d4,model-or-training-result,unspecified,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:53:38+03:00,Add I-DARE gaussian10 locked-gate rerun,A,yes,yes
I-DARE,docs/roca/idare_06a5b_gaussian10_locked_gate_rerun_smoke_current.json,6148316eda405a97dba40f294acfc5b348e4d0d4,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:53:38+03:00,Add I-DARE gaussian10 locked-gate rerun,A,yes,yes
I-DARE,docs/roca/idare_06a5b_gaussian10_locked_gate_rerun_smoke_current.md,6148316eda405a97dba40f294acfc5b348e4d0d4,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:53:38+03:00,Add I-DARE gaussian10 locked-gate rerun,A,yes,yes
I-DARE,docs/roca/idare_06a5b_gaussian10_locked_gate_rerun_smoke_current_decision_table.csv,6148316eda405a97dba40f294acfc5b348e4d0d4,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:53:38+03:00,Add I-DARE gaussian10 locked-gate rerun,A,yes,yes
I-DARE,docs/roca/idare_06a5b_gaussian10_locked_gate_rerun_smoke_current_fold_metrics.csv,6148316eda405a97dba40f294acfc5b348e4d0d4,model-or-training-result,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:53:38+03:00,Add I-DARE gaussian10 locked-gate rerun,A,yes,yes
I-DARE,docs/roca/idare_06a5b_gaussian10_locked_gate_rerun_smoke_current_method_metrics.csv,6148316eda405a97dba40f294acfc5b348e4d0d4,model-or-training-result,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:53:38+03:00,Add I-DARE gaussian10 locked-gate rerun,A,yes,yes
I-DARE,docs/roca/idare_06a5b_gaussian10_locked_gate_rerun_smoke_current_predictions.csv,6148316eda405a97dba40f294acfc5b348e4d0d4,other,smoke-or-partial,arousal,unspecified,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:53:38+03:00,Add I-DARE gaussian10 locked-gate rerun,A,yes,yes
I-DARE,docs/roca/idare_06a5b_gaussian10_locked_gate_rerun_smoke_current_subject_stats.csv,6148316eda405a97dba40f294acfc5b348e4d0d4,model-or-training-result,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T23:53:38+03:00,Add I-DARE gaussian10 locked-gate rerun,A,yes,yes
I-DARE,docs/roca/idare_06a6_neural_anchor_fixed_bandpower_current.json,ed609ddaa6a04fdaad43377960acc842f4a1f675,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:23:42+03:00,Add I-DARE neural anchor fixed bandpower probe,A,yes,yes
I-DARE,docs/roca/idare_06a6_neural_anchor_fixed_bandpower_current.md,ed609ddaa6a04fdaad43377960acc842f4a1f675,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:23:42+03:00,Add I-DARE neural anchor fixed bandpower probe,A,yes,yes
I-DARE,docs/roca/idare_06a6_neural_anchor_fixed_bandpower_current_decision_table.csv,ed609ddaa6a04fdaad43377960acc842f4a1f675,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:23:42+03:00,Add I-DARE neural anchor fixed bandpower probe,A,yes,yes
I-DARE,docs/roca/idare_06a6_neural_anchor_fixed_bandpower_current_fold_metrics.csv,ed609ddaa6a04fdaad43377960acc842f4a1f675,model-or-training-result,unspecified,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:23:42+03:00,Add I-DARE neural anchor fixed bandpower probe,A,yes,yes
I-DARE,docs/roca/idare_06a6_neural_anchor_fixed_bandpower_current_method_metrics.csv,ed609ddaa6a04fdaad43377960acc842f4a1f675,model-or-training-result,unspecified,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:23:42+03:00,Add I-DARE neural anchor fixed bandpower probe,A,yes,yes
I-DARE,docs/roca/idare_06a6_neural_anchor_fixed_bandpower_current_predictions.csv,ed609ddaa6a04fdaad43377960acc842f4a1f675,model-or-training-result,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:23:42+03:00,Add I-DARE neural anchor fixed bandpower probe,A,yes,yes
I-DARE,docs/roca/idare_06a6_neural_anchor_fixed_bandpower_current_subject_stats.csv,ed609ddaa6a04fdaad43377960acc842f4a1f675,model-or-training-result,unspecified,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:23:42+03:00,Add I-DARE neural anchor fixed bandpower probe,A,yes,yes
I-DARE,docs/roca/idare_06a6_neural_anchor_fixed_bandpower_smoke_current.json,ed609ddaa6a04fdaad43377960acc842f4a1f675,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:23:42+03:00,Add I-DARE neural anchor fixed bandpower probe,A,yes,yes
I-DARE,docs/roca/idare_06a6_neural_anchor_fixed_bandpower_smoke_current.md,ed609ddaa6a04fdaad43377960acc842f4a1f675,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:23:42+03:00,Add I-DARE neural anchor fixed bandpower probe,A,yes,yes
I-DARE,docs/roca/idare_06a6_neural_anchor_fixed_bandpower_smoke_current_decision_table.csv,ed609ddaa6a04fdaad43377960acc842f4a1f675,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:23:42+03:00,Add I-DARE neural anchor fixed bandpower probe,A,yes,yes
I-DARE,docs/roca/idare_06a6_neural_anchor_fixed_bandpower_smoke_current_fold_metrics.csv,ed609ddaa6a04fdaad43377960acc842f4a1f675,model-or-training-result,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:23:42+03:00,Add I-DARE neural anchor fixed bandpower probe,A,yes,yes
I-DARE,docs/roca/idare_06a6_neural_anchor_fixed_bandpower_smoke_current_method_metrics.csv,ed609ddaa6a04fdaad43377960acc842f4a1f675,model-or-training-result,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:23:42+03:00,Add I-DARE neural anchor fixed bandpower probe,A,yes,yes
I-DARE,docs/roca/idare_06a6_neural_anchor_fixed_bandpower_smoke_current_predictions.csv,ed609ddaa6a04fdaad43377960acc842f4a1f675,model-or-training-result,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:23:42+03:00,Add I-DARE neural anchor fixed bandpower probe,A,yes,yes
I-DARE,docs/roca/idare_06a6_neural_anchor_fixed_bandpower_smoke_current_subject_stats.csv,ed609ddaa6a04fdaad43377960acc842f4a1f675,model-or-training-result,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:23:42+03:00,Add I-DARE neural anchor fixed bandpower probe,A,yes,yes
I-DARE,docs/roca/idare_06a7_final_loso_root_cause_report_current.json,3c02a9bdee9a14594ebbc3630437260f4956d2d7,prior-or-baseline,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:24:12+03:00,Add I-DARE final LOSO root-cause report,A,yes,yes
I-DARE,docs/roca/idare_06a7_final_loso_root_cause_report_current.md,3c02a9bdee9a14594ebbc3630437260f4956d2d7,prior-or-baseline,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:24:12+03:00,Add I-DARE final LOSO root-cause report,A,yes,yes
I-DARE,docs/roca/idare_06a7_final_loso_root_cause_report_current_decision_table.csv,3c02a9bdee9a14594ebbc3630437260f4956d2d7,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:24:12+03:00,Add I-DARE final LOSO root-cause report,A,yes,yes
I-DARE,docs/roca/idare_06a7_final_loso_root_cause_report_current_evidence_rollup.csv,3c02a9bdee9a14594ebbc3630437260f4956d2d7,prior-or-baseline,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:24:12+03:00,Add I-DARE final LOSO root-cause report,A,yes,yes
I-DARE,docs/roca/idare_06a7_final_loso_root_cause_report_current_method_rollup.csv,3c02a9bdee9a14594ebbc3630437260f4956d2d7,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:24:12+03:00,Add I-DARE final LOSO root-cause report,A,yes,yes
I-DARE,docs/roca/idare_06a7_final_loso_root_cause_report_current_next_steps.csv,3c02a9bdee9a14594ebbc3630437260f4956d2d7,model-or-training-result,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:24:12+03:00,Add I-DARE final LOSO root-cause report,A,yes,yes
I-DARE,docs/roca/idare_06a7b_calibration_dominant_conclusion_current.json,42e2b475cb1f2420df44597518056c0ffd9be5ff,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:28:21+03:00,Add I-DARE calibration-dominant conclusion,A,yes,yes
I-DARE,docs/roca/idare_06a7b_calibration_dominant_conclusion_current.md,42e2b475cb1f2420df44597518056c0ffd9be5ff,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:28:21+03:00,Add I-DARE calibration-dominant conclusion,A,yes,yes
I-DARE,docs/roca/idare_06a7b_calibration_dominant_conclusion_current_conclusion_table.csv,42e2b475cb1f2420df44597518056c0ffd9be5ff,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:28:21+03:00,Add I-DARE calibration-dominant conclusion,A,yes,yes
I-DARE,docs/roca/idare_06a7b_calibration_dominant_conclusion_current_evidence_rollup.csv,42e2b475cb1f2420df44597518056c0ffd9be5ff,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T11:28:21+03:00,Add I-DARE calibration-dominant conclusion,A,yes,yes
I-DARE,docs/roca/idare_06b0_branch_consolidation_compact_audit_current.json,fe4c7b30a93903952ef3d314719bb9577e668d88,chance-or-null-analysis,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T13:43:24+03:00,Add I-DARE branch consolidation compact audit,A,yes,yes
I-DARE,docs/roca/idare_06b0_branch_consolidation_compact_audit_current.md,fe4c7b30a93903952ef3d314719bb9577e668d88,chance-or-null-analysis,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T13:43:24+03:00,Add I-DARE branch consolidation compact audit,A,yes,yes
I-DARE,docs/roca/idare_06b0_branch_consolidation_compact_audit_current_branch_summary.csv,fe4c7b30a93903952ef3d314719bb9577e668d88,model-or-training-result,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T13:43:24+03:00,Add I-DARE branch consolidation compact audit,A,yes,yes
I-DARE,docs/roca/idare_06b0_branch_consolidation_compact_audit_current_decision_table.csv,fe4c7b30a93903952ef3d314719bb9577e668d88,model-or-training-result,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T13:43:24+03:00,Add I-DARE branch consolidation compact audit,A,yes,yes
I-DARE,docs/roca/idare_06b0_branch_consolidation_compact_audit_current_top_relevant_files.csv,fe4c7b30a93903952ef3d314719bb9577e668d88,chance-or-null-analysis,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-31T13:43:24+03:00,Add I-DARE branch consolidation compact audit,A,yes,yes
I-DARE,docs/roca/idare_06b1_branch_consolidation_merge_policy_current.md,bea7dcb98f788e2d3e1d20e6118ca40296dfeee6,model-or-training-result,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-31T15:26:00+03:00,Document I-DARE branch consolidation merge policy,A,yes,no
I-DARE,docs/roca/idare_06b2_branch_merge_plan_current.json,692e2d43d6416b9aef784531fe1adf5d12167324,model-or-training-result,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-31T15:28:10+03:00,Add I-DARE branch merge plan,A,yes,no
I-DARE,docs/roca/idare_06b2_branch_merge_plan_current.md,692e2d43d6416b9aef784531fe1adf5d12167324,model-or-training-result,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-31T15:28:10+03:00,Add I-DARE branch merge plan,A,yes,no
I-DARE,docs/roca/idare_06b2_branch_merge_plan_current_branch_plan.csv,692e2d43d6416b9aef784531fe1adf5d12167324,model-or-training-result,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-31T15:28:10+03:00,Add I-DARE branch merge plan,A,yes,no
I-DARE,docs/roca/idare_06b3_final_consolidated_roca_synthesis_current.json,660b7991a857be16f551adfb3480e51758f9de70,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-31T15:33:57+03:00,Add I-DARE final consolidated ROCA synthesis,A,yes,no
I-DARE,docs/roca/idare_06b3_final_consolidated_roca_synthesis_current.md,660b7991a857be16f551adfb3480e51758f9de70,other,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-31T15:33:57+03:00,Add I-DARE final consolidated ROCA synthesis,A,yes,no
I-DARE,docs/roca/idare_06b3_final_consolidated_roca_synthesis_current_decision_table.csv,660b7991a857be16f551adfb3480e51758f9de70,other,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-31T15:33:57+03:00,Add I-DARE final consolidated ROCA synthesis,A,yes,no
I-DARE,docs/roca/idare_06b3_final_consolidated_roca_synthesis_current_merged_branch_summary.csv,660b7991a857be16f551adfb3480e51758f9de70,other,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-31T15:33:57+03:00,Add I-DARE final consolidated ROCA synthesis,A,yes,no
I-DARE,docs/roca/idare_06b3_final_consolidated_roca_synthesis_current_next_steps.csv,660b7991a857be16f551adfb3480e51758f9de70,other,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-31T15:33:57+03:00,Add I-DARE final consolidated ROCA synthesis,A,yes,no
I-DARE,docs/roca/idare_06c0_final_research_ledger_current.json,a784fc01a15f5d47354bc15ce014efd3e368ede5,prior-or-baseline,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-31T15:43:46+03:00,Add I-DARE final research ledger,A,yes,no
I-DARE,docs/roca/idare_06c0_final_research_ledger_current.md,a784fc01a15f5d47354bc15ce014efd3e368ede5,prior-or-baseline,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-31T15:43:46+03:00,Add I-DARE final research ledger,A,yes,no
I-DARE,docs/roca/idare_06c0_final_research_ledger_current_artifact_inventory.csv,a784fc01a15f5d47354bc15ce014efd3e368ede5,chance-or-null-analysis,smoke-or-partial,valence+arousal,discard_midpoint,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-31T15:43:46+03:00,Add I-DARE final research ledger,A,yes,no
I-DARE,docs/roca/idare_06c0_final_research_ledger_current_decision_table.csv,a784fc01a15f5d47354bc15ce014efd3e368ede5,model-or-training-result,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-31T15:43:46+03:00,Add I-DARE final research ledger,A,yes,no
I-DARE,docs/roca/idare_06c0_final_research_ledger_current_key_decisions.csv,a784fc01a15f5d47354bc15ce014efd3e368ede5,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-31T15:43:46+03:00,Add I-DARE final research ledger,A,yes,no
I-DARE,docs/roca/idare_06c0_final_research_ledger_current_phase_summary.csv,a784fc01a15f5d47354bc15ce014efd3e368ede5,prior-or-baseline,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-31T15:43:46+03:00,Add I-DARE final research ledger,A,yes,no
I-DARE,docs/roca/idare_06c0_final_research_ledger_current_remaining_actions.csv,a784fc01a15f5d47354bc15ce014efd3e368ede5,other,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-31T15:43:46+03:00,Add I-DARE final research ledger,A,yes,no
I-DARE,docs/roca/idare_direct_deviation_predictability_audit_current.json,ab51848cb732c4143587d5fa5b0ecbfd5d4bcf60,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T17:48:28+03:00,Add I-DARE direct deviation predictability audit,A,yes,yes
I-DARE,docs/roca/idare_direct_deviation_predictability_audit_current.md,ab51848cb732c4143587d5fa5b0ecbfd5d4bcf60,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T17:48:28+03:00,Add I-DARE direct deviation predictability audit,A,yes,yes
I-DARE,docs/roca/idare_direct_deviation_predictability_audit_current_decision_table.csv,ab51848cb732c4143587d5fa5b0ecbfd5d4bcf60,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T17:48:28+03:00,Add I-DARE direct deviation predictability audit,A,yes,yes
